,ALDMS FP Equity_DX_SI_QTY,ALDMS FP Equity_DX_SHORT_INTEREST_VALUE,ALDMS FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALDMS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALDMS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALDMS FP Equity_DX_SI_MV,ALDMS FP Equity_DX_DSS,ALDMS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALDMS FP Equity_DX_SUPPLY_SI_QTY,ALDMS FP Equity_DX_BROKER_SI_QTY,ALDMS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALDMS FP Equity_DX_BROKER_SI_MV_NEW_x,ALDMS FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALDMS FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALDMS FP Equity_DX_BROKER_SI_MV_INC_x,ALDMS FP Equity_DX_SUPPLY_SI_MV_NEW,ALDMS FP Equity_DX_BROKER_SI_QTY_ADD,ALDMS FP Equity_DX_BROKER_SI_QTY_NEW,ALDMS FP Equity_DX_SUPPLY_SI_MV_DEC,ALDMS FP Equity_DX_BROKER_SI_QTY_INC,ALDMS FP Equity_DX_SUPPLY_SI_QTY_DEC,ALDMS FP Equity_DX_BROKER_SI_MV_NEW_y,ALDMS FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALDMS FP Equity_DX_BROKER_SI_MV_INC_y,ALDMS FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALDMS FP Equity_DX_BROKER_SI_MV_ADD,ALDMS FP Equity_DX_SUPPLY_SI_QTY_ADD,ALDMS FP Equity_DX_BROKER_SI_QTY_DEC,ALDMS FP Equity_DX_SUPPLY_SI_MV,ALDMS FP Equity_DX_BROKER_SI_MV_DEC,ALDMS FP Equity_DX_SUPPLY_SI_MV_RMV,ALDMS FP Equity_DX_BROKER_SI_MV_RMV,ALDMS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALDMS FP Equity_DX_UTILIZATION_QUANTITY,ALDMS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALDMS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALDMS FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALDMS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALDMS FP Equity_DX_ACTIVE_UTILIZATION_MV,ALDMS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALDMS FP Equity_DX_BROKER_SI_CON_RATIO,ALDMS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALDMS FP Equity_DX_DEMAND_SUPPLY_RATIO
2010-04-27,17149.0,8060.03,0.09,0.04,0.07,0.01,0.0,4770.03,7000.0,10149.0,3290.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,30.59,0.5754,69.41,0.2042
2010-04-28,20149.0,9067.05,0.11,0.05,0.08,0.01,0.0,5917.05,7000.0,13149.0,3150.0,,,,,,3000.0,,,,,,,,,0.0,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,23.95,0.3928,53.24,0.2399
2010-04-29,20149.0,9268.54,0.11,0.05,0.08,0.01,0.0,6048.54,7000.0,13149.0,3220.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,23.95,0.3928,53.24,0.2399
2010-04-30,20149.0,9268.54,0.11,0.05,0.08,0.01,0.0,6048.54,7000.0,13149.0,3220.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,23.95,0.3928,53.24,0.2399
2010-05-03,20149.0,9470.03,0.11,0.05,0.08,0.01,0.0,6180.03,7000.0,13149.0,3290.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,23.95,0.3928,53.24,0.2399
2010-05-04,20149.0,9067.05,0.11,0.05,0.08,0.01,0.0,5917.05,7000.0,13149.0,3150.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,23.95,0.3928,53.24,0.2399
2010-05-05,20149.0,8865.56,0.11,0.05,0.08,0.01,0.0,5785.56,7000.0,13149.0,3080.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,23.95,0.3928,53.24,0.2399
2010-05-06,20149.0,8462.58,0.11,0.05,0.08,0.01,0.0,5522.58,7000.0,13149.0,2940.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,23.95,0.3928,53.24,0.2399
2010-05-07,17149.0,6516.62,0.09,0.04,0.07,0.01,0.0,3856.62,7000.0,10149.0,2660.0,,,,,,,,,,,,,,,,,3000.0,0.0,0.0,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-05-10,17149.0,7031.09,0.09,0.04,0.07,0.01,0.0,4161.09,7000.0,10149.0,2870.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-05-11,17149.0,7202.58,0.09,0.04,0.07,0.01,0.0,4262.58,7000.0,10149.0,2940.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-05-12,17149.0,7031.09,0.09,0.04,0.07,0.01,0.0,4161.09,7000.0,10149.0,2870.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-05-13,17149.0,7031.09,0.09,0.04,0.07,0.01,0.0,4161.09,7000.0,10149.0,2870.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-05-14,17149.0,6859.6,0.09,0.04,0.07,0.01,0.0,4059.6,7000.0,10149.0,2800.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-05-17,17149.0,6688.11,0.09,0.04,0.07,0.01,0.0,3958.11,7000.0,10149.0,2730.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-05-18,17149.0,6688.11,0.09,0.04,0.07,0.01,0.0,3958.11,7000.0,10149.0,2730.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-05-19,17149.0,6859.6,0.09,0.04,0.07,0.01,0.0,4059.6,7000.0,10149.0,2800.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-05-20,17149.0,6859.6,0.09,0.04,0.07,0.01,0.0,4059.6,7000.0,10149.0,2800.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-05-21,17149.0,6688.11,0.09,0.04,0.07,0.01,0.0,3958.11,7000.0,10149.0,2730.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-05-24,17149.0,6345.13,0.09,0.04,0.07,0.01,0.0,3755.13,7000.0,10149.0,2590.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-05-25,17149.0,6173.64,0.09,0.04,0.07,0.01,0.0,3653.64,7000.0,10149.0,2520.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-05-26,17149.0,6173.64,0.09,0.04,0.07,0.01,0.0,3653.64,7000.0,10149.0,2520.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-05-27,17149.0,6173.64,0.09,0.06,0.07,0.01,0.0,3653.64,7000.0,10149.0,2520.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-05-28,17149.0,6002.15,0.09,0.07,0.07,0.01,0.0,3552.15,7000.0,10149.0,2450.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-05-31,17149.0,6516.62,0.09,0.07,0.07,0.01,0.0,3856.62,7000.0,10149.0,2660.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-06-01,17149.0,6345.13,0.09,0.07,0.07,0.01,0.0,3755.13,7000.0,10149.0,2590.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-06-02,17149.0,6345.13,0.09,0.08,0.07,0.01,0.0,3755.13,7000.0,10149.0,2590.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-06-03,17149.0,6516.62,0.09,0.08,0.07,0.01,0.0,3856.62,7000.0,10149.0,2660.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-06-04,17149.0,6345.13,0.09,0.08,0.07,0.01,0.0,3755.13,7000.0,10149.0,2590.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-06-07,17149.0,6173.64,0.09,0.14,0.07,0.01,0.0,3653.64,7000.0,10149.0,2520.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-06-08,17149.0,6002.15,0.09,0.15,0.07,0.01,0.0,3552.15,7000.0,10149.0,2450.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-06-09,17149.0,6173.64,0.09,0.15,0.07,0.01,0.0,3653.64,7000.0,10149.0,2520.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-06-10,17149.0,6173.64,0.09,0.17,0.07,0.01,0.0,3653.64,7000.0,10149.0,2520.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-06-11,17149.0,6345.13,0.09,0.19,0.07,0.01,0.0,3755.13,7000.0,10149.0,2590.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-06-14,17149.0,6345.13,0.09,0.19,0.07,0.01,0.0,3755.13,7000.0,10149.0,2590.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-06-15,17149.0,6173.64,0.09,0.19,0.07,0.01,0.0,3653.64,7000.0,10149.0,2520.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-06-16,17149.0,6173.64,0.09,0.21,0.07,0.01,0.0,3653.64,7000.0,10149.0,2520.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-06-17,17149.0,6173.64,0.09,0.22,0.07,0.01,0.0,3653.64,7000.0,10149.0,2520.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-06-18,17149.0,6345.13,0.09,0.23,0.07,0.01,0.0,3755.13,7000.0,10149.0,2590.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-06-21,17149.0,6516.62,0.09,0.28,0.07,0.01,0.0,3856.62,7000.0,10149.0,2660.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-06-22,17149.0,6516.62,0.09,0.3,0.07,0.01,0.0,3856.62,7000.0,10149.0,2660.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-06-23,17149.0,6345.13,0.09,0.31,0.07,0.01,0.0,3755.13,7000.0,10149.0,2590.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-06-24,17149.0,6345.13,0.09,0.31,0.07,0.01,0.0,3755.13,7000.0,10149.0,2590.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-06-25,17149.0,6002.15,0.09,0.32,0.07,0.01,0.0,3552.15,7000.0,10149.0,2450.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-06-28,17149.0,6173.64,0.09,0.32,0.07,0.01,0.0,3653.64,7000.0,10149.0,2520.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-06-29,17149.0,6002.15,0.09,0.34,0.07,0.01,0.0,3552.15,7000.0,10149.0,2450.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-06-30,17149.0,5830.66,0.09,0.33,0.07,0.01,0.0,3450.66,7000.0,10149.0,2380.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-07-01,17149.0,5830.66,0.09,0.34,0.07,0.01,0.0,3450.66,7000.0,10149.0,2380.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-07-02,17149.0,5830.66,0.09,0.33,0.07,0.01,0.0,3450.66,7000.0,10149.0,2380.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-07-05,17149.0,5659.17,0.09,0.34,0.07,0.01,0.0,3349.17,7000.0,10149.0,2310.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-07-06,17149.0,6002.15,0.09,0.35,0.07,0.01,0.0,3552.15,7000.0,10149.0,2450.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-07-07,17149.0,6173.64,0.09,0.35,0.07,0.01,0.0,3653.64,7000.0,10149.0,2520.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,30.43,0.5766,69.57,0.2042
2010-07-08,17149.0,6002.15,0.09,0.39,0.07,0.01,0.0,3552.15,7000.0,10149.0,2450.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-07-09,17149.0,6173.64,0.09,0.41,0.07,0.01,0.0,3653.64,7000.0,10149.0,2520.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-07-12,17149.0,6002.15,0.09,0.43,0.07,0.01,0.0,3552.15,7000.0,10149.0,2450.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.63,0.5675,68.37,0.2042
2010-07-13,17149.0,6516.62,0.09,0.45,0.07,0.01,0.0,3856.62,7000.0,10149.0,2660.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-07-14,17149.0,6516.62,0.09,0.3,0.07,0.01,0.0,3856.62,7000.0,10149.0,2660.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-07-15,17149.0,6345.13,0.09,0.29,0.07,0.01,0.0,3755.13,7000.0,10149.0,2590.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-07-16,17149.0,6173.64,0.09,0.27,0.07,0.01,0.0,3653.64,7000.0,10149.0,2520.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-07-19,17149.0,6002.15,0.09,0.27,0.07,0.01,0.0,3552.15,7000.0,10149.0,2450.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-07-20,17149.0,6002.15,0.09,0.26,0.07,0.01,0.0,3552.15,7000.0,10149.0,2450.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-07-21,17149.0,6173.64,0.09,0.27,0.07,0.01,0.0,3653.64,7000.0,10149.0,2520.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-07-22,17149.0,6002.15,0.09,0.28,0.07,0.01,0.0,3552.15,7000.0,10149.0,2450.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-07-23,17149.0,6002.15,0.09,0.28,0.07,0.01,0.0,3552.15,7000.0,10149.0,2450.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-07-26,17149.0,6002.15,0.09,0.29,0.07,0.01,0.0,3552.15,7000.0,10149.0,2450.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-07-27,17149.0,6002.15,0.09,0.29,0.07,0.01,0.0,3552.15,7000.0,10149.0,2450.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,8.33,0.0,0.0,,0.0,100.0,31.03,0.572,68.97,0.2042
2010-07-28,33000.0,11550.0,0.18,0.56,0.13,0.01,0.0,2450.0,26000.0,7000.0,9100.0,,,19000.0,,,,,,,,,,,19000.0,,,3149.0,0.01,0.0,,,100.0,30.95,0.0,0.0,,0.0,100.0,26.92,0.6065,73.08,0.3929
2010-07-29,33000.0,11880.0,0.18,0.56,0.13,0.01,0.0,9360.0,26000.0,26000.0,9360.0,,,,,,19000.0,,,,,,,,,0.01,,,0.01,,,,100.0,30.95,0.0,0.0,,0.0,100.0,26.92,0.6065,73.08,0.3929
2010-07-30,33000.0,11880.0,0.18,0.55,0.13,0.01,0.0,9360.0,26000.0,26000.0,9360.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,30.95,0.0,0.0,,0.0,100.0,26.92,0.6065,73.08,0.3929
2010-08-02,33000.0,11880.0,0.18,0.54,0.13,0.01,0.0,9360.0,26000.0,26000.0,9360.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,30.95,0.0,0.0,,0.0,100.0,26.92,0.6065,73.08,0.3929
2010-08-03,33000.0,11880.0,0.18,0.52,0.13,0.01,0.0,9360.0,26000.0,26000.0,9360.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,30.95,0.0,0.0,,0.0,100.0,26.92,0.6065,73.08,0.3929
2010-08-04,33000.0,11880.0,0.18,0.5,0.13,0.01,0.0,9360.0,26000.0,26000.0,9360.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,30.95,0.0,0.0,,0.0,100.0,26.92,0.6065,73.08,0.3929
2010-08-05,78000.0,28080.0,0.41,1.17,0.32,0.03,0.0,9360.0,71000.0,26000.0,25560.0,,,45000.0,,,,,,,,,,,45000.0,,,,0.03,,,,100.0,84.52,0.0,0.0,,0.0,100.0,26.92,0.6065,73.08,0.9286
2010-08-06,130000.0,50700.0,0.69,1.85,0.53,0.05,0.0,30420.0,71000.0,78000.0,27690.0,,,,,,52000.0,,,,,,,,,0.02,,,0.03,,,,100.0,84.52,0.0,0.0,,0.0,100.0,24.36,0.5118,66.67,1.5476
2010-08-09,130000.0,52000.0,0.69,0.76,0.53,0.05,0.0,31200.0,71000.0,78000.0,28400.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,84.52,0.0,0.0,,0.0,100.0,24.36,0.5118,66.67,1.5476
2010-08-10,130000.0,49400.0,0.69,0.72,0.53,0.05,0.0,29640.0,71000.0,78000.0,26980.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,84.52,0.0,0.0,,0.0,100.0,24.36,0.5118,66.67,1.5476
2010-08-11,130000.0,48100.0,0.69,0.68,0.53,0.05,0.0,28860.0,71000.0,78000.0,26270.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,84.52,0.0,0.0,,0.0,100.0,24.36,0.5118,66.67,1.5476
2010-08-12,130000.0,48100.0,0.69,0.66,0.53,0.05,0.0,28860.0,71000.0,78000.0,26270.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,84.52,0.0,0.0,,0.0,100.0,24.36,0.5118,66.67,1.5476
2010-08-13,123000.0,45510.0,0.65,0.62,0.5,0.05,0.0,26270.0,71000.0,71000.0,26270.0,,,,,,,,,,,,,,,,,7000.0,0.03,0.0,,,100.0,84.52,0.0,0.0,,0.0,100.0,26.76,0.483,63.38,1.4643
2010-08-16,116000.0,42920.0,0.62,0.57,0.47,0.04,0.0,26270.0,64000.0,71000.0,23680.0,,,,,,,,0.0,,7000.0,,,,,,,,0.02,,,,100.0,76.19,0.0,0.0,,0.0,100.0,26.76,0.483,63.38,1.381
2010-08-17,109000.0,39240.0,0.58,0.53,0.44,0.04,0.0,23040.0,64000.0,64000.0,23040.0,,,,,,,,,,,,,,,,,7000.0,0.02,0.0,,,100.0,76.19,0.0,0.0,,0.0,100.0,29.69,0.5825,70.31,1.2976
2010-08-18,109000.0,38150.0,0.58,0.53,0.44,0.04,0.0,22400.0,64000.0,64000.0,22400.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,76.19,0.0,0.0,,0.0,100.0,29.69,0.5825,70.31,1.2976
2010-08-19,109000.0,38150.0,0.58,0.52,0.44,0.04,0.0,22400.0,64000.0,64000.0,22400.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,76.19,0.0,0.0,,0.0,100.0,29.69,0.5825,70.31,1.2976
2010-08-20,109000.0,38150.0,0.58,0.51,0.44,0.04,0.0,22400.0,64000.0,64000.0,22400.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,76.19,0.0,0.0,,0.0,100.0,29.69,0.5825,70.31,1.2976
2010-08-23,109000.0,38150.0,0.58,0.51,0.44,0.04,0.0,22400.0,64000.0,64000.0,22400.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,76.19,0.0,0.0,,0.0,100.0,29.69,0.5825,70.31,1.2976
2010-08-24,109000.0,38150.0,0.58,0.51,0.44,0.04,0.0,22400.0,64000.0,64000.0,22400.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,76.19,0.0,0.0,,0.0,100.0,29.69,0.5825,70.31,1.2976
2010-08-25,109000.0,38150.0,0.58,0.56,0.44,0.04,0.0,22400.0,64000.0,64000.0,22400.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,76.19,0.0,0.0,,0.0,100.0,29.69,0.5825,70.31,1.2976
2010-08-26,109000.0,39240.0,0.58,0.56,0.44,0.04,0.0,23040.0,64000.0,64000.0,23040.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,76.19,0.0,0.0,,0.0,100.0,29.69,0.5825,70.31,1.2976
2010-08-27,109000.0,39240.0,0.58,0.52,0.44,0.04,0.0,23040.0,64000.0,64000.0,23040.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,76.19,0.0,0.0,,0.0,100.0,29.69,0.5825,70.31,1.2976
2010-08-30,109000.0,39240.0,0.58,0.52,0.44,0.04,0.0,23040.0,64000.0,64000.0,23040.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,76.19,0.0,0.0,,0.0,100.0,29.69,0.5825,70.31,1.2976
2010-08-31,109000.0,38150.0,0.58,0.52,0.44,0.04,0.0,22400.0,64000.0,64000.0,22400.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,76.19,0.0,0.0,,0.0,100.0,29.69,0.5825,70.31,1.2976
2010-09-01,109000.0,38150.0,0.58,0.51,0.44,0.04,0.0,22400.0,64000.0,64000.0,22400.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,76.19,0.0,0.0,,0.0,100.0,29.69,0.5825,70.31,1.2976
2010-09-02,109000.0,38150.0,0.58,0.51,0.44,0.04,0.0,22400.0,64000.0,64000.0,22400.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,76.19,0.0,0.0,,0.0,100.0,29.69,0.5825,70.31,1.2976
2010-09-03,109000.0,39240.0,0.5,0.51,0.39,0.04,0.0,23040.0,64000.0,64000.0,23040.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,76.19,0.0,0.0,,0.0,100.0,29.69,0.5825,70.31,1.2976
2010-09-06,109000.0,38150.0,0.5,0.5,0.39,0.04,0.0,22400.0,64000.0,64000.0,22400.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,76.19,0.0,0.0,,0.0,100.0,29.1,0.5873,70.9,1.2976
2010-09-07,109000.0,41420.0,0.5,0.5,0.39,0.04,0.0,24320.0,64000.0,64000.0,24320.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,76.19,0.0,0.0,,0.0,100.0,29.69,0.5825,70.31,1.2976
2010-09-08,109000.0,40330.0,0.5,0.44,0.39,0.04,0.0,23680.0,64000.0,64000.0,23680.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,76.19,0.0,0.0,,0.0,100.0,29.69,0.5825,70.31,1.2976
2010-09-09,109000.0,40330.0,0.5,0.43,0.39,0.04,0.0,23680.0,64000.0,64000.0,23680.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,76.19,0.0,0.0,,0.0,100.0,29.69,0.5825,70.31,1.2976
2010-09-10,109000.0,40330.0,0.5,0.42,0.39,0.04,0.0,23680.0,64000.0,64000.0,23680.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,76.19,0.0,0.0,,0.0,100.0,29.69,0.5825,70.31,1.2976
2010-09-13,64000.0,23680.0,0.29,0.24,0.23,0.02,0.0,23680.0,19000.0,64000.0,7030.0,,,,,,,,0.02,,45000.0,,,,,,,,0.01,,,,100.0,22.62,0.0,0.0,,0.0,100.0,29.69,0.5825,70.31,0.7619
2010-09-14,64000.0,23040.0,0.29,0.24,0.23,0.02,0.0,23040.0,19000.0,64000.0,6840.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,22.62,0.0,0.0,,0.0,100.0,29.69,0.5825,70.31,0.7619
