,LACR FP Equity_DX_SI_QTY,LACR FP Equity_DX_SHORT_INTEREST_VALUE,LACR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,LACR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,LACR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,LACR FP Equity_DX_SI_MV,LACR FP Equity_DX_DSS,LACR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,LACR FP Equity_DX_SUPPLY_SI_QTY,LACR FP Equity_DX_BROKER_SI_QTY,LACR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,LACR FP Equity_DX_BROKER_SI_MV_NEW_x,LACR FP Equity_DX_SUPPLY_SI_QTY_INC_x,LACR FP Equity_DX_BROKER_SI_MV_INC_x,LACR FP Equity_DX_BROKER_SI_QTY_ADD,LACR FP Equity_DX_BROKER_SI_QTY_NEW,LACR FP Equity_DX_SUPPLY_SI_MV_DEC,LACR FP Equity_DX_BROKER_SI_QTY_INC,LACR FP Equity_DX_SUPPLY_SI_QTY_DEC,LACR FP Equity_DX_BROKER_SI_MV_NEW_y,LACR FP Equity_DX_BROKER_SI_MV_INC_y,LACR FP Equity_DX_SUPPLY_SI_QTY_INC_y,LACR FP Equity_DX_BROKER_SI_MV_ADD,LACR FP Equity_DX_SUPPLY_SI_QTY_ADD,LACR FP Equity_DX_BROKER_SI_QTY_DEC,LACR FP Equity_DX_SUPPLY_SI_MV,LACR FP Equity_DX_BROKER_SI_MV_DEC,LACR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,LACR FP Equity_DX_UTILIZATION_QUANTITY,LACR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,LACR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,LACR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,LACR FP Equity_DX_ACTIVE_UTILIZATION_MV,LACR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,LACR FP Equity_DX_BROKER_SI_CON_RATIO,LACR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,LACR FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-05-11,6436.0,224616.4,0.35,2.39,0.13,0.22,0.0,112308.2,3218.0,3218.0,112308.2,,,,,,,,,,,,,,,0.11,,100.0,4.97,0.0,0.0,0.0,100.0,31.69,0.3574,47.44,0.0994
2023-05-12,6438.0,224042.4,0.35,2.35,0.13,0.22,0.0,112021.2,3219.0,3219.0,112021.2,,1.0,0.0,,,,1.0,,,0.0,1.0,,,,0.11,,100.0,4.96,0.0,0.0,0.0,100.0,31.02,0.361,48.37,0.0991
2023-05-15,6438.0,218248.2,0.35,2.0,0.13,0.22,0.0,109124.1,3219.0,3219.0,109124.1,,,,,,,,,,,,,,,0.11,,100.0,4.96,0.0,0.0,0.0,100.0,30.64,0.3633,48.92,0.0991
2023-05-16,6440.0,216384.0,0.35,2.07,0.13,0.22,0.0,108192.0,3220.0,3220.0,108192.0,,1.0,0.0,,,,1.0,,,0.0,1.0,,,,0.11,,100.0,4.95,0.0,0.0,0.0,100.0,30.91,0.3614,48.5,0.099
2023-05-17,6440.0,215096.0,0.35,2.1,0.13,0.22,0.0,107548.0,3220.0,3220.0,107548.0,,,,,,,,,,,,,,,0.11,,100.0,4.92,0.0,0.0,0.0,100.0,30.96,0.3611,48.43,0.0984
2023-05-18,6448.0,216652.8,0.35,2.08,0.13,0.22,0.0,108326.4,3224.0,3224.0,108326.4,,4.0,0.0,,,,4.0,,,0.0,4.0,,,,0.11,,100.0,4.93,0.0,0.0,0.0,100.0,31.11,0.3592,48.09,0.0986
2023-05-19,6232.0,206279.2,0.34,1.9,0.13,0.21,0.0,103139.6,3116.0,3116.0,103139.6,,,,,,0.0,,108.0,,,,,,108.0,0.1,0.0,100.0,4.76,0.0,0.0,0.0,100.0,32.18,0.3849,50.04,0.0951
2023-05-22,6232.0,206279.2,0.34,1.9,0.13,0.21,0.0,103139.6,3116.0,3116.0,103139.6,,,,,,,,,,,,,,,0.1,,100.0,4.76,0.0,0.0,0.0,100.0,31.88,0.3853,50.24,0.0953
2023-05-23,7032.0,231352.8,0.39,1.97,0.15,0.23,0.0,115676.4,3516.0,3516.0,115676.4,,400.0,0.01,,,,400.0,,,0.01,400.0,,,,0.12,,100.0,5.32,0.0,0.0,0.0,100.0,28.47,0.315,44.27,0.1063
2023-05-24,7028.0,231924.0,0.39,2.02,0.15,0.23,0.0,115962.0,3514.0,3514.0,115962.0,,,,,,0.0,,2.0,,,,,,2.0,0.12,0.0,100.0,5.31,0.0,0.0,0.0,100.0,28.44,0.3148,44.23,0.1061
2023-05-25,7028.0,230518.4,0.39,2.04,0.15,0.23,0.0,115259.2,3514.0,3514.0,115259.2,,,,,,,,,,,,,,,0.12,,100.0,5.31,0.0,0.0,0.0,100.0,28.48,0.3153,44.29,0.1061
2023-05-26,7020.0,229554.0,0.39,1.96,0.15,0.23,0.0,114777.0,3510.0,3510.0,114777.0,,,,,,0.0,,4.0,,,,,,4.0,0.12,0.0,100.0,5.29,0.0,0.0,0.0,100.0,28.44,0.3156,44.36,0.1059
2023-05-29,7020.0,230958.0,0.39,1.93,0.15,0.23,0.0,115479.0,3510.0,3510.0,115479.0,,,,,,,,,,,,,,,0.12,,100.0,5.3,0.0,0.0,0.0,100.0,28.4,0.3157,44.38,0.1059
2023-05-30,7020.0,229554.0,0.39,1.96,0.15,0.23,0.0,114777.0,3510.0,3510.0,114777.0,,,,,,,,,,,,,,,0.12,,100.0,5.29,0.0,0.0,0.0,100.0,28.52,0.3157,44.34,0.1059
2023-05-31,7020.0,228150.0,0.39,1.96,0.15,0.23,0.0,114075.0,3510.0,3510.0,114075.0,,,,,,,,,,,,,,,0.11,,100.0,5.37,0.0,0.0,0.0,100.0,28.52,0.3157,44.34,0.1075
2023-06-01,7020.0,231660.0,0.39,1.96,0.15,0.23,0.0,115830.0,3510.0,3510.0,115830.0,,,,,,,,,,,,,,,0.11,,100.0,5.37,0.0,0.0,0.0,100.0,28.42,0.3147,44.19,0.1075
2023-06-02,7420.0,247828.0,0.41,2.09,0.15,0.25,0.0,123914.0,3710.0,3710.0,123914.0,,200.0,0.01,,,,200.0,,,0.01,200.0,,,,0.12,,100.0,5.66,0.0,0.0,0.0,100.0,26.9,0.301,41.82,0.1133
2023-06-05,6620.0,223094.0,0.36,1.85,0.14,0.22,0.0,111547.0,3310.0,3310.0,111547.0,,,,,,0.01,,400.0,,,,,,400.0,0.11,0.01,100.0,5.09,0.0,0.0,0.0,100.0,30.16,0.3635,46.9,0.1017
2023-06-06,6620.0,221108.0,0.36,1.87,0.14,0.22,0.0,110554.0,3310.0,3310.0,110554.0,,,,,,,,,,,,,,,0.11,,100.0,5.08,0.0,0.0,0.0,100.0,30.26,0.3645,47.06,0.1017
2023-06-07,6620.0,221108.0,0.36,1.87,0.14,0.22,0.0,110554.0,3310.0,3310.0,110554.0,,,,,,,,,,,,,,,0.11,,100.0,5.09,0.0,0.0,0.0,100.0,30.21,0.364,46.98,0.1018
2023-06-08,6620.0,221770.0,0.36,1.85,0.14,0.22,0.0,110885.0,3310.0,3310.0,110885.0,,,,,,,,,,,,,,,0.11,,100.0,5.09,0.0,0.0,0.0,100.0,30.17,0.364,47.0,0.1018
2023-06-09,6620.0,220446.0,0.36,1.85,0.14,0.22,0.0,110223.0,3310.0,3310.0,110223.0,,,,,,,,,,,,,,,0.11,,100.0,5.11,0.0,0.0,0.0,100.0,30.12,0.3646,47.12,0.1022
2023-06-12,6620.0,223756.0,0.36,1.86,0.14,0.22,0.0,111878.0,3310.0,3310.0,111878.0,,,,,,,,,,,,,,,0.11,,100.0,5.11,0.0,0.0,0.0,100.0,30.12,0.3632,46.84,0.1022
2023-06-13,6620.0,220446.0,0.36,1.87,0.14,0.22,0.0,110223.0,3310.0,3310.0,110223.0,,,,,,,,,,,,,,,0.11,,100.0,5.12,0.0,0.0,0.0,100.0,30.3,0.3648,47.12,0.1024
2023-06-14,6620.0,220446.0,0.36,1.89,0.14,0.22,0.0,110223.0,3310.0,3310.0,110223.0,,,,,,,,,,,,,,,0.11,,100.0,5.12,0.0,0.0,0.0,100.0,30.21,0.364,46.98,0.1024
2023-06-15,6620.0,223756.0,0.36,1.54,0.14,0.22,0.0,111878.0,3310.0,3310.0,111878.0,,,,,,,,,,,,,,,0.11,,100.0,5.11,0.0,0.0,0.0,100.0,30.12,0.3632,46.84,0.1022
2023-06-16,6620.0,231700.0,0.36,1.53,0.14,0.23,0.0,115850.0,3310.0,3310.0,115850.0,,,,,,,,,,,,,,,0.11,,100.0,5.1,0.0,0.0,0.0,100.0,30.0,0.3622,46.65,0.1019
2023-06-19,6620.0,226404.0,0.36,1.53,0.14,0.23,0.0,113202.0,3310.0,3310.0,113202.0,,,,,,,,,,,,,,,0.12,,100.0,5.1,0.0,0.0,0.0,100.0,30.35,0.3653,47.19,0.1019
2023-06-20,6620.0,231700.0,0.36,1.58,0.14,0.23,0.0,115850.0,3310.0,3310.0,115850.0,,,,,,,,,,,,,,,0.11,,100.0,5.1,0.0,0.0,0.0,100.0,30.56,0.3619,46.44,0.1019
2023-06-21,6620.0,229714.0,0.36,1.6,0.14,0.23,0.0,114857.0,3310.0,3310.0,114857.0,,,,,,,,,,,,,,,0.12,,100.0,5.35,0.0,0.0,0.0,100.0,30.14,0.3647,47.14,0.107
2023-06-22,6726.0,235410.0,0.37,1.91,0.14,0.23,0.0,117705.0,3363.0,3363.0,117705.0,,53.0,,53.0,,,,,,,53.0,0.0,,,0.12,,100.0,5.54,0.0,0.0,0.0,100.0,29.77,0.3523,46.11,0.1107
2023-06-23,6726.0,240790.8,0.37,1.86,0.14,0.24,0.0,120395.4,3363.0,3363.0,120395.4,,,,,,,,,,,,,,,0.12,,100.0,5.66,0.0,0.0,0.0,100.0,29.57,0.3518,46.06,0.1131
2023-06-26,6726.0,245499.0,0.37,1.99,0.14,0.24,0.0,122749.5,3363.0,3363.0,122749.5,,,,,,,,,,,,,,,0.12,,100.0,5.87,0.0,0.0,0.0,100.0,29.62,0.3519,46.06,0.1174
2023-06-27,6726.0,242136.0,0.37,1.83,0.14,0.24,0.0,121068.0,3363.0,3363.0,121068.0,,,,,,,,,,,,,,,0.12,,100.0,5.87,0.0,0.0,0.0,100.0,29.81,0.3536,46.36,0.1174
2023-06-28,6726.0,246171.6,0.37,1.85,0.14,0.24,0.0,123085.8,3363.0,3363.0,123085.8,,,,,,,,,,,,,,,0.12,,100.0,5.86,0.0,0.0,0.0,100.0,29.99,0.3515,45.86,0.1171
2023-06-29,6726.0,247516.8,0.37,1.87,0.14,0.25,0.0,123758.4,3363.0,3363.0,123758.4,,,,,,,,,,,,,,,0.12,,100.0,5.85,0.0,0.0,0.0,100.0,29.82,0.3524,46.11,0.1171
2023-06-30,6620.0,244940.0,0.36,1.98,0.14,0.24,0.0,122470.0,3310.0,3310.0,122470.0,,,,,,0.0,,53.0,,,,,,53.0,0.12,0.0,100.0,5.93,0.0,0.0,0.0,100.0,30.18,0.3637,46.93,0.1186
2023-07-03,6620.0,242292.0,0.36,1.92,0.14,0.24,0.0,121146.0,3310.0,3310.0,121146.0,,,,,,,,,,,,,,,0.12,,100.0,6.12,0.0,0.0,0.0,100.0,30.28,0.3646,47.08,0.1224
2023-07-04,6620.0,248912.0,0.36,2.12,0.14,0.24,0.0,124456.0,3310.0,3310.0,124456.0,,,,,,,,,,,,,,,0.12,,100.0,6.23,0.0,0.0,0.0,100.0,30.75,0.3628,46.55,0.1246
2023-07-05,7420.0,276766.0,0.41,2.35,0.15,0.28,0.0,138383.0,3710.0,3710.0,138383.0,,400.0,,400.0,,,,,,,400.0,0.02,,,0.14,,100.0,7.03,0.0,0.0,0.0,100.0,26.99,0.3016,41.97,0.1406
2023-07-06,7420.0,267120.0,0.41,2.33,0.15,0.28,0.0,133560.0,3710.0,3710.0,133560.0,,,,,,,,,,,,,,,0.14,,100.0,7.13,0.0,0.0,0.0,100.0,27.11,0.3024,42.15,0.1426
2023-07-07,6620.0,239644.0,0.36,2.09,0.14,0.24,0.0,119822.0,3310.0,3310.0,119822.0,,,,,,0.02,,400.0,,,,,,400.0,0.12,0.02,100.0,6.36,0.0,0.0,0.0,100.0,30.18,0.3637,46.93,0.1271
2023-07-10,2624.0,97875.24,0.14,0.86,0.05,0.1,0.0,48937.62,1312.0,1312.0,48937.62,,,,,,0.07,,1998.0,,,,,,1998.0,0.05,0.07,100.0,2.54,0.0,0.0,0.0,100.0,41.3,0.5143,58.63,0.0508
2023-07-11,2624.0,98137.6,0.14,0.84,0.05,0.1,0.0,49068.8,1312.0,1312.0,49068.8,,,,,,,,,,,,,,,0.05,,100.0,2.54,0.0,0.0,0.0,100.0,42.77,0.5096,57.15,0.0508
2023-07-12,2624.0,97088.0,0.14,0.83,0.05,0.1,0.0,48544.0,1312.0,1312.0,48544.0,,,,,,,,,,,,,,,0.05,,100.0,2.54,0.0,0.0,0.0,100.0,42.61,0.5101,57.32,0.0507
2023-07-13,2424.0,90657.6,0.13,0.76,0.05,0.09,0.0,41588.8,1312.0,1112.0,49068.8,,,,,,,,,,,,,,200.0,0.05,0.01,100.0,2.54,0.0,0.0,0.0,100.0,45.65,0.5029,54.27,0.0469
2023-07-14,2224.0,82732.8,0.12,0.7,0.05,0.08,0.0,41366.4,1112.0,1112.0,41366.4,,,,,,0.01,,200.0,,,,,,,0.04,,100.0,2.16,0.0,0.0,0.0,100.0,49.78,0.4991,50.13,0.0432
2023-07-17,2224.0,83844.8,0.12,0.71,0.05,0.08,0.0,41922.4,1112.0,1112.0,41922.4,,,,,,,,,,,,,,,0.04,,100.0,2.17,0.0,0.0,0.0,100.0,49.67,0.4991,50.24,0.0434
2023-07-18,2224.0,83400.0,0.12,0.7,0.05,0.08,0.0,41700.0,1112.0,1112.0,41700.0,,,,,,,,,,,,,,,0.04,,100.0,2.17,0.0,0.0,0.0,100.0,49.78,0.4991,50.13,0.0434
2023-07-19,2224.0,84067.2,0.12,0.7,0.05,0.08,0.0,42033.6,1112.0,1112.0,42033.6,,,,,,,,,,,,,,,0.04,,100.0,2.17,0.0,0.0,0.0,100.0,49.8,0.4991,50.11,0.0434
2023-07-20,2224.0,83844.8,0.12,0.71,0.05,0.08,0.0,41922.4,1112.0,1112.0,41922.4,,,,,,,,,,,,,,,0.04,,100.0,2.17,0.0,0.0,0.0,100.0,49.84,0.4991,50.07,0.0434
2023-07-21,2224.0,84512.0,0.12,0.71,0.05,0.08,0.0,42256.0,1112.0,1112.0,42256.0,,,,,,,,,,,,,,,0.04,,100.0,2.17,0.0,0.0,0.0,100.0,49.8,0.4991,50.11,0.0434
2023-07-24,2177.0,82726.0,0.12,0.69,0.05,0.08,0.0,40470.0,1112.0,1065.0,42256.0,,,,,,,,,,,,,,47.0,0.04,0.0,100.0,2.22,0.0,0.0,0.0,100.0,48.83,0.4993,51.08,0.0434
2023-07-25,2130.0,80727.0,0.12,0.66,0.04,0.08,0.0,40363.5,1065.0,1065.0,40363.5,,,,,,0.0,,47.0,,,,,,,0.04,,100.0,2.16,0.0,0.0,0.0,100.0,49.84,0.4991,50.07,0.0432
2023-07-26,2130.0,79662.0,0.12,0.65,0.04,0.08,0.0,39831.0,1065.0,1065.0,39831.0,,,,,,,,,,,,,,,0.04,,100.0,2.28,0.0,0.0,0.0,100.0,49.57,0.4991,50.33,0.0456
2023-07-27,2130.0,79662.0,0.12,0.72,0.04,0.08,0.0,39831.0,1065.0,1065.0,39831.0,,,,,,,,,,,,,,,0.04,,100.0,2.28,0.0,0.0,0.0,100.0,49.91,0.4991,50.0,0.0456
2023-07-28,2130.0,76680.0,0.12,0.72,0.04,0.08,0.0,38340.0,1065.0,1065.0,38340.0,,,,,,,,,,,,,,,0.04,,100.0,2.27,0.0,0.0,0.0,100.0,48.95,0.4993,50.95,0.0455
2023-07-31,2130.0,79236.0,0.12,0.71,0.04,0.08,0.0,39618.0,1065.0,1065.0,39618.0,,,,,,,,,,,,,,,0.04,,100.0,2.27,0.0,0.0,0.0,100.0,49.18,0.4992,50.72,0.0455
2023-08-01,2130.0,77532.0,0.13,0.72,0.04,0.08,0.0,38766.0,1065.0,1065.0,38766.0,,,,,,,,,,,,,,,0.04,,100.0,2.27,0.0,0.0,0.0,100.0,49.36,0.4991,50.54,0.0455
2023-08-02,2130.0,77958.0,0.13,0.73,0.04,0.08,0.0,38979.0,1065.0,1065.0,38979.0,,,,,,,,,,,,,,,0.04,,100.0,2.28,0.0,0.0,0.0,100.0,49.86,0.4991,50.04,0.0455
2023-08-03,2130.0,78171.0,0.13,0.75,0.04,0.08,0.0,39085.5,1065.0,1065.0,39085.5,,,,,,,,,,,,,,,0.04,,100.0,2.28,0.0,0.0,0.0,100.0,49.93,0.4991,49.97,0.0455
2023-08-04,2172.0,82101.6,0.13,0.81,0.04,0.08,0.0,41050.8,1086.0,1086.0,41050.8,,,,21.0,,,,,,,,0.0,21.0,,0.04,,100.0,2.32,0.0,0.0,0.0,100.0,48.32,0.4807,49.68,0.0465
2023-08-07,2172.0,82101.6,0.05,0.89,0.04,0.08,0.0,41050.8,1086.0,1086.0,41050.8,,,,,,,,,,,,,,,0.04,,100.0,2.32,0.0,0.0,0.0,100.0,48.97,0.4803,49.01,0.0465
2023-08-08,2262.0,85956.0,0.14,1.12,0.05,0.09,0.0,42978.0,1131.0,1131.0,42978.0,,45.0,0.0,,,,45.0,,,0.0,45.0,,,,0.04,,100.0,2.42,0.0,0.0,0.0,100.0,46.97,0.446,47.13,0.0483
2023-08-09,2262.0,83920.2,0.14,1.16,0.05,0.09,0.0,41960.1,1131.0,1131.0,41960.1,,,,,,,,,,,,,,,0.04,,100.0,2.42,0.0,0.0,0.0,100.0,46.4,0.4455,47.61,0.0484
2023-08-10,2262.0,86182.2,0.14,1.16,0.05,0.09,0.0,43091.1,1131.0,1131.0,43091.1,,,,,,,,,,,,,,,0.04,,100.0,2.42,0.0,0.0,0.0,100.0,46.49,0.4466,47.66,0.0484
2023-08-11,2268.0,86864.4,0.14,1.15,0.05,0.09,0.0,43432.2,1134.0,1134.0,43432.2,,3.0,0.0,,,,3.0,,,0.0,3.0,,,,0.04,,100.0,2.43,0.0,0.0,0.0,100.0,46.84,0.444,47.0,0.0485
2023-08-14,2268.0,86184.0,0.14,1.22,0.05,0.09,0.0,43092.0,1134.0,1134.0,43092.0,,,,,,,,,,,,,,,0.04,,100.0,2.43,0.0,0.0,0.0,100.0,46.67,0.4437,47.13,0.0485
2023-08-15,2268.0,85503.6,0.14,1.24,0.05,0.09,0.0,42751.8,1134.0,1134.0,42751.8,,,,,,,,,,,,,,,0.04,,100.0,2.42,0.0,0.0,0.0,100.0,46.67,0.4437,47.13,0.0485
2023-08-16,2226.0,83475.0,0.13,1.24,0.05,0.08,0.0,41737.5,1113.0,1113.0,41737.5,,,,,,0.0,,21.0,,,,,,21.0,0.04,0.0,100.0,2.38,0.0,0.0,0.0,100.0,47.62,0.4587,47.97,0.0476
2023-08-17,2226.0,83697.6,0.13,1.28,0.05,0.08,0.0,41848.8,1113.0,1113.0,41848.8,,,,,,,,,,,,,,,0.04,,100.0,2.38,0.0,0.0,0.0,100.0,47.78,0.4589,47.82,0.0476
2023-08-18,2136.0,80313.6,0.13,1.35,0.04,0.08,0.0,40156.8,1068.0,1068.0,40156.8,,,,,,0.0,,45.0,,,,,,45.0,0.04,0.0,100.0,2.28,0.0,0.0,0.0,100.0,49.77,0.4963,49.86,0.0457
2023-08-21,2130.0,80088.0,0.13,1.34,0.04,0.08,0.0,40044.0,1065.0,1065.0,40044.0,,,,,,0.0,,3.0,,,,,,3.0,0.04,0.0,100.0,2.28,0.0,0.0,0.0,100.0,49.91,0.4991,50.0,0.0456
2023-08-22,2130.0,79236.0,0.13,1.4,0.04,0.08,0.0,39618.0,1065.0,1065.0,39618.0,,,,,,,,,,,,,,,0.04,,100.0,2.28,0.0,0.0,0.0,100.0,49.64,0.4991,50.27,0.0456
2023-08-23,2130.0,80514.0,0.13,1.45,0.04,0.08,0.0,40257.0,1065.0,1065.0,40257.0,,,,,,,,,,,,,,,0.04,,100.0,2.28,0.0,0.0,0.0,100.0,49.6,0.4991,50.31,0.0456
2023-08-24,2250.0,85500.0,0.13,1.56,0.05,0.09,0.0,42750.0,1125.0,1125.0,42750.0,,,,60.0,,,,,,,,0.0,60.0,,0.04,,100.0,2.4,0.0,0.0,0.0,100.0,47.22,0.4502,47.38,0.048
2023-08-25,2250.0,83925.0,0.13,1.59,0.05,0.08,0.0,41962.5,1125.0,1125.0,41962.5,,,,,,,,,,,,,,,0.04,,100.0,2.41,0.0,0.0,0.0,100.0,46.78,0.4498,47.75,0.0481
2023-08-28,2250.0,85500.0,0.13,1.58,0.05,0.08,0.0,42750.0,1125.0,1125.0,42750.0,,,,,,,,,,,,,,,0.04,,100.0,2.41,0.0,0.0,0.0,100.0,46.92,0.4505,47.71,0.0481
2023-08-29,2250.0,87075.0,0.13,1.53,0.05,0.09,0.0,43537.5,1125.0,1125.0,43537.5,,,,,,,,,,,,,,,0.04,,100.0,2.41,0.0,0.0,0.0,100.0,46.92,0.4505,47.7,0.0481
2023-08-30,2250.0,90225.0,0.13,1.36,0.05,0.09,0.0,45112.5,1125.0,1125.0,45112.5,,,,,,,,,,,,,,,0.04,,100.0,2.41,0.0,0.0,0.0,100.0,46.54,0.451,48.13,0.0481
2023-08-31,2250.0,92250.0,0.13,1.27,0.05,0.09,0.0,46125.0,1125.0,1125.0,46125.0,,,,,,,,,,,,,,,0.05,,100.0,2.41,0.0,0.0,0.0,100.0,46.84,0.4506,47.8,0.0481
2023-09-01,2250.0,90900.0,0.13,1.21,0.05,0.09,0.0,45450.0,1125.0,1125.0,45450.0,,,,,,,,,,,,,,,0.05,,100.0,2.41,0.0,0.0,0.0,100.0,46.88,0.4498,47.66,0.0481
2023-09-04,2250.0,90900.0,0.13,1.21,0.05,0.09,0.0,45450.0,1125.0,1125.0,45450.0,,,,,,,,,,,,,,,0.05,,100.0,2.41,0.0,0.0,0.0,100.0,47.27,0.4502,47.32,0.0481
2023-09-05,2250.0,91350.0,0.13,1.25,0.05,0.09,0.0,45675.0,1125.0,1125.0,45675.0,,,,,,,,,,,,,,,0.05,,100.0,2.4,0.0,0.0,0.0,100.0,47.22,0.4502,47.37,0.048
2023-09-06,2250.0,92250.0,0.13,1.23,0.05,0.09,0.0,46125.0,1125.0,1125.0,46125.0,,,,,,,,,,,,,,,0.05,,100.0,2.4,0.0,0.0,0.0,100.0,47.11,0.4503,47.49,0.048
2023-09-07,2250.0,91575.0,0.13,1.76,0.05,0.09,0.0,45787.5,1125.0,1125.0,45787.5,,,,,,,,,,,,,,,0.05,,100.0,2.4,0.0,0.0,0.0,100.0,47.06,0.45,47.5,0.048
2023-09-08,2250.0,89325.0,0.13,1.79,0.05,0.09,0.0,44662.5,1125.0,1125.0,44662.5,,,,,,,,,,,,,,,0.05,,100.0,2.4,0.0,0.0,0.0,100.0,46.63,0.4497,47.89,0.048
2023-09-11,2130.0,82005.0,0.13,1.68,0.04,0.08,0.0,41002.5,1065.0,1065.0,41002.5,,,,,,0.0,,60.0,,,,,,60.0,0.04,0.0,100.0,2.28,0.0,0.0,0.0,100.0,49.14,0.4992,50.77,0.0455
2023-09-12,2172.0,85359.6,0.13,1.7,0.04,0.08,0.0,42679.8,1086.0,1086.0,42679.8,,,,21.0,,,,,,,,0.0,21.0,,0.04,,100.0,2.32,0.0,0.0,0.0,100.0,48.54,0.4805,49.45,0.0464
2023-09-13,2172.0,87314.4,0.13,1.69,0.04,0.09,0.0,43657.2,1086.0,1086.0,43657.2,,,,,,,,,,,,,,,0.04,,100.0,2.32,0.0,0.0,0.0,100.0,48.49,0.4806,49.51,0.0464
2023-09-14,2172.0,86662.8,0.13,1.68,0.04,0.09,0.0,43331.4,1086.0,1086.0,43331.4,,,,,,,,,,,,,,,0.04,,100.0,2.32,0.0,0.0,0.0,100.0,48.75,0.4803,49.21,0.0464
2023-09-15,2172.0,87314.4,0.13,1.67,0.04,0.09,0.0,43657.2,1086.0,1086.0,43657.2,,,,,,,,,,,,,,,0.04,,100.0,2.32,0.0,0.0,0.0,100.0,48.85,0.4804,49.13,0.0463
2023-09-18,2172.0,85359.6,0.13,1.66,0.04,0.09,0.0,42679.8,1086.0,1086.0,42679.8,,,,,,,,,,,,,,,0.04,,100.0,2.32,0.0,0.0,0.0,100.0,48.38,0.4802,49.58,0.0463
2023-09-19,2172.0,86011.2,0.13,1.67,0.04,0.09,0.0,43005.6,1086.0,1086.0,43005.6,,,,,,,,,,,,,,,0.04,,100.0,2.32,0.0,0.0,0.0,100.0,48.85,0.4804,49.13,0.0463
2023-09-20,2130.0,84774.0,0.13,1.65,0.04,0.08,0.0,42387.0,1065.0,1065.0,42387.0,,,,,,0.0,,21.0,,,,,,21.0,0.04,0.0,100.0,2.44,0.0,0.0,0.0,100.0,49.87,0.4991,50.03,0.0489
2023-09-21,2130.0,84135.0,0.13,1.61,0.04,0.08,0.0,42067.5,1065.0,1065.0,42067.5,,,,,,,,,,,,,,,0.04,,100.0,2.66,0.0,0.0,0.0,100.0,49.72,0.4991,50.19,0.0532
2023-09-22,2130.0,83283.0,0.13,1.52,0.04,0.08,0.0,41641.5,1065.0,1065.0,41641.5,,,,,,,,,,,,,,,0.04,,100.0,2.76,0.0,0.0,0.0,100.0,49.65,0.4991,50.25,0.0552
2023-09-25,2130.0,83070.0,0.13,1.53,0.04,0.08,0.0,41535.0,1065.0,1065.0,41535.0,,,,,,,,,,,,,,,0.04,,100.0,2.76,0.0,0.0,0.0,100.0,49.84,0.4991,50.06,0.0552
2023-09-26,2130.0,86478.0,0.13,1.42,0.04,0.08,0.0,43239.0,1065.0,1065.0,43239.0,,,,,,,,,,,,,,,0.04,,100.0,2.76,0.0,0.0,0.0,100.0,49.0,0.4993,50.91,0.0552
2023-09-27,2130.0,83070.0,0.13,1.31,0.04,0.08,0.0,41535.0,1065.0,1065.0,41535.0,,,,,,,,,,,,,,,0.04,,100.0,2.76,0.0,0.0,0.0,100.0,48.9,0.4993,51.01,0.0552
2023-09-28,2130.0,78384.0,0.13,1.26,0.04,0.08,0.0,39192.0,1065.0,1065.0,39192.0,,,,,,,,,,,,,,,0.04,,100.0,2.76,0.0,0.0,0.0,100.0,48.46,0.4995,51.45,0.0552
2023-09-29,2130.0,68373.0,0.13,1.15,0.04,0.07,0.0,34186.5,1065.0,1065.0,34186.5,,,,,,,,,,,,,,,0.04,,100.0,2.76,0.0,0.0,0.0,100.0,46.5,0.5015,53.41,0.0552
2023-10-02,2130.0,65817.0,0.13,0.88,0.04,0.07,0.0,32908.5,1065.0,1065.0,32908.5,,,,,,,,,,,,,,,0.03,,100.0,2.76,0.0,0.0,0.0,100.0,49.9,0.4991,50.0,0.0552
2023-10-03,2130.0,67095.0,0.13,0.8,0.04,0.07,0.0,33547.5,1065.0,1065.0,33547.5,,,,,,,,,,,,,,,0.03,,100.0,2.75,0.0,0.0,0.0,100.0,49.52,0.4991,50.39,0.0549
2023-10-04,5130.0,158517.0,0.31,1.92,0.11,0.16,0.0,32908.5,4065.0,1065.0,125608.5,,3000.0,,,,,,,,,3000.0,,,,0.13,,13.91,10.35,25164.0,777567.6,0.79,13.91,20.41,0.6745,79.55,0.1306
2023-10-05,5130.0,156465.0,0.31,1.9,0.11,0.16,0.0,32482.5,4065.0,1065.0,123982.5,,,,,,,,,,,,,,,0.13,,13.91,10.33,25164.0,767502.0,0.78,13.91,20.51,0.6733,79.45,0.1304
