,ALAGR FP Equity_DX_SI_QTY,ALAGR FP Equity_DX_SHORT_INTEREST_VALUE,ALAGR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALAGR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALAGR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALAGR FP Equity_DX_SI_MV,ALAGR FP Equity_DX_DSS,ALAGR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALAGR FP Equity_DX_SUPPLY_SI_QTY,ALAGR FP Equity_DX_BROKER_SI_QTY,ALAGR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALAGR FP Equity_DX_BROKER_SI_MV_NEW_x,ALAGR FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALAGR FP Equity_DX_BROKER_SI_MV_INC_x,ALAGR FP Equity_DX_BROKER_SI_QTY_ADD,ALAGR FP Equity_DX_BROKER_SI_QTY_NEW,ALAGR FP Equity_DX_SUPPLY_SI_MV_DEC,ALAGR FP Equity_DX_BROKER_SI_QTY_INC,ALAGR FP Equity_DX_SUPPLY_SI_QTY_DEC,ALAGR FP Equity_DX_BROKER_SI_MV_NEW_y,ALAGR FP Equity_DX_BROKER_SI_MV_INC_y,ALAGR FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALAGR FP Equity_DX_BROKER_SI_MV_ADD,ALAGR FP Equity_DX_SUPPLY_SI_QTY_ADD,ALAGR FP Equity_DX_BROKER_SI_QTY_DEC,ALAGR FP Equity_DX_SUPPLY_SI_MV,ALAGR FP Equity_DX_BROKER_SI_MV_DEC,ALAGR FP Equity_DX_BROKER_SI_MV_RMV,ALAGR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALAGR FP Equity_DX_UTILIZATION_QUANTITY,ALAGR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALAGR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALAGR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALAGR FP Equity_DX_ACTIVE_UTILIZATION_MV,ALAGR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALAGR FP Equity_DX_BROKER_SI_CON_RATIO,ALAGR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALAGR FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-01-18,106338.0,5635.91,0.11,0.13,0.05,0.01,0.0,2817.96,53169.0,53169.0,2817.96,,,,,,,,,,,,,,,0.0,,,100.0,9.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.1929
2024-01-19,106338.0,5635.91,0.11,0.13,0.05,0.01,0.0,2817.96,53169.0,53169.0,2817.96,,,,,,,,,,,,,,,0.0,,,100.0,9.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.1929
2024-01-22,106338.0,5529.58,0.11,0.12,0.05,0.01,0.0,2764.79,53169.0,53169.0,2764.79,,,,,,,,,,,,,,,0.0,,,100.0,9.64,0.0,0.0,0.0,100.0,,1.0,100.0,0.1929
2024-01-23,106338.0,5178.66,0.11,0.12,0.05,0.01,0.0,2589.33,53169.0,53169.0,2589.33,,,,,,,,,,,,,,,0.0,,,100.0,9.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.1974
2024-01-24,106338.0,5157.39,0.11,0.12,0.05,0.01,0.0,2578.7,53169.0,53169.0,2578.7,,,,,,,,,,,,,,,0.0,,,100.0,11.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.2208
2024-01-25,106338.0,5263.73,0.11,0.12,0.05,0.01,0.0,2631.87,53169.0,53169.0,2631.87,,,,,,,,,,,,,,,0.0,,,100.0,11.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.2334
2024-01-26,106338.0,5157.39,0.11,0.12,0.05,0.01,0.0,2578.7,53169.0,53169.0,2578.7,,,,,,,,,,,,,,,0.0,,,100.0,11.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.2334
2024-01-29,106338.0,5370.07,0.11,0.12,0.05,0.01,0.0,2685.03,53169.0,53169.0,2685.03,,,,,,,,,,,,,,,0.0,,,100.0,11.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.2334
2024-01-30,106338.0,6295.21,0.11,0.12,0.05,0.01,0.0,3147.6,53169.0,53169.0,3147.6,,,,,,,,,,,,,,,0.0,,,100.0,10.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.2021
2024-01-31,106338.0,6167.6,0.11,0.12,0.05,0.01,0.0,3083.8,53169.0,53169.0,3083.8,,,,,,,,,,,,,,,0.0,,,100.0,10.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.2039
2024-02-01,106338.0,5986.83,0.11,0.12,0.05,0.01,0.0,2993.41,53169.0,53169.0,2993.41,,,,,,,,,,,,,,,0.0,,,100.0,11.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.2334
2024-02-02,106338.0,6252.67,0.11,0.12,0.05,0.01,0.0,3126.34,53169.0,53169.0,3126.34,,,,,,,,,,,,,,,0.0,,,100.0,11.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.2334
2024-02-05,106338.0,6029.36,0.11,0.12,0.05,0.01,0.0,3014.68,53169.0,53169.0,3014.68,,,,,,,,,,,,,,,0.0,,,100.0,9.68,0.0,0.0,0.0,100.0,,1.0,100.0,0.1937
2024-02-06,106338.0,6199.51,0.11,0.12,0.05,0.01,0.0,3099.75,53169.0,53169.0,3099.75,,,,,,,,,,,,,,,0.0,,,100.0,10.7,0.0,0.0,0.0,100.0,,1.0,100.0,0.2141
2024-02-07,106338.0,6167.6,0.11,0.11,0.05,0.01,0.0,3083.8,53169.0,53169.0,3083.8,,,,,,,,,,,,,,,0.0,,,100.0,10.7,0.0,0.0,0.0,100.0,,1.0,100.0,0.2141
2024-02-08,106338.0,6061.27,0.11,0.11,0.05,0.01,0.0,3030.63,53169.0,53169.0,3030.63,,,,,,,,,,,,,,,0.0,,,100.0,9.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.1947
2024-02-09,106338.0,5455.14,0.11,0.11,0.05,0.01,0.0,2727.57,53169.0,53169.0,2727.57,,,,,,,,,,,,,,,0.0,,,100.0,9.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.1947
2024-02-12,106338.0,5423.24,0.11,0.11,0.05,0.01,0.0,2711.62,53169.0,53169.0,2711.62,,,,,,,,,,,,,,,0.0,,,100.0,9.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.1947
2024-02-13,106338.0,5231.83,0.11,0.11,0.05,0.01,0.0,2615.91,53169.0,53169.0,2615.91,,,,,,,,,,,,,,,0.0,,,100.0,9.71,0.0,0.0,0.0,100.0,,1.0,100.0,0.1942
2024-02-14,106338.0,5306.27,0.11,0.11,0.05,0.01,0.0,2653.13,53169.0,53169.0,2653.13,,,,,,,,,,,,,,,0.0,,,100.0,9.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.1921
2024-02-15,106338.0,5625.28,0.11,0.11,0.05,0.01,0.0,2812.64,53169.0,53169.0,2812.64,,,,,,,,,,,,,,,0.0,,,100.0,9.71,0.0,0.0,0.0,100.0,,1.0,100.0,0.1943
2024-02-16,106338.0,5306.27,0.11,0.14,0.05,0.01,0.0,2653.13,53169.0,53169.0,2653.13,,,,,,,,,,,,,,,0.0,,,100.0,9.71,0.0,0.0,0.0,100.0,,1.0,100.0,0.1943
2024-02-19,106338.0,4934.08,0.11,0.19,0.05,0.01,0.0,2467.04,53169.0,53169.0,2467.04,,,,,,,,,,,,,,,0.0,,,100.0,9.71,0.0,0.0,0.0,100.0,,1.0,100.0,0.1943
2024-02-20,106338.0,4838.38,0.11,0.28,0.05,0.0,0.0,2419.19,53169.0,53169.0,2419.19,,,,,,,,,,,,,,,0.0,,,100.0,9.84,0.0,0.0,0.0,100.0,,1.0,100.0,0.1969
2024-02-21,106338.0,4997.89,0.11,0.35,0.05,0.0,0.0,2498.94,53169.0,53169.0,2498.94,,,,,,,,,,,,,,,0.0,,,100.0,9.71,0.0,0.0,0.0,100.0,,1.0,100.0,0.1943
2024-02-22,106338.0,4987.25,0.11,0.41,0.05,0.01,0.0,2493.63,53169.0,53169.0,2493.63,,,,,,,,,,,,,,,0.0,,,100.0,10.21,0.0,0.0,0.0,100.0,,1.0,100.0,0.2043
2024-02-23,106338.0,4987.25,0.11,0.47,0.05,0.01,0.0,2493.63,53169.0,53169.0,2493.63,,,,,,,,,,,,,,,0.0,,,100.0,10.21,0.0,0.0,0.0,100.0,,1.0,100.0,0.2043
2024-02-26,106338.0,4838.38,0.11,0.52,0.05,0.0,0.0,2419.19,53169.0,53169.0,2419.19,,,,,,,,,,,,,,,0.0,,,100.0,3.77,0.0,0.0,0.0,100.0,,1.0,100.0,0.0755
2024-02-27,106338.0,4923.45,0.11,0.56,0.05,0.0,0.0,2461.72,53169.0,53169.0,2461.72,,,,,,,,,,,,,,,0.0,,,100.0,3.77,0.0,0.0,0.0,100.0,,1.0,100.0,0.0755
2024-02-28,106338.0,5029.79,0.11,0.59,0.05,0.01,0.0,2514.89,53169.0,53169.0,2514.89,,,,,,,,,,,,,,,0.0,,,100.0,3.77,0.0,0.0,0.0,100.0,,1.0,100.0,0.0755
2024-02-29,106338.0,4827.75,0.11,0.59,0.05,0.0,0.0,2413.87,53169.0,53169.0,2413.87,,,,,,,,,,,,,,,0.0,,,100.0,3.77,0.0,0.0,0.0,100.0,,1.0,100.0,0.0755
2024-03-01,106338.0,4827.75,0.11,0.57,0.05,0.0,0.0,2413.87,53169.0,53169.0,2413.87,,,,,,,,,,,,,,,0.0,,,100.0,3.77,0.0,0.0,0.0,100.0,,1.0,100.0,0.0755
2024-03-04,106338.0,4987.25,0.11,0.62,0.05,0.0,0.0,2493.63,53169.0,53169.0,2493.63,,,,,,,,,,,,,,,0.0,,,100.0,3.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.0732
2024-03-05,106338.0,4944.72,0.11,0.63,0.05,0.01,0.0,2472.36,53169.0,53169.0,2472.36,,,,,,,,,,,,,,,0.0,,,100.0,3.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.0732
2024-03-06,106338.0,5210.56,0.11,0.63,0.05,0.01,0.0,2605.28,53169.0,53169.0,2605.28,,,,,,,,,,,,,,,0.0,,,100.0,3.58,0.0,0.0,0.0,100.0,,1.0,100.0,0.0717
2024-03-07,106338.0,5114.86,0.11,0.65,0.05,0.01,0.0,2557.43,53169.0,53169.0,2557.43,,,,,,,,,,,,,,,0.0,,,100.0,3.57,0.0,0.0,0.0,100.0,,1.0,100.0,0.0715
2024-03-08,106338.0,5263.73,0.11,0.69,0.05,0.01,0.0,2631.87,53169.0,53169.0,2631.87,,,,,,,,,,,,,,,0.0,,,100.0,3.57,0.0,0.0,0.0,100.0,,1.0,100.0,0.0715
2024-03-11,106338.0,5114.86,0.11,0.7,0.05,0.01,0.0,2557.43,53169.0,53169.0,2557.43,,,,,,,,,,,,,,,0.0,,,100.0,3.55,0.0,0.0,0.0,100.0,,1.0,100.0,0.0709
2024-03-12,106338.0,5253.1,0.11,0.75,0.05,0.01,0.0,2626.55,53169.0,53169.0,2626.55,,,,,,,,,,,,,,,0.0,,,100.0,3.55,0.0,0.0,0.0,100.0,,1.0,100.0,0.0709
2024-03-13,106338.0,5199.93,0.11,0.83,0.05,0.01,0.0,2599.96,53169.0,53169.0,2599.96,,,,,,,,,,,,,,,0.0,,,100.0,3.55,0.0,0.0,0.0,100.0,,1.0,100.0,0.0709
2024-03-14,106338.0,5199.93,0.11,0.98,0.05,0.01,0.0,2599.96,53169.0,53169.0,2599.96,,,,,,,,,,,,,,,0.0,,,100.0,3.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.0696
2024-03-15,106338.0,5306.27,0.11,1.01,0.05,0.01,0.0,2653.13,53169.0,53169.0,2653.13,,,,,,,,,,,,,,,0.0,,,100.0,4.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.0973
2024-03-18,106338.0,4838.38,0.11,0.97,0.05,0.01,0.0,2419.19,53169.0,53169.0,2419.19,,,,,,,,,,,,,,,0.0,,,100.0,4.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.0973
2024-03-19,106338.0,4870.28,0.11,1.0,0.05,0.0,0.0,2435.14,53169.0,53169.0,2435.14,,,,,,,,,,,,,,,0.0,,,100.0,4.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.0973
2024-03-20,106338.0,4912.82,0.11,1.03,0.05,0.0,0.0,2456.41,53169.0,53169.0,2456.41,,,,,,,,,,,,,,,0.0,,,100.0,4.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.0973
2024-03-21,106338.0,4891.55,0.11,1.13,0.05,0.0,0.0,2445.77,53169.0,53169.0,2445.77,,,,,,,,,,,,,,,0.0,,,100.0,4.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.0974
2024-03-22,106338.0,4912.82,0.11,1.19,0.05,0.0,0.0,2456.41,53169.0,53169.0,2456.41,,,,,,,,,,,,,,,0.0,,,100.0,4.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.0974
2024-03-25,106338.0,5146.76,0.11,1.24,0.05,0.01,0.0,2573.38,53169.0,53169.0,2573.38,,,,,,,,,,,,,,,0.0,,,100.0,4.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.0974
2024-03-26,106338.0,5199.93,0.11,1.27,0.05,0.01,0.0,2599.96,53169.0,53169.0,2599.96,,,,,,,,,,,,,,,0.0,,,100.0,4.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.0974
2024-03-27,106338.0,5189.29,0.11,1.29,0.05,0.01,0.0,2594.65,53169.0,53169.0,2594.65,,,,,,,,,,,,,,,0.0,,,100.0,4.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.0973
2024-03-28,106338.0,5189.29,0.11,1.34,0.05,0.01,0.0,2594.65,53169.0,53169.0,2594.65,,,,,,,,,,,,,,,0.0,,,100.0,4.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.0973
2024-03-29,106338.0,5189.29,0.11,1.36,0.05,0.01,0.0,2594.65,53169.0,53169.0,2594.65,,,,,,,,,,,,,,,0.0,,,100.0,4.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.0973
2024-04-01,106338.0,5189.29,0.11,1.36,0.05,0.01,0.0,2594.65,53169.0,53169.0,2594.65,,,,,,,,,,,,,,,0.0,,,100.0,4.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.0973
2024-04-02,106338.0,4891.55,0.11,1.36,0.05,0.01,0.0,2445.77,53169.0,53169.0,2445.77,,,,,,,,,,,,,,,0.0,,,100.0,4.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.0973
2024-04-03,106338.0,5146.76,0.11,1.35,0.05,0.01,0.0,2573.38,53169.0,53169.0,2573.38,,,,,,,,,,,,,,,0.0,,,100.0,4.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.0973
2024-04-04,106338.0,5082.96,0.11,1.35,0.05,0.01,0.0,2541.48,53169.0,53169.0,2541.48,,,,,,,,,,,,,,,0.0,,,100.0,4.91,0.0,0.0,0.0,100.0,,1.0,100.0,0.0983
2024-04-05,106338.0,4934.08,0.11,1.33,0.05,0.01,0.0,2467.04,53169.0,53169.0,2467.04,,,,,,,,,,,,,,,0.0,,,100.0,4.91,0.0,0.0,0.0,100.0,,1.0,100.0,0.0983
2024-04-08,106338.0,4934.08,0.11,1.32,0.05,0.0,0.0,2467.04,53169.0,53169.0,2467.04,,,,,,,,,,,,,,,0.0,,,100.0,4.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.0973
2024-04-09,106338.0,4912.82,0.11,1.35,0.05,0.0,0.0,2456.41,53169.0,53169.0,2456.41,,,,,,,,,,,,,,,0.0,,,100.0,4.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.0973
2024-04-10,106338.0,4572.53,0.11,1.35,0.05,0.0,0.0,2286.27,53169.0,53169.0,2286.27,,,,,,,,,,,,,,,0.0,,,100.0,4.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.0973
2024-04-11,106338.0,4253.52,0.11,1.27,0.05,0.0,0.0,2126.76,53169.0,53169.0,2126.76,,,,,,,,,,,,,,,0.0,,,100.0,4.9,0.0,0.0,0.0,100.0,,1.0,100.0,0.0981
2024-04-12,106338.0,4168.45,0.11,1.27,0.05,0.0,0.0,2084.22,53169.0,53169.0,2084.22,,,,,,,,,,,,,,,0.0,,,100.0,4.9,0.0,0.0,0.0,100.0,,1.0,100.0,0.0981
2024-04-15,106338.0,3700.56,0.11,1.31,0.05,0.0,0.0,1850.28,53169.0,53169.0,1850.28,,,,,,,,,,,,,,,0.0,,,100.0,4.91,0.0,0.0,0.0,100.0,,1.0,100.0,0.0981
2024-04-16,106338.0,3849.44,0.11,1.49,0.05,0.0,0.0,1924.72,53169.0,53169.0,1924.72,,,,,,,,,,,,,,,0.0,,,100.0,4.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.0973
2024-04-17,106338.0,3849.44,0.11,1.47,0.05,0.0,0.0,1924.72,53169.0,53169.0,1924.72,,,,,,,,,,,,,,,0.0,,,100.0,4.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.0973
2024-04-18,106338.0,4189.72,0.11,1.49,0.05,0.0,0.0,2094.86,53169.0,53169.0,2094.86,,,,,,,,,,,,,,,0.0,,,100.0,4.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.0972
2024-04-19,106338.0,3891.97,0.11,1.56,0.05,0.0,0.0,1945.99,53169.0,53169.0,1945.99,,,,,,,,,,,,,,,0.0,,,100.0,4.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.0972
2024-04-22,106338.0,3891.97,0.11,1.56,0.05,0.0,0.0,1945.99,53169.0,53169.0,1945.99,,,,,,,,,,,,,,,0.0,,,100.0,4.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.0973
2024-04-23,106338.0,3891.97,0.11,1.61,0.05,0.0,0.0,1945.99,53169.0,53169.0,1945.99,,,,,,,,,,,,,,,0.0,,,100.0,4.9,0.0,0.0,0.0,100.0,,1.0,100.0,0.0981
2024-04-24,106338.0,3998.31,0.11,1.61,0.05,0.0,0.0,1999.15,53169.0,53169.0,1999.15,,,,,,,,,,,,,,,0.0,,,100.0,4.9,0.0,0.0,0.0,100.0,,1.0,100.0,0.0981
2024-04-25,106338.0,3891.97,0.11,1.65,0.05,0.0,0.0,1945.99,53169.0,53169.0,1945.99,,,,,,,,,,,,,,,0.0,,,100.0,4.9,0.0,0.0,0.0,100.0,,1.0,100.0,0.098
2024-04-26,106338.0,3721.83,0.11,1.63,0.05,0.0,0.0,1860.92,53169.0,53169.0,1860.92,,,,,,,,,,,,,,,0.0,,,100.0,4.9,0.0,0.0,0.0,100.0,,1.0,100.0,0.098
2024-04-29,106338.0,3891.97,0.11,1.61,0.05,0.0,0.0,1945.99,53169.0,53169.0,1945.99,,,,,,,,,,,,,,,0.0,,,100.0,4.9,0.0,0.0,0.0,100.0,,1.0,100.0,0.098
2024-04-30,106338.0,3891.97,0.11,1.58,0.05,0.0,0.0,1945.99,53169.0,53169.0,1945.99,,,,,,,,,,,,,,,0.0,,,100.0,4.9,0.0,0.0,0.0,100.0,,1.0,100.0,0.098
2024-05-01,106338.0,3891.97,0.11,1.53,0.05,0.0,0.0,1945.99,53169.0,53169.0,1945.99,,,,,,,,,,,,,,,0.0,,,100.0,4.9,0.0,0.0,0.0,100.0,,1.0,100.0,0.098
2024-05-02,106338.0,3743.1,0.11,1.53,0.05,0.0,0.0,1871.55,53169.0,53169.0,1871.55,,,,,,,,,,,,,,,0.0,,,100.0,4.98,0.0,0.0,0.0,100.0,,1.0,100.0,0.0996
2024-05-03,106338.0,3934.51,0.11,1.41,0.05,0.0,0.0,1967.25,53169.0,53169.0,1967.25,,,,,,,,,,,,,,,0.0,,,100.0,4.98,0.0,0.0,0.0,100.0,,1.0,100.0,0.0996
2024-05-06,106338.0,4040.84,0.11,1.41,0.05,0.0,0.0,2020.42,53169.0,53169.0,2020.42,,,,,,,,,,,,,,,0.0,,,100.0,4.9,0.0,0.0,0.0,100.0,,1.0,100.0,0.098
2024-05-07,106338.0,4785.21,0.11,1.33,0.05,0.0,0.0,2392.61,53169.0,53169.0,2392.61,,,,,,,,,,,,,,,0.0,,,100.0,4.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.0895
2024-05-08,106338.0,4891.55,0.11,1.1,0.05,0.0,0.0,2445.77,53169.0,53169.0,2445.77,,,,,,,,,,,,,,,0.0,,,100.0,4.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.0895
2024-05-09,106338.0,5529.58,0.11,1.07,0.05,0.01,0.0,2764.79,53169.0,53169.0,2764.79,,,,,,,,,,,,,,,0.0,,,100.0,4.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0864
2024-05-10,106338.0,5529.58,0.11,0.97,0.05,0.01,0.0,2764.79,53169.0,53169.0,2764.79,,,,,,,,,,,,,,,0.0,,,100.0,4.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0864
2024-05-13,106338.0,5487.04,0.11,0.91,0.05,0.01,0.0,2743.52,53169.0,53169.0,2743.52,,,,,,,,,,,,,,,0.0,,,100.0,4.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0864
2024-05-14,106338.0,5082.96,0.11,0.9,0.05,0.01,0.0,2541.48,53169.0,53169.0,2541.48,,,,,,,,,,,,,,,0.0,,,100.0,4.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0864
2024-05-15,106338.0,4934.08,0.11,0.91,0.05,0.01,0.0,2467.04,53169.0,53169.0,2467.04,,,,,,,,,,,,,,,0.0,,,100.0,4.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.0865
2024-05-16,106338.0,4891.55,0.11,0.92,0.05,0.0,0.0,2445.77,53169.0,53169.0,2445.77,,,,,,,,,,,,,,,0.0,,,100.0,4.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0865
2024-05-17,106338.0,5401.97,0.11,0.89,0.05,0.01,0.0,2700.99,53169.0,53169.0,2700.99,,,,,,,,,,,,,,,0.0,,,100.0,4.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0865
2024-05-20,106338.0,5635.91,0.11,0.86,0.05,0.01,0.0,2817.96,53169.0,53169.0,2817.96,,,,,,,,,,,,,,,0.0,,,100.0,4.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.0865
2024-05-21,106338.0,5146.76,0.11,0.83,0.05,0.01,0.0,2573.38,53169.0,53169.0,2573.38,,,,,,,,,,,,,,,0.0,,,100.0,4.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.0865
2024-05-22,106338.0,5657.18,0.11,0.8,0.05,0.01,0.0,2828.59,53169.0,53169.0,2828.59,,,,,,,,,,,,,,,0.0,,,100.0,4.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.0865
2024-05-23,106338.0,5508.31,0.11,0.78,0.05,0.01,0.0,2754.15,53169.0,53169.0,2754.15,,,,,,,,,,,,,,,0.0,,,100.0,4.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.0865
2024-05-24,106338.0,5529.58,0.11,0.81,0.05,0.01,0.0,2764.79,53169.0,53169.0,2764.79,,,,,,,,,,,,,,,0.0,,,100.0,4.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.0865
2024-05-27,106338.0,5954.93,0.11,0.8,0.05,0.01,0.0,2977.46,53169.0,53169.0,2977.46,,,,,,,,,,,,,,,0.0,,,100.0,4.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.0865
2024-05-28,106338.0,5635.91,0.11,0.75,0.05,0.01,0.0,2817.96,53169.0,53169.0,2817.96,,,,,,,,,,,,,,,0.0,,,100.0,4.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.0859
2024-05-29,106338.0,5742.25,0.11,0.77,0.05,0.01,0.0,2871.13,53169.0,53169.0,2871.13,,,,,,,,,,,,,,,0.0,,,100.0,4.36,0.0,0.0,0.0,100.0,,1.0,100.0,0.0872
2024-05-30,106338.0,5423.24,0.11,0.71,0.05,0.01,0.0,2711.62,53169.0,53169.0,2711.62,,,,,,,,,,,,,,,0.0,,,100.0,4.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.0859
2024-05-31,106338.0,5487.04,0.11,0.69,0.05,0.01,0.0,2743.52,53169.0,53169.0,2743.52,,,,,,,,,,,,,,,0.0,,,100.0,4.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.0859
2024-06-03,106338.0,5529.58,0.11,0.68,0.05,0.01,0.0,2764.79,53169.0,53169.0,2764.79,,,,,,,,,,,,,,,0.0,,,100.0,4.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.0859
2024-06-04,106338.0,5508.31,0.11,0.68,0.05,0.01,0.0,2754.15,53169.0,53169.0,2754.15,,,,,,,,,,,,,,,0.0,,,100.0,4.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.0859
2024-06-05,106338.0,5742.25,0.11,0.66,0.05,0.01,0.0,2871.13,53169.0,53169.0,2871.13,,,,,,,,,,,,,,,0.0,,,100.0,4.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.0859
2024-06-06,106338.0,6018.73,0.11,0.67,0.05,0.01,0.0,3009.37,53169.0,53169.0,3009.37,,,,,,,,,,,,,,,0.0,,,100.0,3.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.066
2024-06-07,106338.0,5444.51,0.11,0.65,0.05,0.01,0.0,2722.25,53169.0,53169.0,2722.25,,,,,,,,,,,,,,,0.0,,,100.0,4.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.0859
2024-06-10,106338.0,6061.27,0.11,0.63,0.05,0.01,0.0,3030.63,53169.0,53169.0,3030.63,,,,,,,,,,,,,,,0.0,,,100.0,3.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.066
2024-06-11,106338.0,5784.79,0.11,0.64,0.05,0.01,0.0,2892.39,53169.0,53169.0,2892.39,,,,,,,,,,,,,,,0.0,,,100.0,3.26,0.0,0.0,0.0,100.0,,1.0,100.0,0.0653
2024-06-12,106338.0,5635.91,0.11,0.64,0.05,0.01,0.0,2817.96,53169.0,53169.0,2817.96,,,,,,,,,,,,,,,0.0,,,100.0,3.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.0653
2024-06-13,106338.0,6210.14,0.11,0.63,0.05,0.01,0.0,3105.07,53169.0,53169.0,3105.07,,,,,,,,,,,,,,,0.0,,,100.0,3.26,0.0,0.0,0.0,100.0,,1.0,100.0,0.0652
2024-06-14,106338.0,5529.58,0.11,0.63,0.05,0.01,0.0,2764.79,53169.0,53169.0,2764.79,,,,,,,,,,,,,,,0.0,,,100.0,3.26,0.0,0.0,0.0,100.0,,1.0,100.0,0.0652
2024-06-17,106338.0,4891.55,0.11,0.57,0.05,0.01,0.0,2445.77,53169.0,53169.0,2445.77,,,,,,,,,,,,,,,0.0,,,100.0,3.26,0.0,0.0,0.0,100.0,,1.0,100.0,0.0652
2024-06-18,106338.0,4997.89,0.11,0.55,0.05,0.0,0.0,2498.94,53169.0,53169.0,2498.94,,,,,,,,,,,,,,,0.0,,,100.0,2.71,0.0,0.0,0.0,100.0,,1.0,100.0,0.0541
2024-06-19,106338.0,5040.42,0.11,0.6,0.05,0.01,0.0,2520.21,53169.0,53169.0,2520.21,,,,,,,,,,,,,,,0.0,,,100.0,2.69,0.0,0.0,0.0,100.0,,1.0,100.0,0.0537
2024-06-20,106338.0,5423.24,0.11,0.6,0.05,0.01,0.0,2711.62,53169.0,53169.0,2711.62,,,,,,,,,,,,,,,0.0,,,100.0,2.69,0.0,0.0,0.0,100.0,,1.0,100.0,0.0537
