,BVI FP Equity_DX_SI_QTY,BVI FP Equity_DX_SHORT_INTEREST_VALUE,BVI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,BVI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BVI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BVI FP Equity_DX_SI_MV,BVI FP Equity_DX_DSS,BVI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BVI FP Equity_DX_SUPPLY_SI_QTY,BVI FP Equity_DX_BROKER_SI_QTY,BVI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BVI FP Equity_DX_BROKER_SI_MV_NEW_x,BVI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BVI FP Equity_DX_SUPPLY_SI_QTY_INC_x,BVI FP Equity_DX_BROKER_SI_MV_INC_x,BVI FP Equity_DX_SUPPLY_SI_MV_NEW,BVI FP Equity_DX_BROKER_SI_QTY_ADD,BVI FP Equity_DX_BROKER_SI_QTY_NEW,BVI FP Equity_DX_SUPPLY_SI_MV_DEC,BVI FP Equity_DX_BROKER_SI_QTY_INC,BVI FP Equity_DX_SUPPLY_SI_QTY_DEC,BVI FP Equity_DX_BROKER_SI_MV_NEW_y,BVI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BVI FP Equity_DX_BROKER_SI_MV_INC_y,BVI FP Equity_DX_SUPPLY_SI_QTY_INC_y,BVI FP Equity_DX_BROKER_SI_MV_ADD,BVI FP Equity_DX_SUPPLY_SI_QTY_ADD,BVI FP Equity_DX_BROKER_SI_QTY_DEC,BVI FP Equity_DX_SUPPLY_SI_MV,BVI FP Equity_DX_BROKER_SI_MV_DEC,BVI FP Equity_DX_SUPPLY_SI_MV_RMV,BVI FP Equity_DX_BROKER_SI_MV_RMV,BVI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BVI FP Equity_DX_UTILIZATION_QUANTITY,BVI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BVI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BVI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BVI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BVI FP Equity_DX_ACTIVE_UTILIZATION_MV,BVI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BVI FP Equity_DX_BROKER_SI_CON_RATIO,BVI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BVI FP Equity_DX_DEMAND_SUPPLY_RATIO,BVI FP Equity_PX_LAST
2023-09-11,4563439.0,109613804.78,1.56,10.4,1.01,112.17,1.0,91243020.54,3221021.0,3798627.0,77368924.42,,,70047.0,2.72,,179414.0,,2.31,117458.0,93306.0,,,2.72,70047.0,4.4,43900.0,148235.0,78.77,3.95,2.19,,2.62,2.62,119787696.0,2877300457.92,89131.0,2920.57,2.63,22.32,0.1598,26.58,0.0371,24.02
2023-09-12,4796082.0,113715104.22,1.64,10.99,1.06,116.87,1.0,96390989.65,3444051.0,4065415.0,81658449.21,,,225154.0,8.47,,,,1.96,329957.0,75796.0,,,8.47,225154.0,,73672.0,63169.0,82.79,1.94,,,2.8,2.8,119549144.0,2834510204.24,,2865.48,2.81,20.37,0.1535,24.95,0.039,23.71
2023-09-13,4234828.0,100788906.4,1.45,10.0,0.93,102.03,0.0,89435878.0,3122182.0,3757810.0,74307931.6,,,4511.0,0.12,,,,8.11,3481.0,331805.0,,,0.12,4511.0,,5425.0,311086.0,74.15,8.42,,,2.54,2.54,119944712.0,2854684145.6,,2843.3,2.54,21.84,0.1771,28.73,0.0344,23.8
2023-09-14,4394205.0,105241209.75,1.5,10.53,0.97,106.43,0.0,94699329.85,3485834.0,3954043.0,83485724.3,,,,11.56,,,,2.82,483564.0,119912.0,,,11.56,,,483564.0,287331.0,83.52,6.6,,,2.84,2.84,119455488.0,2860958937.6,,2857.92,2.84,23.87,0.191,26.58,0.0357,23.95
2023-09-15,3919291.0,94886035.11,1.34,9.46,0.86,94.97,0.0,83515324.41,3175953.0,3449621.0,76889822.13,,,3396.0,0.49,,,,8.98,20300.0,377085.0,,,0.49,3396.0,,63808.0,524722.0,76.23,12.72,,,2.59,2.59,119663440.0,2897051882.4,,2870.3,2.59,22.63,0.1867,28.67,0.0319,24.21
2023-09-18,3601412.0,85965704.44,1.23,8.13,0.79,87.84,0.0,76801772.74,2866426.0,3217502.0,68421588.62,,,8300.0,3.02,,,,9.11,120290.0,379731.0,,,3.02,8300.0,,61904.0,352409.0,69.27,8.29,,,2.34,2.34,119799368.0,2859610914.16,,2882.2,2.35,25.37,0.2119,32.48,0.0294,23.87
2023-09-19,3411891.0,80725341.06,1.17,7.66,0.75,82.41,0.0,72332902.46,2645810.0,3057181.0,62599864.6,,,,1.14,,57025.0,,7.88,54366.0,319099.0,,,1.14,,1.45,98483.0,271712.0,63.22,6.91,,,2.16,2.16,119973976.0,2838584272.16,,2861.82,2.16,22.17,0.2145,33.35,0.0278,23.66
2023-09-20,2788506.0,67202994.6,0.95,6.24,0.61,67.5,0.0,58518487.3,2122052.0,2428153.0,51141453.2,,,82810.0,0.75,,,,14.7,34150.0,614975.0,,,0.75,82810.0,,8407.0,663178.0,50.48,15.73,,,1.75,1.75,119116848.0,2870716036.8,,2835.34,1.75,23.29,0.2478,40.38,0.023,24.1
2023-09-21,2520856.0,59366158.8,0.86,5.61,0.56,61.43,0.0,51343144.8,1874318.0,2180176.0,44140188.9,,,31993.0,1.51,,,,6.57,62934.0,279727.0,,,1.51,31993.0,,,310911.0,45.2,7.49,,,1.55,1.55,119167576.0,2806396414.8,,2851.03,1.56,26.06,0.2782,44.36,0.0208,23.55
2023-09-22,2399471.0,56339579.08,0.82,5.25,0.53,57.9,0.0,48340412.68,1969825.0,2058791.0,46251491.0,,,,0.88,,6000.0,,,39366.0,,,,0.88,,0.14,95507.0,166751.0,46.51,3.93,,,1.63,1.63,118991024.0,2793909243.52,,2804.13,1.63,26.96,0.3112,48.07,0.0198,23.48
2023-09-25,2410332.0,56305355.52,0.82,5.32,0.53,58.17,0.0,46305593.6,1929041.0,1982260.0,45062397.76,,,136000.0,3.24,,,,9.31,137449.0,393601.0,,,3.24,136000.0,,216817.0,213980.0,45.68,5.17,,,1.63,1.63,116126080.0,2712705228.8,,2731.42,1.65,29.64,0.2693,41.29,0.0204,23.36
2023-09-26,2295717.0,53444291.76,0.78,5.05,0.51,55.28,0.0,44410953.36,1848029.0,1907687.0,43022115.12,,,61492.0,2.11,,,,3.49,95896.0,148271.0,,,2.11,61492.0,,5767.0,170469.0,43.45,4.02,,,1.53,1.53,119183328.0,2774587875.84,,2783.18,1.54,32.75,0.3219,45.56,0.019,23.28
2023-09-27,2283192.0,52787399.04,0.78,4.94,0.5,55.09,0.0,43631185.44,1842204.0,1887162.0,42591756.48,,,34677.0,1.02,,,,1.18,37923.0,50448.0,,,1.02,34677.0,,9946.0,58448.0,43.3,1.38,,,1.51,1.51,120216576.0,2779407237.12,,2805.81,1.52,32.92,0.3393,47.29,0.0187,23.12
2023-09-28,2418665.0,56306521.2,0.83,5.19,0.53,57.82,0.0,47086942.8,1977677.0,2022635.0,46040320.56,,,12107.0,0.12,,137731.0,,0.6,5000.0,22796.0,,,0.12,12107.0,3.26,146162.0,7258.0,45.9,0.31,,,1.62,1.62,119854080.0,2790202982.4,,2769.79,1.63,30.72,0.3005,44.38,0.0199,23.28
2023-09-29,2652669.0,62364248.19,0.91,5.64,0.58,63.73,0.0,53241662.89,2236981.0,2264639.0,52591423.31,,,287615.0,6.91,,,,0.65,287615.0,28311.0,,,6.91,287615.0,,,45611.0,52.36,1.04,,,1.84,1.84,119527288.0,2810086540.88,,2788.61,1.84,27.96,0.2639,39.94,0.0218,23.51
2023-10-02,2737688.0,63678622.88,0.94,5.72,0.6,66.41,0.0,53962223.08,2367598.0,2319958.0,55070329.48,,,67418.0,1.46,,,,,55319.0,,,,1.46,67418.0,,63199.0,,56.18,,,,1.95,1.95,119334520.0,2775720935.2,,2815.67,1.96,27.88,0.2721,41.14,0.0225,23.26
2023-10-03,2906278.0,67222210.14,0.99,5.95,0.64,69.81,0.0,56684390.31,2429924.0,2450687.0,56204142.12,,,35789.0,2.97,,1742.0,,,128987.0,,,,2.97,35789.0,0.04,26537.0,,56.89,,,,2.0,2.0,119265600.0,2758613328.0,,2775.8,2.01,25.97,0.2538,39.91,0.0239,23.13
2023-10-04,3232652.0,74512628.6,1.1,6.56,0.71,77.07,0.0,64184177.15,2756298.0,2784563.0,63532668.9,,,31355.0,6.9,,33825.0,,0.18,300051.0,7502.0,,,6.9,31355.0,0.8,302521.0,,64.0,,,,2.27,2.27,118880656.0,2740199120.8,,2745.12,2.28,23.15,0.222,37.33,0.0266,23.05
2023-10-05,4379484.0,101516439.12,1.5,8.84,0.97,103.28,0.0,77905963.34,3345463.0,3360913.0,77547832.34,,,94487.0,12.72,,70482.0,,1.05,555244.0,45130.0,,,12.72,94487.0,1.62,539808.0,49376.0,77.32,1.14,,,2.74,2.74,118654768.0,2750417522.24,,2731.01,2.75,27.84,0.2068,29.59,0.0359,23.18
2023-10-06,4445013.0,103968854.07,1.52,8.98,0.98,104.95,0.0,80343691.01,3400649.0,3434959.0,79541180.11,,,35795.0,1.93,,,,0.55,86071.0,23892.0,,,1.93,35795.0,,43283.0,12025.0,78.97,0.28,,,2.78,2.78,118810296.0,2778972823.44,,2746.49,2.79,28.73,0.2096,29.37,0.0364,23.39
2023-10-09,4467860.0,104324531.0,1.53,8.98,0.98,106.47,0.0,81550902.4,3391035.0,3492544.0,79180667.25,,,45862.0,2.21,,,,2.26,79414.0,97572.0,,,2.21,45862.0,,42096.0,21829.0,79.62,0.51,,,2.77,2.77,118909408.0,2776534676.8,,2775.93,2.79,29.15,0.2141,29.75,0.0365,23.35
2023-10-10,4406255.0,104868869.0,1.51,8.79,0.97,104.75,0.0,81555388.6,3334679.0,3426697.0,79365360.2,,,32225.0,0.66,,,,2.87,32225.0,121195.0,,,0.66,32225.0,,32614.0,98072.0,78.11,2.3,,,2.72,2.72,119117488.0,2834996214.4,,2785.39,2.73,29.59,0.222,30.87,0.036,23.8
2023-10-11,4152595.0,98665657.2,1.42,8.33,0.92,100.15,0.0,75768953.04,3227775.0,3188929.0,76691934.0,,,36843.0,4.8,,,,7.37,190138.0,317691.0,,,4.8,36843.0,,173944.0,427906.0,77.15,9.72,,,2.63,2.63,119317744.0,2834989597.44,,2835.63,2.65,25.59,0.2337,34.82,0.0339,23.76
2023-10-12,4200562.0,99805353.12,1.44,8.44,0.93,101.46,0.0,81962353.44,3433350.0,3449594.0,81576396.0,,,66554.0,6.4,,,,4.44,260665.0,184235.0,,,6.4,66554.0,,323256.0,,82.18,,,,2.8,2.8,119360504.0,2836005575.04,,2848.98,2.8,24.02,0.2341,35.7,0.0342,23.76
2023-10-13,3807321.0,88596359.67,1.3,7.94,0.84,91.72,0.0,71405158.5,3073607.0,3068550.0,71522834.89,,,17359.0,0.07,,4500.0,,9.21,2811.0,384413.0,,,0.07,17359.0,0.11,7311.0,388355.0,73.16,9.25,,,2.5,2.5,119741960.0,2786395409.2,,2838.55,2.51,21.06,0.2403,39.45,0.031,23.27
2023-10-16,3703347.0,86028750.81,1.27,7.63,0.82,88.14,0.0,71606660.84,3041131.0,3082508.0,70645473.13,,,85360.0,1.95,,,,2.87,93898.0,122432.0,,,1.95,85360.0,,4596.0,79940.0,70.96,2.1,,,2.47,2.47,120030968.0,2788319386.64,,2784.68,2.48,21.29,0.2716,43.51,0.0301,23.23
2023-10-17,3870629.0,89992124.25,1.32,7.86,0.85,91.86,0.0,74038183.5,3199184.0,3184438.0,74381028.0,,,143252.0,2.58,,,,0.27,116311.0,9921.0,,,2.58,143252.0,,24722.0,14381.0,74.55,0.38,,,2.6,2.6,119953800.0,2788925850.0,,2784.09,2.61,21.17,0.2761,44.4,0.0314,23.25
2023-10-18,4106211.0,95058784.65,1.4,8.29,0.9,97.59,0.0,79492909.85,3227067.0,3433819.0,74706601.05,,,5181.0,5.88,,19700.0,,0.48,248297.0,21599.0,,,5.88,5181.0,0.46,44301.0,18616.0,75.43,0.32,,,2.62,2.62,120168744.0,2781906423.6,,2796.82,2.63,19.82,0.2844,45.96,0.0333,23.15
2023-10-19,4078700.0,94952136.0,1.39,8.46,0.9,96.46,0.0,84838768.56,3486000.0,3644277.0,81154080.0,,,562017.0,4.45,,4100.0,,9.24,210954.0,393566.0,,,4.45,562017.0,0.1,90482.0,4596.0,81.0,0.15,,,2.82,2.82,120084224.0,2795560734.72,,2777.71,2.83,20.24,0.3106,49.69,0.033,23.28
2023-10-20,3912093.0,88022092.5,1.34,7.9,0.86,92.7,0.0,77238360.0,3348493.0,3432816.0,75341092.5,,,,2.08,,,,5.37,91651.0,229161.0,,,2.08,,,91654.0,303112.0,77.94,6.86,,,2.71,2.71,120043216.0,2700972360.0,,2770.02,2.74,18.77,0.3448,54.19,0.0317,22.5
2023-10-23,4119815.0,93890583.85,1.41,8.17,0.91,96.05,0.0,80580927.58,3449592.0,3535802.0,78616201.68,,,71590.0,3.11,,52735.0,,3.32,151010.0,136586.0,,,3.11,71590.0,1.22,166095.0,100759.0,78.26,2.65,,,2.79,2.79,120212920.0,2739652446.8,,2702.82,2.81,17.39,0.331,53.51,0.0333,22.79
2023-10-24,4199601.0,95078966.64,1.43,8.4,0.93,98.22,0.0,81132432.32,3512242.0,3583588.0,79517158.88,,,39629.0,3.22,,,,1.96,132820.0,93571.0,,,3.22,39629.0,,116592.0,85034.0,80.28,1.5,,,2.84,2.84,120236960.0,2722164774.4,,2742.1,2.84,16.33,0.3374,54.46,0.0339,22.64
2023-10-25,4272956.0,96654264.72,1.46,8.58,0.94,99.93,0.0,82487562.3,3517953.0,3646665.0,79576096.86,,,15924.0,1.52,,,,0.24,69224.0,10213.0,,,1.52,15924.0,,,6147.0,80.23,0.15,,,2.84,2.84,120240632.0,2719843095.84,,2727.36,2.86,15.91,0.3328,54.09,0.0345,22.62
2023-10-26,4099970.0,87493359.8,1.4,8.16,0.9,95.64,0.0,75648699.5,3423752.0,3544925.0,73062867.68,,,101828.0,2.07,,,,4.71,94590.0,207677.0,,,2.07,101828.0,,11648.0,196330.0,77.66,4.5,,,2.78,2.78,119681776.0,2554009099.84,,2677.89,2.82,16.63,0.364,57.0,0.0333,21.34
2023-10-27,4145211.0,88583159.07,1.42,7.6,0.91,94.13,0.0,76700007.28,3440610.0,3589144.0,73525835.7,,,10084.0,0.54,,,,0.08,44219.0,3303.0,,,0.54,10084.0,,10077.0,,74.14,,,,2.8,2.8,119632968.0,2556556526.16,,2554.9,2.82,15.83,0.3714,57.91,0.0337,21.37
2023-10-30,4668384.0,100183520.64,1.59,8.95,1.03,103.79,1.0,87149081.46,4008329.0,4061001.0,86018740.34,,,950908.0,17.7,,123225.0,,10.72,827304.0,503251.0,,,17.7,950908.0,2.78,120062.0,478672.0,86.38,11.96,,,3.27,3.27,118605384.0,2545271540.64,,2535.14,3.3,20.31,0.2327,40.25,0.0381,21.46
2023-10-31,4679781.0,100568493.69,1.6,8.88,1.03,104.27,1.0,89373127.76,3970309.0,4158824.0,85321940.41,,,502.0,3.61,,77800.0,,5.85,167409.0,277607.0,,,3.61,502.0,1.67,239085.0,147386.0,86.03,3.12,,,3.24,3.24,118519728.0,2546988954.72,,2551.3,3.26,20.59,0.2304,39.62,0.0382,21.49
2023-11-01,4801481.0,104192137.7,1.64,8.82,1.06,106.46,1.0,92406303.5,4017326.0,4258355.0,87175974.2,,,44939.0,8.23,,,,2.27,366476.0,91105.0,,,8.23,44939.0,,93183.0,266945.0,86.82,6.5,,,3.27,3.27,118871680.0,2579515456.0,,2559.71,3.28,20.53,0.1912,33.77,0.0391,21.7
2023-11-02,4350725.0,97630269.0,1.49,8.03,0.96,96.65,0.0,85747211.88,3660343.0,3821177.0,82138096.92,,,83326.0,2.01,,5000.0,,9.39,83326.0,440309.0,,,2.01,83326.0,0.11,,525504.0,79.86,11.85,,,2.98,2.98,119197024.0,2674781218.56,,2595.46,2.99,24.87,0.2125,33.79,0.0354,22.44
2023-11-03,4001970.0,90044325.0,1.37,7.37,0.88,90.54,0.0,80944650.0,3270676.0,3597540.0,73590210.0,,,26830.0,,,10200.0,,11.9,,557379.0,,,,26830.0,0.23,140882.0,233837.0,73.61,4.23,,,2.66,2.66,119606688.0,2691150480.0,,2671.53,2.68,23.82,0.219,35.07,0.0326,22.5
2023-11-06,4207660.0,93410052.0,1.44,7.77,0.93,95.41,0.0,85459854.6,3404852.0,3849543.0,75587714.4,,,153968.0,6.21,,,,0.98,271273.0,43643.0,,,6.21,153968.0,,23851.0,19270.0,76.96,0.48,,,2.77,2.77,119404560.0,2650781232.0,,2681.47,2.79,26.48,0.2291,34.99,0.0343,22.2
2023-11-07,4322949.0,95926238.31,1.48,7.9,0.95,97.34,0.0,87774364.58,3471871.0,3955582.0,77040817.49,,,53764.0,2.75,,42760.0,,2.58,145916.0,89176.0,,,2.75,53764.0,1.01,102431.0,82637.0,77.28,1.79,,,2.83,2.83,119345920.0,2648285964.8,,2655.04,2.83,27.08,0.2193,32.95,0.0352,22.19
2023-11-08,4073220.0,90425484.0,1.39,7.58,0.9,91.46,0.0,82055040.6,3238517.0,3696173.0,71895077.4,,,15874.0,0.99,,,,6.44,54880.0,283914.0,,,0.99,15874.0,,34686.0,314289.0,71.85,7.09,,,2.64,2.64,119478488.0,2652422433.6,,2649.3,2.64,29.55,0.2443,34.77,0.0332,22.2
2023-11-09,3922225.0,87975506.75,1.34,7.46,0.86,88.15,0.0,80590788.13,3128039.0,3592991.0,70161914.77,,,33672.0,0.89,,,,3.43,39679.0,151379.0,,,0.89,33672.0,,7229.0,142861.0,69.53,3.22,,,2.55,2.55,119467752.0,2679661677.36,,2664.19,2.54,30.75,0.2484,33.71,0.032,22.43
2023-11-10,3899184.0,86015999.04,1.33,7.51,0.86,88.09,0.0,78565785.54,3120540.0,3561459.0,68839112.4,,,8491.0,0.08,,5011.0,,0.46,5172.0,21001.0,,,0.08,8491.0,0.11,5011.0,41715.0,69.97,0.84,,,2.55,2.55,119458672.0,2635258304.32,,2673.67,2.55,31.11,0.2516,33.84,0.0318,22.06
2023-11-13,4013757.0,88021691.01,1.37,7.79,0.88,89.89,0.0,80748058.26,3148578.0,3682082.0,69048315.54,,,53800.0,0.19,,134965.0,,0.63,5852.0,25762.0,,,0.19,53800.0,2.99,,20194.0,69.63,0.81,,,2.57,2.57,119452960.0,2619603412.8,,2628.91,2.58,30.06,0.2392,33.29,0.0327,21.93
2023-11-14,4376809.0,97208927.89,1.5,8.65,0.96,96.98,0.0,89836651.54,3450405.0,4044874.0,76633495.05,,,79261.0,2.16,,306628.0,,0.64,104188.0,28292.0,,,2.16,79261.0,6.44,250858.0,48024.0,75.78,1.22,,,2.82,2.82,119025752.0,2643561951.92,,2594.39,2.84,26.98,0.2133,32.38,0.0357,22.21
2023-11-15,4047205.0,89240870.25,1.38,7.9,0.89,90.76,0.0,80164759.5,3084544.0,3635590.0,68014195.2,,,57851.0,1.48,,,,10.09,67451.0,469792.0,,,1.48,57851.0,,46080.0,476735.0,68.64,9.99,,,2.52,2.52,119416808.0,2633140616.4,,2648.12,2.53,22.67,0.2139,35.25,0.033,22.05
2023-11-16,3886001.0,85336581.96,1.33,7.38,0.86,86.71,0.0,76610666.16,2932340.0,3488646.0,64394186.4,,,,,,,,3.45,,152204.0,,,,,,,146944.0,64.82,3.42,,,2.4,2.4,119328928.0,2620463258.88,,2631.98,2.4,23.59,0.2156,34.57,0.0318,21.96
2023-11-17,3756781.0,83099995.72,1.28,7.05,0.83,83.39,0.0,74310503.12,2801545.0,3359426.0,61970175.4,,,,1.39,,,,4.42,69117.0,199912.0,,,1.39,,,69117.0,198337.0,61.57,4.38,,,2.29,2.29,119493040.0,2643186044.8,,2623.26,2.29,24.37,0.2408,37.7,0.0307,22.12
2023-11-20,3453110.0,76313731.0,1.18,6.5,0.76,77.13,0.0,67532185.5,2626283.0,3055755.0,58040854.3,,,,0.16,,,,3.85,6556.0,175262.0,,,0.16,,,,310227.0,58.23,6.8,,,2.15,2.15,119459336.0,2640051325.6,,2635.95,2.16,26.71,0.2835,41.08,0.0283,22.1
2023-11-21,4036335.0,89243366.85,1.38,7.58,0.89,90.32,0.0,80457847.8,3170971.0,3638980.0,70110168.81,,,284290.0,1.01,,543666.0,,,39559.0,,,,1.01,284290.0,12.02,260398.0,,70.42,,,,2.6,2.6,118772448.0,2626058825.28,,2629.13,2.61,22.78,0.2324,36.07,0.0331,22.11
2023-11-22,3940349.0,88303221.09,1.35,7.31,0.87,88.28,0.0,79398495.54,2708550.0,3542994.0,60698605.5,,,85108.0,1.61,,13448.0,,12.09,71660.0,547529.0,,,1.61,85108.0,0.31,,181094.0,60.34,4.0,,,2.22,2.22,119286384.0,2673207865.44,,2650.86,2.23,23.28,0.2325,36.69,0.0323,22.41
2023-11-23,3754250.0,84095200.0,1.28,6.86,0.83,84.37,0.0,74746448.0,2724453.0,3336895.0,61027747.2,,,72131.0,,,,,4.45,,201525.0,,,,72131.0,,145297.0,206099.0,61.24,4.5,,,2.23,2.23,119264184.0,2671517721.6,,2666.2,2.25,24.44,0.2255,34.94,0.0308,22.4
2023-11-24,3515876.0,79493956.36,1.2,6.4,0.77,76.23,0.0,70170609.81,2581242.0,3103521.0,58361881.62,,,113353.0,0.0,,,,6.17,46241.0,276387.0,,,0.0,113353.0,,19823.0,279615.0,58.11,6.03,,,2.12,2.12,119408568.0,2699827722.48,,2677.35,2.12,24.5,0.2298,35.46,0.0288,22.61
2023-11-27,3458533.0,77851577.83,1.18,6.34,0.76,75.29,0.0,68720058.68,2577178.0,3052868.0,58012276.78,,,494.0,,,144583.0,,3.31,,148647.0,,,,494.0,3.25,144089.0,195236.0,58.45,4.38,,,2.11,2.11,119289488.0,2685206374.88,,2693.1,2.12,24.98,0.2354,35.84,0.0284,22.51
2023-11-28,3400647.0,76480551.03,1.16,6.25,0.75,73.72,0.0,68875377.61,2586820.0,3062489.0,58177581.8,,,14114.0,1.79,,,,1.8,78158.0,77150.0,,,1.79,14114.0,,72678.0,68537.0,58.35,1.55,,,2.12,2.12,119168320.0,2680095516.8,,2674.73,2.13,25.4,0.2482,37.11,0.0279,22.49
2023-11-29,3460490.0,77757210.3,1.18,6.33,0.76,75.24,0.0,69862196.04,2656314.0,3109132.0,59687375.58,,,37195.0,1.17,,,,1.67,51887.0,74138.0,,,1.17,37195.0,,106437.0,5244.0,59.94,0.03,,,2.18,2.18,119068992.0,2675480250.24,,2679.01,2.19,24.87,0.2405,36.29,0.0284,22.47
2023-11-30,3309437.0,73502595.77,1.13,5.93,0.73,71.96,0.0,65965987.63,2688532.0,2970103.0,59712295.72,,,31111.0,1.23,,,,0.17,55522.0,7024.0,,,1.23,31111.0,,8131.0,194551.0,60.79,4.27,,,2.21,2.21,118935136.0,2641549370.56,,2677.8,2.22,21.18,0.2392,37.84,0.0272,22.21
2023-12-01,3521378.0,78209805.38,1.2,6.03,0.78,76.39,0.0,57081698.9,2450960.0,2570090.0,54435821.6,,,1386.0,,,,,5.89,,253349.0,,,,1386.0,,14391.0,400013.0,54.8,9.12,,,2.03,2.03,118363968.0,2628863729.28,,2632.11,2.04,28.31,0.2502,35.8,0.0291,22.21
2023-12-04,3155067.0,69537676.68,1.08,5.26,0.7,67.99,0.0,55885968.44,2104831.0,2535661.0,46390475.24,,,45450.0,1.17,,,,9.14,53961.0,406503.0,,,1.17,45450.0,,14924.0,88390.0,46.92,2.0,,,1.75,1.75,118489320.0,2611504612.8,,2627.16,1.75,21.26,0.249,40.31,0.0262,22.04
2023-12-05,3045918.0,67436624.52,1.04,4.93,0.67,65.34,0.0,55561924.08,1961447.0,2509572.0,43426436.58,,,9656.0,0.62,,,,3.99,29674.0,174275.0,,,0.62,9656.0,,21235.0,55763.0,43.43,1.23,,,1.63,1.63,118013272.0,2612813842.08,,2605.47,1.64,22.0,0.2604,42.0,0.0254,22.14
2023-12-06,3067246.0,67479412.0,1.05,4.88,0.68,65.93,0.0,55767800.0,1974750.0,2534900.0,43444500.0,,,10277.0,0.82,,,,1.1,36528.0,50854.0,,,0.82,10277.0,,53880.0,11200.0,43.85,0.26,,,1.65,1.65,117892280.0,2593630160.0,,2611.76,1.65,21.95,0.2591,41.64,0.0256,22.0
2023-12-07,3592875.0,77929458.75,1.23,5.58,0.79,77.05,0.0,66517352.01,1816787.0,3066729.0,39406110.03,,,439663.0,18.71,,,,13.3,856705.0,597626.0,,,18.71,439663.0,,,324876.0,40.03,7.21,,,1.51,1.51,118587888.0,2572171290.72,,2601.32,1.52,18.47,0.2105,35.39,0.0298,21.69
2023-12-08,3449060.0,74672149.0,1.18,5.67,0.76,73.31,0.0,66394682.85,1513569.0,3066729.0,32768768.85,,,,,,,,6.65,,303218.0,,,,,,,,32.93,,,,1.26,1.26,118747832.0,2570890562.8,,2576.38,1.26,19.18,0.2283,37.17,0.0287,21.65
2023-12-11,2468895.0,52933108.8,0.84,4.06,0.54,53.75,0.0,43478004.48,1486683.0,2027892.0,31874483.52,,,,,,,,1.86,,85558.0,,,,,,58672.0,1038837.0,32.3,20.8,,,1.23,1.23,119394392.0,2559815764.48,,2580.69,1.24,20.1,0.1907,26.37,0.0204,21.44
2023-12-12,1333588.0,28965531.36,0.46,2.15,0.29,28.93,0.0,25227106.68,799011.0,1161469.0,17354518.92,,,,,,,,15.02,,687672.0,,,,,,,866423.0,17.23,18.78,,,0.66,0.66,119684648.0,2599550554.56,,2568.0,0.67,20.37,0.3172,49.98,0.0111,21.72
2023-12-13,1390296.0,30530900.16,0.47,2.23,0.31,30.39,0.0,21528859.32,750597.0,980367.0,16483110.12,,,,,,,,6.08,,286224.0,,,,,,237810.0,181102.0,16.39,3.74,,,0.63,0.63,119282888.0,2619452220.48,,2585.2,0.63,18.45,0.384,58.12,0.0116,21.96
2023-12-14,1327686.0,29926042.44,0.45,2.06,0.29,29.26,0.0,20686242.78,697987.0,917757.0,15732626.98,,,,,,,,1.14,,52610.0,,,,,,,62610.0,15.45,1.39,,,0.59,0.59,118358720.0,2667805548.8,,2589.12,0.59,14.12,0.4145,61.76,0.0112,22.54
2023-12-15,1322822.0,29472474.16,0.45,2.01,0.29,30.02,0.0,18037420.12,677093.0,809579.0,15085632.04,,,,,,,,0.46,,20894.0,,,,,,,108178.0,15.39,2.38,,,0.57,0.57,118394520.0,2637829905.6,,2674.59,0.57,21.98,0.4448,62.71,0.0111,22.28
2023-12-18,1076961.0,23865455.76,0.37,1.55,0.24,24.13,0.0,14086535.84,546803.0,635674.0,12117154.48,,,21280.0,0.28,,,,3.43,13000.0,151570.0,,,0.28,21280.0,,,186905.0,12.31,4.45,,,0.46,0.46,118528424.0,2626589875.84,,2637.21,0.46,6.99,0.5888,76.15,0.009,22.16
2023-12-19,1193827.0,26670095.18,0.41,1.72,0.26,26.54,0.0,14169837.54,773080.0,634281.0,17270607.2,,,207505.0,,,,,2.21,,99487.0,,,,207505.0,,118259.0,1393.0,17.22,0.13,,,0.65,0.65,117652600.0,2628359084.0,,2603.96,0.66,6.06,0.6363,79.35,0.0101,22.34
2023-12-20,1299969.0,29301301.26,0.44,1.83,0.29,29.18,0.0,16266464.34,838870.0,721671.0,18908129.8,,,,1.06,,40352.0,,0.45,47038.0,21600.0,,,1.06,,0.9,87390.0,,18.88,,,,0.71,0.71,116888328.0,2634662913.12,,2622.33,0.72,8.35,0.5118,70.5,0.011,22.54
