,MAA FP Equity_DX_SI_QTY,MAA FP Equity_DX_SHORT_INTEREST_VALUE,MAA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MAA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MAA FP Equity_DX_SI_MV,MAA FP Equity_DX_DSS,MAA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MAA FP Equity_DX_SUPPLY_SI_QTY,MAA FP Equity_DX_BROKER_SI_QTY,MAA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MAA FP Equity_DX_BROKER_SI_MV_NEW_x,MAA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,MAA FP Equity_DX_SUPPLY_SI_QTY_INC_x,MAA FP Equity_DX_BROKER_SI_MV_INC_x,MAA FP Equity_DX_SUPPLY_SI_MV_NEW,MAA FP Equity_DX_BROKER_SI_QTY_ADD,MAA FP Equity_DX_BROKER_SI_QTY_NEW,MAA FP Equity_DX_SUPPLY_SI_MV_DEC,MAA FP Equity_DX_BROKER_SI_QTY_INC,MAA FP Equity_DX_SUPPLY_SI_QTY_DEC,MAA FP Equity_DX_BROKER_SI_MV_NEW_y,MAA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,MAA FP Equity_DX_BROKER_SI_MV_INC_y,MAA FP Equity_DX_SUPPLY_SI_QTY_INC_y,MAA FP Equity_DX_BROKER_SI_MV_ADD,MAA FP Equity_DX_SUPPLY_SI_QTY_ADD,MAA FP Equity_DX_BROKER_SI_QTY_DEC,MAA FP Equity_DX_SUPPLY_SI_MV,MAA FP Equity_DX_BROKER_SI_MV_DEC,MAA FP Equity_DX_BROKER_SI_MV_RMV,MAA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MAA FP Equity_DX_UTILIZATION_QUANTITY,MAA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MAA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MAA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MAA FP Equity_DX_ACTIVE_UTILIZATION_MV,MAA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MAA FP Equity_DX_BROKER_SI_CON_RATIO,MAA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MAA FP Equity_DX_DEMAND_SUPPLY_RATIO
2010-10-05,2545.0,287330.5,0.75,0.04,0.29,0.0,214510.0,645.0,1900.0,72820.5,,,,,,,,,,,,,,,,,,0.07,,,100.0,3.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.1192
2010-10-06,2545.0,288424.85,0.79,0.04,0.29,0.0,215327.0,645.0,1900.0,73097.85,,,,,,,,,,,,,,,,,,0.07,,,100.0,3.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.1192
2010-10-07,2545.0,287559.55,0.81,0.04,0.29,0.0,214681.0,645.0,1900.0,72878.55,,,,,,,,,,,,,,,,,,0.07,,,100.0,3.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.1192
2010-10-08,1785.0,201972.75,0.56,0.03,0.2,0.0,128991.0,645.0,1140.0,72981.75,,,,,,,,,,,,,,,,,760.0,0.07,0.09,,100.0,3.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0836
2010-10-11,1785.0,201865.65,0.57,0.03,0.2,0.0,128922.6,645.0,1140.0,72943.05,,,,,,,,,,,,,,,,,,0.07,,,100.0,3.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0836
2010-10-12,1785.0,202276.2,0.6,0.03,0.2,0.0,129184.8,645.0,1140.0,73091.4,,,,,,,,,,,,,,,,,,0.07,,,100.0,3.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0836
2010-10-13,1785.0,201812.1,0.59,0.03,0.2,0.0,128888.4,645.0,1140.0,72923.7,,,,,,,,,,,,,,,,,,0.07,,,100.0,3.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0836
2010-10-14,1785.0,201562.2,0.61,0.03,0.2,0.0,128728.8,645.0,1140.0,72833.4,,,,,,,,,,,,,,,,,,0.07,,,100.0,3.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0836
2010-10-15,1785.0,200883.9,0.62,0.03,0.2,0.0,128295.6,645.0,1140.0,72588.3,,,,,,,,,,,,,,,,,,0.07,,,100.0,3.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0836
2010-10-18,1785.0,200598.3,0.55,0.03,0.2,0.0,128113.2,645.0,1140.0,72485.1,,,,,,,,,,,,,,,,,,0.07,,,100.0,3.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0836
2010-10-19,1785.0,200348.4,0.54,0.03,0.2,0.0,127953.6,645.0,1140.0,72394.8,,,,,,,,,,,,,,,,,,0.07,,,100.0,3.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0836
2010-10-20,1785.0,200152.05,0.42,0.03,0.2,0.0,127828.2,645.0,1140.0,72323.85,,,,,,,,,,,,,,,,,,0.07,,,100.0,3.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0836
2010-10-21,1785.0,199545.15,0.45,0.03,0.2,0.0,127440.6,645.0,1140.0,72104.55,,,,,,,,,,,,,,,,,,0.07,,,100.0,3.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0836
2010-10-22,1768.0,197856.88,0.45,0.03,0.2,0.0,125674.93,645.0,1123.0,72181.95,,,,,,,,,,,,,,,,,17.0,0.07,0.0,,100.0,2.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.0659
2010-10-26,645.0,72123.9,0.17,0.01,0.07,0.0,0.0,645.0,0.0,72123.9,,645.0,,,0.07,,,,,,,645.0,,,,,,0.07,,,2.46,2.46,25555.0,2857560.1,2.87,2.48,,0.0,,0.0246
2010-10-27,645.0,71911.05,0.17,0.01,0.07,0.0,0.0,645.0,0.0,71911.05,,,,,,,,,,,,,,,,,,0.07,,,2.46,2.46,25555.0,2849126.95,2.86,2.48,,0.0,,0.0246
2010-10-28,645.0,71969.1,0.16,0.01,0.07,0.0,0.0,645.0,0.0,71969.1,,,,,,,,,,,,,,,,,,0.07,,,2.46,2.46,25555.0,2851426.9,2.85,2.43,,0.0,,0.0246
2010-10-29,645.0,72123.9,0.17,0.01,0.07,0.0,0.0,645.0,0.0,72123.9,,,,,,,,,,,,,,,,,,0.07,,,2.46,2.46,25555.0,2857560.1,2.85,2.46,,0.0,,0.0246
2010-11-01,645.0,72272.25,0.18,0.01,0.07,0.0,0.0,645.0,0.0,72272.25,,,,,,,,,,,,,,,,,,0.07,,,2.46,2.46,25555.0,2863437.75,2.86,2.47,,0.0,,0.0246
2010-11-02,645.0,72330.3,0.18,0.01,0.07,0.0,0.0,645.0,0.0,72330.3,,,,,,,,,,,,,,,,,,0.07,,,2.46,2.46,25555.0,2865737.7,2.86,2.43,,0.0,,0.0246
2010-11-03,1625.0,182942.5,0.43,0.03,0.18,0.0,110328.4,645.0,980.0,72614.1,,,,,,980.0,,,,,,,,,0.11,,,0.07,,,100.0,2.46,0.0,0.0,0.0,100.0,,1.0,100.0,0.062
2010-11-04,1625.0,182861.25,0.44,0.03,0.18,0.0,110279.4,645.0,980.0,72581.85,,,,,,,,,,,,,,,,,,0.07,,,100.0,2.46,0.0,0.0,0.0,100.0,,1.0,100.0,0.062
2010-11-05,645.0,72485.1,0.16,0.01,0.07,0.0,0.0,645.0,0.0,72485.1,,,,,,,,,,,,,,,,,980.0,0.07,0.11,,2.46,2.46,25555.0,2871870.9,2.87,2.49,,0.0,,0.0246
2010-11-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.07,,645.0,,,,,,,,0.0,,,0.0,0.0,26200.0,2945666.0,2.94,0.0,,0.0,,0.0
2010-11-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,26200.0,2943308.0,2.95,0.0,,0.0,,0.0
2010-11-10,22000.0,2470160.0,4.27,0.39,2.47,1.0,2470160.0,0.0,22000.0,0.0,,,,,,22000.0,,,,,,,,,2.47,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.8397
2010-11-11,22000.0,2470820.0,4.19,0.39,2.47,1.0,2470820.0,0.0,22000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.8397
2010-11-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,22000.0,0.0,2.47,,0.0,0.0,26200.0,2927850.0,2.94,0.0,,0.0,,0.0
2010-11-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,26200.0,2919990.0,2.93,0.0,,0.0,,0.0
2010-11-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,26200.0,2907676.0,2.92,0.0,,0.0,,0.0
2010-11-17,1321.0,146908.41,0.15,0.02,0.15,0.0,146908.41,0.0,1321.0,0.0,,,,,,1321.0,,,,,,,,,0.15,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0504
2010-11-18,1321.0,145944.08,0.14,0.02,0.15,0.0,145944.08,0.0,1321.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0504
2010-11-19,1321.0,146049.76,0.14,0.02,0.15,0.0,146049.76,0.0,1321.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0504
2010-11-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1321.0,0.0,0.15,,0.0,0.0,26200.0,2906628.0,2.9,0.0,,0.0,,0.0
2010-11-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,26200.0,2923134.0,2.91,0.0,,0.0,,0.0
2010-11-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,26200.0,2904008.0,2.92,0.0,,0.0,,0.0
2010-11-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,26200.0,2898506.0,2.9,0.0,,0.0,,0.0
2010-11-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,26200.0,2899030.0,2.9,0.0,,0.0,,0.0
2010-11-29,1692.0,186746.04,0.11,0.03,0.19,0.0,186746.04,0.0,1692.0,0.0,,,,,,1692.0,,,,,,,,,0.19,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0646
2010-11-30,22692.0,2517904.32,1.42,0.4,2.5,1.0,187744.32,21000.0,1692.0,2330160.0,,,,,,,,,,,,,,,,21000.0,,2.32,,,100.0,80.15,0.0,0.0,0.0,100.0,7.46,0.862,92.54,0.8661
2010-12-01,22692.0,2502927.6,1.5,0.4,2.52,1.0,2502927.6,21000.0,22692.0,2316300.0,,,,,,21000.0,,,,,,,,,2.33,,,2.33,,,100.0,80.15,0.0,0.0,0.0,100.0,7.42,0.8626,92.58,0.8661
2010-12-02,22692.0,2502473.76,1.44,0.4,2.5,1.0,2502473.76,21000.0,22692.0,2315880.0,,,,,,,,,,,,,,,,,,2.32,,,100.0,80.15,0.0,0.0,0.0,100.0,7.46,0.862,92.54,0.8661
2010-12-03,22692.0,2493623.88,1.43,0.4,2.5,1.0,2493623.88,21000.0,22692.0,2307690.0,,,,,,,,,,,,,,,,,,2.32,,,100.0,80.15,0.0,0.0,0.0,100.0,7.45,0.8621,92.55,0.8661
2010-12-06,22692.0,2498843.04,1.42,0.4,2.49,1.0,2498843.04,10000.0,22692.0,1101200.0,,,,,,,,1.22,,11000.0,,,,,,,,1.1,,,38.17,38.17,16200.0,1783944.0,1.78,38.17,7.48,0.8617,92.52,0.8661
2010-12-07,10624.0,1163646.72,0.66,0.19,1.17,1.0,1163646.72,10000.0,10624.0,1095300.0,,,,,,,,,,,,,,,,,12068.0,1.1,1.33,,38.17,38.17,16200.0,1774386.0,1.78,38.17,5.88,0.8892,94.12,0.4055
2010-12-08,5309.0,578840.27,0.34,0.09,0.58,0.0,578840.27,5256.0,5309.0,573061.68,,,,,,,,0.53,,4744.0,,,,,,,5315.0,0.58,0.59,,20.06,20.06,20944.0,2283524.32,2.29,20.06,1.0,0.9801,99.0,0.2026
2010-12-09,5309.0,581547.86,0.33,0.09,0.58,0.0,581547.86,5256.0,5309.0,575742.24,,,,,,,,,,,,,,,,,,0.57,,,20.06,20.06,20944.0,2294205.76,2.28,20.06,1.0,0.9802,99.0,0.2026
2010-12-10,5309.0,581494.77,0.33,0.09,0.58,0.0,581494.77,3696.0,5309.0,404822.88,,,,,,,,0.17,,1560.0,,,,,,,,0.4,,,16.08,16.08,19296.0,2113490.88,2.11,16.08,1.0,0.9803,99.0,0.2309
2010-12-13,3749.0,409765.7,0.23,0.07,0.41,0.0,409765.7,0.0,3749.0,0.0,,,,,,,,0.4,,3696.0,,,,,,,1560.0,0.0,0.17,,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.9722,98.59,0.1631
2010-12-14,3523.0,383760.39,0.19,0.06,0.39,0.0,383760.39,0.0,3523.0,0.0,,,,,,,,,,,,,,,,,226.0,0.0,0.03,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1532
2010-12-15,3523.0,384007.0,0.19,0.06,0.38,0.0,384007.0,0.0,3523.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.1532
2010-12-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3523.0,0.0,0.38,,0.0,0.0,22992.0,2499690.24,2.51,0.0,,0.0,,0.0
2010-12-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22992.0,2505438.24,2.5,0.0,,0.0,,0.0
2010-12-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22992.0,2516474.4,2.51,0.0,,0.0,,0.0
2010-12-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22992.0,2513715.36,2.52,0.0,,0.0,,0.0
2010-12-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22992.0,2519693.28,2.51,0.0,,0.0,,0.0
2010-12-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22992.0,2516934.24,2.52,0.0,,0.0,,0.0
2010-12-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22992.0,2516934.24,2.52,0.0,,0.0,,0.0
2010-12-27,50.0,5461.0,0.0,0.0,0.01,0.0,5461.0,0.0,50.0,0.0,,,,,,50.0,,,,,,,,,0.01,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0022
2010-12-28,50.0,5479.0,0.0,0.0,0.01,0.0,5479.0,0.0,50.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0022
2010-12-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,50.0,0.0,0.01,,0.0,0.0,22992.0,2516014.56,2.52,0.0,,0.0,,0.0
2010-12-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22992.0,2524521.6,2.52,0.0,,0.0,,0.0
2010-12-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22992.0,2524521.6,2.52,0.0,,0.0,,0.0
2011-01-03,5000.0,550400.0,0.37,0.09,0.55,,550400.0,5000.0,5000.0,550400.0,,,,,,5000.0,,,,,,,,,0.55,5000.0,,0.55,,,21.75,21.75,17992.0,1980559.36,1.97,21.86,,1.0,100.0,0.2175
2011-01-04,5000.0,550600.0,0.37,0.09,0.55,,550600.0,10000.0,5000.0,1101200.0,,,5000.0,,,,,,,,,,,5000.0,,,,1.1,,,43.49,43.49,12992.0,1430679.04,1.42,43.73,,1.0,100.0,0.2175
2011-01-05,10000.0,1097000.0,0.75,0.18,1.11,,1097000.0,10000.0,10000.0,1097000.0,,,,0.55,,,,,5000.0,,,,0.55,,,,,1.11,,,43.49,43.49,12992.0,1425222.4,1.41,44.02,,1.0,100.0,0.4349
2011-01-06,10000.0,1096700.0,0.99,0.18,1.11,,1096700.0,10000.0,10000.0,1096700.0,,,,,,,,,,,,,,,,,,1.11,,,43.49,43.49,12992.0,1424832.64,1.41,43.95,,1.0,100.0,0.4349
2011-01-07,10000.0,1100000.0,1.3,0.18,1.11,,1100000.0,10000.0,10000.0,1100000.0,,,,,,,,,,,,,,,,,,1.1,,,43.49,43.49,12992.0,1429120.0,1.42,43.77,,1.0,100.0,0.4349
2011-01-10,10000.0,1099200.0,1.25,0.18,1.1,,1099200.0,5000.0,10000.0,549600.0,,,,,,,,0.55,,5000.0,,,,,,,,0.55,,,21.75,21.75,17992.0,1977680.64,1.98,21.68,,1.0,100.0,0.4349
2011-01-11,5485.0,601869.05,0.75,0.1,0.6,,601869.05,5000.0,5485.0,548650.0,,,,,,485.0,,,,,,,,,0.05,,5000.0,0.55,0.55,,21.75,21.75,17992.0,1974262.16,1.98,21.67,8.86,0.8385,91.14,0.2386
2011-01-12,5485.0,598578.05,0.78,0.1,0.6,,598578.05,5000.0,5485.0,545650.0,,,,,,,,,,,,,,,,,,0.54,,,21.75,21.75,17992.0,1963466.96,1.99,21.48,8.96,0.8368,91.04,0.2386
2011-01-13,5000.0,545750.0,0.53,0.09,0.53,,545750.0,5000.0,5000.0,545750.0,,,,,,,,,,,,,,,,,485.0,0.54,0.05,,21.75,21.75,17992.0,1963826.8,1.97,21.38,,1.0,100.0,0.2175
2011-01-14,5000.0,545650.0,0.52,0.09,0.55,,545650.0,5000.0,5000.0,545650.0,,,,,,,,,,,,,,,,,,0.55,,,21.75,21.75,17992.0,1963466.96,1.97,21.71,,1.0,100.0,0.2175
2011-01-17,5110.0,557552.1,0.54,0.09,0.56,,557552.1,5000.0,5110.0,545550.0,,,,,,110.0,,,,,,,,,0.01,,,0.55,,,21.75,21.75,17992.0,1963107.12,1.96,21.9,2.14,0.9581,97.86,0.2223
2011-01-18,5110.0,555610.3,0.53,0.09,0.55,,555610.3,5000.0,5110.0,543650.0,,,,,,,,,,,,,,,,,,0.54,,,21.75,21.75,17992.0,1956270.16,1.97,21.57,2.16,0.9577,97.84,0.2223
2011-01-19,5445.0,592633.8,0.56,0.1,0.59,,592633.8,5000.0,5445.0,544200.0,,,,0.04,,,,,335.0,,,,0.04,,,,,0.54,,,21.75,21.75,17992.0,1958249.28,1.96,21.6,8.16,0.8501,91.84,0.2368
2011-01-20,5000.0,542400.0,0.53,0.09,0.55,,542400.0,5000.0,5000.0,542400.0,,,,,,,,,,,,,,,,,445.0,0.54,0.05,,21.75,21.75,17992.0,1951772.16,1.96,21.73,,1.0,100.0,0.2175
2011-01-21,5000.0,542250.0,0.54,0.09,0.54,,542250.0,5000.0,5000.0,542250.0,,,,,,,,,,,,,,,,,,0.54,,,21.75,21.75,17992.0,1951232.4,1.96,21.51,,1.0,100.0,0.2175
2011-01-24,5000.0,543150.0,0.56,0.09,0.54,,543150.0,5000.0,5000.0,543150.0,,,,,,,,,,,,,,,,,,0.54,,,21.75,21.75,17992.0,1954470.96,1.95,21.71,,1.0,100.0,0.2175
2011-01-25,5000.0,542400.0,0.73,0.09,0.54,,542400.0,5000.0,5000.0,542400.0,,,,,,,,,,,,,,,,,,0.54,,,21.75,21.75,17992.0,1951772.16,1.96,21.68,,1.0,100.0,0.2175
2011-01-26,5000.0,541050.0,0.72,0.09,0.54,,541050.0,5000.0,5000.0,541050.0,,,,,,,,,,,,,,,,,,0.54,,,21.75,21.75,17992.0,1946914.32,1.95,21.72,,1.0,100.0,0.2175
2011-01-27,5000.0,539800.0,0.72,0.09,0.49,,539800.0,5000.0,5000.0,539800.0,,,,,,,,,,,,,,,,,,0.54,,,21.75,21.75,17992.0,1942416.32,1.95,21.71,,1.0,100.0,0.2175
2011-01-28,5000.0,540900.0,0.68,0.09,0.54,,540900.0,5000.0,5000.0,540900.0,,,,,,,,,,,,,,,,,,0.54,,,21.75,21.75,17992.0,1946374.56,1.94,21.93,,1.0,100.0,0.2175
2011-01-31,5000.0,541150.0,0.66,0.09,0.54,,541150.0,5000.0,5000.0,541150.0,,,,,,,,,,,,,,,,,,0.54,,,21.75,21.75,17992.0,1947274.16,1.95,21.62,,1.0,100.0,0.2175
2011-02-01,5000.0,539400.0,0.66,0.09,0.54,,539400.0,5000.0,5000.0,539400.0,,,,,,,,,,,,,,,,,,0.54,,,21.75,21.75,17992.0,1940976.96,1.95,21.53,,1.0,100.0,0.2175
2011-02-02,5000.0,538850.0,0.66,0.09,0.54,,538850.0,5000.0,5000.0,538850.0,,,,,,,,,,,,,,,,,,0.54,,,21.75,21.75,17992.0,1938997.84,1.94,21.78,,1.0,100.0,0.2175
2011-02-03,5000.0,540250.0,0.71,0.09,0.55,,540250.0,5000.0,5000.0,540250.0,,,,,,,,,,,,,,,,,,0.54,,,100.0,21.75,0.0,0.0,0.0,100.0,,1.0,100.0,0.2175
2011-02-04,5000.0,538450.0,0.71,0.09,0.54,,538450.0,5000.0,5000.0,538450.0,,,,,,,,,,,,,,,,,,0.54,,,100.0,21.75,0.0,0.0,0.0,100.0,,1.0,100.0,0.2175
2011-02-07,5000.0,538850.0,0.69,0.09,0.54,,538850.0,0.0,5000.0,0.0,,,,,,,,0.54,,5000.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4961
2011-02-08,5000.0,538000.0,0.65,0.09,0.53,,538000.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4961
2011-02-09,5000.0,536950.0,0.64,0.09,0.54,,536950.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-02-10,5000.0,536950.0,0.65,0.09,0.54,,536950.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-02-11,5000.0,537750.0,0.67,0.09,0.54,,537750.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-04-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5600.0,599536.0,0.6,0.0,,0.0,,0.0
2011-04-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5600.0,600152.0,0.6,0.0,,0.0,,0.0
2011-04-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5600.0,599760.0,0.6,0.0,,0.0,,0.0
2011-05-27,1300.0,143013.0,0.2,0.03,0.14,,143013.0,0.0,1300.0,0.0,,,,,,1300.0,,,,,,,,,0.14,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-05-30,1300.0,143000.0,0.19,0.03,0.14,,143000.0,0.0,1300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-05-31,1300.0,142662.0,0.19,0.03,0.14,,142662.0,0.0,1300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-06-01,1300.0,143052.0,0.18,0.03,0.14,,143052.0,0.0,1300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-06-02,1300.0,143039.0,0.17,0.03,0.14,,143039.0,0.0,1300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-06-03,1300.0,142597.0,0.17,0.03,0.14,,142597.0,0.0,1300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-06-06,1300.0,142727.0,0.16,0.03,0.14,,142727.0,0.0,1300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-06-07,1300.0,142142.0,0.15,0.03,0.14,,142142.0,0.0,1300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-06-08,1300.0,142363.0,0.15,0.03,0.14,,142363.0,0.0,1300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-06-09,1300.0,142636.0,0.15,0.03,0.14,,142636.0,0.0,1300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-06-10,1300.0,143234.0,0.14,0.03,0.14,,143234.0,0.0,1300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-06-13,1300.0,143208.0,0.14,0.03,0.14,,143208.0,0.0,1300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-06-14,1300.0,142792.0,0.13,0.03,0.14,,142792.0,0.0,1300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-06-15,1300.0,143104.0,0.13,0.03,0.14,,143104.0,0.0,1300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-06-16,1300.0,143299.0,0.12,0.03,0.14,,143299.0,0.0,1300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-06-17,1300.0,143052.0,0.12,0.03,0.14,,143052.0,0.0,1300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-06-20,1300.0,142896.0,0.12,0.03,0.14,,142896.0,0.0,1300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
