,ESGE FP Equity_DX_SI_QTY,ESGE FP Equity_DX_SHORT_INTEREST_VALUE,ESGE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ESGE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ESGE FP Equity_DX_SI_MV,ESGE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ESGE FP Equity_DX_SUPPLY_SI_QTY,ESGE FP Equity_DX_BROKER_SI_QTY,ESGE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ESGE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ESGE FP Equity_DX_SUPPLY_SI_QTY_INC_x,ESGE FP Equity_DX_BROKER_SI_MV_INC_x,ESGE FP Equity_DX_SUPPLY_SI_MV_NEW,ESGE FP Equity_DX_BROKER_SI_QTY_ADD,ESGE FP Equity_DX_SUPPLY_SI_MV_DEC,ESGE FP Equity_DX_BROKER_SI_QTY_INC,ESGE FP Equity_DX_SUPPLY_SI_QTY_DEC,ESGE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ESGE FP Equity_DX_BROKER_SI_MV_INC_y,ESGE FP Equity_DX_SUPPLY_SI_QTY_INC_y,ESGE FP Equity_DX_BROKER_SI_MV_ADD,ESGE FP Equity_DX_SUPPLY_SI_QTY_ADD,ESGE FP Equity_DX_BROKER_SI_QTY_DEC,ESGE FP Equity_DX_SUPPLY_SI_MV,ESGE FP Equity_DX_BROKER_SI_MV_DEC,ESGE FP Equity_DX_SUPPLY_SI_MV_RMV,ESGE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ESGE FP Equity_DX_UTILIZATION_QUANTITY,ESGE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ESGE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ESGE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ESGE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ESGE FP Equity_DX_ACTIVE_UTILIZATION_MV,ESGE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ESGE FP Equity_DX_BROKER_SI_CON_RATIO,ESGE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ESGE FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-07-31,33446.0,1149070.78,2.04,0.09,1.14,591679.03,17222.0,17222.0,591679.03,,,,,,,,,,,,,,,0.59,,,0.88,0.31,1943956.0,66786552.34,,66.43,0.88,19.67,0.3048,45.2,0.0061
2024-08-01,27246.0,922358.84,1.34,0.08,0.92,373127.77,17222.0,11022.0,583016.37,,,,,,,,,,,,,,6200.0,0.59,0.21,,0.88,0.31,1943956.0,65808742.47,,66.0,0.88,22.39,0.4144,56.56,0.005
2024-08-02,123771.0,4086423.34,6.07,0.34,4.17,363902.35,113747.0,11022.0,3755470.95,,26676.0,,,,,,,,,26676.0,,69849.0,,3.84,,,2.08,2.08,5363031.0,177065831.5,,180.93,2.08,4.59,0.8331,91.06,0.0226
2024-08-05,226496.0,7318085.76,10.72,0.62,7.43,3675165.57,113747.0,113747.0,3675165.57,,,3.33,,,,102725.0,,,3.33,,,,,3.77,,,2.07,2.07,5369231.0,173479853.61,,177.88,2.07,47.82,0.4772,49.8,0.0413
2024-08-06,226496.0,7345718.27,10.3,0.62,7.33,3689042.7,113747.0,113747.0,3689042.7,,,,,,,,,,,,,,,3.68,,,2.07,2.07,5369231.0,174134899.79,,173.53,2.07,48.4,0.4773,49.25,0.0413
2024-08-07,226530.0,7448532.93,10.26,0.62,7.4,3741233.06,113781.0,113781.0,3741233.06,,,0.0,,,,34.0,,,0.0,,,34.0,,3.69,,,2.08,2.07,5369231.0,176545684.51,,174.24,2.08,48.64,0.4772,49.0,0.0413
2024-08-08,226530.0,7455328.83,9.94,0.62,7.46,3744646.49,113781.0,113781.0,3744646.49,,,,,,,,,,,,,,,3.74,,,2.12,2.12,5261831.0,173172120.04,,173.18,2.12,48.32,0.4772,49.31,0.0421
2024-08-09,226496.0,7501094.53,9.93,0.62,7.48,3767073.15,113747.0,113747.0,3767073.15,,,,,,0.0,,34.0,,,,,,34.0,3.74,0.0,,2.12,2.12,5261831.0,174261319.06,,173.21,2.12,48.46,0.4773,49.19,0.0421
2024-08-12,218838.0,7239161.04,9.68,0.6,7.21,3570324.4,110908.0,107930.0,3668836.64,,,,,,0.08,,2839.0,,,,,,5817.0,3.65,0.2,,2.06,2.06,5264670.0,174155283.6,,173.45,2.06,47.76,0.4767,49.8,0.0407
2024-08-13,113230.0,3766935.64,5.0,0.31,3.74,176320.4,107930.0,5300.0,3590615.24,,,,,,0.1,,2978.0,,,,,,102630.0,3.57,3.37,,2.01,2.01,5264670.0,175145041.56,,173.95,2.01,4.68,0.9108,95.32,0.0211
2024-08-14,10600.0,354177.8,0.48,0.03,0.35,177088.9,5300.0,5300.0,177088.9,,,,,,3.4,,102630.0,,,,,,,0.18,,,100.0,0.1,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.002
2024-08-15,27514.0,932614.54,1.21,0.08,0.92,466307.27,13757.0,13757.0,466307.27,,,,,8457.0,,,,,,,0.29,8457.0,,0.46,,,0.52,0.26,2630243.0,89154716.73,,87.45,0.52,31.06,0.3809,49.77,0.0051
2024-08-16,27514.0,933137.31,1.28,0.08,0.93,466568.66,13757.0,13757.0,466568.66,,,,,,,,,,,,,,,0.46,,,0.52,0.26,2630243.0,89204691.35,,88.83,0.52,30.65,0.3818,50.06,0.0051
2024-08-19,27514.0,939190.39,1.29,0.08,0.93,469595.2,13757.0,13757.0,469595.2,,,,,,,,,,,,,,,0.46,,,0.52,0.26,2630243.0,89783344.81,,88.89,0.52,30.85,0.3813,49.92,0.0051
2024-08-20,47404.0,1612494.46,2.26,0.13,1.61,806247.23,23702.0,23702.0,806247.23,,9945.0,0.34,,,,9945.0,,,0.34,9945.0,,,,0.81,,,0.89,0.44,2630243.0,89470345.89,,89.69,0.89,38.7,0.4133,50.1,0.0088
2024-08-21,47404.0,1617708.9,2.47,0.13,1.62,808854.45,23702.0,23702.0,808854.45,,,,,,,,,,,,,,,0.81,,,0.9,0.44,2620298.0,89420289.55,,89.36,0.9,38.86,0.4132,49.96,0.0088
2024-08-22,47404.0,1623918.83,2.56,0.13,1.61,811959.41,23702.0,23702.0,811959.41,,,,,,,,,,,,,,,0.8,,,0.9,0.44,2620298.0,89763548.59,,88.81,0.9,38.91,0.4131,49.93,0.0088
2024-08-23,47425.0,1631088.03,2.63,0.13,1.63,815905.14,23723.0,23723.0,815905.14,,,0.0,,,,21.0,,,0.0,,,21.0,,0.82,,,0.9,0.44,2620298.0,90119909.11,,90.08,0.9,38.8,0.4129,49.98,0.0088
2024-08-26,47425.0,1630708.63,2.59,0.13,1.63,815715.36,23723.0,23723.0,815715.36,,,,,,,,,,,,,,,0.82,,,0.9,0.44,2620298.0,90098946.73,,90.07,0.9,38.8,0.4129,49.98,0.0088
2024-08-27,47404.0,1630555.39,2.69,0.13,1.64,815277.69,23702.0,23702.0,815277.69,,,,,,0.0,,21.0,,,,,,21.0,0.82,0.0,,0.9,0.44,2620298.0,90130390.31,,90.55,0.9,38.83,0.4132,49.99,0.0088
2024-08-28,102449.0,3538895.81,5.86,0.28,3.54,820292.62,78747.0,23747.0,2720157.62,,47000.0,0.0,,,,45.0,,,0.0,47000.0,,8045.0,,2.72,,,1.47,1.46,5293898.0,182867118.61,,182.9,1.47,18.03,0.6244,76.76,0.0191
2024-08-29,212449.0,7405547.24,12.48,0.58,7.46,4662152.93,78747.0,133747.0,2744962.93,,,,,110000.0,,,,,,,3.91,,,2.73,,,1.47,1.46,5293898.0,184534696.48,,183.37,1.47,26.81,0.2787,36.54,0.0395
2024-08-30,212449.0,7401510.71,12.72,0.58,7.47,4659611.73,78747.0,133747.0,2743466.73,,,,,,,,,,,,,,,2.74,,,1.47,1.46,5293898.0,184434112.42,,184.31,1.47,26.9,0.2791,36.66,0.0395
2024-09-02,212404.0,7413324.41,12.69,0.58,7.5,4666467.2,78702.0,133702.0,2746857.2,,,,,,0.0,,45.0,,,,,,45.0,2.75,0.0,,1.46,1.46,5293898.0,184767628.0,,184.81,1.46,26.91,0.2792,36.65,0.0395
2024-09-03,212404.0,7346417.15,12.26,0.58,7.48,4624351.07,78702.0,133702.0,2722066.07,,,,,,,,,,,,,,,2.74,,,1.46,1.46,5293898.0,183100050.13,,184.18,1.46,26.86,0.2794,36.61,0.0395
2024-09-04,206328.0,7054560.65,11.59,0.57,7.21,4467532.82,75664.0,130664.0,2587027.82,,,,,,0.11,,3038.0,,,,,,3038.0,2.61,0.11,,1.41,1.41,5296936.0,181107538.78,,182.74,1.41,27.64,0.2829,36.22,0.0384
2024-09-05,110120.0,3734829.92,6.43,0.3,3.8,1168609.7,75664.0,34456.0,2566220.22,,,,,,,,,,,,,,96208.0,2.59,3.4,,1.41,1.41,5296936.0,179650881.38,,181.63,1.41,13.77,0.5057,68.36,0.0205
2024-09-06,92635.0,3114759.24,5.81,0.25,3.16,570632.9,75664.0,16971.0,2544126.34,,,,,,,,,,,,,,17485.0,2.58,0.62,,1.41,1.41,5296936.0,178104176.06,,180.72,1.41,8.79,0.6782,81.59,0.0172
2024-09-09,87245.0,2959263.16,5.73,0.24,2.94,392815.94,75664.0,11581.0,2566447.22,,,,,,,,,,,,,,5390.0,2.55,0.19,,1.41,1.41,5296936.0,179666772.18,,178.22,1.41,6.26,0.7583,86.64,0.0162
2024-09-10,23162.0,780883.67,1.53,0.06,0.79,390441.83,11581.0,11581.0,390441.83,,,,,,2.16,,64083.0,,,,,,,0.39,,,0.44,0.22,2627119.0,88570689.97,,89.16,0.44,23.24,0.3576,49.98,0.0043
2024-09-11,57528.0,1940707.08,3.61,0.16,1.93,970353.54,28764.0,28764.0,970353.54,,8440.0,0.58,,,,17183.0,,,0.58,8440.0,,8743.0,,0.96,,,0.54,0.53,5343836.0,180274307.46,,178.94,0.54,39.27,0.4125,49.95,0.0107
2024-09-12,57528.0,1955836.94,4.76,0.16,1.95,977918.47,28764.0,28764.0,977918.47,,,,,,,,,,,,,,,0.97,,,0.54,0.53,5343836.0,181679736.33,,180.07,0.54,39.44,0.4124,49.81,0.0107
2024-09-13,57528.0,1966479.62,4.34,0.16,1.95,983239.81,28764.0,28764.0,983239.81,,,,,,,,,,,,,,,0.97,,,0.54,0.53,5343836.0,182668345.99,,181.06,0.54,39.39,0.4124,49.86,0.0107
2024-09-16,57528.0,1966307.04,4.6,0.16,1.97,983153.52,28764.0,28764.0,983153.52,,,,,,,,,,,,,,,0.98,,,0.54,0.53,5343836.0,182652314.48,,182.8,0.54,39.26,0.4125,49.96,0.0107
2024-09-17,57528.0,1972807.7,4.97,0.16,1.97,986403.85,28764.0,28764.0,986403.85,,,,,,,,,,,,,,,0.98,,,0.54,0.53,5343836.0,183256167.95,,182.9,0.54,39.34,0.4124,49.9,0.0107
2024-09-18,57528.0,1960381.66,4.95,0.16,1.96,980190.83,28764.0,28764.0,980190.83,,,,,,,,,,,,,,,0.98,,,0.54,0.53,5343836.0,182101899.37,,182.6,0.54,39.11,0.4126,50.09,0.0107
2024-09-19,79528.0,2748169.57,5.92,0.22,2.72,1754200.78,29664.0,50764.0,1025069.18,,,,,22000.0,,,,,,,0.75,900.0,,1.01,,,0.55,0.55,5343836.0,184661596.82,,182.1,0.55,28.67,0.2923,35.98,0.0148
2024-09-20,45162.0,1538533.85,3.27,0.12,1.57,1144003.93,12481.0,33581.0,425190.23,,,,,,0.58,,17183.0,,,,,,17183.0,0.43,0.6,,0.47,0.23,2627119.0,89498062.97,,91.39,0.47,25.66,0.3317,48.75,0.0084
2024-09-23,45162.0,1543140.38,3.21,0.12,1.53,1147429.19,12481.0,33581.0,426463.29,,,,,,,,,,,,,,,0.42,,,0.47,0.23,2627119.0,89766029.11,,88.9,0.47,25.61,0.3308,48.65,0.0084
2024-09-24,45162.0,1555243.79,3.2,0.12,1.55,1156428.9,12481.0,33581.0,429808.2,,,,,,,,,,,,,,,0.43,,,0.47,0.23,2627119.0,90470097.0,,90.09,0.47,25.59,0.3306,48.62,0.0084
2024-09-25,45162.0,1556553.49,2.93,0.12,1.55,1157402.75,12481.0,33581.0,430170.15,,,,,,,,,,,,,,,0.43,,,0.47,0.23,2627119.0,90546283.45,,90.2,0.47,25.62,0.331,48.66,0.0084
2024-09-26,217162.0,7583948.53,14.67,0.59,7.5,4176127.26,98481.0,119581.0,3439251.96,,42121.0,,,86000.0,,,,,,42121.0,2.97,43879.0,,3.4,,,1.83,1.83,5275019.0,184219488.54,,182.08,1.83,39.58,0.3699,44.91,0.0404
2024-09-27,195162.0,6841794.23,13.11,0.53,6.84,3420897.12,97581.0,97581.0,3420897.12,,,,,,0.03,,900.0,,,,,,22000.0,3.42,0.76,,1.82,1.81,5275019.0,184926341.08,,184.95,1.82,44.05,0.4454,49.98,0.0363
2024-09-30,195162.0,6773682.7,13.23,0.53,6.88,3386841.35,97581.0,97581.0,3386841.35,,,,,,,,,,,,,,,3.44,,,1.82,1.81,5275019.0,183085359.45,,185.92,1.82,44.07,0.4457,50.0,0.0363
2024-10-01,195162.0,6750848.74,12.0,0.53,6.79,3375424.37,97581.0,97581.0,3375424.37,,,,,,,,,,,,,,,3.4,,,1.82,1.82,5275019.0,182468182.23,,183.61,1.82,44.06,0.4456,49.99,0.0363
2024-10-02,219162.0,7591990.84,14.38,0.59,7.61,4017697.82,103181.0,115981.0,3574293.02,,,,,18400.0,,,,,,,0.64,5600.0,,3.59,,,1.92,1.92,5275019.0,182731933.18,,183.48,1.92,39.16,0.3656,44.62,0.0407
2024-10-03,370962.0,12729931.99,24.28,0.99,12.9,7452783.2,153781.0,217181.0,5277148.8,,50600.0,1.76,,50600.0,,50600.0,,,1.76,50600.0,1.75,,,5.35,,,2.83,2.83,5275019.0,181017552.0,,183.68,2.83,23.21,0.2731,40.0,0.0683
2024-10-04,379562.0,13039093.39,24.8,1.02,13.03,7608536.79,158081.0,221481.0,5430556.59,,4300.0,0.11,,,,4300.0,,,0.11,4300.0,,,,5.42,,,2.94,2.93,5224419.0,179474465.91,,179.25,2.94,22.65,0.2699,39.03,0.0705
2024-10-07,359762.0,12422581.86,23.0,0.96,12.38,7305891.93,148181.0,211581.0,5116689.93,,,,,,0.34,,9900.0,,,,,,9900.0,5.09,0.33,,2.6,2.6,5554019.0,191780276.07,,190.85,2.6,23.86,0.2776,41.11,0.063
2024-10-08,352762.0,12111377.75,22.29,0.94,12.21,7023879.47,148181.0,204581.0,5087498.27,,,,,,,,,,,,,,7000.0,5.14,0.25,,2.6,2.6,5554019.0,190686134.33,,192.63,2.6,24.42,0.2829,42.08,0.0618
2024-10-09,296762.0,10256688.24,19.1,0.79,10.22,6102992.52,120181.0,176581.0,4153695.72,,,,,,1.01,,28000.0,,,,,,28000.0,4.13,0.99,,2.11,2.11,5582019.0,192925740.68,,191.79,2.11,19.49,0.2675,40.39,0.052
2024-10-10,352162.0,12148884.68,23.57,0.94,12.18,7047285.94,147881.0,204281.0,5101598.74,,22100.0,0.95,,,,27700.0,,,0.95,22100.0,,5600.0,,5.12,,,2.59,2.59,5559919.0,191806085.66,,192.37,2.59,25.44,0.2764,40.43,0.0617
2024-10-11,356562.0,12359865.17,23.24,0.95,12.37,7157457.38,150081.0,206481.0,5202407.78,,2200.0,0.08,,,,2200.0,,,0.08,2200.0,,,,5.2,,,2.63,2.63,5559919.0,192729032.22,,192.68,2.63,26.37,0.2756,39.87,0.0624
2024-10-14,315162.0,10978037.95,19.52,0.84,10.97,5652734.07,152881.0,162281.0,5325303.87,,,0.11,,,,2800.0,,,0.11,,,2800.0,47000.0,5.31,1.63,,2.68,2.68,5559919.0,193668658.53,,193.04,2.68,31.08,0.3313,45.45,0.0552
2024-10-15,276362.0,9523434.52,17.53,0.74,9.6,5874775.26,105881.0,170481.0,3648659.26,,,0.25,,,1.63,8200.0,47000.0,,0.25,,,,,3.7,,,1.85,1.85,5606919.0,193214428.74,,195.9,1.85,35.02,0.3055,38.28,0.0484
2024-10-16,292462.0,10028814.44,18.8,0.78,10.08,6398049.07,106681.0,186581.0,3658198.17,,,,,18300.0,,,,,,,0.63,800.0,2200.0,3.69,0.11,,1.87,1.87,5606919.0,192266859.43,,193.69,1.87,32.97,0.2708,35.44,0.0512
2024-10-17,228262.0,7880517.29,14.54,0.61,7.83,4484011.64,98381.0,129881.0,3396505.64,,,,,,0.3,,8300.0,,,,,,56700.0,3.36,1.95,,1.72,1.72,5612219.0,193756248.76,,191.92,1.72,39.78,0.368,44.81,0.04
2024-10-18,155562.0,5387734.31,9.88,0.41,5.4,1980406.75,98381.0,57181.0,3407327.55,,,,,,,,,,,,,,72700.0,3.41,2.51,,1.72,1.72,5612219.0,194373592.85,,194.79,1.72,18.36,0.3997,58.86,0.0272
2024-10-21,72925.0,2507453.2,4.66,0.19,2.53,1796357.7,20744.0,52244.0,713261.7,,,,,63.0,2.7,,77637.0,,,,0.0,,5000.0,0.72,0.18,,0.36,0.36,5684919.0,195470254.9,,197.16,0.36,24.01,0.2233,28.48,0.0128
2024-10-22,52125.0,1784864.25,3.36,0.14,1.8,1193128.25,17344.0,34844.0,593893.25,,,,,,0.12,,3400.0,,,,,,17400.0,0.6,0.6,,0.3,0.3,5684919.0,194662996.4,,195.77,0.3,33.14,0.278,33.56,0.0091
2024-10-23,327925.0,11173060.6,22.34,0.87,11.19,5885733.57,155244.0,172744.0,5289473.57,,135000.0,4.6,,2900.0,,135000.0,,,4.6,135000.0,0.1,2900.0,,5.3,,,2.72,2.72,5549919.0,189096840.17,,189.38,2.72,44.92,0.4245,46.85,0.0575
2024-10-24,327925.0,11176995.7,22.2,0.87,11.22,5887806.5,155181.0,172744.0,5289189.2,,,,,,0.0,,63.0,,,,,,,5.31,,,2.72,2.72,5549919.0,189163439.2,,189.79,2.72,44.91,0.4244,46.85,0.0575
2024-10-25,327925.0,11170109.28,24.68,0.87,11.18,5884178.87,155244.0,172744.0,5288076.37,,,,,,,,,,,,,63.0,,5.29,,,2.72,2.72,5549919.0,189046890.9,,189.12,2.72,44.91,0.4244,46.85,0.0575
2024-10-28,322125.0,11027627.25,23.91,0.85,10.97,5814439.5,152281.0,169844.0,5213187.75,,,,,,0.1,,2963.0,,,,,,2900.0,5.18,0.1,,2.67,2.67,5549919.0,189995927.05,,188.93,2.67,45.32,0.432,47.27,0.0564
2024-10-29,300225.0,10218157.88,21.69,0.79,10.25,5409659.04,141444.0,158944.0,4814046.54,,,0.0,,,0.35,100.0,11000.0,,0.0,,,163.0,11000.0,4.83,0.35,,2.48,2.48,5560919.0,189265878.17,,189.85,2.48,44.96,0.4273,47.06,0.0526
2024-10-30,300225.0,10081255.28,21.07,0.79,10.2,5337180.58,141444.0,158944.0,4749548.08,,,,,,,,,,,,,,,4.81,,,2.48,2.48,5560919.0,186730099.1,,188.92,2.48,44.97,0.4275,47.06,0.0526
2024-10-31,232241.0,7675565.05,19.6,0.61,7.81,3006228.0,141460.0,90960.0,4675253.0,,16.0,0.0,,,,16.0,,,0.0,16.0,,,68000.0,4.77,2.33,,2.48,2.48,5560919.0,183788372.95,,187.56,2.48,28.75,0.4608,60.99,0.0407
2024-11-01,164241.0,5493368.73,7.61,0.43,5.42,3042339.12,73460.0,90960.0,2457016.62,,,,,,2.36,,68000.0,,,,,,,2.42,,,1.46,1.46,4956119.0,165767312.19,,163.29,1.46,40.77,0.3775,44.59,0.0326
2024-11-04,164062.0,5459983.36,7.64,0.43,5.57,3021191.68,73281.0,90781.0,2438791.68,,,,,,0.01,,179.0,,,,,,179.0,2.49,0.01,,1.29,1.28,5628919.0,187330424.32,,191.07,1.29,40.83,0.3787,44.66,0.0287
2024-11-05,12562.0,417787.0,0.59,0.03,0.43,208893.5,6281.0,6281.0,208893.5,,,,,,2.27,,67000.0,,,,,,84500.0,0.21,2.86,,0.12,0.12,5023119.0,167058891.7,,170.34,0.12,42.97,0.4383,49.84,0.0025
2024-11-06,12562.0,414897.74,0.62,0.03,0.42,207448.87,6281.0,6281.0,207448.87,,,,,,,,,,,,,,,0.21,,,0.12,0.12,5023119.0,165903574.33,,166.52,0.12,42.82,0.4383,49.98,0.0025
2024-11-07,12562.0,416882.53,0.62,0.03,0.42,208441.27,6281.0,6281.0,208441.27,,,,,,,,,,,,,,,0.21,,,0.12,0.12,5023119.0,166697227.13,,167.33,0.12,43.11,0.4382,49.73,0.0025
2024-11-08,12562.0,413742.03,0.61,0.03,0.42,206871.02,6281.0,6281.0,206871.02,,,,,,,,,,,,,,,0.21,,,0.12,0.12,5023119.0,165441447.38,,168.1,0.12,42.81,0.4383,49.99,0.0025
2024-11-11,12562.0,419106.01,0.61,0.03,0.42,209553.0,6281.0,6281.0,209553.0,,,,,,,,,,,,,,,0.21,,,0.12,0.12,5023119.0,167586319.2,,165.92,0.12,43.31,0.4382,49.55,0.0025
2024-11-12,12562.0,410048.8,0.64,0.03,0.42,205024.4,6281.0,6281.0,205024.4,,,,,,,,,,,,,,,0.21,,,0.12,0.12,5023119.0,163964650.4,,168.75,0.12,42.46,0.4385,50.3,0.0025
2024-11-13,83866.0,2740321.55,4.21,0.22,2.75,1370160.78,41933.0,41933.0,1370160.78,,35652.0,1.17,,,,35652.0,,,1.17,35652.0,,,,1.37,,,0.83,0.83,4987467.0,162965484.23,,163.16,0.83,49.02,0.4894,49.9,0.0167
2024-11-14,83866.0,2771100.37,4.01,0.22,2.76,1385550.19,41933.0,41933.0,1385550.19,,,,,,,,,,,,,,,1.37,,,0.83,0.83,4987467.0,164795884.61,,162.92,0.83,49.32,0.4895,49.61,0.0167
2024-11-15,83866.0,2748959.75,3.95,0.22,2.75,1374479.87,41933.0,41933.0,1374479.87,,,,,,,,,,,,,,,1.38,,,0.83,0.83,4987467.0,163479193.33,,164.16,0.83,48.71,0.4895,50.21,0.0167
2024-11-18,84214.0,2756829.5,4.09,0.22,2.76,1384110.82,42281.0,42281.0,1384110.82,,,,,348.0,,,,,,,0.01,348.0,,1.39,,,0.84,0.84,4987467.0,163269719.71,,163.68,0.84,48.66,0.4854,49.85,0.0167
2024-11-19,86114.0,2810674.85,4.15,0.23,2.83,1442023.66,44181.0,44181.0,1442023.66,,,,,1900.0,,,,,,,0.07,1900.0,,1.45,,,0.88,0.88,4987467.0,162785935.41,,164.14,0.88,47.5,0.4637,48.73,0.0171
2024-11-20,84214.0,2746302.75,3.89,0.22,2.77,1378825.69,42281.0,42281.0,1378825.69,,,,,,0.06,,1900.0,,,,,,1900.0,1.39,0.07,,0.84,0.84,4987467.0,162646286.34,,163.97,0.84,48.67,0.4854,49.84,0.0167
2024-11-21,86114.0,2822041.89,3.94,0.23,2.82,1447855.55,44181.0,44181.0,1447855.55,,,,,1900.0,,,,,,,0.07,1900.0,,1.44,,,0.88,0.88,4987467.0,163444281.06,,162.66,0.88,47.8,0.4638,48.44,0.0171
2024-11-22,83866.0,2788544.5,3.59,0.22,2.75,1394272.25,41933.0,41933.0,1394272.25,,10440.0,,,,0.41,,12688.0,,,10440.0,,,2248.0,1.37,0.08,,0.83,0.83,4987467.0,165833277.75,,162.68,0.83,49.27,0.4895,49.66,0.0167
2024-11-25,83866.0,2786028.52,3.66,0.22,2.79,1393014.26,41933.0,41933.0,1393014.26,,,,,,,,,,,,,,,1.4,,,0.83,0.83,4987467.0,165683653.74,,166.06,0.83,48.9,0.4894,50.02,0.0167
2024-11-26,83866.0,2778228.98,3.53,0.22,2.77,1389114.49,41933.0,41933.0,1389114.49,,,,,,,,,,,,,,,1.39,,,0.83,0.83,4987467.0,165219819.31,,164.85,0.83,48.84,0.4894,50.08,0.0167
2024-11-27,83866.0,2766068.41,3.54,0.22,2.77,1383034.21,41933.0,41933.0,1383034.21,,,,,,,,,,,,,,,1.39,,,0.83,0.83,4987467.0,164496636.59,,165.3,0.83,48.82,0.4894,50.1,0.0167
2024-11-28,83866.0,2780661.1,3.52,0.22,2.78,1390330.55,41933.0,41933.0,1390330.55,,,,,,,,,,,,,,,1.39,,,0.83,0.83,4987467.0,165364455.85,,165.11,0.83,49.05,0.4894,49.86,0.0167
2024-11-29,83866.0,2794918.32,3.35,0.22,2.81,1397459.16,41933.0,41933.0,1397459.16,,,,,,,,,,,,,,,1.4,,,0.83,0.83,4987467.0,166212325.24,,167.06,0.83,49.0,0.4894,49.92,0.0167
2024-12-02,20740.0,696822.52,0.81,0.06,0.7,365848.62,11751.0,10889.0,394810.1,,,,,1900.0,1.08,,32082.0,,,,0.07,1900.0,32944.0,0.39,1.11,,0.23,0.23,5019549.0,168646807.3,,167.59,0.23,43.33,0.4193,47.17,0.0041
2024-12-03,9851.0,332106.76,0.38,0.03,0.33,0.0,9851.0,0.0,332106.76,,,,,,0.06,,1900.0,,,,,,10889.0,0.33,0.37,,0.2,0.2,5019549.0,169224055.44,,167.28,0.2,,1.0,100.0,0.002
2024-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.33,,9851.0,,,,,,,0.0,,,0.0,0.0,5029243.0,169741980.49,,168.66,0.0,,0.0,,0.0
2024-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5035524.0,170719370.17,,170.62,0.0,,0.0,,0.0
2024-12-06,25.0,849.33,0.0,0.0,0.0,849.33,25.0,25.0,849.33,,,,,25.0,,,,,,,0.0,25.0,,0.0,,,100.0,0.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0
2024-12-09,25.0,850.85,0.0,0.0,0.0,850.85,25.0,25.0,850.85,,,,,,,,,,,,,,,0.0,,,100.0,0.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0
2024-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,25.0,,,,,,25.0,0.0,0.0,,0.0,0.0,5036145.0,170377821.5,,171.81,0.0,,0.0,,0.0
2024-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5036134.0,170896171.16,,171.11,0.0,,0.0,,0.0
2024-12-12,10036.0,340009.64,0.37,0.03,0.34,170614.64,5036.0,5036.0,170614.64,,,,,5036.0,,,,,,,0.17,5036.0,,0.17,,,100.0,0.1,0.0,0.0,,0.0,100.0,0.36,0.9928,99.64,0.002
2024-12-13,18936.0,639847.44,1.16,0.05,0.64,325600.44,9636.0,9636.0,325600.44,,4600.0,0.16,,,,4600.0,,,0.16,4600.0,,,,0.33,,,100.0,0.19,0.0,0.0,,0.0,100.0,1.78,0.9651,98.22,0.0038
2024-12-16,18936.0,638654.47,1.16,0.05,0.64,324993.37,9636.0,9636.0,324993.37,,,,,,,,,,,,,,,0.33,,,100.0,0.19,0.0,0.0,,0.0,100.0,1.78,0.9651,98.22,0.0038
2024-12-17,24736.0,832292.19,1.46,0.07,0.84,421798.79,12536.0,12536.0,421798.79,,,0.1,,,,2900.0,,,0.1,,,2900.0,,0.43,,,100.0,0.25,0.0,0.0,,0.0,100.0,1.54,0.9697,98.46,0.0049
2024-12-18,24400.0,821499.2,1.34,0.07,0.82,410749.6,12200.0,12200.0,410749.6,,,,,,0.02,,336.0,,,,,,336.0,0.41,0.01,,100.0,0.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0048
2024-12-19,29800.0,987542.2,1.64,0.08,0.99,583246.4,12200.0,17600.0,404295.8,,,0.17,,,,5400.0,,,0.17,,,,,0.41,,,100.0,0.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0059
