,ALSPW FP Equity_DX_SI_QTY,ALSPW FP Equity_DX_SHORT_INTEREST_VALUE,ALSPW FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALSPW FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALSPW FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALSPW FP Equity_DX_SI_MV,ALSPW FP Equity_DX_DSS,ALSPW FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALSPW FP Equity_DX_SUPPLY_SI_QTY,ALSPW FP Equity_DX_BROKER_SI_QTY,ALSPW FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALSPW FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALSPW FP Equity_DX_BROKER_SI_MV_INC_x,ALSPW FP Equity_DX_BROKER_SI_QTY_ADD,ALSPW FP Equity_DX_SUPPLY_SI_MV_DEC,ALSPW FP Equity_DX_BROKER_SI_QTY_INC,ALSPW FP Equity_DX_SUPPLY_SI_QTY_DEC,ALSPW FP Equity_DX_BROKER_SI_MV_INC_y,ALSPW FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALSPW FP Equity_DX_BROKER_SI_MV_ADD,ALSPW FP Equity_DX_SUPPLY_SI_QTY_ADD,ALSPW FP Equity_DX_BROKER_SI_QTY_DEC,ALSPW FP Equity_DX_SUPPLY_SI_MV,ALSPW FP Equity_DX_BROKER_SI_MV_DEC,ALSPW FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALSPW FP Equity_DX_UTILIZATION_QUANTITY,ALSPW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALSPW FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALSPW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALSPW FP Equity_DX_ACTIVE_UTILIZATION_MV,ALSPW FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALSPW FP Equity_DX_BROKER_SI_CON_RATIO,ALSPW FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALSPW FP Equity_DX_DEMAND_SUPPLY_RATIO,ALSPW FP Equity_PX_LAST
2024-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,24532.0,3517.89,0.0,0.0,,0.0,,0.0,0.1434
2024-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,26532.0,3823.26,0.0,0.0,,0.0,,0.0,0.1441
2024-11-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20532.0,2782.09,0.0,0.0,,0.0,,0.0,0.1355
2024-11-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20532.0,2771.82,0.0,0.0,,0.0,,0.0,0.135
2024-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,20532.0,2545.97,0.0,0.0,,0.0,,0.0,0.124
2024-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,22532.0,2703.84,0.0,0.0,,0.0,,0.0,0.12
2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,22532.0,2615.97,0.0,0.0,,0.0,,0.0,0.1161
2024-11-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,24611.0,3019.77,0.0,0.0,,0.0,,0.0,0.1227
2024-11-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,29011.0,3147.69,0.0,0.0,,0.0,,0.0,0.1085
2024-11-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,31211.0,3455.06,0.0,0.0,,0.0,,0.0,0.1107
2024-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,31211.0,3264.67,0.0,0.0,,0.0,,0.0,0.1046
2024-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,33591.0,4366.83,0.0,0.0,,0.0,,0.0,0.13
2024-11-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,28391.0,3026.48,0.0,0.0,,0.0,,0.0,0.1066
2024-11-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30181.0,3066.39,0.0,0.0,,0.0,,0.0,0.1016
2024-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30181.0,2752.51,0.0,0.0,,0.0,,0.0,0.0912
2024-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55281.0,5096.91,0.01,0.0,,0.0,,0.0,0.0922
2024-11-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,55281.0,4864.73,0.01,0.0,,0.0,,0.0,0.088
2024-11-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,65486.0,5507.37,0.01,0.0,,0.0,,0.0,0.0841
2024-11-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,38786.0,3219.24,0.0,0.0,,0.0,,0.0,0.083
2024-11-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40486.0,3311.75,0.0,0.0,,0.0,,0.0,0.0818
2024-11-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,30786.0,3666.61,0.0,0.0,,0.0,,0.0,0.1191
2024-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,32786.0,3465.48,0.0,0.0,,0.0,,0.0,0.1057
2024-12-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,47086.0,6403.7,0.01,0.0,,0.0,,0.0,0.136
2024-12-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,14936.0,1775.89,0.0,0.0,,0.0,,0.0,0.1189
2024-12-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,29036.0,3539.49,0.0,0.0,,0.0,,0.0,0.1219
2024-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,29536.0,2989.04,0.0,0.0,,0.0,,0.0,0.1012
2024-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,29536.0,2356.97,0.0,0.0,,0.0,,0.0,0.0798
2024-12-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,29536.0,2859.08,0.0,0.0,,0.0,,0.0,0.0968
2024-12-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,14936.0,1272.55,0.0,0.0,,0.0,,0.0,0.0852
2024-12-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25936.0,2189.0,0.0,0.0,,0.0,,0.0,0.0844
2024-12-12,22174.0,1831.57,0.33,0.01,0.33,0.0,0.0,1831.57,22174.0,22174.0,1831.57,,,22174.0,,,,,,0.0,22174.0,,0.0,,100.0,85.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.855,0.0826
2024-12-13,22174.0,1849.31,0.33,0.01,0.33,0.0,0.0,1849.31,22174.0,22174.0,1849.31,,,,,,,,,,,,0.0,,100.0,85.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.855,0.0834
2024-12-16,22174.0,1853.75,0.33,0.01,0.33,0.0,0.0,1853.75,22174.0,22174.0,1853.75,,,,,,,,,,,,0.0,,100.0,85.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.855,0.0836
2024-12-17,22174.0,1880.36,0.33,0.01,0.33,0.0,0.0,1880.36,22174.0,22174.0,1880.36,,,,,,,,,,,,0.0,,100.0,54.57,0.0,0.0,0.0,100.0,,1.0,100.0,0.5457,0.0848
2024-12-18,22174.0,1844.88,0.33,0.01,0.33,0.0,0.0,1844.88,22174.0,22174.0,1844.88,,,,,,,,,,,,0.0,,100.0,54.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.5404,0.0832
2024-12-19,28196.0,2399.48,0.42,0.02,0.42,0.0,0.0,2399.48,28196.0,28196.0,2399.48,,,6022.0,,,,,,0.0,6022.0,,0.0,,100.0,81.41,0.0,0.0,0.0,100.0,20.98,0.6684,79.02,0.8141,0.0851
2024-12-20,28196.0,2396.66,0.42,0.02,0.42,0.0,0.0,2396.66,28196.0,28196.0,2396.66,,,,,,,,,,,,0.0,,100.0,81.41,0.0,0.0,0.0,100.0,21.38,0.6638,78.62,0.8141,0.085
2024-12-23,28196.0,2357.19,0.42,0.02,0.42,0.0,0.0,2357.19,28196.0,28196.0,2357.19,,,,,,,,,,,,0.0,,100.0,53.87,0.0,0.0,0.0,100.0,21.64,0.6609,78.36,0.5387,0.0836
2024-12-24,28196.0,2354.37,0.42,0.02,0.42,0.0,0.0,2354.37,28196.0,28196.0,2354.37,,,,,,,,,,,,0.0,,100.0,53.87,0.0,0.0,0.0,100.0,21.38,0.6638,78.62,0.5387,0.0835
2024-12-25,28196.0,2354.37,0.42,0.02,0.42,0.0,0.0,2354.37,28196.0,28196.0,2354.37,,,,,,,,,,,,0.0,,100.0,53.87,0.0,0.0,0.0,100.0,21.36,0.6641,78.64,0.5387,
2024-12-26,28196.0,2354.37,0.42,0.02,0.42,0.0,0.0,2354.37,28196.0,28196.0,2354.37,,,,,,,,,,,,0.0,,100.0,80.02,0.0,0.0,0.0,100.0,21.36,0.6641,78.64,0.8002,
2024-12-27,22174.0,1882.57,0.33,0.01,0.33,0.0,0.0,1882.57,22174.0,22174.0,1882.57,,,,0.0,,6022.0,,,,,6022.0,0.0,0.0,100.0,62.93,0.0,0.0,0.0,100.0,,1.0,100.0,0.6293,0.0849
2024-12-30,22174.0,1867.05,0.33,0.01,0.33,0.0,0.0,1867.05,22174.0,22174.0,1867.05,,,,,,,,,,,,0.0,,100.0,55.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.5566,0.0842
2024-12-31,22174.0,1807.18,0.33,0.01,0.33,0.0,0.0,1807.18,22174.0,22174.0,1807.18,,,,,,,,,,,,0.0,,100.0,55.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.5566,0.0815
2025-01-01,22174.0,1807.18,0.33,0.01,0.33,0.0,0.0,1807.18,22174.0,22174.0,1807.18,,,,,,,,,,,,0.0,,100.0,55.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.5566,
2025-01-02,22174.0,1911.4,0.33,0.01,0.33,0.0,0.0,1911.4,22174.0,22174.0,1911.4,,,,,,,,,,,,0.0,,100.0,54.43,0.0,0.0,0.0,100.0,,1.0,100.0,0.5443,0.0862
2025-01-03,22174.0,1909.18,0.33,0.01,0.33,0.0,0.0,1909.18,22174.0,22174.0,1909.18,,,,,,,,,,,,0.0,,100.0,54.43,0.0,0.0,0.0,100.0,,1.0,100.0,0.5443,0.0861
2025-01-06,22174.0,1951.31,0.33,0.01,0.33,0.0,0.0,1951.31,22174.0,22174.0,1951.31,,,,,,,,,,,,0.0,,100.0,54.43,0.0,0.0,0.0,100.0,,1.0,100.0,0.5443,0.088
2025-01-07,22174.0,1997.88,0.33,0.01,0.33,0.0,0.0,1997.88,22174.0,22174.0,1997.88,,,,,,,,,,,,0.0,,100.0,84.2,0.0,0.0,0.0,100.0,,1.0,100.0,0.842,0.0901
2025-01-08,22174.0,2062.18,0.33,0.02,0.33,0.0,0.0,2062.18,22174.0,22174.0,2062.18,,,,,,,,,,,,0.0,,100.0,78.25,0.0,0.0,0.0,100.0,,1.0,100.0,0.7825,0.093
2025-01-09,22174.0,1984.57,0.33,0.02,0.33,0.0,0.0,1984.57,22174.0,22174.0,1984.57,,,,,,,,,,,,0.0,,100.0,78.25,0.0,0.0,0.0,100.0,,1.0,100.0,0.7825,0.0895
2025-01-10,22174.0,1975.7,0.33,0.02,0.33,0.0,0.0,1975.7,22174.0,22174.0,1975.7,,,,,,,,,,,,0.0,,100.0,78.25,0.0,0.0,0.0,100.0,,1.0,100.0,0.7825,0.0891
2025-01-13,22174.0,1995.66,0.33,0.02,0.33,0.0,0.0,1995.66,22174.0,22174.0,1995.66,,,,,,,,,,,,0.0,,100.0,49.74,0.0,0.0,0.0,100.0,,1.0,100.0,0.4974,0.09
2025-01-14,22174.0,2128.7,0.33,0.02,0.33,0.0,0.0,2128.7,22174.0,22174.0,2128.7,,,,,,,,,,,,0.0,,100.0,46.55,0.0,0.0,0.0,100.0,,1.0,100.0,0.4655,0.096
2025-01-15,22174.0,2150.88,0.33,0.02,0.33,0.0,0.0,2150.88,22174.0,22174.0,2150.88,,,,,,,,,,,,0.0,,100.0,46.55,0.0,0.0,0.0,100.0,,1.0,100.0,0.4655,0.097
2025-01-16,22174.0,2044.44,0.33,0.02,0.33,0.0,0.0,2044.44,22174.0,22174.0,2044.44,,,,,,,,,,,,0.0,,100.0,46.55,0.0,0.0,0.0,100.0,,1.0,100.0,0.4655,0.0922
2025-01-17,22174.0,2288.36,0.33,0.02,0.33,0.0,0.0,2288.36,22174.0,22174.0,2288.36,,,,,,,,,,,,0.0,,100.0,46.54,0.0,0.0,0.0,100.0,,1.0,100.0,0.4654,0.1032
2025-01-20,22174.0,2173.05,0.33,0.03,0.33,0.0,0.0,2173.05,22174.0,22174.0,2173.05,,,,,,,,,,,,0.0,,100.0,66.51,0.0,0.0,0.0,100.0,,1.0,100.0,0.6651,0.098
2025-01-21,22174.0,2219.62,0.33,0.03,0.33,0.0,0.0,2219.62,22174.0,22174.0,2219.62,,,,,,,,,,,,0.0,,100.0,46.42,0.0,0.0,0.0,100.0,,1.0,100.0,0.4642,0.1001
2025-01-22,22174.0,2926.97,0.33,0.03,0.33,0.0,0.0,2926.97,22174.0,22174.0,2926.97,,,,,,,,,,,,0.0,,100.0,51.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.5172,0.132
2025-01-23,44348.0,4767.41,0.66,0.07,0.66,0.01,1.0,2383.71,22174.0,22174.0,2383.71,,,,,,,,,,,,0.0,,100.0,30.85,0.0,0.0,0.0,100.0,,1.0,100.0,0.6171,0.1075
2025-01-24,9600.0,961.92,0.14,0.01,0.14,0.0,0.0,480.96,4800.0,4800.0,480.96,,,,0.0,,22174.0,,,,4800.0,17374.0,0.0,0.0,100.0,6.68,0.0,0.0,0.0,100.0,,1.0,100.0,0.1336,0.1002
2025-01-27,9600.0,884.16,0.14,0.01,0.14,0.0,0.0,442.08,4800.0,4800.0,442.08,,,,,,,,,,,,0.0,,100.0,7.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.1557,0.0921
2025-01-28,9600.0,817.92,0.14,0.01,0.14,0.0,0.0,408.96,4800.0,4800.0,408.96,,,,,,,,,,,,0.0,,100.0,7.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.1557,0.0852
2025-01-29,9600.0,873.6,0.14,0.01,0.14,0.0,0.0,436.8,4800.0,4800.0,436.8,,,,,,,,,,,,0.0,,100.0,7.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.1533,0.091
2025-01-30,9600.0,864.0,0.14,0.01,0.14,0.0,0.0,432.0,4800.0,4800.0,432.0,,,,,,,,,,,,0.0,,100.0,7.43,0.0,0.0,0.0,100.0,,1.0,100.0,0.1485,0.09
2025-01-31,9600.0,831.36,0.14,0.01,0.14,0.0,0.0,415.68,4800.0,4800.0,415.68,,,,,,,,,,,,0.0,,100.0,7.43,0.0,0.0,0.0,100.0,,1.0,100.0,0.1485,0.0866
2025-02-03,9600.0,868.8,0.14,0.01,0.14,0.0,0.0,434.4,4800.0,4800.0,434.4,,,,,,,,,,,,0.0,,100.0,11.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.2294,0.0905
2025-02-04,9600.0,884.16,0.14,0.01,0.14,0.0,0.0,442.08,4800.0,4800.0,442.08,,,,,,,,,,,,0.0,,100.0,11.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.2294,0.0921
2025-02-05,9600.0,882.24,0.14,0.01,0.14,0.0,0.0,441.12,4800.0,4800.0,441.12,,,,,,,,,,,,0.0,,100.0,11.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.2294,0.0919
2025-02-06,9600.0,871.68,0.14,0.01,0.14,0.0,0.0,435.84,4800.0,4800.0,435.84,,,,,,,,,,,,0.0,,100.0,11.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.2294,0.0908
2025-02-07,9600.0,877.44,0.14,0.01,0.14,0.0,0.0,438.72,4800.0,4800.0,438.72,,,,,,,,,,,,0.0,,100.0,11.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.2294,0.0914
2025-02-10,9600.0,902.4,0.14,0.01,0.14,0.0,0.0,451.2,4800.0,4800.0,451.2,,,,,,,,,,,,0.0,,100.0,11.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.2294,0.094
2025-02-11,9600.0,1236.48,0.14,0.01,0.14,0.0,0.0,618.24,4800.0,4800.0,618.24,,,,,,,,,,,,0.0,,100.0,11.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.2294,0.1288
2025-02-12,9600.0,1182.72,0.14,0.01,0.14,0.0,0.0,591.36,4800.0,4800.0,591.36,,,,,,,,,,,,0.0,,100.0,11.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.23,0.1232
2025-02-13,8177.0,956.71,0.12,0.0,0.12,0.0,0.0,395.11,4800.0,3377.0,561.6,,,,,,,,,,,1423.0,0.0,0.0,100.0,12.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.2127,0.117
2025-02-14,6754.0,830.07,0.1,0.0,0.1,0.0,0.0,415.03,3377.0,3377.0,415.03,,,,0.0,,1423.0,,,,,,0.0,,100.0,8.79,0.0,0.0,0.0,100.0,,1.0,100.0,0.1757,0.1229
2025-02-17,6754.0,867.89,0.1,0.0,0.1,0.0,0.0,433.94,3377.0,3377.0,433.94,,,,,,,,,,,,0.0,,100.0,4.85,0.0,0.0,0.0,100.0,,1.0,100.0,0.0969,0.1285
2025-02-18,6754.0,865.19,0.02,0.0,0.02,0.0,0.0,432.59,3377.0,3377.0,432.59,,,,,,,,,,,,0.0,,100.0,9.36,0.0,0.0,0.0,100.0,,1.0,100.0,0.1873,0.1281
2025-02-19,45354.0,5759.96,0.15,0.02,0.15,0.01,1.0,2879.98,22677.0,22677.0,2879.98,19300.0,,19300.0,,,,,19300.0,0.0,,,0.0,,100.0,40.96,0.0,0.0,0.0,100.0,14.53,0.7517,85.47,0.8192,0.127
2025-02-20,67325.0,8348.3,0.22,0.03,0.22,0.01,1.0,5536.35,44648.0,44648.0,5536.35,,,21971.0,,,,,,0.0,21971.0,,0.01,,100.0,80.64,0.0,0.0,0.0,100.0,32.72,0.417,54.81,1.216,0.124
2025-02-21,49241.0,6253.61,0.16,0.02,0.16,0.01,1.0,3373.63,26564.0,26564.0,3373.63,,,,0.0,,18084.0,,,,,18084.0,0.0,0.0,100.0,47.98,0.0,0.0,0.0,100.0,13.46,0.6289,77.91,0.8894,0.127
2025-02-24,51270.0,6085.75,0.17,0.02,0.17,0.01,1.0,3393.99,28593.0,28593.0,3393.99,2029.0,0.0,,,4000.0,,0.0,2029.0,,,1971.0,0.0,0.0,100.0,51.64,0.0,0.0,0.0,100.0,12.5,0.6026,75.7,0.926,0.1187
2025-02-25,32657.0,4062.53,0.11,0.01,0.11,0.0,0.0,1241.51,26677.0,9980.0,3318.62,,,,0.0,,1916.0,,,,,18613.0,0.0,0.0,100.0,48.18,0.0,0.0,0.0,100.0,20.88,0.5018,66.51,0.5898,0.1244
2025-02-26,73083.0,9047.68,0.24,0.03,0.24,0.01,1.0,5744.69,49780.0,46403.0,6162.76,23103.0,0.0,,,36423.0,,0.0,23103.0,,,,0.01,,100.0,63.44,0.0,0.0,0.0,100.0,7.31,0.7692,87.23,0.9314,0.1238
2025-02-27,69706.0,8044.07,0.23,0.02,0.23,0.01,1.0,5354.91,46403.0,46403.0,5354.91,,,,0.0,,3377.0,,,,,,0.01,,100.0,82.87,0.0,0.0,0.0,100.0,7.95,0.7509,86.09,1.2449,0.1154
2025-02-28,69706.0,8120.75,0.23,0.02,0.23,0.01,1.0,5405.95,46403.0,46403.0,5405.95,,,,,,,,,,,,0.01,,100.0,82.87,0.0,0.0,0.0,100.0,7.57,0.7549,86.34,1.2449,0.1165
2025-03-03,69706.0,7319.13,0.23,0.02,0.23,0.01,1.0,4872.31,46403.0,46403.0,4872.31,,,,,,,,,,,,0.01,,100.0,82.87,0.0,0.0,0.0,100.0,8.06,0.7417,85.5,1.2449,0.105
2025-03-04,96906.0,9128.55,0.32,0.03,0.32,0.01,1.0,5652.28,60003.0,60003.0,5652.28,13600.0,0.0,,,13600.0,,0.0,13600.0,,,,0.01,,100.0,86.22,0.0,0.0,0.0,100.0,35.21,0.4839,59.79,1.3925,0.0942
2025-03-05,96906.0,9690.6,0.32,0.03,0.32,0.01,1.0,6000.3,60003.0,60003.0,6000.3,,,,,,,,,,,,0.01,,100.0,86.22,0.0,0.0,0.0,100.0,32.75,0.4951,62.06,1.3925,0.1
2025-03-06,96906.0,9002.57,0.32,0.03,0.32,0.01,1.0,5574.28,60003.0,60003.0,5574.28,,,,,,,,,,,,0.01,,100.0,86.22,0.0,0.0,0.0,100.0,34.65,0.4848,60.17,1.3925,0.0929
2025-03-07,96906.0,11144.19,0.32,0.03,0.32,0.01,1.0,6900.35,60003.0,60003.0,6900.35,,,,,,,,,,,,0.01,,100.0,86.22,0.0,0.0,0.0,100.0,30.61,0.5118,64.47,1.3925,0.115
2025-03-10,98906.0,10048.85,0.33,0.03,0.33,0.01,1.0,6096.3,62003.0,60003.0,6299.5,2000.0,,,,,,,2000.0,,,,0.01,,100.0,86.6,0.0,0.0,0.0,100.0,34.82,0.4666,58.56,1.3815,0.1016
2025-03-11,101426.0,9949.89,0.34,0.03,0.34,0.01,1.0,6133.51,65203.0,62523.0,6396.41,3200.0,,3200.0,,,,,3200.0,0.0,,680.0,0.01,0.0,100.0,86.71,0.0,0.0,0.0,100.0,32.17,0.4288,56.62,1.3489,0.0981
2025-03-12,101426.0,10041.17,0.34,0.04,0.34,0.01,1.0,6189.78,64523.0,62523.0,6387.78,,,,0.0,,680.0,,,,,,0.01,,100.0,86.62,0.0,0.0,0.0,100.0,32.02,0.4429,58.02,1.3616,0.099
2025-03-13,218926.0,21892.6,0.73,0.08,0.73,0.02,2.0,18002.3,73023.0,180023.0,7302.3,8500.0,0.01,,,117500.0,,0.01,8500.0,,,,0.01,,100.0,91.17,0.0,0.0,0.0,100.0,26.88,0.399,55.15,2.7334,0.1
2025-03-14,215726.0,22219.78,0.72,0.08,0.72,0.02,2.0,18212.77,65823.0,176823.0,6779.77,,,,0.0,,7200.0,,,,,3200.0,0.01,0.0,100.0,82.18,0.0,0.0,0.0,100.0,27.73,0.3919,54.0,2.6934,0.103
2025-03-17,215726.0,22198.21,0.72,0.08,0.72,0.02,2.0,18195.09,70823.0,176823.0,7287.69,5000.0,,,,,,,5000.0,,,,0.01,,100.0,88.43,0.0,0.0,0.0,100.0,27.85,0.3883,53.5,2.6934,0.1029
2025-03-18,213726.0,20795.54,0.71,0.08,0.71,0.02,2.0,17204.88,71723.0,176823.0,6978.65,900.0,,,,,,,900.0,,,,0.01,,100.0,86.42,0.0,0.0,0.0,100.0,27.41,0.3978,54.52,2.5752,0.0973
2025-03-19,213726.0,20945.15,0.71,0.08,0.71,0.02,2.0,17328.65,71723.0,176823.0,7028.85,,,,,,,,,,,,0.01,,100.0,89.55,0.0,0.0,0.0,100.0,27.29,0.4036,55.31,2.6685,0.098
2025-03-20,213726.0,20774.17,0.71,0.08,0.71,0.02,2.0,17187.2,71723.0,176823.0,6971.48,,,,,,,,,,,,0.01,,100.0,89.55,0.0,0.0,0.0,100.0,27.14,0.404,55.4,2.6685,0.0972
2025-03-21,213726.0,21180.25,0.71,0.08,0.71,0.02,2.0,17523.16,71723.0,176823.0,7107.75,,,,,,,,,,,,0.01,,100.0,89.55,0.0,0.0,0.0,100.0,27.31,0.4046,55.41,2.6685,0.0991
2025-03-24,230908.0,24222.25,0.77,0.1,0.77,0.02,2.0,20351.12,71723.0,194005.0,7523.74,,0.0,,,17900.0,,0.0,,,,718.0,0.01,0.0,100.0,89.55,0.0,0.0,0.0,100.0,25.6,0.349,50.39,2.883,0.1049
2025-03-25,230908.0,36968.37,0.77,0.1,0.77,0.03,2.0,31060.2,71005.0,194005.0,11367.9,,,,0.0,,718.0,,,,,,0.01,,100.0,88.65,0.0,0.0,0.0,100.0,31.7,0.335,45.62,2.883,0.1601
2025-03-26,230908.0,35051.83,0.77,0.09,0.77,0.04,2.0,29449.96,71005.0,194005.0,10778.56,,,,,,,,,,,,0.01,,100.0,88.65,0.0,0.0,0.0,100.0,25.75,0.3672,52.3,2.883,0.1518
2025-03-27,215878.0,28668.6,0.72,0.1,0.72,0.03,2.0,23767.88,73675.0,178975.0,9784.04,2670.0,0.0,,,2670.0,,0.0,2670.0,,,17700.0,0.01,0.0,100.0,89.02,0.0,0.0,0.0,100.0,18.8,0.3788,55.53,2.6084,0.1328
2025-03-28,215878.0,25689.48,0.72,0.1,0.72,0.03,2.0,21298.03,55975.0,178975.0,6661.03,,,,0.0,,17700.0,,,,,,0.01,,100.0,69.89,0.0,0.0,0.0,100.0,18.59,0.3657,54.14,2.6953,0.119
2025-03-31,199656.0,23279.89,0.67,0.1,0.67,0.02,2.0,19753.67,46414.0,169414.0,5411.87,,,,0.0,,9561.0,,,,,9561.0,0.01,0.0,100.0,63.21,0.0,0.0,0.0,100.0,16.25,0.3963,58.03,2.7189,0.1166
2025-04-01,199656.0,26354.59,0.67,0.1,0.67,0.02,2.0,22362.65,46414.0,169414.0,6126.65,,,,,,,,,,,,0.01,,100.0,63.21,0.0,0.0,0.0,100.0,15.84,0.3948,57.87,2.7189,0.132
2025-04-02,215826.0,28057.38,0.72,0.11,0.72,0.03,2.0,22023.82,46414.0,169414.0,6033.82,,,,,,,,,,,,0.01,,100.0,63.21,0.0,0.0,0.0,100.0,18.13,0.3591,53.43,2.9391,0.13
