,OR FP Equity_DX_SI_QTY,OR FP Equity_DX_SHORT_INTEREST_VALUE,OR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,OR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,OR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,OR FP Equity_DX_SI_MV,OR FP Equity_DX_DSS,OR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,OR FP Equity_DX_SUPPLY_SI_QTY,OR FP Equity_DX_BROKER_SI_QTY,OR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,OR FP Equity_DX_BROKER_SI_MV_NEW_x,OR FP Equity_DX_SUPPLY_SI_QTY_NEW_x,OR FP Equity_DX_SUPPLY_SI_QTY_INC_x,OR FP Equity_DX_BROKER_SI_MV_INC_x,OR FP Equity_DX_SUPPLY_SI_MV_NEW,OR FP Equity_DX_BROKER_SI_QTY_ADD,OR FP Equity_DX_BROKER_SI_QTY_NEW,OR FP Equity_DX_SUPPLY_SI_MV_DEC,OR FP Equity_DX_BROKER_SI_QTY_INC,OR FP Equity_DX_SUPPLY_SI_QTY_DEC,OR FP Equity_DX_BROKER_SI_MV_NEW_y,OR FP Equity_DX_SUPPLY_SI_QTY_NEW_y,OR FP Equity_DX_BROKER_SI_MV_INC_y,OR FP Equity_DX_SUPPLY_SI_QTY_INC_y,OR FP Equity_DX_BROKER_SI_MV_ADD,OR FP Equity_DX_SUPPLY_SI_QTY_ADD,OR FP Equity_DX_BROKER_SI_QTY_DEC,OR FP Equity_DX_SUPPLY_SI_MV,OR FP Equity_DX_BROKER_SI_MV_DEC,OR FP Equity_DX_SUPPLY_SI_MV_RMV,OR FP Equity_DX_BROKER_SI_MV_RMV,OR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,OR FP Equity_DX_UTILIZATION_QUANTITY,OR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,OR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,OR FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,OR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,OR FP Equity_DX_ACTIVE_UTILIZATION_MV,OR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,OR FP Equity_DX_BROKER_SI_CON_RATIO,OR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,OR FP Equity_DX_DEMAND_SUPPLY_RATIO,OR FP Equity_PX_LAST
2024-10-29,227354.0,80847082.4,0.09,0.54,0.04,81.37,0.0,51023977.2,173020.0,143487.0,61525912.0,,,,,,44.0,,14.87,,41978.0,,,,,0.02,2389.0,47664.0,61.97,17.04,,,0.32,0.32,53818844.0,19137980926.4,,19295.28,0.32,20.8,0.1498,21.98,0.0042,355.6
2024-10-30,214429.0,74771392.3,0.09,0.52,0.04,75.69,0.0,45095976.2,158699.0,129326.0,55338341.3,,,1282.0,0.03,,1352.0,,5.61,90.0,15603.0,,,0.03,1282.0,0.49,,15603.0,55.95,5.63,,,0.3,0.3,53044684.0,18496681310.8,,18741.59,0.3,22.42,0.1642,23.31,0.004,348.7
2024-10-31,483335.0,166388073.75,0.2,1.17,0.09,167.92,0.0,137946827.25,304828.0,400717.0,104937039.0,,,1400.0,0.41,,275200.0,,1.99,1192.0,5004.0,,,0.41,1400.0,95.38,149733.0,5001.0,105.25,1.78,,,0.58,0.58,52406364.0,18040890807.0,,18206.06,0.57,26.87,0.1968,30.4,0.0092,344.25
2024-11-01,504484.0,174803706.0,0.21,1.19,0.09,175.23,0.0,147819325.5,312562.0,426607.0,108302733.0,,,6400.0,5.96,,7482.0,,1.92,18408.0,5123.0,,,5.96,6400.0,2.58,6457.0,,107.69,,,,0.59,0.59,52424744.0,18165173796.0,,18094.77,0.59,25.91,0.1914,30.77,0.0096,346.5
2024-11-04,526143.0,181203649.2,0.22,1.28,0.1,181.88,0.0,140244501.6,340692.0,407214.0,117334324.8,,,7604.0,2.84,,,,9.52,8275.0,27668.0,,,2.84,7604.0,,48194.0,27668.0,117.7,9.62,,,0.64,0.64,52586892.0,18110925604.8,,18176.52,0.64,24.8,0.1588,25.3,0.0099,344.4
2024-11-05,425417.0,147747324.1,0.18,1.04,0.08,147.54,0.0,120835741.7,240977.0,347929.0,83691312.1,,,,16.71,,,,49.48,47515.0,142814.0,,,16.71,,,43099.0,106800.0,82.9,37.06,,,0.45,0.45,52807752.0,18340132269.6,,18201.74,0.45,11.88,0.1527,30.88,0.008,347.3
2024-11-06,508633.0,171765364.1,0.21,1.26,0.1,175.73,0.0,141912684.1,330635.0,420233.0,111655439.5,,,23027.0,27.49,,6679.0,,5.47,78810.0,16407.0,,,27.49,23027.0,2.32,83038.0,13185.0,115.12,4.47,,,0.62,0.62,52784856.0,17825445871.2,,18294.57,0.63,17.75,0.1404,26.4,0.0096,337.7
2024-11-07,503312.0,174120786.4,0.21,1.21,0.09,172.38,0.0,144418903.2,303825.0,417456.0,105108258.75,,,,5.35,,,,35.52,19418.0,100073.0,,,5.35,,,73263.0,22195.0,103.04,7.97,,,0.58,0.58,52360000.0,18113942000.0,,17820.57,0.57,18.01,0.145,27.37,0.0096,345.95
2024-11-08,645533.0,216059895.1,0.27,1.58,0.12,220.41,0.0,186825858.3,374553.0,558189.0,125362889.1,,,84518.0,52.14,,1493.0,,4.72,154518.0,15283.0,,,52.14,84518.0,0.52,1493.0,15278.0,129.49,4.94,,,0.71,0.71,52087152.0,17433569774.4,,17931.45,0.72,20.52,0.1325,21.19,0.0123,334.7
2024-11-11,758574.0,255639438.0,0.31,1.88,0.14,256.34,0.0,221454158.0,473498.0,657134.0,159568826.0,,,14097.0,38.52,,,,7.22,116076.0,18036.0,,,38.52,14097.0,,102884.0,17131.0,159.33,5.99,,,0.9,0.9,51937752.0,17503022424.0,,17531.85,0.9,17.65,0.1265,18.19,0.0145,337.0
2024-11-12,849542.0,279499318.0,0.35,2.12,0.16,280.8,0.0,246125887.0,354466.0,748103.0,116619314.0,,,,42.64,,,,45.16,140598.0,134016.0,,,42.64,,,14984.0,49629.0,119.05,17.24,,,0.68,0.68,51954288.0,17092960752.0,,17439.62,0.68,15.69,0.1578,30.41,0.0162,329.0
2024-11-13,1264138.0,413309919.1,0.52,3.13,0.24,410.51,0.0,374699412.75,339062.0,1146045.0,110856320.9,,,34067.0,138.31,,,,23.06,431385.0,67589.0,,,138.31,34067.0,,18118.0,33443.0,111.36,11.99,,,0.65,0.65,51906424.0,16970805326.8,,17110.83,0.65,10.56,0.323,54.41,0.0242,326.95
2024-11-14,1238977.0,408614614.6,0.51,3.02,0.23,402.48,0.0,379934876.8,332630.0,1152016.0,109701374.0,,,16263.0,8.6,,20300.0,,18.31,26193.0,55595.0,,,8.6,16263.0,6.64,32900.0,40522.0,109.16,13.4,,,0.64,0.64,51868432.0,17106208873.6,,17058.56,0.64,10.83,0.3322,55.37,0.0237,329.8
2024-11-15,1360305.0,445091796.0,0.56,3.26,0.25,441.01,0.0,419897396.0,378921.0,1283305.0,123982951.2,,,8000.0,45.8,,68000.0,,25.51,138495.0,78102.0,,,45.8,8000.0,22.25,116393.0,75206.0,124.71,24.5,,,0.72,0.72,52199488.0,17079672473.6,,17202.49,0.72,13.24,0.2845,49.78,0.0259,327.2
2024-11-18,1364611.0,443362113.9,0.56,3.26,0.26,440.27,0.0,419371822.8,417994.0,1290772.0,135806250.6,,,993.0,6.68,,,,1.94,22434.0,5313.0,,,6.68,993.0,,43393.0,14967.0,136.04,5.24,,,0.8,0.8,52123672.0,16934981032.8,,17019.1,0.79,14.07,0.286,49.72,0.026,324.9
2024-11-19,1448087.0,466211609.65,0.6,3.47,0.27,465.8,0.0,442439143.6,488261.0,1374248.0,157195628.95,,,70900.0,27.83,,,,5.48,87000.0,16733.0,,,27.83,70900.0,,16100.0,3524.0,158.14,1.1,,,0.93,0.93,52081412.0,16767610593.4,,16915.33,0.93,19.28,0.2743,46.95,0.0275,321.95
2024-11-20,1372586.0,439502037.2,0.57,3.27,0.26,440.06,0.0,416499509.6,412760.0,1300748.0,132165752.0,,,,,,,,24.53,,75501.0,,,,,,,73500.0,133.17,24.48,,,0.79,0.79,52091592.0,16679727758.4,,16810.85,0.79,14.84,0.2878,49.73,0.0261,320.2
2024-11-21,1370850.0,442647465.0,0.57,3.25,0.26,439.82,0.0,419462922.1,407002.0,1299049.0,131420945.8,,,,1.18,,,,3.21,4787.0,9758.0,,,1.18,,,4000.0,6486.0,131.04,2.21,,,0.77,0.77,52115080.0,16827959332.0,,16798.73,0.77,15.03,0.2894,49.82,0.0261,322.9
2024-11-22,1568224.0,516024107.2,0.65,3.68,0.29,506.23,0.0,492481566.85,646490.0,1496677.0,212727534.5,,,220200.0,76.97,,1745.0,,0.0,236210.0,254.0,,,76.97,220200.0,0.56,19542.0,40327.0,210.47,12.81,,,1.23,1.23,51863624.0,17065725477.2,,16901.51,1.23,28.17,0.28,43.34,0.0299,329.05
2024-11-25,1524272.0,508649566.4,0.63,3.52,0.28,495.73,0.0,486611017.3,541025.0,1458229.0,180540042.5,,,44900.0,34.31,,1923.0,,50.69,99578.0,156304.0,,,34.31,44900.0,0.61,5939.0,139949.0,177.11,44.73,,,1.03,1.03,51940328.0,17332487453.6,,17122.0,1.02,22.27,0.2615,44.25,0.029,333.7
2024-11-26,1378652.0,458332857.4,0.57,3.08,0.26,449.57,0.0,436376862.05,524298.0,1312609.0,174302870.1,,,,19.87,,,,24.12,59640.0,79285.0,,,19.87,,,62558.0,205260.0,174.71,66.9,,,0.99,0.99,52182480.0,17348065476.0,,17386.57,0.99,19.63,0.2939,48.79,0.0262,332.45
2024-11-27,1465173.0,487682833.05,0.61,3.35,0.27,477.94,0.0,449856760.5,561534.0,1351530.0,186906591.9,,,25428.0,14.67,,,,3.65,44591.0,10734.0,,,14.67,25428.0,,22542.0,5670.0,185.5,1.89,,,1.07,1.07,52156256.0,17360209809.6,,17276.69,1.06,19.89,0.2708,45.91,0.0278,332.85
2024-11-28,1403000.0,461446700.0,0.58,3.34,0.26,458.12,0.0,439244963.3,552034.0,1335497.0,181563982.6,,,23908.0,14.96,,,,26.17,43436.0,78731.0,,,14.96,23908.0,,45323.0,59469.0,183.81,19.33,,,1.05,1.05,52146368.0,17150940435.2,,17285.13,1.05,22.04,0.3001,47.89,0.0266,328.9
2024-11-29,1300696.0,427473740.4,0.54,3.16,0.24,421.81,0.0,405288879.45,511256.0,1233193.0,168024284.4,,,45300.0,14.33,,,,28.85,47189.0,86078.0,,,14.33,45300.0,,,149493.0,167.6,50.1,,,0.97,0.97,52155804.0,17141004984.6,,17137.18,0.97,27.2,0.3518,52.02,0.0247,328.65
2024-12-02,1240668.0,413762778.0,0.51,2.99,0.23,402.43,0.0,392986061.5,469147.0,1178369.0,156460524.5,,,,1.9,,,,12.78,5773.0,42109.0,,,1.9,,,,60597.0,155.06,20.33,,,0.89,0.89,52144316.0,17390129386.0,,17222.98,0.89,27.06,0.3781,54.63,0.0236,333.5
2024-12-03,1217801.0,401387209.6,0.5,2.9,0.23,396.73,0.0,385522572.8,454981.0,1169668.0,149961737.6,,,,0.11,,,,4.69,310.0,14166.0,,,0.11,,,,9011.0,151.07,2.97,,,0.87,0.87,52019448.0,17145610060.8,,17272.73,0.87,27.86,0.3906,55.37,0.0232,329.6
2024-12-04,1222078.0,407257493.5,0.51,2.88,0.23,396.77,0.0,390035133.5,458528.0,1170398.0,152804456.0,,,500.0,0.23,,,,2.25,930.0,6448.0,,,0.23,500.0,,9495.0,200.0,151.14,0.06,,,0.87,0.87,51979576.0,17322193702.0,,17169.09,0.87,27.53,0.3896,55.44,0.0233,333.25
2024-12-05,1239179.0,416550020.85,0.51,2.98,0.23,404.26,0.0,399174763.5,471476.0,1187490.0,158486657.4,,,11.0,7.54,,,,7.68,19000.0,25202.0,,,7.54,11.0,,38139.0,1908.0,156.47,0.58,,,0.9,0.9,51964452.0,17467850539.8,,17306.01,0.9,28.89,0.3858,54.42,0.0236,336.15
2024-12-06,1154781.0,396782751.6,0.48,2.77,0.22,378.22,0.0,379026190.8,396456.0,1103103.0,136222281.6,,,,,,2781.0,,23.51,,75020.0,,,,,0.91,,87168.0,133.7,28.26,,,0.76,0.76,51993504.0,17864967974.4,,17556.92,0.76,23.85,0.4038,58.28,0.022,343.6
2024-12-09,1144941.0,400385867.7,0.48,2.66,0.21,378.65,0.0,383500952.9,385281.0,1096657.0,134732765.7,,,,1.33,,,,1.98,3458.0,11594.0,,,1.33,,,419.0,9904.0,132.76,1.39,,,0.74,0.74,51538028.0,18022848391.6,,17773.06,0.74,23.6,0.4035,58.33,0.0221,349.7
2024-12-10,1140749.0,393843592.25,0.47,2.6,0.21,379.75,0.0,376828291.25,390881.0,1091465.0,134951665.25,,,,,,4600.0,,0.0,,3.0,,,,,1.61,5603.0,9792.0,136.97,3.32,,,0.75,0.75,51755540.0,17868600185.0,,18052.5,0.75,24.37,0.4056,58.17,0.0219,345.25
2024-12-11,1353201.0,462118141.5,0.56,3.04,0.25,450.91,0.0,367854579.5,591325.0,1077173.0,201937487.5,,,,4.65,,,,10.51,14131.0,25740.0,,,4.65,,,226184.0,28423.0,203.91,10.96,,,1.13,1.13,51930620.0,17734306730.0,,17862.7,1.13,18.24,0.309,48.95,0.0258,341.5
2024-12-12,1548523.0,533466173.5,0.64,3.47,0.29,516.22,0.0,435182735.0,512821.0,1263230.0,176666834.5,,,,99.08,,,,32.89,288012.0,94006.0,,,99.08,,,15502.0,101955.0,175.3,35.71,,,0.98,0.98,51689420.0,17807005190.0,,17684.76,0.98,30.22,0.291,42.73,0.0297,344.5
2024-12-13,1780146.0,611213129.1,0.74,4.07,0.33,594.94,0.0,513133484.85,488682.0,1494491.0,167788964.7,,,37762.0,107.89,,40571.0,,43.33,317600.0,126908.0,,,107.89,37762.0,13.83,65007.0,126910.0,168.01,43.31,,,0.94,0.94,51752976.0,17769384309.6,,17775.17,0.94,36.99,0.335,43.59,0.0341,343.35
2024-12-16,1744051.0,595767821.6,0.72,3.93,0.33,584.19,0.0,500318974.4,406533.0,1464634.0,138871672.8,,,,,,24436.0,,28.23,,82149.0,,,,,8.38,,54293.0,139.42,18.4,,,0.78,0.78,51721188.0,17667957820.8,,17709.24,0.78,37.72,0.3485,44.62,0.0335,341.6
2024-12-17,1706670.0,588545149.5,0.71,3.82,0.32,570.96,0.0,554839510.5,342617.0,1608930.0,118151472.45,,,3865.0,49.98,,,,78.16,144296.0,227615.0,,,49.98,3865.0,,159834.0,,117.48,,,,0.66,0.66,51556724.0,17779336271.4,,17644.75,0.66,34.61,0.3248,44.35,0.0329,344.85
2024-12-18,1434034.0,490439628.0,0.6,3.18,0.27,478.67,0.0,455752278.0,383258.0,1332609.0,131074236.0,,,10923.0,7.9,,,,0.0,22081.0,15.0,,,7.9,10923.0,,29733.0,298402.0,133.1,102.82,,,0.74,0.74,51578224.0,17639752608.0,,17817.05,0.74,22.97,0.3444,52.92,0.0276,342.0
2024-12-19,1323311.0,449065587.85,0.55,2.97,0.25,439.5,0.0,409685717.1,386473.0,1207266.0,131149612.55,,,9466.0,38.19,,,,4.44,108541.0,11963.0,,,38.19,9466.0,,5712.0,233884.0,132.38,80.4,,,0.74,0.74,51550944.0,17493812846.4,,17616.28,0.75,7.68,0.3635,58.07,0.0255,339.35
2024-12-20,1263604.0,425771367.8,0.52,2.85,0.24,416.62,0.0,393545469.8,330631.0,1167964.0,111406115.45,,,,4.69,,,,23.44,15178.0,67254.0,,,4.69,,,11412.0,54480.0,111.33,18.96,,,0.64,0.64,51628736.0,17396302595.2,,17438.03,0.63,8.21,0.3887,60.37,0.0243,336.95
2024-12-23,1177034.0,397896343.7,0.49,2.57,0.22,386.78,0.0,364526414.05,306355.0,1078321.0,103563307.75,,,1590.0,29.35,,,,23.42,84000.0,69350.0,,,29.35,1590.0,,43484.0,173643.0,103.3,60.13,,,0.59,0.59,51744052.0,17492076778.6,,17428.95,0.59,8.51,0.4406,65.08,0.0226,338.05
2024-12-24,1218501.0,414107564.85,0.51,2.69,0.23,401.18,0.0,347267905.95,367110.0,1021827.0,124762333.5,,,,15.32,,,,9.26,46075.0,27529.0,,,15.32,,,88284.0,102569.0,124.14,34.55,,,0.71,0.71,51653448.0,17554424302.8,,17466.43,0.71,8.41,0.4179,63.2,0.0234,339.85
2024-12-25,1217730.0,413845540.5,0.51,2.77,0.23,401.03,0.0,347267905.95,366339.0,1021827.0,124500309.15,,,,,,,,0.26,,771.0,,,,,,,,123.76,,,,0.7,0.7,51654224.0,17554688026.4,,17500.59,0.7,8.42,0.4182,63.22,0.0234,
2024-12-26,1225514.0,416490932.9,0.51,2.78,0.23,403.89,0.0,349651274.0,367110.0,1028840.0,124762333.5,,,,2.52,,,,,7013.0,,,,2.52,,,,,124.3,,,,0.71,0.71,51663088.0,17557700456.8,,17517.1,0.7,8.41,0.4119,62.7,0.0236,
2024-12-27,1244515.0,428735417.5,0.52,2.83,0.23,411.59,0.0,363061660.0,414148.0,1053880.0,142673986.0,,,283.0,2.37,,46225.0,,2.4,6852.0,7049.0,,,2.37,283.0,15.7,53804.0,28037.0,141.12,9.62,,,0.79,0.79,51788180.0,17841028010.0,,17644.45,0.79,8.26,0.3965,61.41,0.0238,344.5
2024-12-30,1309629.0,441868824.6,0.54,3.01,0.25,434.8,0.0,394228282.0,411537.0,1168430.0,138852583.8,,,42635.0,31.37,,67437.0,,32.34,89677.0,95835.0,,,31.37,42635.0,23.67,50589.0,42564.0,140.6,14.44,,,0.79,0.79,51800452.0,17477472504.8,,17742.47,0.79,6.61,0.3553,57.88,0.0251,337.4
2024-12-31,1240434.0,424042362.9,0.51,2.9,0.23,409.8,0.0,375776219.55,446123.0,1099243.0,152507147.55,,,2748.0,2.69,,,,13.32,8675.0,38834.0,,,2.69,2748.0,,70672.0,77862.0,151.06,27.24,,,0.97,0.97,45758800.0,15642645780.0,,15493.0,0.97,6.87,0.4005,61.63,0.0268,341.85
2025-01-01,1240434.0,424042362.9,0.51,2.97,0.23,409.95,0.0,375776219.55,446123.0,1099243.0,152507147.55,,,,,,,,,,,,,,,,,,151.65,,,,0.87,0.87,51043172.0,17449108348.2,,17383.54,0.86,6.96,0.4002,61.6,0.0241,
2025-01-02,1440913.0,487172685.3,0.6,3.45,0.27,478.9,0.0,443667667.8,468276.0,1312238.0,158324115.6,,,,36.37,,159116.0,,0.07,104482.0,200.0,,,36.37,,54.55,22353.0,50603.0,159.85,17.42,,,0.89,0.89,52350804.0,17699806832.4,,17867.75,0.89,12.09,0.3096,52.59,0.0273,338.1
2025-01-03,1425168.0,473155776.0,0.59,3.44,0.27,469.82,0.0,430435676.0,458527.0,1296493.0,152230964.0,,,7200.0,1.47,,,,5.87,7034.0,16949.0,,,1.47,7200.0,,,22779.0,153.98,8.08,,,0.87,0.87,52142256.0,17311228992.0,,17500.87,0.87,12.54,0.3193,53.48,0.0271,332.0
2025-01-06,1640606.0,554524828.0,0.68,3.99,0.31,537.01,0.0,376093276.0,789076.0,1112702.0,266707688.0,,,19200.0,1.72,,,,30.14,6000.0,88651.0,,,1.72,19200.0,,400000.0,189791.0,262.31,66.16,,,1.5,1.5,51800464.0,17508556832.0,,17225.06,1.5,24.73,0.2909,46.72,0.0312,338.0
2025-01-07,2062303.0,693449383.75,0.86,4.98,0.39,683.17,0.0,515101038.75,833625.0,1531899.0,280306406.25,,,2500.0,4.88,,420793.0,,2.01,14300.0,5960.0,,,4.88,2500.0,139.71,48009.0,15896.0,281.83,5.34,,,1.59,1.59,51740396.0,17397708155.0,,17481.09,1.59,36.89,0.2974,39.23,0.0392,336.25
2025-01-08,1944603.0,644538664.35,0.81,4.69,0.36,643.6,0.0,467058790.1,769497.0,1409138.0,255049780.65,,,4065.0,5.34,,1000.0,,28.61,15947.0,84326.0,,,5.34,4065.0,0.33,16133.0,139708.0,258.26,47.2,,,1.47,1.47,51665624.0,17124571074.8,,17321.02,1.47,39.02,0.3335,41.91,0.0371,331.45
2025-01-09,1673431.0,555411748.9,0.69,4.04,0.31,548.42,0.0,463803366.1,459176.0,1397419.0,152400514.4,,,52162.0,16.19,,,,123.98,49200.0,368082.0,,,16.19,52162.0,,5599.0,60919.0,152.25,20.92,,,0.88,0.88,52008264.0,17261542821.6,,17242.49,0.88,29.89,0.3098,45.65,0.0319,331.9
2025-01-10,1703085.0,557590029.0,0.71,4.26,0.32,556.22,0.0,459034444.0,488750.0,1402060.0,160016750.0,,,19441.0,2.9,,,,1.34,8792.0,4194.0,,,2.9,19441.0,,14327.0,4151.0,161.88,1.34,,,0.93,0.93,51950928.0,17008733827.2,,17198.17,0.93,29.13,0.2989,44.95,0.0325,327.4
2025-01-13,1327604.0,435985153.6,0.55,3.31,0.25,429.62,0.0,362786107.2,424576.0,1104708.0,139430758.4,,,,,,33924.0,,26.73,,78960.0,,,,,11.51,14786.0,331276.0,138.94,109.84,,,0.81,0.81,51990120.0,17073555408.0,,17028.45,0.81,13.61,0.3689,58.08,0.0253,328.4
2025-01-14,1362752.0,445142940.8,0.57,3.4,0.26,439.73,0.0,372043243.9,499574.0,1138966.0,163185847.1,,,96104.0,16.65,,9800.0,,11.75,51130.0,35896.0,,,16.65,96104.0,3.22,14790.0,26672.0,162.98,9.04,,,0.95,0.95,52109360.0,17021522444.0,,17027.62,0.95,13.23,0.3543,56.59,0.0259,326.65
2025-01-15,1509072.0,497239224.0,0.63,3.73,0.28,489.98,0.0,360905963.0,645894.0,1095314.0,212822073.0,,,115000.0,,,,,14.31,,44664.0,,,,115000.0,,75984.0,43652.0,213.48,14.5,,,1.22,1.22,52114888.0,17171855596.0,,17056.46,1.24,11.86,0.2916,50.91,0.0286,329.5
2025-01-16,1486110.0,503642679.0,0.62,3.63,0.28,484.74,0.0,380799562.6,673549.0,1123634.0,228265756.1,,,,0.32,,34320.0,,3.1,900.0,9865.0,,,0.32,,11.23,37520.0,6900.0,224.91,2.11,,,1.28,1.28,51997368.0,17621908015.2,,17237.88,1.29,12.01,0.2985,51.58,0.0282,338.9
2025-01-17,1498203.0,514557820.35,0.62,3.63,0.28,496.62,0.0,411181774.5,665449.0,1197210.0,228548459.05,,,,15.63,,45000.0,,32.45,43246.0,104083.0,,,15.63,,16.04,95983.0,14670.0,228.27,4.49,,,1.26,1.26,52013828.0,17864149226.6,,17683.42,1.27,8.24,0.2848,50.55,0.0284,343.45
2025-01-20,1873756.0,638576044.8,0.78,4.51,0.35,624.89,0.0,407939644.8,1041438.0,1197006.0,354922070.4,,,286713.0,1.41,,,,7.65,3796.0,22908.0,,,1.41,286713.0,,112184.0,4000.0,356.86,1.2,,,1.97,1.97,51728040.0,17628916032.0,,17632.03,1.98,15.43,0.2059,40.08,0.0355,340.8
2025-01-21,1884394.0,642955232.8,0.78,4.58,0.35,633.54,0.0,461358356.8,1139530.0,1352164.0,388807636.0,,,10694.0,0.64,,242200.0,,0.23,1690.0,712.0,,,0.64,10694.0,86.43,88110.0,88732.0,389.74,29.22,,,2.16,2.16,51611648.0,17609894297.6,,17555.87,2.17,18.7,0.212,39.63,0.0357,341.2
2025-01-22,1845386.0,645239214.9,0.77,4.52,0.35,621.4,0.0,512747389.35,1079400.0,1466459.0,377412210.0,,,26731.0,7.83,,109058.0,,63.15,22966.0,186565.0,,,7.83,26731.0,37.21,99704.0,17729.0,372.16,5.91,,,2.05,2.05,51659000.0,18062569350.0,,17710.57,2.06,12.96,0.2066,40.46,0.035,349.65
2025-01-23,1625818.0,576433771.9,0.67,4.03,0.3,554.32,0.0,448229555.55,844102.0,1264221.0,299276364.1,,,,3.34,,,,81.9,7727.0,243068.0,,,3.34,,,7770.0,209965.0,297.65,69.73,,,1.6,1.6,51925800.0,18410292390.0,,18189.21,1.61,14.09,0.2494,45.58,0.0308,354.55
2025-01-24,1596861.0,572394825.45,0.66,3.96,0.3,546.98,0.0,439634982.05,822194.0,1226489.0,294715439.3,,,5064.0,3.48,,475.0,,34.16,9697.0,97911.0,,,3.48,5064.0,0.17,70939.0,47904.0,293.06,16.83,,,1.53,1.53,52742312.0,18905481736.4,,18660.25,1.55,17.91,0.2642,46.27,0.0298,358.45
2025-01-27,1529019.0,555263249.85,0.63,3.73,0.29,526.73,0.0,466145513.55,719953.0,1283617.0,261450931.95,,,,26.51,,,,63.95,66425.0,174444.0,,,26.51,,,72203.0,9297.0,258.92,3.01,,,1.36,1.36,52054768.0,18903688999.2,,18698.75,1.37,15.57,0.279,48.26,0.029,363.15
2025-01-28,1540627.0,566334485.2,0.64,3.75,0.29,535.38,0.0,473747440.8,821972.0,1288758.0,302156907.2,,,80091.0,4.19,,2450.0,,1.26,9798.0,3594.0,,,4.19,80091.0,0.94,25522.0,7107.0,298.48,1.48,,,1.56,1.56,52035268.0,19128164516.8,,18918.02,1.55,15.05,0.2726,47.62,0.0291,367.6
2025-01-29,1986881.0,708025044.35,0.82,4.87,0.37,696.95,0.0,609949328.3,1223153.0,1711658.0,435870571.55,,,5556.0,153.41,,1000.0,,18.33,428824.0,50660.0,,,153.41,5556.0,0.36,446285.0,6924.0,442.22,1.96,,,2.32,2.32,51495220.0,18350321647.0,,18756.66,2.3,11.42,0.3658,58.08,0.0377,356.35
2025-01-30,1931810.0,702309525.5,0.8,4.79,0.36,673.43,0.0,606445753.1,1162157.0,1668122.0,422502177.35,,,6070.0,0.8,,,,28.27,2103.0,73181.0,,,0.8,6070.0,,6115.0,45639.0,419.49,18.96,,,2.2,2.2,51580808.0,18752202748.4,,18463.12,2.22,10.44,0.3951,60.74,0.0366,363.55
2025-01-31,1779958.0,638114943.0,0.74,4.42,0.33,618.88,0.0,556368697.5,1008190.0,1551935.0,361436115.0,,,2115.0,0.66,,800.0,,54.62,2115.0,156882.0,,,0.66,2115.0,0.31,800.0,119102.0,364.91,42.51,,,1.91,1.91,51775784.0,18561618564.0,,18779.09,1.91,8.67,0.4497,65.69,0.0337,358.5
2025-02-03,1777682.0,629032775.7,0.74,4.35,0.33,611.46,0.0,547655060.4,1005913.0,1547704.0,355942315.05,,,1914.0,0.08,,,,10.12,11.0,26181.0,,,0.08,1914.0,,21990.0,4242.0,357.58,2.08,,,1.9,1.9,52008264.0,18403124216.4,,18590.38,1.89,8.63,0.4527,65.94,0.0335,353.85
2025-02-04,1630594.0,571767786.1,0.68,4.03,0.31,553.22,0.0,493538823.05,875061.0,1407497.0,306840139.65,,,1030.0,4.18,,,,51.94,11784.0,143604.0,,,4.18,1030.0,,11722.0,151991.0,307.29,56.55,,,1.65,1.65,52114344.0,18273894723.6,,18340.43,1.65,5.64,0.5385,72.59,0.0308,350.65
2025-02-05,1520925.0,525631680.0,0.63,3.78,0.28,511.21,0.0,452455027.2,733601.0,1309187.0,253532505.6,,,,1.48,,,,49.91,4612.0,141460.0,,,1.48,,,,102922.0,254.99,38.55,,,1.38,1.38,52297052.0,18073861171.2,,18243.73,1.38,6.05,0.5312,72.0,0.0287,345.6
2025-02-06,1559894.0,550798571.4,0.65,4.01,0.29,525.21,0.0,475825907.7,758571.0,1347567.0,267851420.1,,,15740.0,6.35,,37151.0,,9.52,19042.0,27602.0,,,6.35,15740.0,12.97,36832.0,17813.0,265.34,4.36,,,1.43,1.43,52228204.0,18441778832.4,,18147.33,1.44,5.8,0.4933,69.26,0.0294,353.1
2025-02-07,1502126.0,511624115.6,0.62,3.81,0.28,504.33,0.0,452437031.8,729007.0,1328353.0,248299784.2,,,26725.0,1.18,,,,19.25,1265.0,57065.0,,,1.18,26725.0,,776.0,20479.0,252.29,7.2,,,1.38,1.38,52191080.0,17776281848.0,,18267.99,1.36,6.18,0.5243,71.51,0.0284,340.6
