,C6E FP Equity_DX_SI_QTY,C6E FP Equity_DX_SHORT_INTEREST_VALUE,C6E FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,C6E FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,C6E FP Equity_DX_SI_MV,C6E FP Equity_DX_DSS,C6E FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,C6E FP Equity_DX_SUPPLY_SI_QTY,C6E FP Equity_DX_BROKER_SI_QTY,C6E FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,C6E FP Equity_DX_BROKER_SI_MV_NEW_x,C6E FP Equity_DX_SUPPLY_SI_QTY_NEW_x,C6E FP Equity_DX_SUPPLY_SI_QTY_INC_x,C6E FP Equity_DX_BROKER_SI_MV_INC_x,C6E FP Equity_DX_SUPPLY_SI_MV_NEW,C6E FP Equity_DX_BROKER_SI_QTY_ADD,C6E FP Equity_DX_BROKER_SI_QTY_NEW,C6E FP Equity_DX_SUPPLY_SI_MV_DEC,C6E FP Equity_DX_BROKER_SI_QTY_INC,C6E FP Equity_DX_SUPPLY_SI_QTY_DEC,C6E FP Equity_DX_BROKER_SI_MV_NEW_y,C6E FP Equity_DX_SUPPLY_SI_QTY_NEW_y,C6E FP Equity_DX_BROKER_SI_MV_INC_y,C6E FP Equity_DX_SUPPLY_SI_QTY_INC_y,C6E FP Equity_DX_BROKER_SI_MV_ADD,C6E FP Equity_DX_SUPPLY_SI_QTY_ADD,C6E FP Equity_DX_BROKER_SI_QTY_DEC,C6E FP Equity_DX_SUPPLY_SI_MV,C6E FP Equity_DX_BROKER_SI_MV_DEC,C6E FP Equity_DX_SUPPLY_SI_MV_RMV,C6E FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,C6E FP Equity_DX_UTILIZATION_QUANTITY,C6E FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,C6E FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,C6E FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,C6E FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,C6E FP Equity_DX_ACTIVE_UTILIZATION_MV,C6E FP Equity_DX_BROKER_SI_MARKET_SHARE_2,C6E FP Equity_DX_BROKER_SI_CON_RATIO,C6E FP Equity_DX_BROKER_SI_MARKET_SHARE_1,C6E FP Equity_DX_DEMAND_SUPPLY_RATIO,C6E FP Equity_PX_LAST
2024-10-28,1261.0,161616.57,0.47,0.02,0.16,,136239.82,1254.0,1063.0,160719.41,,,,,,,,,,,,,,,,,,0.16,,,100.0,6.27,0.0,0.0,,0.0,100.0,27.73,0.4216,56.58,0.0631,128.1654
2024-10-29,1023.0,130298.28,0.34,0.02,0.13,,105079.26,1254.0,825.0,159720.48,,,,,,,,,,,,,,,,,238.0,0.16,0.03,,100.0,6.27,0.0,0.0,,0.0,100.0,34.31,0.3696,46.28,0.0512,127.3688
2024-10-30,13823.0,1738370.8,4.1,0.22,1.75,,908610.94,7416.0,7225.0,932630.97,,,6400.0,,,6400.0,,0.03,,238.0,,,,6400.0,0.8,,,0.94,,,100.0,28.1,0.0,0.0,,0.0,100.0,3.42,0.8593,92.59,0.5238,125.7593
2024-10-31,22423.0,2786261.8,6.61,0.36,2.8,,1432086.13,11716.0,11525.0,1455819.62,,,4300.0,0.53,,,,,4300.0,,,,0.53,4300.0,,,,1.47,,,100.0,38.18,0.0,0.0,,0.0,100.0,2.11,0.9116,95.44,0.7306,124.2591
2024-11-01,22423.0,2818586.8,6.61,0.36,2.8,,1448700.57,11716.0,11525.0,1472709.4,,,,,,,,,,,,,,,,,,1.45,,,100.0,38.18,0.0,0.0,,0.0,100.0,2.13,0.9117,95.44,0.7306,125.7007
2024-11-04,22423.0,2806402.14,6.77,0.36,2.85,,1442437.88,11716.0,11525.0,1466342.93,,,,,,,,,,,,,,,,,,1.49,,,100.0,38.18,0.0,0.0,,0.0,100.0,2.12,0.9115,95.43,0.7306,125.1573
2024-11-05,22423.0,2804893.07,6.91,0.36,2.86,,1441662.25,11716.0,11525.0,1465554.44,,,,,,,,,,,,,,,,,,1.49,,,100.0,38.18,0.0,0.0,,0.0,100.0,2.12,0.9116,95.44,0.7306,125.09
2024-11-06,42523.0,5290286.43,12.41,0.69,5.29,,3100919.25,18416.0,24925.0,2291134.56,,,6700.0,1.63,,,,,13400.0,,,,1.63,6700.0,,,,2.3,,,62.74,60.01,10937.0,1360672.17,,1.36,62.74,15.81,0.694,81.78,1.3856,124.41
2024-11-07,56425.0,7062993.73,13.42,0.91,7.11,,4884950.47,18218.0,39025.0,2280436.33,,,,1.82,,,,0.02,14100.0,198.0,,,1.82,,,,,2.28,,,62.49,59.36,10937.0,1369037.88,,1.37,62.5,11.81,0.7662,86.73,1.8385,125.1749
2024-11-08,84923.0,10555937.39,19.58,1.37,10.66,,8368504.23,18416.0,67325.0,2289110.64,,,198.0,3.48,,,,,28300.0,,,,3.48,198.0,,,,2.32,,,62.74,60.01,10937.0,1359470.19,,1.38,62.76,7.93,0.832,90.86,2.7671,124.3001
2024-11-11,50003.0,6277016.6,11.15,0.81,6.3,,6267225.04,896.0,49925.0,112477.39,,,,,,,,2.22,,17520.0,,,,,,,17400.0,0.11,2.17,,7.65,2.92,10820.0,1358264.9,,1.43,7.26,0.95,0.9645,98.2,1.6293,125.5328
2024-11-12,43303.0,5325385.62,9.86,0.7,5.36,,5315793.21,896.0,43225.0,110189.72,,,,,,,,,,,,,,,,,6700.0,0.11,0.98,,100.0,4.51,0.0,0.0,,0.0,100.0,1.1,0.9585,97.89,2.1793,122.9796
2024-11-13,29203.0,3602800.39,6.41,0.47,3.61,,3593177.46,896.0,29125.0,110540.33,,,,,,,,,,,,,,,,,14100.0,0.11,1.76,,100.0,4.51,0.0,0.0,,0.0,100.0,1.63,0.9396,96.91,1.4697,123.3709
2024-11-14,903.0,112341.06,0.19,0.01,0.11,,102637.18,896.0,825.0,111470.2,,,,,,,,,,,,,,,,,28300.0,0.11,3.5,,100.0,5.04,0.0,0.0,,0.0,100.0,38.59,0.4352,52.81,0.0508,124.4087
2024-11-15,903.0,111285.0,0.19,0.01,0.11,,101672.34,896.0,825.0,110422.32,,,,,,,,,,,,,,,,,,0.11,,,100.0,5.04,0.0,0.0,,0.0,100.0,38.95,0.4335,52.37,0.0508,123.2392
2024-11-18,903.0,111201.92,0.19,0.01,0.11,,101596.44,896.0,825.0,110339.89,,,,,,,,,,,,,,,,,,0.11,,,100.0,5.04,0.0,0.0,,0.0,100.0,38.87,0.4339,52.46,0.0508,123.1472
2024-11-19,903.0,110743.38,0.19,0.01,0.11,,101177.51,896.0,825.0,109884.9,,,,,,,,,,,,,,,,,,0.11,,,100.0,5.04,0.0,0.0,,0.0,100.0,38.84,0.434,52.5,0.0508,122.6394
2024-11-20,903.0,110691.64,0.18,0.01,0.11,,101130.23,896.0,825.0,109833.56,,,,,,,,,,,,,,,,,,0.11,,,100.0,5.04,0.0,0.0,,0.0,100.0,38.77,0.4343,52.59,0.0508,122.5821
2024-11-21,903.0,111212.76,0.18,0.01,0.11,,101606.34,896.0,825.0,110350.64,,,,,,,,,,,,,,,,,,0.11,,,100.0,5.04,0.0,0.0,,0.0,100.0,38.74,0.4345,52.63,0.0508,123.1592
2024-11-22,903.0,112503.05,0.19,0.01,0.11,,102785.18,896.0,825.0,111630.94,,,,,,,,,,,,,,,,,,0.11,,,100.0,5.04,0.0,0.0,,0.0,100.0,38.55,0.4354,52.86,0.0508,124.5881
2024-11-25,903.0,112749.48,0.19,0.01,0.11,,103010.33,896.0,825.0,111875.46,,,,,,,,,,,,,,,,,,0.11,,,100.0,5.04,0.0,0.0,,0.0,100.0,38.72,0.4346,52.66,0.0508,124.861
2024-11-26,903.0,112114.49,0.19,0.01,0.11,,102430.19,896.0,825.0,111245.39,,,,,,,,,,,,,,,,,,0.11,,,100.0,4.98,0.0,0.0,,0.0,100.0,38.88,0.4339,52.46,0.0502,124.1578
2024-11-27,903.0,111775.6,0.2,0.01,0.11,,102120.56,896.0,825.0,110909.12,,,,,,,,,,,,,,,,,,0.11,,,100.0,5.04,0.0,0.0,,0.0,100.0,38.82,0.4341,52.53,0.0508,123.7825
2024-11-28,1371.0,170553.63,0.33,0.02,0.17,,102630.74,896.0,825.0,111463.21,,,,,,,,,,,,,,,,,,0.11,,,100.0,5.04,0.0,0.0,,0.0,100.0,25.47,0.5422,68.85,0.0772,124.4009
2024-11-29,428.0,53548.02,0.1,0.01,0.05,,43789.27,428.0,350.0,53548.02,,,,,,,,0.06,,468.0,,,,,,,475.0,0.05,0.06,,100.0,2.41,0.0,0.0,,0.0,100.0,18.22,0.7019,81.78,0.0241,125.1122
2024-12-02,428.0,53964.85,0.1,0.01,0.05,,44130.14,428.0,350.0,53964.85,,,,,,,,,,,,,,,,,,0.05,,,100.0,2.41,0.0,0.0,,0.0,100.0,18.22,0.7019,81.78,0.0241,126.0861
2024-12-03,350.0,44279.94,0.08,0.01,0.04,,44279.94,350.0,350.0,44279.94,,,,,,,,0.01,,78.0,,,,,,,,0.04,,,100.0,1.97,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0197,126.5141
2024-12-04,350.0,44467.19,0.07,0.01,0.04,,44467.19,350.0,350.0,44467.19,,,,,,,,,,,,,,,,,,0.04,,,100.0,1.98,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0198,127.0491
2024-12-05,350.0,44701.51,0.06,0.01,0.04,,44701.51,350.0,350.0,44701.51,,,,,,,,,,,,,,,,,,0.04,,,100.0,1.98,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0198,127.7186
2024-12-06,14350.0,1836653.63,2.34,0.24,1.84,,1836653.63,350.0,14350.0,44796.43,,,,,,14000.0,,,,,,,,,1.8,,,0.04,,,100.0,1.98,0.0,0.0,,0.0,100.0,2.43,0.9525,97.57,0.8109,127.9898
2024-12-09,34307.0,4400558.89,5.58,0.56,4.41,,3117858.89,10350.0,24307.0,1327594.5,,,,1.28,,,,,9957.0,,,,1.28,,,10000.0,,1.33,,,100.0,37.37,0.0,0.0,,0.0,100.0,1.02,0.9799,98.98,1.2387,128.27
2024-12-10,33431.0,4267961.93,5.37,0.55,4.28,,2991313.93,10750.0,23431.0,1372396.6,,,400.0,0.01,,,,,81.0,,,,0.01,400.0,,,957.0,1.38,0.15,,100.0,38.26,0.0,0.0,,0.0,100.0,1.29,0.9745,98.71,1.1898,127.6648
2024-12-11,34119.0,4367112.58,5.68,0.56,4.38,,2995118.1,10719.0,23400.0,1371994.48,,,,,,,,0.0,,31.0,,,,,,,31.0,1.37,0.0,,100.0,38.15,0.0,0.0,,0.0,100.0,3.24,0.9372,96.76,1.2143,127.9965
2024-12-12,34119.0,4359831.59,5.66,0.56,4.35,,2990124.54,10719.0,23400.0,1369707.05,,,,,,,,,,,,,,,,,,1.37,,,100.0,38.15,0.0,0.0,,0.0,100.0,3.25,0.9372,96.75,1.2143,127.7831
2024-12-13,53619.0,6835725.45,8.95,0.88,6.83,,5469192.3,10719.0,42900.0,1366533.15,,,,2.48,,,,,19500.0,,,,2.48,,,,,1.37,,,100.0,38.15,0.0,0.0,,0.0,100.0,2.07,0.9595,97.93,1.9084,127.487
2024-12-16,53619.0,6812669.28,8.86,0.87,6.83,,5450745.3,10719.0,42900.0,1361923.98,,,,,,,,,,,,,,,,,,1.37,,,100.0,38.15,0.0,0.0,,0.0,100.0,2.07,0.9595,97.93,1.9084,127.057
2024-12-17,20619.0,2610684.99,3.31,0.33,2.64,,2519648.45,719.0,19900.0,91036.54,,,,,,,,1.29,,10000.0,,,,,,,23000.0,0.09,2.97,,100.0,3.97,0.0,0.0,,0.0,100.0,5.4,0.8979,94.6,1.1394,126.6155
2024-12-18,20619.0,2613410.83,3.24,0.33,2.61,,2522279.23,719.0,19900.0,91131.6,,,,,,,,,,,,,,,,,,0.09,,,100.0,3.97,0.0,0.0,,0.0,100.0,5.38,0.8981,94.62,1.1394,126.7477
2024-12-19,1119.0,139597.15,0.2,0.02,0.14,,49900.68,719.0,400.0,89696.47,,,,,,,,,,,,,,,,,19500.0,0.09,2.45,,100.0,3.97,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0618,124.7517
2024-12-20,1119.0,138223.36,0.2,0.02,0.14,,49409.6,719.0,400.0,88813.76,,,,,,,,,,,,,,,,,,0.09,,,100.0,3.97,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0618,123.524
2024-12-23,1119.0,138425.67,0.2,0.02,0.14,,49481.92,719.0,400.0,88943.75,,,,,,,,,,,,,,,,,,0.09,,,100.0,3.97,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0618,123.7048
2024-12-24,1119.0,139031.16,0.21,0.02,0.14,,49698.36,719.0,400.0,89332.8,,,,,,,,,,,,,,,,,,0.09,,,100.0,3.97,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0618,124.2459
2024-12-25,1119.0,139031.16,0.21,0.02,0.14,,49698.36,719.0,400.0,89332.8,,,,,,,,,,,,,,,,,,0.09,,,100.0,3.97,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0618,
2024-12-26,1119.0,139031.16,0.21,0.02,0.14,,49698.36,719.0,400.0,89332.8,,,,,,,,,,,,,,,,,,0.09,,,100.0,3.97,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0618,
2024-12-27,5119.0,639747.03,0.97,0.08,0.64,,299940.0,2719.0,2400.0,339807.03,,,2000.0,,,2000.0,,,,,,,,2000.0,0.25,,,0.34,,,100.0,13.53,0.0,0.0,,0.0,100.0,21.83,0.6587,78.17,0.2547,124.975
2024-12-30,5119.0,635573.5,0.92,0.08,0.64,,297983.28,2719.0,2400.0,337590.22,,,,,,,,,,,,,,,,,,0.34,,,100.0,13.53,0.0,0.0,,0.0,100.0,21.86,0.6584,78.14,0.2547,124.1597
2024-12-31,19919.0,2498774.81,3.59,0.32,2.48,,1229378.64,10119.0,9800.0,1269396.17,,,7400.0,0.93,,,,,7400.0,,,,0.93,7400.0,,,,1.25,,,100.0,36.8,0.0,0.0,,0.0,100.0,5.58,0.8945,94.42,0.7244,125.4468
2025-01-01,19919.0,2498774.81,3.68,0.32,2.51,,1229378.64,10119.0,9800.0,1269396.17,,,,,,,,,,,,,,,,,,1.27,,,100.0,36.8,0.0,0.0,,0.0,100.0,5.6,0.8942,94.4,0.7244,
2025-01-02,19919.0,2504577.21,3.68,0.32,2.49,,1232233.38,10119.0,9800.0,1272343.83,,,,,,,,,,,,,,,,,,1.26,,,100.0,36.8,0.0,0.0,,0.0,100.0,5.59,0.8945,94.41,0.7244,125.7381
2025-01-03,19919.0,2487046.5,3.64,0.32,2.48,,1223608.4,10119.0,9800.0,1263438.1,,,,,,,,,,,,,,,,,,1.26,,,100.0,36.8,0.0,0.0,,0.0,100.0,5.6,0.8942,94.4,0.7244,124.858
2025-01-06,25227.0,3186215.51,4.34,0.41,3.18,,1572962.62,12773.0,12454.0,1613252.89,,,,0.36,,,,,2654.0,,,,0.36,,,2654.0,,1.6,,,100.0,42.36,0.0,0.0,,0.0,100.0,10.46,0.7378,85.14,0.8367,126.3018
2025-01-07,25810.0,3266570.38,4.44,0.41,3.27,,1649991.4,13356.0,13037.0,1690364.74,,,,,,583.0,,,,,,,,,0.07,583.0,,1.69,,,100.0,44.3,0.0,0.0,,0.0,100.0,10.28,0.7044,83.16,0.856,126.5622
2025-01-08,19919.0,2515401.2,3.42,0.32,2.52,,1237558.7,10119.0,9800.0,1277842.5,,,,,,,,0.41,,3237.0,,,,,,,3237.0,1.28,0.42,,100.0,36.8,0.0,0.0,,0.0,100.0,5.58,0.8947,94.42,0.7244,126.2815
2025-01-09,1119.0,141979.28,0.19,0.02,0.14,,50752.2,719.0,400.0,91227.08,,,,,,,,1.2,,9400.0,,,,,,,9400.0,0.09,1.2,,100.0,3.97,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0618,126.8805
2025-01-10,1119.0,140674.86,0.19,0.02,0.14,,50285.92,719.0,400.0,90388.94,,,,,,,,,,,,,,,,,,0.09,,,100.0,3.97,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0618,125.7148
2025-01-13,1119.0,139916.4,0.19,0.02,0.14,,50014.8,719.0,400.0,89901.6,,,,,,,,,,,,,,,,,,0.09,,,100.0,3.97,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0618,125.037
2025-01-14,1119.0,139745.98,0.19,0.02,0.14,,49953.88,719.0,400.0,89792.1,,,,,,,,,,,,,,,,,,0.09,,,100.0,3.97,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0618,124.8847
2025-01-15,17119.0,2170548.82,2.95,0.27,2.15,,1065051.12,8719.0,8400.0,1105497.7,,,8000.0,,,8000.0,,,,,,,,8000.0,1.01,,,1.09,,,100.0,33.42,0.0,0.0,,0.0,100.0,6.47,0.879,93.53,0.6561,126.7918
2025-01-16,28219.0,3611975.56,4.85,0.45,3.6,,2291164.2,10319.0,17900.0,1320811.36,,,1600.0,1.23,,,,,9500.0,,,,1.23,1600.0,,,,1.31,,,100.0,37.26,0.0,0.0,,0.0,100.0,3.91,0.9249,96.09,1.019,127.998
2025-01-17,9019.0,1160833.69,1.6,0.14,1.15,,1068291.34,719.0,8300.0,92542.35,,,,,,,,1.21,,9600.0,,,,,,,9600.0,0.09,1.22,,100.0,2.6,0.0,0.0,,0.0,100.0,12.21,0.7855,87.79,0.3257,128.7098
2025-01-20,9019.0,1162440.87,1.62,0.14,1.16,,1069770.4,719.0,8300.0,92670.47,,,,,,,,,,,,,,,,,,0.09,,,100.0,3.97,0.0,0.0,,0.0,100.0,12.24,0.7851,87.76,0.4985,128.888
2025-01-21,9019.0,1166921.51,2.03,0.14,1.17,,1073893.84,719.0,8300.0,93027.67,,,,,,,,,,,,,,,,,,0.09,,,100.0,3.97,0.0,0.0,,0.0,100.0,12.22,0.7855,87.78,0.4985,129.3848
2025-01-22,1119.0,145290.96,0.25,0.02,0.14,,51936.0,719.0,400.0,93354.96,,,,,,,,,,,,,,,,,7900.0,0.09,1.02,,100.0,3.97,0.0,0.0,,0.0,100.0,12.26,1.0,100.0,0.0618,129.84
2025-01-23,1119.0,145987.43,0.23,0.02,0.14,,52184.96,719.0,400.0,93802.47,,,,,,,,,,,,,,,,,,0.09,,,100.0,3.97,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0618,130.4624
2025-01-24,800.0,104339.36,0.18,0.01,0.11,,52169.68,400.0,400.0,52169.68,,,,,,,,0.04,,319.0,,,,,,,,0.05,,,100.0,2.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0442,130.4242
2025-01-27,800.0,104291.84,0.19,0.01,0.1,,52145.92,400.0,400.0,52145.92,,,,,,,,,,,,,,,,,,0.05,,,100.0,2.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0442,130.3648
2025-01-28,800.0,104635.52,0.19,0.01,0.1,,52317.76,400.0,400.0,52317.76,,,,,,,,,,,,,,,,,,0.05,,,100.0,2.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0442,130.7944
2025-01-29,800.0,105270.24,0.18,0.01,0.11,,52635.12,400.0,400.0,52635.12,,,,,,,,,,,,,,,,,,0.05,,,100.0,2.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0442,131.5878
2025-01-30,800.0,106114.08,0.19,0.01,0.11,,53057.04,400.0,400.0,53057.04,,,,,,,,,,,,,,,,,,0.05,,,100.0,2.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0442,132.6426
2025-01-31,800.0,106085.84,0.2,0.01,0.11,,53042.92,400.0,400.0,53042.92,,,,,,,,,,,,,,,,,,0.05,,,100.0,2.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0442,132.6073
2025-02-03,800.0,105067.92,0.23,0.01,0.11,,52533.96,400.0,400.0,52533.96,,,,,,,,,,,,,,,,,,0.05,,,100.0,2.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0442,131.3349
2025-02-04,800.0,105364.4,0.21,0.01,0.1,,52682.2,400.0,400.0,52682.2,,,,,,,,,,,,,,,,,,0.05,,,100.0,2.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0442,131.7055
2025-02-05,800.0,105810.8,0.2,0.01,0.11,,52905.4,400.0,400.0,52905.4,,,,,,,,,,,,,,,,,,0.05,,,100.0,2.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0442,132.2635
2025-02-06,800.0,107346.24,0.19,0.01,0.11,,53673.12,400.0,400.0,53673.12,,,,,,,,,,,,,,,,,,0.05,,,100.0,2.17,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0434,134.1828
2025-02-07,800.0,106762.56,0.19,0.01,0.11,,53381.28,400.0,400.0,53381.28,,,,,,,,,,,,,,,,,,0.05,,,100.0,2.17,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0434,133.4532
2025-02-10,800.0,107520.8,0.18,0.01,0.11,,53760.4,400.0,400.0,53760.4,,,,,,,,,,,,,,,,,,0.05,,,100.0,2.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0442,134.401
2025-02-11,800.0,107808.0,0.2,0.01,0.11,,53904.0,400.0,400.0,53904.0,,,,,,,,,,,,,,,,,,0.05,,,100.0,2.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0442,134.76
2025-02-12,800.0,107907.6,0.18,0.01,0.11,,53953.8,400.0,400.0,53953.8,,,,,,,,,,,,,,,,,,0.05,,,100.0,2.17,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0434,134.8845
2025-02-13,800.0,109155.36,0.18,0.01,0.11,,54577.68,400.0,400.0,54577.68,,,,,,,,,,,,,,,,,,0.05,,,100.0,2.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0442,136.4442
2025-02-14,800.0,108782.48,0.18,0.01,0.11,,54391.24,400.0,400.0,54391.24,,,,,,,,,,,,,,,,,,0.05,,,100.0,2.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0442,135.9781
2025-02-17,800.0,109364.88,0.2,0.01,0.11,,54682.44,400.0,400.0,54682.44,,,,,,,,,,,,,,,,,,0.05,,,100.0,2.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0442,136.7061
2025-02-18,800.0,109693.68,0.19,0.01,0.11,,54846.84,400.0,400.0,54846.84,,,,,,,,,,,,,,,,,,0.05,,,100.0,2.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0442,137.1171
2025-02-19,800.0,108554.64,0.19,0.01,0.11,,54277.32,400.0,400.0,54277.32,,,,,,,,,,,,,,,,,,0.05,,,100.0,2.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0442,135.6933
2025-02-20,800.0,108577.12,0.19,0.01,0.11,,54288.56,400.0,400.0,54288.56,,,,,,,,,,,,,,,,,,0.05,,,100.0,2.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0442,135.7214
2025-02-21,800.0,109389.68,0.19,0.01,0.11,,54694.84,400.0,400.0,54694.84,,,,,,,,,,,,,,,,,,0.05,,,100.0,2.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0442,136.7371
2025-02-24,10000.0,1364819.0,2.17,0.15,1.36,,682409.5,5000.0,5000.0,682409.5,,,4600.0,,,4600.0,,,,,,,,4600.0,0.63,,,0.68,,,100.0,22.01,0.0,0.0,,0.0,100.0,8.01,0.8527,91.99,0.4403,136.4819
2025-02-25,6400.0,874358.4,1.47,0.1,0.88,,437179.2,3200.0,3200.0,437179.2,,,,,,,,0.24,,1800.0,,,,,,,1800.0,0.44,0.24,,100.0,15.3,0.0,0.0,,0.0,100.0,12.49,0.7813,87.51,0.306,136.6185
2025-02-26,800.0,110445.28,0.19,0.01,0.11,,55222.64,400.0,400.0,55222.64,,,,,,,,0.39,,2800.0,,,,,,,2800.0,0.06,0.39,,100.0,2.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0432,138.0566
2025-02-27,800.0,109738.0,0.18,0.01,0.11,,54869.0,400.0,400.0,54869.0,,,,,,,,,,,,,,,,,,0.06,,,100.0,2.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0444,137.1725
2025-02-28,800.0,109905.04,0.19,0.01,0.11,,54952.52,400.0,400.0,54952.52,,,,,,,,,,,,,,,,,,0.05,,,100.0,2.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0444,137.3813
2025-03-03,800.0,110657.52,0.18,0.01,0.11,,55328.76,400.0,400.0,55328.76,,,,,,,,,,,,,,,,,,0.05,,,100.0,2.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0444,138.3219
2025-03-04,800.0,108248.0,0.17,0.01,0.11,,54124.0,400.0,400.0,54124.0,,,,,,,,,,,,,,,,,,0.05,,,100.0,0.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.001,135.31
2025-03-05,13000.0,1775455.5,2.74,0.18,1.76,,887727.75,6500.0,6500.0,887727.75,,,6100.0,,,6100.0,,,,,,,,6100.0,0.83,,,0.87,,,100.0,0.84,0.0,0.0,,0.0,100.0,6.12,0.885,93.88,0.0168,136.5735
2025-03-06,800.0,109272.0,0.17,0.01,0.11,,54636.0,400.0,400.0,54636.0,,,,,,,,0.82,,6100.0,,,,,,,6100.0,0.05,0.83,,100.0,0.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.001,136.59
2025-03-07,800.0,109048.8,0.16,0.01,0.11,,54524.4,400.0,400.0,54524.4,,,,,,,,,,,,,,,,,,0.05,,,100.0,0.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.001,136.311
2025-03-10,800.0,107285.84,0.14,0.01,0.11,,53642.92,400.0,400.0,53642.92,,,,,,,,,,,,,,,,,,0.05,,,100.0,0.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.001,134.1073
2025-03-11,800.0,105521.52,0.13,0.01,0.11,,52760.76,400.0,400.0,52760.76,,,,,,,,,,,,,,,,,,0.05,,,100.0,0.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.001,131.9019
2025-03-12,800.0,106568.4,0.13,0.01,0.11,,53284.2,400.0,400.0,53284.2,,,,,,,,,,,,,,,,,,0.05,,,100.0,0.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.001,133.2105
2025-03-13,800.0,106072.0,0.12,0.01,0.11,,53036.0,400.0,400.0,53036.0,,,,,,,,,,,,,,,,,,0.05,,,100.0,0.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.001,132.59
2025-03-14,5300.0,709735.72,0.72,0.07,0.7,,53564.96,4900.0,400.0,656170.76,,,4500.0,,,,,,,,,,,4500.0,,,,0.65,,,100.0,0.64,0.0,0.0,,0.0,100.0,15.09,0.7437,84.91,0.0069,133.9124
2025-03-17,5300.0,715592.75,0.71,0.07,0.71,,54007.0,4900.0,400.0,661585.75,,,,,,,,,,,,,,,,,,0.66,,,100.0,0.64,0.0,0.0,,0.0,100.0,15.09,0.7437,84.91,0.0069,135.0175
2025-03-18,3800.0,516304.86,0.54,0.05,0.51,,54347.88,3400.0,400.0,461956.98,,,,,,,,0.2,,1500.0,,,,,,,,0.46,,,100.0,0.45,0.0,0.0,,0.0,100.0,21.05,0.6676,78.95,0.005,135.8697
2025-03-19,2100.0,286096.02,0.3,0.03,0.29,,54494.48,1700.0,400.0,231601.54,,,,,,,,0.23,,1700.0,,,,,,,,0.23,,,100.0,0.23,0.0,0.0,,0.0,100.0,38.1,0.5283,61.9,0.0028,136.2362
2025-03-20,2100.0,284758.32,0.32,0.03,0.29,,54239.68,1700.0,400.0,230518.64,,,,,,,,,,,,,,,,,,0.23,,,100.0,0.23,0.0,0.0,,0.0,100.0,38.1,0.5283,61.9,0.0028,135.5992
