,BLUE FP Equity_DX_SI_QTY,BLUE FP Equity_DX_SHORT_INTEREST_VALUE,BLUE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BLUE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BLUE FP Equity_DX_SI_MV,BLUE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BLUE FP Equity_DX_SUPPLY_SI_QTY,BLUE FP Equity_DX_BROKER_SI_QTY,BLUE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BLUE FP Equity_DX_BROKER_SI_MV_NEW_x,BLUE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BLUE FP Equity_DX_SUPPLY_SI_QTY_INC_x,BLUE FP Equity_DX_BROKER_SI_MV_INC_x,BLUE FP Equity_DX_SUPPLY_SI_MV_NEW,BLUE FP Equity_DX_BROKER_SI_QTY_ADD,BLUE FP Equity_DX_BROKER_SI_QTY_NEW,BLUE FP Equity_DX_SUPPLY_SI_MV_DEC,BLUE FP Equity_DX_BROKER_SI_QTY_INC,BLUE FP Equity_DX_SUPPLY_SI_QTY_DEC,BLUE FP Equity_DX_BROKER_SI_MV_NEW_y,BLUE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BLUE FP Equity_DX_BROKER_SI_MV_INC_y,BLUE FP Equity_DX_SUPPLY_SI_QTY_INC_y,BLUE FP Equity_DX_BROKER_SI_MV_ADD,BLUE FP Equity_DX_SUPPLY_SI_QTY_ADD,BLUE FP Equity_DX_BROKER_SI_QTY_DEC,BLUE FP Equity_DX_SUPPLY_SI_MV,BLUE FP Equity_DX_BROKER_SI_MV_DEC,BLUE FP Equity_DX_SUPPLY_SI_MV_RMV,BLUE FP Equity_DX_BROKER_SI_MV_RMV,BLUE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BLUE FP Equity_DX_UTILIZATION_QUANTITY,BLUE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BLUE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BLUE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BLUE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BLUE FP Equity_DX_ACTIVE_UTILIZATION_MV,BLUE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BLUE FP Equity_DX_BROKER_SI_CON_RATIO,BLUE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BLUE FP Equity_DX_DEMAND_SUPPLY_RATIO,BLUE FP Equity_PX_LAST
2022-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,398782.92,,0.39,0.0,,0.0,,0.0,13.8351
2022-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,397347.49,,0.39,0.0,,0.0,,0.0,13.7853
2022-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,403017.17,,0.39,0.0,,0.0,,0.0,13.982
2022-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,401783.5,,0.4,0.0,,0.0,,0.0,13.9392
2022-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,393781.96,,0.4,0.0,,0.0,,0.0,13.6616
2022-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,391375.15,,0.39,0.0,,0.0,,0.0,13.5781
2022-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28824.0,388322.69,,0.39,0.0,,0.0,,0.0,13.4722
2022-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,68824.0,926852.81,,0.92,0.0,,0.0,,0.0,13.467
2022-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,68824.0,937954.12,,0.92,0.0,,0.0,,0.0,13.6283
2022-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,68824.0,929901.71,,0.94,0.0,,0.0,,0.0,13.5113
2022-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,68824.0,930390.36,,0.93,0.0,,0.0,,0.0,13.5184
2022-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,68824.0,930390.36,,0.93,0.0,,0.0,,0.0,
2022-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,68824.0,929970.54,,0.93,0.0,,0.0,,0.0,13.5123
2022-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,68824.0,925923.68,,0.92,0.0,,0.0,,0.0,13.4535
2022-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,68824.0,927403.4,,0.92,0.0,,0.0,,0.0,13.475
2022-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,68824.0,918222.28,,0.92,0.0,,0.0,,0.0,13.3416
2023-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,68824.0,935841.22,,0.91,0.0,,0.0,,0.0,13.5976
2023-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,68824.0,930018.71,,0.93,0.0,,0.0,,0.0,13.513
2023-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,68824.0,930018.71,,0.93,0.0,,0.0,,0.0,13.513
2023-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,68824.0,925139.09,,0.93,0.0,,0.0,,0.0,13.4421
2023-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,68824.0,932379.38,,0.92,0.0,,0.0,,0.0,13.5473
2023-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,68824.0,937974.77,,0.93,0.0,,0.0,,0.0,13.6286
2023-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,68824.0,930225.18,,0.93,0.0,,0.0,,0.0,13.516
2023-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,68824.0,939908.72,,0.93,0.0,,0.0,,0.0,13.6567
2023-01-12,136000.0,1862302.4,157.16,0.94,1.86,931151.2,68000.0,68000.0,931151.2,,,,,,68000.0,,,,,,,,,0.93,68000.0,,0.93,,,,100.0,98.8,0.0,0.0,,0.0,100.0,,1.0,100.0,1.9761,13.6934
2023-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.93,,68000.0,,,,,,,68000.0,0.0,0.93,,,0.0,0.0,68824.0,939777.96,,0.94,0.0,,0.0,,0.0,13.6548
2023-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,68824.0,946433.24,,0.94,0.0,,0.0,,0.0,13.7515
2023-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,68824.0,946433.24,,0.94,0.0,,0.0,,0.0,13.7515
2023-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,68824.0,955442.3,,0.94,0.0,,0.0,,0.0,13.8824
2023-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,68824.0,936790.99,,0.95,0.0,,0.0,,0.0,13.6114
2023-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,68824.0,936646.46,,0.93,0.0,,0.0,,0.0,13.6093
2023-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,68824.0,933941.68,,0.93,0.0,,0.0,,0.0,13.57
2023-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,68824.0,936130.28,,0.93,0.0,,0.0,,0.0,13.6018
2023-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,68824.0,936040.81,,0.93,0.0,,0.0,,0.0,13.6005
2023-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,68824.0,942888.8,,0.93,0.0,,0.0,,0.0,13.7
2023-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,68824.0,931932.02,,0.94,0.0,,0.0,,0.0,13.5408
2023-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,68824.0,931932.02,,0.93,0.0,,0.0,,0.0,13.5408
2023-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,68824.0,934898.33,,0.93,0.0,,0.0,,0.0,13.5839
2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,68824.0,943625.22,,0.94,0.0,,0.0,,0.0,13.7107
2023-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,68824.0,944265.28,,0.94,0.0,,0.0,,0.0,13.72
2023-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53824.0,749676.82,,0.73,0.0,,0.0,,0.0,13.9283
2023-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53824.0,747400.06,,0.75,0.0,,0.0,,0.0,13.886
2023-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53824.0,747001.77,,0.74,0.0,,0.0,,0.0,13.8786
2023-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53824.0,753315.32,,0.74,0.0,,0.0,,0.0,13.9959
2023-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53824.0,754397.18,,0.75,0.0,,0.0,,0.0,14.016
2023-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53824.0,746259.0,,0.75,0.0,,0.0,,0.0,13.8648
2023-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53824.0,752664.05,,0.74,0.0,,0.0,,0.0,13.9838
2023-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53824.0,748153.6,,0.75,0.0,,0.0,,0.0,13.9
2023-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53824.0,751808.25,,0.75,0.0,,0.0,,0.0,13.9679
2023-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53824.0,749843.67,,0.75,0.0,,0.0,,0.0,13.9314
2023-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53824.0,745139.46,,0.75,0.0,,0.0,,0.0,13.844
2023-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53824.0,748568.04,,0.74,0.0,,0.0,,0.0,13.9077
2023-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53824.0,741689.34,,0.74,0.0,,0.0,,0.0,13.7799
2023-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53824.0,743320.2,,0.74,0.0,,0.0,,0.0,13.8102
2023-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53824.0,743320.2,,0.74,0.0,,0.0,,0.0,13.8102
2023-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53824.0,743094.14,,0.74,0.0,,0.0,,0.0,13.806
2023-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53824.0,751318.45,,0.74,0.0,,0.0,,0.0,13.9588
2023-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53824.0,750279.65,,0.75,0.0,,0.0,,0.0,13.9395
2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53824.0,746404.32,,0.75,0.0,,0.0,,0.0,13.8675
2023-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53824.0,746404.32,,0.74,0.0,,0.0,,0.0,13.8675
2023-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53824.0,756738.53,,0.74,0.0,,0.0,,0.0,14.0595
2023-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53824.0,761383.54,,0.75,0.0,,0.0,,0.0,14.1458
2023-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53824.0,756636.26,,0.76,0.0,,0.0,,0.0,14.0576
2023-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53824.0,755812.76,,0.75,0.0,,0.0,,0.0,14.0423
2023-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53824.0,757007.65,,0.75,0.0,,0.0,,0.0,14.0645
2023-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53824.0,748788.72,,0.75,0.0,,0.0,,0.0,13.9118
2023-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,211681.0,2901701.98,,2.94,0.0,,0.0,,0.0,13.7079
2023-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,263824.0,3676281.91,,3.61,0.0,,0.0,,0.0,13.9346
2023-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,263824.0,3643989.85,,3.68,0.0,,0.0,,0.0,13.8122
2023-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,263824.0,3646285.12,,3.65,0.0,,0.0,,0.0,13.8209
2023-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,263824.0,3614573.48,,3.64,0.0,,0.0,,0.0,13.7007
2023-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,263824.0,3627738.29,,3.61,0.0,,0.0,,0.0,13.7506
2023-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,263824.0,3633304.98,,3.63,0.0,,0.0,,0.0,13.7717
2023-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,288824.0,3986175.55,,4.0,0.0,,0.0,,0.0,13.8014
2023-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,348798.0,4851989.46,,4.79,0.0,,0.0,,0.0,13.9106
2023-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,348798.0,4780625.39,,4.85,0.0,,0.0,,0.0,13.706
2023-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,348798.0,4819097.81,,4.78,0.0,,0.0,,0.0,13.8163
2023-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,348798.0,4817911.89,,4.82,0.0,,0.0,,0.0,13.8129
2023-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,348798.0,4847315.57,,4.82,0.0,,0.0,,0.0,13.8972
2023-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,348798.0,4902983.73,,4.84,0.0,,0.0,,0.0,14.0568
2023-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,348798.0,4913168.63,,4.89,0.0,,0.0,,0.0,14.086
2023-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,348798.0,4917319.32,,4.92,0.0,,0.0,,0.0,14.0979
2023-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,348798.0,4919446.99,,4.92,0.0,,0.0,,0.0,14.104
2023-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,349678.0,4910912.8,,4.93,0.0,,0.0,,0.0,14.0441
2023-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,349678.0,4909758.86,,4.9,0.0,,0.0,,0.0,14.0408
2023-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,349678.0,4909758.86,,4.91,0.0,,0.0,,0.0,
2023-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,349678.0,4909758.86,,4.92,0.0,,0.0,,0.0,
2023-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,349678.0,4953014.03,,4.91,0.0,,0.0,,0.0,14.1645
2023-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,548798.0,7788705.86,,7.77,0.0,,0.0,,0.0,14.1923
2023-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,548798.0,7804621.0,,7.78,0.0,,0.0,,0.0,14.2213
2023-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,548798.0,7863013.1,,7.81,0.0,,0.0,,0.0,14.3277
2023-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,548798.0,7915039.16,,7.87,0.0,,0.0,,0.0,14.4225
2023-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,548798.0,8006962.82,,7.91,0.0,,0.0,,0.0,14.59
2023-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,548798.0,7920582.01,,8.0,0.0,,0.0,,0.0,14.4326
2023-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,548798.0,7925630.96,,7.93,0.0,,0.0,,0.0,14.4418
2023-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,548798.0,7933917.81,,7.93,0.0,,0.0,,0.0,14.4569
2023-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,548798.0,7935619.08,,7.94,0.0,,0.0,,0.0,14.46
2023-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,548798.0,7935619.08,,7.94,0.0,,0.0,,0.0,14.46
2023-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,548798.0,7750893.67,,7.93,0.0,,0.0,,0.0,14.1234
2023-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,548798.0,7716374.28,,7.76,0.0,,0.0,,0.0,14.0605
2023-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,548798.0,7782175.16,,7.71,0.0,,0.0,,0.0,14.1804
2023-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,548798.0,7782175.16,,7.79,0.0,,0.0,,0.0,
2023-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,548798.0,7665500.7,,7.78,0.0,,0.0,,0.0,13.9678
2023-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,548798.0,7651561.24,,7.67,0.0,,0.0,,0.0,13.9424
2023-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,548798.0,7698483.46,,7.64,0.0,,0.0,,0.0,14.0279
2023-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,548798.0,7710008.22,,7.7,0.0,,0.0,,0.0,14.0489
2023-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,548798.0,7710008.22,,7.69,0.0,,0.0,,0.0,14.0489
2023-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,548798.0,7781736.12,,7.71,0.0,,0.0,,0.0,14.1796
2023-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,548798.0,7781736.12,,7.79,0.0,,0.0,,0.0,14.1796
2023-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,548798.0,7781736.12,,7.77,0.0,,0.0,,0.0,14.1796
2023-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,548798.0,7833048.73,,7.78,0.0,,0.0,,0.0,14.2731
2023-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,548798.0,7891111.56,,7.83,0.0,,0.0,,0.0,14.3789
2023-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,548798.0,7795071.91,,7.89,0.0,,0.0,,0.0,14.2039
2023-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,548798.0,7746722.81,,7.79,0.0,,0.0,,0.0,14.1158
2023-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,548798.0,7776138.38,,7.75,0.0,,0.0,,0.0,14.1694
2023-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,548798.0,7794248.72,,7.76,0.0,,0.0,,0.0,14.2024
