,BX4 FP Equity_DX_SI_QTY,BX4 FP Equity_DX_SHORT_INTEREST_VALUE,BX4 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BX4 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BX4 FP Equity_DX_SI_MV,BX4 FP Equity_DX_DSS,BX4 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BX4 FP Equity_DX_SUPPLY_SI_QTY,BX4 FP Equity_DX_BROKER_SI_QTY,BX4 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BX4 FP Equity_DX_BROKER_SI_MV_NEW_x,BX4 FP Equity_DX_SUPPLY_SI_QTY_INC_x,BX4 FP Equity_DX_BROKER_SI_MV_INC_x,BX4 FP Equity_DX_BROKER_SI_QTY_ADD,BX4 FP Equity_DX_BROKER_SI_QTY_NEW,BX4 FP Equity_DX_SUPPLY_SI_MV_DEC,BX4 FP Equity_DX_BROKER_SI_QTY_INC,BX4 FP Equity_DX_SUPPLY_SI_QTY_DEC,BX4 FP Equity_DX_BROKER_SI_MV_NEW_y,BX4 FP Equity_DX_BROKER_SI_MV_INC_y,BX4 FP Equity_DX_SUPPLY_SI_QTY_INC_y,BX4 FP Equity_DX_BROKER_SI_MV_ADD,BX4 FP Equity_DX_SUPPLY_SI_QTY_ADD,BX4 FP Equity_DX_BROKER_SI_QTY_DEC,BX4 FP Equity_DX_SUPPLY_SI_MV,BX4 FP Equity_DX_BROKER_SI_MV_DEC,BX4 FP Equity_DX_BROKER_SI_MV_RMV,BX4 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BX4 FP Equity_DX_UTILIZATION_QUANTITY,BX4 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BX4 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BX4 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BX4 FP Equity_DX_ACTIVE_UTILIZATION_MV,BX4 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BX4 FP Equity_DX_BROKER_SI_CON_RATIO,BX4 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BX4 FP Equity_DX_DEMAND_SUPPLY_RATIO,BX4 FP Equity_PX_LAST
2024-11-27,200300.0,185718.16,0.02,0.08,0.18,,120814.16,130300.0,130300.0,120814.16,,,,,,,,,,,,,,,0.12,,,100.0,34.36,0.0,0.0,0.0,100.0,46.28,0.5028,53.72,0.5281,0.9272
2024-11-28,218269.0,200370.94,0.02,0.09,0.2,,80755.54,130300.0,87969.0,119615.4,,,,,,,,,,,,,,42331.0,0.12,0.04,,100.0,37.27,0.0,0.0,0.0,100.0,47.0,0.5018,53.0,0.6244,0.918
2024-11-29,175938.0,159223.89,0.02,0.07,0.16,,79611.95,87969.0,87969.0,79611.95,,,,,,0.04,,42331.0,,,,,,,0.08,,,100.0,25.16,0.0,0.0,0.0,100.0,34.04,0.551,65.96,0.5033,0.905
2024-12-02,175938.0,158924.8,0.02,0.07,0.16,,79462.4,87969.0,87969.0,79462.4,,,,,,,,,,,,,,,0.08,,,100.0,27.94,0.0,0.0,0.0,100.0,34.0,0.5512,66.0,0.5588,0.9033
2024-12-03,281118.0,252275.29,0.02,0.11,0.25,,126137.65,140559.0,140559.0,126137.65,,,,52590.0,,,,,,,,0.05,52590.0,,0.13,,,44.75,44.75,173510.0,155707.87,0.16,44.82,33.08,0.3875,49.92,0.8951,0.8974
2024-12-04,228528.0,202704.34,0.02,0.09,0.2,,78028.5,140559.0,87969.0,124675.83,,,,,,,,,,,,,,52590.0,0.13,0.05,,100.0,81.69,0.0,0.0,0.0,100.0,33.38,0.3559,43.94,1.3281,0.887
2024-12-05,228528.0,200990.38,0.02,0.09,0.2,,77368.74,140559.0,87969.0,123621.64,,,,,,,,,,,,,,,0.12,,,100.0,31.25,0.0,0.0,0.0,100.0,33.22,0.3563,44.1,0.5081,0.8795
2024-12-06,122590.0,104937.04,0.01,0.05,0.11,,0.0,122590.0,0.0,104937.04,,,,,,0.02,,17969.0,,,,,,87969.0,0.11,0.08,,27.17,27.17,328679.0,281349.22,0.29,27.06,,1.0,100.0,0.2717,0.856
2024-12-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.11,,122590.0,,,,,,,0.0,,,0.0,0.0,298569.0,251902.67,0.26,0.0,,0.0,,0.0,0.8437
2024-12-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,298569.0,258292.04,0.26,0.0,,0.0,,0.0,0.8651
2024-12-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,512669.0,440023.8,0.44,0.0,,0.0,,0.0,0.8583
2024-12-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,308969.0,265280.78,0.27,0.0,,0.0,,0.0,0.8586
2024-12-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,308969.0,266393.07,0.26,0.0,,0.0,,0.0,0.8622
2024-12-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,405469.0,354785.38,0.35,0.0,,0.0,,0.0,0.875
2024-12-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,387869.0,338144.19,0.34,0.0,,0.0,,0.0,0.8718
2024-12-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,387869.0,336670.29,0.34,0.0,,0.0,,0.0,0.868
2024-12-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,321769.0,286277.88,0.28,0.0,,0.0,,0.0,0.8897
2024-12-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,321769.0,287854.55,0.28,0.0,,0.0,,0.0,0.8946
2024-12-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,311869.0,279559.37,0.28,0.0,,0.0,,0.0,0.8964
2024-12-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,311869.0,277968.84,0.28,0.0,,0.0,,0.0,0.8913
2024-12-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,311869.0,277968.84,0.28,0.0,,0.0,,0.0,
2024-12-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,298569.0,266114.55,0.27,0.0,,0.0,,0.0,
2024-12-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,298569.0,261815.16,0.27,0.0,,0.0,,0.0,0.8769
2024-12-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,308369.0,273523.3,0.27,0.0,,0.0,,0.0,0.887
2024-12-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,308369.0,270809.66,0.27,0.0,,0.0,,0.0,0.8782
2025-01-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,308369.0,270809.66,0.27,0.0,,0.0,,0.0,
2025-01-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,327769.0,284044.62,0.29,0.0,,0.0,,0.0,0.8666
2025-01-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,327769.0,292927.16,0.28,0.0,,0.0,,0.0,0.8937
2025-01-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,340969.0,291085.24,0.3,0.0,,0.0,,0.0,0.8537
2025-01-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,314269.0,265023.05,0.28,0.0,,0.0,,0.0,0.8433
2025-01-08,140000.0,119336.0,0.02,0.06,0.12,,59668.0,70000.0,70000.0,59668.0,,,,70000.0,,,,,,,,0.06,70000.0,,0.06,,,100.0,22.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.4455,0.8524
2025-01-09,140000.0,118146.0,0.02,0.06,0.12,,59073.0,70000.0,70000.0,59073.0,,,,,,,,,,,,,,,0.06,,,100.0,16.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.3238,0.8439
2025-01-10,151654.0,130103.97,0.02,0.06,0.13,,70050.97,81654.0,81654.0,70050.97,,,,11654.0,,,,,,,,0.01,11654.0,,0.07,,,100.0,18.89,0.0,0.0,0.0,100.0,14.07,0.7582,85.93,0.3508,0.8579
2025-01-13,151654.0,130953.23,0.02,0.06,0.13,,70508.23,81654.0,81654.0,70508.23,,,,,,,,,,,,,,,0.07,,,100.0,22.0,0.0,0.0,0.0,100.0,14.19,0.7564,85.81,0.4086,0.8635
2025-01-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.07,,81654.0,,,,,,81654.0,0.0,0.07,,0.0,0.0,374704.0,322245.44,0.32,0.0,,0.0,,0.0,0.86
2025-01-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,352904.0,299227.3,0.3,0.0,,0.0,,0.0,0.8479
2025-01-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,316169.0,256950.55,0.27,0.0,,0.0,,0.0,0.8127
2025-01-17,7114.0,5666.3,0.0,0.0,0.01,,5666.3,7114.0,7114.0,5666.3,,,,7114.0,,,,,,,,0.01,7114.0,,0.01,,,100.0,2.21,0.0,0.0,0.0,100.0,,1.0,100.0,0.0221,0.7965
2025-01-20,7114.0,5637.85,0.0,0.0,0.01,,5637.85,7114.0,7114.0,5637.85,,,,,,,,,,,,,,,0.01,,,100.0,2.28,0.0,0.0,0.0,100.0,,1.0,100.0,0.0228,0.7925
2025-01-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.01,,7114.0,,,,,,7114.0,0.0,0.01,,0.0,0.0,410569.0,321968.21,0.33,0.0,,0.0,,0.0,0.7842
2025-01-22,335603.0,258850.59,0.05,0.13,0.26,,133205.82,172703.0,172703.0,133205.82,,,,172703.0,,,,,,,,0.13,172703.0,,0.14,,,100.0,35.44,0.0,0.0,0.0,100.0,2.94,0.9428,97.06,0.6887,0.7713
2025-01-23,785571.0,597740.97,0.12,0.3,0.61,,314617.69,413481.0,413481.0,314617.69,,31588.0,0.02,209190.0,,,31588.0,,,0.02,31588.0,0.17,209190.0,,0.32,,,100.0,79.69,0.0,0.0,0.0,100.0,40.85,0.4604,53.92,1.514,0.7609
2025-01-24,367191.0,277008.89,0.06,0.14,0.28,,154117.13,204291.0,204291.0,154117.13,,,,,,0.16,,209190.0,,,,,,209190.0,0.16,0.17,,100.0,39.37,0.0,0.0,0.0,100.0,11.32,0.7993,88.68,0.7077,0.7544
2025-01-27,367191.0,278697.97,0.06,0.13,0.28,,155056.87,204291.0,204291.0,155056.87,,,,,,,,,,,,,,,0.16,,,100.0,38.45,0.0,0.0,0.0,100.0,11.24,0.8004,88.76,0.691,0.759
2025-01-28,497388.0,378114.36,0.07,0.18,0.38,,201063.78,264488.0,264488.0,201063.78,,,0.05,,,0.01,70000.0,9803.0,,0.05,,,70000.0,9803.0,0.2,0.01,,100.0,50.71,0.0,0.0,0.0,100.0,7.38,0.8632,92.62,0.9537,0.7602
2025-01-29,497388.0,380800.25,0.07,0.18,0.38,,202492.01,264488.0,264488.0,202492.01,,,,,,,,,,,,,,,0.2,,,100.0,50.23,0.0,0.0,0.0,100.0,7.36,0.8636,92.64,0.9446,0.7656
2025-01-30,1408588.0,1059962.47,0.19,0.5,1.09,,541866.22,720088.0,720088.0,541866.22,,455600.0,0.34,,,,455600.0,,,0.34,455600.0,,,,0.56,,,100.0,73.39,0.0,0.0,0.0,100.0,2.38,0.9535,97.62,1.4356,0.7525
2025-01-31,2187000.0,1643530.5,0.3,0.74,1.65,,795462.75,1128500.0,1058500.0,848067.75,,408412.0,0.28,,,,370000.0,,,0.28,408412.0,,,31588.0,0.85,0.02,,100.0,81.21,0.0,0.0,0.0,100.0,,1.0,100.0,1.5739,0.7515
2025-02-03,2987890.0,2298882.57,0.41,1.01,2.26,,1068073.39,1828190.0,1388190.0,1406609.39,,471200.0,0.04,298490.0,,,31200.0,,,0.04,471200.0,0.23,228490.0,,1.37,,,100.0,98.25,0.0,0.0,0.0,100.0,10.43,0.8131,89.57,1.6057,0.7694
2025-02-04,596980.0,453048.12,0.08,0.2,0.46,,226524.06,298490.0,298490.0,226524.06,,,,,,1.14,,1529700.0,,,,,,1089700.0,0.23,0.83,,100.0,90.16,0.0,0.0,0.0,100.0,,1.0,100.0,1.8032,0.7589
2025-02-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.23,,298490.0,,,,,,298490.0,0.0,0.23,,0.0,0.0,909669.0,694168.41,0.69,0.0,,0.0,,0.0,0.7631
2025-02-06,56602.0,41913.78,0.01,0.02,0.04,,41913.78,56602.0,56602.0,41913.78,,,,56602.0,,,,,,,,0.04,56602.0,,0.04,,,100.0,15.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.1567,0.7405
2025-02-07,56602.0,42298.67,0.01,0.02,0.04,,42298.67,56602.0,56602.0,42298.67,,,,,,,,,,,,,,,0.04,,,100.0,15.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.1567,0.7473
2025-02-10,193990.0,143649.6,0.02,0.07,0.15,,143649.6,52590.0,193990.0,38942.89,,,,193990.0,,0.04,,56602.0,,,,0.15,52590.0,56602.0,0.04,0.04,,100.0,12.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.4568,0.7405
2025-02-11,395252.0,291142.62,0.05,0.14,0.29,,142893.03,201262.0,193990.0,148249.59,,,,,,,,,,,,,148672.0,,0.15,,,100.0,54.96,0.0,0.0,0.0,100.0,1.83,0.964,98.17,1.0794,0.7366
2025-02-12,7272.0,5341.28,0.0,0.0,0.01,,5341.28,7272.0,7272.0,5341.28,,,,7272.0,,0.14,,193990.0,,,,0.01,,193990.0,0.01,0.14,,100.0,1.7,0.0,0.0,0.0,100.0,4.9,1.0,100.0,0.017,0.7345
2025-02-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.01,,7272.0,,,,,,7272.0,0.0,0.01,,0.0,0.0,339569.0,242180.61,0.25,0.0,,0.0,,0.0,0.7132
2025-02-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,339569.0,241297.73,0.25,0.0,,0.0,,0.0,0.7106
2025-02-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,477469.0,338621.01,0.34,0.0,,0.0,,0.0,0.7092
2025-02-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,340269.0,240229.91,0.24,0.0,,0.0,,0.0,0.706
2025-02-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,341769.0,247133.16,0.24,0.0,,0.0,,0.0,0.7231
2025-02-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,385269.0,277856.0,0.27,0.0,,0.0,,0.0,0.7212
2025-02-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,342535.0,245049.54,0.25,0.0,,0.0,,0.0,0.7154
2025-02-24,50274.0,36519.03,0.01,0.02,0.04,,36519.03,50274.0,50274.0,36519.03,,,,50274.0,,,,,,,,0.04,50274.0,,0.04,,,100.0,13.24,0.0,0.0,0.0,100.0,,1.0,100.0,0.1324,0.7264
2025-02-25,50274.0,36891.06,0.01,0.02,0.04,,36891.06,50274.0,50274.0,36891.06,,,,,,,,,,,,,,,0.04,,,100.0,13.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.1372,0.7338
2025-02-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.04,,50274.0,,,,,,50274.0,0.0,0.04,,0.0,0.0,374969.0,268965.26,0.28,0.0,,0.0,,0.0,0.7173
2025-02-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,358369.0,259996.71,0.26,0.0,,0.0,,0.0,0.7255
2025-02-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,356569.0,258155.96,0.26,0.0,,0.0,,0.0,0.724
2025-03-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,426569.0,301712.25,0.3,0.0,,0.0,,0.0,0.7073
2025-03-04,140000.0,102760.0,0.02,0.05,0.1,,51380.0,70000.0,70000.0,51380.0,,,,70000.0,,,,,,,,0.05,70000.0,,0.05,,,100.0,25.78,0.0,0.0,0.0,100.0,,1.0,100.0,0.5156,0.734
2025-03-05,70000.0,49798.0,0.01,0.02,0.05,,0.0,70000.0,0.0,49798.0,,,,,,,,,,,,,,70000.0,0.05,0.05,,100.0,20.45,0.0,0.0,0.0,100.0,,0.0,,0.2045,0.7114
2025-03-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.05,,70000.0,,,,,,,0.0,,,0.0,0.0,314269.0,222565.31,0.23,0.0,,0.0,,0.0,0.7082
2025-03-07,140000.0,101038.0,0.01,0.05,0.1,,50519.0,70000.0,70000.0,50519.0,,,,70000.0,,,,,,,,0.05,70000.0,,0.05,,,100.0,22.27,0.0,0.0,0.0,100.0,,1.0,100.0,0.4455,0.7217
2025-03-10,70000.0,51415.0,0.01,0.02,0.05,,0.0,70000.0,0.0,51415.0,,,,,,,,,,,,,,70000.0,0.05,0.05,,100.0,19.11,0.0,0.0,0.0,100.0,,0.0,,0.1911,0.7345
2025-03-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.05,,70000.0,,,,,,,0.0,,,0.0,0.0,373269.0,281556.81,0.27,0.0,,0.0,,0.0,0.7543
2025-03-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,422069.0,314188.16,0.32,0.0,,0.0,,0.0,0.7444
2025-03-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,429469.0,324077.31,0.32,0.0,,0.0,,0.0,0.7546
2025-03-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,429469.0,316905.18,0.32,0.0,,0.0,,0.0,0.7379
2025-03-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,329569.0,240684.24,0.24,0.0,,0.0,,0.0,0.7303
2025-03-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,329569.0,238311.34,0.24,0.0,,0.0,,0.0,0.7231
2025-03-19,55870.0,39801.79,0.01,0.02,0.04,,19900.89,27935.0,27935.0,19900.89,,,,27935.0,,,,,,,,0.02,27935.0,,0.02,,,100.0,7.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.15,0.7124
2025-03-20,195870.0,142319.14,0.02,0.07,0.14,,71159.57,97935.0,97935.0,71159.57,,,,70000.0,,,,,,,,0.05,70000.0,,0.07,,,100.0,28.02,0.0,0.0,0.0,100.0,44.63,0.5058,55.37,0.5604,0.7266
2025-03-21,195870.0,144140.73,0.02,0.07,0.14,,72070.37,97935.0,97935.0,72070.37,,,,,,,,,,,,,,,0.07,,,100.0,28.68,0.0,0.0,0.0,100.0,44.54,0.506,55.46,0.5736,0.7359
2025-03-24,140000.0,103530.0,0.01,0.05,0.1,,51765.0,70000.0,70000.0,51765.0,,,,,,0.02,,27935.0,,,,,,27935.0,0.05,0.02,,100.0,19.47,0.0,0.0,0.0,100.0,,1.0,100.0,0.3894,0.7395
2025-03-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.05,,70000.0,,,,,,70000.0,0.0,0.05,,0.0,0.0,337969.0,244757.15,0.25,0.0,,0.0,,0.0,0.7242
2025-03-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,357869.0,263677.88,0.26,0.0,,0.0,,0.0,0.7368
2025-03-27,70000.0,52185.0,0.01,0.02,0.05,,0.0,70000.0,0.0,52185.0,,,,,,,,,,,,,70000.0,,0.05,,,100.0,21.34,0.0,0.0,0.0,100.0,,0.0,,0.2134,0.7455
2025-03-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.05,,70000.0,,,,,,,0.0,,,0.0,0.0,327969.0,248862.88,0.24,0.0,,0.0,,0.0,0.7588
2025-03-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,327969.0,256799.73,0.25,0.0,,0.0,,0.0,0.783
2025-04-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,332369.0,254428.47,0.26,0.0,,0.0,,0.0,0.7655
2025-04-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,332369.0,255791.18,0.25,0.0,,0.0,,0.0,0.7696
2025-04-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,317369.0,260306.05,0.24,0.0,,0.0,,0.0,0.8202
2025-04-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,317369.0,282141.04,0.25,0.0,,0.0,,0.0,0.889
2025-04-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,298569.0,290806.21,0.25,0.0,,0.0,,0.0,0.974
2025-04-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,319269.0,295930.44,0.29,0.0,,0.0,,0.0,0.9269
2025-04-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,368596.0,364615.16,0.34,0.0,,0.0,,0.0,0.9892
2025-04-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,337896.0,308701.79,0.32,0.0,,0.0,,0.0,0.9136
2025-04-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,337396.0,310336.84,0.32,0.0,,0.0,,0.0,0.9198
2025-04-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,341026.0,299420.83,0.31,0.0,,0.0,,0.0,0.878
2025-04-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,327696.0,282670.57,0.29,0.0,,0.0,,0.0,0.8626
2025-04-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,357396.0,308825.88,0.31,0.0,,0.0,,0.0,0.8641
2025-04-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,357396.0,312471.32,0.3,0.0,,0.0,,0.0,0.8743
2025-04-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,357396.0,312471.32,0.31,0.0,,0.0,,0.0,
2025-04-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,343996.0,300755.7,0.3,0.0,,0.0,,0.0,
2025-04-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,358796.0,308887.48,0.32,0.0,,0.0,,0.0,0.8609
2025-04-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,356396.0,293919.78,0.31,0.0,,0.0,,0.0,0.8247
2025-04-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,328196.0,268595.61,0.28,0.0,,0.0,,0.0,0.8184
2025-04-25,70000.0,56602.0,0.0,0.04,0.06,,0.0,70000.0,0.0,56602.0,,,,,,,,,,,,,70000.0,,0.06,,,100.0,21.33,0.0,0.0,0.0,100.0,,0.0,,0.2133,0.8086
2025-04-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.06,,70000.0,,,,,,,0.0,,,0.0,0.0,344596.0,276193.69,0.28,0.0,,0.0,,0.0,0.8015
2025-04-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,340096.0,273437.18,0.28,0.0,,0.0,,0.0,0.804
2025-04-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,339496.0,270442.51,0.27,0.0,,0.0,,0.0,0.7966
2025-05-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,339496.0,270442.51,0.27,0.0,,0.0,,0.0,
2025-05-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,339496.0,258152.76,0.27,0.0,,0.0,,0.0,0.7604
2025-05-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,329571.0,250968.32,0.26,0.0,,0.0,,0.0,0.7615
