,ALTRI FP Equity_DX_SI_QTY,ALTRI FP Equity_DX_SHORT_INTEREST_VALUE,ALTRI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALTRI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALTRI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALTRI FP Equity_DX_SI_MV,ALTRI FP Equity_DX_DSS,ALTRI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALTRI FP Equity_DX_SUPPLY_SI_QTY,ALTRI FP Equity_DX_BROKER_SI_QTY,ALTRI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALTRI FP Equity_DX_BROKER_SI_QTY_ADD,ALTRI FP Equity_DX_SUPPLY_SI_MV_DEC,ALTRI FP Equity_DX_SUPPLY_SI_QTY_DEC,ALTRI FP Equity_DX_BROKER_SI_MV_ADD,ALTRI FP Equity_DX_SUPPLY_SI_QTY_ADD,ALTRI FP Equity_DX_SUPPLY_SI_MV,ALTRI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALTRI FP Equity_DX_UTILIZATION_QUANTITY,ALTRI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALTRI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALTRI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALTRI FP Equity_DX_ACTIVE_UTILIZATION_MV,ALTRI FP Equity_DX_BROKER_SI_CON_RATIO,ALTRI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALTRI FP Equity_DX_DEMAND_SUPPLY_RATIO
2008-12-03,7000.0,45524.51,0.98,7.64,0.19,0.07,,45524.51,0.0,7000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0
2008-12-04,7000.0,44921.1,0.98,7.64,0.19,0.07,,44921.1,0.0,7000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0
2008-12-05,7000.0,47670.0,0.98,7.76,0.19,0.07,,47670.0,0.0,7000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0
2008-12-08,7000.0,45993.84,0.98,6.4,0.19,0.07,,45993.84,0.0,7000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0
2008-12-09,7000.0,47602.95,0.98,6.28,0.19,0.07,,47602.95,0.0,7000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0
2008-12-10,7000.0,48675.7,0.98,6.14,0.19,0.07,,48675.7,0.0,7000.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0
2009-06-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,35164.17,0.04,0.0,0.0,,0.0
2009-06-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,35164.17,0.04,0.0,0.0,,0.0
2009-06-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,35164.17,0.04,0.0,0.0,,0.0
2009-06-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,34213.78,0.04,0.0,0.0,,0.0
2009-06-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,34251.8,0.04,0.0,0.0,,0.0
2009-06-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,34251.8,0.04,0.0,0.0,,0.0
2009-07-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,34213.78,0.04,0.0,0.0,,0.0
2009-07-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,33453.48,0.04,0.0,0.0,,0.0
2009-07-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,33225.39,0.03,0.0,0.0,,0.0
2009-07-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,33453.48,0.03,0.0,0.0,,0.0
2009-07-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,33453.48,0.03,0.0,0.0,,0.0
2009-07-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,31932.87,0.03,0.0,0.0,,0.0
2009-07-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,33263.4,0.04,0.0,0.0,,0.0
2009-07-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,33263.4,0.03,0.0,0.0,,0.0
2009-07-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,33263.4,0.03,0.0,0.0,,0.0
2009-07-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,33263.4,0.03,0.0,0.0,,0.0
2009-07-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,33263.4,0.03,0.0,0.0,,0.0
2009-07-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,33263.4,0.03,0.0,0.0,,0.0
2009-07-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,33301.42,0.03,0.0,0.0,,0.0
2009-07-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,33833.63,0.03,0.0,0.0,,0.0
2009-07-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,39878.07,0.04,0.0,0.0,,0.0
2009-07-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,39916.08,0.04,0.0,0.0,,0.0
2009-07-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,45618.38,0.04,0.0,0.0,,0.0
2009-07-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,47481.13,0.05,0.0,0.0,,0.0
2009-07-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,47519.15,0.05,0.0,0.0,,0.0
2009-07-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,45618.38,0.05,0.0,0.0,,0.0
2009-07-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,45238.23,0.05,0.0,0.0,,0.0
2009-07-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,45238.23,0.05,0.0,0.0,,0.0
2009-07-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,43755.63,0.05,0.0,0.0,,0.0
2009-08-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,44515.94,0.05,0.0,0.0,,0.0
2009-08-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,43717.61,0.05,0.0,0.0,,0.0
2009-08-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,42957.31,0.05,0.0,0.0,,0.0
2009-08-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,43717.61,0.04,0.0,0.0,,0.0
2009-08-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,43679.6,0.05,0.0,0.0,,0.0
2009-08-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,43717.61,0.05,0.0,0.0,,0.0
2009-08-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,43679.6,0.05,0.0,0.0,,0.0
2009-08-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,43679.6,0.05,0.0,0.0,,0.0
2009-08-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,43717.61,0.05,0.0,0.0,,0.0
2009-08-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,43679.6,0.05,0.0,0.0,,0.0
2009-08-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,43679.6,0.05,0.0,0.0,,0.0
2009-08-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,43679.6,0.05,0.0,0.0,,0.0
2009-08-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,42957.31,0.05,0.0,0.0,,0.0
2009-08-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,42957.31,0.04,0.0,0.0,,0.0
2009-08-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,42957.31,0.04,0.0,0.0,,0.0
2009-08-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,42311.05,0.04,0.0,0.0,,0.0
2009-08-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,42349.06,0.04,0.0,0.0,,0.0
2009-08-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,44097.77,0.04,0.0,0.0,,0.0
2009-08-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,44097.77,0.04,0.0,0.0,,0.0
2009-08-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,45618.38,0.04,0.0,0.0,,0.0
2009-08-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,45580.36,0.04,0.0,0.0,,0.0
2009-09-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,45542.35,0.05,0.0,0.0,,0.0
2009-09-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,45580.36,0.05,0.0,0.0,,0.0
2009-09-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,45580.36,0.05,0.0,0.0,,0.0
2009-09-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,45542.35,0.05,0.0,0.0,,0.0
2009-09-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,45542.35,0.05,0.0,0.0,,0.0
2009-09-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,45238.23,0.05,0.0,0.0,,0.0
2009-09-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,45998.53,0.05,0.0,0.0,,0.0
2009-09-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,46036.55,0.05,0.0,0.0,,0.0
2009-09-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,45618.38,0.05,0.0,0.0,,0.0
2009-09-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,45618.38,0.05,0.0,0.0,,0.0
2009-09-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,45580.36,0.05,0.0,0.0,,0.0
2009-09-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,47519.15,0.05,0.0,0.0,,0.0
2009-09-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,45618.38,0.05,0.0,0.0,,0.0
2009-09-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,46378.69,0.05,0.0,0.0,,0.0
2009-09-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,45618.38,0.05,0.0,0.0,,0.0
2009-09-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,45048.15,0.05,0.0,0.0,,0.0
2009-09-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,44858.07,0.05,0.0,0.0,,0.0
2009-09-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,43337.46,0.05,0.0,0.0,,0.0
2009-09-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,43375.48,0.05,0.0,0.0,,0.0
2009-09-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,42577.15,0.05,0.0,0.0,,0.0
2009-09-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,42615.17,0.04,0.0,0.0,,0.0
2009-09-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,42577.15,0.04,0.0,0.0,,0.0
2009-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,42615.17,0.04,0.0,0.0,,0.0
2009-10-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,42615.17,0.04,0.0,0.0,,0.0
2009-10-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,45048.15,0.04,0.0,0.0,,0.0
2009-10-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,44287.84,0.04,0.0,0.0,,0.0
2009-10-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,44287.84,0.05,0.0,0.0,,0.0
2009-10-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,44097.77,0.05,0.0,0.0,,0.0
2009-10-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,44287.84,0.05,0.0,0.0,,0.0
2009-10-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,44287.84,0.05,0.0,0.0,,0.0
2009-10-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,44287.84,0.05,0.0,0.0,,0.0
2009-10-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,45618.38,0.05,0.0,0.0,,0.0
2009-10-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,47519.15,0.05,0.0,0.0,,0.0
2009-10-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,47481.13,0.05,0.0,0.0,,0.0
2009-10-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,47519.15,0.05,0.0,0.0,,0.0
2009-10-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,47519.15,0.05,0.0,0.0,,0.0
2009-10-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,47481.13,0.05,0.0,0.0,,0.0
2009-10-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,47519.15,0.05,0.0,0.0,,0.0
2009-10-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,47481.13,0.05,0.0,0.0,,0.0
2009-10-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,47481.13,0.05,0.0,0.0,,0.0
2009-10-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,3969.0,47519.15,0.05,0.0,0.0,,0.0
2009-10-28,1000.0,11972.57,0.14,2.42,0.03,0.01,0.0,0.0,1000.0,0.0,11972.57,,,,,1000.0,0.01,100.0,25.2,0.0,0.0,0.0,100.0,1.0,100.0,0.252
2009-10-29,1000.0,11972.57,0.14,2.62,0.03,0.01,0.0,0.0,1000.0,0.0,11972.57,,,,,,0.01,100.0,25.2,0.0,0.0,0.0,100.0,1.0,100.0,0.252
2009-10-30,1000.0,11972.57,0.14,3.01,0.03,0.01,0.0,0.0,1000.0,0.0,11972.57,,,,,,0.01,100.0,25.2,0.0,0.0,0.0,100.0,1.0,100.0,0.252
2009-11-02,1000.0,11963.0,0.14,3.16,0.03,0.01,0.0,0.0,1000.0,0.0,11963.0,,,,,,0.01,100.0,25.2,0.0,0.0,0.0,100.0,1.0,100.0,0.252
2009-11-03,1000.0,11963.0,0.14,3.26,0.03,0.01,0.0,0.0,1000.0,0.0,11963.0,,,,,,0.01,100.0,25.2,0.0,0.0,0.0,100.0,1.0,100.0,0.252
2009-11-04,1000.0,11685.23,0.14,3.59,0.03,0.01,0.0,0.0,1000.0,0.0,11685.23,,,,,,0.01,100.0,25.2,0.0,0.0,0.0,100.0,1.0,100.0,0.252
2009-11-05,1000.0,11685.23,0.14,3.46,0.03,0.01,0.0,0.0,1000.0,0.0,11685.23,,,,,,0.01,100.0,25.2,0.0,0.0,0.0,100.0,1.0,100.0,0.252
2009-11-06,1000.0,11972.57,0.14,3.4,0.03,0.01,0.0,0.0,1000.0,0.0,11972.57,,,,,,0.01,100.0,25.2,0.0,0.0,0.0,100.0,1.0,100.0,0.252
2009-11-09,1000.0,11972.57,0.14,3.39,0.03,0.01,0.0,0.0,1000.0,0.0,11972.57,,,,,,0.01,100.0,25.2,0.0,0.0,0.0,100.0,1.0,100.0,0.252
2009-11-10,1000.0,11972.57,0.14,3.44,0.03,0.01,0.0,0.0,1000.0,0.0,11972.57,,,,,,0.01,100.0,25.2,0.0,0.0,0.0,100.0,1.0,100.0,0.252
2009-11-11,1000.0,11963.0,0.14,3.25,0.03,0.01,0.0,0.0,1000.0,0.0,11963.0,,,,,,0.01,100.0,25.2,0.0,0.0,0.0,100.0,1.0,100.0,0.252
2009-11-12,1000.0,11493.67,0.14,3.35,0.03,0.01,0.0,0.0,1000.0,0.0,11493.67,,,,,,0.01,100.0,25.2,0.0,0.0,0.0,100.0,1.0,100.0,0.252
2009-11-13,1000.0,11302.11,0.14,3.14,0.03,0.01,0.0,0.0,1000.0,0.0,11302.11,,,,,,0.01,100.0,25.2,0.0,0.0,0.0,100.0,1.0,100.0,0.252
2009-11-16,1000.0,11397.89,0.14,3.13,0.03,0.01,0.0,0.0,1000.0,0.0,11397.89,,,,,,0.01,100.0,25.2,0.0,0.0,0.0,100.0,1.0,100.0,0.252
2009-11-17,1000.0,11397.89,0.14,3.42,0.03,0.01,0.0,0.0,1000.0,0.0,11397.89,,,,,,0.01,100.0,25.2,0.0,0.0,0.0,100.0,1.0,100.0,0.252
2009-11-18,1000.0,11397.89,0.14,3.86,0.03,0.01,0.0,0.0,1000.0,0.0,11397.89,,,,,,0.01,100.0,25.2,0.0,0.0,0.0,100.0,1.0,100.0,0.252
2009-11-19,1000.0,11397.89,0.14,4.29,0.03,0.01,0.0,0.0,1000.0,0.0,11397.89,,,,,,0.01,100.0,25.2,0.0,0.0,0.0,100.0,1.0,100.0,0.252
2009-11-20,1000.0,11388.31,0.14,4.36,0.03,0.01,0.0,0.0,1000.0,0.0,11388.31,,,,,,0.01,100.0,25.2,0.0,0.0,0.0,100.0,1.0,100.0,0.252
2009-11-23,1000.0,11397.89,0.14,4.34,0.03,0.01,0.0,0.0,1000.0,0.0,11397.89,,,,,,0.01,100.0,25.2,0.0,0.0,0.0,100.0,1.0,100.0,0.252
2009-11-24,1000.0,11397.89,0.14,4.28,0.03,0.01,0.0,0.0,1000.0,0.0,11397.89,,,,,,0.01,100.0,25.2,0.0,0.0,0.0,100.0,1.0,100.0,0.252
2009-11-25,1000.0,11589.45,0.14,4.28,0.03,0.01,0.0,0.0,1000.0,0.0,11589.45,,,,,,0.01,100.0,25.2,0.0,0.0,0.0,100.0,1.0,100.0,0.252
2009-11-26,1000.0,11493.67,0.14,4.11,0.03,0.01,0.0,0.0,1000.0,0.0,11493.67,,,,,,0.01,100.0,25.2,0.0,0.0,0.0,100.0,1.0,100.0,0.252
2009-11-27,1000.0,11350.0,0.14,4.36,0.03,0.01,0.0,0.0,1000.0,0.0,11350.0,,,,,,0.01,100.0,25.2,0.0,0.0,0.0,100.0,1.0,100.0,0.252
2009-11-30,1000.0,11350.0,0.14,4.58,0.03,0.01,0.0,0.0,1000.0,0.0,11350.0,,,,,,0.01,100.0,25.2,0.0,0.0,0.0,100.0,1.0,100.0,0.252
2009-12-01,1000.0,11350.0,0.14,7.24,0.03,0.01,0.0,0.0,1000.0,0.0,11350.0,,,,,,0.01,100.0,25.2,0.0,0.0,0.0,100.0,1.0,100.0,0.252
2009-12-02,1000.0,11350.0,0.14,8.94,0.03,0.01,0.0,0.0,1000.0,0.0,11350.0,,,,,,0.01,100.0,25.2,0.0,0.0,0.0,100.0,1.0,100.0,0.252
2009-12-03,1000.0,11350.0,0.14,8.94,0.03,0.01,0.0,0.0,1000.0,0.0,11350.0,,,,,,0.01,100.0,25.2,0.0,0.0,0.0,100.0,1.0,100.0,0.252
2009-12-04,1000.0,11000.0,0.14,8.96,0.03,0.01,0.0,0.0,1000.0,0.0,11000.0,,,,,,0.01,100.0,25.2,0.0,0.0,0.0,100.0,1.0,100.0,0.252
2009-12-07,1000.0,11000.0,0.14,7.61,0.03,0.01,0.0,0.0,1000.0,0.0,11000.0,,,,,,0.01,100.0,25.2,0.0,0.0,0.0,100.0,1.0,100.0,0.252
2009-12-08,1000.0,10950.0,0.14,7.36,0.03,0.01,0.0,0.0,1000.0,0.0,10950.0,,,,,,0.01,100.0,25.2,0.0,0.0,0.0,100.0,1.0,100.0,0.252
2009-12-09,1000.0,11010.0,0.14,7.1,0.03,0.01,0.0,0.0,1000.0,0.0,11010.0,,,,,,0.01,100.0,25.2,0.0,0.0,0.0,100.0,1.0,100.0,0.252
2009-12-10,1000.0,10900.0,0.14,1.18,0.03,0.01,0.0,0.0,1000.0,0.0,10900.0,,,,,,0.01,100.0,25.2,0.0,0.0,0.0,100.0,1.0,100.0,0.252
2009-12-11,1000.0,10710.0,0.14,1.13,0.03,0.01,0.0,0.0,1000.0,0.0,10710.0,,,,,,0.01,100.0,25.2,0.0,0.0,0.0,100.0,1.0,100.0,0.252
2009-12-14,1000.0,10610.0,0.14,1.13,0.03,0.01,0.0,0.0,1000.0,0.0,10610.0,,,,,,0.01,100.0,25.2,0.0,0.0,0.0,100.0,1.0,100.0,0.252
2009-12-15,1000.0,10600.0,0.14,1.13,0.03,0.01,0.0,0.0,1000.0,0.0,10600.0,,,,,,0.01,100.0,25.2,0.0,0.0,0.0,100.0,1.0,100.0,0.252
2009-12-16,1000.0,11500.0,0.14,1.12,0.03,0.01,0.0,0.0,1000.0,0.0,11500.0,,,,,,0.01,100.0,25.2,0.0,0.0,0.0,100.0,1.0,100.0,0.252
2009-12-17,1000.0,11550.0,0.14,1.09,0.03,0.01,0.0,0.0,1000.0,0.0,11550.0,,,,,,0.01,100.0,25.2,0.0,0.0,0.0,100.0,1.0,100.0,0.252
2009-12-18,1000.0,11900.0,0.14,1.09,0.03,0.01,0.0,0.0,1000.0,0.0,11900.0,,,,,,0.01,100.0,25.2,0.0,0.0,0.0,100.0,1.0,100.0,0.252
2009-12-21,1000.0,11900.0,0.14,1.1,0.03,0.01,0.0,0.0,1000.0,0.0,11900.0,,,,,,0.01,100.0,25.2,0.0,0.0,0.0,100.0,1.0,100.0,0.252
2009-12-22,1000.0,12000.0,0.14,1.08,0.03,0.01,0.0,0.0,1000.0,0.0,12000.0,,,,,,0.01,100.0,25.2,0.0,0.0,0.0,100.0,1.0,100.0,0.252
2009-12-23,1000.0,12000.0,0.14,1.09,0.03,0.01,0.0,0.0,1000.0,0.0,12000.0,,,,,,0.01,100.0,25.2,0.0,0.0,0.0,100.0,1.0,100.0,0.252
2009-12-24,1000.0,12000.0,0.14,1.07,0.03,0.01,0.0,0.0,1000.0,0.0,12000.0,,,,,,0.01,100.0,25.2,0.0,0.0,0.0,100.0,1.0,100.0,0.252
