,CAT31 FP Equity_DX_SI_QTY,CAT31 FP Equity_DX_SHORT_INTEREST_VALUE,CAT31 FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,CAT31 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CAT31 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CAT31 FP Equity_DX_SI_MV,CAT31 FP Equity_DX_DSS,CAT31 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CAT31 FP Equity_DX_SUPPLY_SI_QTY,CAT31 FP Equity_DX_BROKER_SI_QTY,CAT31 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CAT31 FP Equity_DX_SUPPLY_SI_QTY_NEW_x,CAT31 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CAT31 FP Equity_DX_BROKER_SI_MV_INC_x,CAT31 FP Equity_DX_SUPPLY_SI_MV_NEW,CAT31 FP Equity_DX_BROKER_SI_QTY_ADD,CAT31 FP Equity_DX_SUPPLY_SI_MV_DEC,CAT31 FP Equity_DX_BROKER_SI_QTY_INC,CAT31 FP Equity_DX_SUPPLY_SI_QTY_DEC,CAT31 FP Equity_DX_SUPPLY_SI_QTY_NEW_y,CAT31 FP Equity_DX_BROKER_SI_MV_INC_y,CAT31 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CAT31 FP Equity_DX_BROKER_SI_MV_ADD,CAT31 FP Equity_DX_SUPPLY_SI_QTY_ADD,CAT31 FP Equity_DX_BROKER_SI_QTY_DEC,CAT31 FP Equity_DX_SUPPLY_SI_MV,CAT31 FP Equity_DX_BROKER_SI_MV_DEC,CAT31 FP Equity_DX_SUPPLY_SI_MV_RMV,CAT31 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CAT31 FP Equity_DX_UTILIZATION_QUANTITY,CAT31 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CAT31 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CAT31 FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CAT31 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CAT31 FP Equity_DX_ACTIVE_UTILIZATION_MV,CAT31 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CAT31 FP Equity_DX_BROKER_SI_CON_RATIO,CAT31 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CAT31 FP Equity_DX_DEMAND_SUPPLY_RATIO
2015-03-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4177.0,320583.04,,0.37,0.0,,0.0,,0.0
2015-03-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4177.0,322650.15,,0.37,0.0,,0.0,,0.0
2015-03-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4177.0,324209.54,,0.37,0.0,,0.0,,0.0
2015-03-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4177.0,323883.16,,0.37,0.0,,0.0,,0.0
2015-03-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4177.0,324934.85,,0.37,0.0,,0.0,,0.0
2015-03-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4177.0,324644.73,,0.38,0.0,,0.0,,0.0
2015-03-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4177.0,323556.77,,0.37,0.0,,0.0,,0.0
2015-03-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4177.0,334001.11,,0.38,0.0,,0.0,,0.0
2015-03-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4177.0,337264.96,,0.39,0.0,,0.0,,0.0
2015-04-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4177.0,338352.91,,0.39,0.0,,0.0,,0.0
2015-04-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4177.0,340891.47,,0.39,0.0,,0.0,,0.0
2015-04-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4177.0,340891.47,,0.39,0.0,,0.0,,0.0
2015-04-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4177.0,340891.47,,0.39,0.0,,0.0,,0.0
2015-04-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3607.0,295312.37,,0.34,0.0,,0.0,,0.0
2015-04-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4177.0,344191.59,,0.4,0.0,,0.0,,0.0
2015-04-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4177.0,349595.08,,0.4,0.0,,0.0,,0.0
2015-04-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4177.0,353946.89,,0.41,0.0,,0.0,,0.0
2015-04-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4177.0,359749.29,,0.41,0.0,,0.0,,0.0
2015-04-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4177.0,364101.1,,0.42,0.0,,0.0,,0.0
2015-04-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4177.0,366277.0,,0.42,0.0,,0.0,,0.0
2015-04-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4177.0,369178.21,,0.42,0.0,,0.0,,0.0
2015-04-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3992.0,349014.77,,0.4,0.0,,0.0,,0.0
2015-04-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4177.0,367727.6,,0.42,0.0,,0.0,,0.0
2015-04-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4177.0,371063.99,,0.43,0.0,,0.0,,0.0
2015-04-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4177.0,369540.86,,0.43,0.0,,0.0,,0.0
2015-04-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4177.0,370882.66,,0.42,0.0,,0.0,,0.0
2015-04-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4177.0,371072.01,,0.42,0.0,,0.0,,0.0
2015-04-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4177.0,368800.15,,0.41,0.0,,0.0,,0.0
2015-04-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4177.0,365392.34,,0.4,0.0,,0.0,,0.0
2015-04-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4177.0,369557.44,,0.4,0.0,,0.0,,0.0
2015-04-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4177.0,369936.08,,0.41,0.0,,0.0,,0.0
2015-05-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4177.0,369936.08,,0.41,0.0,,0.0,,0.0
2015-05-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4177.0,366149.63,,0.41,0.0,,0.0,,0.0
2015-05-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4177.0,366528.28,,0.4,0.0,,0.0,,0.0
2015-05-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4177.0,366717.6,,0.4,0.0,,0.0,,0.0
2015-05-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4177.0,367285.57,,0.41,0.0,,0.0,,0.0
2015-05-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4177.0,368232.18,,0.41,0.0,,0.0,,0.0
2015-05-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4177.0,366906.92,,0.41,0.0,,0.0,,0.0
2015-05-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4177.0,368042.86,,0.4,0.0,,0.0,,0.0
2015-05-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4177.0,368232.18,,0.4,0.0,,0.0,,0.0
2015-05-14,100.0,8815.71,0.01,0.06,0.01,0.01,0.0,8815.71,100.0,100.0,8815.71,,,,,100.0,,,,,,,0.01,100.0,,0.01,,,2.28,2.28,4292.0,378370.24,,0.42,2.27,,1.0,100.0,0.0228
2015-05-15,100.0,8814.8,0.01,0.07,0.01,0.01,0.0,8814.8,100.0,100.0,8814.8,,,,,,,,,,,,,,,0.01,,,2.28,2.28,4292.0,378331.34,,0.42,2.27,,1.0,100.0,0.0228
2015-05-18,100.0,8793.05,0.01,0.07,0.01,0.01,0.0,8793.05,100.0,100.0,8793.05,,,,,,,,,,,,,,,0.01,,,2.17,2.17,4501.0,395775.04,,0.44,2.19,,1.0,100.0,0.0217
2015-05-19,100.0,8747.72,0.01,0.07,0.01,0.01,0.0,8747.72,100.0,100.0,8747.72,,,,,,,,,,,,,,,0.01,,,2.17,2.17,4501.0,393734.96,,0.44,2.2,,1.0,100.0,0.0217
2015-05-20,100.0,8756.79,0.01,0.07,0.01,0.01,0.0,8756.79,100.0,100.0,8756.79,,,,,,,,,,,,,,,0.01,,,2.17,2.17,4501.0,394142.98,,0.44,2.18,,1.0,100.0,0.0217
2015-05-21,100.0,8883.7,0.01,0.07,0.01,0.01,0.0,8883.7,100.0,100.0,8883.7,,,,,,,,,,,,,,,0.01,,,2.17,2.17,4501.0,399855.19,,0.44,2.16,,1.0,100.0,0.0217
2015-05-22,100.0,8883.7,0.01,0.07,0.01,0.01,0.0,8883.7,100.0,100.0,8883.7,,,,,,,,,,,,,,,0.01,,,2.17,2.17,4501.0,399855.19,,0.44,2.19,,1.0,100.0,0.0217
2015-05-25,100.0,8919.96,0.01,0.07,0.01,0.01,0.0,8919.96,100.0,100.0,8919.96,,,,,,,,,,,,,,,0.01,,,2.17,2.17,4501.0,401487.25,,0.44,2.17,,1.0,100.0,0.0217
2015-05-26,100.0,8938.09,0.01,0.07,0.01,0.01,0.0,8938.09,100.0,100.0,8938.09,,,,,,,,,,,,,,,0.01,,,2.17,2.17,4501.0,402303.29,,0.45,2.19,,1.0,100.0,0.0217
2015-05-27,100.0,8938.09,0.01,0.08,0.01,0.01,0.0,8938.09,100.0,100.0,8938.09,,,,,,,,,,,,,,,0.01,,,2.17,2.17,4501.0,402303.29,,0.44,2.17,,1.0,100.0,0.0217
2015-05-28,100.0,8928.12,0.01,0.08,0.01,0.01,0.0,8928.12,100.0,100.0,8928.12,,,,,,,,,,,,,,,0.01,,,2.17,2.17,4501.0,401854.47,,0.44,2.17,,1.0,100.0,0.0217
2015-05-29,100.0,9078.59,0.01,0.08,0.01,0.01,0.0,9078.59,100.0,100.0,9078.59,,,,,,,,,,,,,,,0.01,,,2.17,2.17,4501.0,408627.53,,0.45,2.15,,1.0,100.0,0.0217
2015-06-01,100.0,9037.8,0.01,0.08,0.01,0.01,0.0,9037.8,100.0,100.0,9037.8,,,,,,,,,,,,,,,0.01,,,2.17,2.17,4501.0,406791.46,,0.45,2.18,,1.0,100.0,0.0217
2015-06-02,100.0,9046.87,0.01,0.08,0.01,0.01,0.0,9046.87,100.0,100.0,9046.87,,,,,,,,,,,,,,,0.01,,,2.17,2.17,4501.0,407199.47,,0.44,2.14,,1.0,100.0,0.0217
2015-06-03,100.0,9055.93,0.01,0.08,0.01,0.01,0.0,9055.93,100.0,100.0,9055.93,,,,,,,,,,,,,,,0.01,,,2.17,2.17,4501.0,407607.49,,0.45,2.16,,1.0,100.0,0.0217
2015-06-04,100.0,9045.96,0.01,0.09,0.01,0.01,0.0,9045.96,100.0,100.0,9045.96,,,,,,,,,,,,,,,0.01,,,2.17,2.17,4501.0,407158.67,,0.45,2.18,,1.0,100.0,0.0217
2015-06-05,100.0,9028.74,0.01,0.09,0.01,0.01,0.0,9028.74,100.0,100.0,9028.74,,,,,,,,,,,,,,,0.01,,,2.17,2.17,4501.0,406383.44,,0.45,2.19,,1.0,100.0,0.0217
2015-06-08,100.0,8957.12,0.01,0.1,0.01,0.01,0.0,8957.12,100.0,100.0,8957.12,,,,,,,,,,,,,,,0.01,,,2.17,2.17,4501.0,403160.12,,0.44,2.16,,1.0,100.0,0.0217
2015-06-09,100.0,8901.83,0.01,0.11,0.01,0.01,0.0,8901.83,100.0,100.0,8901.83,,,,,,,,,,,,,,,0.01,,,2.17,2.17,4501.0,400671.22,,0.44,2.17,,1.0,100.0,0.0217
2015-06-10,100.0,8829.31,0.01,0.11,0.01,0.01,0.0,8829.31,100.0,100.0,8829.31,,,,,,,,,,,,,,,0.01,,,2.17,2.17,4501.0,397407.1,,0.44,2.17,,1.0,100.0,0.0217
2015-06-11,100.0,8793.05,0.01,0.11,0.01,0.01,0.0,8793.05,100.0,100.0,8793.05,,,,,,,,,,,,,,,0.01,,,2.17,2.17,4501.0,395775.04,,0.44,2.18,,1.0,100.0,0.0217
2015-06-12,100.0,8855.6,0.01,0.12,0.01,0.01,0.0,8855.6,100.0,100.0,8855.6,,,,,,,,,,,,,,,0.01,,,2.17,2.17,4501.0,398590.34,,0.44,2.16,,1.0,100.0,0.0217
2015-06-15,100.0,8847.44,0.01,0.12,0.01,0.01,0.0,8847.44,100.0,100.0,8847.44,,,,,,,,,,,,,,,0.01,,,2.17,2.17,4501.0,398223.13,,0.44,2.17,,1.0,100.0,0.0217
2015-06-16,100.0,8756.79,0.01,0.12,0.01,0.01,0.0,8756.79,100.0,100.0,8756.79,,,,,,,,,,,,,,,0.01,,,2.17,2.17,4501.0,394142.98,,0.44,2.19,,1.0,100.0,0.0217
2015-06-17,100.0,8879.16,0.01,0.13,0.01,0.01,0.0,8879.16,100.0,100.0,8879.16,,,,,,,,,,,,,,,0.01,,,2.17,2.17,4501.0,399651.18,,0.44,2.15,,1.0,100.0,0.0217
2015-06-18,100.0,8879.16,0.01,0.12,0.01,0.01,0.0,8879.16,100.0,100.0,8879.16,,,,,,,,,,,,,,,0.01,,,2.17,2.17,4501.0,399651.18,,0.44,2.16,,1.0,100.0,0.0217
2015-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.01,,100.0,,,,,,100.0,0.0,0.01,,0.0,0.0,4601.0,407320.82,,0.45,0.0,,0.0,100.0,0.0
2015-06-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4601.0,408738.89,,0.45,0.0,,0.0,,0.0
2015-06-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4601.0,410407.21,,0.46,0.0,,0.0,,0.0
2015-06-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4601.0,400397.28,,0.45,0.0,,0.0,,0.0
2015-06-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4601.0,399563.12,,0.44,0.0,,0.0,,0.0
2015-06-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4601.0,398854.08,,0.44,0.0,,0.0,,0.0
2015-06-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4601.0,392055.67,,0.43,0.0,,0.0,,0.0
2015-06-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4601.0,382921.61,,0.43,0.0,,0.0,,0.0
2015-07-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4601.0,379251.3,,0.42,0.0,,0.0,,0.0
2015-07-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4601.0,377624.68,,0.42,0.0,,0.0,,0.0
2015-07-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4601.0,376623.69,,0.42,0.0,,0.0,,0.0
2015-07-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4601.0,376206.61,,0.42,0.0,,0.0,,0.0
2015-07-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4601.0,375789.53,,0.42,0.0,,0.0,,0.0
2015-07-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4601.0,372661.43,,0.41,0.0,,0.0,,0.0
2015-07-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4601.0,370492.61,,0.41,0.0,,0.0,,0.0
2015-07-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4601.0,373579.0,,0.41,0.0,,0.0,,0.0
2015-07-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4601.0,373704.13,,0.41,0.0,,0.0,,0.0
2015-07-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4601.0,374538.29,,0.41,0.0,,0.0,,0.0
2015-07-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4601.0,375789.53,,0.41,0.0,,0.0,,0.0
2015-07-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4601.0,377040.77,,0.42,0.0,,0.0,,0.0
2015-07-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4601.0,376623.69,,0.42,0.0,,0.0,,0.0
2015-07-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4601.0,376665.4,,0.42,0.0,,0.0,,0.0
2015-07-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4601.0,375789.53,,0.41,0.0,,0.0,,0.0
2015-07-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4601.0,375789.53,,0.41,0.0,,0.0,,0.0
2015-07-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4601.0,377040.77,,0.41,0.0,,0.0,,0.0
2015-07-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4601.0,376290.03,,0.42,0.0,,0.0,,0.0
2015-07-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4601.0,375372.45,,0.41,0.0,,0.0,,0.0
2015-07-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4601.0,376206.61,,0.42,0.0,,0.0,,0.0
2015-07-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4601.0,373745.84,,0.41,0.0,,0.0,,0.0
2015-07-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4601.0,371201.64,,0.41,0.0,,0.0,,0.0
2015-07-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4601.0,378166.89,,0.41,0.0,,0.0,,0.0
2015-08-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4601.0,376623.69,,0.42,0.0,,0.0,,0.0
2015-08-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4601.0,379209.59,,0.42,0.0,,0.0,,0.0
2015-08-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4601.0,381878.91,,0.42,0.0,,0.0,,0.0
2015-08-06,1010.0,84039.68,0.07,1.37,0.07,0.09,0.0,0.0,1010.0,0.0,84039.68,,,,,,,,,,,,,1010.0,,0.09,,,21.95,21.95,3591.0,298798.51,,0.33,21.86,,1.0,100.0,0.2195
2015-08-07,1010.0,83957.28,0.07,1.37,0.07,0.09,0.0,0.0,1010.0,0.0,83957.28,,,,,,,,,,,,,,,0.09,,,21.95,21.95,3591.0,298505.54,,0.33,21.9,,1.0,100.0,0.2195
2015-08-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.09,,1010.0,,,,,,,0.0,,,0.0,0.0,4601.0,382963.31,,0.42,0.0,,0.0,,0.0
2015-08-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4601.0,382671.36,,0.42,0.0,,0.0,,0.0
2015-08-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4601.0,382212.57,,0.42,0.0,,0.0,,0.0
2015-08-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4601.0,382295.99,,0.42,0.0,,0.0,,0.0
2015-08-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4601.0,384256.26,,0.42,0.0,,0.0,,0.0
2015-08-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4601.0,385298.97,,0.43,0.0,,0.0,,0.0
2015-08-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4601.0,384047.72,,0.43,0.0,,0.0,,0.0
2015-08-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4601.0,382879.9,,0.42,0.0,,0.0,,0.0
2015-08-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4601.0,382212.57,,0.42,0.0,,0.0,,0.0
2015-08-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4601.0,382337.69,,0.42,0.0,,0.0,,0.0
2015-08-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4601.0,377040.77,,0.41,0.0,,0.0,,0.0
2015-08-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4601.0,375664.41,,0.42,0.0,,0.0,,0.0
2015-08-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4601.0,375998.07,,0.42,0.0,,0.0,,0.0
2015-08-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4601.0,377040.77,,0.42,0.0,,0.0,,0.0
2015-08-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4601.0,378709.09,,0.42,0.0,,0.0,,0.0
2015-08-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4601.0,378709.09,,0.42,0.0,,0.0,,0.0
