,MLCFM FP Equity_DX_SI_QTY,MLCFM FP Equity_DX_SHORT_INTEREST_VALUE,MLCFM FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,MLCFM FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MLCFM FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MLCFM FP Equity_DX_SI_MV,MLCFM FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MLCFM FP Equity_DX_SUPPLY_SI_QTY,MLCFM FP Equity_DX_BROKER_SI_QTY,MLCFM FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MLCFM FP Equity_DX_SUPPLY_SI_MV,MLCFM FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MLCFM FP Equity_DX_UTILIZATION_QUANTITY,MLCFM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MLCFM FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MLCFM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MLCFM FP Equity_DX_ACTIVE_UTILIZATION_MV,MLCFM FP Equity_DX_BROKER_SI_CON_RATIO,MLCFM FP Equity_DX_DEMAND_SUPPLY_RATIO,MLCFM FP Equity_PX_LAST
2021-02-10,,,,,,,,,,,,,,,,,,,,900.0
2021-02-11,,,,,,,,,,,,,,,,,,,,900.0
2021-03-05,,,,,,,,,,,,,,,,,,,,945.0
2021-03-16,,,,,,,,,,,,,,,,,,,,945.0
2021-03-19,,,,,,,,,,,,,,,,,,,,945.0
2021-03-24,,,,,,,,,,,,,,,,,,,,990.0
2021-04-20,,,,,,,,,,,,,,,,,,,,990.0
2021-05-11,,,,,,,,,,,,,,,,,,,,950.0
2021-06-01,,,,,,,,,,,,,,,,,,,,865.0
2021-06-02,,,,,,,,,,,,,,,,,,,,890.0
2021-06-09,,,,,,,,,,,,,,,,,,,,900.0
2021-06-17,,,,,,,,,,,,,,,,,,,,900.0
2021-08-03,,,,,,,,,,,,,,,,,,,,900.0
2021-08-05,,,,,,,,,,,,,,,,,,,,815.0
2021-08-06,,,,,,,,,,,,,,,,,,,,850.0
2021-08-12,,,,,,,,,,,,,,,,,,,,855.0
2021-08-13,,,,,,,,,,,,,,,,,,,,860.0
2021-08-16,,,,,,,,,,,,,,,,,,,,895.0
2021-08-18,,,,,,,,,,,,,,,,,,,,935.0
2021-09-10,,,,,,,,,,,,,,,,,,,,860.0
2021-09-13,,,,,,,,,,,,,,,,,,,,900.0
2021-09-14,,,,,,,,,,,,,,,,,,,,860.0
2021-09-15,,,,,,,,,,,,,,,,,,,,890.0
2021-09-20,,,,,,,,,,,,,,,,,,,,890.0
2021-09-21,,,,,,,,,,,,,,,,,,,,890.0
2021-09-22,,,,,,,,,,,,,,,,,,,,890.0
2021-09-27,,,,,,,,,,,,,,,,,,,,860.0
2021-09-28,,,,,,,,,,,,,,,,,,,,900.0
2021-09-30,,,,,,,,,,,,,,,,,,,,900.0
2021-10-05,,,,,,,,,,,,,,,,,,,,900.0
2021-10-12,,,,,,,,,,,,,,,,,,,,900.0
2021-10-13,,,,,,,,,,,,,,,,,,,,980.0
2021-10-27,,,,,,,,,,,,,,,,,,,,970.0
2021-10-29,,,,,,,,,,,,,,,,,,,,975.0
2021-11-03,,,,,,,,,,,,,,,,,,,,890.0
2021-11-15,,,,,,,,,,,,,,,,,,,,875.0
2021-11-22,,,,,,,,,,,,,,,,,,,,950.0
2021-11-23,,,,,,,,,,,,,,,,,,,,900.0
2021-11-26,,,,,,,,,,,,,,,,,,,,885.0
2021-11-30,,,,,,,,,,,,,,,,,,,,865.0
2021-12-01,,,,,,,,,,,,,,,,,,,,900.0
2021-12-02,,,,,,,,,,,,,,,,,,,,900.0
2021-12-07,,,,,,,,,,,,,,,,,,,,950.0
2021-12-08,,,,,,,,,,,,,,,,,,,,955.0
2021-12-10,,,,,,,,,,,,,,,,,,,,950.0
2021-12-16,,,,,,,,,,,,,,,,,,,,980.0
2021-12-17,,,,,,,,,,,,,,,,,,,,980.0
2021-12-21,,,,,,,,,,,,,,,,,,,,920.0
2021-12-29,,,,,,,,,,,,,,,,,,,,990.0
2021-12-30,,,,,,,,,,,,,,,,,,,,990.0
2021-12-31,,,,,,,,,,,,,,,,,,,,990.0
2022-01-25,,,,,,,,,,,,,,,,,,,,920.0
2022-01-31,,,,,,,,,,,,,,,,,,,,980.0
2022-02-01,,,,,,,,,,,,,,,,,,,,920.0
2022-02-10,,,,,,,,,,,,,,,,,,,,920.0
2022-02-16,,,,,,,,,,,,,,,,,,,,920.0
2022-03-02,,,,,,,,,,,,,,,,,,,,900.0
2022-03-07,,,,,,,,,,,,,,,,,,,,860.0
2022-03-10,,,,,,,,,,,,,,,,,,,,920.0
2022-03-14,,,,,,,,,,,,,,,,,,,,950.0
2022-03-18,,,,,,,,,,,,,,,,,,,,950.0
2022-03-21,,,,,,,,,,,,,,,,,,,,970.0
2022-03-28,,,,,,,,,,,,,,,,,,,,945.0
2022-03-29,,,,,,,,,,,,,,,,,,,,940.0
2022-03-31,,,,,,,,,,,,,,,,,,,,940.0
2022-04-05,,,,,,,,,,,,,,,,,,,,940.0
2022-04-06,,,,,,,,,,,,,,,,,,,,945.0
2022-04-11,,,,,,,,,,,,,,,,,,,,930.0
2022-04-12,,,,,,,,,,,,,,,,,,,,895.0
2022-04-13,,,,,,,,,,,,,,,,,,,,945.0
2022-04-19,,,,,,,,,,,,,,,,,,,,950.0
2022-04-21,,,,,,,,,,,,,,,,,,,,890.0
2022-04-25,,,,,,,,,,,,,,,,,,,,940.0
2022-04-28,,,,,,,,,,,,,,,,,,,,930.0
2022-04-29,,,,,,,,,,,,,,,,,,,,940.0
2022-05-09,,,,,,,,,,,,,,,,,,,,890.0
2022-05-10,,,,,,,,,,,,,,,,,,,,940.0
2022-05-11,,,,,,,,,,,,,,,,,,,,940.0
2022-05-16,,,,,,,,,,,,,,,,,,,,890.0
2022-05-17,,,,,,,,,,,,,,,,,,,,890.0
2022-05-18,,,,,,,,,,,,,,,,,,,,950.0
2022-05-20,,,,,,,,,,,,,,,,,,,,935.0
2022-05-26,,,,,,,,,,,,,,,,,,,,935.0
2022-05-31,,,,,,,,,,,,,,,,,,,,935.0
2022-06-07,,,,,,,,,,,,,,,,,,,,950.0
2022-06-10,,,,,,,,,,,,,,,,,,,,940.0
2022-06-14,,,,,,,,,,,,,,,,,,,,950.0
2022-06-15,,,,,,,,,,,,,,,,,,,,960.0
2022-06-20,,,,,,,,,,,,,,,,,,,,960.0
2022-06-28,,,,,,,,,,,,,,,,,,,,960.0
2022-06-29,,,,,,,,,,,,,,,,,,,,960.0
2022-07-06,,,,,,,,,,,,,,,,,,,,960.0
2022-07-08,,,,,,,,,,,,,,,,,,,,990.0
2022-07-11,,,,,,,,,,,,,,,,,,,,990.0
2022-07-13,,,,,,,,,,,,,,,,,,,,990.0
2022-07-18,,,,,,,,,,,,,,,,,,,,990.0
2022-07-21,,,,,,,,,,,,,,,,,,,,960.0
2022-07-25,,,,,,,,,,,,,,,,,,,,990.0
2022-08-01,,,,,,,,,,,,,,,,,,,,965.0
2022-08-29,,,,,,,,,,,,,,,,,,,,990.0
2022-09-02,,,,,,,,,,,,,,,,,,,,970.0
2022-09-05,,,,,,,,,,,,,,,,,,,,980.0
2022-11-01,,,,,,,,,,,,,,,,,,,,990.0
2022-11-22,,,,,,,,,,,,,,,,,,,,990.0
2022-11-28,,,,,,,,,,,,,,,,,,,,990.0
2022-11-29,,,,,,,,,,,,,,,,,,,,990.0
2022-11-30,,,,,,,,,,,,,,,,,,,,990.0
2022-12-01,,,,,,,,,,,,,,,,,,,,980.0
2022-12-02,,,,,,,,,,,,,,,,,,,,980.0
2022-12-05,,,,,,,,,,,,,,,,,,,,980.0
2022-12-06,,,,,,,,,,,,,,,,,,,,980.0
2022-12-07,,,,,,,,,,,,,,,,,,,,980.0
2022-12-08,,,,,,,,,,,,,,,,,,,,1000.0
2022-12-09,,,,,,,,,,,,,,,,,,,,1000.0
2022-12-12,,,,,,,,,,,,,,,,,,,,995.0
2022-12-13,,,,,,,,,,,,,,,,,,,,990.0
2022-12-14,,,,,,,,,,,,,,,,,,,,990.0
2022-12-15,,,,,,,,,,,,,,,,,,,,990.0
2022-12-16,,,,,,,,,,,,,,,,,,,,990.0
2022-12-19,,,,,,,,,,,,,,,,,,,,990.0
2022-12-20,,,,,,,,,,,,,,,,,,,,990.0
2022-12-21,,,,,,,,,,,,,,,,,,,,990.0
2022-12-22,,,,,,,,,,,,,,,,,,,,990.0
2022-12-23,,,,,,,,,,,,,,,,,,,,970.0
2022-12-27,,,,,,,,,,,,,,,,,,,,950.0
2022-12-28,,,,,,,,,,,,,,,,,,,,985.0
2022-12-29,,,,,,,,,,,,,,,,,,,,990.0
2022-12-30,,,,,,,,,,,,,,,,,,,,990.0
2023-01-02,,,,,,,,,,,,,,,,,,,,990.0
2023-01-03,,,,,,,,,,,,,,,,,,,,990.0
2023-01-04,,,,,,,,,,,,,,,,,,,,990.0
2023-01-05,,,,,,,,,,,,,,,,,,,,900.0
2023-01-06,,,,,,,,,,,,,,,,,,,,975.0
2023-01-09,,,,,,,,,,,,,,,,,,,,970.0
2023-01-10,,,,,,,,,,,,,,,,,,,,960.0
2023-01-11,,,,,,,,,,,,,,,,,,,,905.0
2023-01-12,,,,,,,,,,,,,,,,,,,,900.0
2023-01-13,,,,,,,,,,,,,,,,,,,,955.0
2023-01-16,,,,,,,,,,,,,,,,,,,,960.0
2023-01-17,,,,,,,,,,,,,,,,,,,,960.0
2023-01-18,,,,,,,,,,,,,,,,,,,,960.0
2023-01-19,,,,,,,,,,,,,,,,,,,,960.0
2023-01-20,,,,,,,,,,,,,,,,,,,,960.0
2023-01-23,,,,,,,,,,,,,,,,,,,,960.0
2023-01-24,,,,,,,,,,,,,,,,,,,,905.0
2023-01-25,,,,,,,,,,,,,,,,,,,,945.0
2023-01-26,,,,,,,,,,,,,,,,,,,,910.0
2023-01-27,,,,,,,,,,,,,,,,,,,,905.0
2023-01-30,,,,,,,,,,,,,,,,,,,,900.0
2023-01-31,,,,,,,,,,,,,,,,,,,,940.0
2023-02-01,,,,,,,,,,,,,,,,,,,,940.0
2023-02-02,,,,,,,,,,,,,,,,,,,,940.0
2023-02-03,,,,,,,,,,,,,,,,,,,,940.0
2023-02-06,,,,,,,,,,,,,,,,,,,,885.0
2023-02-07,,,,,,,,,,,,,,,,,,,,885.0
2023-02-08,,,,,,,,,,,,,,,,,,,,875.0
2023-02-09,,,,,,,,,,,,,,,,,,,,865.0
2023-02-10,,,,,,,,,,,,,,,,,,,,865.0
2023-02-13,,,,,,,,,,,,,,,,,,,,885.0
2023-02-14,,,,,,,,,,,,,,,,,,,,885.0
2023-02-15,,,,,,,,,,,,,,,,,,,,885.0
2023-02-16,,,,,,,,,,,,,,,,,,,,885.0
2023-02-17,,,,,,,,,,,,,,,,,,,,885.0
2023-02-20,,,,,,,,,,,,,,,,,,,,885.0
2023-02-21,,,,,,,,,,,,,,,,,,,,885.0
2023-02-22,,,,,,,,,,,,,,,,,,,,880.0
2023-02-23,,,,,,,,,,,,,,,,,,,,880.0
2023-02-24,,,,,,,,,,,,,,,,,,,,885.0
2023-02-27,,,,,,,,,,,,,,,,,,,,895.0
2023-02-28,,,,,,,,,,,,,,,,,,,,895.0
2023-03-01,,,,,,,,,,,,,,,,,,,,905.0
2023-03-02,,,,,,,,,,,,,,,,,,,,910.0
2023-03-03,,,,,,,,,,,,,,,,,,,,920.0
2023-03-06,,,,,,,,,,,,,,,,,,,,920.0
2023-03-07,,,,,,,,,,,,,,,,,,,,920.0
2023-03-08,,,,,,,,,,,,,,,,,,,,925.0
2023-03-09,,,,,,,,,,,,,,,,,,,,925.0
2023-03-10,,,,,,,,,,,,,,,,,,,,925.0
2023-03-13,,,,,,,,,,,,,,,,,,,,915.0
2023-03-14,,,,,,,,,,,,,,,,,,,,915.0
2023-03-15,,,,,,,,,,,,,,,,,,,,920.0
2023-03-16,,,,,,,,,,,,,,,,,,,,920.0
2023-03-17,,,,,,,,,,,,,,,,,,,,900.0
2023-03-20,,,,,,,,,,,,,,,,,,,,900.0
2023-03-21,,,,,,,,,,,,,,,,,,,,900.0
2023-03-22,,,,,,,,,,,,,,,,,,,,910.0
2023-03-23,,,,,,,,,,,,,,,,,,,,865.0
2023-03-24,,,,,,,,,,,,,,,,,,,,860.0
2023-03-27,,,,,,,,,,,,,,,,,,,,860.0
2023-03-28,,,,,,,,,,,,,,,,,,,,910.0
2023-03-29,,,,,,,,,,,,,,,,,,,,910.0
2023-03-30,,,,,,,,,,,,,,,,,,,,890.0
2023-03-31,,,,,,,,,,,,,,,,,,,,920.0
2023-04-03,,,,,,,,,,,,,,,,,,,,920.0
2023-04-04,,,,,,,,,,,,,,,,,,,,920.0
2023-04-05,,,,,,,,,,,,,,,,,,,,920.0
2023-04-06,,,,,,,,,,,,,,,,,,,,945.0
2023-04-11,,,,,,,,,,,,,,,,,,,,945.0
2023-04-12,,,,,,,,,,,,,,,,,,,,945.0
2023-04-13,,,,,,,,,,,,,,,,,,,,955.0
2023-04-14,,,,,,,,,,,,,,,,,,,,930.0
2023-04-17,,,,,,,,,,,,,,,,,,,,980.0
2023-04-18,,,,,,,,,,,,,,,,,,,,900.0
2023-04-19,,,,,,,,,,,,,,,,,,,,900.0
2023-04-20,,,,,,,,,,,,,,,,,,,,940.0
2023-04-21,,,,,,,,,,,,,,,,,,,,915.0
2023-04-24,,,,,,,,,,,,,,,,,,,,940.0
2023-04-25,,,,,,,,,,,,,,,,,,,,940.0
2023-04-26,,,,,,,,,,,,,,,,,,,,940.0
2023-04-27,,,,,,,,,,,,,,,,,,,,940.0
2023-04-28,,,,,,,,,,,,,,,,,,,,940.0
2023-05-02,,,,,,,,,,,,,,,,,,,,970.0
2023-05-03,,,,,,,,,,,,,,,,,,,,945.0
2023-05-04,,,,,,,,,,,,,,,,,,,,945.0
2023-05-05,,,,,,,,,,,,,,,,,,,,850.0
2023-05-08,,,,,,,,,,,,,,,,,,,,890.0
2023-05-09,,,,,,,,,,,,,,,,,,,,915.0
2023-05-10,,,,,,,,,,,,,,,,,,,,915.0
2023-05-11,,,,,,,,,,,,,,,,,,,,905.0
2023-05-12,,,,,,,,,,,,,,,,,,,,900.0
2023-05-15,,,,,,,,,,,,,,,,,,,,900.0
2023-05-16,,,,,,,,,,,,,,,,,,,,900.0
2023-05-17,,,,,,,,,,,,,,,,,,,,900.0
2023-05-18,,,,,,,,,,,,,,,,,,,,900.0
2023-05-19,,,,,,,,,,,,,,,,,,,,900.0
2023-05-22,,,,,,,,,,,,,,,,,,,,900.0
2023-05-23,,,,,,,,,,,,,,,,,,,,850.0
2023-05-24,,,,,,,,,,,,,,,,,,,,880.0
2023-05-25,,,,,,,,,,,,,,,,,,,,880.0
2023-05-26,,,,,,,,,,,,,,,,,,,,880.0
2023-05-29,,,,,,,,,,,,,,,,,,,,875.0
2023-05-30,,,,,,,,,,,,,,,,,,,,875.0
2023-05-31,,,,,,,,,,,,,,,,,,,,900.0
2023-06-01,,,,,,,,,,,,,,,,,,,,900.0
2023-06-02,,,,,,,,,,,,,,,,,,,,895.0
2023-06-05,,,,,,,,,,,,,,,,,,,,900.0
2023-06-06,,,,,,,,,,,,,,,,,,,,900.0
2023-06-07,,,,,,,,,,,,,,,,,,,,900.0
2023-06-08,,,,,,,,,,,,,,,,,,,,900.0
2023-06-09,,,,,,,,,,,,,,,,,,,,900.0
2023-06-12,,,,,,,,,,,,,,,,,,,,900.0
2023-06-13,,,,,,,,,,,,,,,,,,,,900.0
2023-06-14,,,,,,,,,,,,,,,,,,,,900.0
2023-06-15,,,,,,,,,,,,,,,,,,,,900.0
2023-06-16,,,,,,,,,,,,,,,,,,,,900.0
2023-06-19,,,,,,,,,,,,,,,,,,,,900.0
2023-06-20,,,,,,,,,,,,,,,,,,,,920.0
2023-06-21,,,,,,,,,,,,,,,,,,,,920.0
2023-06-22,,,,,,,,,,,,,,,,,,,,920.0
2023-06-23,,,,,,,,,,,,,,,,,,,,950.0
2023-06-26,,,,,,,,,,,,,,,,,,,,950.0
2023-06-27,,,,,,,,,,,,,,,,,,,,950.0
2023-06-28,,,,,,,,,,,,,,,,,,,,950.0
2023-06-29,,,,,,,,,,,,,,,,,,,,965.0
2023-06-30,,,,,,,,,,,,,,,,,,,,965.0
2023-07-03,,,,,,,,,,,,,,,,,,,,965.0
2023-07-04,,,,,,,,,,,,,,,,,,,,965.0
2023-07-05,,,,,,,,,,,,,,,,,,,,965.0
2023-07-06,,,,,,,,,,,,,,,,,,,,965.0
2023-07-07,,,,,,,,,,,,,,,,,,,,975.0
2023-07-10,,,,,,,,,,,,,,,,,,,,900.0
2023-07-11,,,,,,,,,,,,,,,,,,,,900.0
2023-07-12,,,,,,,,,,,,,,,,,,,,990.0
2023-07-13,,,,,,,,,,,,,,,,,,,,990.0
2023-07-14,,,,,,,,,,,,,,,,,,,,990.0
2023-07-17,,,,,,,,,,,,,,,,,,,,995.0
2023-07-18,,,,,,,,,,,,,,,,,,,,995.0
2023-07-19,,,,,,,,,,,,,,,,,,,,995.0
2023-07-20,,,,,,,,,,,,,,,,,,,,995.0
2023-07-21,,,,,,,,,,,,,,,,,,,,995.0
2023-07-24,,,,,,,,,,,,,,,,,,,,995.0
2023-07-25,,,,,,,,,,,,,,,,,,,,995.0
2023-07-26,,,,,,,,,,,,,,,,,,,,995.0
2023-07-27,,,,,,,,,,,,,,,,,,,,995.0
2023-07-28,,,,,,,,,,,,,,,,,,,,995.0
2023-07-31,,,,,,,,,,,,,,,,,,,,995.0
2023-08-01,,,,,,,,,,,,,,,,,,,,995.0
2023-08-02,,,,,,,,,,,,,,,,,,,,995.0
2023-08-03,,,,,,,,,,,,,,,,,,,,995.0
2023-08-04,,,,,,,,,,,,,,,,,,,,1000.0
2023-08-07,,,,,,,,,,,,,,,,,,,,1000.0
2023-08-08,,,,,,,,,,,,,,,,,,,,930.0
2023-08-09,,,,,,,,,,,,,,,,,,,,985.0
2023-08-10,,,,,,,,,,,,,,,,,,,,1000.0
2023-08-11,,,,,,,,,,,,,,,,,,,,1000.0
2023-08-14,,,,,,,,,,,,,,,,,,,,1000.0
2023-08-15,,,,,,,,,,,,,,,,,,,,1000.0
2023-08-16,,,,,,,,,,,,,,,,,,,,940.0
2023-08-17,,,,,,,,,,,,,,,,,,,,1000.0
2023-08-18,,,,,,,,,,,,,,,,,,,,980.0
2023-08-21,,,,,,,,,,,,,,,,,,,,980.0
2023-08-22,,,,,,,,,,,,,,,,,,,,980.0
2023-08-23,,,,,,,,,,,,,,,,,,,,980.0
2023-08-24,,,,,,,,,,,,,,,,,,,,980.0
2023-08-25,,,,,,,,,,,,,,,,,,,,980.0
2023-08-28,,,,,,,,,,,,,,,,,,,,980.0
2023-08-29,,,,,,,,,,,,,,,,,,,,980.0
2023-08-30,,,,,,,,,,,,,,,,,,,,980.0
2023-08-31,,,,,,,,,,,,,,,,,,,,1000.0
2023-09-01,,,,,,,,,,,,,,,,,,,,1000.0
2023-09-04,,,,,,,,,,,,,,,,,,,,1010.0
2023-09-05,,,,,,,,,,,,,,,,,,,,1010.0
2023-09-06,,,,,,,,,,,,,,,,,,,,1010.0
2023-09-07,,,,,,,,,,,,,,,,,,,,1010.0
2023-09-08,,,,,,,,,,,,,,,,,,,,1010.0
2023-09-11,,,,,,,,,,,,,,,,,,,,1010.0
2023-09-12,,,,,,,,,,,,,,,,,,,,1010.0
2023-09-13,,,,,,,,,,,,,,,,,,,,990.0
2023-09-14,,,,,,,,,,,,,,,,,,,,980.0
2023-09-15,,,,,,,,,,,,,,,,,,,,1000.0
2023-09-18,,,,,,,,,,,,,,,,,,,,1000.0
2023-09-19,,,,,,,,,,,,,,,,,,,,1000.0
2023-09-20,,,,,,,,,,,,,,,,,,,,1000.0
2023-09-21,,,,,,,,,,,,,,,,,,,,1000.0
2023-09-22,,,,,,,,,,,,,,,,,,,,1000.0
2023-09-25,,,,,,,,,,,,,,,,,,,,1000.0
2023-09-26,,,,,,,,,,,,,,,,,,,,1000.0
2023-09-27,,,,,,,,,,,,,,,,,,,,1000.0
2023-09-28,,,,,,,,,,,,,,,,,,,,1000.0
2023-09-29,,,,,,,,,,,,,,,,,,,,1000.0
2023-10-02,,,,,,,,,,,,,,,,,,,,1000.0
2023-10-03,,,,,,,,,,,,,,,,,,,,1000.0
2023-10-04,,,,,,,,,,,,,,,,,,,,1000.0
2023-10-05,,,,,,,,,,,,,,,,,,,,1000.0
2023-10-06,,,,,,,,,,,,,,,,,,,,1000.0
2023-10-09,,,,,,,,,,,,,,,,,,,,1000.0
2023-10-10,,,,,,,,,,,,,,,,,,,,1000.0
2023-10-11,,,,,,,,,,,,,,,,,,,,1000.0
2023-10-12,,,,,,,,,,,,,,,,,,,,1000.0
2023-10-13,,,,,,,,,,,,,,,,,,,,1000.0
2023-10-16,,,,,,,,,,,,,,,,,,,,1000.0
2023-10-17,,,,,,,,,,,,,,,,,,,,1010.0
2023-10-18,,,,,,,,,,,,,,,,,,,,1010.0
2023-10-19,,,,,,,,,,,,,,,,,,,,1010.0
2023-10-20,,,,,,,,,,,,,,,,,,,,990.0
2023-10-23,,,,,,,,,,,,,,,,,,,,990.0
2023-10-24,,,,,,,,,,,,,,,,,,,,990.0
2023-10-25,,,,,,,,,,,,,,,,,,,,990.0
2023-10-26,,,,,,,,,,,,,,,,,,,,990.0
2023-10-27,,,,,,,,,,,,,,,,,,,,990.0
2023-10-30,,,,,,,,,,,,,,,,,,,,990.0
2023-10-31,,,,,,,,,,,,,,,,,,,,990.0
2023-11-01,,,,,,,,,,,,,,,,,,,,990.0
2023-11-02,,,,,,,,,,,,,,,,,,,,990.0
2023-11-03,,,,,,,,,,,,,,,,,,,,990.0
2023-11-06,,,,,,,,,,,,,,,,,,,,1010.0
2023-11-07,,,,,,,,,,,,,,,,,,,,1010.0
2023-11-08,,,,,,,,,,,,,,,,,,,,1010.0
2023-11-09,,,,,,,,,,,,,,,,,,,,1010.0
2023-11-10,,,,,,,,,,,,,,,,,,,,1010.0
2023-11-13,,,,,,,,,,,,,,,,,,,,1010.0
2023-11-14,,,,,,,,,,,,,,,,,,,,1010.0
2023-11-15,,,,,,,,,,,,,,,,,,,,1010.0
2023-11-16,,,,,,,,,,,,,,,,,,,,1010.0
2023-11-17,,,,,,,,,,,,,,,,,,,,1010.0
2023-11-20,,,,,,,,,,,,,,,,,,,,1010.0
2023-11-21,,,,,,,,,,,,,,,,,,,,1010.0
2023-11-22,,,,,,,,,,,,,,,,,,,,1010.0
2023-11-23,,,,,,,,,,,,,,,,,,,,1010.0
2023-11-24,,,,,,,,,,,,,,,,,,,,1010.0
2023-11-27,,,,,,,,,,,,,,,,,,,,1010.0
2023-11-28,,,,,,,,,,,,,,,,,,,,1010.0
2023-11-29,,,,,,,,,,,,,,,,,,,,1010.0
2023-11-30,,,,,,,,,,,,,,,,,,,,1010.0
2023-12-01,,,,,,,,,,,,,,,,,,,,1010.0
2023-12-04,,,,,,,,,,,,,,,,,,,,1010.0
2023-12-05,,,,,,,,,,,,,,,,,,,,1010.0
2023-12-06,,,,,,,,,,,,,,,,,,,,1010.0
2023-12-07,,,,,,,,,,,,,,,,,,,,1010.0
2023-12-08,,,,,,,,,,,,,,,,,,,,1010.0
2023-12-11,,,,,,,,,,,,,,,,,,,,1010.0
2023-12-12,,,,,,,,,,,,,,,,,,,,1010.0
2023-12-13,,,,,,,,,,,,,,,,,,,,1010.0
2023-12-14,,,,,,,,,,,,,,,,,,,,1010.0
2023-12-15,,,,,,,,,,,,,,,,,,,,1010.0
2023-12-18,,,,,,,,,,,,,,,,,,,,1010.0
2023-12-19,,,,,,,,,,,,,,,,,,,,1010.0
2023-12-20,,,,,,,,,,,,,,,,,,,,1010.0
2023-12-21,,,,,,,,,,,,,,,,,,,,1010.0
2023-12-22,,,,,,,,,,,,,,,,,,,,1010.0
2023-12-27,,,,,,,,,,,,,,,,,,,,1010.0
2023-12-28,,,,,,,,,,,,,,,,,,,,1010.0
2023-12-29,,,,,,,,,,,,,,,,,,,,1010.0
2024-01-02,,,,,,,,,,,,,,,,,,,,1010.0
2024-01-03,,,,,,,,,,,,,,,,,,,,1010.0
2024-01-04,,,,,,,,,,,,,,,,,,,,1010.0
2024-01-05,,,,,,,,,,,,,,,,,,,,1010.0
2024-01-08,,,,,,,,,,,,,,,,,,,,1010.0
2024-01-09,,,,,,,,,,,,,,,,,,,,1010.0
2024-01-10,,,,,,,,,,,,,,,,,,,,960.0
2024-01-11,,,,,,,,,,,,,,,,,,,,960.0
2024-01-12,,,,,,,,,,,,,,,,,,,,960.0
2024-01-15,,,,,,,,,,,,,,,,,,,,995.0
2024-01-16,,,,,,,,,,,,,,,,,,,,1000.0
2024-01-17,,,,,,,,,,,,,,,,,,,,1000.0
2024-01-18,,,,,,,,,,,,,,,,,,,,1000.0
2024-01-19,,,,,,,,,,,,,,,,,,,,1000.0
2024-01-22,,,,,,,,,,,,,,,,,,,,1000.0
2024-01-23,,,,,,,,,,,,,,,,,,,,1000.0
2024-01-24,,,,,,,,,,,,,,,,,,,,1000.0
2024-01-25,,,,,,,,,,,,,,,,,,,,1000.0
2024-01-26,,,,,,,,,,,,,,,,,,,,1000.0
2024-01-29,,,,,,,,,,,,,,,,,,,,1000.0
2024-01-30,,,,,,,,,,,,,,,,,,,,1000.0
2024-01-31,,,,,,,,,,,,,,,,,,,,1000.0
2024-02-01,,,,,,,,,,,,,,,,,,,,1000.0
2024-02-02,,,,,,,,,,,,,,,,,,,,1000.0
2024-02-05,,,,,,,,,,,,,,,,,,,,1050.0
2024-02-06,,,,,,,,,,,,,,,,,,,,1000.0
2024-02-07,,,,,,,,,,,,,,,,,,,,1000.0
2024-02-08,,,,,,,,,,,,,,,,,,,,1050.0
2024-02-09,,,,,,,,,,,,,,,,,,,,1050.0
2024-02-12,,,,,,,,,,,,,,,,,,,,1050.0
2024-02-13,,,,,,,,,,,,,,,,,,,,1050.0
2024-02-14,,,,,,,,,,,,,,,,,,,,970.0
2024-02-15,,,,,,,,,,,,,,,,,,,,1010.0
2024-02-16,,,,,,,,,,,,,,,,,,,,1010.0
2024-02-19,,,,,,,,,,,,,,,,,,,,1010.0
2024-02-20,,,,,,,,,,,,,,,,,,,,1010.0
2024-02-21,,,,,,,,,,,,,,,,,,,,1010.0
2024-02-22,,,,,,,,,,,,,,,,,,,,1010.0
2024-02-23,,,,,,,,,,,,,,,,,,,,1020.0
2024-02-26,,,,,,,,,,,,,,,,,,,,1020.0
2024-02-27,,,,,,,,,,,,,,,,,,,,1020.0
2024-02-28,,,,,,,,,,,,,,,,,,,,1020.0
2024-02-29,,,,,,,,,,,,,,,,,,,,1020.0
2024-03-01,,,,,,,,,,,,,,,,,,,,1020.0
2024-03-04,,,,,,,,,,,,,,,,,,,,990.0
2024-03-05,,,,,,,,,,,,,,,,,,,,990.0
2024-03-06,,,,,,,,,,,,,,,,,,,,990.0
2024-03-07,,,,,,,,,,,,,,,,,,,,990.0
2024-03-08,,,,,,,,,,,,,,,,,,,,990.0
2024-03-11,,,,,,,,,,,,,,,,,,,,990.0
2024-03-12,,,,,,,,,,,,,,,,,,,,1040.0
2024-03-13,,,,,,,,,,,,,,,,,,,,1040.0
2024-03-14,,,,,,,,,,,,,,,,,,,,1040.0
2024-03-15,,,,,,,,,,,,,,,,,,,,1040.0
2024-03-18,,,,,,,,,,,,,,,,,,,,1040.0
2024-03-19,,,,,,,,,,,,,,,,,,,,1040.0
2024-03-20,,,,,,,,,,,,,,,,,,,,1040.0
2024-03-21,,,,,,,,,,,,,,,,,,,,1040.0
