,OREGE FP Equity_DX_SI_QTY,OREGE FP Equity_DX_SHORT_INTEREST_VALUE,OREGE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,OREGE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,OREGE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,OREGE FP Equity_DX_SI_MV,OREGE FP Equity_DX_DSS,OREGE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,OREGE FP Equity_DX_SUPPLY_SI_QTY,OREGE FP Equity_DX_BROKER_SI_QTY,OREGE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,OREGE FP Equity_DX_SUPPLY_SI_QTY_INC_x,OREGE FP Equity_DX_BROKER_SI_MV_INC_x,OREGE FP Equity_DX_BROKER_SI_QTY_ADD,OREGE FP Equity_DX_SUPPLY_SI_MV_DEC,OREGE FP Equity_DX_BROKER_SI_QTY_INC,OREGE FP Equity_DX_SUPPLY_SI_QTY_DEC,OREGE FP Equity_DX_BROKER_SI_MV_INC_y,OREGE FP Equity_DX_SUPPLY_SI_QTY_INC_y,OREGE FP Equity_DX_BROKER_SI_MV_ADD,OREGE FP Equity_DX_SUPPLY_SI_QTY_ADD,OREGE FP Equity_DX_BROKER_SI_QTY_DEC,OREGE FP Equity_DX_SUPPLY_SI_MV,OREGE FP Equity_DX_BROKER_SI_MV_DEC,OREGE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,OREGE FP Equity_DX_UTILIZATION_QUANTITY,OREGE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,OREGE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,OREGE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,OREGE FP Equity_DX_ACTIVE_UTILIZATION_MV,OREGE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,OREGE FP Equity_DX_BROKER_SI_CON_RATIO,OREGE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,OREGE FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-05-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,883166.32,0.89,0.0,,0.0,,0.0
2022-05-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,880779.38,0.88,0.0,,0.0,,0.0
2022-05-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,847362.28,0.88,0.0,,0.0,,0.0
2022-05-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,859296.96,0.85,0.0,,0.0,,0.0
2022-05-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,847362.28,0.86,0.0,,0.0,,0.0
2022-05-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,835427.6,0.85,0.0,,0.0,,0.0
2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,835427.6,0.84,0.0,,0.0,,0.0
2022-05-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,811558.24,0.84,0.0,,0.0,,0.0
2022-05-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,811558.24,0.81,0.0,,0.0,,0.0
2022-05-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,823492.92,0.81,0.0,,0.0,,0.0
2022-05-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,835427.6,0.82,0.0,,0.0,,0.0
2022-05-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,813945.18,0.84,0.0,,0.0,,0.0
2022-05-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,790075.82,0.81,0.0,,0.0,,0.0
2022-05-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,809171.3,0.79,0.0,,0.0,,0.0
2022-05-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,809171.3,0.81,0.0,,0.0,,0.0
2022-05-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,852136.15,0.81,0.0,,0.0,,0.0
2022-05-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,887940.19,0.85,0.0,,0.0,,0.0
2022-05-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,887940.19,0.89,0.0,,0.0,,0.0
2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,907035.68,0.89,0.0,,0.0,,0.0
2022-06-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,883166.32,0.91,0.0,,0.0,,0.0
2022-06-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,895101.0,0.88,0.0,,0.0,,0.0
2022-06-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,916583.42,0.89,0.0,,0.0,,0.0
2022-06-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,916583.42,0.92,0.0,,0.0,,0.0
2022-06-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,895101.0,0.92,0.0,,0.0,,0.0
2022-06-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,911809.55,0.9,0.0,,0.0,,0.0
2022-06-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,907035.68,0.91,0.0,,0.0,,0.0
2022-06-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,880779.38,0.91,0.0,,0.0,,0.0
2022-06-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,847362.28,0.88,0.0,,0.0,,0.0
2022-06-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,835427.6,0.85,0.0,,0.0,,0.0
2022-06-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,859296.96,0.84,0.0,,0.0,,0.0
2022-06-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,892714.06,0.86,0.0,,0.0,,0.0
2022-06-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,859296.96,0.89,0.0,,0.0,,0.0
2022-06-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,871231.64,0.86,0.0,,0.0,,0.0
2022-06-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,859296.96,0.87,0.0,,0.0,,0.0
2022-06-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,847362.28,0.86,0.0,,0.0,,0.0
2022-06-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,835427.6,0.85,0.0,,0.0,,0.0
2022-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,835427.6,0.84,0.0,,0.0,,0.0
2022-06-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,859296.96,0.84,0.0,,0.0,,0.0
2022-06-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,859296.96,0.86,0.0,,0.0,,0.0
2022-06-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,835427.6,0.86,0.0,,0.0,,0.0
2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,847362.28,0.84,0.0,,0.0,,0.0
2022-07-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,847362.28,0.85,0.0,,0.0,,0.0
2022-07-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,811558.24,0.85,0.0,,0.0,,0.0
2022-07-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,813945.18,0.81,0.0,,0.0,,0.0
2022-07-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,847362.28,0.81,0.0,,0.0,,0.0
2022-07-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,859296.96,0.85,0.0,,0.0,,0.0
2022-07-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,859296.96,0.86,0.0,,0.0,,0.0
2022-07-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,859296.96,0.86,0.0,,0.0,,0.0
2022-07-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,811558.24,0.86,0.0,,0.0,,0.0
2022-07-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,813945.18,0.81,0.0,,0.0,,0.0
2022-07-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,833040.66,0.81,0.0,,0.0,,0.0
2022-07-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,835427.6,0.83,0.0,,0.0,,0.0
2022-07-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,835427.6,0.84,0.0,,0.0,,0.0
2022-07-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,847362.28,0.84,0.0,,0.0,,0.0
2022-07-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,821105.98,0.85,0.0,,0.0,,0.0
2022-07-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,787688.88,0.82,0.0,,0.0,,0.0
2022-07-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,799623.56,0.79,0.0,,0.0,,0.0
2022-07-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,811558.24,0.8,0.0,,0.0,,0.0
2022-07-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,806784.37,0.81,0.0,,0.0,,0.0
2022-07-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,787688.88,0.81,0.0,,0.0,,0.0
2022-07-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,799623.56,0.79,0.0,,0.0,,0.0
2022-08-01,1400.0,938.0,0.02,0.42,0.0,0.0,0.0,469.0,700.0,700.0,469.0,,,700.0,,,,,,0.0,700.0,,0.0,,100.0,0.06,0.0,0.0,0.0,100.0,,1.0,100.0,0.0012
2022-08-02,1400.0,938.0,0.02,0.42,0.0,0.0,0.0,469.0,700.0,700.0,469.0,,,,,,,,,,,,0.0,,100.0,0.06,0.0,0.0,0.0,100.0,,1.0,100.0,0.0012
2022-08-03,16600.0,10889.6,0.2,4.82,0.03,0.01,0.0,5444.8,8300.0,8300.0,5444.8,7600.0,0.01,,,7600.0,,0.01,7600.0,,,,0.01,,100.0,0.69,0.0,0.0,0.0,100.0,,1.0,100.0,0.0138
2022-08-04,16600.0,10956.0,0.2,4.78,0.03,0.01,0.0,5478.0,8300.0,8300.0,5478.0,,,,,,,,,,,,0.01,,100.0,0.69,0.0,0.0,0.0,100.0,,1.0,100.0,0.0138
2022-08-05,16600.0,10956.0,0.2,4.77,0.03,0.01,0.0,5478.0,8300.0,8300.0,5478.0,,,,,,,,,,,,0.01,,100.0,0.69,0.0,0.0,0.0,100.0,,1.0,100.0,0.0138
2022-08-08,16600.0,10790.0,0.2,4.74,0.03,0.01,0.0,5395.0,8300.0,8300.0,5395.0,,,,,,,,,,,,0.01,,100.0,0.69,0.0,0.0,0.0,100.0,,1.0,100.0,0.0138
2022-08-09,15200.0,9880.0,0.18,4.21,0.03,0.01,0.0,4940.0,7600.0,7600.0,4940.0,,,,0.0,,700.0,,,,,700.0,0.0,0.0,100.0,0.63,0.0,0.0,0.0,100.0,,1.0,100.0,0.0127
2022-08-10,15200.0,9728.0,0.18,4.12,0.03,0.01,0.0,4864.0,7600.0,7600.0,4864.0,,,,,,,,,,,,0.0,,100.0,0.63,0.0,0.0,0.0,100.0,,1.0,100.0,0.0127
2022-08-11,15200.0,10305.6,0.18,4.1,0.03,0.01,0.0,5152.8,7600.0,7600.0,5152.8,,,,,,,,,,,,0.0,,100.0,0.63,0.0,0.0,0.0,100.0,,1.0,100.0,0.0127
2022-08-12,15200.0,10305.6,0.18,3.93,0.03,0.01,0.0,5152.8,7600.0,7600.0,5152.8,,,,,,,,,,,,0.01,,100.0,0.63,0.0,0.0,0.0,100.0,,1.0,100.0,0.0127
2022-08-15,15200.0,10305.6,0.18,3.81,0.03,0.01,0.0,5152.8,7600.0,7600.0,5152.8,,,,,,,,,,,,0.01,,100.0,0.63,0.0,0.0,0.0,100.0,,1.0,100.0,0.0127
2022-08-16,15200.0,10488.0,0.18,4.04,0.03,0.01,0.0,5244.0,7600.0,7600.0,5244.0,,,,,,,,,,,,0.01,,100.0,0.63,0.0,0.0,0.0,100.0,,1.0,100.0,0.0127
2022-08-17,15200.0,10640.0,0.18,2.21,0.03,0.01,0.0,5320.0,7600.0,7600.0,5320.0,,,,,,,,,,,,0.01,,100.0,0.63,0.0,0.0,0.0,100.0,,1.0,100.0,0.0127
2022-08-18,15200.0,12312.0,0.18,2.16,0.03,0.01,0.0,6156.0,7600.0,7600.0,6156.0,,,,,,,,,,,,0.01,,100.0,0.63,0.0,0.0,0.0,100.0,,1.0,100.0,0.0127
2022-08-19,15200.0,12008.0,0.18,1.58,0.03,0.01,0.0,6004.0,7600.0,7600.0,6004.0,,,,,,,,,,,,0.01,,100.0,0.63,0.0,0.0,0.0,100.0,,1.0,100.0,0.0127
2022-08-22,15200.0,12129.6,0.18,1.49,0.03,0.01,0.0,6064.8,7600.0,7600.0,6064.8,,,,,,,,,,,,0.01,,100.0,0.63,0.0,0.0,0.0,100.0,,1.0,100.0,0.0127
2022-08-23,15200.0,12099.2,0.18,1.43,0.03,0.01,0.0,6049.6,7600.0,7600.0,6049.6,,,,,,,,,,,,0.01,,100.0,0.63,0.0,0.0,0.0,100.0,,1.0,100.0,0.0127
2022-08-24,15200.0,12129.6,0.18,1.36,0.03,0.01,0.0,6064.8,7600.0,7600.0,6064.8,,,,,,,,,,,,0.01,,100.0,0.63,0.0,0.0,0.0,100.0,,1.0,100.0,0.0127
2022-08-25,15200.0,12251.2,0.18,1.33,0.03,0.01,0.0,6125.6,7600.0,7600.0,6125.6,,,,,,,,,,,,0.01,,100.0,0.63,0.0,0.0,0.0,100.0,,1.0,100.0,0.0127
2022-08-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.01,,7600.0,,,,,7600.0,0.0,0.01,0.0,0.0,1201068.0,960854.4,0.97,0.0,,0.0,,0.0
2022-08-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,964322.14,0.96,0.0,,0.0,,0.0
2022-08-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,964322.14,0.96,0.0,,0.0,,0.0
2022-08-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,976256.82,0.96,0.0,,0.0,,0.0
2022-09-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,966709.08,0.98,0.0,,0.0,,0.0
2022-09-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,971482.95,0.97,0.0,,0.0,,0.0
2022-09-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,971482.95,0.97,0.0,,0.0,,0.0
2022-09-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,971482.95,0.97,0.0,,0.0,,0.0
2022-09-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,971482.95,0.97,0.0,,0.0,,0.0
2022-09-08,32200.0,25116.0,0.39,2.33,0.06,0.03,0.0,12558.0,16100.0,16100.0,12558.0,,,16100.0,,,,,,0.01,16100.0,,0.01,,100.0,1.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.0266
2022-09-09,32200.0,24150.0,0.39,2.32,0.06,0.03,0.0,12075.0,16100.0,16100.0,12075.0,,,,,,,,,,,,0.01,,100.0,1.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.0266
2022-09-12,32200.0,24150.0,0.39,2.35,0.06,0.02,0.0,12075.0,16100.0,16100.0,12075.0,,,,,,,,,,,,0.01,,100.0,1.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.0266
2022-09-13,32200.0,24472.0,0.39,2.35,0.06,0.02,0.0,12236.0,16100.0,16100.0,12236.0,,,,,,,,,,,,0.01,,100.0,1.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.0266
2022-09-14,32200.0,22862.0,0.39,2.37,0.06,0.02,0.0,11431.0,16100.0,16100.0,11431.0,,,,,,,,,,,,0.01,,100.0,1.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.0266
2022-09-15,17200.0,12212.0,0.21,1.25,0.03,0.01,0.0,6106.0,8600.0,8600.0,6106.0,,,,0.01,,7500.0,,,,,7500.0,0.01,0.01,100.0,0.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.0143
2022-09-16,17200.0,11868.0,0.21,1.25,0.03,0.01,0.0,5934.0,8600.0,8600.0,5934.0,,,,,,,,,,,,0.01,,100.0,0.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.0143
2022-09-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.01,,8600.0,,,,,8600.0,0.0,0.01,0.0,0.0,1194668.0,833878.26,0.82,0.0,,0.0,,0.0
2022-09-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193468.0,813945.18,0.83,0.0,,0.0,,0.0
2022-09-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193671.0,823632.99,0.81,0.0,,0.0,,0.0
2022-09-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193671.0,823632.99,0.82,0.0,,0.0,,0.0
2022-09-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193671.0,802146.91,0.82,0.0,,0.0,,0.0
2022-09-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193671.0,830795.02,0.8,0.0,,0.0,,0.0
2022-09-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193671.0,828407.67,0.83,0.0,,0.0,,0.0
2022-09-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193671.0,826020.33,0.83,0.0,,0.0,,0.0
2022-09-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193671.0,821245.65,0.84,0.0,,0.0,,0.0
2022-09-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1193671.0,818858.31,0.82,0.0,,0.0,,0.0
2022-10-03,8000.0,5488.0,0.1,1.24,0.02,0.01,0.0,5488.0,8000.0,8000.0,5488.0,,,8000.0,,,,,,0.01,8000.0,,0.01,,100.0,0.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.0067
2022-10-04,8000.0,5360.0,0.1,1.28,0.02,0.01,0.0,5360.0,8000.0,8000.0,5360.0,,,,,,,,,,,,0.01,,100.0,0.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.0067
2022-10-05,8000.0,5280.0,0.1,1.4,0.02,0.01,0.0,5280.0,8000.0,8000.0,5280.0,,,,,,,,,,,,0.01,,100.0,0.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.0067
2022-10-06,8000.0,5280.0,0.1,1.46,0.02,0.01,0.0,5280.0,8000.0,8000.0,5280.0,,,,,,,,,,,,0.01,,100.0,0.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.0067
2022-10-07,8000.0,4960.0,0.1,1.44,0.02,0.01,0.0,4960.0,8000.0,8000.0,4960.0,,,,,,,,,,,,0.01,,100.0,0.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.0067
2022-10-10,8000.0,4960.0,0.1,1.36,0.02,0.01,0.0,4960.0,8000.0,8000.0,4960.0,,,,,,,,,,,,0.01,,100.0,0.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.0067
2022-10-11,8000.0,5024.0,0.1,1.42,0.02,0.01,0.0,5024.0,8000.0,8000.0,5024.0,,,,,,,,,,,,0.01,,100.0,0.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.0067
2022-10-12,8000.0,4880.0,0.1,1.71,0.02,0.01,0.0,4880.0,8000.0,8000.0,4880.0,,,,,,,,,,,,0.01,,100.0,0.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.0067
2022-10-13,8000.0,4800.0,0.1,2.29,0.02,0.0,0.0,4800.0,8000.0,8000.0,4800.0,,,,,,,,,,,,0.0,,100.0,0.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.0067
2022-10-14,8000.0,4864.0,0.1,2.33,0.02,0.0,0.0,4864.0,8000.0,8000.0,4864.0,,,,,,,,,,,,0.0,,100.0,0.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.0067
2022-10-17,8000.0,4816.0,0.1,2.44,0.02,0.0,0.0,4816.0,8000.0,8000.0,4816.0,,,,,,,,,,,,0.0,,100.0,0.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.0067
2022-10-18,8000.0,4832.0,0.1,2.42,0.02,0.0,0.0,4832.0,8000.0,8000.0,4832.0,,,,,,,,,,,,0.0,,100.0,0.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.0067
2022-10-19,8000.0,4640.0,0.1,2.35,0.02,0.0,0.0,4640.0,8000.0,8000.0,4640.0,,,,,,,,,,,,0.0,,100.0,0.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.0067
2022-10-20,8000.0,4544.0,0.1,2.16,0.02,0.0,0.0,4544.0,8000.0,8000.0,4544.0,,,,,,,,,,,,0.0,,100.0,0.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.0067
2022-10-21,8000.0,4560.0,0.1,2.21,0.02,0.0,0.0,4560.0,8000.0,8000.0,4560.0,,,,,,,,,,,,0.0,,100.0,0.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.0067
2022-10-24,8000.0,4336.0,0.1,2.29,0.02,0.0,0.0,4336.0,8000.0,8000.0,4336.0,,,,,,,,,,,,0.0,,100.0,0.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.0067
2022-10-25,8000.0,4192.0,0.1,1.75,0.02,0.0,0.0,4192.0,8000.0,8000.0,4192.0,,,,,,,,,,,,0.0,,100.0,0.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.0067
