,STQ FP Equity_DX_SI_QTY,STQ FP Equity_DX_SHORT_INTEREST_VALUE,STQ FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,STQ FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,STQ FP Equity_DX_SI_MV,STQ FP Equity_DX_DSS,STQ FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,STQ FP Equity_DX_SUPPLY_SI_QTY,STQ FP Equity_DX_BROKER_SI_QTY,STQ FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,STQ FP Equity_DX_BROKER_SI_MV_NEW_x,STQ FP Equity_DX_SUPPLY_SI_QTY_NEW_x,STQ FP Equity_DX_SUPPLY_SI_QTY_INC_x,STQ FP Equity_DX_BROKER_SI_MV_INC_x,STQ FP Equity_DX_SUPPLY_SI_MV_NEW,STQ FP Equity_DX_BROKER_SI_QTY_ADD,STQ FP Equity_DX_BROKER_SI_QTY_NEW,STQ FP Equity_DX_SUPPLY_SI_MV_DEC,STQ FP Equity_DX_BROKER_SI_QTY_INC,STQ FP Equity_DX_SUPPLY_SI_QTY_DEC,STQ FP Equity_DX_BROKER_SI_MV_NEW_y,STQ FP Equity_DX_SUPPLY_SI_QTY_NEW_y,STQ FP Equity_DX_BROKER_SI_MV_INC_y,STQ FP Equity_DX_SUPPLY_SI_QTY_INC_y,STQ FP Equity_DX_BROKER_SI_MV_ADD,STQ FP Equity_DX_SUPPLY_SI_QTY_ADD,STQ FP Equity_DX_BROKER_SI_QTY_DEC,STQ FP Equity_DX_SUPPLY_SI_MV,STQ FP Equity_DX_BROKER_SI_MV_DEC,STQ FP Equity_DX_SUPPLY_SI_MV_RMV,STQ FP Equity_DX_BROKER_SI_MV_RMV,STQ FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,STQ FP Equity_DX_UTILIZATION_QUANTITY,STQ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,STQ FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,STQ FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,STQ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,STQ FP Equity_DX_ACTIVE_UTILIZATION_MV,STQ FP Equity_DX_BROKER_SI_MARKET_SHARE_2,STQ FP Equity_DX_BROKER_SI_CON_RATIO,STQ FP Equity_DX_BROKER_SI_MARKET_SHARE_1,STQ FP Equity_DX_DEMAND_SUPPLY_RATIO,STQ FP Equity_PX_LAST
2022-06-30,3100.0,616528.0,2.1,0.17,0.63,,616528.0,0.0,3100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.4586,198.88
2022-07-01,3100.0,618016.0,2.09,0.17,0.62,,618016.0,0.0,3100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.4586,199.36
2022-07-04,3100.0,620310.0,2.09,0.18,0.62,,620310.0,0.0,3100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.4586,200.1
2022-07-05,3100.0,607724.0,2.13,0.18,0.62,,607724.0,0.0,3100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.4586,196.04
2022-07-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3100.0,0.0,0.63,,,0.0,0.0,6759.0,1357207.2,,1.33,0.0,,0.0,,0.0,200.8
2022-07-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1391340.15,,1.36,0.0,,0.0,,0.0,205.85
2022-07-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1405534.05,,1.39,0.0,,0.0,,0.0,207.95
2022-07-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1389650.4,,1.4,0.0,,0.0,,0.0,205.6
2022-07-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1409927.4,,1.39,0.0,,0.0,,0.0,208.6
2022-07-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1394381.7,,1.41,0.0,,0.0,,0.0,206.3
2022-07-14,10000.0,2047000.0,3.11,0.53,2.07,,1023500.0,5000.0,5000.0,1023500.0,,,,,,5000.0,,,,,,,,,1.04,5000.0,,1.03,,,,100.0,73.98,0.0,0.0,,0.0,100.0,49.9,0.5,50.1,1.4795,204.7
2022-07-15,10000.0,2092500.0,3.05,0.53,2.05,,1046250.0,5000.0,5000.0,1046250.0,,,,,,,,,,,,,,,,,,1.02,,,,100.0,73.98,0.0,0.0,,0.0,100.0,49.98,0.5,50.02,1.4795,209.25
2022-07-18,10000.0,2118500.0,3.02,0.53,2.08,,1059250.0,5000.0,5000.0,1059250.0,,,,,,,,,,,,,,,,,,1.04,,,,100.0,73.98,0.0,0.0,,0.0,100.0,49.85,0.5,50.15,1.4795,211.85
2022-07-19,10000.0,2151000.0,3.04,0.53,2.11,,1075500.0,5000.0,5000.0,1075500.0,,,,,,,,,,,,,,,,,,1.06,,,,100.0,73.98,0.0,0.0,,0.0,100.0,49.78,0.5,50.22,1.4795,215.1
2022-07-20,10000.0,2158500.0,2.97,0.53,2.15,,1079250.0,5000.0,5000.0,1079250.0,,,,,,,,,,,,,,,,,,1.07,,,,100.0,73.98,0.0,0.0,,0.0,100.0,49.88,0.5,50.12,1.4795,215.85
2022-07-21,10000.0,2179500.0,2.95,0.53,2.16,,1089750.0,5000.0,5000.0,1089750.0,,,,,,,,,,,,,,,,,,1.08,,,,100.0,73.98,0.0,0.0,,0.0,100.0,49.87,0.5,50.13,1.4795,217.95
2022-07-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,1.08,,5000.0,,,,,,,5000.0,0.0,1.07,,,0.0,0.0,6759.0,1475489.7,,1.47,0.0,,0.0,,0.0,218.3
2022-07-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1467040.95,,1.48,0.0,,0.0,,0.0,217.05
2022-07-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1458592.2,,1.47,0.0,,0.0,,0.0,215.8
2022-07-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1465689.15,,1.47,0.0,,0.0,,0.0,216.85
2022-07-28,18000.0,3995100.0,5.74,0.95,3.91,,2663400.0,6000.0,12000.0,1331700.0,,,,,,12000.0,,,,,,,,,2.61,6000.0,,1.31,,,,100.0,88.77,0.0,0.0,,0.0,100.0,33.39,0.3333,33.39,2.6631,221.95
2022-07-29,18000.0,4076100.0,5.94,0.95,3.97,,2717400.0,6000.0,12000.0,1358700.0,,,,,,,,,,,,,,,,,,1.33,,,,100.0,88.77,0.0,0.0,,0.0,100.0,33.64,0.3334,33.64,2.6631,226.45
2022-08-01,18000.0,4049100.0,5.91,0.95,4.01,,2699400.0,6000.0,12000.0,1349700.0,,,,,,,,,,,,,,,,,,1.36,,,,100.0,88.77,0.0,0.0,,0.0,100.0,33.86,0.3335,33.86,2.6631,224.95
2022-08-02,18000.0,4032900.0,5.92,0.95,3.99,,2688600.0,6000.0,12000.0,1344300.0,,,,,,,,,,,,,,,,,,1.35,,,,100.0,88.77,0.0,0.0,,0.0,100.0,33.79,0.3335,33.79,2.6631,224.05
2022-08-03,18000.0,4048200.0,5.99,0.95,3.99,,2698800.0,6000.0,12000.0,1349400.0,,,,,,,,,,,,,,,,,,1.35,,,,100.0,88.77,0.0,0.0,,0.0,100.0,33.75,0.3334,33.75,2.6631,224.9
2022-08-04,18000.0,4084200.0,5.11,1.22,3.98,,2722800.0,6000.0,12000.0,1361400.0,,,,,,,,,,,,,,,,,,1.34,,,,100.0,88.77,0.0,0.0,,0.0,100.0,33.57,0.3334,33.9,2.6631,226.9
2022-08-05,18000.0,4026600.0,5.11,1.4,4.02,,2684400.0,6000.0,12000.0,1342200.0,,,,,,,,,,,,,,,,,,1.36,,,,100.0,88.77,0.0,0.0,,0.0,100.0,33.89,0.3335,33.89,2.6631,223.7
2022-08-08,18000.0,4051800.0,5.04,1.4,3.98,,2701200.0,6000.0,12000.0,1350600.0,,,,,,,,,,,,,,,,,,1.34,,,,100.0,88.77,0.0,0.0,,0.0,100.0,33.73,0.3334,33.73,2.6631,225.1
2022-08-09,18000.0,4002300.0,5.06,1.4,3.99,,2668200.0,6000.0,12000.0,1334100.0,,,,,,,,,,,,,,,,,,1.35,,,,100.0,88.77,0.0,0.0,,0.0,100.0,33.8,0.3335,33.8,2.6631,222.35
2022-08-10,12000.0,2724600.0,4.2,0.94,2.66,,1362300.0,6000.0,6000.0,1362300.0,,,,,,,,,,,,,,,,,6000.0,1.33,1.28,,,100.0,88.77,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,1.7754,227.05
2022-08-11,12000.0,2730600.0,4.39,0.94,2.72,,1365300.0,6000.0,6000.0,1365300.0,,,,,,,,,,,,,,,,,,1.36,,,,100.0,88.77,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,1.7754,227.55
2022-08-12,12000.0,2718600.0,4.38,0.94,2.73,,1359300.0,6000.0,6000.0,1359300.0,,,,,,,,,,,,,,,,,,1.37,,,,100.0,88.77,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,1.7754,226.55
2022-08-15,6000.0,1366500.0,2.19,0.47,1.36,,0.0,6000.0,0.0,1366500.0,,,,,,,,,,,,,,,,,6000.0,1.36,1.38,,,100.0,88.77,0.0,0.0,,0.0,100.0,,1.0,100.0,0.8877,227.75
2022-08-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,1.36,,6000.0,,,,,,,,0.0,,,,0.0,0.0,6759.0,1544431.5,,1.54,0.0,,0.0,,0.0,228.5
2022-08-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1520775.0,,1.55,0.0,,0.0,,0.0,225.0
2022-08-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1532941.2,,1.52,0.0,,0.0,,0.0,226.8
2022-08-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1513002.15,,1.53,0.0,,0.0,,0.0,223.85
2022-08-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1481234.85,,1.51,0.0,,0.0,,0.0,219.15
2022-08-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1470082.5,,1.48,0.0,,0.0,,0.0,217.5
2022-08-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1473462.0,,1.47,0.0,,0.0,,0.0,218.0
2022-08-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1478193.3,,1.48,0.0,,0.0,,0.0,218.7
2022-08-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1448791.65,,1.48,0.0,,0.0,,0.0,214.35
2022-08-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1431894.15,,1.45,0.0,,0.0,,0.0,211.85
2022-08-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1434259.8,,1.43,0.0,,0.0,,0.0,212.2
2022-08-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1408913.55,,1.43,0.0,,0.0,,0.0,208.45
2022-09-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1377822.15,,1.41,0.0,,0.0,,0.0,203.85
2022-09-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1416010.5,,1.38,0.0,,0.0,,0.0,209.5
2022-09-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1397761.2,,1.42,0.0,,0.0,,0.0,206.8
2022-09-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1402492.5,,1.4,0.0,,0.0,,0.0,207.5
2022-09-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1402830.45,,1.41,0.0,,0.0,,0.0,207.55
2022-09-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1409589.45,,1.41,0.0,,0.0,,0.0,208.55
2022-09-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1430204.4,,1.41,0.0,,0.0,,0.0,211.6
2022-09-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1462985.55,,1.43,0.0,,0.0,,0.0,216.45
2022-09-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1431218.25,,1.46,0.0,,0.0,,0.0,211.75
2022-09-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1409251.5,,1.43,0.0,,0.0,,0.0,208.5
2022-09-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1398437.1,,1.41,0.0,,0.0,,0.0,206.9
2022-09-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1362276.45,,1.4,0.0,,0.0,,0.0,201.55
2022-09-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1361938.5,,1.36,0.0,,0.0,,0.0,201.5
2022-09-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1336930.2,,1.36,0.0,,0.0,,0.0,197.8
2022-09-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1354165.65,,1.33,0.0,,0.0,,0.0,200.35
2022-09-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1318005.0,,1.35,0.0,,0.0,,0.0,195.0
2022-09-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1296241.02,,1.32,0.0,,0.0,,0.0,191.78
2022-09-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1299350.16,,1.29,0.0,,0.0,,0.0,192.24
2022-09-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1297052.1,,1.3,0.0,,0.0,,0.0,191.9
2022-09-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1307460.96,,1.3,0.0,,0.0,,0.0,193.44
2022-09-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1287724.68,,1.31,0.0,,0.0,,0.0,190.52
2022-09-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1310840.46,,1.29,0.0,,0.0,,0.0,193.94
2022-10-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1320438.24,,1.31,0.0,,0.0,,0.0,195.36
2022-10-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1374442.65,,1.32,0.0,,0.0,,0.0,203.35
2022-10-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1358559.0,,1.38,0.0,,0.0,,0.0,201.0
2022-10-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1352137.95,,1.36,0.0,,0.0,,0.0,200.05
2022-10-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1320978.96,,1.35,0.0,,0.0,,0.0,195.44
2022-10-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1328954.58,,1.32,0.0,,0.0,,0.0,196.62
2022-10-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1323141.84,,1.32,0.0,,0.0,,0.0,195.76
2022-10-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1316247.66,,1.33,0.0,,0.0,,0.0,194.74
2022-10-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1337065.38,,1.32,0.0,,0.0,,0.0,197.82
2022-10-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1337200.56,,1.34,0.0,,0.0,,0.0,197.84
2022-10-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1369373.4,,1.34,0.0,,0.0,,0.0,202.6
2022-10-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1387622.7,,1.37,0.0,,0.0,,0.0,205.3
2022-10-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1375118.55,,1.39,0.0,,0.0,,0.0,203.45
2022-10-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1374780.6,,1.37,0.0,,0.0,,0.0,203.4
2022-10-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1368021.6,,1.38,0.0,,0.0,,0.0,202.4
2022-10-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1393029.9,,1.37,0.0,,0.0,,0.0,206.1
2022-10-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1421417.7,,1.39,0.0,,0.0,,0.0,210.3
2022-10-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1442708.55,,1.42,0.0,,0.0,,0.0,213.45
2022-10-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1438653.15,,1.44,0.0,,0.0,,0.0,212.85
2022-10-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1444736.25,,1.44,0.0,,0.0,,0.0,213.75
2022-10-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1441694.7,,1.45,0.0,,0.0,,0.0,213.3
2022-11-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1448115.75,,1.44,0.0,,0.0,,0.0,214.25
2022-11-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1442032.65,,1.44,0.0,,0.0,,0.0,213.35
2022-11-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1421417.7,,1.44,0.0,,0.0,,0.0,210.3
2022-11-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1450143.45,,1.43,0.0,,0.0,,0.0,214.55
2022-11-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1457916.3,,1.45,0.0,,0.0,,0.0,215.7
2022-11-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1479207.15,,1.46,0.0,,0.0,,0.0,218.85
2022-11-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1476165.6,,1.48,0.0,,0.0,,0.0,218.4
2022-11-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1527534.0,,1.49,0.0,,0.0,,0.0,226.0
2022-11-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1528209.9,,1.53,0.0,,0.0,,0.0,226.1
2022-11-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1522126.8,,1.53,0.0,,0.0,,0.0,225.2
2022-11-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1527534.0,,1.52,0.0,,0.0,,0.0,226.0
2022-11-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1506581.1,,1.53,0.0,,0.0,,0.0,222.9
2022-11-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1504891.35,,1.51,0.0,,0.0,,0.0,222.65
2022-11-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1526858.1,,1.5,0.0,,0.0,,0.0,225.9
2022-11-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1524492.45,,1.53,0.0,,0.0,,0.0,225.55
2022-11-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1535306.85,,1.53,0.0,,0.0,,0.0,227.15
2022-11-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1547135.1,,1.54,0.0,,0.0,,0.0,228.9
2022-11-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1552880.25,,1.55,0.0,,0.0,,0.0,229.75
2022-11-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1558625.4,,1.55,0.0,,0.0,,0.0,230.6
2022-11-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,6759.0,1551190.5,,1.55,0.0,,0.0,,0.0,229.5
2022-11-29,12000.0,2723400.0,35.82,0.94,2.75,,1361700.0,6000.0,6000.0,1361700.0,,,,,,6000.0,,,,,,,,,1.38,6000.0,,1.38,,,,100.0,88.77,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,1.7754,226.95
2022-11-30,12000.0,2732400.0,35.15,0.94,2.75,,1366200.0,6000.0,6000.0,1366200.0,,,,,,,,,,,,,,,,,,1.37,,,,100.0,88.77,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,1.7754,227.7
2022-12-01,12000.0,2741400.0,36.75,0.94,2.74,,1370700.0,6000.0,6000.0,1370700.0,,,,,,,,,,,,,,,,,,1.37,,,,100.0,88.77,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,1.7754,228.45
2022-12-02,12000.0,2762400.0,33.11,0.94,2.75,,1381200.0,6000.0,6000.0,1381200.0,,,,,,,,,,,,,,,,,,1.37,,,,100.0,88.77,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,1.7754,230.2
