,EFG FP Equity_DX_SI_QTY,EFG FP Equity_DX_SHORT_INTEREST_VALUE,EFG FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,EFG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EFG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EFG FP Equity_DX_SI_MV,EFG FP Equity_DX_DSS,EFG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EFG FP Equity_DX_SUPPLY_SI_QTY,EFG FP Equity_DX_BROKER_SI_QTY,EFG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EFG FP Equity_DX_BROKER_SI_MV_NEW_x,EFG FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EFG FP Equity_DX_SUPPLY_SI_QTY_INC_x,EFG FP Equity_DX_BROKER_SI_MV_INC_x,EFG FP Equity_DX_SUPPLY_SI_MV_NEW,EFG FP Equity_DX_BROKER_SI_QTY_ADD,EFG FP Equity_DX_BROKER_SI_QTY_NEW,EFG FP Equity_DX_SUPPLY_SI_MV_DEC,EFG FP Equity_DX_BROKER_SI_QTY_INC,EFG FP Equity_DX_SUPPLY_SI_QTY_DEC,EFG FP Equity_DX_BROKER_SI_MV_NEW_y,EFG FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EFG FP Equity_DX_BROKER_SI_MV_INC_y,EFG FP Equity_DX_SUPPLY_SI_QTY_INC_y,EFG FP Equity_DX_BROKER_SI_MV_ADD,EFG FP Equity_DX_SUPPLY_SI_QTY_ADD,EFG FP Equity_DX_BROKER_SI_QTY_DEC,EFG FP Equity_DX_SUPPLY_SI_MV,EFG FP Equity_DX_BROKER_SI_MV_DEC,EFG FP Equity_DX_SUPPLY_SI_MV_RMV,EFG FP Equity_DX_BROKER_SI_MV_RMV,EFG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EFG FP Equity_DX_UTILIZATION_QUANTITY,EFG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EFG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EFG FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,EFG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EFG FP Equity_DX_ACTIVE_UTILIZATION_MV,EFG FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EFG FP Equity_DX_BROKER_SI_CON_RATIO,EFG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EFG FP Equity_DX_DEMAND_SUPPLY_RATIO
2020-05-19,264640.0,550451.2,1.46,11.35,0.45,0.55,0.0,273249.6,133270.0,131370.0,277201.6,,,,,,,,,,,,,,,,,,0.28,,,,9.18,9.18,1318182.0,2741818.56,,2.74,9.19,37.17,0.3093,37.17,0.1823
2020-05-20,264640.0,555744.0,1.46,11.33,0.45,0.55,0.0,275877.0,133270.0,131370.0,279867.0,,,,,,,,,,,,,,,,,,0.28,,,,9.23,9.23,1310182.0,2751382.2,,2.72,9.23,37.04,0.3097,37.4,0.1833
2020-05-21,264640.0,555744.0,1.46,11.9,0.45,0.56,0.0,275877.0,133270.0,131370.0,279867.0,,,,,,,,,,,,,,,,,,0.28,,,,9.25,9.25,1308182.0,2747182.2,,2.75,9.24,37.17,0.3093,37.17,0.1836
2020-05-22,264640.0,550451.2,1.46,12.07,0.45,0.55,0.0,273249.6,133270.0,131370.0,277201.6,,,,,,,,,,,,,,,,,,0.28,,,,9.31,9.31,1298182.0,2700218.56,,2.73,9.31,36.95,0.3088,37.3,0.1849
2020-05-25,264640.0,547804.8,1.46,12.27,0.45,0.55,0.0,271935.9,133270.0,131370.0,275868.9,,,,,,,,,,,,,,,,,,0.28,,,,9.37,9.37,1289226.0,2668697.82,,2.68,9.37,37.06,0.3091,37.24,0.186
2020-05-26,264640.0,547804.8,1.46,12.78,0.45,0.55,0.0,271935.9,133270.0,131370.0,275868.9,,,,,,,,,,,,,,,,,,0.28,,,,9.52,9.52,1266792.0,2622259.44,,2.62,9.53,37.17,0.3093,37.17,0.189
2020-05-27,264640.0,555744.0,1.46,12.79,0.45,0.55,0.0,275877.0,133270.0,131370.0,279867.0,,,,,,,,,,,,,,,,,,0.28,,,,9.74,9.74,1235182.0,2593882.2,,2.56,9.74,36.97,0.31,37.51,0.1934
2020-05-28,264640.0,571622.4,1.46,12.5,0.45,0.56,0.0,283759.2,133270.0,131370.0,287863.2,,,,,,,,,,,,,,,,,,0.28,,,,9.74,9.74,1235182.0,2667993.12,,2.59,9.75,36.78,0.3107,37.83,0.1934
2020-05-29,264640.0,592793.6,1.46,12.59,0.45,0.58,0.0,294268.8,133270.0,131370.0,298524.8,,,,,,,,,,,,,,,,,,0.29,,,,9.74,9.74,1235182.0,2766807.68,,2.67,9.74,36.67,0.3111,38.02,0.1934
2020-06-01,264640.0,600732.8,1.46,12.5,0.45,0.6,0.0,298209.9,133270.0,131370.0,302522.9,,,,,,,,,,,,,,,,,,0.3,,,,9.74,9.74,1235182.0,2803863.14,,2.77,9.74,36.99,0.3099,37.48,0.1934
2020-06-02,264640.0,613964.8,1.46,12.89,0.45,0.6,0.0,304778.4,133270.0,131370.0,309186.4,,,,,,,,,,,,,,,,,,0.3,,,,9.74,9.74,1235182.0,2865622.24,,2.78,9.74,36.59,0.3098,37.85,0.1934
2020-06-03,264640.0,637782.4,1.46,13.01,0.45,0.62,0.0,316601.7,133270.0,131370.0,321180.7,,,,,,,,,,,,,,,,,,0.31,,,,9.74,9.74,1235182.0,2976788.62,,2.87,9.74,36.64,0.3112,38.06,0.1934
2020-06-04,264640.0,637782.4,1.46,12.91,0.45,0.64,0.0,316601.7,133270.0,131370.0,321180.7,,,,,,,,,,,,,,,,,,0.32,,,,9.74,9.74,1235182.0,2976788.62,,2.97,9.75,37.17,0.3093,37.17,0.1934
2020-06-05,264640.0,619257.6,1.46,12.57,0.45,0.63,0.0,307405.8,133270.0,131370.0,311851.8,,,,,,,,,,,,,,,,,,0.32,,,,9.8,9.8,1226182.0,2869265.88,,2.96,9.8,36.49,0.308,37.58,0.1947
2020-06-08,264640.0,603379.2,1.46,12.2,0.45,0.61,0.0,299523.6,133270.0,131370.0,303855.6,,,,,,,,,,,,,,,,,,0.31,,,,9.84,9.84,1221182.0,2784294.96,,2.86,9.84,36.57,0.3081,37.53,0.1954
2020-06-09,264640.0,603379.2,1.46,11.92,0.45,0.6,0.0,299523.6,133270.0,131370.0,303855.6,,,,,,,,,,,,,,,,,,0.3,,,,9.92,9.92,1210182.0,2759214.96,,2.76,9.93,37.17,0.3093,37.17,0.197
2020-06-10,264640.0,603379.2,1.46,11.95,0.45,0.6,0.0,299523.6,133270.0,131370.0,303855.6,,,,,,,,,,,,,,,,,,0.3,,,,9.96,9.96,1204382.0,2745990.96,,2.75,9.97,37.17,0.3093,37.17,0.1978
2020-06-11,264640.0,587500.8,1.46,12.22,0.45,0.6,0.0,291641.4,133270.0,131370.0,295859.4,,,,,,,,,,,,,,,,,,0.3,,,,10.02,10.02,1196482.0,2656190.04,,2.73,10.02,36.55,0.3081,37.54,0.199
2020-06-12,264640.0,592793.6,1.46,12.19,0.45,0.59,0.0,294268.8,133270.0,131370.0,298524.8,,,,,,,,,,,,,,,,,,0.3,,,,11.7,11.7,1006122.0,2253713.28,,2.23,11.69,37.05,0.3097,37.38,0.2323
2020-06-15,264640.0,590147.2,1.46,11.92,0.45,0.59,0.0,292955.1,133270.0,131370.0,297192.1,,,,,,,,,,,,,,,,,,0.3,,,,11.82,11.82,994122.0,2216892.06,,2.23,11.82,37.07,0.3091,37.23,0.2347
2020-06-16,264640.0,590147.2,1.46,12.38,0.45,0.59,0.0,292955.1,133270.0,131370.0,297192.1,,,,,,,,,,,,,,,,,,0.3,,,,11.82,11.82,994122.0,2216892.06,,2.23,11.81,37.06,0.3096,37.35,0.2347
2020-06-17,264640.0,590147.2,1.46,12.5,0.45,0.59,0.0,292955.1,133270.0,131370.0,297192.1,,,,,,,,,,,,,,,,,,0.3,,,,11.88,11.88,988522.0,2204404.06,,2.2,11.88,37.17,0.3093,37.17,0.2359
2020-06-18,264640.0,587500.8,1.46,12.65,0.45,0.59,0.0,291641.4,133270.0,131370.0,295859.4,,,,,,,,,,,,,,,,,,0.3,,,,11.7,11.7,1006122.0,2233590.84,,2.24,11.7,37.07,0.3091,37.23,0.2323
2020-06-19,264640.0,587500.8,1.46,12.91,0.45,0.59,0.0,291641.4,133270.0,131370.0,295859.4,,,,,,,,,,,,,,,,,,0.3,,,,11.79,11.79,997422.0,2214276.84,,2.21,11.79,37.17,0.3093,37.17,0.2341
2020-06-22,264640.0,587500.8,1.46,13.07,0.45,0.59,0.0,291641.4,133270.0,131370.0,295859.4,,,,,,,,,,,,,,,,,,0.3,,,,11.64,11.64,1011398.0,2245303.56,,2.25,11.64,37.17,0.3093,37.17,0.2312
2020-06-23,264640.0,574268.8,1.46,13.75,0.45,0.58,0.0,285072.9,133270.0,131370.0,289195.9,,,,,,,,,,,,,,,,,,0.3,,,,12.1,12.1,968522.0,2101692.74,,2.15,12.1,36.64,0.3083,37.49,0.2402
2020-06-24,264640.0,579561.6,1.46,13.82,0.45,0.58,0.0,287700.3,133270.0,131370.0,291861.3,,,,,,,,,,,,,,,,,,0.29,,,,12.03,12.03,974822.0,2134860.18,,2.12,12.02,37.04,0.3097,37.39,0.2388
2020-06-25,231640.0,511924.4,1.28,12.34,0.4,0.51,0.0,217397.7,133270.0,98370.0,294526.7,,,,,,,,,,,,,,,,,33000.0,0.29,0.07,,,12.02,12.02,975122.0,2155019.62,,2.14,12.02,42.3,0.3837,42.69,0.209
2020-06-26,231640.0,516557.2,1.28,12.44,0.4,0.51,0.0,219365.1,133270.0,98370.0,297192.1,,,,,,,,,,,,,,,,,,0.29,,,,12.23,12.23,956122.0,2132152.06,,2.11,12.23,42.3,0.3837,42.69,0.2126
2020-06-29,231640.0,523506.4,1.28,12.58,0.4,0.52,0.0,222316.2,133270.0,98370.0,301190.2,,,,,,,,,,,,,,,,,,0.3,,,,12.23,12.23,956122.0,2160835.72,,2.13,12.23,42.23,0.3839,42.79,0.2126
2020-06-30,231640.0,528139.2,1.28,13.09,0.4,0.53,0.0,224283.6,133270.0,98370.0,303855.6,,,,,,,,,,,,,,,,,,0.3,,,,12.23,12.23,956122.0,2179958.16,,2.16,12.23,42.31,0.3837,42.68,0.2126
2020-07-01,231640.0,530455.6,1.28,13.33,0.4,0.53,0.0,225267.3,133270.0,98370.0,305188.3,,,,,,,,,,,,,,,,,,0.3,,,,11.95,11.95,982022.0,2248830.38,,2.24,11.95,42.39,0.3835,42.57,0.2077
2020-07-02,231640.0,535088.4,1.28,13.41,0.4,0.53,0.0,227234.7,133270.0,98370.0,307853.7,,,,,,,,,,,,,,,,,,0.3,,,,11.95,11.95,982022.0,2268470.82,,2.24,11.95,42.21,0.3836,42.75,0.2077
2020-07-03,231640.0,530455.6,1.28,13.43,0.4,0.53,0.0,225267.3,133270.0,98370.0,305188.3,,,,,,,,,,,,,,,,,,0.31,,,,12.23,12.23,956122.0,2189519.38,,2.21,12.24,42.25,0.3831,42.62,0.2126
2020-07-06,231640.0,528139.2,1.28,13.54,0.4,0.53,0.0,224283.6,133270.0,98370.0,303855.6,,,,,,,,,,,,,,,,,,0.31,,,,12.23,12.23,956122.0,2179958.16,,2.19,12.24,42.33,0.383,42.52,0.2126
2020-07-07,231640.0,528139.2,1.28,13.9,0.4,0.53,0.0,224283.6,133270.0,98370.0,303855.6,,,,,,,,,,,,,,,,,,0.3,,,,12.23,12.23,956122.0,2179958.16,,2.18,12.23,42.47,0.3834,42.47,0.2126
2020-07-08,231640.0,518873.6,1.28,14.49,0.4,0.52,0.0,220348.8,133270.0,98370.0,298524.8,,,,,,,,,,,,,,,,,,0.3,,,,12.27,12.27,953122.0,2134993.28,,2.17,12.27,42.03,0.3828,42.79,0.2132
2020-07-09,231640.0,511924.4,1.28,15.48,0.4,0.52,0.0,217397.7,133270.0,98370.0,294526.7,,,,,,,,,,,,,,,,,,0.3,,,,12.47,12.47,935122.0,2066619.62,,2.09,12.48,42.14,0.3829,42.71,0.2168
2020-07-10,231640.0,514240.8,1.28,15.85,0.4,0.51,0.0,218381.4,133270.0,98370.0,295859.4,,,,,,,,,,,,,,,,,,0.29,,,,12.47,12.47,935122.0,2075970.84,,2.07,12.47,42.39,0.3835,42.58,0.2168
2020-07-13,231640.0,516557.2,1.28,17.04,0.4,0.52,0.0,219365.1,133270.0,98370.0,297192.1,,,,,,,,,,,,,,,,,,0.3,,,,12.63,12.63,922022.0,2056109.06,,2.05,12.63,42.39,0.3835,42.58,0.2195
2020-07-14,231640.0,528139.2,1.28,17.0,0.4,0.52,0.0,224283.6,133270.0,98370.0,303855.6,,,,,,,,,,,,,,,,,,0.3,,,,12.71,12.71,915022.0,2086250.16,,2.04,12.71,42.07,0.3842,43.01,0.221
2020-07-15,231640.0,514240.8,1.28,17.23,0.4,0.52,0.0,218381.4,133270.0,98370.0,295859.4,,,,,,,,,,,,,,,,,,0.3,,,,12.77,12.77,910022.0,2020248.84,,2.07,12.78,41.82,0.3825,42.95,0.222
2020-07-16,231640.0,507291.6,1.28,17.8,0.4,0.51,0.0,215430.3,133270.0,98370.0,291861.3,,,,,,,,,,,,,,,,,,0.3,,,,12.87,12.87,902022.0,1975428.18,,2.0,12.88,42.13,0.3829,42.71,0.2237
2020-07-17,231640.0,504975.2,1.28,18.6,0.4,0.51,0.0,214446.6,133270.0,98370.0,290528.6,,,,,,,,,,,,,,,,,,0.29,,,,12.87,12.87,902022.0,1966407.96,,1.99,12.87,42.16,0.3836,42.82,0.2237
2020-07-20,231640.0,502658.8,1.28,19.76,0.4,0.5,0.0,213462.9,133270.0,98370.0,289195.9,,,,,,,,,,,,,,,,,,0.29,,,,13.0,13.0,892022.0,1935687.74,,1.94,13.0,42.35,0.3832,42.55,0.2259
2020-07-21,231640.0,507291.6,1.28,20.86,0.4,0.5,0.0,215430.3,133270.0,98370.0,291861.3,,,,,,,,,,,,,,,,,,0.29,,,,13.09,13.09,885022.0,1938198.18,,1.92,13.09,42.3,0.3837,42.69,0.2275
2020-07-22,231640.0,507291.6,1.28,20.84,0.4,0.51,0.0,215430.3,133270.0,98370.0,291861.3,,,,,,,,,,,,,,,,,,0.29,,,,13.22,13.22,874760.0,1915724.4,,1.92,13.22,42.47,0.3834,42.47,0.2298
2020-07-23,231640.0,507291.6,1.28,20.77,0.4,0.51,0.0,215430.3,133270.0,98370.0,291861.3,,,,,,,,,,,,,,,,,,0.29,,,,13.22,13.22,874760.0,1915724.4,,1.91,13.22,42.42,0.3833,42.5,0.2298
2020-07-24,231640.0,504975.2,1.28,21.39,0.4,0.51,0.0,214446.6,133270.0,98370.0,290528.6,,,,,,,,,,,,,,,,,,0.29,,,,13.45,13.45,857820.0,1870047.6,,1.88,13.45,42.35,0.3832,42.55,0.2337
2020-07-27,232140.0,501422.4,1.28,22.55,0.4,0.5,0.0,213559.2,133270.0,98870.0,287863.2,,,,,,500.0,,,,,,,,,0.0,,,0.29,,,,13.5,13.5,853720.0,1844035.2,,1.86,13.51,42.15,0.3814,42.54,0.2352
2020-07-28,232140.0,501422.4,1.28,22.68,0.4,0.5,0.0,213559.2,133270.0,98870.0,287863.2,,,,,,,,,,,,,,,,,,0.29,,,,13.5,13.5,853720.0,1844035.2,,1.85,13.49,42.38,0.3817,42.38,0.2352
2020-07-29,232140.0,503743.8,1.28,22.01,0.4,0.5,0.0,214547.9,133270.0,98870.0,289195.9,,,,,,,,,,,,,,,,,,0.29,,,,13.5,13.5,853720.0,1852572.4,,1.84,13.5,42.26,0.3819,42.51,0.2352
2020-07-30,232140.0,499101.0,1.28,20.79,0.4,0.5,0.0,212570.5,133270.0,98870.0,286530.5,,,,,,,,,,,,,,,,,,0.29,,,,13.5,13.5,853720.0,1835498.0,,1.85,13.51,42.21,0.3813,42.46,0.2352
2020-07-31,232140.0,501422.4,1.28,19.79,0.4,0.5,0.0,213559.2,133270.0,98870.0,287863.2,,,,,,,,,,,,,,,,,,0.29,,,,13.5,13.5,853720.0,1844035.2,,1.85,13.5,42.28,0.3823,42.58,0.2352
2020-08-03,232140.0,494458.2,1.28,18.48,0.4,0.5,0.0,210593.1,133270.0,98870.0,283865.1,,,,,,,,,,,,,,,,,,0.29,,,,13.5,13.5,853720.0,1818423.6,,1.85,13.5,41.91,0.3815,42.8,0.2352
2020-08-04,232140.0,494458.2,1.28,17.72,0.4,0.49,0.0,210593.1,133270.0,98870.0,283865.1,,,,,,,,,,,,,,,,,,0.28,,,,14.22,14.22,803620.0,1711710.6,,1.71,14.23,42.38,0.3817,42.38,0.2478
2020-08-05,232140.0,496779.6,1.28,17.93,0.4,0.5,0.0,211581.8,133270.0,98870.0,285197.8,,,,,,,,,,,,,,,,,,0.28,,,,14.97,14.97,757220.0,1620450.8,,1.61,14.97,42.29,0.3819,42.49,0.2607
2020-08-06,232140.0,494458.2,1.28,17.2,0.4,0.5,0.0,210593.1,133270.0,98870.0,283865.1,,,,,,,,,,,,,,,,,,0.29,,,,14.9,14.9,761320.0,1621611.6,,1.63,14.9,42.26,0.3816,42.46,0.2595
2020-08-07,232140.0,496779.6,1.28,16.95,0.4,0.5,0.0,211581.8,133270.0,98870.0,285197.8,,,,,,,,,,,,,,,,,,0.28,,,,15.52,15.52,725620.0,1552826.8,,1.55,15.51,42.29,0.3819,42.49,0.2703
2020-08-10,232140.0,501422.4,1.28,15.35,0.4,0.5,0.0,213559.2,133270.0,98870.0,287863.2,,,,,,,,,,,,,,,,,,0.29,,,,16.03,16.03,698022.0,1507727.52,,1.49,16.03,42.21,0.3821,42.6,0.2793
2020-08-11,232140.0,513029.4,1.28,12.4,0.4,0.51,0.0,218502.7,133270.0,98870.0,294526.7,,,,,,,,,,,,,,,,,,0.29,,,,15.81,15.81,709722.0,1568485.62,,1.53,15.8,41.96,0.3826,42.94,0.2754
2020-08-12,232140.0,513029.4,1.28,11.96,0.4,0.51,0.0,218502.7,133270.0,98870.0,294526.7,,,,,,,,,,,,,,,,,,0.29,,,,16.07,16.07,696122.0,1538429.62,,1.54,16.07,42.38,0.3817,42.38,0.2799
2020-08-13,232378.0,518202.94,1.28,11.65,0.4,0.52,0.0,220745.47,133389.0,98989.0,297457.47,,,,,,119.0,,,,,,,,,0.0,119.0,,0.29,,,,15.9,15.9,705522.0,1573314.06,,1.56,15.89,42.17,0.3813,42.55,0.277
2020-08-14,232378.0,508907.82,1.28,11.39,0.4,0.51,0.0,216785.91,133389.0,98989.0,292121.91,,,,,,,,,,,,,,,,,,0.3,,,,16.08,16.08,696241.0,1524767.79,,1.55,16.09,41.89,0.3803,42.66,0.2801
2020-08-17,232378.0,536793.18,1.28,10.93,0.4,0.52,0.0,228664.59,133389.0,98989.0,308128.59,,,,,,,,,,,,,,,,,,0.29,,,,15.55,15.55,724522.0,1673645.82,,1.59,15.5,41.37,0.3832,43.64,0.2709
2020-08-18,232378.0,529821.84,1.28,9.89,0.4,0.53,0.0,225694.92,133389.0,98989.0,304126.92,,,,,,,,,,,,,,,,,,0.31,,,,15.95,15.95,702822.0,1602434.16,,1.62,15.96,42.01,0.3805,42.57,0.2779
2020-08-19,232378.0,541440.74,1.28,9.6,0.4,0.53,0.0,230644.37,133389.0,98989.0,310796.37,,,,,,,,,,,,,,,,,,0.3,,,,15.86,15.86,707422.0,1648293.26,,1.61,15.85,41.94,0.3818,42.86,0.2764
2020-08-20,232378.0,525174.28,1.28,9.09,0.4,0.53,0.0,223715.14,133389.0,98989.0,301459.14,,,,,,,,,,,,,,,,,,0.31,,,,16.04,16.04,698422.0,1578433.72,,1.63,16.05,41.59,0.38,42.88,0.2794
2020-08-21,232378.0,527498.06,1.28,9.03,0.4,0.53,0.0,224705.03,133389.0,98989.0,302793.03,,,,,,,,,,,,,,,,,,0.3,,,,16.03,16.03,698722.0,1586098.94,,1.58,16.03,42.25,0.3811,42.44,0.2793
2020-08-24,232140.0,517672.2,1.28,8.85,0.4,0.52,0.0,220480.1,133270.0,98870.0,297192.1,,,,,,,,0.0,,119.0,,,,,,,119.0,0.3,0.0,,,15.99,15.99,700422.0,1561941.06,,1.59,15.99,41.94,0.3811,42.69,0.2784
2020-08-25,232140.0,515350.8,1.28,8.93,0.4,0.52,0.0,219491.4,133270.0,98870.0,295859.4,,,,,,,,,,,,,,,,,,0.3,,,,16.07,16.07,696122.0,1545390.84,,1.55,16.07,42.27,0.3816,42.46,0.2799
2020-08-26,232140.0,513029.4,1.28,8.89,0.4,0.51,0.0,218502.7,133270.0,98870.0,294526.7,,,,,,,,,,,,,,,,,,0.3,,,,16.07,16.07,696122.0,1538429.62,,1.55,16.07,42.27,0.3816,42.46,0.2799
2020-08-27,232140.0,515350.8,1.28,9.0,0.4,0.51,0.0,219491.4,133270.0,98870.0,295859.4,,,,,,,,,,,,,,,,,,0.29,,,,16.07,16.07,696122.0,1545390.84,,1.54,16.07,42.29,0.3819,42.49,0.2799
2020-08-28,232140.0,519993.6,1.28,9.1,0.4,0.52,0.0,221468.8,133270.0,98870.0,298524.8,,,,,,,,,,,,,,,,,,0.3,,,,15.81,15.81,709522.0,1589329.28,,1.58,15.81,42.21,0.3821,42.59,0.2754
2020-08-31,232140.0,522315.0,1.28,9.05,0.4,0.52,0.0,222457.5,133270.0,98870.0,299857.5,,,,,,,,,,,,,,,,,,0.3,,,,16.0,16.0,699822.0,1574599.5,,1.57,16.0,42.3,0.3819,42.48,0.2786
2020-09-01,232140.0,513029.4,1.28,9.01,0.4,0.52,0.0,218502.7,133270.0,98870.0,294526.7,,,,,,,,,,,,,,,,,,0.3,,,,15.96,15.96,701822.0,1551026.62,,1.58,15.96,41.95,0.3812,42.7,0.278
2020-09-02,232140.0,508386.6,1.28,8.42,0.4,0.51,0.0,216525.3,133270.0,98870.0,291861.3,,,,,,,,,,,,,,,,,,0.29,,,,13.1,13.1,884011.0,1935984.09,,1.96,13.08,42.15,0.3814,42.54,0.2282
2020-09-03,232140.0,529279.2,1.28,7.1,0.4,0.52,0.0,225423.6,133270.0,98870.0,303855.6,,,,,,,,,,,,,,,,,,0.29,,,,12.97,12.97,894011.0,2038345.08,,1.96,12.96,41.65,0.3833,43.36,0.226
2020-09-04,232140.0,519993.6,1.28,6.87,0.4,0.53,0.0,221468.8,133270.0,98870.0,298524.8,,,,,,,,,,,,,,,,,,0.3,,,,12.93,12.93,897211.0,2009752.64,,2.04,12.94,41.94,0.3811,42.69,0.2253
2020-09-07,232140.0,513029.4,1.28,6.8,0.4,0.52,0.0,218502.7,133270.0,98870.0,294526.7,,,,,,,,,,,,,,,,,,0.3,,,,13.1,13.1,883911.0,1953443.31,,1.98,13.11,42.05,0.3813,42.62,0.2282
2020-09-08,232140.0,508386.6,1.28,6.71,0.4,0.51,0.0,216525.3,133270.0,98870.0,291861.3,,,,,,,,,,,,,,,,,,0.29,,,,13.32,13.32,867320.0,1899430.8,,1.92,13.31,42.15,0.3814,42.54,0.232
2020-09-09,232140.0,508386.6,1.28,6.78,0.4,0.51,0.0,216525.3,133270.0,98870.0,291861.3,,,,,,,,,,,,,,,,,,0.29,,,,13.47,13.47,856220.0,1875121.8,,1.87,13.47,42.38,0.3817,42.38,0.2346
2020-09-10,232140.0,506065.2,1.28,6.91,0.4,0.51,0.0,215536.6,133270.0,98870.0,290528.6,,,,,,,,,,,,,,,,,,0.29,,,,13.54,13.54,851220.0,1855659.6,,1.86,13.54,42.26,0.3816,42.46,0.2358
2020-09-11,232140.0,506065.2,1.28,6.97,0.4,0.51,0.0,215536.6,133270.0,98870.0,290528.6,,,,,,,,,,,,,,,,,,0.29,,,,13.6,13.6,846808.0,1846041.44,,1.85,13.59,42.38,0.3817,42.38,0.2369
2020-09-14,232140.0,506065.2,1.28,7.09,0.4,0.51,0.0,215536.6,133270.0,98870.0,290528.6,,,,,,,,,,,,,,,,,,0.29,,,,13.59,13.59,847208.0,1846913.44,,1.85,13.6,42.38,0.3817,42.38,0.2368
2020-09-15,232140.0,503743.8,1.28,7.19,0.4,0.51,0.0,214547.9,133270.0,98870.0,289195.9,,,,,,,,,,,,,,,,,,0.29,,,,13.54,13.54,851008.0,1846687.36,,1.86,13.54,42.26,0.3816,42.46,0.2358
2020-09-16,232140.0,501422.4,1.28,7.2,0.4,0.5,0.0,213559.2,133270.0,98870.0,287863.2,,,,,,,,,,,,,,,,,,0.29,,,,13.75,13.75,835908.0,1805561.28,,1.81,13.74,42.26,0.3816,42.46,0.2395
2020-09-17,232140.0,501422.4,1.28,7.27,0.4,0.5,0.0,213559.2,133270.0,98870.0,287863.2,,,,,,,,,,,,,,,,,,0.29,,,,13.52,13.52,852508.0,1841417.28,,1.84,13.52,42.38,0.3817,42.38,0.2355
2020-09-18,232240.0,499316.0,1.28,7.23,0.4,0.5,0.0,212678.0,133320.0,98920.0,286638.0,,,,,,50.0,,,,,,,,,0.0,50.0,,0.29,,,,14.01,14.01,818166.0,1759056.9,,1.77,14.02,42.24,0.3812,42.44,0.2441
2020-09-21,232240.0,499316.0,1.28,7.31,0.4,0.5,0.0,212678.0,133320.0,98920.0,286638.0,,,,,,,,,,,,,,,,,,0.29,,,,14.15,14.15,809116.0,1739599.4,,1.74,14.12,42.36,0.3814,42.36,0.2464
2020-09-22,232240.0,494671.2,1.28,7.95,0.4,0.5,0.0,210699.6,133320.0,98920.0,283971.6,,,,,,,,,,,,,,,,,,0.29,,,,14.15,14.15,809116.0,1723417.08,,1.74,14.14,42.13,0.3811,42.52,0.2464
2020-09-23,232240.0,494671.2,1.28,8.15,0.4,0.49,0.0,210699.6,133320.0,98920.0,283971.6,,,,,,,,,,,,,,,,,,0.28,,,,14.25,14.25,802305.0,1708909.65,,1.71,14.24,42.36,0.3814,42.36,0.2482
2020-09-24,232240.0,487704.0,1.28,8.33,0.4,0.49,0.0,207732.0,133320.0,98920.0,279972.0,,,,,,,,,,,,,,,,,,0.28,,,,14.31,14.31,798012.0,1675825.2,,1.7,14.32,42.01,0.3809,42.61,0.2494
2020-09-25,232240.0,476092.0,1.28,8.32,0.4,0.48,0.0,202786.0,133320.0,98920.0,273306.0,,,,,,,,,,,,,,,,,,0.28,,,,14.4,14.4,792412.0,1624444.6,,1.67,14.44,41.66,0.3794,42.68,0.2509
2020-09-28,232240.0,471447.2,1.28,8.34,0.4,0.47,0.0,200807.6,133320.0,98920.0,270639.6,,,,,,,,,,,,,,,,,,0.27,,,,14.61,14.61,779161.0,1581696.83,,1.6,14.62,42.12,0.3811,42.53,0.2545
2020-09-29,232140.0,473565.6,1.28,8.42,0.4,0.47,0.0,201694.8,133270.0,98870.0,271870.8,,,,,,,,0.0,,50.0,,,,,,,50.0,0.27,0.0,,,14.61,14.61,779111.0,1589386.44,,1.58,14.63,42.29,0.3819,42.5,0.2544
2020-09-30,232140.0,468922.8,1.28,8.57,0.4,0.47,0.0,199717.4,133270.0,98870.0,269205.4,,,,,,,,,,,,,,,,,,0.27,,,,14.61,14.61,779111.0,1573804.22,,1.59,14.61,42.13,0.3814,42.55,0.2544
2020-10-01,232140.0,471244.2,1.28,9.09,0.4,0.47,0.0,200706.1,133270.0,98870.0,270538.1,,,,,,,,,,,,,,,,,,0.27,,,,14.61,14.61,779111.0,1581595.33,,1.57,14.61,42.29,0.3819,42.5,0.2544
2020-10-02,232140.0,466601.4,1.28,9.31,0.4,0.47,0.0,198728.7,133270.0,98870.0,267872.7,,,,,,,,,,,,,,,,,,0.27,,,,14.61,14.61,779111.0,1566013.11,,1.58,14.61,42.13,0.3814,42.55,0.2544
