,ALTOU FP Equity_DX_SI_QTY,ALTOU FP Equity_DX_SHORT_INTEREST_VALUE,ALTOU FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALTOU FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALTOU FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALTOU FP Equity_DX_SI_MV,ALTOU FP Equity_DX_DSS,ALTOU FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALTOU FP Equity_DX_SUPPLY_SI_QTY,ALTOU FP Equity_DX_BROKER_SI_QTY,ALTOU FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALTOU FP Equity_DX_BROKER_SI_MV_NEW_x,ALTOU FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALTOU FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALTOU FP Equity_DX_BROKER_SI_MV_INC_x,ALTOU FP Equity_DX_SUPPLY_SI_MV_NEW,ALTOU FP Equity_DX_BROKER_SI_QTY_ADD,ALTOU FP Equity_DX_BROKER_SI_QTY_NEW,ALTOU FP Equity_DX_SUPPLY_SI_MV_DEC,ALTOU FP Equity_DX_BROKER_SI_QTY_INC,ALTOU FP Equity_DX_SUPPLY_SI_QTY_DEC,ALTOU FP Equity_DX_BROKER_SI_MV_NEW_y,ALTOU FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALTOU FP Equity_DX_BROKER_SI_MV_INC_y,ALTOU FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALTOU FP Equity_DX_BROKER_SI_MV_ADD,ALTOU FP Equity_DX_SUPPLY_SI_QTY_ADD,ALTOU FP Equity_DX_BROKER_SI_QTY_DEC,ALTOU FP Equity_DX_SUPPLY_SI_MV,ALTOU FP Equity_DX_BROKER_SI_MV_DEC,ALTOU FP Equity_DX_SUPPLY_SI_MV_RMV,ALTOU FP Equity_DX_BROKER_SI_MV_RMV,ALTOU FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALTOU FP Equity_DX_UTILIZATION_QUANTITY,ALTOU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALTOU FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALTOU FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALTOU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALTOU FP Equity_DX_ACTIVE_UTILIZATION_MV,ALTOU FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALTOU FP Equity_DX_BROKER_SI_CON_RATIO,ALTOU FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALTOU FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-04-11,4272.0,34389.6,0.09,0.45,0.06,0.03,0.0,17194.8,2136.0,2136.0,17194.8,,,,,,,,,,,,,,,,,,0.02,,,,100.0,11.1,0.0,0.0,,0.0,100.0,4.07,0.8995,94.75,0.2221
2022-04-12,4272.0,34218.72,0.09,0.45,0.06,0.03,0.0,17109.36,2136.0,2136.0,17109.36,,,,,,,,,,,,,,,,,,0.02,,,,100.0,11.1,0.0,0.0,,0.0,100.0,4.1,0.8989,94.71,0.2221
2022-04-13,4272.0,34176.0,0.09,0.45,0.06,0.03,0.0,17088.0,2136.0,2136.0,17088.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,11.1,0.0,0.0,,0.0,100.0,4.06,0.8997,94.76,0.2221
2022-04-14,4272.0,34047.84,0.09,0.45,0.06,0.03,0.0,17023.92,2136.0,2136.0,17023.92,,,,,,,,,,,,,,,,,,0.02,,,,100.0,11.1,0.0,0.0,,0.0,100.0,4.08,0.8993,94.73,0.2221
2022-04-15,4272.0,34047.84,0.09,0.45,0.06,0.03,0.0,17023.92,2136.0,2136.0,17023.92,,,,,,,,,,,,,,,,,,0.02,,,,100.0,11.1,0.0,0.0,,0.0,100.0,4.05,0.8997,94.76,0.2221
2022-04-18,4272.0,34047.84,0.09,0.45,0.06,0.03,0.0,17023.92,2136.0,2136.0,17023.92,,,,,,,,,,,,,,,,,,0.02,,,,100.0,11.1,0.0,0.0,,0.0,100.0,4.07,0.8994,94.74,0.2221
2022-04-19,4272.0,33364.32,0.09,0.45,0.06,0.03,0.0,16682.16,2136.0,2136.0,16682.16,,,,,,,,,,,,,,,,,,0.02,,,,100.0,11.1,0.0,0.0,,0.0,100.0,4.07,0.8994,94.74,0.2221
2022-04-20,4272.0,33449.76,0.09,0.46,0.06,0.03,0.0,16724.88,2136.0,2136.0,16724.88,,,,,,,,,,,,,,,,,,0.02,,,,100.0,11.1,0.0,0.0,,0.0,100.0,4.05,0.8999,94.77,0.2221
2022-04-21,4272.0,35842.08,0.09,0.49,0.06,0.03,0.0,17921.04,2136.0,2136.0,17921.04,,,,,,,,,,,,,,,,,,0.02,,,,100.0,11.1,0.0,0.0,,0.0,100.0,4.08,0.8993,94.74,0.2221
2022-04-22,4272.0,34688.64,0.09,0.47,0.06,0.03,0.0,17344.32,2136.0,2136.0,17344.32,,,,,,,,,,,,,,,,,,0.02,,,,100.0,11.1,0.0,0.0,,0.0,100.0,4.24,0.8954,94.52,0.2221
2022-04-25,4272.0,34176.0,0.09,0.46,0.06,0.03,0.0,17088.0,2136.0,2136.0,17088.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,11.1,0.0,0.0,,0.0,100.0,4.1,0.8989,94.71,0.2221
2022-04-26,4272.0,32552.64,0.09,0.46,0.06,0.03,0.0,16276.32,2136.0,2136.0,16276.32,,,,,,,,,,,,,,,,,,0.02,,,,100.0,11.1,0.0,0.0,,0.0,100.0,4.1,0.8988,94.71,0.2221
2022-04-27,4272.0,33748.8,0.09,0.46,0.06,0.03,0.0,16874.4,2136.0,2136.0,16874.4,,,,,,,,,,,,,,,,,,0.02,,,,100.0,11.1,0.0,0.0,,0.0,100.0,4.1,0.8987,94.7,0.2221
2022-04-28,4272.0,33706.08,0.09,0.46,0.06,0.03,0.0,16853.04,2136.0,2136.0,16853.04,,,,,,,,,,,,,,,,,,0.02,,,,100.0,11.1,0.0,0.0,,0.0,100.0,4.09,0.8991,94.72,0.2221
2022-04-29,4272.0,34005.12,0.09,0.46,0.06,0.03,0.0,17002.56,2136.0,2136.0,17002.56,,,,,,,,,,,,,,,,,,0.02,,,,100.0,11.1,0.0,0.0,,0.0,100.0,4.05,0.8999,94.77,0.2221
2022-05-02,4272.0,33492.48,0.09,0.46,0.06,0.03,0.0,16746.24,2136.0,2136.0,16746.24,,,,,,,,,,,,,,,,,,0.02,,,,100.0,11.1,0.0,0.0,,0.0,100.0,4.1,0.8987,94.7,0.2221
2022-05-03,4272.0,33492.48,0.09,0.46,0.06,0.03,0.0,16746.24,2136.0,2136.0,16746.24,,,,,,,,,,,,,,,,,,0.02,,,,100.0,11.1,0.0,0.0,,0.0,100.0,4.07,0.8995,94.75,0.2221
2022-05-04,4272.0,32979.84,0.09,0.47,0.06,0.03,0.0,16489.92,2136.0,2136.0,16489.92,,,,,,,,,,,,,,,,,,0.02,,,,100.0,11.1,0.0,0.0,,0.0,100.0,4.05,0.9,94.78,0.2221
2022-05-05,4272.0,33236.16,0.09,0.46,0.06,0.03,0.0,16618.08,2136.0,2136.0,16618.08,,,,,,,,,,,,,,,,,,0.02,,,,100.0,11.1,0.0,0.0,,0.0,100.0,4.09,0.8992,94.73,0.2221
2022-05-06,17522.0,137547.7,0.36,1.91,0.25,0.14,0.0,121455.2,2050.0,15472.0,16092.5,,,,0.1,,,,0.0,13336.0,86.0,,,0.1,,,,,0.02,,,,100.0,10.66,0.0,0.0,,0.0,100.0,22.95,0.642,76.77,0.9108
2022-05-09,17522.0,134744.18,0.36,1.95,0.25,0.14,0.0,118979.68,15472.0,15472.0,118979.68,,,13422.0,,,,,,,,,,,13422.0,,,,0.12,,,,100.0,47.37,0.0,0.0,,0.0,100.0,22.89,0.6425,76.82,0.5365
2022-05-10,17522.0,131415.0,0.36,2.45,0.25,0.13,0.0,116040.0,15472.0,15472.0,116040.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,47.37,0.0,0.0,,0.0,100.0,22.89,0.6426,76.82,0.5365
2022-05-11,17522.0,133167.2,0.36,2.83,0.25,0.13,0.0,117587.2,15472.0,15472.0,117587.2,,,,,,,,,,,,,,,,,,0.12,,,,100.0,47.37,0.0,0.0,,0.0,100.0,22.89,0.6425,76.82,0.5365
2022-05-12,17522.0,132291.1,0.36,2.9,0.25,0.13,0.0,116813.6,15472.0,15472.0,116813.6,,,,,,,,,,,,,,,,,,0.12,,,,100.0,47.37,0.0,0.0,,0.0,100.0,22.85,0.6429,76.86,0.5365
2022-05-13,17522.0,142103.42,0.36,3.02,0.25,0.13,0.0,125477.92,15472.0,15472.0,125477.92,,,,,,,,,,,,,,,,,,0.12,,,,100.0,47.37,0.0,0.0,,0.0,100.0,22.93,0.6422,76.79,0.5365
2022-05-16,17522.0,143680.4,0.36,2.78,0.25,0.14,0.0,126870.4,15472.0,15472.0,126870.4,,,,,,,,,,,,,,,,,,0.12,,,,100.0,47.37,0.0,0.0,,0.0,100.0,22.33,0.6486,77.38,0.5365
2022-05-17,17522.0,143680.4,0.36,2.72,0.25,0.14,0.0,126870.4,15472.0,15472.0,126870.4,,,,,,,,,,,,,,,,,,0.13,,,,100.0,47.37,0.0,0.0,,0.0,100.0,22.89,0.6426,76.82,0.5365
2022-05-18,17522.0,139475.12,0.36,3.32,0.25,0.14,0.0,123157.12,15472.0,15472.0,123157.12,,,,,,,,,,,,,,,,,,0.13,,,,100.0,47.37,0.0,0.0,,0.0,100.0,22.89,0.6425,76.82,0.5365
2022-05-19,17522.0,140000.78,0.36,3.5,0.25,0.14,0.0,123621.28,15472.0,15472.0,123621.28,,,,,,,,,,,,,,,,,,0.12,,,,100.0,47.37,0.0,0.0,,0.0,100.0,22.89,0.6426,76.82,0.5365
2022-05-20,17522.0,140000.78,0.36,3.83,0.25,0.14,0.0,123621.28,15472.0,15472.0,123621.28,,,,,,,,,,,,,,,,,,0.12,,,,100.0,47.37,0.0,0.0,,0.0,100.0,22.89,0.6426,76.82,0.5365
2022-05-23,17522.0,144556.5,0.36,3.85,0.25,0.14,0.0,127644.0,15472.0,15472.0,127644.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,47.34,0.0,0.0,,0.0,100.0,22.89,0.6426,76.82,0.5362
2022-05-24,17522.0,144381.28,0.36,3.58,0.25,0.14,0.0,127489.28,15472.0,15472.0,127489.28,,,,,,,,,,,,,,,,,,0.13,,,,100.0,47.31,0.0,0.0,,0.0,100.0,22.89,0.6426,76.82,0.5358
2022-05-25,17522.0,147184.8,0.36,3.62,0.25,0.14,0.0,129964.8,15472.0,15472.0,129964.8,,,,,,,,,,,,,,,,,,0.13,,,,100.0,51.08,0.0,0.0,,0.0,100.0,22.89,0.6425,76.82,0.5785
2022-05-26,17522.0,147184.8,0.36,3.41,0.25,0.15,0.0,129964.8,15472.0,15472.0,129964.8,,,,,,,,,,,,,,,,,,0.13,,,,100.0,51.53,0.0,0.0,,0.0,100.0,22.89,0.6426,76.82,0.5836
2022-05-27,17522.0,146133.48,0.36,3.46,0.25,0.15,0.0,129036.48,15472.0,15472.0,129036.48,,,,,,,,,,,,,,,,,,0.13,,,,100.0,51.53,0.0,0.0,,0.0,100.0,22.91,0.6424,76.8,0.5836
2022-05-30,17522.0,147885.68,0.36,3.41,0.25,0.15,0.0,130583.68,15472.0,15472.0,130583.68,,,,,,,,,,,,,,,,,,0.13,,,,100.0,51.53,0.0,0.0,,0.0,100.0,22.89,0.6425,76.82,0.5836
2022-05-31,17522.0,148236.12,0.36,3.29,0.25,0.15,0.0,130893.12,15472.0,15472.0,130893.12,,,,,,,,,,,,,,,,,,0.13,,,,100.0,51.53,0.0,0.0,,0.0,100.0,22.89,0.6425,76.82,0.5836
2022-06-01,17522.0,152441.4,0.36,3.1,0.25,0.15,0.0,134606.4,15472.0,15472.0,134606.4,,,,,,,,,,,,,,,,,,0.13,,,,100.0,51.53,0.0,0.0,,0.0,100.0,22.86,0.6429,76.85,0.5836
2022-06-02,17522.0,150689.2,0.36,2.92,0.25,0.15,0.0,133059.2,15472.0,15472.0,133059.2,,,,,,,,,,,,,,,,,,0.13,,,,100.0,51.53,0.0,0.0,,0.0,100.0,22.61,0.6456,77.1,0.5836
2022-06-03,17522.0,149813.1,0.36,3.03,0.25,0.15,0.0,132285.6,15472.0,15472.0,132285.6,,,,,,,,,,,,,,,,,,0.13,,,,100.0,51.53,0.0,0.0,,0.0,100.0,22.67,0.645,77.05,0.5836
2022-06-06,17522.0,150513.98,0.36,3.07,0.25,0.15,0.0,132904.48,15472.0,15472.0,132904.48,,,,,,,,,,,,,,,,,,0.13,,,,100.0,51.53,0.0,0.0,,0.0,100.0,22.89,0.6425,76.82,0.5836
2022-06-07,17522.0,151039.64,0.36,3.05,0.25,0.15,0.0,133368.64,15472.0,15472.0,133368.64,,,,,,,,,,,,,,,,,,0.13,,,,100.0,51.53,0.0,0.0,,0.0,100.0,22.89,0.6426,76.82,0.5836
2022-06-08,17522.0,150689.2,0.36,2.98,0.25,0.15,0.0,133059.2,15472.0,15472.0,133059.2,,,,,,,,,,,,,,,,,,0.13,,,,100.0,51.53,0.0,0.0,,0.0,100.0,22.89,0.6426,76.82,0.5836
2022-06-09,17522.0,148060.9,0.36,2.99,0.25,0.15,0.0,130738.4,15472.0,15472.0,130738.4,,,,,,,,,,,,,,,,,,0.13,,,,100.0,51.53,0.0,0.0,,0.0,100.0,22.89,0.6425,76.82,0.5836
2022-06-10,17522.0,143680.4,0.36,2.97,0.25,0.15,0.0,126870.4,15472.0,15472.0,126870.4,,,,,,,,,,,,,,,,,,0.13,,,,100.0,51.53,0.0,0.0,,0.0,100.0,23.0,0.6413,76.71,0.5836
2022-06-13,17522.0,141928.2,0.36,2.97,0.25,0.14,0.0,125323.2,15472.0,15472.0,125323.2,,,,,,,,,,,,,,,,,,0.13,,,,100.0,51.53,0.0,0.0,,0.0,100.0,22.62,0.6454,77.09,0.5836
2022-06-14,17522.0,140176.0,0.36,2.79,0.25,0.14,0.0,123776.0,15472.0,15472.0,123776.0,,,,,,,,,,,,,,,,,,0.13,,,,100.0,59.26,0.0,0.0,,0.0,100.0,22.89,0.6425,76.82,0.6711
2022-06-15,17522.0,140526.44,0.36,2.66,0.25,0.14,0.0,124085.44,15472.0,15472.0,124085.44,,,,,,,,,,,,,,,,,,0.12,,,,100.0,51.53,0.0,0.0,,0.0,100.0,22.89,0.6426,76.82,0.5836
2022-06-16,17522.0,137547.7,0.36,2.64,0.25,0.14,0.0,121455.2,15472.0,15472.0,121455.2,,,,,,,,,,,,,,,,,,0.12,,,,100.0,51.53,0.0,0.0,,0.0,100.0,22.91,0.6425,76.81,0.5836
2022-06-17,15522.0,126193.86,0.32,2.31,0.22,0.12,0.0,109527.36,15472.0,13472.0,125787.36,,,,,,,,,,,,,,,,,2000.0,0.12,0.02,,,100.0,51.53,0.0,0.0,,0.0,100.0,13.13,0.7663,86.55,0.517
2022-06-20,13522.0,110880.4,0.28,1.92,0.19,0.11,0.0,110470.4,13472.0,13472.0,110470.4,,,,,,,,0.01,,2000.0,,,,,,,,0.11,,,,100.0,48.07,0.0,0.0,,0.0,100.0,0.36,0.9928,99.64,0.4825
2022-06-21,13524.0,110896.8,0.28,1.93,0.19,0.11,0.0,110478.6,13473.0,13473.0,110478.6,,,1.0,,,1.0,,,,,,,,1.0,0.0,,,0.11,,,,100.0,48.07,0.0,0.0,,0.0,100.0,0.37,0.9923,99.61,0.4826
2022-06-22,13524.0,110220.6,0.28,1.96,0.19,0.11,0.0,109804.95,13473.0,13473.0,109804.95,,,,,,,,,,,,,,,,,,0.11,,,,100.0,48.07,0.0,0.0,,0.0,100.0,0.37,0.9923,99.61,0.4826
2022-06-23,16924.0,136576.68,0.35,2.48,0.24,0.14,0.0,122446.11,15173.0,15173.0,122446.11,,,1700.0,0.01,,,,,1700.0,,,,0.01,1700.0,,,,0.12,,,,100.0,51.04,0.0,0.0,,0.0,100.0,20.16,0.6733,79.54,0.5693
2022-06-24,16924.0,137422.88,0.35,2.5,0.24,0.14,0.0,123204.76,15173.0,15173.0,123204.76,,,,,,,,,,,,,,,,,,0.12,,,,100.0,51.04,0.0,0.0,,0.0,100.0,20.22,0.6726,79.48,0.5693
2022-06-27,16924.0,137592.12,0.35,2.67,0.24,0.14,0.0,123356.49,15173.0,15173.0,123356.49,,,,,,,,,,,,,,,,,,0.12,,,,100.0,51.04,0.0,0.0,,0.0,100.0,20.16,0.6734,79.54,0.5693
2022-06-28,16924.0,137592.12,0.35,2.76,0.24,0.14,0.0,123356.49,15173.0,15173.0,123356.49,,,,,,,,,,,,,,,,,,0.12,,,,100.0,51.04,0.0,0.0,,0.0,100.0,20.16,0.6733,79.54,0.5693
2022-06-29,16923.0,137076.3,0.35,2.83,0.24,0.14,0.0,122893.2,15173.0,15172.0,122901.3,,,,,,,,,,,,,,,,,1.0,0.12,0.0,,,100.0,51.04,0.0,0.0,,0.0,100.0,20.17,0.6732,79.53,0.5693
2022-06-30,16923.0,136737.84,0.35,2.88,0.24,0.14,0.0,122589.76,15173.0,15172.0,122597.84,,,,,,,,,,,,,,,,,,0.12,,,,100.0,51.04,0.0,0.0,,0.0,100.0,20.21,0.6728,79.49,0.5693
2022-07-01,16873.0,136333.84,0.35,2.86,0.24,0.14,0.0,122589.76,15123.0,15172.0,122193.84,,,,,,,,0.0,,50.0,,,,,,,,0.12,,,,100.0,50.87,0.0,0.0,,0.0,100.0,20.22,0.6726,79.48,0.5676
2022-07-04,16873.0,134984.0,0.35,2.82,0.24,0.14,0.0,121376.0,15123.0,15172.0,120984.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,50.87,0.0,0.0,,0.0,100.0,20.23,0.6725,79.47,0.5676
2022-07-05,16923.0,131660.94,0.35,3.0,0.24,0.14,0.0,118038.16,15173.0,15172.0,118045.94,,,,,,,,,,,,,,,,50.0,,0.12,,,,100.0,51.04,0.0,0.0,,0.0,100.0,20.33,0.6713,79.37,0.5693
2022-07-06,22522.0,175671.6,0.47,3.97,0.32,0.18,0.0,140181.6,17972.0,17972.0,140181.6,,,2800.0,,,2800.0,,0.01,,1.0,,,,2800.0,0.02,,,0.14,,,,100.0,60.46,0.0,0.0,,0.0,100.0,17.28,0.5156,68.23,0.7577
2022-07-07,23452.0,182925.6,0.49,4.39,0.33,0.18,0.0,140181.6,18902.0,17972.0,147435.6,,,,,,,,,,,,,,,,930.0,,0.15,,,,100.0,63.59,0.0,0.0,,0.0,100.0,17.28,0.5156,68.23,0.789
2022-07-08,24382.0,190667.24,0.51,4.58,0.35,0.19,0.0,147813.64,18902.0,18902.0,147813.64,,,,,,930.0,,,,,,,,,0.01,,,0.15,,,,100.0,63.59,0.0,0.0,,0.0,100.0,16.49,0.4715,65.1,0.8203
2022-07-11,21582.0,168555.42,0.45,4.14,0.31,0.17,0.0,147624.62,16102.0,18902.0,125756.62,,,,,,,,0.02,,2800.0,,,,,,,,0.13,,,,100.0,54.17,0.0,0.0,,0.0,100.0,16.48,0.4708,65.05,0.7261
2022-07-12,13782.0,107637.42,0.29,2.73,0.2,0.11,0.0,86706.62,11102.0,11102.0,86706.62,,,,,,,,0.04,,5000.0,,,,,,,7800.0,0.09,0.06,,,100.0,44.9,0.0,0.0,,0.0,100.0,26.52,0.5073,65.69,0.5574
2022-07-13,13782.0,107775.24,0.29,3.06,0.2,0.11,0.0,86817.64,11102.0,11102.0,86817.64,,,,,,,,,,,,,,,,,,0.09,,,,100.0,44.9,0.0,0.0,,0.0,100.0,26.52,0.5075,65.7,0.5574
2022-07-14,13782.0,108050.88,0.29,3.43,0.2,0.11,0.0,87039.68,11102.0,11102.0,87039.68,,,,,,,,,,,,,,,,,,0.09,,,,100.0,44.9,0.0,0.0,,0.0,100.0,26.51,0.5071,65.67,0.5574
2022-07-15,13782.0,105018.84,0.29,3.42,0.2,0.11,0.0,84597.24,11102.0,11102.0,84597.24,,,,,,,,,,,,,,,,,,0.09,,,,100.0,44.9,0.0,0.0,,0.0,100.0,26.53,0.5078,65.72,0.5574
2022-07-18,13782.0,107086.14,0.29,3.44,0.2,0.11,0.0,86262.54,11102.0,11102.0,86262.54,,,,,,,,,,,,,,,,,,0.08,,,,100.0,44.9,0.0,0.0,,0.0,100.0,26.48,0.506,65.58,0.5574
2022-07-19,13782.0,108050.88,0.29,3.49,0.2,0.11,0.0,87039.68,11102.0,11102.0,87039.68,,,,,,,,,,,,,,,,,,0.09,,,,100.0,44.9,0.0,0.0,,0.0,100.0,26.57,0.5088,65.8,0.5574
2022-07-20,13782.0,111634.2,0.29,3.77,0.2,0.11,0.0,89926.2,11102.0,11102.0,89926.2,,,,,,,,,,,,,,,,,,0.09,,,,100.0,44.9,0.0,0.0,,0.0,100.0,26.51,0.507,65.66,0.5574
2022-07-21,13782.0,111634.2,0.29,3.73,0.2,0.11,0.0,89926.2,11102.0,11102.0,89926.2,,,,,,,,,,,,,,,,,,0.09,,,,100.0,44.9,0.0,0.0,,0.0,100.0,26.59,0.5095,65.86,0.5574
2022-07-22,13782.0,112323.3,0.29,3.78,0.2,0.11,0.0,90481.3,11102.0,11102.0,90481.3,,,,,,,,,,,,,,,,,,0.09,,,,100.0,44.9,0.0,0.0,,0.0,100.0,26.52,0.5073,65.69,0.5574
2022-07-25,11922.0,97641.18,0.25,3.39,0.17,0.1,0.0,83308.68,10172.0,10172.0,83308.68,,,,,,,,0.01,,930.0,,,,,,,930.0,0.08,0.01,,,100.0,41.14,0.0,0.0,,0.0,100.0,28.58,0.5858,71.0,0.4822
2022-07-26,8522.0,69709.96,0.18,2.74,0.12,0.07,0.0,69300.96,8472.0,8472.0,69300.96,,,,,,,,0.01,,1700.0,,,,,,,1700.0,0.07,0.01,,,100.0,36.79,0.0,0.0,,0.0,100.0,0.6,0.9882,99.4,0.3701
2022-07-27,8522.0,70136.06,0.18,3.08,0.12,0.07,0.0,69724.56,8472.0,8472.0,69724.56,,,,,,,,,,,,,,,,,,0.07,,,,100.0,36.79,0.0,0.0,,0.0,100.0,0.59,0.9883,99.41,0.3701
2022-07-28,8522.0,70903.04,0.18,3.28,0.12,0.07,0.0,70487.04,8472.0,8472.0,70487.04,,,,,,,,,,,,,,,,,,0.07,,,,100.0,36.79,0.0,0.0,,0.0,100.0,0.59,0.9883,99.41,0.3701
2022-07-29,8522.0,71414.36,0.18,3.39,0.12,0.07,0.0,70995.36,8472.0,8472.0,70995.36,,,,,,,,,,,,,,,,,,0.07,,,,100.0,36.79,0.0,0.0,,0.0,100.0,0.59,0.9883,99.41,0.3701
2022-08-01,8522.0,72437.0,0.18,3.76,0.12,0.07,0.0,72012.0,8472.0,8472.0,72012.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,36.79,0.0,0.0,,0.0,100.0,0.59,0.9883,99.41,0.3701
2022-08-02,8522.0,72437.0,0.18,3.9,0.12,0.07,0.0,72012.0,8472.0,8472.0,72012.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,36.79,0.0,0.0,,0.0,100.0,0.6,0.9881,99.4,0.3701
2022-08-03,8522.0,73459.64,0.18,3.59,0.12,0.07,0.0,73028.64,8472.0,8472.0,73028.64,,,,,,,,,,,,,,,,,,0.07,,,,100.0,36.79,0.0,0.0,,0.0,100.0,0.59,0.9882,99.41,0.3701
2022-08-04,8522.0,73289.2,0.18,3.35,0.12,0.07,0.0,72859.2,8472.0,8472.0,72859.2,,,,,,,,,,,,,,,,,,0.07,,,,100.0,36.79,0.0,0.0,,0.0,100.0,0.58,0.9884,99.42,0.3701
2022-08-05,8522.0,73203.98,0.18,3.16,0.12,0.07,0.0,72774.48,8472.0,8472.0,72774.48,,,,,,,,,,,,,,,,,,0.07,,,,100.0,36.79,0.0,0.0,,0.0,100.0,0.59,0.9882,99.41,0.3701
2022-08-08,9522.0,82079.64,0.2,3.62,0.14,0.08,0.0,77338.64,8972.0,8972.0,77338.64,,,500.0,,,500.0,,,,,,,,500.0,0.0,,,0.08,,,,100.0,38.14,0.0,0.0,,0.0,100.0,10.56,0.8018,88.92,0.4048
2022-08-09,9522.0,82079.64,0.2,3.43,0.14,0.08,0.0,77338.64,8972.0,8972.0,77338.64,,,,,,,,,,,,,,,,,,0.08,,,,100.0,38.14,0.0,0.0,,0.0,100.0,10.56,0.8018,88.91,0.4048
2022-08-10,9522.0,82079.64,0.2,3.36,0.14,0.08,0.0,77338.64,8972.0,8972.0,77338.64,,,,,,,,,,,,,,,,,,0.08,,,,100.0,38.14,0.0,0.0,,0.0,100.0,10.56,0.8018,88.92,0.4048
2022-08-11,9522.0,82079.64,0.2,3.33,0.14,0.08,0.0,77338.64,8972.0,8972.0,77338.64,,,,,,,,,,,,,,,,,,0.08,,,,100.0,38.14,0.0,0.0,,0.0,100.0,10.56,0.8017,88.91,0.4048
2022-08-12,9522.0,81603.54,0.2,3.27,0.14,0.08,0.0,76890.04,8972.0,8972.0,76890.04,,,,,,,,,,,,,,,,,,0.08,,,,100.0,38.14,0.0,0.0,,0.0,100.0,10.56,0.8017,88.91,0.4048
2022-08-15,9522.0,81508.32,0.2,3.38,0.14,0.08,0.0,76800.32,8972.0,8972.0,76800.32,,,,,,,,,,,,,,,,,,0.08,,,,100.0,38.14,0.0,0.0,,0.0,100.0,10.56,0.8017,88.91,0.4048
2022-08-16,8522.0,71755.24,0.18,3.04,0.12,0.07,0.0,71334.24,8472.0,8472.0,71334.24,,,,,,,,0.0,,500.0,,,,,,,500.0,0.07,0.0,,,100.0,36.79,0.0,0.0,,0.0,100.0,0.59,0.9882,99.41,0.3701
2022-08-17,22722.0,190864.8,0.47,8.03,0.32,0.19,0.0,130804.8,15572.0,15572.0,130804.8,,,7100.0,,,7100.0,,,,,,,,7100.0,0.06,,,0.13,,,,100.0,51.69,0.0,0.0,,0.0,100.0,37.15,0.5303,62.63,0.7543
2022-08-18,22722.0,189274.26,0.47,8.06,0.32,0.19,0.0,129714.76,15572.0,15572.0,129714.76,,,,,,,,,,,,,,,,,,0.13,,,,100.0,51.69,0.0,0.0,,0.0,100.0,37.15,0.5303,62.63,0.7543
2022-08-19,22722.0,192455.34,0.47,8.22,0.32,0.19,0.0,131894.84,15572.0,15572.0,131894.84,,,,,,,,,,,,,,,,,,0.13,,,,100.0,51.69,0.0,0.0,,0.0,100.0,37.15,0.5303,62.63,0.7543
2022-08-22,22722.0,189047.04,0.47,8.38,0.32,0.19,0.0,129559.04,15572.0,15572.0,129559.04,,,,,,,,,,,,,,,,,,0.13,,,,100.0,51.69,0.0,0.0,,0.0,100.0,37.15,0.5303,62.63,0.7543
2022-08-23,22722.0,189047.04,0.47,8.39,0.32,0.19,0.0,129559.04,15572.0,15572.0,129559.04,,,,,,,,,,,,,,,,,,0.13,,,,100.0,51.69,0.0,0.0,,0.0,100.0,37.15,0.5303,62.63,0.7543
2022-08-24,22722.0,186320.4,0.47,8.29,0.32,0.19,0.0,127690.4,15572.0,15572.0,127690.4,,,,,,,,,,,,,,,,,,0.13,,,,100.0,51.69,0.0,0.0,,0.0,100.0,37.15,0.5303,62.63,0.7543
2022-08-25,8522.0,70050.84,0.18,2.97,0.12,0.07,0.0,69639.84,8472.0,8472.0,69639.84,,,,,,,,0.06,,7100.0,,,,,,,7100.0,0.07,0.06,,,100.0,36.79,0.0,0.0,,0.0,100.0,0.59,0.9882,99.41,0.3701
2022-08-26,8522.0,70903.04,0.18,3.06,0.12,0.07,0.0,70487.04,8472.0,8472.0,70487.04,,,,,,,,,,,,,,,,,,0.07,,,,100.0,36.79,0.0,0.0,,0.0,100.0,0.59,0.9883,99.41,0.3701
