,ALLAM FP Equity_DX_SI_QTY,ALLAM FP Equity_DX_SHORT_INTEREST_VALUE,ALLAM FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALLAM FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALLAM FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALLAM FP Equity_DX_SI_MV,ALLAM FP Equity_DX_DSS,ALLAM FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALLAM FP Equity_DX_SUPPLY_SI_QTY,ALLAM FP Equity_DX_BROKER_SI_QTY,ALLAM FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALLAM FP Equity_DX_BROKER_SI_MV_NEW_x,ALLAM FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALLAM FP Equity_DX_BROKER_SI_MV_INC_x,ALLAM FP Equity_DX_BROKER_SI_QTY_ADD,ALLAM FP Equity_DX_BROKER_SI_QTY_NEW,ALLAM FP Equity_DX_SUPPLY_SI_MV_DEC,ALLAM FP Equity_DX_BROKER_SI_QTY_INC,ALLAM FP Equity_DX_SUPPLY_SI_QTY_DEC,ALLAM FP Equity_DX_BROKER_SI_MV_NEW_y,ALLAM FP Equity_DX_BROKER_SI_MV_INC_y,ALLAM FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALLAM FP Equity_DX_BROKER_SI_MV_ADD,ALLAM FP Equity_DX_SUPPLY_SI_QTY_ADD,ALLAM FP Equity_DX_BROKER_SI_QTY_DEC,ALLAM FP Equity_DX_SUPPLY_SI_MV,ALLAM FP Equity_DX_BROKER_SI_MV_DEC,ALLAM FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALLAM FP Equity_DX_UTILIZATION_QUANTITY,ALLAM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALLAM FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALLAM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALLAM FP Equity_DX_ACTIVE_UTILIZATION_MV,ALLAM FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALLAM FP Equity_DX_BROKER_SI_CON_RATIO,ALLAM FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALLAM FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-03-12,8046.0,3475.87,0.1,0.16,0.06,0.0,0.0,2296.94,2729.0,5317.0,1178.93,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,41.59,0.5141,58.41,2.9483
2024-03-13,8046.0,3491.96,0.1,0.16,0.06,0.0,0.0,2307.58,2729.0,5317.0,1184.39,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,41.3,0.5151,58.7,2.9483
2024-03-14,8046.0,3648.86,0.1,0.16,0.06,0.0,0.0,2411.26,2729.0,5317.0,1237.6,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,40.97,0.5163,59.03,2.9483
2024-03-15,8046.0,3761.51,0.1,0.13,0.06,0.0,0.0,2485.7,2729.0,5317.0,1275.81,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,41.01,0.5162,58.99,2.9483
2024-03-18,8046.0,3660.93,0.1,0.12,0.06,0.0,0.0,2419.24,2729.0,5317.0,1241.7,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,41.76,0.5136,58.24,2.9483
2024-03-19,8046.0,4023.0,0.1,0.12,0.06,0.0,0.0,2658.5,2729.0,5317.0,1364.5,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,40.26,0.519,59.74,2.9483
2024-03-20,8046.0,4537.94,0.1,0.12,0.06,0.0,0.0,2998.79,2729.0,5317.0,1539.16,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,40.62,0.5176,59.38,2.9483
2024-03-21,8046.0,4642.54,0.1,0.12,0.06,0.0,0.0,3067.91,2729.0,5317.0,1574.63,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,41.12,0.5158,58.88,2.9483
2024-03-22,8046.0,4248.29,0.1,0.12,0.06,0.0,0.0,2807.38,2729.0,5317.0,1440.91,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,42.53,0.5112,57.47,2.9483
2024-03-25,8046.0,4167.83,0.1,0.12,0.06,0.0,0.0,2754.21,2729.0,5317.0,1413.62,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,41.59,0.5141,58.41,2.9483
2024-03-26,8046.0,4018.98,0.1,0.14,0.06,0.0,0.0,2655.84,2729.0,5317.0,1363.14,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,41.85,0.5133,58.15,2.9483
2024-03-27,8046.0,4103.46,0.1,0.14,0.06,0.0,0.0,2711.67,2729.0,5317.0,1391.79,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,41.15,0.5157,58.85,2.9483
2024-03-28,8046.0,4103.46,0.1,0.15,0.06,0.0,0.0,2711.67,2729.0,5317.0,1391.79,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,41.0,0.5162,59.0,2.9483
2024-03-29,8046.0,4103.46,0.1,0.15,0.06,0.0,0.0,2711.67,2729.0,5317.0,1391.79,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,40.98,0.5163,59.02,2.9483
2024-04-01,8046.0,4103.46,0.1,0.15,0.06,0.0,0.0,2711.67,2729.0,5317.0,1391.79,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,41.52,0.5144,58.48,2.9483
2024-04-02,8046.0,4304.61,0.1,0.15,0.06,0.0,0.0,2844.6,2729.0,5317.0,1460.02,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,40.77,0.5171,59.23,2.9483
2024-04-03,8046.0,4296.56,0.1,0.15,0.06,0.0,0.0,2839.28,2729.0,5317.0,1457.29,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,41.3,0.5151,58.7,2.9483
2024-04-04,5317.0,2780.79,0.07,0.1,0.04,0.0,0.0,2608.72,329.0,4988.0,172.07,,,,,,0.0,,2400.0,,,,,,329.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,43.65,0.5081,56.35,16.1611
2024-04-05,5488.0,2716.56,0.07,0.1,0.04,0.0,0.0,2716.56,0.0,5488.0,0.0,,,0.0,,,0.0,500.0,329.0,,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,41.27,0.5153,58.73,16.6809
2024-04-08,5488.0,2815.34,0.07,0.11,0.04,0.0,0.0,2815.34,0.0,5488.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,43.63,0.5081,56.37,6.0978
2024-04-09,5488.0,2853.76,0.07,0.11,0.04,0.0,0.0,2853.76,0.0,5488.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,43.04,0.5097,56.96,0.0
2024-04-10,8788.0,4429.15,0.11,0.18,0.07,0.0,0.0,3773.95,1300.0,7488.0,655.2,,,0.0,,,,2000.0,,,0.0,,,1300.0,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,36.9,0.5343,63.1,6.76
2024-04-11,9488.0,4895.81,0.12,0.2,0.07,0.0,0.0,3863.81,2000.0,7488.0,1032.0,,700.0,,,,,,,,,700.0,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,33.16,0.5567,66.84,4.744
2024-04-12,9488.0,4554.24,0.12,0.2,0.07,0.0,0.0,3594.24,2000.0,7488.0,960.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,34.7,0.5468,65.3,4.744
2024-04-15,9488.0,4649.12,0.12,0.19,0.07,0.0,0.0,3669.12,2000.0,7488.0,980.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,33.16,0.5567,66.84,4.744
2024-04-16,9488.0,4392.94,0.12,0.18,0.07,0.0,0.0,3466.94,2000.0,7488.0,926.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,34.34,0.5491,65.66,4.744
2024-04-17,9488.0,4535.26,0.12,0.18,0.07,0.0,0.0,3579.26,2000.0,7488.0,956.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,32.91,0.5584,67.09,4.744
2024-04-18,9488.0,4459.36,0.12,0.18,0.07,0.0,0.0,3519.36,2000.0,7488.0,940.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,33.7,0.5531,66.3,4.744
2024-04-19,9488.0,4530.52,0.12,0.18,0.07,0.0,0.0,3575.52,2000.0,7488.0,955.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,33.21,0.5564,66.79,4.744
2024-04-22,9688.0,4408.04,0.13,0.18,0.07,0.0,0.0,3452.54,2100.0,7588.0,955.5,,100.0,0.0,,,,100.0,,,0.0,100.0,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,33.53,0.5543,66.47,4.6133
2024-04-23,9688.0,4354.76,0.13,0.19,0.07,0.0,0.0,3410.81,2100.0,7588.0,943.95,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,33.01,0.5577,66.99,4.6133
2024-04-24,9688.0,4354.76,0.13,0.19,0.07,0.0,0.0,3410.81,2100.0,7588.0,943.95,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,32.95,0.5581,67.05,4.6133
2024-04-25,9688.0,4330.54,0.13,0.19,0.07,0.0,0.0,3391.84,2100.0,7588.0,938.7,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,32.95,0.5581,67.05,4.6133
2024-04-26,9688.0,4349.91,0.13,0.19,0.07,0.0,0.0,3407.01,2100.0,7588.0,942.9,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,32.94,0.5582,67.06,4.6133
2024-04-29,9688.0,5328.4,0.13,0.19,0.07,0.0,0.0,4173.4,2100.0,7588.0,1155.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,29.8,0.5816,70.2,4.6133
2024-04-30,9688.0,5037.76,0.13,0.19,0.07,0.01,0.0,3945.76,2100.0,7588.0,1092.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,33.88,0.552,66.12,4.6133
2024-05-01,9688.0,5037.76,0.13,0.19,0.07,0.01,0.0,3945.76,2100.0,7588.0,1092.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,32.53,0.5611,67.47,4.6133
2024-05-02,9688.0,4471.01,0.13,0.19,0.07,0.0,0.0,3501.86,2100.0,7588.0,969.15,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,34.7,0.5468,65.3,4.6133
2024-05-03,10288.0,4449.56,0.13,0.19,0.08,0.0,0.0,3411.56,2400.0,7888.0,1038.0,,300.0,0.0,,,,300.0,,,0.0,300.0,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,31.84,0.566,68.16,4.2867
2024-05-06,10288.0,4794.21,0.13,0.19,0.08,0.0,0.0,3675.81,2400.0,7888.0,1118.4,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,30.02,0.5798,69.98,4.2867
2024-05-07,10288.0,4917.66,0.13,0.2,0.08,0.0,0.0,3770.46,2400.0,7888.0,1147.2,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,30.72,0.5744,69.28,4.2867
2024-05-08,10288.0,4897.09,0.13,0.2,0.08,0.01,0.0,3754.69,2400.0,7888.0,1142.4,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,31.2,0.5707,68.8,4.2867
2024-05-09,10288.0,4958.82,0.13,0.21,0.08,0.01,0.0,3802.02,2400.0,7888.0,1156.8,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,30.8,0.5737,69.2,4.2867
2024-05-10,10288.0,7253.04,0.13,0.21,0.08,0.01,0.0,5561.04,2400.0,7888.0,1692.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,25.63,0.6188,74.37,4.2867
2024-05-13,10288.0,6512.3,0.13,0.16,0.08,0.01,0.0,4993.1,2400.0,7888.0,1519.2,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,32.53,0.561,67.47,4.2867
2024-05-14,10288.0,7911.47,0.13,0.15,0.08,0.01,0.0,6065.87,2400.0,7888.0,1845.6,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,28.24,0.5947,71.76,4.2867
2024-05-15,10288.0,7263.33,0.13,0.11,0.08,0.01,0.0,5568.93,2400.0,7888.0,1694.4,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,32.19,0.5634,67.81,4.2867
2024-05-16,10288.0,8065.79,0.13,0.1,0.08,0.01,0.0,6184.19,2400.0,7888.0,1881.6,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,29.56,0.5836,70.44,4.2867
2024-05-17,12088.0,9609.96,0.16,0.11,0.09,0.01,0.0,6986.46,3300.0,8788.0,2623.5,,900.0,0.0,,,,900.0,,,0.0,900.0,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,26.34,0.612,73.66,3.663
2024-05-20,12088.0,9537.43,0.16,0.1,0.09,0.01,0.0,6933.73,3300.0,8788.0,2603.7,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,26.51,0.6104,73.49,3.663
2024-05-21,11388.0,8199.36,0.15,0.09,0.08,0.01,0.0,5823.36,3300.0,8088.0,2376.0,,,,,,,,,,,,,,700.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,29.22,0.5864,70.78,3.4509
2024-05-22,10688.0,7470.91,0.14,0.09,0.08,0.01,0.0,5653.51,2600.0,8088.0,1817.4,,,,,,0.0,,700.0,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,30.38,0.577,69.62,4.1108
2024-05-23,10688.0,7182.34,0.14,0.08,0.08,0.01,0.0,5435.14,2600.0,8088.0,1747.2,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,30.49,0.5761,69.51,4.1108
2024-05-24,10688.0,7107.52,0.14,0.08,0.08,0.01,0.0,5378.52,2600.0,8088.0,1729.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,30.95,0.5726,69.05,4.1108
2024-05-27,10688.0,6712.06,0.14,0.08,0.08,0.01,0.0,5079.26,2600.0,8088.0,1632.8,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,31.03,0.572,68.97,4.1108
2024-05-28,10517.0,6373.3,0.14,0.08,0.08,0.01,0.0,4797.7,2600.0,7917.0,1575.6,,,,,,,,,,,,,,171.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,29.2,0.5866,70.8,4.045
2024-05-29,8317.0,4898.71,0.11,0.06,0.06,0.01,0.0,3367.31,2600.0,5717.0,1531.4,,,,,,,,,,,,,,2200.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,36.69,0.5354,63.31,3.1988
2024-05-30,8317.0,4574.35,0.11,0.06,0.06,0.0,0.0,3144.35,2600.0,5717.0,1430.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,36.97,0.5339,63.03,3.1988
2024-05-31,8317.0,4416.33,0.11,0.06,0.06,0.0,0.0,3035.73,2600.0,5717.0,1380.6,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,36.59,0.536,63.41,3.1988
2024-06-03,8117.0,4943.25,0.11,0.06,0.06,0.0,0.0,3359.85,2600.0,5517.0,1583.4,,,,,,,,,,,,,,200.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,35.33,0.543,64.67,3.1219
2024-06-04,8117.0,5016.31,0.11,0.06,0.06,0.01,0.0,3409.51,2600.0,5517.0,1606.8,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,36.9,0.5343,63.1,3.1219
2024-06-05,8117.0,4829.62,0.11,0.05,0.06,0.01,0.0,3282.62,2600.0,5517.0,1547.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,37.52,0.5311,62.48,3.1219
2024-06-06,8117.0,4545.52,0.11,0.05,0.06,0.0,0.0,3089.52,2600.0,5517.0,1456.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,36.93,0.5342,63.07,3.1219
2024-06-07,8117.0,4618.57,0.11,0.05,0.06,0.0,0.0,3139.17,2600.0,5517.0,1479.4,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,36.92,0.5342,63.08,3.1219
2024-06-10,8117.0,5568.26,0.11,0.05,0.06,0.01,0.0,3784.66,2600.0,5517.0,1783.6,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,34.81,0.5462,65.19,3.1219
2024-06-11,8117.0,5203.0,0.11,0.05,0.06,0.01,0.0,3536.4,2600.0,5517.0,1666.6,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,37.72,0.5302,62.28,3.1219
2024-06-12,8117.0,6664.06,0.11,0.05,0.06,0.01,0.0,4529.46,2600.0,5517.0,2134.6,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,33.77,0.5527,66.23,3.1219
2024-06-13,8117.0,7078.02,0.11,0.05,0.06,0.01,0.0,4810.82,2600.0,5517.0,2267.2,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,36.49,0.5365,63.51,3.1219
2024-06-14,7917.0,5937.75,0.1,0.04,0.06,0.01,0.0,4062.75,2500.0,5417.0,1875.0,,,,,,0.0,,100.0,,,,,,100.0,0.0,0.0,100.0,96.15,0.0,0.0,0.0,100.0,39.7,0.5212,60.3,3.045
2024-06-17,7917.0,6001.09,0.1,0.04,0.06,0.01,0.0,4106.09,2500.0,5417.0,1895.0,,,,,,,,,,,,,,,0.0,,100.0,96.15,0.0,0.0,0.0,100.0,35.86,0.54,64.14,3.045
2024-06-18,7917.0,6040.67,0.1,0.04,0.06,0.01,0.0,4133.17,2500.0,5417.0,1907.5,,,,,,,,,,,,,,,0.0,,100.0,69.44,0.0,0.0,0.0,100.0,37.46,0.5314,62.54,2.1992
2024-06-19,7917.0,6262.35,0.1,0.04,0.06,0.01,0.0,4284.85,2500.0,5417.0,1977.5,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,36.95,0.5341,63.05,3.1668
2024-06-20,7917.0,6206.93,0.1,0.04,0.06,0.01,0.0,4246.93,2500.0,5417.0,1960.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,38.09,0.5284,61.91,3.1668
2024-06-21,5417.0,4106.09,0.07,0.03,0.04,0.0,0.0,4106.09,0.0,5417.0,0.0,,,,,,0.0,,2500.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,44.19,0.5067,55.81,2.1668
2024-06-24,7917.0,6191.09,0.1,0.04,0.06,0.01,0.0,4236.09,2500.0,5417.0,1955.0,,,,,,,,,,,,,2500.0,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,37.42,0.5316,62.58,3.1668
2024-06-25,5417.0,5010.73,0.07,0.03,0.04,0.0,0.0,2698.23,2500.0,2917.0,2312.5,,,,,,,,,,,,,,2500.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,45.04,0.5049,54.96,2.1668
2024-06-26,2917.0,2505.7,0.04,0.02,0.02,0.0,0.0,2505.7,0.0,2917.0,0.0,,,,,,0.0,,2500.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2024-06-27,2917.0,2534.87,0.04,0.02,0.02,0.0,0.0,2534.87,0.0,2917.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2024-06-28,2917.0,2981.17,0.04,0.02,0.02,0.0,0.0,2981.17,0.0,2917.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2024-07-01,2917.0,3937.95,0.04,0.01,0.02,0.0,0.0,3937.95,0.0,2917.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2024-07-02,2917.0,3471.23,0.04,0.01,0.02,0.0,0.0,3471.23,0.0,2917.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2024-07-03,2917.0,3850.44,0.04,0.01,0.02,0.0,0.0,3850.44,0.0,2917.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2024-07-04,2917.0,3342.88,0.04,0.01,0.02,0.0,0.0,3342.88,0.0,2917.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2024-07-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,9200.0,13505.6,0.01,0.0,,0.0,,0.0
2024-07-19,7200.0,9849.6,0.09,0.02,0.05,0.01,0.0,4924.8,3600.0,3600.0,4924.8,,,,3600.0,,,,,,,,0.01,3600.0,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-07-22,7200.0,8640.0,0.09,0.02,0.05,0.01,0.0,4320.0,3600.0,3600.0,4320.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-07-23,7200.0,9345.6,0.09,0.01,0.05,0.01,0.0,4672.8,3600.0,3600.0,4672.8,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-07-24,7200.0,9921.6,0.09,0.01,0.05,0.01,0.0,4960.8,3600.0,3600.0,4960.8,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-07-25,3600.0,5040.0,0.05,0.01,0.03,0.01,0.0,0.0,3600.0,0.0,5040.0,,,,,,,,,,,,,,3600.0,0.01,0.0,100.0,85.71,0.0,0.0,0.0,100.0,,1.0,100.0,0.8571
2024-07-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.01,,3600.0,,,,,,,0.0,,0.0,0.0,4200.0,5560.8,0.01,0.0,,0.0,,0.0
2024-07-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,4200.0,5661.6,0.01,0.0,,0.0,,0.0
2024-07-31,3952.0,5240.35,0.05,0.01,0.03,0.01,0.0,2553.88,2026.0,1926.0,2686.48,,,,1926.0,,,,,,,,0.0,2026.0,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,2.53,0.9507,97.47,1.9506
2024-08-01,4552.0,5371.36,0.06,0.01,0.03,0.01,0.0,2626.68,2326.0,2226.0,2744.68,,300.0,0.0,,,,300.0,,,0.0,300.0,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,2.2,0.957,97.8,1.957
2024-08-02,4552.0,5225.7,0.06,0.01,0.03,0.01,0.0,2555.45,2326.0,2226.0,2670.25,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,2.2,0.957,97.8,1.957
2024-08-05,4552.0,4952.58,0.06,0.01,0.03,0.01,0.0,2421.89,2326.0,2226.0,2530.69,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,2.2,0.957,97.8,1.957
2024-08-06,6952.0,8175.55,0.09,0.02,0.05,0.01,0.0,4028.98,3526.0,3426.0,4146.58,,1200.0,0.0,,,,1200.0,,,0.0,1200.0,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.44,0.9716,98.56,1.9716
2024-08-07,6952.0,7786.24,0.09,0.02,0.05,0.01,0.0,3837.12,3526.0,3426.0,3949.12,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,1.44,0.9716,98.56,1.9716
2024-08-08,3000.0,3282.0,0.04,0.01,0.02,0.0,0.0,1641.0,1500.0,1500.0,1641.0,,,,,,0.0,,2026.0,,,,,,1926.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-08-09,2400.0,2784.0,0.03,0.01,0.02,0.0,0.0,1392.0,1200.0,1200.0,1392.0,,,,,,0.0,,300.0,,,,,,300.0,0.0,0.0,100.0,80.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.6
2024-08-12,1200.0,1365.6,0.02,0.0,0.01,0.0,0.0,0.0,1200.0,0.0,1365.6,,,,,,,,,,,,,,1200.0,0.0,0.0,100.0,40.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.4
2024-08-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,1200.0,,,,,,,0.0,,0.0,0.0,3000.0,3486.0,0.0,0.0,,0.0,,0.0
2024-08-14,4400.0,6300.8,0.06,0.01,0.03,0.01,0.0,3150.4,2200.0,2200.0,3150.4,,,,2200.0,,,,,,,,0.0,2200.0,,0.0,,100.0,73.33,0.0,0.0,0.0,100.0,,1.0,100.0,1.4667
2024-08-15,4400.0,5852.0,0.06,0.01,0.03,0.01,0.0,2926.0,2200.0,2200.0,2926.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-08-16,4400.0,6776.0,0.06,0.01,0.03,0.01,0.0,3388.0,2200.0,2200.0,3388.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-08-19,4400.0,6952.0,0.06,0.01,0.03,0.01,0.0,3476.0,2200.0,2200.0,3476.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-08-20,11269.0,16790.81,0.15,0.04,0.08,0.02,0.0,13512.81,2200.0,9069.0,3278.0,,,0.01,,,,6869.0,,,0.01,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,5.1223
2024-08-21,8169.0,13919.98,0.11,0.03,0.06,0.01,0.0,8296.78,3300.0,4869.0,5623.2,,1100.0,,,,,,,,,1100.0,,,4200.0,0.0,0.01,100.0,53.23,0.0,0.0,0.0,100.0,40.58,0.5178,59.42,1.3176
2024-08-22,8169.0,13495.19,0.11,0.03,0.06,0.01,0.0,8043.59,3300.0,4869.0,5451.6,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,40.32,0.5187,59.68,2.4755
