,EJAP FP Equity_DX_SI_QTY,EJAP FP Equity_DX_SHORT_INTEREST_VALUE,EJAP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EJAP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EJAP FP Equity_DX_SI_MV,EJAP FP Equity_DX_DSS,EJAP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EJAP FP Equity_DX_SUPPLY_SI_QTY,EJAP FP Equity_DX_BROKER_SI_QTY,EJAP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EJAP FP Equity_DX_BROKER_SI_MV_NEW_x,EJAP FP Equity_DX_SUPPLY_SI_QTY_INC_x,EJAP FP Equity_DX_BROKER_SI_MV_INC_x,EJAP FP Equity_DX_BROKER_SI_QTY_ADD,EJAP FP Equity_DX_BROKER_SI_QTY_NEW,EJAP FP Equity_DX_SUPPLY_SI_MV_DEC,EJAP FP Equity_DX_BROKER_SI_QTY_INC,EJAP FP Equity_DX_SUPPLY_SI_QTY_DEC,EJAP FP Equity_DX_BROKER_SI_MV_NEW_y,EJAP FP Equity_DX_BROKER_SI_MV_INC_y,EJAP FP Equity_DX_SUPPLY_SI_QTY_INC_y,EJAP FP Equity_DX_BROKER_SI_MV_ADD,EJAP FP Equity_DX_SUPPLY_SI_QTY_ADD,EJAP FP Equity_DX_BROKER_SI_QTY_DEC,EJAP FP Equity_DX_SUPPLY_SI_MV,EJAP FP Equity_DX_BROKER_SI_MV_DEC,EJAP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EJAP FP Equity_DX_UTILIZATION_QUANTITY,EJAP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EJAP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EJAP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EJAP FP Equity_DX_ACTIVE_UTILIZATION_MV,EJAP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EJAP FP Equity_DX_BROKER_SI_CON_RATIO,EJAP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EJAP FP Equity_DX_DEMAND_SUPPLY_RATIO
2020-09-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,735115.0,7984819.13,7.99,0.0,,0.0,,0.0
2020-09-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,735115.0,7953944.3,7.96,0.0,,0.0,,0.0
2020-09-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,735115.0,7895723.19,7.89,0.0,,0.0,,0.0
2020-10-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,735115.0,7885137.54,7.89,0.0,,0.0,,0.0
2020-10-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,735115.0,7863084.09,7.86,0.0,,0.0,,0.0
2020-10-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,760389.0,8151598.2,8.15,0.0,,0.0,,0.0
2020-10-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,760389.0,8178515.97,8.14,0.0,,0.0,,0.0
2020-10-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,760389.0,8200795.37,8.19,0.0,,0.0,,0.0
2020-10-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,804591.0,8685962.14,8.69,0.0,,0.0,,0.0
2020-10-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,804591.0,8635836.12,8.65,0.0,,0.0,,0.0
2020-10-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,804591.0,8663031.3,8.67,0.0,,0.0,,0.0
2020-10-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,804591.0,8681215.05,8.69,0.0,,0.0,,0.0
2020-10-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,804591.0,8713720.53,8.71,0.0,,0.0,,0.0
2020-10-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,804591.0,8625778.73,8.64,0.0,,0.0,,0.0
2020-10-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,804591.0,8630686.74,8.63,0.0,,0.0,,0.0
2020-10-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,804591.0,8634066.02,8.62,0.0,,0.0,,0.0
2020-10-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,804591.0,8549423.05,8.55,0.0,,0.0,,0.0
2020-10-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,804591.0,8597859.43,8.59,0.0,,0.0,,0.0
2020-10-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,804591.0,8583457.25,8.58,0.0,,0.0,,0.0
2020-10-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,804591.0,8583618.17,8.6,0.0,,0.0,,0.0
2020-10-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,804591.0,8533331.23,8.53,0.0,,0.0,,0.0
2020-10-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,804591.0,8551434.53,8.53,0.0,,0.0,,0.0
2020-10-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,804591.0,8528986.44,8.52,0.0,,0.0,,0.0
2020-10-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,804591.0,8623767.26,8.64,0.0,,0.0,,0.0
2020-10-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,804591.0,8582089.44,8.58,0.0,,0.0,,0.0
2020-11-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,804591.0,8696502.28,8.71,0.0,,0.0,,0.0
2020-11-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,804591.0,8820570.21,8.83,0.0,,0.0,,0.0
2020-11-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,804591.0,8811397.88,8.82,0.0,,0.0,,0.0
2020-11-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,804591.0,8910040.73,8.92,0.0,,0.0,,0.0
2020-11-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,804591.0,8897730.49,8.89,0.0,,0.0,,0.0
2020-11-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,804591.0,9237911.57,9.23,0.0,,0.0,,0.0
2020-11-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,804591.0,9202992.32,9.2,0.0,,0.0,,0.0
2020-11-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,804591.0,9267842.35,9.27,0.0,,0.0,,0.0
2020-11-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,804591.0,9147797.37,9.15,0.0,,0.0,,0.0
2020-11-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,804591.0,9140797.43,9.15,0.0,,0.0,,0.0
2020-11-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,804591.0,9287393.91,9.29,0.0,,0.0,,0.0
2020-11-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,804591.0,9292784.67,9.29,0.0,,0.0,,0.0
2020-11-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,804591.0,9288520.34,9.27,0.0,,0.0,,0.0
2020-11-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,804591.0,9262049.3,9.29,0.0,,0.0,,0.0
2020-11-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,804591.0,9334864.78,9.35,0.0,,0.0,,0.0
2020-11-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,804591.0,9409530.83,9.41,0.0,,0.0,,0.0
2020-11-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,804591.0,9516943.73,9.54,0.0,,0.0,,0.0
2020-11-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,804591.0,9411381.39,9.42,0.0,,0.0,,0.0
2020-11-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,804591.0,9464725.77,9.47,0.0,,0.0,,0.0
2020-11-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,804591.0,9504311.65,9.51,0.0,,0.0,,0.0
2020-11-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,804591.0,9315554.6,9.3,0.0,,0.0,,0.0
2020-12-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,729464.0,8519920.68,8.54,0.0,,0.0,,0.0
2020-12-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,729464.0,8456530.26,8.47,0.0,,0.0,,0.0
2020-12-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,729464.0,8459594.01,8.46,0.0,,0.0,,0.0
2020-12-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,729464.0,8471265.43,8.45,0.0,,0.0,,0.0
2020-12-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,729464.0,8388398.32,8.42,0.0,,0.0,,0.0
2023-12-01,1.0,13.07,0.0,0.0,0.0,,13.07,1.0,1.0,13.07,,,,1.0,,,,,,,,0.0,1.0,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2023-12-04,1.0,12.98,0.0,0.0,0.0,,12.98,1.0,1.0,12.98,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2023-12-05,1.0,13.0,0.0,0.0,0.0,,13.0,1.0,1.0,13.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2023-12-06,1.0,13.17,0.0,0.0,0.0,,13.17,1.0,1.0,13.17,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2023-12-07,1.0,13.16,0.0,0.0,0.0,,13.16,1.0,1.0,13.16,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2023-12-08,1.0,13.17,0.0,0.0,0.0,,13.17,1.0,1.0,13.17,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2023-12-11,1.0,13.25,0.0,0.0,0.0,,13.25,1.0,1.0,13.25,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2023-12-12,1.0,13.18,0.0,0.0,0.0,,13.18,1.0,1.0,13.18,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2023-12-13,1.0,13.19,0.0,0.0,0.0,,13.19,1.0,1.0,13.19,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2023-12-14,1.0,13.13,0.0,0.0,0.0,,13.13,1.0,1.0,13.13,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2023-12-15,1.0,13.17,0.0,0.0,0.0,,13.17,1.0,1.0,13.17,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2023-12-18,1.0,13.04,0.0,0.0,0.0,,13.04,1.0,1.0,13.04,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2023-12-19,1.0,13.03,0.0,0.0,0.0,,13.03,1.0,1.0,13.03,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2023-12-20,1.0,13.11,0.0,0.0,0.0,,13.11,1.0,1.0,13.11,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2023-12-21,1.0,13.14,0.0,0.0,0.0,,13.14,1.0,1.0,13.14,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2023-12-22,1.0,13.22,0.0,0.0,0.0,,13.22,1.0,1.0,13.22,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2023-12-25,1.0,13.22,0.0,0.0,0.0,,13.22,1.0,1.0,13.22,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2023-12-26,1.0,13.22,0.0,0.0,0.0,,13.22,1.0,1.0,13.22,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2023-12-27,1.0,13.09,0.0,0.0,0.0,,13.09,1.0,1.0,13.09,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2023-12-28,1.0,13.27,0.0,0.0,0.0,,13.27,1.0,1.0,13.27,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2023-12-29,1.0,13.3,0.0,0.0,0.0,,13.3,1.0,1.0,13.3,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2024-01-01,1.0,13.3,0.0,0.0,0.0,,13.3,1.0,1.0,13.3,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2024-01-02,1.0,13.38,0.0,0.0,0.0,,13.38,1.0,1.0,13.38,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2024-01-19,152.0,2101.54,0.01,0.0,0.0,,2101.54,152.0,152.0,2101.54,,,,152.0,,,,,,,,0.0,152.0,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2024-01-22,152.0,2141.16,0.01,0.0,0.0,,2141.16,152.0,152.0,2141.16,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2024-01-23,152.0,2121.72,0.01,0.0,0.0,,2121.72,152.0,152.0,2121.72,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2024-01-24,152.0,2124.53,0.01,0.0,0.0,,2124.53,152.0,152.0,2124.53,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2024-01-25,152.0,2121.05,0.01,0.0,0.0,,2121.05,152.0,152.0,2121.05,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2024-01-26,152.0,2104.67,0.01,0.0,0.0,,2104.67,152.0,152.0,2104.67,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2024-01-29,152.0,2126.1,0.01,0.0,0.0,,2126.1,152.0,152.0,2126.1,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2024-01-30,152.0,2119.87,0.01,0.0,0.0,,2119.87,152.0,152.0,2119.87,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2024-01-31,152.0,2143.44,0.01,0.0,0.0,,2143.44,152.0,152.0,2143.44,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2024-02-01,152.0,2139.43,0.01,0.0,0.0,,2139.43,152.0,152.0,2139.43,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2024-02-02,152.0,2143.76,0.01,0.0,0.0,,2143.76,152.0,152.0,2143.76,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2024-02-05,152.0,2148.73,0.01,0.0,0.0,,2148.73,152.0,152.0,2148.73,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2024-02-06,152.0,2145.91,0.01,0.0,0.0,,2145.91,152.0,152.0,2145.91,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2024-02-07,152.0,2153.87,0.01,0.0,0.0,,2153.87,152.0,152.0,2153.87,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2024-02-08,152.0,2141.54,0.01,0.0,0.0,,2141.54,152.0,152.0,2141.54,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2024-02-09,152.0,2147.3,0.01,0.0,0.0,,2147.3,152.0,152.0,2147.3,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2024-02-12,152.0,2171.88,0.01,0.0,0.0,,2171.88,152.0,152.0,2171.88,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2024-02-13,357352.0,5138292.94,21.3,0.47,5.1,,5138292.94,152.0,357352.0,2185.58,,,,357200.0,,,,,,,,5.09,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,49.91,0.4996,50.04,2351.0
2024-02-14,357352.0,5112492.12,21.17,0.47,5.12,,5112492.12,152.0,357352.0,2174.6,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,49.75,0.4996,50.21,2351.0
2024-02-15,357352.0,5143546.01,20.91,0.47,5.11,,5143546.01,152.0,357352.0,2187.81,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,49.86,0.4996,50.1,2351.0
2024-02-16,357352.0,5163986.55,19.77,0.47,5.11,,5163986.55,152.0,357352.0,2196.51,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,49.65,0.4996,50.31,2351.0
2024-02-19,255752.0,3721319.48,12.32,0.34,3.7,,3721319.48,152.0,255752.0,2211.68,,,0.57,,,,38500.0,,,0.57,,,,140100.0,0.0,1.98,100.0,100.0,0.0,0.0,0.0,100.0,15.09,0.7427,84.85,1682.5789
2024-02-20,255752.0,3680475.88,11.5,0.33,3.72,,3680475.88,152.0,255752.0,2187.4,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,15.0,0.7441,84.95,1682.5789
2024-02-21,155752.0,2244775.7,6.99,0.2,2.25,,2244775.7,152.0,155752.0,2190.7,,,,,,,,,,,,,,100000.0,0.0,1.47,100.0,100.0,0.0,0.0,0.0,100.0,24.85,0.625,75.05,1024.6842
2024-02-22,77152.0,1126041.16,3.3,0.1,1.12,,1126041.16,152.0,77152.0,2218.46,,,,,,,,,,,,,,78600.0,0.0,1.13,100.0,100.0,0.0,0.0,0.0,100.0,49.76,0.498,50.04,507.5789
2024-02-23,77152.0,1130431.1,3.3,0.1,1.12,,1130431.1,152.0,77152.0,2227.1,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,49.73,0.498,50.07,507.5789
2024-02-26,77152.0,1128394.29,3.19,0.09,1.13,,1128394.29,152.0,77152.0,2223.09,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,49.63,0.498,50.18,507.5789
2024-02-27,38652.0,565486.49,1.57,0.05,0.56,,565486.49,152.0,38652.0,2223.79,,,,,,,,,,,,,,38500.0,0.0,0.56,100.0,100.0,0.0,0.0,0.0,100.0,0.39,0.9922,99.61,254.2895
2024-02-28,152.0,2212.48,0.01,0.0,0.0,,2212.48,152.0,152.0,2212.48,,,,,,,,,,,,,,38500.0,0.0,0.56,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2024-02-29,152.0,2225.52,0.01,0.0,0.0,,2225.52,152.0,152.0,2225.52,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2024-03-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,152.0,,,,,,152.0,0.0,0.0,0.0,0.0,152.0,2255.48,0.0,0.0,,0.0,,0.0
2024-04-02,294800.0,4378340.12,7.85,0.35,4.42,,4378340.12,0.0,294800.0,0.0,,,,294800.0,,,,,,,,4.42,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.52,0.5,50.48,0.0
2024-04-03,294800.0,4404813.16,8.35,0.36,4.39,,4404813.16,0.0,294800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.84,0.5,50.16,0.0
2024-04-04,294800.0,4401776.72,8.3,0.36,4.39,,4401776.72,0.0,294800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.5,50.01,0.0
2024-04-05,294800.0,4377043.0,8.26,0.36,4.39,,4377043.0,0.0,294800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.87,0.5,50.13,0.0
2024-04-08,294800.0,4399447.8,8.39,0.36,4.39,,4399447.8,0.0,294800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.85,0.5,50.15,50.8276
2024-04-09,147400.0,2193621.54,4.25,0.18,2.2,,2193621.54,0.0,147400.0,0.0,,,,,,,,,,,,,,147400.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,22.0
2024-04-10,274800.0,4083170.76,7.98,0.33,4.09,,4083170.76,0.0,274800.0,0.0,,,,127400.0,,,,,,,,1.89,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.31,0.5027,53.69,38.7042
2024-04-11,127400.0,1899788.8,3.69,0.15,1.89,,1899788.8,0.0,127400.0,0.0,,,,,,,,,,,,,,147400.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2024-04-12,42800.0,641845.92,1.27,0.05,0.64,,641845.92,0.0,42800.0,0.0,,,,21400.0,,,,,,,,0.32,,106000.0,0.0,1.59,0.0,0.0,0.0,0.0,0.0,0.0,49.87,0.5,50.13,0.0
2024-04-15,42800.0,642179.76,1.29,0.05,0.64,,642179.76,0.0,42800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.5,50.01,0.0
2024-04-16,42800.0,628629.28,1.28,0.05,0.64,,628629.28,0.0,42800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.47,0.5001,50.53,0.0
2024-04-17,43470.0,629258.68,1.38,0.05,0.64,,629258.68,670.0,43470.0,9698.72,,,,670.0,,,,,,,,0.01,670.0,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,48.87,0.4849,49.58,64.8806
2024-04-18,43470.0,630884.46,1.43,0.05,0.63,,630884.46,670.0,43470.0,9723.78,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,49.17,0.485,49.29,64.8806
2024-04-19,43470.0,626263.6,1.38,0.05,0.63,,626263.6,670.0,43470.0,9652.56,,,,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,49.05,0.4849,49.4,64.8806
2024-04-22,186670.0,2694133.44,5.81,0.22,2.67,,2694133.44,670.0,186670.0,9669.84,,,2.05,,,,143200.0,,,2.05,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,49.78,0.4964,49.86,278.6119
2024-04-23,399270.0,5773563.98,12.39,0.46,5.76,,5773563.98,670.0,399270.0,9688.4,,,3.08,,,,212600.0,,,3.08,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,49.9,0.4983,49.93,595.9254
2024-04-24,377870.0,5483876.16,11.79,0.43,5.45,,5483876.16,670.0,377870.0,9723.44,,,,,,,,,,,,,,21400.0,0.01,0.3,100.0,100.0,0.0,0.0,0.0,100.0,47.06,0.4999,52.76,563.9851
2024-04-25,356470.0,5076275.39,11.5,0.41,5.14,,5076275.39,670.0,356470.0,9541.07,,,,,,,,,,,,,,21400.0,0.01,0.29,100.0,100.0,0.0,0.0,0.0,100.0,49.52,0.4981,50.29,532.0448
