,ALECP FP Equity_DX_SI_QTY,ALECP FP Equity_DX_SHORT_INTEREST_VALUE,ALECP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALECP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALECP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALECP FP Equity_DX_SI_MV,ALECP FP Equity_DX_DSS,ALECP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALECP FP Equity_DX_SUPPLY_SI_QTY,ALECP FP Equity_DX_BROKER_SI_QTY,ALECP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALECP FP Equity_DX_BROKER_SI_MV_NEW_x,ALECP FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALECP FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALECP FP Equity_DX_BROKER_SI_MV_INC_x,ALECP FP Equity_DX_SUPPLY_SI_MV_NEW,ALECP FP Equity_DX_BROKER_SI_QTY_ADD,ALECP FP Equity_DX_BROKER_SI_QTY_NEW,ALECP FP Equity_DX_SUPPLY_SI_MV_DEC,ALECP FP Equity_DX_BROKER_SI_QTY_INC,ALECP FP Equity_DX_SUPPLY_SI_QTY_DEC,ALECP FP Equity_DX_BROKER_SI_MV_NEW_y,ALECP FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALECP FP Equity_DX_BROKER_SI_MV_INC_y,ALECP FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALECP FP Equity_DX_BROKER_SI_MV_ADD,ALECP FP Equity_DX_SUPPLY_SI_QTY_ADD,ALECP FP Equity_DX_BROKER_SI_QTY_DEC,ALECP FP Equity_DX_SUPPLY_SI_MV,ALECP FP Equity_DX_BROKER_SI_MV_DEC,ALECP FP Equity_DX_SUPPLY_SI_MV_RMV,ALECP FP Equity_DX_BROKER_SI_MV_RMV,ALECP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALECP FP Equity_DX_UTILIZATION_QUANTITY,ALECP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALECP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALECP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALECP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALECP FP Equity_DX_ACTIVE_UTILIZATION_MV,ALECP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALECP FP Equity_DX_BROKER_SI_CON_RATIO,ALECP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALECP FP Equity_DX_DEMAND_SUPPLY_RATIO,ALECP FP Equity_PX_LAST
2007-12-14,10000.0,81261.38,0.05,1.13,0.05,0.09,0.0,81261.38,0.0,10000.0,0.0,,,,,,10000.0,,,,,,,,,0.09,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.0,8.82
2007-12-17,10000.0,81261.38,0.05,1.17,0.05,0.09,0.0,81261.38,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.0,8.82
2007-12-18,10000.0,80616.45,0.05,1.09,0.05,0.09,0.0,80616.45,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.0,8.75
2007-12-19,10000.0,81537.78,0.05,1.09,0.05,0.09,0.0,81537.78,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.0,8.85
2007-12-20,10000.0,79050.19,0.05,1.02,0.05,0.09,0.0,79050.19,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.0,8.58
2007-12-21,10000.0,78313.12,0.05,0.99,0.05,0.09,0.0,78313.12,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.0,8.5
2007-12-24,10000.0,82827.65,0.05,0.68,0.05,0.09,0.0,82827.65,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.0,8.99
2007-12-25,10000.0,82827.65,0.05,0.67,0.05,0.09,0.0,82827.65,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.0,
2007-12-26,10000.0,82827.65,0.05,0.67,0.05,0.09,0.0,82827.65,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.0,
2007-12-27,17000.0,142216.63,0.08,1.14,0.08,0.15,0.0,142216.63,0.0,17000.0,0.0,,,,,,7000.0,,,,,,,,,0.06,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,41.2,0.5155,58.8,6.8,9.08
2007-12-28,17000.0,142060.01,0.08,0.99,0.08,0.15,0.0,142060.01,0.0,17000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,41.18,0.5156,58.82,6.8,9.07
2007-12-31,17000.0,141120.25,0.08,0.96,0.08,0.15,0.0,141120.25,0.0,17000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,41.04,0.516,58.96,6.8,9.01
2008-01-01,17000.0,141120.25,0.08,0.96,0.08,0.15,0.0,141120.25,0.0,17000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,41.03,0.5161,58.97,6.8,
2008-01-02,17000.0,142529.89,0.08,0.96,0.08,0.15,0.0,142529.89,0.0,17000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,41.18,0.5156,58.82,6.8,9.1
2008-01-03,17000.0,146445.54,0.08,0.96,0.08,0.15,0.0,146445.54,0.0,17000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,41.18,0.5156,58.82,6.8,9.35
2008-01-04,17000.0,151927.46,0.08,0.93,0.08,0.16,0.0,151927.46,0.0,17000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,41.18,0.5156,58.82,6.8,9.7
2008-01-07,17000.0,151614.21,0.08,0.91,0.08,0.16,0.0,151614.21,0.0,17000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,41.18,0.5156,58.82,6.8,9.68
2008-01-08,17000.0,148794.94,0.08,0.91,0.08,0.16,0.0,148794.94,0.0,17000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,41.18,0.5156,58.82,6.8,9.5
2008-01-09,17000.0,148794.94,0.08,0.77,0.08,0.16,0.0,148794.94,0.0,17000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,41.54,0.5143,58.46,6.8,9.5
2008-01-10,10000.0,84762.44,0.05,0.42,0.05,0.1,0.0,84762.44,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,7000.0,0.0,0.07,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.0,9.2
2008-01-11,10000.0,83288.31,0.05,0.42,0.05,0.09,0.0,83288.31,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.0,9.04
2008-01-14,10000.0,80616.45,0.05,0.42,0.05,0.09,0.0,80616.45,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.0,8.75
2008-01-15,10000.0,73706.47,0.05,0.43,0.05,0.09,0.0,73706.47,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.0,8.0
2008-01-16,10000.0,69744.75,0.05,0.42,0.05,0.08,0.0,69744.75,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.0,7.57
2008-01-17,10000.0,69099.82,0.05,0.44,0.05,0.08,0.0,69099.82,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.0,7.5
2008-01-18,10000.0,69099.82,0.05,0.45,0.05,0.08,0.0,69099.82,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.0,7.5
2008-01-21,10000.0,59886.51,0.05,0.46,0.05,0.08,0.0,59886.51,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.0,6.5
2008-01-22,10000.0,64493.16,0.05,0.45,0.05,0.07,0.0,64493.16,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.0,7.0
2008-01-23,10000.0,65414.49,0.05,0.47,0.05,0.06,0.0,65414.49,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.0,7.1
2008-01-24,10000.0,64493.16,0.05,0.46,0.05,0.07,0.0,64493.16,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.0,7.0
2008-01-25,10000.0,68086.35,0.05,0.46,0.05,0.07,0.0,68086.35,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.0,7.39
2008-01-28,10000.0,67994.22,0.05,0.46,0.05,0.07,0.0,67994.22,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.0,7.38
2008-01-29,10000.0,65875.16,0.05,0.39,0.05,0.07,0.0,65875.16,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.0,7.15
2008-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,10000.0,0.0,0.07,,,0.0,0.0,2500.0,16353.62,,0.02,0.0,,0.0,,0.0,7.1
2008-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2500.0,16998.55,,0.02,0.0,,0.0,,0.0,7.38
2008-02-01,10000.0,67257.15,0.05,0.4,0.05,0.07,0.0,67257.15,0.0,10000.0,0.0,,,,,,10000.0,,,,,,,,,0.07,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.0,7.3
2008-02-04,10000.0,67625.69,0.05,0.4,0.05,0.07,0.0,67625.69,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.0,7.34
2008-02-05,10000.0,66335.82,0.05,0.41,0.05,0.07,0.0,66335.82,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.0,7.2
2008-02-06,10000.0,66980.76,0.05,0.41,0.05,0.07,0.0,66980.76,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.0,7.27
2008-02-07,10000.0,66335.82,0.05,0.5,0.05,0.07,0.0,66335.82,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.0,7.2
2008-02-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,10000.0,0.0,0.07,,,0.0,0.0,2500.0,16169.36,,0.02,0.0,,0.0,,0.0,7.02
2008-02-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2500.0,16583.96,,0.02,0.0,,0.0,,0.0,7.2
2008-02-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2500.0,16583.96,,0.02,0.0,,0.0,,0.0,7.2
2008-02-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2500.0,16399.69,,0.02,0.0,,0.0,,0.0,7.12
2008-02-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,2500.0,16353.62,,0.02,0.0,,0.0,,0.0,7.1
2008-02-15,15000.0,97568.94,0.07,0.89,0.07,0.11,0.0,97568.94,0.0,15000.0,0.0,,,,,,15000.0,,,,,,,,,0.11,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,6.0,7.06
2008-02-18,15000.0,103373.32,0.07,0.92,0.07,0.11,0.0,103373.32,0.0,15000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,6.0,7.48
2008-02-19,15000.0,102267.73,0.07,0.91,0.07,0.11,0.0,102267.73,0.0,15000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,6.0,7.4
2008-02-20,15000.0,99503.74,0.07,1.14,0.07,0.11,0.0,99503.74,0.0,15000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,6.0,7.2
2008-02-21,15000.0,99503.74,0.07,1.25,0.07,0.11,0.0,99503.74,0.0,15000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,6.0,7.2
2008-02-22,15000.0,98121.74,0.07,1.24,0.07,0.11,0.0,98121.74,0.0,15000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,6.0,7.1
2008-02-25,15000.0,98121.74,0.07,1.23,0.07,0.11,0.0,98121.74,0.0,15000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,6.0,7.1
2008-02-26,15000.0,98398.14,0.07,1.22,0.07,0.11,0.0,98398.14,0.0,15000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,6.0,7.12
2008-02-27,15000.0,99503.74,0.07,1.23,0.07,0.11,0.0,99503.74,0.0,15000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,6.0,7.2
2008-02-28,15000.0,98121.74,0.07,1.23,0.07,0.11,0.0,98121.74,0.0,15000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,6.0,7.1
2008-02-29,15000.0,102544.13,0.07,1.24,0.07,0.11,0.0,102544.13,0.0,15000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,6.0,7.42
2008-03-03,15000.0,102544.13,0.07,1.2,0.07,0.11,0.0,102544.13,0.0,15000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,6.0,7.42
2008-03-04,15000.0,103511.52,0.07,1.24,0.07,0.11,0.0,103511.52,0.0,15000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,6.0,7.49
2008-03-05,15000.0,103649.72,0.07,1.25,0.07,0.11,0.0,103649.72,0.0,15000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,6.0,7.5
2008-03-06,15000.0,103511.52,0.07,1.37,0.07,0.11,0.0,103511.52,0.0,15000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,6.0,7.49
2008-03-07,15000.0,103373.32,0.07,1.41,0.07,0.11,0.0,103373.32,0.0,15000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,6.0,7.48
2008-03-10,15000.0,103373.32,0.07,1.46,0.07,0.11,0.0,103373.32,0.0,15000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,3.4884,7.48
2008-03-11,15000.0,100194.73,0.07,2.44,0.07,0.11,0.0,100194.73,0.0,15000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,3.4884,7.25
2008-03-12,15000.0,103649.72,0.07,2.64,0.07,0.11,0.0,103649.72,0.0,15000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,3.4884,7.5
2008-03-13,15000.0,102267.73,0.07,2.55,0.07,0.11,0.0,102267.73,0.0,15000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,3.4884,7.4
2008-03-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,15000.0,0.0,0.11,,,0.0,0.0,4300.0,29316.75,,0.03,0.0,,0.0,,0.0,7.4
2008-03-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4300.0,27533.97,,0.03,0.0,,0.0,,0.0,6.95
2008-03-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4300.0,27890.53,,0.03,0.0,,0.0,,0.0,7.04
2008-03-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4300.0,29118.66,,0.03,0.0,,0.0,,0.0,7.35
2008-03-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4300.0,28920.58,,0.03,0.0,,0.0,,0.0,7.3
2008-03-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4300.0,28920.58,,0.03,0.0,,0.0,,0.0,
2008-03-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4300.0,28920.58,,0.03,0.0,,0.0,,0.0,
2008-03-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4300.0,28841.34,,0.03,0.0,,0.0,,0.0,7.28
2008-03-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4300.0,28841.34,,0.03,0.0,,0.0,,0.0,7.28
2008-03-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4300.0,28841.34,,0.03,0.0,,0.0,,0.0,7.28
2008-03-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4300.0,28682.87,,0.03,0.0,,0.0,,0.0,7.24
2008-03-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4300.0,28920.58,,0.03,0.0,,0.0,,0.0,7.3
2008-04-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4300.0,28920.58,,0.03,0.0,,0.0,,0.0,7.3
2008-04-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4300.0,28920.58,,0.03,0.0,,0.0,,0.0,7.3
2008-04-03,10000.0,67257.15,0.05,1.44,0.05,0.07,0.0,67257.15,0.0,10000.0,0.0,,,,,,10000.0,,,,,,,,,0.07,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.3256,7.3
2008-04-04,10000.0,67165.02,0.05,1.27,0.05,0.07,0.0,67165.02,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.3256,7.29
2008-04-07,10000.0,67994.22,0.05,1.35,0.05,0.07,0.0,67994.22,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.3256,7.38
2008-04-08,10000.0,67257.15,0.05,1.37,0.05,0.07,0.0,67257.15,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.3256,7.3
2008-04-09,10000.0,65414.49,0.05,1.4,0.05,0.07,0.0,65414.49,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.3256,7.1
2008-04-10,10000.0,64953.83,0.05,1.39,0.05,0.07,0.0,64953.83,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.3256,7.05
2008-04-11,10000.0,64953.83,0.05,1.46,0.05,0.07,0.0,64953.83,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.3256,7.05
2008-04-14,10000.0,64493.16,0.05,1.46,0.05,0.07,0.0,64493.16,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.885,7.0
2008-04-15,10000.0,64493.16,0.05,1.47,0.05,0.07,0.0,64493.16,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.885,7.0
2008-04-16,10000.0,64308.9,0.05,1.58,0.05,0.07,0.0,64308.9,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.885,6.98
2008-04-17,10000.0,64401.03,0.05,1.59,0.05,0.07,0.0,64401.03,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.885,6.99
2008-04-18,10000.0,64401.03,0.05,1.72,0.05,0.07,0.0,64401.03,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.885,6.99
2008-04-21,10000.0,64032.5,0.05,1.89,0.05,0.07,0.0,64032.5,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.885,6.95
2008-04-22,10000.0,60623.57,0.05,1.91,0.05,0.07,0.0,60623.57,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.885,6.58
2008-04-23,10000.0,58965.18,0.05,1.87,0.05,0.07,0.0,58965.18,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.885,6.4
2008-04-24,10000.0,58504.51,0.05,1.68,0.05,0.07,0.0,58504.51,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.885,6.35
2008-04-25,10000.0,56661.85,0.05,1.6,0.05,0.07,0.0,56661.85,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.885,6.15
2008-04-28,10000.0,58688.78,0.05,1.3,0.05,0.07,0.0,58688.78,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.885,6.37
2008-04-29,10000.0,58320.24,0.05,1.3,0.05,0.06,0.0,58320.24,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.885,6.33
2008-04-30,10000.0,58043.85,0.05,1.29,0.05,0.06,0.0,58043.85,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.885,6.3
2008-05-01,10000.0,58043.85,0.05,1.42,0.05,0.06,0.0,58043.85,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.885,
2008-05-02,10000.0,58965.18,0.05,1.42,0.05,0.06,0.0,58965.18,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.885,6.4
2008-05-05,10000.0,59517.97,0.05,1.47,0.05,0.06,0.0,59517.97,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.885,6.46
2008-05-06,10000.0,59333.71,0.05,1.45,0.05,0.06,0.0,59333.71,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.885,6.44
2008-05-07,10000.0,58965.18,0.05,1.44,0.05,0.06,0.0,58965.18,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.885,6.4
2008-05-08,10000.0,58965.18,0.05,1.42,0.05,0.06,0.0,58965.18,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.885,6.4
