,TE FP Equity_DX_SI_QTY,TE FP Equity_DX_SHORT_INTEREST_VALUE,TE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,TE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,TE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,TE FP Equity_DX_SI_MV,TE FP Equity_DX_DSS,TE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,TE FP Equity_DX_SUPPLY_SI_QTY,TE FP Equity_DX_BROKER_SI_QTY,TE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,TE FP Equity_DX_BROKER_SI_MV_NEW_x,TE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,TE FP Equity_DX_SUPPLY_SI_QTY_INC_x,TE FP Equity_DX_BROKER_SI_MV_INC_x,TE FP Equity_DX_SUPPLY_SI_MV_NEW,TE FP Equity_DX_BROKER_SI_QTY_ADD,TE FP Equity_DX_BROKER_SI_QTY_NEW,TE FP Equity_DX_SUPPLY_SI_MV_DEC,TE FP Equity_DX_BROKER_SI_QTY_INC,TE FP Equity_DX_SUPPLY_SI_QTY_DEC,TE FP Equity_DX_BROKER_SI_MV_NEW_y,TE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,TE FP Equity_DX_BROKER_SI_MV_INC_y,TE FP Equity_DX_SUPPLY_SI_QTY_INC_y,TE FP Equity_DX_BROKER_SI_MV_ADD,TE FP Equity_DX_SUPPLY_SI_QTY_ADD,TE FP Equity_DX_BROKER_SI_QTY_DEC,TE FP Equity_DX_SUPPLY_SI_MV,TE FP Equity_DX_BROKER_SI_MV_DEC,TE FP Equity_DX_SUPPLY_SI_MV_RMV,TE FP Equity_DX_BROKER_SI_MV_RMV,TE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,TE FP Equity_DX_UTILIZATION_QUANTITY,TE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,TE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,TE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,TE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,TE FP Equity_DX_ACTIVE_UTILIZATION_MV,TE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,TE FP Equity_DX_BROKER_SI_CON_RATIO,TE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,TE FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-10-29,3707919.0,76160656.26,2.9,11.51,2.04,76.78,1.0,33515549.34,2973640.0,1631721.0,61078565.6,,,,,,3149.0,,0.11,,5159.0,,,,,0.06,74411.0,76120.0,61.21,1.47,,,7.91,7.91,34617372.0,711040820.88,,706.44,7.97,15.97,0.1706,29.15,0.0986
2024-10-30,3767813.0,77616947.8,2.95,11.88,2.07,78.03,1.0,35261761.6,3033793.0,1711736.0,62496135.8,,,116509.0,1.96,,,,4.22,95890.0,207137.0,,,1.96,116509.0,,150781.0,15875.0,62.51,0.3,,,8.09,8.09,34486000.0,710411600.0,,706.38,8.13,14.01,0.1727,31.04,0.1004
2024-10-31,4095094.0,93531946.96,3.2,12.91,2.26,85.9,1.0,46215757.88,3179114.0,2023457.0,72610963.76,,,144536.0,7.54,,,,0.1,311721.0,5300.0,,,7.54,144536.0,,6085.0,,65.65,,,,8.47,8.47,34353448.0,784632752.32,,718.03,8.38,16.43,0.1647,28.72,0.1091
2024-11-01,4251976.0,102897819.2,3.33,12.81,2.34,96.85,1.0,49750553.6,3222043.0,2055808.0,77973440.6,,,94782.0,4.39,,,,0.96,121407.0,61315.0,,,4.39,94782.0,,9462.0,89056.0,72.53,0.59,,,8.59,8.59,34272944.0,829405244.8,,786.13,8.45,14.62,0.188,34.37,0.1134
2024-11-04,4022165.0,96612403.3,3.15,12.38,2.22,96.55,1.0,43315482.18,3133380.0,1803309.0,75263787.6,,,75079.0,2.09,,4512.0,,3.78,56472.0,163742.0,,,2.09,75079.0,0.1,,313483.0,75.25,6.72,,,8.34,8.34,34451088.0,827515133.76,,826.03,8.35,15.15,0.2078,37.49,0.107
2024-11-05,3695733.0,90693287.82,2.89,11.1,2.04,88.33,1.0,37474641.36,2894762.0,1527084.0,71037459.48,,,,0.44,,,,5.86,18080.0,238618.0,,,0.44,,,,294305.0,69.26,7.28,,,7.71,7.71,34657000.0,850482780.0,,829.85,7.7,13.35,0.207,37.74,0.0984
2024-11-06,3296430.0,82806321.6,2.58,9.79,1.82,80.57,1.0,33739149.28,2606118.0,1343119.0,65465684.16,,,8167.0,0.35,,,,6.14,13061.0,296811.0,,,0.35,8167.0,,,197026.0,63.91,4.57,,,6.95,6.95,34872272.0,875991472.64,,862.05,6.9,14.71,0.2165,39.06,0.088
2024-11-07,3080846.0,76404980.8,2.41,8.93,1.7,76.47,1.0,32440805.6,2441038.0,1308097.0,60537742.4,,,10617.0,0.84,,,,4.33,30036.0,180562.0,,,0.84,10617.0,,4865.0,65058.0,60.95,1.25,,,6.52,6.52,35016584.0,868411283.2,,873.69,6.52,15.5,0.224,40.35,0.0822
2024-11-08,2865041.0,71855228.28,2.24,8.46,1.58,70.35,1.0,30313393.44,2337641.0,1208668.0,58628036.28,,,14979.0,0.35,,,,3.45,13562.0,118376.0,,,0.35,14979.0,,,112991.0,57.64,3.09,,,6.25,6.25,35035924.0,878700973.92,,871.69,6.2,16.88,0.2004,36.01,0.0767
2024-11-11,2518882.0,64130735.72,1.97,7.4,1.39,62.45,1.0,28023338.26,2133838.0,1100681.0,54327515.48,,,34369.0,0.89,,,,5.53,34369.0,238172.0,,,0.89,34369.0,,,142356.0,53.22,3.41,,,5.71,5.71,35249024.0,897440151.04,,887.15,5.66,19.0,0.1751,30.51,0.0674
2024-11-12,2257828.0,55226472.88,1.77,6.71,1.24,56.24,1.0,22470056.7,1898001.0,918645.0,46425104.46,,,,,,,,5.74,,239918.0,,,,,,4081.0,182036.0,47.72,4.5,,,5.1,5.1,35320668.0,863943539.28,,891.49,5.08,21.22,0.1823,29.71,0.0607
2024-11-13,2162952.0,53641209.6,1.69,6.32,1.19,52.21,1.0,20999226.4,1845038.0,846743.0,45756942.4,,,,,,,,1.6,,52963.0,,,,,,,71902.0,44.68,2.27,,,4.95,4.95,35417960.0,878365408.0,,868.58,4.89,22.26,0.1751,27.19,0.058
2024-11-14,1756873.0,43956962.46,1.37,5.16,0.97,43.21,0.0,14674655.34,1565708.0,586517.0,39174014.16,,,3845.0,0.1,,,,6.65,3845.0,283175.0,,,0.1,3845.0,,,264071.0,38.37,5.92,,,4.17,4.17,35958120.0,899672162.4,,893.32,4.12,18.72,0.1689,27.15,0.0468
2024-11-15,1741327.0,43359042.3,1.36,5.09,0.96,42.95,0.0,14217177.9,1551796.0,570971.0,38639720.4,,,12973.0,1.27,,,,1.62,52741.0,66653.0,,,1.27,12973.0,,39768.0,68287.0,38.22,1.69,,,4.14,4.14,35963088.0,895480891.2,,896.1,4.09,19.02,0.171,27.41,0.0464
2024-11-18,1615803.0,39619489.56,1.26,4.61,0.89,39.42,0.0,9989889.36,1460653.0,407418.0,35815211.56,,,19854.0,0.34,,,,2.8,14180.0,110997.0,,,0.34,19854.0,,,177733.0,35.76,4.67,,,3.89,3.89,36097892.0,885120311.84,,892.54,3.85,17.94,0.1831,29.62,0.043
2024-11-19,1514149.0,37036084.54,1.18,4.31,0.83,36.56,0.0,9497793.54,1383984.0,388299.0,33852248.64,,,,,,,,2.08,,76669.0,,,,,,,19119.0,33.47,0.48,,,3.68,3.68,36213916.0,885792385.36,,885.36,3.64,19.11,0.1934,31.7,0.0403
2024-11-20,1447103.0,35309313.2,1.13,4.14,0.8,34.99,0.0,7838573.2,1393253.0,321253.0,33995373.2,,,,0.52,,,,0.01,20122.0,48.0,,,0.52,,,9317.0,87168.0,33.75,2.13,,,3.7,3.7,36227072.0,883940556.8,,885.49,3.67,20.03,0.2023,33.21,0.0385
2024-11-21,1362436.0,32398728.08,1.07,3.86,0.75,32.85,0.0,7697728.68,1308586.0,323706.0,31118175.08,,,2453.0,0.07,,,,2.14,2453.0,87120.0,,,0.07,2453.0,,,,31.62,,,,3.47,3.47,36349968.0,864402239.04,,883.6,3.46,21.32,0.2227,35.33,0.0362
2024-11-22,1801007.0,41207040.16,1.41,4.9,0.99,42.7,1.0,12443745.6,1525370.0,543870.0,34900465.6,,,136510.0,1.86,,180834.0,,1.1,82511.0,38316.0,,,1.86,136510.0,4.45,118590.0,43181.0,36.09,1.1,,,4.06,4.06,36076328.0,825426384.64,,853.86,4.06,18.86,0.1708,26.82,0.0479
2024-11-25,1820663.0,42093728.56,1.42,4.5,1.0,41.72,1.0,12762656.16,1532878.0,552018.0,35440139.36,,,87237.0,2.06,,,,1.92,87877.0,79729.0,,,2.06,87237.0,,,79729.0,34.91,2.15,,,4.04,4.04,36392840.0,841402460.8,,833.07,4.02,20.1,0.1717,26.55,0.048
2024-11-26,2025739.0,45862730.96,1.58,4.79,1.12,46.53,1.0,17115002.32,1740203.0,755963.0,39398195.92,,,231419.0,4.77,,,,0.67,215324.0,29636.0,,,4.77,231419.0,,5542.0,11379.0,40.0,0.23,,,4.61,4.61,35970608.0,814374565.12,,827.81,4.61,24.07,0.1853,27.85,0.0537
2024-11-27,1896523.0,42747628.42,1.48,4.45,1.04,43.11,1.0,15645915.6,1677010.0,694140.0,37799805.4,,,,0.03,,4200.0,,1.56,1370.0,67393.0,,,0.03,,0.1,4200.0,67393.0,37.95,1.55,,,4.43,4.43,36210400.0,816182416.0,,817.03,4.44,22.74,0.1742,25.53,0.0501
2024-11-28,2049125.0,47006927.5,1.6,4.77,1.13,46.72,1.0,18670866.0,1693156.0,813900.0,38840998.64,,,2446.0,3.12,,,,0.45,138092.0,21463.0,,,3.12,2446.0,,35163.0,18332.0,38.29,0.27,,,4.46,4.46,36287008.0,832423963.52,,821.15,4.45,20.65,0.1573,23.63,0.054
2024-11-29,1753458.0,40785433.08,1.37,4.08,0.97,40.44,1.0,16255134.7,1580602.0,698845.0,36764802.52,,,73878.0,0.35,,,,4.45,10827.0,209269.0,,,0.35,73878.0,,22837.0,125882.0,36.17,2.79,,,4.16,4.16,36395024.0,846548258.24,,834.02,4.16,19.82,0.1718,27.51,0.0462
2024-12-02,1785187.0,41594857.1,1.4,4.09,0.98,41.56,1.0,16765491.7,1579715.0,719549.0,36807359.5,,,,0.84,,,,0.26,32616.0,11912.0,,,0.84,,,11025.0,11912.0,36.62,0.29,,,4.16,4.16,36396160.0,848030528.0,,847.44,4.14,19.31,0.1672,27.14,0.047
2024-12-03,1852830.0,44023240.8,1.45,4.2,1.02,43.33,1.0,18308671.92,1784525.0,770567.0,42400314.0,,,25518.0,1.2,,,,,51018.0,,,,1.2,25518.0,,179292.0,,41.4,,,,4.71,4.71,36141956.0,858732874.56,,844.09,4.67,18.94,0.1584,25.9,0.0489
2024-12-04,1913960.0,46585786.4,1.5,4.34,1.05,45.57,1.0,19402679.68,1819070.0,797152.0,44276163.8,,,34545.0,0.86,,,,,34545.0,,,,0.86,34545.0,,,7960.0,42.98,0.17,,,4.8,4.8,36116216.0,879068697.44,,861.23,4.75,18.45,0.1546,24.99,0.0505
2024-12-05,1997210.0,48252593.6,1.56,4.57,1.1,48.07,1.0,20572940.64,1873647.0,851529.0,45267311.52,,,46958.0,1.34,,,,0.03,56845.0,1312.0,,,1.34,46958.0,,8931.0,2468.0,45.17,0.07,,,4.94,4.94,36019560.0,870232569.6,,872.13,4.92,18.26,0.1528,23.96,0.0527
2024-12-06,2490172.0,59714324.56,1.95,5.66,1.37,59.68,1.0,30453592.84,2160219.0,1269958.0,51802051.62,,,216027.0,9.99,,,,0.49,418429.0,19714.0,,,9.99,216027.0,,90259.0,,51.85,,,,5.69,5.69,35792124.0,858295133.52,,862.64,5.67,19.28,0.1385,19.35,0.0656
2024-12-09,2260598.0,54028292.2,1.77,5.05,1.24,53.95,1.0,24782794.3,2051235.0,1036937.0,49024516.5,,,120807.0,1.1,,4138.0,,5.62,46908.0,229791.0,,,1.1,120807.0,0.1,,284067.0,48.89,6.8,,,5.4,5.4,35924744.0,858601381.6,,860.34,5.38,20.82,0.1548,21.24,0.0595
2024-12-10,2401495.0,57827999.6,1.93,5.36,1.35,57.41,1.0,26497632.0,2128669.0,1100400.0,51258349.52,,,77434.0,1.53,,,,,63463.0,,,,1.53,77434.0,,,,50.72,,,,5.58,5.58,36009148.0,867100283.84,,861.96,5.56,19.98,0.1578,22.17,0.063
2024-12-11,2194298.0,53453099.28,1.76,4.85,1.23,52.69,1.0,27203006.88,1982820.0,1116708.0,48301495.2,,,38842.0,2.51,,,,4.38,101626.0,184691.0,,,2.51,38842.0,,,85318.0,47.51,2.03,,,5.19,5.19,36199144.0,881811147.84,,872.3,5.17,20.69,0.1623,21.79,0.0575
2024-12-12,2145339.0,54277076.7,1.72,4.79,1.2,52.04,1.0,27961686.5,1826128.0,1105205.0,46201038.4,,,,,,,,7.17,,299336.0,,,,,,142644.0,11503.0,44.15,0.06,,,4.79,4.79,36311912.0,918691373.6,,890.86,4.72,20.89,0.1625,22.24,0.0563
2024-12-13,2070366.0,53870923.32,1.64,4.82,1.16,51.27,1.0,27770027.14,1716476.0,1067257.0,44662705.52,,,,1.16,,,,2.45,41777.0,109652.0,,,1.16,,,,79725.0,42.77,1.88,,,4.5,4.5,36465548.0,948833558.96,,924.92,4.42,20.6,0.1578,23.04,0.0542
2024-12-16,2866636.0,74417870.56,2.27,6.75,1.61,72.81,1.0,32803860.76,2486598.0,1263631.0,64552084.08,,,761925.0,1.65,,149762.0,,0.0,58953.0,2003.0,,,1.65,761925.0,3.88,10200.0,12341.0,63.84,0.18,,,6.53,6.53,35616488.0,924604028.48,,924.04,6.46,14.57,0.2015,37.85,0.0752
2024-12-17,3225375.0,82505092.5,2.55,7.69,1.81,82.33,1.0,38160397.48,2725974.0,1491806.0,69730414.92,,,202254.0,3.64,,111516.0,,2.13,135373.0,81554.0,,,3.64,202254.0,2.91,118676.0,18714.0,70.26,0.58,,,7.01,7.01,36134256.0,924314268.48,,933.78,7.0,13.29,0.1701,33.65,0.083
2024-12-18,3645357.0,94050210.6,2.89,8.65,2.04,92.55,1.0,46184270.4,3024570.0,1790088.0,78033906.0,,,288104.0,10.09,,8600.0,,0.17,396565.0,6400.0,,,10.09,288104.0,0.22,16892.0,106883.0,77.15,2.71,,,7.75,7.75,35981968.0,928334774.4,,924.6,7.7,17.49,0.1577,29.75,0.0935
2024-12-19,3805270.0,95892804.0,3.01,9.2,2.13,96.59,1.0,48333398.4,3106885.0,1917992.0,78293502.0,,,133008.0,5.2,,3800.0,,1.45,203686.0,54893.0,,,5.2,133008.0,0.1,4200.0,79582.0,79.48,2.12,,,7.96,7.96,35940132.0,905691326.4,,922.26,7.93,18.89,0.1549,28.64,0.0975
2024-12-20,3850040.0,97714015.2,3.05,9.44,2.16,95.76,1.0,48582624.42,3100545.0,1914209.0,78691832.1,,,89554.0,3.36,,,,2.99,151549.0,103875.0,,,3.36,89554.0,,7981.0,155332.0,77.35,4.16,,,7.95,7.95,35887436.0,910823125.68,,902.2,7.9,22.5,0.163,28.29,0.0987
2024-12-23,3878252.0,97731950.4,3.07,9.31,2.17,96.82,1.0,47306145.6,3120609.0,1877228.0,78639346.8,,,65193.0,1.73,,,,0.95,66295.0,45129.0,,,1.73,65193.0,,,103276.0,78.25,2.54,,,8.01,8.01,35844872.0,903290774.4,,906.75,7.94,22.1,0.1621,28.13,0.0995
2024-12-24,4239529.0,107090502.54,3.36,10.25,2.38,105.79,1.0,52717518.96,3403809.0,2086996.0,85980215.34,,,297728.0,6.02,,,,1.44,240029.0,52928.0,,,6.02,297728.0,,38400.0,30261.0,85.24,0.84,,,8.74,8.74,35557016.0,898170224.16,,895.38,8.69,19.46,0.145,25.72,0.1088
2024-12-25,4239529.0,107090502.54,3.36,10.73,2.38,105.98,1.0,52717518.96,3403809.0,2086996.0,85980215.34,,,,,,,,,,,,,,,,,,85.49,,,,8.74,8.74,35556512.0,898157493.12,,896.13,8.71,19.47,0.1451,25.75,0.1088
2024-12-26,4360576.0,110148149.76,3.45,11.04,2.44,108.8,1.0,55775166.18,3403809.0,2208043.0,85980215.34,,,,3.06,,,,,121047.0,,,,3.06,,,,,85.32,,,,8.75,8.75,35476996.0,896148918.96,,893.65,8.72,18.9,0.1426,25.02,0.1122
2024-12-27,3887115.0,99043690.2,3.08,9.84,2.18,97.26,1.0,46772667.76,3225819.0,1835662.0,82193868.12,,,7984.0,0.34,,,,10.53,8660.0,422974.0,,,0.34,7984.0,,237000.0,381041.0,81.04,9.41,,,8.29,8.29,35699852.0,909632228.96,,902.02,8.24,16.07,0.1474,28.11,0.0999
2024-12-30,3821457.0,97829299.2,3.03,9.78,2.14,96.12,1.0,45834086.4,3216210.0,1790394.0,82334976.0,,,8597.0,0.55,,,,0.52,18187.0,29111.0,,,0.55,8597.0,,10905.0,39008.0,81.31,0.89,,,8.27,8.27,35688184.0,913617510.4,,908.95,8.21,16.4,0.1502,28.62,0.0982
2024-12-31,3702791.0,95161728.7,2.93,9.66,2.08,93.66,1.0,45607759.7,3099680.0,1774621.0,79661776.0,,,10238.0,0.29,,,,2.83,9184.0,126768.0,,,0.29,10238.0,,,24957.0,78.89,0.61,,,7.97,7.97,35800276.0,920067093.2,,916.37,7.93,14.68,0.152,29.64,0.0952
2025-01-01,3702791.0,95161728.7,2.93,9.96,2.08,93.85,1.0,45607759.7,3099680.0,1774621.0,79661776.0,,,,,,,,,,,,,,,,,,79.19,,,,7.98,7.98,35722176.0,918059923.2,,915.9,7.96,14.66,0.1522,29.7,0.0954
2025-01-02,3899399.0,100994434.1,3.09,10.48,2.19,99.17,1.0,51055944.8,3401479.0,1971272.0,88098306.1,,,299767.0,7.89,,,,0.28,298663.0,5688.0,,,7.89,299767.0,,7720.0,102012.0,86.99,2.55,,,8.77,8.77,35402088.0,916914079.2,,912.22,8.71,17.88,0.1521,28.1,0.1005
2025-01-03,3872519.0,102002150.46,3.07,10.5,2.17,98.91,1.0,52188337.56,3393427.0,1981334.0,89382867.18,,,1700.0,1.18,,,,0.17,35814.0,9752.0,,,1.18,1700.0,,,25752.0,87.03,0.65,,,8.73,8.73,35476612.0,934453960.08,,917.8,8.66,18.59,0.154,28.17,0.0996
2025-01-06,3870159.0,104881308.9,3.06,10.5,2.17,100.59,1.0,54251354.5,3414088.0,2001895.0,92521784.8,,,19229.0,1.01,,4800.0,,0.0,36269.0,23021.0,,,1.01,19229.0,0.13,24453.0,20508.0,89.0,0.36,,,8.81,8.81,35352456.0,958051557.6,,933.74,8.7,18.84,0.1539,28.07,0.0998
2025-01-07,3811469.0,103824415.56,3.02,10.38,2.14,101.37,1.0,54378885.12,3382613.0,1996288.0,92142378.12,,,95983.0,3.42,,,,2.26,115021.0,127458.0,,,3.42,95983.0,,,120628.0,90.9,2.82,,,8.73,8.73,35384496.0,963873671.04,,958.4,8.66,17.2,0.15,28.41,0.0983
2025-01-08,3935005.0,106245135.0,3.12,10.93,2.21,104.56,1.0,56239434.0,3463547.0,2082942.0,93515769.0,,,99390.0,3.9,,,,1.35,150282.0,49433.0,,,3.9,99390.0,,30977.0,63628.0,93.29,1.71,,,8.95,8.95,35216436.0,950843772.0,,956.46,8.89,18.81,0.1493,27.64,0.1017
2025-01-09,3867818.0,104199016.92,3.06,11.78,2.17,102.85,1.0,58309582.56,3393357.0,2164424.0,91417037.58,,,147919.0,3.63,,,,5.34,140970.0,222061.0,,,3.63,147919.0,,3952.0,59488.0,91.29,1.63,,,8.77,8.77,35291948.0,950765079.12,,950.34,8.76,20.27,0.1365,23.38,0.1
2025-01-10,3106572.0,82883340.96,2.46,10.02,1.74,82.09,1.0,52372466.48,2780098.0,1962986.0,74173014.64,,,4553.0,0.37,,,,16.42,13672.0,613812.0,,,0.37,4553.0,,,215110.0,74.77,6.02,0.11,,7.34,7.34,35108208.0,936686989.44,4000.0,943.0,7.35,14.6,0.128,23.37,0.082
2025-01-13,2912261.0,77582633.04,2.31,9.57,1.63,76.4,1.0,48430614.24,2618282.0,1817966.0,69751032.48,,,29223.0,0.02,,9600.0,,5.74,900.0,200639.0,,,0.02,29223.0,0.26,9600.0,155520.0,69.78,4.31,,,6.92,6.92,35211720.0,938040220.8,,936.58,6.93,15.52,0.1373,23.87,0.077
2025-01-14,2802119.0,73695729.7,2.22,9.31,1.57,72.9,1.0,45461917.0,2510890.0,1728590.0,66036407.0,,,16027.0,0.75,,,,3.6,28279.0,123419.0,,,0.75,16027.0,,,117655.0,66.53,3.42,,,6.64,6.64,35327480.0,929112724.0,,933.16,6.66,17.07,0.1438,23.72,0.0741
2025-01-15,2663244.0,71801058.24,2.11,8.62,1.49,69.44,1.0,42997587.36,2381015.0,1594866.0,64192164.4,,,6149.0,0.56,,,,3.65,21372.0,136024.0,,,0.56,6149.0,,,155096.0,62.69,3.75,,,6.3,6.3,35425144.0,955061882.24,,933.88,6.29,19.13,0.1499,23.38,0.0704
2025-01-16,2389473.0,62747560.98,1.89,7.81,1.34,62.75,1.0,35922813.42,2163832.0,1367967.0,56822228.32,,,,1.33,,,,4.93,47962.0,217183.0,,,1.33,,,,274861.0,58.4,7.45,,,5.66,5.66,36065976.0,947092529.76,,960.73,5.73,20.44,0.1579,22.36,0.0625
2025-01-17,2303032.0,62688531.04,1.82,7.56,1.29,59.94,1.0,34255716.72,2068573.0,1258476.0,56306557.06,,,21000.0,0.69,,4822.0,,4.04,23028.0,121081.0,,,0.69,21000.0,0.13,4822.0,137341.0,54.38,3.44,,,5.39,5.39,36289068.0,987788430.96,,955.56,5.38,19.35,0.1558,23.08,0.06
2025-01-20,2102726.0,58119346.64,1.67,6.78,1.18,55.64,1.0,30407178.6,1808621.0,1100115.0,49990284.44,,,58198.0,1.73,,,,8.46,64574.0,348087.0,,,1.73,58198.0,,29937.0,222935.0,49.07,5.83,,,4.71,4.71,36625032.0,1012315884.48,,984.84,4.75,19.51,0.1403,21.35,0.0547
2025-01-21,2258013.0,62817921.66,1.79,7.37,1.27,60.95,1.0,33532586.62,1923132.0,1205341.0,53501532.24,,,112661.0,5.15,,,,0.4,179965.0,23850.0,,,5.15,112661.0,,25700.0,74739.0,53.15,1.85,,,5.0,5.0,36509900.0,1015705418.0,,999.19,5.05,18.5,0.124,20.2,0.0588
2025-01-22,2529647.0,70020628.96,2.0,8.47,1.42,68.77,1.0,37342617.44,2052533.0,1349083.0,56814113.44,,,52016.0,4.31,,,,0.22,155742.0,12046.0,,,4.31,52016.0,,89431.0,12000.0,57.12,0.31,,,5.34,5.34,36406460.0,1007730812.8,,1003.92,5.38,16.14,0.1101,18.02,0.0658
2025-01-23,2716080.0,75289737.6,2.15,9.36,1.52,73.79,1.0,38444230.44,2103913.0,1386877.0,58320468.36,,,87712.0,3.87,,,,1.52,139201.0,52053.0,,,3.87,87712.0,,15721.0,101407.0,58.31,2.82,,,5.48,5.48,36288928.0,1005929084.16,,996.68,5.53,16.72,0.1192,18.6,0.0707
2025-01-24,2774990.0,76312225.0,2.2,9.65,1.56,75.3,1.0,41248377.5,2051927.0,1499941.0,56427992.5,,,3230.0,2.87,,65550.0,,1.59,104227.0,55216.0,,,2.87,3230.0,1.82,,56713.0,56.83,1.61,,,5.35,5.35,36304648.0,998377820.0,,994.82,5.4,16.29,0.1237,21.79,0.0723
2025-01-27,2921267.0,79633738.42,2.31,10.36,1.64,79.13,1.0,41803346.3,2238104.0,1533505.0,61010715.04,,,181299.0,1.96,,4878.0,,,72808.0,,,,1.96,181299.0,0.14,4878.0,44122.0,61.72,1.25,,,5.84,5.84,36114392.0,984478325.92,,984.74,5.9,15.51,0.124,22.95,0.0762
2025-01-28,2830831.0,76772136.72,2.24,10.12,1.59,76.06,1.0,40569052.08,2201758.0,1495909.0,59711676.96,,,40500.0,0.78,,,,2.19,29865.0,76846.0,,,0.78,40500.0,,,67461.0,60.21,2.01,,,5.74,5.74,36154992.0,980523383.04,,980.03,5.79,16.05,0.1204,21.6,0.0738
2025-01-29,2707068.0,72495281.04,2.14,9.96,1.52,72.32,1.0,38763193.04,2122456.0,1447468.0,56839371.68,,,28348.0,1.37,,,,3.22,53327.0,113471.0,,,1.37,28348.0,,5821.0,101768.0,57.71,2.85,,,5.54,5.54,36169736.0,968625530.08,,972.01,5.6,16.79,0.1199,19.56,0.0707
2025-01-30,2636733.0,70822648.38,2.09,9.8,1.48,69.83,1.0,37416651.5,2154673.0,1393025.0,57874516.78,,,50878.0,1.2,,3600.0,,0.92,44509.0,27413.0,,,1.2,50878.0,0.1,8752.0,102552.0,57.89,2.89,,,5.64,5.64,36066728.0,968752314.08,,961.68,5.68,16.14,0.1127,17.21,0.069
2025-01-31,2357889.0,64794789.72,1.87,8.97,1.32,62.59,1.0,33277125.84,1951418.0,1210958.0,53624966.64,,,3770.0,0.97,,,,5.51,32686.0,207025.0,,,0.97,3770.0,,,214753.0,52.56,5.7,,,5.11,5.11,36268688.0,996663546.24,,974.87,5.12,16.56,0.1209,19.36,0.0617
2025-02-03,2209129.0,60397586.86,1.75,8.62,1.24,59.61,1.0,31436625.6,1829792.0,1149840.0,50026513.28,,,17486.0,0.87,,,,3.1,32501.0,139112.0,,,0.87,17486.0,,,93619.0,50.49,2.37,,,4.8,4.8,36322176.0,993048291.84,,991.17,4.85,18.06,0.1297,20.84,0.0579
2025-02-04,2215050.0,60913875.0,1.75,8.74,1.24,59.46,1.0,31151175.0,1846457.0,1132770.0,50777567.5,,,35673.0,1.84,,,,1.01,66569.0,35306.0,,,1.84,35673.0,,16298.0,83639.0,50.53,2.26,,,4.84,4.84,36267568.0,997358120.0,,983.88,4.88,17.6,0.132,20.33,0.0581
2025-02-05,2258130.0,62866339.2,1.79,9.02,1.27,60.88,1.0,33084833.28,1895042.0,1188392.0,52757969.28,,,38050.0,2.83,,,,1.26,101035.0,46407.0,,,2.83,38050.0,,56942.0,45413.0,52.08,1.21,,,4.97,4.97,36229312.0,1008624046.08,,991.61,4.99,17.3,0.1312,20.21,0.0592
2025-02-06,2397671.0,67326601.68,1.9,10.37,1.34,65.28,1.0,36573161.04,2030363.0,1302463.0,57012593.04,,,147837.0,4.27,,,,0.58,150403.0,30340.0,,,4.27,147837.0,,17824.0,36332.0,56.47,0.97,,,5.33,5.33,36029944.0,1011720827.52,,998.84,5.35,16.47,0.1252,19.08,0.063
2025-02-07,2450788.0,68131906.4,1.94,10.49,1.37,67.23,1.0,38028620.8,2045847.0,1367936.0,56874546.6,,,67868.0,3.16,,,,1.4,110780.0,52384.0,,,3.16,67868.0,,,45307.0,57.44,1.21,,,5.38,5.38,35966704.0,999874371.2,,1001.51,5.42,17.68,0.1255,18.7,0.0645
2025-02-10,2533830.0,72163478.4,2.01,10.51,1.42,69.48,1.0,41030452.48,2160323.0,1440676.0,61525999.04,,,95420.0,3.2,,,,0.11,110889.0,3564.0,,,3.2,95420.0,,19056.0,38149.0,60.25,1.07,,,5.69,5.69,35829564.0,1020425982.72,,995.74,5.71,15.57,0.1185,17.94,0.0667
2025-02-11,2532722.0,72537158.08,2.01,10.3,1.42,70.48,1.0,43017652.32,2255208.0,1502013.0,64589157.12,,,174533.0,4.61,,,,2.16,157330.0,89351.0,,,4.61,174533.0,,9703.0,95993.0,64.17,2.59,,,5.94,5.94,35711656.0,1022781827.84,,1008.32,5.98,16.6,0.1208,17.97,0.0667
2025-02-12,2740342.0,78538201.72,2.17,11.03,1.54,76.58,1.0,51859868.76,2383246.0,1809486.0,68303830.36,,,255580.0,9.51,,11100.0,,6.56,332204.0,230651.0,,,9.51,255580.0,0.32,103109.0,35831.0,68.11,1.0,,,6.28,6.28,35558208.0,1019098241.28,,1008.23,6.33,16.21,0.1215,16.66,0.0722
