,EKI FP Equity_DX_SI_QTY,EKI FP Equity_DX_SHORT_INTEREST_VALUE,EKI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,EKI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EKI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EKI FP Equity_DX_SI_MV,EKI FP Equity_DX_DSS,EKI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EKI FP Equity_DX_SUPPLY_SI_QTY,EKI FP Equity_DX_BROKER_SI_QTY,EKI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EKI FP Equity_DX_BROKER_SI_MV_NEW_x,EKI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EKI FP Equity_DX_SUPPLY_SI_QTY_INC_x,EKI FP Equity_DX_BROKER_SI_MV_INC_x,EKI FP Equity_DX_SUPPLY_SI_MV_NEW,EKI FP Equity_DX_BROKER_SI_QTY_ADD,EKI FP Equity_DX_BROKER_SI_QTY_NEW,EKI FP Equity_DX_SUPPLY_SI_MV_DEC,EKI FP Equity_DX_BROKER_SI_QTY_INC,EKI FP Equity_DX_SUPPLY_SI_QTY_DEC,EKI FP Equity_DX_BROKER_SI_MV_NEW_y,EKI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EKI FP Equity_DX_BROKER_SI_MV_INC_y,EKI FP Equity_DX_SUPPLY_SI_QTY_INC_y,EKI FP Equity_DX_BROKER_SI_MV_ADD,EKI FP Equity_DX_SUPPLY_SI_QTY_ADD,EKI FP Equity_DX_BROKER_SI_QTY_DEC,EKI FP Equity_DX_SUPPLY_SI_MV,EKI FP Equity_DX_BROKER_SI_MV_DEC,EKI FP Equity_DX_BROKER_SI_MV_RMV,EKI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EKI FP Equity_DX_UTILIZATION_QUANTITY,EKI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EKI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EKI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EKI FP Equity_DX_ACTIVE_UTILIZATION_MV,EKI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EKI FP Equity_DX_BROKER_SI_CON_RATIO,EKI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EKI FP Equity_DX_DEMAND_SUPPLY_RATIO
2019-01-17,21702.0,59897.52,0.1,0.62,0.1,0.06,0.0,59897.52,0.0,21702.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,17.83,0.4793,65.52,38.8229
2019-01-18,21702.0,61416.66,0.1,0.62,0.1,0.06,0.0,61416.66,0.0,21702.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,17.92,0.483,65.85,38.8229
2019-01-21,21702.0,62501.76,0.1,0.63,0.1,0.06,0.0,62501.76,0.0,21702.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,17.9,0.4822,65.78,38.8229
2019-01-22,21702.0,60874.11,0.1,0.64,0.1,0.06,0.0,60874.11,0.0,21702.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,17.79,0.4777,65.37,38.8229
2019-01-23,21702.0,63695.37,0.1,0.67,0.1,0.07,0.0,63695.37,0.0,21702.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,17.97,0.485,66.04,38.8229
2019-01-24,21702.0,67710.24,0.1,0.67,0.1,0.07,0.0,67710.24,0.0,21702.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,18.01,0.4865,66.17,38.8229
2019-01-25,21702.0,71833.62,0.1,0.62,0.1,0.07,0.0,71833.62,0.0,21702.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.4865,66.16,38.8229
2019-01-28,21702.0,71616.6,0.1,0.57,0.1,0.07,0.0,71616.6,0.0,21702.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,17.85,0.4801,65.59,38.8229
2019-01-29,21702.0,72918.72,0.1,0.56,0.1,0.08,0.0,72918.72,0.0,21702.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,17.9,0.4823,65.79,38.8229
2019-01-30,19298.0,65613.2,0.09,0.48,0.09,0.07,0.0,65613.2,0.0,19298.0,0.0,,,,,,,,,,,,,,,,,2404.0,0.0,0.01,,0.0,0.0,0.0,0.0,0.0,0.0,14.61,0.571,73.66,34.5224
2019-01-31,19298.0,62911.48,0.09,0.45,0.09,0.07,0.0,62911.48,0.0,19298.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,15.28,0.5633,73.0,34.5224
2019-02-01,19298.0,62525.52,0.09,0.43,0.09,0.07,0.0,62525.52,0.0,19298.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,14.79,0.5692,73.5,34.5224
2019-02-04,19298.0,63007.97,0.09,0.43,0.09,0.07,0.0,63007.97,0.0,19298.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,14.66,0.5703,73.6,34.5224
2019-02-05,19298.0,64358.83,0.09,0.44,0.09,0.07,0.0,64358.83,0.0,19298.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,14.49,0.5721,73.75,34.5224
2019-02-06,19298.0,64648.3,0.09,0.45,0.09,0.07,0.0,64648.3,0.0,19298.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,14.7,0.5698,73.56,34.5224
2019-02-07,19298.0,65227.24,0.09,0.47,0.09,0.07,0.0,65227.24,0.0,19298.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,14.64,0.5705,73.61,34.5224
2019-02-08,19298.0,69086.84,0.09,0.47,0.09,0.07,0.0,69086.84,0.0,19298.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,14.05,0.5771,74.17,34.5224
2019-02-11,19298.0,71885.05,0.09,0.44,0.09,0.07,0.0,71885.05,0.0,19298.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,14.27,0.5747,73.97,34.5224
2019-02-12,19298.0,71016.64,0.09,0.41,0.09,0.07,0.0,71016.64,0.0,19298.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,14.9,0.5676,73.37,34.5224
2019-02-13,19298.0,69955.25,0.09,0.4,0.09,0.07,0.0,69955.25,0.0,19298.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,14.75,0.5713,73.66,34.5224
2019-02-14,19298.0,71113.13,0.09,0.39,0.09,0.07,0.0,71113.13,0.0,19298.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,14.55,0.5716,73.7,34.5224
2019-02-15,17702.0,70365.45,0.08,0.36,0.08,0.07,0.0,70365.45,0.0,17702.0,0.0,,,,,,,,,,,,,,,,,1596.0,0.0,0.01,,0.0,0.0,0.0,0.0,0.0,0.0,15.05,0.6783,80.92,31.6673
2019-02-18,17702.0,80367.08,0.08,0.33,0.08,0.08,0.0,80367.08,0.0,17702.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,14.35,0.6882,81.65,31.6673
2019-02-19,17702.0,73994.36,0.08,0.27,0.08,0.08,0.0,73994.36,0.0,17702.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,17.15,0.6498,78.7,31.6673
2019-02-20,17702.0,72224.16,0.08,0.23,0.08,0.08,0.0,72224.16,0.0,17702.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,16.35,0.6604,79.54,31.6673
2019-02-21,17450.0,65699.25,0.08,0.23,0.08,0.07,0.0,65699.25,0.0,17450.0,0.0,,,,,,,,,,,,,,,,,252.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,17.38,0.6694,79.9,31.2165
2019-02-22,17450.0,69102.0,0.08,0.21,0.08,0.07,0.0,69102.0,0.0,17450.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,15.58,0.6916,81.64,31.2165
2019-02-25,17450.0,72592.0,0.08,0.21,0.08,0.07,0.0,72592.0,0.0,17450.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,15.59,0.6915,81.63,31.2165
2019-02-26,17450.0,75209.5,0.08,0.2,0.08,0.08,0.0,75209.5,0.0,17450.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,15.78,0.6892,81.46,31.2165
2019-02-27,17450.0,74337.0,0.08,0.18,0.08,0.08,0.0,74337.0,0.0,17450.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,16.41,0.6811,80.83,31.2165
2019-02-28,17450.0,75384.0,0.08,0.18,0.08,0.08,0.0,75384.0,0.0,17450.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,16.06,0.6855,81.17,31.2165
2019-03-01,17950.0,78172.25,0.08,0.18,0.08,0.08,0.0,78172.25,0.0,17950.0,0.0,,,,,,500.0,,,,,,,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,15.71,0.6489,78.91,32.1109
2019-03-04,17950.0,79518.5,0.08,0.18,0.08,0.08,0.0,79518.5,0.0,17950.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,15.59,0.6505,79.04,32.1109
2019-03-05,16100.0,69391.0,0.07,0.16,0.07,0.07,0.0,69391.0,0.0,16100.0,0.0,,,,,,,,,,,,,,,,,1850.0,0.0,0.01,,0.0,0.0,0.0,0.0,0.0,0.0,6.72,0.7691,87.34,28.8014
2019-03-06,16100.0,68586.0,0.07,0.16,0.07,0.07,0.0,68586.0,0.0,16100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6.62,0.7706,87.43,28.8014
2019-03-07,16100.0,70035.0,0.07,0.16,0.07,0.07,0.0,70035.0,0.0,16100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6.42,0.7731,87.59,28.8014
2019-03-08,16100.0,68827.5,0.07,0.17,0.07,0.07,0.0,68827.5,0.0,16100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6.65,0.7701,87.4,28.8014
2019-03-11,16100.0,68908.0,0.07,0.17,0.07,0.07,0.0,68908.0,0.0,16100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6.54,0.7719,87.51,28.8014
2019-03-12,16100.0,71967.0,0.07,0.17,0.07,0.07,0.0,71967.0,0.0,16100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6.29,0.7757,87.75,28.8014
2019-03-13,16100.0,76233.5,0.07,0.17,0.07,0.08,0.0,76233.5,0.0,16100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.7771,87.83,28.8014
2019-03-14,15600.0,72072.0,0.07,0.15,0.07,0.08,0.0,72072.0,0.0,15600.0,0.0,,,,,,,,,,,,,,,,,500.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.8163,90.03,27.907
2019-03-15,15600.0,72228.0,0.07,0.15,0.07,0.08,0.0,72228.0,0.0,15600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6.73,0.819,90.2,27.907
2019-03-18,15600.0,71526.0,0.07,0.15,0.07,0.07,0.0,71526.0,0.0,15600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6.81,0.8178,90.13,27.907
2019-03-19,15600.0,70902.0,0.07,0.15,0.07,0.07,0.0,70902.0,0.0,15600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.8179,90.13,27.907
2019-03-20,15600.0,68250.0,0.07,0.15,0.07,0.07,0.0,68250.0,0.0,15600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6.99,0.8151,89.96,27.907
2019-03-21,15100.0,64930.0,0.07,0.14,0.07,0.07,0.0,64930.0,0.0,15100.0,0.0,,,,,,,,,,,,,,,,,500.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,7.07,0.8685,92.93,0.0
2019-03-22,15100.0,63948.5,0.07,0.14,0.07,0.07,0.0,63948.5,0.0,15100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,7.06,0.8687,92.94,0.0
2019-03-25,15100.0,63722.0,0.07,0.14,0.07,0.07,0.0,63722.0,0.0,15100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6.99,0.8701,93.01,0.0
2019-03-26,15100.0,67950.0,0.07,0.14,0.07,0.07,0.0,67950.0,0.0,15100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6.56,0.8775,93.44,0.0
2019-03-27,15100.0,64024.0,0.07,0.14,0.07,0.07,0.0,64024.0,0.0,15100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,7.36,0.8637,92.64,0.0
2019-03-28,15100.0,64099.5,0.07,0.14,0.07,0.07,0.0,64099.5,0.0,15100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6.95,0.8706,93.05,0.0
2019-03-29,15100.0,63344.5,0.07,0.14,0.07,0.07,0.0,63344.5,0.0,15100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,7.04,0.8691,92.96,0.0
2019-04-01,15100.0,64930.0,0.07,0.14,0.07,0.07,0.0,64930.0,0.0,15100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6.92,0.8712,93.08,0.0
2019-04-02,15100.0,64930.0,0.07,0.16,0.07,0.07,0.0,64930.0,0.0,15100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6.96,0.8705,93.04,0.0
2019-04-03,15100.0,63873.0,0.07,0.17,0.07,0.07,0.0,63873.0,0.0,15100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,7.07,0.8686,92.93,0.0
2019-04-04,15100.0,64175.0,0.07,0.18,0.07,0.07,0.0,64175.0,0.0,15100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6.93,0.871,93.07,0.0
2019-04-05,25100.0,107553.5,0.12,0.31,0.12,0.11,0.0,107553.5,0.0,25100.0,0.0,,,,,,10000.0,,,,,,,,,0.04,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,38.77,0.477,57.0,0.0
2019-04-08,25100.0,107177.0,0.12,0.32,0.12,0.11,0.0,107177.0,0.0,25100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,38.75,0.4766,56.97,0.0
2019-04-09,25100.0,106675.0,0.12,0.33,0.12,0.11,0.0,106675.0,0.0,25100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,38.75,0.4765,56.97,0.0
2019-04-10,25100.0,107177.0,0.12,0.36,0.12,0.11,0.0,107177.0,0.0,25100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,38.77,0.4769,56.99,0.0
2019-04-11,25100.0,105545.5,0.12,0.37,0.12,0.11,0.0,105545.5,0.0,25100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,38.73,0.4761,56.94,0.0
2019-04-12,25100.0,112448.0,0.12,0.37,0.12,0.12,0.0,112448.0,0.0,25100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,38.86,0.479,57.13,0.0
2019-04-15,25100.0,118848.5,0.12,0.36,0.12,0.12,0.0,118848.5,0.0,25100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,38.85,0.4787,57.11,0.0
2019-04-16,25100.0,122488.0,0.12,0.34,0.12,0.13,0.0,122488.0,0.0,25100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,38.9,0.4798,57.18,0.0
2019-04-17,27100.0,127912.0,0.13,0.36,0.13,0.13,0.0,127912.0,0.0,27100.0,0.0,,,,,,2000.0,,,,,,,,,0.01,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,35.84,0.4131,52.68,0.0
2019-04-18,27100.0,128047.5,0.13,0.33,0.13,0.13,0.0,128047.5,0.0,27100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,35.98,0.4158,52.88,0.0
2019-04-19,27100.0,128047.5,0.13,0.33,0.13,0.13,0.0,128047.5,0.0,27100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,35.97,0.4157,52.88,0.0
2019-04-22,27100.0,128047.5,0.13,0.33,0.13,0.13,0.0,128047.5,0.0,27100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,36.01,0.4155,52.83,0.0
2019-04-23,27100.0,123847.0,0.13,0.33,0.13,0.13,0.0,123847.0,0.0,27100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,35.84,0.4131,52.68,0.0
2019-04-24,27100.0,120459.5,0.13,0.33,0.13,0.12,0.0,120459.5,0.0,27100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,35.86,0.4135,52.71,0.0
2019-04-25,27100.0,120730.5,0.13,0.33,0.13,0.12,0.0,120730.5,0.0,27100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,35.98,0.4159,52.89,0.0
2019-04-26,27100.0,122492.0,0.13,0.33,0.13,0.13,0.0,122492.0,0.0,27100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,36.03,0.4169,52.96,0.0
2019-04-29,24400.0,111020.0,0.11,0.33,0.11,0.11,0.0,111020.0,0.0,24400.0,0.0,,,,,,,,,,,,,,,,,2700.0,0.0,0.01,,0.0,0.0,0.0,0.0,0.0,0.0,29.13,0.437,58.65,0.0
2019-04-30,24400.0,111020.0,0.11,0.34,0.11,0.11,0.0,111020.0,0.0,24400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,29.08,0.4359,58.57,0.0
2019-05-01,24400.0,111020.0,0.11,0.35,0.11,0.11,0.0,111020.0,0.0,24400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,29.08,0.4359,58.57,0.0
2019-05-02,24400.0,114924.0,0.11,0.35,0.11,0.12,0.0,114924.0,0.0,24400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,29.21,0.439,58.81,0.0
2019-05-03,24400.0,111264.0,0.11,0.34,0.11,0.11,0.0,111264.0,0.0,24400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,28.97,0.4329,58.33,0.0
2019-05-06,24400.0,105164.0,0.11,0.34,0.11,0.11,0.0,105164.0,0.0,24400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,28.88,0.4306,58.15,0.0
2019-05-07,24400.0,104920.0,0.11,0.34,0.11,0.11,0.0,104920.0,0.0,24400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,29.08,0.4356,58.55,0.0
2019-05-08,24400.0,102602.0,0.11,0.34,0.11,0.11,0.0,102602.0,0.0,24400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,29.01,0.4339,58.41,0.0
2019-05-09,17100.0,70794.0,0.08,0.24,0.08,0.07,0.0,70794.0,0.0,17100.0,0.0,,,,,,,,,,,,,,,,,7300.0,0.0,0.03,,0.0,0.0,0.0,0.0,0.0,0.0,11.38,0.6952,82.36,0.0
2019-05-10,17100.0,70794.0,0.08,0.25,0.08,0.07,0.0,70794.0,0.0,17100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,11.24,0.6985,82.58,0.0
2019-05-13,17100.0,66946.5,0.08,0.26,0.08,0.07,0.0,66946.5,0.0,17100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,11.76,0.6866,81.77,0.0
2019-05-14,17100.0,71563.5,0.08,0.28,0.08,0.07,0.0,71563.5,0.0,17100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,10.63,0.7123,83.52,0.0
2019-05-15,17100.0,71050.5,0.08,0.28,0.08,0.07,0.0,71050.5,0.0,17100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,11.3,0.6969,82.48,0.0
2019-05-16,17100.0,70965.0,0.08,0.29,0.08,0.07,0.0,70965.0,0.0,17100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,11.24,0.6977,82.54,0.0
2019-05-17,17100.0,72589.5,0.08,0.29,0.08,0.08,0.0,72589.5,0.0,17100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,11.03,0.7032,82.91,0.0
2019-05-20,17100.0,69426.0,0.08,0.3,0.08,0.07,0.0,69426.0,0.0,17100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,11.66,0.689,81.93,0.0
2019-05-21,17100.0,69768.0,0.08,0.3,0.08,0.07,0.0,69768.0,0.0,17100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,11.19,0.6995,82.65,0.0
2019-05-22,17100.0,68913.0,0.08,0.3,0.08,0.07,0.0,68913.0,0.0,17100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,11.35,0.6959,82.41,0.0
2019-05-23,17100.0,66861.0,0.08,0.3,0.08,0.07,0.0,66861.0,0.0,17100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,11.52,0.6921,82.15,0.0
2019-05-24,17100.0,67972.5,0.08,0.3,0.08,0.07,0.0,67972.5,0.0,17100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,11.08,0.7019,82.82,0.0
2019-05-27,17100.0,66775.5,0.08,0.31,0.08,0.07,0.0,66775.5,0.0,17100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,11.4,0.6947,82.33,0.0
2019-05-28,17100.0,63612.0,0.08,0.31,0.08,0.07,0.0,63612.0,0.0,17100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,11.69,0.6882,81.88,0.0
2019-05-29,17100.0,61303.5,0.08,0.3,0.08,0.06,0.0,61303.5,0.0,17100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,11.58,0.6906,82.05,0.0
2019-05-30,17100.0,64552.5,0.08,0.32,0.08,0.07,0.0,64552.5,0.0,17100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,10.74,0.7063,83.13,0.0
2019-05-31,17100.0,63697.5,0.08,0.34,0.08,0.07,0.0,63697.5,0.0,17100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,11.36,0.6956,82.39,0.0
2019-06-03,17100.0,62586.0,0.08,0.36,0.08,0.07,0.0,62586.0,0.0,17100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,11.4,0.6947,82.33,0.0
2019-06-04,17100.0,63270.0,0.08,0.41,0.08,0.07,0.0,63270.0,0.0,17100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,11.14,0.7007,82.74,0.0
2019-06-05,17100.0,63270.0,0.08,0.43,0.08,0.07,0.0,63270.0,0.0,17100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,11.24,0.6985,82.58,0.0
2019-06-06,17100.0,64125.0,0.08,0.45,0.08,0.07,0.0,64125.0,0.0,17100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.7013,82.78,0.0
2019-06-07,17100.0,62500.5,0.08,0.46,0.08,0.07,0.0,62500.5,0.0,17100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,11.48,0.693,82.21,0.0
2019-06-10,17100.0,63013.5,0.08,0.42,0.08,0.07,0.0,63013.5,0.0,17100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,11.16,0.7002,82.7,0.0
2019-06-11,17100.0,65322.0,0.07,0.44,0.07,0.07,0.0,65322.0,0.0,17100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,10.91,0.706,83.1,0.0
2019-06-12,17100.0,64467.0,0.07,0.44,0.07,0.07,0.0,64467.0,0.0,17100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,11.36,0.6957,82.39,0.0937
2019-06-13,17100.0,62757.0,0.07,0.45,0.07,0.07,0.0,62757.0,0.0,17100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,11.49,0.6928,82.19,0.0937
