,ALMOU FP Equity_DX_SI_QTY,ALMOU FP Equity_DX_SHORT_INTEREST_VALUE,ALMOU FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALMOU FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALMOU FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALMOU FP Equity_DX_SI_MV,ALMOU FP Equity_DX_DSS,ALMOU FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALMOU FP Equity_DX_SUPPLY_SI_QTY,ALMOU FP Equity_DX_BROKER_SI_QTY,ALMOU FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALMOU FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALMOU FP Equity_DX_BROKER_SI_MV_INC_x,ALMOU FP Equity_DX_BROKER_SI_QTY_ADD,ALMOU FP Equity_DX_SUPPLY_SI_MV_DEC,ALMOU FP Equity_DX_BROKER_SI_QTY_INC,ALMOU FP Equity_DX_SUPPLY_SI_QTY_DEC,ALMOU FP Equity_DX_BROKER_SI_MV_INC_y,ALMOU FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALMOU FP Equity_DX_BROKER_SI_MV_ADD,ALMOU FP Equity_DX_SUPPLY_SI_QTY_ADD,ALMOU FP Equity_DX_BROKER_SI_QTY_DEC,ALMOU FP Equity_DX_SUPPLY_SI_MV,ALMOU FP Equity_DX_BROKER_SI_MV_DEC,ALMOU FP Equity_DX_SUPPLY_SI_MV_RMV,ALMOU FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALMOU FP Equity_DX_UTILIZATION_QUANTITY,ALMOU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALMOU FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALMOU FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALMOU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALMOU FP Equity_DX_ACTIVE_UTILIZATION_MV,ALMOU FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALMOU FP Equity_DX_BROKER_SI_CON_RATIO,ALMOU FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALMOU FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-06-06,4985.0,136339.75,0.44,5.49,0.16,0.14,0.0,109263.25,2862.0,3995.0,78275.7,59.0,0.0,,,59.0,,0.0,59.0,,,,0.08,,,100.0,98.35,0.0,0.0,,0.0,100.0,30.65,0.2831,37.64,1.7131
2023-06-07,4985.0,135592.0,0.44,5.47,0.16,0.14,0.0,108664.0,2862.0,3995.0,77846.4,,,,,,,,,,,,0.08,,,100.0,98.35,0.0,0.0,,0.0,100.0,30.71,0.283,37.57,1.7131
2023-06-08,5085.0,138566.25,0.45,5.96,0.17,0.14,0.0,111588.75,2962.0,4095.0,80714.5,100.0,0.0,,,100.0,,0.0,100.0,,,,0.08,,,100.0,98.41,0.0,0.0,,0.0,100.0,30.11,0.2785,36.99,1.6894
2023-06-09,5085.0,137549.25,0.45,6.14,0.17,0.14,0.0,110769.75,2962.0,4095.0,80122.1,,,,,,,,,,,,0.08,,,100.0,98.41,0.0,0.0,,0.0,100.0,30.1,0.2776,36.79,1.6894
2023-06-12,5085.0,138057.75,0.45,6.11,0.17,0.14,0.0,111179.25,2962.0,4095.0,80418.3,,,,,,,,,,,,0.08,,,100.0,98.41,0.0,0.0,,0.0,100.0,30.05,0.2781,36.94,1.6894
2023-06-13,5085.0,122040.0,0.45,5.98,0.17,0.14,0.0,98280.0,2962.0,4095.0,71088.0,,,,,,,,,,,,0.08,,,100.0,98.41,0.0,0.0,,0.0,100.0,30.8,0.2742,35.46,1.6894
2023-06-14,5085.0,119497.5,0.45,3.11,0.17,0.12,0.0,96232.5,2962.0,4095.0,69607.0,,,,,,,,,,,,0.07,,,100.0,98.41,0.0,0.0,,0.0,100.0,30.19,0.277,36.64,1.6894
2023-06-15,5085.0,118989.0,0.45,2.56,0.17,0.12,0.0,95823.0,2962.0,4095.0,69310.8,,,,,,,,,,,,0.07,,,100.0,98.41,0.0,0.0,,0.0,100.0,30.14,0.2779,36.9,1.6894
2023-06-16,5085.0,118989.0,0.45,2.49,0.17,0.12,0.0,95823.0,2962.0,4095.0,69310.8,,,,,,,,,,,,0.07,,,100.0,98.41,0.0,0.0,,0.0,100.0,30.05,0.2776,36.88,1.6894
2023-06-19,5085.0,123057.0,0.45,2.31,0.17,0.12,0.0,99099.0,2962.0,4095.0,71680.4,,,,,,,,,,,,0.07,,,100.0,98.41,0.0,0.0,,0.0,100.0,29.85,0.2788,37.3,1.6894
2023-06-20,5085.0,125599.5,0.45,2.21,0.17,0.12,0.0,101146.5,2962.0,4095.0,73161.4,,,,,,,,,,,,0.07,,,100.0,98.41,0.0,0.0,,0.0,100.0,29.92,0.2783,37.13,1.6894
2023-06-21,5085.0,119751.75,0.45,2.19,0.17,0.13,0.0,96437.25,2962.0,4095.0,69755.1,,,,,,,,,,,,0.07,,,100.0,98.41,0.0,0.0,,0.0,100.0,30.39,0.2765,36.36,1.6894
2023-06-22,5085.0,125599.5,0.45,2.15,0.17,0.12,0.0,101146.5,2962.0,4095.0,73161.4,,,,,,,,,,,,0.07,,,100.0,98.41,0.0,0.0,,0.0,100.0,29.77,0.2794,37.48,1.6894
2023-06-23,5085.0,118226.25,0.45,2.11,0.17,0.13,0.0,95208.75,2962.0,4095.0,68866.5,,,,,,,,,,,,0.07,,,100.0,98.41,0.0,0.0,,0.0,100.0,30.36,0.2753,36.08,1.6894
2023-06-26,5085.0,122040.0,0.45,2.06,0.17,0.12,0.0,98280.0,2962.0,4095.0,71088.0,,,,,,,,,,,,0.07,,,100.0,98.41,0.0,0.0,,0.0,100.0,29.87,0.2788,37.29,1.6894
2023-06-27,5085.0,117463.5,0.45,2.08,0.17,0.12,0.0,94594.5,2962.0,4095.0,68422.2,,,,,,,,,,,,0.07,,,100.0,98.41,0.0,0.0,,0.0,100.0,30.31,0.2766,36.45,1.6894
2023-06-28,5175.0,119542.5,0.46,2.11,0.17,0.12,0.0,95634.0,3007.0,4140.0,69461.7,45.0,0.0,,,45.0,,0.0,45.0,,,,0.07,,,100.0,98.43,0.0,0.0,,0.0,100.0,29.49,0.2734,36.19,1.6939
2023-06-29,5190.0,118851.0,0.46,2.09,0.17,0.12,0.0,95149.5,3022.0,4155.0,69203.8,15.0,0.0,,,15.0,,0.0,15.0,,,,0.07,,,100.0,99.9,0.0,0.0,,0.0,100.0,29.46,0.2726,35.98,1.7157
2023-06-30,5150.0,117677.5,0.45,2.06,0.17,0.12,0.0,96769.75,3102.0,4235.0,70880.7,200.0,0.0,,0.0,80.0,120.0,0.0,200.0,,,,0.07,,,100.0,90.54,0.0,0.0,,0.0,100.0,29.71,0.2748,36.41,1.5032
2023-07-03,5622.0,130430.4,0.49,2.22,0.18,0.13,0.0,103727.2,3338.0,4471.0,77441.6,236.0,0.01,,,236.0,,0.01,236.0,,,,0.08,,,100.0,97.43,0.0,0.0,,0.0,100.0,27.13,0.2641,33.56,1.641
2023-07-04,5622.0,130149.3,0.49,2.23,0.18,0.13,0.0,103503.65,3338.0,4471.0,77274.7,,,,,,,,,,,,0.08,,,100.0,97.43,0.0,0.0,,0.0,100.0,27.21,0.2642,33.48,1.641
2023-07-05,5597.0,129570.55,0.49,2.17,0.18,0.13,0.0,103503.65,3338.0,4471.0,77274.7,,,,,,,,,,,,0.08,,,100.0,97.43,0.0,0.0,,0.0,100.0,27.29,0.2659,33.49,1.6337
2023-07-06,5597.0,129570.55,0.49,2.15,0.18,0.13,0.0,103503.65,3338.0,4471.0,77274.7,,,,,,,,,,,,0.08,,,100.0,97.43,0.0,0.0,,0.0,100.0,27.33,0.2661,33.54,1.6337
2023-07-07,5597.0,136566.8,0.49,2.16,0.18,0.13,0.0,109092.4,3338.0,4471.0,81447.2,,,,,,,,,,,,0.08,,,100.0,97.43,0.0,0.0,,0.0,100.0,27.12,0.2678,34.24,1.6337
2023-07-10,5727.0,136588.95,0.5,2.17,0.19,0.14,0.0,109733.85,3338.0,4601.0,79611.3,,0.0,,,130.0,,0.0,,,,,0.08,,,100.0,97.43,0.0,0.0,,0.0,100.0,26.85,0.265,32.55,1.6716
2023-07-11,5727.0,140884.2,0.5,2.14,0.19,0.14,0.0,113184.6,3338.0,4601.0,82114.8,,,,,,,,,,,,0.08,,,100.0,97.43,0.0,0.0,,0.0,100.0,26.58,0.2661,33.17,1.6716
2023-07-12,5727.0,144034.05,0.5,2.06,0.19,0.14,0.0,115715.15,3338.0,4601.0,83950.7,,,,,,,,,,,,0.08,,,100.0,97.43,0.0,0.0,,0.0,100.0,26.69,0.2663,33.15,1.6716
2023-07-13,5727.0,144606.75,0.5,2.0,0.19,0.14,0.0,116175.25,3338.0,4601.0,84284.5,,,,,,,,,,,,0.08,,,100.0,97.43,0.0,0.0,,0.0,100.0,26.76,0.2659,32.91,1.6716
2023-07-14,5727.0,144606.75,0.5,1.98,0.19,0.15,0.0,116175.25,3338.0,4601.0,84284.5,,,,,,,,,,,,0.08,,,100.0,97.43,0.0,0.0,,0.0,100.0,26.74,0.2656,32.81,1.6716
2023-07-17,5727.0,144606.75,0.5,1.97,0.19,0.15,0.0,116175.25,3338.0,4601.0,84284.5,,,,,,,,,,,,0.08,,,100.0,97.43,0.0,0.0,,0.0,100.0,26.71,0.2654,32.78,1.6716
2023-07-18,5727.0,144893.1,0.5,1.96,0.19,0.15,0.0,116405.3,3338.0,4601.0,84451.4,,,,,,,,,,,,0.08,,,100.0,97.43,0.0,0.0,,0.0,100.0,26.7,0.2655,32.8,1.6716
2023-07-19,5727.0,144320.4,0.5,1.96,0.19,0.15,0.0,115945.2,3338.0,4601.0,84117.6,,,,,,,,,,,,0.08,,,100.0,97.43,0.0,0.0,,0.0,100.0,26.71,0.2652,32.7,1.6716
2023-07-20,5727.0,145179.45,0.5,1.94,0.19,0.15,0.0,116635.35,3338.0,4601.0,84618.3,,,,,,,,,,,,0.08,,,100.0,97.43,0.0,0.0,,0.0,100.0,26.64,0.2653,32.8,1.6716
2023-07-21,5792.0,147116.8,0.51,1.92,0.19,0.15,0.0,116865.4,3468.0,4601.0,88087.2,130.0,,,,,,,130.0,,,,0.09,,,100.0,97.53,0.0,0.0,,0.0,100.0,26.53,0.2653,32.43,1.6288
2023-07-24,5792.0,147406.4,0.51,1.9,0.19,0.15,0.0,117095.45,3468.0,4601.0,88260.6,,,,,,,,,,,,0.09,,,100.0,99.34,0.0,0.0,,0.0,100.0,26.55,0.2652,32.4,1.6591
2023-07-25,5792.0,149433.6,0.51,1.84,0.19,0.15,0.0,118705.8,3468.0,4601.0,89474.4,,,,,,,,,,,,0.09,,,100.0,99.34,0.0,0.0,,0.0,100.0,26.48,0.2656,32.56,1.6591
2023-07-26,5792.0,147985.6,0.51,2.38,0.19,0.15,0.0,117555.55,3468.0,4601.0,88607.4,,,,,,,,,,,,0.09,,,100.0,99.34,0.0,0.0,,0.0,100.0,26.56,0.2654,32.34,1.6591
2023-07-27,5792.0,145379.2,0.51,2.78,0.19,0.15,0.0,115485.1,3468.0,4601.0,87046.8,,,,,,,,,,,,0.09,,,100.0,99.34,0.0,0.0,,0.0,100.0,26.65,0.2647,32.14,1.6591
2023-07-28,5792.0,145958.4,0.51,2.79,0.19,0.15,0.0,115945.2,3468.0,4601.0,87393.6,,,,,,,,,,,,0.09,,,100.0,99.34,0.0,0.0,,0.0,100.0,26.5,0.2655,32.48,1.6591
2023-07-31,5792.0,147985.6,0.51,2.96,0.19,0.15,0.0,117555.55,3468.0,4601.0,88607.4,,,,,,,,,,,,0.09,,,100.0,99.34,0.0,0.0,,0.0,100.0,26.49,0.2655,32.55,1.6591
2023-08-01,5992.0,154294.0,0.53,3.19,0.19,0.15,0.0,123625.75,3668.0,4801.0,94451.0,200.0,0.01,,,200.0,,0.01,200.0,,,,0.09,,,100.0,99.38,0.0,0.0,,0.0,100.0,28.95,0.2662,31.41,1.6234
2023-08-02,5992.0,154893.2,0.53,3.23,0.19,0.16,0.0,124105.85,3668.0,4801.0,94817.8,,,,,,,,,,,,0.09,,,100.0,99.38,0.0,0.0,,0.0,100.0,28.97,0.2662,31.36,1.6234
2023-08-03,5992.0,156690.8,0.53,3.29,0.19,0.16,0.0,125546.15,3668.0,4801.0,95918.2,,,,,,,,,,,,0.09,,,100.0,99.38,0.0,0.0,,0.0,100.0,28.91,0.2665,31.5,1.6234
2023-08-04,5992.0,158188.8,0.53,3.19,0.19,0.16,0.0,126746.4,3668.0,4801.0,96835.2,,,,,,,,,,,,0.1,,,100.0,99.38,0.0,0.0,,0.0,100.0,28.9,0.2666,31.5,1.6234
2023-08-07,6232.0,162655.2,0.55,3.31,0.2,0.17,0.0,128438.1,3788.0,4921.0,98866.8,120.0,0.0,,,120.0,,0.0,120.0,,,,0.1,,,100.0,99.4,0.0,0.0,,0.0,100.0,27.86,0.2578,30.16,1.6353
2023-08-08,6132.0,160045.2,0.54,3.18,0.2,0.16,0.0,125828.1,3688.0,4821.0,96256.8,,,,0.0,,100.0,,,,,100.0,0.1,0.0,,100.0,99.38,0.0,0.0,,0.0,100.0,26.71,0.2572,30.61,1.6524
2023-08-09,6012.0,159919.2,0.53,3.03,0.2,0.16,0.0,125046.6,3688.0,4701.0,98100.8,,,,,,,,,,,120.0,0.1,0.0,,100.0,99.38,0.0,0.0,,0.0,100.0,27.13,0.2614,31.48,1.62
2023-08-10,5892.0,161146.2,0.52,2.88,0.19,0.16,0.0,128572.35,3568.0,4701.0,97584.8,,,,0.0,,120.0,,,,,,0.09,,,100.0,99.36,0.0,0.0,,0.0,100.0,27.64,0.2662,32.21,1.6408
2023-08-11,5892.0,157905.6,0.52,2.56,0.19,0.16,0.0,125986.8,3568.0,4701.0,95622.4,,,,,,,,,,,,0.1,,,100.0,99.36,0.0,0.0,,0.0,100.0,27.78,0.2657,31.9,1.6408
2023-08-14,5892.0,159378.6,0.52,2.52,0.19,0.16,0.0,127162.05,3568.0,4701.0,96514.4,,,,,,,,,,,,0.1,,,100.0,99.36,0.0,0.0,,0.0,100.0,27.76,0.2657,31.94,1.6408
2023-08-15,5892.0,170868.0,0.52,2.36,0.19,0.16,0.0,136329.0,3568.0,4701.0,103472.0,,,,,,,,,,,,0.1,,,100.0,99.36,0.0,0.0,,0.0,100.0,27.44,0.2671,32.71,1.6408
2023-08-16,5892.0,165565.2,0.52,2.3,0.19,0.17,0.0,132098.1,3568.0,4701.0,100260.8,,,,,,,,,,,,0.1,,,100.0,99.36,0.0,0.0,,0.0,100.0,27.96,0.2651,31.48,1.6408
2023-08-17,5892.0,159673.2,0.52,2.28,0.19,0.17,0.0,127397.1,3568.0,4701.0,96692.8,,,,,,,,,,,,0.1,,,100.0,99.36,0.0,0.0,,0.0,100.0,27.97,0.2651,31.44,1.6408
2023-08-18,5892.0,157905.6,0.52,2.21,0.19,0.16,0.0,125986.8,3568.0,4701.0,95622.4,,,,,,,,,,,,0.1,,,100.0,99.36,0.0,0.0,,0.0,100.0,27.84,0.2655,31.74,1.6408
2023-08-21,5892.0,152897.4,0.52,2.23,0.19,0.16,0.0,121990.95,3568.0,4701.0,92589.6,,,,,,,,,,,,0.1,,,100.0,99.36,0.0,0.0,,0.0,100.0,27.92,0.2652,31.52,1.6408
2023-08-22,5892.0,153781.2,0.52,2.24,0.19,0.15,0.0,122696.1,3568.0,4701.0,93124.8,,,,,,,,,,,,0.09,,,100.0,99.36,0.0,0.0,,0.0,100.0,27.77,0.2656,31.91,1.6408
2023-08-23,5892.0,153781.2,0.52,2.34,0.19,0.15,0.0,122696.1,3568.0,4701.0,93124.8,,,,,,,,,,,,0.09,,,100.0,99.36,0.0,0.0,,0.0,100.0,27.77,0.2657,31.88,1.6408
2023-08-24,5892.0,153486.6,0.52,2.43,0.19,0.15,0.0,122461.05,3568.0,4701.0,92946.4,,,,,,,,,,,,0.09,,,100.0,99.17,0.0,0.0,,0.0,100.0,27.8,0.2655,31.82,1.6376
2023-08-25,5892.0,155548.8,0.52,2.46,0.19,0.16,0.0,124106.4,3568.0,4701.0,94195.2,,,,,,,,,,,,0.09,,,100.0,99.17,0.0,0.0,,0.0,100.0,27.72,0.2658,32.01,1.6376
2023-08-28,5581.0,149570.8,0.49,2.3,0.18,0.15,0.0,125986.8,3568.0,4701.0,95622.4,,,,,,,,,,,,0.09,,,100.0,99.17,0.0,0.0,,0.0,100.0,27.37,0.267,33.85,1.5511
2023-08-29,5581.0,149291.75,0.49,2.35,0.18,0.15,0.0,125751.75,3568.0,4701.0,95444.0,,,,,,,,,,,,0.1,,,100.0,99.17,0.0,0.0,,0.0,100.0,27.48,0.2668,33.68,1.5511
2023-08-30,5581.0,147896.5,0.49,2.36,0.18,0.15,0.0,124576.5,3568.0,4701.0,94552.0,,,,,,,,,,,,0.1,,,100.0,99.17,0.0,0.0,,0.0,100.0,27.5,0.2666,33.58,1.5511
2023-08-31,5581.0,145943.15,0.49,2.29,0.18,0.15,0.0,122931.15,3568.0,4701.0,93303.2,,,,,,,,,,,,0.09,,,100.0,99.17,0.0,0.0,,0.0,100.0,27.44,0.2659,33.43,1.5511
2023-09-01,5587.0,143865.25,0.49,2.35,0.18,0.15,0.0,121205.25,3574.0,4707.0,92030.5,6.0,0.0,,,6.0,,0.0,6.0,,,,0.09,,,100.0,99.17,0.0,0.0,,0.0,100.0,27.37,0.2654,33.32,1.5502
2023-09-04,5587.0,145262.0,0.49,2.38,0.18,0.15,0.0,122382.0,3574.0,4707.0,92924.0,,,,,,,,,,,,0.09,,,100.0,99.33,0.0,0.0,,0.0,100.0,27.21,0.2652,33.45,1.5528
2023-09-05,5590.0,145340.0,0.49,2.51,0.18,0.15,0.0,122460.0,3577.0,4710.0,93002.0,3.0,0.0,,,3.0,,0.0,3.0,,,,0.09,,,100.0,99.42,0.0,0.0,,0.0,100.0,27.36,0.2664,33.57,1.5536
2023-09-06,5590.0,140029.5,0.49,2.6,0.18,0.15,0.0,117985.5,3577.0,4710.0,89603.85,,,,,,,,,,,,0.09,,,100.0,99.42,0.0,0.0,,0.0,100.0,27.56,0.2655,33.16,1.5536
2023-09-07,5590.0,139470.5,0.49,2.58,0.18,0.14,0.0,117514.5,3577.0,4710.0,89246.15,,,,,,,,,,,,0.09,,,100.0,99.42,0.0,0.0,,0.0,100.0,27.38,0.2661,33.52,1.5536
2023-09-08,5590.0,134998.5,0.49,2.63,0.18,0.14,0.0,113746.5,3577.0,4710.0,86384.55,,,,,,,,,,,,0.09,,,100.0,99.42,0.0,0.0,,0.0,100.0,27.53,0.2655,33.2,1.5536
2023-09-11,5590.0,138632.0,0.49,2.61,0.18,0.14,0.0,116808.0,3577.0,4710.0,88709.6,,,,,,,,,,,,0.09,,,100.0,99.42,0.0,0.0,,0.0,100.0,27.25,0.267,33.92,1.5536
2023-09-12,5690.0,139120.5,0.5,2.65,0.19,0.14,0.0,117604.5,3677.0,4810.0,89902.65,100.0,0.0,,,100.0,,0.0,100.0,,,,0.09,,,100.0,99.43,0.0,0.0,,0.0,100.0,26.95,0.2652,32.82,1.5387
2023-09-13,5690.0,138551.5,0.5,2.64,0.19,0.14,0.0,117123.5,3677.0,4810.0,89534.95,,,,,,,,,,,,0.09,,,100.0,99.43,0.0,0.0,,0.0,100.0,26.91,0.2654,32.94,1.5387
2023-09-14,5690.0,135422.0,0.5,2.65,0.19,0.14,0.0,114478.0,3677.0,4810.0,87512.6,,,,,,,,,,,,0.09,,,100.0,99.43,0.0,0.0,,0.0,100.0,26.94,0.2647,32.66,1.5387
2023-09-15,5690.0,137413.5,0.5,2.68,0.19,0.14,0.0,116161.5,3677.0,4810.0,88799.55,,,,,,,,,,,,0.09,,,100.0,99.43,0.0,0.0,,0.0,100.0,26.81,0.2657,33.15,1.5387
2023-09-18,5690.0,139120.5,0.5,2.81,0.19,0.14,0.0,117604.5,3677.0,4810.0,89902.65,,,,,,,,,,,,0.09,,,100.0,99.43,0.0,0.0,,0.0,100.0,26.83,0.2658,33.15,1.5387
2023-09-19,5690.0,134853.0,0.5,2.93,0.19,0.14,0.0,113997.0,3677.0,4810.0,87144.9,,,,,,,,,,,,0.09,,,100.0,99.43,0.0,0.0,,0.0,100.0,27.03,0.2648,32.62,1.5387
2023-09-20,5690.0,137982.5,0.5,2.97,0.19,0.14,0.0,116642.5,3677.0,4810.0,89167.25,,,,,,,,,,,,0.09,,,100.0,99.43,0.0,0.0,,0.0,100.0,26.75,0.2659,33.24,1.5387
2023-09-21,5690.0,135422.0,0.5,3.09,0.19,0.14,0.0,114478.0,3677.0,4810.0,87512.6,,,,,,,,,,,,0.09,,,100.0,99.43,0.0,0.0,,0.0,100.0,26.94,0.2649,32.73,1.5387
2023-09-22,5690.0,135137.5,0.5,3.63,0.19,0.14,0.0,114237.5,3677.0,4810.0,87328.75,,,,,,,,,,,,0.09,,,100.0,99.43,0.0,0.0,,0.0,100.0,26.89,0.2654,32.96,1.5387
2023-09-25,5690.0,138836.0,0.5,3.74,0.19,0.14,0.0,117364.0,3677.0,4810.0,89718.8,,,,,,,,,,,,0.09,,,100.0,99.43,0.0,0.0,,0.0,100.0,26.72,0.2658,33.27,1.5387
2023-09-26,5690.0,138267.0,0.5,4.1,0.19,0.14,0.0,116883.0,3677.0,4810.0,89351.1,,,,,,,,,,,,0.09,,,100.0,99.43,0.0,0.0,,0.0,100.0,26.89,0.2654,32.93,1.5387
2023-09-27,5890.0,139298.5,0.52,4.7,0.19,0.14,0.0,118486.5,3877.0,5010.0,91691.05,200.0,0.0,,,200.0,,0.0,200.0,,,,0.09,,,100.0,99.46,0.0,0.0,,0.0,100.0,27.87,0.2647,31.52,1.511
2023-09-28,5890.0,139004.0,0.52,4.61,0.19,0.14,0.0,118236.0,3877.0,5010.0,91497.2,,,,,,,,,,,,0.09,,,100.0,99.46,0.0,0.0,,0.0,100.0,27.74,0.2655,31.88,1.511
2023-09-29,5890.0,140182.0,0.52,4.81,0.19,0.14,0.0,119238.0,3877.0,5010.0,92272.6,,,,,,,,,,,,0.09,,,100.0,99.46,0.0,0.0,,0.0,100.0,27.7,0.2656,31.98,1.511
2023-10-02,5890.0,141360.0,0.52,4.92,0.19,0.14,0.0,120240.0,3877.0,5010.0,93048.0,,,,,,,,,,,,0.09,,,100.0,99.46,0.0,0.0,,0.0,100.0,27.74,0.2651,31.81,1.511
2023-10-03,5890.0,141654.5,0.52,5.0,0.19,0.14,0.0,120490.5,3877.0,5010.0,93241.85,,,,,,,,,,,,0.09,,,100.0,99.46,0.0,0.0,,0.0,100.0,27.73,0.2653,31.87,1.511
2023-10-04,5890.0,139593.0,0.52,4.91,0.19,0.14,0.0,118737.0,3877.0,5010.0,91884.9,,,,,,,,,,,,0.09,,,100.0,99.46,0.0,0.0,,0.0,100.0,27.82,0.2653,31.72,1.511
2023-10-05,5890.0,135470.0,0.52,4.87,0.19,0.14,0.0,115230.0,3877.0,5010.0,89171.0,,,,,,,,,,,,0.09,,,100.0,99.46,0.0,0.0,,0.0,100.0,27.88,0.265,31.55,1.511
2023-10-06,5890.0,134881.0,0.52,4.72,0.19,0.14,0.0,114729.0,3877.0,5010.0,88783.3,,,,,,,,,,,,0.09,,,100.0,99.46,0.0,0.0,,0.0,100.0,27.75,0.2655,31.9,1.511
2023-10-09,5890.0,135470.0,0.52,3.37,0.19,0.14,0.0,115230.0,3877.0,5010.0,89171.0,,,,,,,,,,,,0.09,,,100.0,99.46,0.0,0.0,,0.0,100.0,27.73,0.2654,31.91,1.511
2023-10-10,5890.0,134586.5,0.52,3.25,0.19,0.14,0.0,114478.5,3877.0,5010.0,88589.45,,,,,,,,,,,,0.09,,,100.0,99.46,0.0,0.0,,0.0,100.0,27.78,0.2654,31.82,1.511
2023-10-11,5890.0,137237.0,0.52,3.22,0.19,0.14,0.0,116733.0,3877.0,5010.0,90334.1,,,,,,,,,,,,0.09,,,100.0,99.46,0.0,0.0,,0.0,100.0,27.64,0.2657,32.1,1.511
2023-10-12,5890.0,135470.0,0.52,3.4,0.19,0.14,0.0,115230.0,3877.0,5010.0,89171.0,,,,,,,,,,,,0.09,,,100.0,99.46,0.0,0.0,,0.0,100.0,27.8,0.2648,31.66,1.511
2023-10-13,5890.0,134292.0,0.52,3.42,0.19,0.14,0.0,114228.0,3877.0,5010.0,88395.6,,,,,,,,,,,,0.09,,,100.0,99.46,0.0,0.0,,0.0,100.0,27.77,0.265,31.74,1.511
2023-10-16,5890.0,134292.0,0.52,3.47,0.19,0.14,0.0,114228.0,3877.0,5010.0,88395.6,,,,,,,,,,,,0.09,,,100.0,99.46,0.0,0.0,,0.0,100.0,27.74,0.2655,31.9,1.511
2023-10-17,5890.0,122217.5,0.52,3.46,0.19,0.13,0.0,103957.5,3877.0,5010.0,80447.75,,,,,,,,,,,,0.09,,,100.0,99.46,0.0,0.0,,0.0,100.0,28.17,0.2639,30.82,1.511
2023-10-18,6008.0,126168.0,0.53,3.22,0.2,0.13,0.0,107688.0,3877.0,5128.0,81417.0,,0.0,,,118.0,,0.0,,,,,0.08,,,100.0,99.46,0.0,0.0,,0.0,100.0,29.07,0.2658,31.34,1.5413
2023-10-19,6008.0,128270.8,0.53,2.52,0.2,0.13,0.0,109482.8,3877.0,5128.0,82773.95,,,,,,,,,,,,0.08,,,100.0,99.46,0.0,0.0,,0.0,100.0,29.04,0.2662,31.45,1.5413
2023-10-20,6008.0,131274.8,0.53,2.36,0.2,0.13,0.0,112046.8,3877.0,5128.0,84712.45,,,,,,,,,,,,0.08,,,100.0,99.46,0.0,0.0,,0.0,100.0,29.02,0.2663,31.51,1.5413
2023-10-23,5893.0,124636.95,0.52,2.38,0.19,0.13,0.0,106024.95,3762.0,5013.0,79566.3,,,,0.0,,115.0,,,,,115.0,0.08,0.0,,100.0,99.44,0.0,0.0,,0.0,100.0,27.91,0.2649,31.52,1.5578
2023-10-24,5893.0,119627.9,0.52,2.39,0.19,0.12,0.0,101763.9,3762.0,5013.0,76368.6,,,,,,,,,,,,0.08,,,100.0,99.44,0.0,0.0,,0.0,100.0,27.98,0.2643,31.33,1.5578
2023-10-25,5882.0,122345.6,0.52,2.39,0.19,0.12,0.0,109283.2,3510.0,5254.0,73008.0,,,493.0,0.01,,252.0,,,0.01,,252.0,0.07,0.0,,100.0,99.41,0.0,0.0,,0.0,100.0,25.89,0.2259,27.72,1.6658
2023-10-26,5882.0,115640.12,0.52,2.4,0.19,0.12,0.0,103293.64,3510.0,5254.0,69006.6,,,,,,,,,,,,0.07,,,100.0,99.41,0.0,0.0,,0.0,100.0,26.16,0.2258,28.0,1.6658
2023-10-27,5882.0,113404.96,0.52,2.41,0.19,0.12,0.0,101297.12,3510.0,5254.0,67672.8,,,,,,,,,,,,0.07,,,100.0,99.41,0.0,0.0,,0.0,100.0,26.06,0.2258,27.88,1.6658
2023-10-30,5391.0,101674.26,0.47,2.13,0.18,0.1,0.0,101674.26,2882.0,5391.0,54354.52,,0.01,,0.01,524.0,628.0,0.01,,,,387.0,0.06,0.01,,100.0,99.28,0.0,0.0,,0.0,100.0,28.98,0.2442,30.38,1.857
2023-10-31,5045.0,95552.3,0.44,1.94,0.16,0.1,0.0,95552.3,2882.0,5045.0,54585.08,,,,,,,,,,,346.0,0.05,0.01,,100.0,99.28,0.0,0.0,,0.0,100.0,25.56,0.2385,30.53,1.7379
2023-11-01,4652.0,90341.84,0.41,1.81,0.15,0.09,0.0,90341.84,2282.0,4652.0,44316.44,,0.0,,0.01,100.0,600.0,0.0,,,,493.0,0.04,0.01,,100.0,99.09,0.0,0.0,,0.0,100.0,27.76,0.2835,34.99,2.02
