,STS FP Equity_DX_SI_QTY,STS FP Equity_DX_SHORT_INTEREST_VALUE,STS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,STS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,STS FP Equity_DX_SI_MV,STS FP Equity_DX_DSS,STS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,STS FP Equity_DX_SUPPLY_SI_QTY,STS FP Equity_DX_BROKER_SI_QTY,STS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,STS FP Equity_DX_BROKER_SI_MV_NEW_x,STS FP Equity_DX_SUPPLY_SI_QTY_NEW_x,STS FP Equity_DX_SUPPLY_SI_QTY_INC_x,STS FP Equity_DX_BROKER_SI_MV_INC_x,STS FP Equity_DX_SUPPLY_SI_MV_NEW,STS FP Equity_DX_BROKER_SI_QTY_ADD,STS FP Equity_DX_BROKER_SI_QTY_NEW,STS FP Equity_DX_SUPPLY_SI_MV_DEC,STS FP Equity_DX_BROKER_SI_QTY_INC,STS FP Equity_DX_SUPPLY_SI_QTY_DEC,STS FP Equity_DX_BROKER_SI_MV_NEW_y,STS FP Equity_DX_SUPPLY_SI_QTY_NEW_y,STS FP Equity_DX_BROKER_SI_MV_INC_y,STS FP Equity_DX_SUPPLY_SI_QTY_INC_y,STS FP Equity_DX_BROKER_SI_MV_ADD,STS FP Equity_DX_SUPPLY_SI_QTY_ADD,STS FP Equity_DX_BROKER_SI_QTY_DEC,STS FP Equity_DX_SUPPLY_SI_MV,STS FP Equity_DX_BROKER_SI_MV_DEC,STS FP Equity_DX_SUPPLY_SI_MV_RMV,STS FP Equity_DX_BROKER_SI_MV_RMV,STS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,STS FP Equity_DX_UTILIZATION_QUANTITY,STS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,STS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,STS FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,STS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,STS FP Equity_DX_ACTIVE_UTILIZATION_MV,STS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,STS FP Equity_DX_BROKER_SI_CON_RATIO,STS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,STS FP Equity_DX_DEMAND_SUPPLY_RATIO
2007-08-31,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,50909.85,,0.05,0.0,,0.0,,0.0
2007-09-03,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,51503.25,,0.05,0.0,,0.0,,0.0
2007-09-04,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,51529.05,,0.05,0.0,,0.0,,0.0
2007-09-05,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,50722.8,,0.05,0.0,,0.0,,0.0
2007-09-06,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,50303.55,,0.05,0.0,,0.0,,0.0
2007-09-07,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,50574.45,,0.05,0.0,,0.0,,0.0
2007-09-10,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,50484.15,,0.05,0.0,,0.0,,0.0
2007-09-11,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,50439.0,,0.05,0.0,,0.0,,0.0
2007-09-12,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,50290.65,,0.05,0.0,,0.0,,0.0
2007-09-13,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,51245.25,,0.05,0.0,,0.0,,0.0
2007-09-14,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,50587.35,,0.05,0.0,,0.0,,0.0
2007-09-17,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,50439.0,,0.05,0.0,,0.0,,0.0
2007-09-18,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,51187.2,,0.05,0.0,,0.0,,0.0
2007-09-19,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,51277.5,,0.05,0.0,,0.0,,0.0
2007-09-20,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,51438.75,,0.05,0.0,,0.0,,0.0
2007-09-21,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,51303.3,,0.05,0.0,,0.0,,0.0
2007-09-24,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,50961.45,,0.05,0.0,,0.0,,0.0
2007-09-25,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,50593.8,,0.05,0.0,,0.0,,0.0
2007-09-26,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,50955.0,,0.05,0.0,,0.0,,0.0
2007-09-27,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,50955.0,,0.05,0.0,,0.0,,0.0
2007-09-28,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,50955.0,,0.05,0.0,,0.0,,0.0
2007-10-01,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,51096.9,,0.05,0.0,,0.0,,0.0
2007-10-02,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,51019.5,,0.05,0.0,,0.0,,0.0
2007-10-03,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,51122.7,,0.05,0.0,,0.0,,0.0
2007-10-04,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,50742.15,,0.05,0.0,,0.0,,0.0
2007-10-05,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,51180.75,,0.05,0.0,,0.0,,0.0
2007-10-08,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,51425.85,,0.05,0.0,,0.0,,0.0
2007-10-09,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,51264.6,,0.05,0.0,,0.0,,0.0
2007-10-10,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,51335.55,,0.05,0.0,,0.0,,0.0
2007-10-11,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,51290.4,,0.05,0.0,,0.0,,0.0
2007-10-15,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,51161.4,,0.05,0.0,,0.0,,0.0
2007-10-16,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,51064.65,,0.05,0.0,,0.0,,0.0
2007-10-17,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,52315.95,,0.05,0.0,,0.0,,0.0
2007-10-18,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,52245.0,,0.05,0.0,,0.0,,0.0
2007-10-19,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,52186.95,,0.05,0.0,,0.0,,0.0
2007-10-22,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,52186.95,,0.05,0.0,,0.0,,0.0
2007-10-23,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,51896.7,,0.05,0.0,,0.0,,0.0
2007-10-24,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,51793.5,,0.05,0.0,,0.0,,0.0
2007-10-25,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,51980.55,,0.05,0.0,,0.0,,0.0
2007-10-26,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,52245.0,,0.05,0.0,,0.0,,0.0
2007-10-29,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,52303.05,,0.05,0.0,,0.0,,0.0
2007-10-30,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,52380.45,,0.05,0.0,,0.0,,0.0
2007-10-31,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,52354.65,,0.05,0.0,,0.0,,0.0
2007-11-01,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,53038.35,,0.05,0.0,,0.0,,0.0
2007-11-02,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,53038.35,,0.05,0.0,,0.0,,0.0
2007-11-05,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,52483.65,,0.05,0.0,,0.0,,0.0
2007-11-06,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,52470.75,,0.05,0.0,,0.0,,0.0
2007-11-07,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,51999.9,,0.05,0.0,,0.0,,0.0
2007-11-08,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,51716.1,,0.05,0.0,,0.0,,0.0
2007-11-09,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,51174.3,,0.05,0.0,,0.0,,0.0
2007-11-12,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,51271.05,,0.05,0.0,,0.0,,0.0
2007-11-13,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,51851.55,,0.05,0.0,,0.0,,0.0
2007-11-14,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,52057.95,,0.05,0.0,,0.0,,0.0
2007-11-15,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,52464.3,,0.05,0.0,,0.0,,0.0
2007-11-16,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,52425.6,,0.05,0.0,,0.0,,0.0
2007-11-19,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,52245.0,,0.05,0.0,,0.0,,0.0
2007-11-20,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,51748.35,,0.05,0.0,,0.0,,0.0
2007-11-21,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,50587.35,,0.05,0.0,,0.0,,0.0
2007-11-22,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,645.0,51271.05,,0.05,0.0,,0.0,,0.0
2007-11-23,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,42645.0,3413305.8,,3.37,0.0,,0.0,,0.0
2007-11-26,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,42645.0,3411600.0,,3.39,0.0,,0.0,,0.0
2007-11-27,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,42645.0,3391130.4,,3.41,0.0,,0.0,,0.0
2007-11-28,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,42645.0,3433775.4,,3.4,0.0,,0.0,,0.0
2007-11-29,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,42645.0,3454245.0,,3.44,0.0,,0.0,,0.0
2007-11-30,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,42645.0,3460215.3,,3.49,0.0,,0.0,,0.0
2007-12-03,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,42645.0,3490493.25,,3.46,0.0,,0.0,,0.0
2007-12-04,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,42645.0,3449980.5,,3.47,0.0,,0.0,,0.0
2007-12-05,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,42645.0,3474714.6,,3.44,0.0,,0.0,,0.0
2007-12-06,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,42645.0,3484949.4,,3.48,0.0,,0.0,,0.0
2007-12-07,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,43345.0,3535218.2,,3.53,0.0,,0.0,,0.0
2007-12-10,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,43345.0,3561658.65,,3.53,0.0,,0.0,,0.0
2007-12-11,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,43345.0,3522214.7,,3.57,0.0,,0.0,,0.0
2007-12-12,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,43345.0,3519180.55,,3.52,0.0,,0.0,,0.0
2007-12-13,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,43345.0,3507477.4,,3.53,0.0,,0.0,,0.0
2007-12-14,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,43345.0,3478002.8,,3.55,0.0,,0.0,,0.0
2007-12-17,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,43345.0,3483204.2,,3.48,0.0,,0.0,,0.0
2007-12-18,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,43345.0,3514846.05,,3.48,0.0,,0.0,,0.0
2007-12-19,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,43345.0,3439425.75,,3.46,0.0,,0.0,,0.0
2007-12-20,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,43345.0,3439425.75,,3.44,0.0,,0.0,,0.0
2007-12-21,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,43345.0,3504876.7,,3.43,0.0,,0.0,,0.0
2007-12-24,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,43345.0,3524815.4,,3.41,0.0,,0.0,,0.0
2007-12-25,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,43345.0,3524815.4,,3.41,0.0,,0.0,,0.0
2007-12-26,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,43345.0,3524815.4,,3.41,0.0,,0.0,,0.0
2007-12-27,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,43345.0,3543887.2,,3.4,0.0,,0.0,,0.0
2007-12-28,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,43345.0,3500542.2,,3.37,0.0,,0.0,,0.0
2007-12-31,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,43345.0,3500542.2,,3.39,0.0,,0.0,,0.0
2008-01-01,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,43345.0,3500542.2,,3.39,0.0,,0.0,,0.0
2008-01-02,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1345.0,108985.35,,0.11,0.0,,0.0,,0.0
2008-01-03,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,43345.0,3445927.5,,3.51,0.0,,0.0,,0.0
2008-01-04,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,43345.0,3425988.8,,3.44,0.0,,0.0,,0.0
2008-01-07,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,43345.0,3421654.3,,3.44,0.0,,0.0,,0.0
2008-01-08,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,43345.0,3461531.7,,3.42,0.0,,0.0,,0.0
2008-01-09,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,43345.0,3402582.5,,3.47,0.0,,0.0,,0.0
2008-01-10,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,43345.0,3359237.5,,3.37,0.0,,0.0,,0.0
2008-01-11,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,43345.0,3234837.35,,3.37,0.0,,0.0,,0.0
2008-01-14,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,43345.0,3261711.25,,3.22,0.0,,0.0,,0.0
2008-01-15,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,43345.0,3159417.05,,3.28,0.0,,0.0,,0.0
2008-01-16,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,43345.0,3194526.5,,3.31,0.0,,0.0,,0.0
2008-01-17,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,43345.0,3216199.0,,3.2,0.0,,0.0,,0.0
2008-01-18,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,43345.0,3198861.0,,3.23,0.0,,0.0,,0.0
2008-01-21,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,43345.0,3097433.7,,3.24,0.0,,0.0,,0.0
2008-01-22,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,43345.0,3094399.55,,3.07,0.0,,0.0,,0.0
2008-01-23,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,43345.0,2991671.9,,3.09,0.0,,0.0,,0.0
2008-01-24,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,43345.0,3116505.5,,3.09,0.0,,0.0,,0.0
2008-01-25,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,43345.0,3183690.25,,3.12,0.0,,0.0,,0.0
2008-01-28,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,43345.0,3138178.0,,3.16,0.0,,0.0,,0.0
2008-01-29,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,43345.0,3150748.05,,3.14,0.0,,0.0,,0.0
2008-01-30,42000.0,3021900.0,34.58,,3.18,2.0,0.0,42000.0,0.0,3021900.0,,,,,,,,,,,,,,,,42000.0,,3.18,,,,100.0,92.59,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9259
2008-01-31,42000.0,3046680.0,34.44,,3.19,2.0,0.0,42000.0,0.0,3046680.0,,,,,,,,,,,,,,,,,,3.19,,,,100.0,91.87,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9187
2008-02-01,42000.0,3126900.0,24.98,,3.2,2.0,0.0,42000.0,0.0,3126900.0,,,,,,,,,,,,,,,,,,3.2,,,,100.0,92.6,0.0,0.0,,0.0,100.0,,1.0,100.0,0.926
2008-02-04,42000.0,3061380.0,25.74,,3.28,2.0,0.0,42000.0,0.0,3061380.0,,,,,,,,,,,,,,,,,,3.28,,,,100.0,92.61,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9261
2008-02-05,42000.0,3015180.0,23.81,,3.25,2.0,0.0,42000.0,0.0,3015180.0,,,,,,,,,,,,,,,,,,3.25,,,,100.0,92.61,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9261
2008-02-06,42000.0,3045420.0,21.21,,3.17,2.0,0.0,42000.0,0.0,3045420.0,,,,,,,,,,,,,,,,,,3.17,,,,100.0,92.61,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9261
2008-02-07,42000.0,2998800.0,12.95,,3.24,2.0,0.0,42000.0,0.0,2998800.0,,,,,,,,,,,,,,,,,,3.24,,,,100.0,92.59,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9259
2008-02-08,42000.0,3018120.0,11.11,,3.15,2.0,0.0,42000.0,0.0,3018120.0,,,,,,,,,,,,,,,,,,3.15,,,,100.0,92.61,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9261
2008-02-11,42000.0,2989560.0,11.17,,3.16,2.0,0.0,42000.0,0.0,2989560.0,,,,,,,,,,,,,,,,,,3.16,,,,100.0,92.61,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9261
2008-02-12,42000.0,3007200.0,10.77,,3.12,2.0,0.0,42000.0,0.0,3007200.0,,,,,,,,,,,,,,,,,,3.12,,,,100.0,92.62,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9262
2008-02-13,42000.0,3039960.0,10.48,,3.16,2.0,0.0,42000.0,0.0,3039960.0,,,,,,,,,,,,,,,,,,3.16,,,,100.0,92.59,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9259
2008-02-14,42000.0,3066840.0,10.12,,3.18,2.0,0.0,42000.0,0.0,3066840.0,,,,,,,,,,,,,,,,,,3.18,,,,100.0,88.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.8814
2008-02-15,42000.0,3058020.0,9.99,,3.21,2.0,0.0,42000.0,0.0,3058020.0,,,,,,,,,,,,,,,,,,3.21,,,,100.0,88.12,0.0,0.0,,0.0,100.0,,1.0,100.0,0.8812
2008-02-18,42000.0,3074820.0,10.68,,3.21,2.0,0.0,42000.0,0.0,3074820.0,,,,,,,,,,,,,,,,,,3.21,,,,100.0,88.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.8825
2008-02-19,42000.0,3064320.0,10.09,,3.21,2.0,0.0,42000.0,0.0,3064320.0,,,,,,,,,,,,,,,,,,3.21,,,,100.0,88.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.8813
2008-02-20,42000.0,2998380.0,10.21,,3.23,2.0,0.0,42000.0,0.0,2998380.0,,,,,,,,,,,,,,,,,,3.23,,,,100.0,88.12,0.0,0.0,,0.0,100.0,,1.0,100.0,0.8812
