,ALESE FP Equity_DX_SI_QTY,ALESE FP Equity_DX_SHORT_INTEREST_VALUE,ALESE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALESE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALESE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALESE FP Equity_DX_SI_MV,ALESE FP Equity_DX_DSS,ALESE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALESE FP Equity_DX_SUPPLY_SI_QTY,ALESE FP Equity_DX_BROKER_SI_QTY,ALESE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALESE FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALESE FP Equity_DX_BROKER_SI_MV_INC_x,ALESE FP Equity_DX_BROKER_SI_QTY_ADD,ALESE FP Equity_DX_SUPPLY_SI_MV_DEC,ALESE FP Equity_DX_BROKER_SI_QTY_INC,ALESE FP Equity_DX_SUPPLY_SI_QTY_DEC,ALESE FP Equity_DX_BROKER_SI_MV_INC_y,ALESE FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALESE FP Equity_DX_BROKER_SI_MV_ADD,ALESE FP Equity_DX_SUPPLY_SI_QTY_ADD,ALESE FP Equity_DX_BROKER_SI_QTY_DEC,ALESE FP Equity_DX_SUPPLY_SI_MV,ALESE FP Equity_DX_BROKER_SI_MV_DEC,ALESE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALESE FP Equity_DX_UTILIZATION_QUANTITY,ALESE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALESE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALESE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALESE FP Equity_DX_ACTIVE_UTILIZATION_MV,ALESE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALESE FP Equity_DX_BROKER_SI_CON_RATIO,ALESE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALESE FP Equity_DX_DEMAND_SUPPLY_RATIO,ALESE FP Equity_PX_LAST
2024-01-05,214.0,2015.88,0.0,0.06,0.0,0.0,0.0,2015.88,214.0,214.0,2015.88,,,,,,,,,,,,0.0,,100.0,0.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016,9.42
2024-01-08,234.0,2190.24,0.0,0.06,0.0,0.0,0.0,2003.04,214.0,214.0,2003.04,,,,,,,,,,,,0.0,,100.0,0.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.0018,9.36
2024-01-09,1114.0,10293.36,0.02,0.31,0.01,0.01,0.0,10293.36,1114.0,1114.0,10293.36,900.0,0.01,,,900.0,,0.01,900.0,,,,0.01,,100.0,0.85,0.0,0.0,0.0,100.0,,1.0,100.0,0.0085,9.24
2024-01-10,920.0,8372.0,0.01,0.28,0.01,0.01,0.0,8372.0,920.0,920.0,8372.0,,,,0.0,,194.0,,,,,194.0,0.01,0.0,100.0,0.7,0.0,0.0,0.0,100.0,,1.0,100.0,0.007,9.1
2024-01-11,900.0,8136.0,0.01,0.27,0.01,0.01,0.0,8136.0,900.0,900.0,8136.0,,,,0.0,,20.0,,,,,20.0,0.01,0.0,100.0,0.68,0.0,0.0,0.0,100.0,,1.0,100.0,0.0068,9.04
2024-01-12,900.0,7974.0,0.01,0.27,0.01,0.01,0.0,7974.0,900.0,900.0,7974.0,,,,,,,,,,,,0.01,,100.0,0.68,0.0,0.0,0.0,100.0,,1.0,100.0,0.0068,8.86
2024-01-15,900.0,7920.0,0.01,0.27,0.01,0.01,0.0,7920.0,900.0,900.0,7920.0,,,,,,,,,,,,0.01,,100.0,0.68,0.0,0.0,0.0,100.0,,1.0,100.0,0.0068,8.8
2024-01-16,900.0,7722.0,0.01,0.28,0.01,0.01,0.0,7722.0,900.0,900.0,7722.0,,,,,,,,,,,,0.01,,100.0,0.68,0.0,0.0,0.0,100.0,,1.0,100.0,0.0068,8.58
2024-01-17,900.0,7902.0,0.01,0.29,0.01,0.01,0.0,7902.0,900.0,900.0,7902.0,,,,,,,,,,,,0.01,,100.0,0.68,0.0,0.0,0.0,100.0,,1.0,100.0,0.0068,8.78
2024-01-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.01,,900.0,,,,,900.0,0.0,0.01,0.0,0.0,131416.0,1143319.2,1.15,0.0,,0.0,,0.0,8.7
2024-01-19,200.0,1772.0,0.0,0.07,0.0,0.0,0.0,886.0,100.0,100.0,886.0,,,100.0,,,,,,0.0,100.0,,0.0,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0015,8.86
2024-01-22,200.0,1780.0,0.0,0.07,0.0,0.0,0.0,890.0,100.0,100.0,890.0,,,,,,,,,,,,0.0,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0015,8.9
2024-01-23,200.0,1800.0,0.0,0.07,0.0,0.0,0.0,900.0,100.0,100.0,900.0,,,,,,,,,,,,0.0,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0015,9.0
2024-01-24,200.0,1800.0,0.0,0.07,0.0,0.0,0.0,900.0,100.0,100.0,900.0,,,,,,,,,,,,0.0,,100.0,0.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0015,9.0
2024-01-25,2701.0,24417.04,0.04,0.93,0.02,0.02,0.0,913.04,2600.0,101.0,23504.0,1.0,0.0,,,1.0,,0.0,1.0,,2499.0,,0.02,,2.0,1.98,127501.0,1152609.04,1.15,2.0,7.48,0.8616,92.52,0.0205,9.04
2024-01-26,2701.0,24309.0,0.04,0.94,0.02,0.02,0.0,909.0,2600.0,101.0,23400.0,,,,,,,,,,,,0.02,,1.96,1.94,130000.0,1170000.0,1.18,1.96,7.48,0.8616,92.52,0.0202,9.0
2024-01-29,2701.0,24579.1,0.04,1.0,0.02,0.02,0.0,919.1,2600.0,101.0,23660.0,,,,,,,,,,,,0.02,,2.0,1.98,127501.0,1160259.1,1.15,2.0,7.48,0.8616,92.52,0.0205,9.1
2024-01-30,202.0,1898.8,0.0,0.08,0.0,0.0,0.0,949.4,101.0,101.0,949.4,,,,0.02,,2499.0,,,,,,0.0,,100.0,0.08,0.0,0.0,0.0,100.0,7.53,1.0,100.0,0.0015,9.4
2024-01-31,2.0,18.48,0.0,0.0,0.0,0.0,0.0,9.24,1.0,1.0,9.24,,,,0.0,,100.0,,,,,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.0,9.24
2024-02-01,2.0,18.24,0.0,0.0,0.0,0.0,0.0,9.12,1.0,1.0,9.12,,,,,,,,,,,,0.0,,100.0,0.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.0,9.12
2024-02-02,2.0,18.24,0.0,0.0,0.0,0.0,0.0,9.12,1.0,1.0,9.12,,,,,,,,,,,,0.0,,100.0,0.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.0,9.12
2024-02-05,2.0,17.8,0.0,0.0,0.0,0.0,0.0,8.9,1.0,1.0,8.9,,,,,,,,,,,,0.0,,100.0,0.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.0,8.9
2024-02-06,2.0,17.4,0.0,0.0,0.0,0.0,0.0,8.7,1.0,1.0,8.7,,,,,,,,,,,,0.0,,100.0,0.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.0,8.7
2024-02-07,2.0,17.52,0.0,0.0,0.0,0.0,0.0,8.76,1.0,1.0,8.76,,,,,,,,,,,,0.0,,100.0,0.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.0,8.76
2024-02-08,2.0,17.32,0.0,0.0,0.0,0.0,0.0,8.66,1.0,1.0,8.66,,,,,,,,,,,,0.0,,100.0,0.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.0,8.66
2024-02-09,2.0,17.32,0.0,0.0,0.0,0.0,0.0,8.66,1.0,1.0,8.66,,,,,,,,,,,,0.0,,100.0,0.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.0,8.66
2024-02-12,2.0,17.12,0.0,0.0,0.0,0.0,0.0,8.56,1.0,1.0,8.56,,,,,,,,,,,,0.0,,100.0,0.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.0,8.56
2024-02-13,2.0,16.6,0.0,0.0,0.0,0.0,0.0,8.3,1.0,1.0,8.3,,,,,,,,,,,,0.0,,100.0,0.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.0,8.3
2024-02-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,1.0,,,,,1.0,0.0,0.0,0.0,0.0,131000.0,1074200.0,1.09,0.0,,0.0,,0.0,8.2
2024-02-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,131000.0,1063720.0,1.09,0.0,,0.0,,0.0,8.12
2024-02-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,131000.0,1103020.0,1.06,0.0,,0.0,,0.0,8.42
2024-02-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,131000.0,1095160.0,1.1,0.0,,0.0,,0.0,8.36
2024-02-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,131000.0,1079440.0,1.1,0.0,,0.0,,0.0,8.24
2024-02-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,131000.0,1066340.0,1.08,0.0,,0.0,,0.0,8.14
2024-02-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,131000.0,1061100.0,1.07,0.0,,0.0,,0.0,8.1
2024-02-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,131000.0,1063720.0,1.07,0.0,,0.0,,0.0,8.12
2024-02-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,131000.0,1053240.0,1.06,0.0,,0.0,,0.0,8.04
2024-02-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,131000.0,1087300.0,1.05,0.0,,0.0,,0.0,8.3
2024-02-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,131000.0,1053240.0,1.09,0.0,,0.0,,0.0,8.04
2024-02-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,131000.0,1032280.0,1.05,0.0,,0.0,,0.0,7.88
2024-03-01,900.0,6750.0,0.01,0.39,0.01,0.01,0.0,6750.0,900.0,900.0,6750.0,,,900.0,,,,,,0.01,900.0,,0.01,,100.0,0.69,0.0,0.0,0.0,100.0,,1.0,100.0,0.0069,7.5
2024-03-04,900.0,6354.0,0.01,0.33,0.01,0.01,0.0,6354.0,900.0,900.0,6354.0,,,,,,,,,,,,0.01,,100.0,0.69,0.0,0.0,0.0,100.0,,1.0,100.0,0.0069,7.06
2024-03-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.01,,900.0,,,,,900.0,0.0,0.01,0.0,0.0,131000.0,861980.0,0.92,0.0,,0.0,,0.0,6.58
2024-03-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,131000.0,812200.0,0.86,0.0,,0.0,,0.0,6.2
2024-03-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,131000.0,930100.0,0.81,0.0,,0.0,,0.0,7.1
2024-03-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,137587.0,935591.6,0.98,0.0,,0.0,,0.0,6.8
2024-03-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,139285.0,955495.1,0.95,0.0,,0.0,,0.0,6.86
2024-03-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,139556.0,946189.68,0.96,0.0,,0.0,,0.0,6.78
2024-03-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,139556.0,893158.4,0.95,0.0,,0.0,,0.0,6.4
2024-03-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,139556.0,823380.4,0.89,0.0,,0.0,,0.0,5.9
2024-03-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,139556.0,739646.8,0.82,0.0,,0.0,,0.0,5.3
2024-03-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,139556.0,662891.0,0.74,0.0,,0.0,,0.0,4.75
2024-03-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,139556.0,781513.6,0.66,0.0,,0.0,,0.0,5.6
2024-03-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,139556.0,764766.88,0.78,0.0,,0.0,,0.0,5.48
2024-03-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,139456.0,753062.4,0.76,0.0,,0.0,,0.0,5.4
2024-03-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,139456.0,744695.04,0.75,0.0,,0.0,,0.0,5.34
2024-03-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,139456.0,700069.12,0.74,0.0,,0.0,,0.0,5.02
2024-03-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,139456.0,711225.6,0.7,0.0,,0.0,,0.0,5.1
2024-03-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,139456.0,652654.08,0.71,0.0,,0.0,,0.0,4.68
2024-03-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,139456.0,633130.24,0.65,0.0,,0.0,,0.0,4.54
2024-03-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,139456.0,633130.24,0.63,0.0,,0.0,,0.0,
2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,139456.0,633130.24,0.63,0.0,,0.0,,0.0,
2024-04-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,139456.0,663810.56,0.63,0.0,,0.0,,0.0,4.76
2024-04-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,139456.0,739116.8,0.66,0.0,,0.0,,0.0,5.3
2024-04-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,139456.0,794899.2,0.74,0.0,,0.0,,0.0,5.7
2024-04-05,700.0,4018.0,0.01,0.06,0.0,0.0,0.0,4018.0,700.0,700.0,4018.0,,,700.0,,,,,,0.0,700.0,,0.0,,100.0,0.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.005,5.74
2024-04-08,700.0,4200.0,0.01,0.06,0.0,0.0,0.0,4200.0,700.0,700.0,4200.0,,,,,,,,,,,,0.0,,100.0,0.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.005,6.0
2024-04-09,700.0,4270.0,0.01,0.05,0.0,0.0,0.0,4270.0,700.0,700.0,4270.0,,,,,,,,,,,,0.0,,100.0,0.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.005,6.1
2024-04-10,700.0,4200.0,0.01,0.05,0.0,0.0,0.0,4200.0,700.0,700.0,4200.0,,,,,,,,,,,,0.0,,100.0,0.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.005,6.0
2024-04-11,700.0,3850.0,0.01,0.05,0.0,0.0,0.0,3850.0,700.0,700.0,3850.0,,,,,,,,,,,,0.0,,100.0,0.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.005,5.5
2024-04-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,700.0,,,,,700.0,0.0,0.0,0.0,0.0,139456.0,753062.4,0.77,0.0,,0.0,,0.0,5.4
2024-04-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,139456.0,741905.92,0.75,0.0,,0.0,,0.0,5.32
2024-04-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,139456.0,741905.92,0.74,0.0,,0.0,,0.0,5.32
2024-04-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,139456.0,750273.28,0.74,0.0,,0.0,,0.0,5.38
2024-04-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,139456.0,739116.8,0.75,0.0,,0.0,,0.0,5.3
2024-04-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,139456.0,727960.32,0.74,0.0,,0.0,,0.0,5.22
2024-04-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,139456.0,739116.8,0.73,0.0,,0.0,,0.0,5.3
2024-04-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,139456.0,794899.2,0.74,0.0,,0.0,,0.0,5.7
2024-04-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,139456.0,772586.24,0.79,0.0,,0.0,,0.0,5.54
2024-04-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,139456.0,769797.12,0.77,0.0,,0.0,,0.0,5.52
2024-04-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,139456.0,836736.0,0.77,0.0,,0.0,,0.0,6.0
2024-04-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,139456.0,845103.36,0.84,0.0,,0.0,,0.0,6.06
2024-04-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,139456.0,872994.56,0.85,0.0,,0.0,,0.0,6.26
2024-05-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,139456.0,872994.56,0.87,0.0,,0.0,,0.0,
2024-05-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,139456.0,859048.96,0.87,0.0,,0.0,,0.0,6.16
2024-05-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,139456.0,928776.96,0.86,0.0,,0.0,,0.0,6.66
2024-05-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,139456.0,948300.8,0.93,0.0,,0.0,,0.0,6.8
2024-05-07,700.0,4858.0,0.01,0.09,0.0,0.0,0.0,4858.0,700.0,700.0,4858.0,,,700.0,,,,,,0.0,700.0,,0.0,,100.0,0.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.005,6.94
2024-05-08,700.0,4802.0,0.01,0.09,0.0,0.0,0.0,4802.0,700.0,700.0,4802.0,,,,,,,,,,,,0.0,,100.0,0.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.005,6.86
2024-05-09,700.0,4802.0,0.01,0.1,0.0,0.0,0.0,4802.0,700.0,700.0,4802.0,,,,,,,,,,,,0.0,,100.0,0.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.005,6.86
2024-05-10,700.0,4760.0,0.01,0.1,0.0,0.0,0.0,4760.0,700.0,700.0,4760.0,,,,,,,,,,,,0.0,,100.0,0.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.005,6.8
2024-05-13,700.0,4704.0,0.01,0.1,0.0,0.0,0.0,4704.0,700.0,700.0,4704.0,,,,,,,,,,,,0.0,,100.0,0.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.005,6.72
2024-05-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,700.0,,,,,700.0,0.0,0.0,0.0,0.0,139456.0,914831.36,0.94,0.0,,0.0,,0.0,6.56
2024-05-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,139456.0,939933.44,0.91,0.0,,0.0,,0.0,6.74
2024-05-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,139456.0,959457.28,0.94,0.0,,0.0,,0.0,6.88
2024-05-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,139456.0,1096124.16,0.96,0.0,,0.0,,0.0,7.86
2024-05-20,700.0,5740.0,0.01,0.1,0.0,0.01,0.0,5740.0,700.0,700.0,5740.0,,,700.0,,,,,,0.01,700.0,,0.01,,100.0,0.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.005,8.2
2024-05-21,700.0,5768.0,0.01,0.09,0.0,0.01,0.0,5768.0,700.0,700.0,5768.0,,,,,,,,,,,,0.01,,100.0,0.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.005,8.24
2024-05-22,700.0,5740.0,0.01,0.09,0.0,0.01,0.0,5740.0,700.0,700.0,5740.0,,,,,,,,,,,,0.01,,100.0,0.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.005,8.2
2024-05-23,700.0,5810.0,0.01,0.09,0.0,0.01,0.0,5810.0,700.0,700.0,5810.0,,,,,,,,,,,,0.01,,100.0,0.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.005,8.3
2024-05-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.01,,700.0,,,,,700.0,0.0,0.01,0.0,0.0,139856.0,1177587.52,1.16,0.0,,0.0,,0.0,8.42
2024-05-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,139456.0,1143539.2,1.17,0.0,,0.0,,0.0,8.2
2024-05-28,700.0,5684.0,0.01,0.08,0.0,0.01,0.0,5684.0,700.0,700.0,5684.0,,,700.0,,,,,,0.01,700.0,,0.01,,100.0,0.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.005,8.12
2024-05-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.01,,700.0,,,,,700.0,0.0,0.01,0.0,0.0,139556.0,1189017.12,1.13,0.0,,0.0,,0.0,8.52
2024-05-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,139456.0,1210478.08,1.19,0.0,,0.0,,0.0,8.68
2024-05-31,700.0,6034.0,0.01,0.07,0.0,0.01,0.0,0.0,700.0,0.0,6034.0,,,,,,,,,,700.0,,0.01,,100.0,0.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.005,8.62
2024-06-03,700.0,6300.0,0.01,0.07,0.0,0.01,0.0,6300.0,700.0,700.0,6300.0,,,700.0,,,,,,0.01,,,0.01,,100.0,0.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.005,9.0
2024-06-04,700.0,6356.0,0.01,0.07,0.0,0.01,0.0,6356.0,700.0,700.0,6356.0,,,,,,,,,,,,0.01,,100.0,0.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.005,9.08
2024-06-05,700.0,6258.0,0.01,0.07,0.0,0.01,0.0,6258.0,700.0,700.0,6258.0,,,,,,,,,,,,0.01,,100.0,0.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.005,8.94
2024-06-06,700.0,6160.0,0.01,0.06,0.0,0.01,0.0,6160.0,700.0,700.0,6160.0,,,,,,,,,,,,0.01,,100.0,0.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.005,8.8
2024-06-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.01,,700.0,,,,,700.0,0.0,0.01,0.0,0.0,139456.0,1171430.4,1.23,0.0,,0.0,,0.0,8.4
2024-06-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,139556.0,1091327.92,1.17,0.0,,0.0,,0.0,7.82
2024-06-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,139456.0,1029185.28,1.09,0.0,,0.0,,0.0,7.38
2024-06-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,139385.0,1006359.7,1.03,0.0,,0.0,,0.0,7.22
2024-06-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,139185.0,946458.0,1.0,0.0,,0.0,,0.0,6.8
2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,139185.0,915837.3,0.95,0.0,,0.0,,0.0,6.58
2024-06-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,139185.0,899135.1,0.92,0.0,,0.0,,0.0,6.46
2024-06-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,138023.0,930275.02,0.89,0.0,,0.0,,0.0,6.74
