,CBDG FP Equity_DX_SI_QTY,CBDG FP Equity_DX_SHORT_INTEREST_VALUE,CBDG FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,CBDG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CBDG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CBDG FP Equity_DX_SI_MV,CBDG FP Equity_DX_DSS,CBDG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CBDG FP Equity_DX_SUPPLY_SI_QTY,CBDG FP Equity_DX_BROKER_SI_QTY,CBDG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CBDG FP Equity_DX_SUPPLY_SI_QTY_INC_x,CBDG FP Equity_DX_BROKER_SI_MV_INC_x,CBDG FP Equity_DX_BROKER_SI_QTY_ADD,CBDG FP Equity_DX_SUPPLY_SI_MV_DEC,CBDG FP Equity_DX_BROKER_SI_QTY_INC,CBDG FP Equity_DX_SUPPLY_SI_QTY_DEC,CBDG FP Equity_DX_BROKER_SI_MV_INC_y,CBDG FP Equity_DX_SUPPLY_SI_QTY_INC_y,CBDG FP Equity_DX_BROKER_SI_MV_ADD,CBDG FP Equity_DX_SUPPLY_SI_QTY_ADD,CBDG FP Equity_DX_BROKER_SI_QTY_DEC,CBDG FP Equity_DX_SUPPLY_SI_MV,CBDG FP Equity_DX_BROKER_SI_MV_DEC,CBDG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CBDG FP Equity_DX_UTILIZATION_QUANTITY,CBDG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CBDG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CBDG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CBDG FP Equity_DX_ACTIVE_UTILIZATION_MV,CBDG FP Equity_DX_BROKER_SI_CON_RATIO,CBDG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CBDG FP Equity_DX_DEMAND_SUPPLY_RATIO,CBDG FP Equity_PX_LAST
1997-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.143
1997-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.143
1997-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.52
1997-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.673
1997-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.52
1997-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.898
1997-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.716
1997-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.716
1997-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.898
1997-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.002
1997-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.611
1997-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.303
1997-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.618
1997-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.863
1997-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.246
1997-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.094
1997-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.479
1997-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.765
1997-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.716
1997-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.765
1998-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.667
1998-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.444
1998-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.108
1998-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.731
1998-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.255
1998-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.633
1998-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.633
1998-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.633
1998-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.633
1998-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.255
1998-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.633
1998-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.633
1998-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.803
1998-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.675
1998-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.108
1998-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.633
1998-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.633
1998-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.633
1998-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.437
1998-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.633
1998-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.633
1998-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.633
1998-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.255
1998-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.255
1998-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.255
1998-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.103
1998-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.633
1998-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.633
1998-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.878
1998-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.878
1998-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.878
1998-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.123
1998-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.123
1998-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.367
1998-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.367
1998-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.367
1998-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.367
1998-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.367
1998-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.123
1998-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.605
1998-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.123
1998-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.066
1998-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.78
1998-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.78
1998-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.123
1998-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.878
1998-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.5
1998-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.123
1998-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.878
1998-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.408
1998-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.017
1998-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.123
1998-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.36
1998-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.36
1998-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.878
1998-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.878
1998-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.927
1998-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.927
1998-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.5
1998-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.123
1998-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.745
1998-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.745
1998-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.123
1998-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.745
1998-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.269
1998-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.794
1998-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.318
1998-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.318
1998-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.538
1998-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.186
1998-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.808
1998-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.906
1998-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.48
1998-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.48
1998-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.717
1998-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.857
1998-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.857
1998-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.71
1998-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.514
1998-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.514
1998-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.514
1998-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.549
1998-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.226
1998-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.074
1998-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.36
1998-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.123
1998-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.683
1998-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.843
1998-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.215
1998-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.367
1998-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.367
1998-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.318
1998-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.318
1998-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.984
1998-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.857
1998-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.857
1998-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.906
1998-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.431
1998-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.431
1998-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.431
1998-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.48
1998-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.431
1998-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.387
1998-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.186
1998-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.661
1998-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.235
1998-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.186
1998-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.71
1998-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.661
1998-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.509
1998-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.612
1998-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.612
1998-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.759
1998-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.18
1998-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.759
1998-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.333
1998-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.808
1998-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.973
1998-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.578
1998-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.725
1998-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.347
1998-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.719
1998-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.719
1998-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.109
1998-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.445
1998-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.116
1998-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.592
1998-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.592
1998-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.592
1998-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.592
1998-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.445
1998-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.744
1998-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.744
1998-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.592
1998-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.592
1998-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.067
1998-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.067
1998-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.004
1998-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.857
1998-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.857
1998-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.102
1998-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.578
1998-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.48
1998-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.102
1998-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.627
1998-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.676
1998-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.347
1998-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.97
1998-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.347
1998-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.004
1998-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.102
1998-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.102
1998-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.102
1998-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.102
1998-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.102
1998-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.102
1998-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.102
1998-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.102
1998-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.102
1998-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.102
1998-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.102
1998-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.102
1998-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.102
1998-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.102
1998-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.725
1998-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.48
1998-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.48
1998-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.48
1998-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.857
1998-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.382
1998-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.857
1998-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.857
1998-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.857
1998-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.857
1998-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.235
1998-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.235
1998-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.235
1998-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.235
1998-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.612
1998-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.612
1998-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.612
1998-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.612
1998-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.612
1998-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.612
1998-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.137
1998-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.661
1998-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.612
1998-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.612
1998-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.612
1998-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.99
1998-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.142
1998-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.99
1998-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.857
1998-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.917
1998-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.765
1998-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.857
1998-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.99
1998-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.01
1998-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.48
1998-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.48
1998-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.48
1998-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.48
1998-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.102
1998-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.347
1998-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.347
1998-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.347
1998-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.347
1998-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.5
1998-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.97
1998-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.97
1998-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.5
1998-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.347
1998-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.97
1998-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.347
1998-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.109
1998-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.97
1998-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.109
1998-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.5
1998-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.109
1998-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.109
1998-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.592
1998-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.592
1999-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.1
1999-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.0
1999-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.9
1999-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.0
1999-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.0
1999-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.0
1999-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.0
1999-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.1
1999-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.0
1999-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.0
1999-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.4
1999-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.0
1999-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.0
1999-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.1
1999-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.0
1999-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.5
1999-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.0
1999-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.1
1999-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.0
1999-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.0
1999-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0
1999-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.0
1999-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.5
1999-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.0
1999-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.0
1999-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.0
1999-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.0
1999-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.0
1999-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.0
1999-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0
1999-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.0
1999-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.0
1999-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.0
1999-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.0
1999-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0
1999-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.0
1999-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.0
1999-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.0
1999-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.1
1999-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.0
1999-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.1
1999-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.1
1999-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.1
1999-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.0
1999-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.0
1999-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.0
1999-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.0
1999-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.0
1999-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.0
1999-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.0
1999-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.0
1999-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.0
1999-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.0
