,LHYFE FP Equity_DX_SI_QTY,LHYFE FP Equity_DX_SHORT_INTEREST_VALUE,LHYFE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,LHYFE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,LHYFE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,LHYFE FP Equity_DX_SI_MV,LHYFE FP Equity_DX_DSS,LHYFE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,LHYFE FP Equity_DX_SUPPLY_SI_QTY,LHYFE FP Equity_DX_BROKER_SI_QTY,LHYFE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,LHYFE FP Equity_DX_BROKER_SI_MV_NEW_x,LHYFE FP Equity_DX_SUPPLY_SI_QTY_INC_x,LHYFE FP Equity_DX_BROKER_SI_MV_INC_x,LHYFE FP Equity_DX_BROKER_SI_QTY_ADD,LHYFE FP Equity_DX_BROKER_SI_QTY_NEW,LHYFE FP Equity_DX_SUPPLY_SI_MV_DEC,LHYFE FP Equity_DX_BROKER_SI_QTY_INC,LHYFE FP Equity_DX_SUPPLY_SI_QTY_DEC,LHYFE FP Equity_DX_BROKER_SI_MV_NEW_y,LHYFE FP Equity_DX_BROKER_SI_MV_INC_y,LHYFE FP Equity_DX_SUPPLY_SI_QTY_INC_y,LHYFE FP Equity_DX_BROKER_SI_MV_ADD,LHYFE FP Equity_DX_SUPPLY_SI_QTY_ADD,LHYFE FP Equity_DX_BROKER_SI_QTY_DEC,LHYFE FP Equity_DX_SUPPLY_SI_MV,LHYFE FP Equity_DX_BROKER_SI_MV_DEC,LHYFE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,LHYFE FP Equity_DX_UTILIZATION_QUANTITY,LHYFE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,LHYFE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,LHYFE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,LHYFE FP Equity_DX_ACTIVE_UTILIZATION_MV,LHYFE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,LHYFE FP Equity_DX_BROKER_SI_CON_RATIO,LHYFE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,LHYFE FP Equity_DX_DEMAND_SUPPLY_RATIO,LHYFE FP Equity_PX_LAST
2024-08-26,32167.0,124325.46,0.16,6.33,0.07,0.13,0.0,95144.71,21117.0,24617.0,81617.21,,,,,,,,,,,,,,,0.08,,100.0,94.79,0.0,0.0,0.0,100.0,30.1,0.2522,33.97,1.4439,3.865
2024-08-27,24767.0,94486.11,0.12,4.94,0.05,0.1,0.0,65682.86,13717.0,17217.0,52330.36,,,,,,0.03,,7400.0,,,,,,7400.0,0.05,0.03,100.0,92.2,0.0,0.0,0.0,100.0,19.16,0.2799,43.96,1.6647,3.815
2024-08-28,24767.0,96838.97,0.12,4.96,0.05,0.1,0.0,67318.47,13717.0,17217.0,53633.47,,,,,,,,,,,,,,,0.05,,100.0,92.2,0.0,0.0,0.0,100.0,19.36,0.278,43.65,1.6647,3.91
2024-08-29,24767.0,98324.99,0.12,4.91,0.05,0.1,0.0,68351.49,13717.0,17217.0,54456.49,,,,,,,,,,,,,,,0.05,,100.0,92.2,0.0,0.0,0.0,100.0,19.03,0.2791,43.88,1.6647,3.97
2024-08-30,22367.0,87454.97,0.11,4.48,0.05,0.09,0.0,57934.47,11317.0,14817.0,44249.47,,,,,,0.01,,2400.0,,,,,,2400.0,0.04,0.01,100.0,90.7,0.0,0.0,0.0,100.0,21.11,0.3302,48.49,1.7925,3.91
2024-09-02,22367.0,87454.97,0.11,4.41,0.05,0.09,0.0,57934.47,11317.0,14817.0,44249.47,,,,,,,,,,,,,,,0.04,,100.0,90.7,0.0,0.0,0.0,100.0,21.23,0.33,48.47,1.7925,3.91
2024-09-03,22367.0,87454.97,0.11,4.36,0.05,0.09,0.0,57934.47,11317.0,14817.0,44249.47,,,,,,,,,,,,,,,0.04,,100.0,90.7,0.0,0.0,0.0,100.0,21.26,0.33,48.46,1.7925,3.91
2024-09-04,22367.0,89020.66,0.11,4.6,0.05,0.09,0.0,58971.66,11317.0,14817.0,45041.66,,,,,,,,,,,,,,,0.04,,100.0,90.7,0.0,0.0,0.0,100.0,21.18,0.3292,48.39,1.7925,3.98
2024-09-05,22367.0,87790.48,0.11,4.43,0.05,0.09,0.0,58156.73,11317.0,14817.0,44419.23,,,,,,,,,,,,,,,0.05,,100.0,90.7,0.0,0.0,0.0,100.0,20.96,0.3316,48.73,1.7925,3.925
2024-09-06,22367.0,87678.64,0.11,4.9,0.05,0.09,0.0,58082.64,11317.0,14817.0,44362.64,,,,,,,,,,,,,,,0.04,,100.0,90.7,0.0,0.0,0.0,100.0,21.18,0.3303,48.52,1.7925,3.92
2024-09-09,22367.0,85330.11,0.11,4.93,0.05,0.09,0.0,56526.86,11317.0,14817.0,43174.36,,,,,,,,,,,,,,,0.04,,100.0,90.7,0.0,0.0,0.0,100.0,21.32,0.3312,48.6,1.7925,3.815
2024-09-10,23929.0,92964.17,0.12,4.87,0.05,0.09,0.0,57564.05,12879.0,14817.0,50034.92,,1562.0,,,,,,,,,1562.0,,,,0.05,,100.0,91.73,0.0,0.0,0.0,100.0,20.32,0.2914,45.01,1.7043,3.885
2024-09-11,24652.0,93924.12,0.12,4.92,0.05,0.1,0.0,56452.77,13602.0,14817.0,51823.62,,723.0,,,,,,,,,723.0,,,,0.05,,100.0,96.72,0.0,0.0,0.0,100.0,19.53,0.2812,44.04,1.753,3.81
2024-09-12,24652.0,93677.6,0.12,4.9,0.05,0.1,0.0,56304.6,13602.0,14817.0,51687.6,,,,,,,,,,,,,,,0.05,,100.0,98.28,0.0,0.0,0.0,100.0,19.74,0.2802,43.84,1.7812,3.8
2024-09-13,23857.0,89583.04,0.12,4.59,0.05,0.09,0.0,45687.09,15357.0,12167.0,57665.54,,1755.0,,,,,,,,,1755.0,,,2650.0,0.06,0.01,100.0,98.47,0.0,0.0,0.0,100.0,25.72,0.3115,44.04,1.5298,3.755
2024-09-16,23452.0,89352.12,0.12,4.43,0.05,0.09,0.0,46356.27,14952.0,12167.0,56967.12,,,,,,0.0,,405.0,,,,,,,0.06,,100.0,98.43,0.0,0.0,0.0,100.0,26.04,0.3058,42.91,1.5439,3.81
2024-09-17,22645.0,85824.55,0.11,4.33,0.05,0.09,0.0,43054.4,14952.0,11360.0,56668.08,,,,,,,,,,,,,,807.0,0.06,0.0,100.0,98.43,0.0,0.0,0.0,100.0,27.13,0.2987,41.02,1.4908,3.79
2024-09-18,21838.0,82329.26,0.11,4.18,0.05,0.08,0.0,42827.2,14145.0,11360.0,53326.65,,,,,,0.0,,807.0,,,,,,,0.05,,100.0,98.35,0.0,0.0,0.0,100.0,28.08,0.2911,38.85,1.5183,3.77
2024-09-19,21838.0,80800.6,0.11,4.19,0.05,0.08,0.0,42032.0,14145.0,11360.0,52336.5,,,,,,,,,,,,,,,0.05,,100.0,98.35,0.0,0.0,0.0,100.0,28.09,0.2916,38.89,1.5183,3.7
2024-09-20,21838.0,80036.27,0.11,4.06,0.05,0.08,0.0,41634.4,14145.0,11360.0,51841.43,,,,,,,,,,,,,,,0.05,,100.0,37.84,0.0,0.0,0.0,100.0,28.14,0.293,39.36,0.5842,3.665
2024-09-23,21838.0,80582.22,0.11,4.0,0.05,0.08,0.0,41918.4,14145.0,11360.0,52195.05,,,,,,,,,,,,,,,0.05,,100.0,37.84,0.0,0.0,0.0,100.0,28.14,0.2911,38.92,0.5842,3.69
2024-09-24,21593.0,81189.68,0.11,3.99,0.05,0.08,0.0,41792.4,13900.0,11115.0,52264.0,,,,,,0.0,,245.0,,,,,,245.0,0.05,0.0,100.0,37.18,0.0,0.0,0.0,100.0,28.52,0.293,39.49,0.5776,3.76
2024-09-25,35819.0,130739.35,0.18,5.47,0.07,0.14,0.0,65484.65,21300.0,17941.0,77745.0,,7400.0,,7400.0,,,,,,,7400.0,0.03,,574.0,0.08,0.0,100.0,47.56,0.0,0.0,0.0,100.0,22.46,0.2694,41.07,0.7998,3.65
2024-09-26,35245.0,128468.03,0.17,5.09,0.07,0.13,0.0,65394.95,20726.0,17941.0,75546.27,,,,,,0.0,,574.0,,,,,,,0.08,,100.0,46.88,0.0,0.0,0.0,100.0,21.09,0.2694,41.51,0.7972,3.645
2024-09-27,39601.0,144147.64,0.2,5.39,0.08,0.15,0.0,84047.6,19933.0,23090.0,72556.12,,390.0,0.02,390.0,,0.0,4759.0,1183.0,,0.02,390.0,0.0,,,0.07,,100.0,44.69,0.0,0.0,0.0,100.0,28.21,0.2567,36.83,0.8879,3.64
2024-09-30,33137.0,119624.57,0.16,4.22,0.07,0.12,0.0,60019.86,19411.0,16626.0,70073.71,,,,,,0.0,,522.0,,,,,,6464.0,0.07,0.02,100.0,43.52,0.0,0.0,0.0,100.0,18.8,0.277,44.25,0.743,3.61
2024-10-01,33137.0,120784.37,0.16,4.17,0.07,0.12,0.0,60601.77,19411.0,16626.0,70753.1,,,,,,,,,,,,,,,0.07,,100.0,45.76,0.0,0.0,0.0,100.0,18.75,0.2759,44.11,0.7812,3.645
2024-10-02,32098.0,116997.21,0.16,3.98,0.07,0.12,0.0,56814.62,19411.0,15587.0,70753.1,,,,,,,,,,,,,,1039.0,0.07,0.0,100.0,45.76,0.0,0.0,0.0,100.0,19.41,0.2861,45.68,0.7567,3.645
2024-10-03,31059.0,112744.17,0.15,3.81,0.06,0.11,0.0,56580.81,18372.0,15587.0,66690.36,,,,,,0.0,,1039.0,,,,,,,0.07,,100.0,44.4,0.0,0.0,0.0,100.0,20.05,0.2981,47.21,0.7506,3.63
2024-10-04,31059.0,111501.81,0.15,3.55,0.06,0.11,0.0,55957.33,18372.0,15587.0,65955.48,,,,,,,,,,,,,,,0.07,,100.0,44.4,0.0,0.0,0.0,100.0,20.08,0.2986,47.26,0.7506,3.59
2024-10-07,29662.0,102927.14,0.15,3.37,0.06,0.11,0.0,49239.3,18372.0,14190.0,63750.84,,,,,,,,,,,,,,1397.0,0.07,0.01,100.0,44.4,0.0,0.0,0.0,100.0,21.05,0.3214,49.57,0.7169,3.47
2024-10-08,29165.0,100619.25,0.14,3.12,0.06,0.1,0.0,48955.5,16975.0,14190.0,58563.75,,,,,,0.01,,1397.0,,,,,,,0.06,,100.0,42.46,0.0,0.0,0.0,100.0,21.25,0.3379,50.06,0.7295,3.45
2024-10-09,11865.0,40341.0,0.06,1.23,0.02,0.04,0.0,19686.0,7975.0,5790.0,27115.0,,,,,,0.03,,9000.0,,,,,,8400.0,0.03,0.03,100.0,24.48,0.0,0.0,0.0,100.0,30.82,0.3383,46.36,0.3642,3.4
2024-10-10,12965.0,42784.5,0.06,1.35,0.03,0.04,0.0,21087.0,8475.0,6390.0,27967.5,,600.0,,600.0,,0.0,,100.0,,,600.0,0.0,,,0.03,,100.0,25.64,0.0,0.0,0.0,100.0,28.6,0.2929,42.39,0.3923,3.3
2024-10-11,12965.0,45766.45,0.06,1.24,0.03,0.04,0.0,22556.7,8475.0,6390.0,29916.75,,,,,,,,,,,,,,,0.03,,100.0,25.64,0.0,0.0,0.0,100.0,26.7,0.2894,42.67,0.3923,3.53
2024-10-14,10774.0,37816.74,0.05,1.0,0.02,0.04,0.0,17276.22,7752.0,4922.0,27209.52,,,,,,0.0,,723.0,,,,,,1468.0,0.03,0.01,100.0,23.82,0.0,0.0,0.0,100.0,31.09,0.3292,46.1,0.331,3.51
2024-10-15,3304.0,10985.8,0.02,0.3,0.01,0.01,0.0,7694.05,1422.0,2314.0,4728.15,,,,,,0.02,,6330.0,,,,,,2608.0,0.01,0.01,100.0,5.12,0.0,0.0,0.0,100.0,26.07,0.2802,37.17,0.119,3.325
2024-10-16,33233.0,111496.72,0.16,2.94,0.07,0.11,0.0,62547.27,17751.0,18643.0,59554.61,,16329.0,0.05,,,,16329.0,,,0.05,16329.0,,,,0.06,,100.0,40.27,0.0,0.0,0.0,100.0,3.6,0.8382,91.42,0.7539,3.355
2024-10-17,32453.0,109042.08,0.16,2.85,0.07,0.11,0.0,61330.08,17361.0,18253.0,58332.96,,,,,,0.0,,390.0,,,,,,390.0,0.06,0.0,100.0,42.42,0.0,0.0,0.0,100.0,3.7,0.8778,93.58,0.793,3.36
2024-10-18,31561.0,110463.5,0.16,2.72,0.07,0.11,0.0,60763.5,17361.0,17361.0,60763.5,,,,,,,,,,,,,,892.0,0.06,0.0,100.0,42.44,0.0,0.0,0.0,100.0,3.72,0.9284,96.28,0.7716,3.5
2024-10-21,30361.0,110210.43,0.15,2.55,0.06,0.11,0.0,60842.43,16761.0,16761.0,60842.43,,,,,,0.0,,600.0,,,,,,600.0,0.06,0.0,100.0,41.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.7533,3.63
2024-10-22,32161.0,122533.41,0.16,2.66,0.07,0.12,0.0,70717.41,18561.0,18561.0,70717.41,,1800.0,,1800.0,,,,,,,1800.0,0.01,,,0.07,,100.0,43.77,0.0,0.0,0.0,100.0,5.46,0.8968,94.54,0.7585,3.81
2024-10-23,32161.0,125427.9,0.16,2.39,0.07,0.12,0.0,72387.9,18561.0,18561.0,72387.9,,,,,,,,,,,,,,,0.07,,100.0,43.77,0.0,0.0,0.0,100.0,5.53,0.8955,94.47,0.7585,3.9
2024-10-24,32361.0,127502.34,0.16,2.33,0.07,0.13,0.0,73918.34,18761.0,18761.0,73918.34,,200.0,,200.0,,,,,,,200.0,0.0,,,0.07,,100.0,44.04,0.0,0.0,0.0,100.0,5.56,0.8829,93.8,0.7596,3.94
2024-10-25,32361.0,122648.19,0.16,2.25,0.07,0.13,0.0,71104.19,18761.0,18761.0,71104.19,,,,,,,,,,,,,,,0.07,,100.0,44.23,0.0,0.0,0.0,100.0,5.67,0.8811,93.69,0.7629,3.79
2024-10-28,32361.0,124104.44,0.16,2.23,0.07,0.12,0.0,71948.44,18761.0,18761.0,71948.44,,,,,,,,,,,,,,,0.07,,100.0,44.23,0.0,0.0,0.0,100.0,5.56,0.8833,93.82,0.7629,3.835
2024-10-29,30061.0,112428.14,0.15,2.05,0.06,0.11,0.0,61564.14,18761.0,16461.0,70166.14,,,,,,,,,,,,,,2300.0,0.07,0.01,100.0,44.21,0.0,0.0,0.0,100.0,6.06,0.8736,93.27,0.7084,3.74
2024-10-30,25961.0,95147.07,0.13,1.75,0.05,0.1,0.0,53732.57,14661.0,14661.0,53732.57,,,,,,0.02,,4100.0,,,,,,1800.0,0.05,0.01,100.0,38.24,0.0,0.0,0.0,100.0,0.78,0.9845,99.22,0.6771,3.665
2024-10-31,25761.0,92095.58,0.13,1.69,0.05,0.09,0.0,51698.08,14461.0,14461.0,51698.08,,,,,,0.0,,200.0,,,,,,200.0,0.05,0.0,100.0,37.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.672,3.575
2024-11-01,25761.0,93641.24,0.13,1.7,0.05,0.09,0.0,52565.74,14461.0,14461.0,52565.74,,,,,,,,,,,,,,,0.05,,100.0,37.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.672,3.635
2024-11-04,25761.0,93641.24,0.13,1.72,0.05,0.09,0.0,52565.74,14461.0,14461.0,52565.74,,,,,,,,,,,,,,,0.05,,100.0,37.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.672,3.635
2024-11-05,25761.0,90421.11,0.13,1.7,0.05,0.09,0.0,50758.11,14461.0,14461.0,50758.11,,,,,,,,,,,,,,,0.05,,100.0,37.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.672,3.51
2024-11-06,25761.0,91837.97,0.13,1.82,0.05,0.09,0.0,51553.47,14461.0,14461.0,51553.47,,,,,,,,,,,,,,,0.05,,100.0,37.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.672,3.565
2024-11-07,25761.0,89648.28,0.13,1.84,0.05,0.09,0.0,50324.28,14461.0,14461.0,50324.28,,,,,,,,,,,,,,,0.05,,100.0,37.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.672,3.48
2024-11-08,25761.0,89905.89,0.13,1.84,0.05,0.09,0.0,50468.89,14461.0,14461.0,50468.89,,,,,,,,,,,,,,,0.05,,100.0,37.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.6722,3.49
2024-11-11,25761.0,90936.33,0.13,1.92,0.05,0.09,0.0,51047.33,14461.0,14461.0,51047.33,,,,,,,,,,,,,,,0.05,,100.0,37.93,0.0,0.0,0.0,100.0,,1.0,100.0,0.6757,3.53
2024-11-12,25761.0,91709.16,0.13,1.93,0.05,0.09,0.0,51481.16,14461.0,14461.0,51481.16,,,,,,,,,,,,,,,0.05,,100.0,38.03,0.0,0.0,0.0,100.0,,1.0,100.0,0.6774,3.56
2024-11-13,25761.0,93512.43,0.13,1.95,0.05,0.09,0.0,52493.43,14461.0,14461.0,52493.43,,,,,,,,,,,,,,,0.05,,100.0,38.03,0.0,0.0,0.0,100.0,,1.0,100.0,0.6775,3.63
2024-11-14,25761.0,92481.99,0.13,1.93,0.05,0.09,0.0,51914.99,14461.0,14461.0,51914.99,,,,,,,,,,,,,,,0.05,,100.0,38.03,0.0,0.0,0.0,100.0,,1.0,100.0,0.6775,3.59
2024-11-15,25761.0,93126.02,0.13,2.0,0.05,0.09,0.0,52276.52,14461.0,14461.0,52276.52,,,,,,,,,,,,,,,0.05,,100.0,38.03,0.0,0.0,0.0,100.0,,1.0,100.0,0.6775,3.615
2024-11-18,22990.0,80694.9,0.11,1.8,0.05,0.08,0.0,41031.9,14461.0,11690.0,50758.11,,,,,,,,,,,,,,2771.0,0.05,0.01,100.0,38.03,0.0,0.0,0.0,100.0,,1.0,100.0,0.6046,3.51
2024-11-19,22990.0,77936.1,0.11,1.84,0.05,0.08,0.0,39629.1,11690.0,11690.0,39629.1,,,,,,0.01,,2771.0,,,,,,,0.04,,100.0,30.74,0.0,0.0,0.0,100.0,,1.0,100.0,0.6046,3.39
2024-11-20,22990.0,77131.45,0.11,1.79,0.05,0.08,0.0,39219.95,11690.0,11690.0,39219.95,,,,,,,,,,,,,,,0.04,,100.0,30.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.602,3.355
2024-11-21,22990.0,75637.1,0.11,1.8,0.05,0.08,0.0,38460.1,11690.0,11690.0,38460.1,,,,,,,,,,,,,,,0.04,,100.0,30.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.602,3.29
2024-11-22,23380.0,77504.7,0.12,1.92,0.05,0.08,0.0,38752.35,11690.0,11690.0,38752.35,,,,,,,,,,,,,,,0.04,,100.0,30.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.6123,3.315
2024-11-25,22600.0,74580.0,0.11,1.91,0.05,0.07,0.0,37290.0,11300.0,11300.0,37290.0,,,,,,0.0,,390.0,,,,,,390.0,0.04,0.0,100.0,29.59,0.0,0.0,0.0,100.0,,1.0,100.0,0.5918,3.3
2024-11-26,22700.0,75818.0,0.11,1.97,0.05,0.08,0.0,38076.0,11400.0,11400.0,38076.0,,100.0,,100.0,,,,,,,100.0,0.0,,,0.04,,100.0,29.78,0.0,0.0,0.0,100.0,0.44,0.9913,99.56,0.5929,3.34
2024-11-27,11786.0,37125.9,0.06,1.03,0.02,0.04,0.0,1530.9,11400.0,486.0,35910.0,,,,,,,,,,,,,,10914.0,0.04,0.04,100.0,29.78,0.0,0.0,0.0,100.0,0.85,0.9831,99.15,0.3078,3.15
2024-11-28,872.0,2650.88,0.0,0.07,0.0,0.0,0.0,1477.44,486.0,486.0,1477.44,,,,,,0.04,,10914.0,,,,,,,0.0,,100.0,1.73,0.0,0.0,0.0,100.0,11.65,0.7942,88.35,0.031,3.04
2024-11-29,872.0,2659.6,0.0,0.07,0.0,0.0,0.0,1482.3,486.0,486.0,1482.3,,,,,,,,,,,,,,,0.0,,100.0,1.73,0.0,0.0,0.0,100.0,11.45,0.7972,88.55,0.0311,3.05
2024-12-02,872.0,2589.84,0.0,0.07,0.0,0.0,0.0,1443.42,486.0,486.0,1443.42,,,,,,,,,,,,,,,0.0,,100.0,1.78,0.0,0.0,0.0,100.0,11.6,0.7949,88.4,0.0319,2.97
2024-12-03,22034.0,62246.05,0.11,1.8,0.05,0.06,0.0,35730.6,12648.0,12648.0,35730.6,,9000.0,0.03,,,,12162.0,,,0.03,9000.0,,3162.0,,0.04,,100.0,32.0,0.0,0.0,0.0,100.0,0.47,0.9907,99.53,0.5574,2.825
2024-12-04,22034.0,62796.9,0.11,1.82,0.05,0.06,0.0,36046.8,12648.0,12648.0,36046.8,,,,,,,,,,,,,,,0.04,,100.0,33.18,0.0,0.0,0.0,100.0,0.45,0.991,99.55,0.5781,2.85
2024-12-05,38385.0,109397.25,0.19,3.18,0.08,0.11,0.0,60052.35,21071.0,21071.0,60052.35,,2800.0,,8423.0,,,,,,,2800.0,0.03,5623.0,,0.06,,100.0,50.89,0.0,0.0,0.0,100.0,43.18,0.5064,56.56,0.927,2.85
2024-12-06,38385.0,109781.1,0.19,3.21,0.08,0.11,0.0,60263.06,21071.0,21071.0,60263.06,,,,,,,,,,,,,,,0.06,,100.0,50.89,0.0,0.0,0.0,100.0,43.13,0.5065,56.61,0.927,2.86
2024-12-09,38385.0,109589.18,0.19,3.16,0.08,0.11,0.0,60157.71,21071.0,21071.0,60157.71,,,,,,,,,,,,,,,0.06,,100.0,50.94,0.0,0.0,0.0,100.0,43.21,0.5063,56.53,0.9279,2.855
2024-12-10,38385.0,107669.93,0.19,3.15,0.08,0.11,0.0,57715.68,21071.0,20576.0,59104.16,,,,,,,,,,,,,,495.0,0.06,0.0,100.0,50.94,0.0,0.0,0.0,100.0,43.43,0.5057,56.31,0.9279,2.805
2024-12-11,24834.0,70280.22,0.12,2.04,0.05,0.07,0.0,35793.84,15448.0,12648.0,43717.84,,,,,,0.02,,5623.0,,,,,,7928.0,0.04,0.02,100.0,37.8,0.0,0.0,0.0,100.0,11.22,0.7936,88.37,0.6076,2.83
2024-12-12,22034.0,62246.05,0.11,1.85,0.05,0.06,0.0,35730.6,12648.0,12648.0,35730.6,,,,,,0.01,,2800.0,,,,,,,0.04,,100.0,33.22,0.0,0.0,0.0,100.0,0.45,0.991,99.55,0.5788,2.825
2024-12-13,22034.0,61915.54,0.11,1.79,0.05,0.06,0.0,35540.88,12648.0,12648.0,35540.88,,,,,,,,,,,,,,,0.04,,100.0,33.22,0.0,0.0,0.0,100.0,0.46,0.9909,99.54,0.5788,2.81
2024-12-16,22034.0,61474.86,0.11,1.76,0.05,0.06,0.0,35287.92,12648.0,12648.0,35287.92,,,,,,,,,,,,,,,0.04,,100.0,33.22,0.0,0.0,0.0,100.0,0.45,0.991,99.55,0.5788,2.79
2024-12-17,22034.0,58279.93,0.11,1.77,0.05,0.06,0.0,33453.96,12648.0,12648.0,33453.96,,,,,,,,,,,,,,,0.04,,100.0,33.22,0.0,0.0,0.0,100.0,0.47,0.9907,99.53,0.5788,2.645
2024-12-18,22034.0,55966.36,0.11,1.69,0.05,0.06,0.0,32125.92,12648.0,12648.0,32125.92,,,,,,,,,,,,,,,0.03,,100.0,33.22,0.0,0.0,0.0,100.0,0.46,0.9908,99.54,0.5788,2.54
2024-12-19,22034.0,50237.52,0.11,1.64,0.05,0.05,0.0,28837.44,12648.0,12648.0,28837.44,,,,,,,,,,,,,,,0.03,,100.0,33.14,0.0,0.0,0.0,100.0,0.48,0.9904,99.52,0.5773,2.28
2024-12-20,22034.0,53762.96,0.11,1.59,0.05,0.05,0.0,30861.12,12648.0,12648.0,30861.12,,,,,,,,,,,,,,,0.03,,100.0,42.01,0.0,0.0,0.0,100.0,0.44,0.9913,99.56,0.7318,2.44
2024-12-23,22034.0,58500.27,0.11,1.55,0.05,0.06,0.0,33580.44,12648.0,12648.0,33580.44,,,,,,,,,,,,,,,0.03,,100.0,42.01,0.0,0.0,0.0,100.0,0.43,0.9914,99.57,0.7319,2.655
2024-12-24,22034.0,58390.1,0.11,1.47,0.05,0.06,0.0,33517.2,12648.0,12648.0,33517.2,,,,,,,,,,,,,,,0.03,,100.0,42.01,0.0,0.0,0.0,100.0,0.45,0.991,99.55,0.7319,2.65
2024-12-25,22034.0,58390.1,0.11,1.44,0.05,0.06,0.0,33517.2,12648.0,12648.0,33517.2,,,,,,,,,,,,,,,0.03,,100.0,42.01,0.0,0.0,0.0,100.0,0.45,0.991,99.55,0.7319,
2024-12-26,22034.0,58390.1,0.11,1.44,0.05,0.06,0.0,33517.2,12648.0,12648.0,33517.2,,,,,,,,,,,,,,,0.03,,100.0,42.01,0.0,0.0,0.0,100.0,0.45,0.991,99.55,0.7319,
2024-12-27,22034.0,63017.24,0.11,1.44,0.05,0.06,0.0,36173.28,12648.0,12648.0,36173.28,,,,,,,,,,,,,,,0.03,,100.0,42.01,0.0,0.0,0.0,100.0,0.43,0.9914,99.57,0.7319,2.86
2024-12-30,22529.0,67136.42,0.11,1.39,0.05,0.07,0.0,39166.14,13143.0,13143.0,39166.14,,,,495.0,,,,,,,,0.0,495.0,,0.04,,100.0,42.95,0.0,0.0,0.0,100.0,2.15,0.9495,97.42,0.7362,2.98
2024-12-31,22627.0,66070.84,0.11,1.37,0.05,0.07,0.0,38520.64,13192.0,13192.0,38520.64,,49.0,,49.0,,,,,,,49.0,0.0,,,0.04,,100.0,43.09,0.0,0.0,0.0,100.0,2.13,0.9411,96.98,0.739,2.92
2025-01-01,22627.0,66070.84,0.11,1.37,0.05,0.07,0.0,38520.64,13192.0,13192.0,38520.64,,,,,,,,,,,,,,,0.04,,100.0,43.09,0.0,0.0,0.0,100.0,2.13,0.9413,97.0,0.739,
2025-01-02,22627.0,67428.46,0.11,1.37,0.05,0.07,0.0,39312.16,13192.0,13192.0,39312.16,,,,,,,,,,,,,,,0.04,,100.0,43.09,0.0,0.0,0.0,100.0,2.16,0.9409,96.97,0.739,2.98
2025-01-03,22627.0,67654.73,0.11,1.36,0.05,0.07,0.0,39444.08,13192.0,13192.0,39444.08,,,,,,,,,,,,,,,0.04,,100.0,43.09,0.0,0.0,0.0,100.0,2.18,0.9403,96.94,0.739,2.99
2025-01-06,23122.0,78614.8,0.11,1.42,0.05,0.07,0.0,44852.8,13192.0,13192.0,44852.8,,,,,,,,,,,,,,,0.04,,100.0,43.37,0.0,0.0,0.0,100.0,3.96,0.9087,95.24,0.7602,3.4
2025-01-07,22132.0,75248.8,0.11,1.16,0.05,0.08,0.0,43169.8,12697.0,12697.0,43169.8,,,,,,0.0,,495.0,,,,,,495.0,0.04,0.0,100.0,42.44,0.0,0.0,0.0,100.0,0.45,0.9822,99.11,0.7397,3.4
2025-01-08,22209.0,75177.47,0.11,1.06,0.05,0.08,0.0,43405.86,12823.0,12823.0,43405.86,,,0.0,,,,126.0,,,0.0,,,126.0,,0.04,,100.0,42.5,0.0,0.0,0.0,100.0,0.79,0.9754,98.76,0.7361,3.385
2025-01-09,24035.0,80757.6,0.12,1.14,0.05,0.08,0.0,48797.28,14523.0,14523.0,48797.28,,1700.0,0.01,,,,1700.0,,,0.01,1700.0,,,,0.05,,100.0,48.0,0.0,0.0,0.0,100.0,8.76,0.8326,90.83,0.7944,3.36
2025-01-10,23734.0,76898.16,0.12,1.11,0.05,0.08,0.0,46487.52,14348.0,14348.0,46487.52,,,,,,0.0,,175.0,,,,,,175.0,0.05,0.0,100.0,47.59,0.0,0.0,0.0,100.0,7.32,0.8564,92.25,0.7872,3.24
2025-01-13,29134.0,92354.78,0.14,1.36,0.06,0.09,0.0,62601.16,19748.0,19748.0,62601.16,,7100.0,0.02,,,0.01,7100.0,1700.0,,0.02,7100.0,,,1700.0,0.06,0.01,100.0,53.09,0.0,0.0,0.0,100.0,24.95,0.6255,75.05,0.7832,3.17
