,BALYO FP Equity_DX_SI_QTY,BALYO FP Equity_DX_SHORT_INTEREST_VALUE,BALYO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,BALYO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BALYO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BALYO FP Equity_DX_SI_MV,BALYO FP Equity_DX_DSS,BALYO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BALYO FP Equity_DX_SUPPLY_SI_QTY,BALYO FP Equity_DX_BROKER_SI_QTY,BALYO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BALYO FP Equity_DX_BROKER_SI_MV_NEW_x,BALYO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BALYO FP Equity_DX_SUPPLY_SI_QTY_INC_x,BALYO FP Equity_DX_BROKER_SI_MV_INC_x,BALYO FP Equity_DX_SUPPLY_SI_MV_NEW,BALYO FP Equity_DX_BROKER_SI_QTY_ADD,BALYO FP Equity_DX_BROKER_SI_QTY_NEW,BALYO FP Equity_DX_SUPPLY_SI_MV_DEC,BALYO FP Equity_DX_BROKER_SI_QTY_INC,BALYO FP Equity_DX_SUPPLY_SI_QTY_DEC,BALYO FP Equity_DX_BROKER_SI_MV_NEW_y,BALYO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BALYO FP Equity_DX_BROKER_SI_MV_INC_y,BALYO FP Equity_DX_SUPPLY_SI_QTY_INC_y,BALYO FP Equity_DX_BROKER_SI_MV_ADD,BALYO FP Equity_DX_SUPPLY_SI_QTY_ADD,BALYO FP Equity_DX_BROKER_SI_QTY_DEC,BALYO FP Equity_DX_SUPPLY_SI_MV,BALYO FP Equity_DX_BROKER_SI_MV_DEC,BALYO FP Equity_DX_SUPPLY_SI_MV_RMV,BALYO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BALYO FP Equity_DX_UTILIZATION_QUANTITY,BALYO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BALYO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BALYO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BALYO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BALYO FP Equity_DX_ACTIVE_UTILIZATION_MV,BALYO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BALYO FP Equity_DX_BROKER_SI_CON_RATIO,BALYO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BALYO FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-06-24,452023.0,362522.45,1.84,9.1,1.34,0.37,1.0,225812.72,359267.0,281562.0,288132.13,,,,,,,,,,,,,,,,,,0.28,,,100.0,56.61,0.0,0.0,,0.0,100.0,22.07,0.1908,29.59,0.7122
2022-06-27,452023.0,370658.86,1.84,9.21,1.34,0.38,1.0,230880.84,359267.0,281562.0,294598.94,,,,,,,,,,,,,,,,,,0.29,,,100.0,56.61,0.0,0.0,,0.0,100.0,22.12,0.1913,29.82,0.7122
2022-06-28,452023.0,382863.48,1.84,8.85,1.34,0.38,1.0,238483.01,359267.0,281562.0,304299.15,,,,,,,,,,,,,,,,,,0.29,,,100.0,56.78,0.0,0.0,,0.0,100.0,22.31,0.19,29.42,0.7144
2022-06-29,427023.0,355710.16,1.74,8.06,1.27,0.37,1.0,234541.15,334267.0,281562.0,278444.41,,,,,,,,0.02,,25000.0,,,,,,,,0.28,,,100.0,52.83,0.0,0.0,,0.0,100.0,16.94,0.1918,32.29,0.6749
2022-06-30,395023.0,305352.78,1.61,7.47,1.17,0.34,1.0,217647.43,302267.0,281562.0,233652.39,,,,,,,,0.03,,32000.0,,,,,,,,0.25,,,100.0,47.78,0.0,0.0,,0.0,100.0,16.95,0.2043,35.5,0.6244
2022-07-01,395023.0,296267.25,1.61,7.29,1.17,0.33,1.0,211171.5,302267.0,281562.0,226700.25,,,,,,,,,,,,,,,,,,0.24,,,100.0,47.78,0.0,0.0,,0.0,100.0,17.33,0.2091,36.25,0.6244
2022-07-04,405023.0,302957.2,1.65,7.58,1.2,0.33,1.0,210608.38,312267.0,281562.0,233575.72,,,10000.0,,,,,,,,,,,10000.0,,,,0.24,,,100.0,49.36,0.0,0.0,,0.0,100.0,16.91,0.2056,35.6,0.6402
2022-07-05,405023.0,287566.33,1.65,7.86,1.2,0.32,1.0,199909.02,312267.0,281562.0,221709.57,,,,,,,,,,,,,,,,,,0.24,,,100.0,49.45,0.0,0.0,,0.0,100.0,17.66,0.1955,33.37,0.6414
2022-07-06,407023.0,295905.72,1.66,7.77,1.21,0.31,1.0,204695.57,314267.0,281562.0,228472.11,,,2000.0,,,,,,,,,,,2000.0,,,,0.22,,,100.0,49.61,0.0,0.0,,0.0,100.0,18.31,0.1949,32.93,0.6425
2022-07-07,407023.0,285730.15,1.66,8.41,1.21,0.31,1.0,197656.52,314267.0,281562.0,220615.43,,,,,,,,,,,,,,,,,,0.23,,,100.0,49.61,0.0,0.0,,0.0,100.0,18.1,0.1958,33.3,0.6425
2022-07-08,398848.0,283182.08,1.62,8.03,1.18,0.3,1.0,199909.02,306092.0,281562.0,217325.32,,,15000.0,,,,,0.02,,23175.0,,,,15000.0,,,,0.21,,,100.0,48.32,0.0,0.0,,0.0,100.0,18.95,0.1991,33.67,0.6296
2022-07-11,398848.0,295945.22,1.62,7.91,1.18,0.3,1.0,208919.0,306092.0,281562.0,227120.26,,,,,,,,,,,,,,,,,,0.22,,,100.0,50.15,0.0,0.0,,0.0,100.0,18.69,0.1985,33.57,0.6535
2022-07-12,398848.0,305118.72,1.62,7.94,1.18,0.31,1.0,215394.93,306092.0,281562.0,234160.38,,,,,,,,,,,,,,,,,,0.23,,,100.0,50.15,0.0,0.0,,0.0,100.0,18.09,0.1991,33.93,0.6535
2022-07-13,392634.0,305469.25,1.6,7.7,1.17,0.32,1.0,219055.24,299878.0,281562.0,233305.08,,,,,,,,0.0,,6214.0,,,,,,,,0.23,,,100.0,49.3,0.0,0.0,,0.0,100.0,18.02,0.2035,34.79,0.6454
2022-07-14,392325.0,309936.75,1.6,7.53,1.17,0.32,1.0,222433.98,299569.0,281562.0,236659.51,,,,,,,,0.0,,309.0,,,,,,,,0.23,,,100.0,49.25,0.0,0.0,,0.0,100.0,17.8,0.2038,34.92,0.6449
2022-07-15,392325.0,309936.75,1.6,7.55,1.17,0.32,1.0,222433.98,299569.0,281562.0,236659.51,,,,,,,,,,,,,,,,,,0.24,,,100.0,49.25,0.0,0.0,,0.0,100.0,17.62,0.2042,35.09,0.6449
2022-07-18,392104.0,322701.59,1.59,7.91,1.16,0.33,1.0,231725.53,299348.0,281562.0,246363.4,,,,,,,,0.0,,221.0,,,,,,,,0.24,,,100.0,49.21,0.0,0.0,,0.0,100.0,17.54,0.2039,34.93,0.6446
2022-07-19,392104.0,330151.57,1.59,7.75,1.16,0.34,1.0,237075.2,299348.0,281562.0,252051.02,,,,,,,,,,,,,,,,,,0.25,,,100.0,49.21,0.0,0.0,,0.0,100.0,17.0,0.2046,35.27,0.6446
2022-07-20,392104.0,327014.74,1.59,7.67,1.16,0.34,1.0,234822.71,299348.0,281562.0,249656.23,,,,,,,,,,,,,,,,,,0.25,,,100.0,49.21,0.0,0.0,,0.0,100.0,16.75,0.2052,35.53,0.6446
2022-07-21,384904.0,319470.32,1.57,7.64,1.14,0.33,1.0,227720.46,299348.0,274362.0,248458.84,,,,,,,,,,,,,,,,,7200.0,0.25,0.01,,100.0,49.21,0.0,0.0,,0.0,100.0,17.29,0.2078,36.24,0.6327
2022-07-22,384904.0,297530.79,1.57,7.54,1.14,0.33,1.0,212081.83,299348.0,274362.0,231396.0,,,,,,,,,,,,,,,,,,0.25,,,100.0,49.21,0.0,0.0,,0.0,100.0,17.47,0.2087,36.45,0.6327
2022-07-25,376710.0,278765.4,1.53,7.37,1.12,0.31,1.0,203027.88,291154.0,274362.0,215453.96,,,,,,,,0.02,,8194.0,,,,,,,,0.23,,,100.0,48.08,0.0,0.0,,0.0,100.0,18.94,0.2145,36.8,0.6221
2022-07-26,376710.0,285169.47,1.53,7.46,1.12,0.3,1.0,207692.03,291154.0,274362.0,220403.58,,,,,,,,,,,,,,,,,,0.22,,,100.0,48.08,0.0,0.0,,0.0,100.0,19.37,0.2128,36.25,0.6221
2022-07-27,376710.0,270101.07,1.53,7.6,1.12,0.3,1.0,196717.55,291154.0,274362.0,208757.42,,,,,,,,,,,,,,,,,,0.22,,,100.0,48.08,0.0,0.0,,0.0,100.0,19.2,0.2146,36.74,0.6221
2022-07-28,376710.0,276505.14,1.53,7.49,1.12,0.29,1.0,201381.71,291154.0,274362.0,213707.04,,,,,,,,,,,,,,,,,,0.21,,,100.0,48.08,0.0,0.0,,0.0,100.0,19.88,0.2128,36.05,0.6221
2022-07-29,381510.0,281554.38,1.55,7.87,1.13,0.3,1.0,202479.16,295954.0,274362.0,218414.05,,,4800.0,,,,,,,,,,,4800.0,,,,0.22,,,100.0,48.49,0.0,0.0,,0.0,100.0,19.26,0.2091,35.76,0.6251
2022-08-01,381510.0,282317.4,1.55,8.4,1.13,0.3,1.0,203027.88,295954.0,274362.0,219005.96,,,,,,,,,,,,,,,,,,0.22,,,100.0,48.49,0.0,0.0,,0.0,100.0,19.19,0.2091,35.8,0.6251
2022-08-02,487578.0,357394.67,1.98,10.54,1.45,0.38,1.0,278855.19,402022.0,380430.0,294682.13,,,106068.0,0.08,,,,,106068.0,,,,0.08,106068.0,,,,0.3,,,100.0,65.87,0.0,0.0,,0.0,100.0,27.15,0.2011,28.84,0.7989
2022-08-03,382019.0,282694.06,1.55,8.1,1.13,0.3,1.0,203404.54,296463.0,274871.0,219382.62,,,,,,,,0.08,,105559.0,,,,,,,105559.0,0.22,0.08,,100.0,48.58,0.0,0.0,,0.0,100.0,19.25,0.2085,35.67,0.6259
2022-08-04,382019.0,293008.57,1.55,7.92,1.13,0.3,1.0,210826.06,296463.0,274871.0,227387.12,,,,,,,,,,,,,,,,,,0.22,,,100.0,48.58,0.0,0.0,,0.0,100.0,19.06,0.2083,35.65,0.6259
2022-08-05,381510.0,305208.0,1.55,7.27,1.13,0.31,1.0,219489.6,295954.0,274362.0,236763.2,,,,,,,,0.0,,509.0,,,,,,,509.0,0.23,0.0,,100.0,48.49,0.0,0.0,,0.0,100.0,18.54,0.2087,35.88,0.6251
2022-08-08,372394.0,288605.35,1.51,6.63,1.11,0.31,1.0,215653.05,286838.0,278262.0,222299.45,,,,0.0,,,,0.0,3900.0,9116.0,,,0.0,,,,,0.23,,,100.0,47.07,0.0,0.0,,0.0,100.0,18.58,0.2196,37.51,0.6111
2022-08-09,387394.0,295581.62,1.58,7.01,1.15,0.32,1.0,223758.91,291870.0,293262.0,222696.81,,,5032.0,0.01,,,,,15000.0,,,,0.01,5032.0,,,,0.23,,,100.0,47.89,0.0,0.0,,0.0,100.0,18.19,0.2082,35.56,0.6357
2022-08-10,373526.0,291350.28,1.52,6.82,1.11,0.3,1.0,217927.32,287970.0,279394.0,224616.6,,,,,,,,0.0,,3900.0,,,,,,,13868.0,0.22,0.01,,100.0,47.56,0.0,0.0,,0.0,100.0,19.13,0.2173,36.85,0.6169
2022-08-11,368494.0,284108.87,1.5,6.65,1.09,0.3,1.0,211533.1,282938.0,274362.0,218145.2,,,,,,,,0.0,,5032.0,,,,,,,5032.0,0.22,0.0,,100.0,46.73,0.0,0.0,,0.0,100.0,19.17,0.2227,37.71,0.6086
2022-08-12,368494.0,296637.67,1.5,6.75,1.09,0.3,1.0,220861.41,282938.0,274362.0,227765.09,,,,,,,,,,,,,,,,,,0.22,,,100.0,46.73,0.0,0.0,,0.0,100.0,19.23,0.2215,37.38,0.6086
2022-08-15,368494.0,294795.2,1.5,6.05,1.09,0.31,1.0,219489.6,282938.0,274362.0,226350.4,,,,,,,,,,,,,,,,,,0.23,,,100.0,46.73,0.0,0.0,,0.0,100.0,18.67,0.2229,37.89,0.6086
2022-08-16,368494.0,291110.26,1.5,6.03,1.09,0.31,1.0,216745.98,282938.0,274362.0,223521.02,,,,,,,,,,,,,,,,,,0.23,,,100.0,46.73,0.0,0.0,,0.0,100.0,18.8,0.223,37.88,0.6086
2022-08-17,368494.0,291110.26,1.5,6.15,1.09,0.31,1.0,216745.98,282938.0,274362.0,223521.02,,,,,,,,,,,,,,,,,,0.22,,,100.0,46.73,0.0,0.0,,0.0,100.0,18.97,0.2226,37.74,0.6086
2022-08-18,368494.0,288162.31,1.5,6.08,1.09,0.31,1.0,214551.08,282938.0,274362.0,221257.52,,,,,,,,,,,,,,,,,,0.22,,,100.0,46.73,0.0,0.0,,0.0,100.0,18.98,0.2227,37.77,0.6086
2022-08-19,368494.0,281897.91,1.5,6.21,1.09,0.3,1.0,209886.93,282938.0,274362.0,216447.57,,,,,,,,,,,,,,,,,,0.22,,,100.0,46.73,0.0,0.0,,0.0,100.0,19.17,0.2229,37.76,0.6086
2022-08-22,368494.0,274896.52,1.5,6.21,1.09,0.3,1.0,204674.05,282938.0,274362.0,211071.75,,,,,,,,,,,,,,,,,,0.22,,,100.0,46.73,0.0,0.0,,0.0,100.0,19.52,0.2226,37.6,0.6086
2022-08-23,368494.0,270474.6,1.5,6.1,1.09,0.29,1.0,201381.71,282938.0,274362.0,207676.49,,,,,,,,,,,,,,,,,,0.21,,,100.0,46.73,0.0,0.0,,0.0,100.0,19.91,0.2224,37.4,0.6086
2022-08-24,465912.0,341979.41,1.89,7.9,1.38,0.36,1.0,237134.11,331647.0,323071.0,243428.9,,,48709.0,0.04,,,,,48709.0,,,,0.04,48709.0,,,,0.24,,,100.0,54.77,0.0,0.0,,0.0,100.0,28.41,0.2079,28.44,0.7695
2022-08-25,426112.0,311061.76,1.73,7.44,1.27,0.33,1.0,221314.83,311747.0,303171.0,227575.31,,,,,,,,0.01,,19900.0,,,,,,,19900.0,0.23,0.01,,100.0,51.48,0.0,0.0,,0.0,100.0,24.83,0.2019,29.88,0.7037
2022-08-26,348534.0,250944.48,1.42,6.09,1.03,0.27,1.0,190355.04,272958.0,264382.0,196529.76,,,,,,,,0.03,,38789.0,,,,,,,38789.0,0.2,0.03,,100.0,48.16,0.0,0.0,,0.0,100.0,20.16,0.2219,37.23,0.615
2022-08-29,348534.0,248504.74,1.42,5.98,1.03,0.27,1.0,188504.37,262958.0,264382.0,187489.05,,,,,,,,0.01,,10000.0,,,,,,,,0.19,,,100.0,43.43,0.0,0.0,,0.0,100.0,20.37,0.2216,37.1,0.5756
2022-08-30,317188.0,223934.73,1.29,5.54,0.94,0.24,0.0,169215.49,256312.0,239682.0,180956.27,,,,,,,,0.01,,6646.0,,,,,,,24700.0,0.18,0.02,,100.0,42.33,0.0,0.0,,0.0,100.0,22.73,0.2636,41.05,0.5238
2022-08-31,336137.0,227564.75,1.37,5.82,1.0,0.26,0.0,181809.03,246392.0,268551.0,166807.38,,,,0.02,,,,0.01,28869.0,9920.0,,,0.02,,,,,0.17,,,100.0,40.69,0.0,0.0,,0.0,100.0,21.44,0.2432,38.33,0.5551
2022-09-01,374926.0,258698.94,1.52,6.27,1.11,0.28,1.0,185300.19,285181.0,268551.0,196774.89,,,38789.0,,,,,,,,,,,38789.0,,,,0.19,,,100.0,47.1,0.0,0.0,,0.0,100.0,23.13,0.229,33.38,0.6192
2022-09-02,374926.0,262448.2,1.52,6.32,1.11,0.28,1.0,187985.7,285181.0,268551.0,199626.7,,,,,,,,,,,,,,,,,,0.2,,,100.0,47.1,0.0,0.0,,0.0,100.0,23.11,0.2276,33.12,0.6192
2022-09-05,341090.0,235352.1,1.39,5.94,1.01,0.26,1.0,173626.77,268263.0,251633.0,185101.47,,,,,,,,0.01,,16918.0,,,,,,,16918.0,0.19,0.01,,100.0,44.3,0.0,0.0,,0.0,100.0,21.53,0.2365,36.87,0.5633
2022-09-06,322946.0,222186.85,1.31,5.71,0.96,0.24,0.0,166881.97,259191.0,242561.0,178323.41,,,,,,,,0.01,,9072.0,,,,,,,9072.0,0.18,0.01,,100.0,42.81,0.0,0.0,,0.0,100.0,22.76,0.2551,39.84,0.5333
2022-09-07,322068.0,215785.56,1.31,5.67,0.96,0.24,0.0,162221.74,258752.0,242122.0,173363.84,,,,,,,,0.0,,439.0,,,,,,,439.0,0.18,0.0,,100.0,42.73,0.0,0.0,,0.0,100.0,22.96,0.2568,40.06,0.5319
2022-09-08,315706.0,213732.96,1.28,5.61,0.94,0.23,0.0,161763.06,255571.0,238941.0,173021.57,,,,,,,,0.0,,3181.0,,,,,,,3181.0,0.17,0.0,,100.0,42.21,0.0,0.0,,0.0,100.0,23.83,0.2634,40.5,0.5214
2022-09-09,310968.0,207415.66,1.26,5.56,0.92,0.23,0.0,157793.52,253202.0,236572.0,168885.73,,,,,,,,0.0,,2369.0,,,,,,,2369.0,0.17,0.0,,100.0,41.82,0.0,0.0,,0.0,100.0,24.14,0.2716,41.45,0.5136
2022-09-12,310968.0,210214.37,1.26,5.57,0.92,0.23,0.0,159922.67,253202.0,236572.0,171164.55,,,,,,,,,,,,,,,,,,0.17,,,100.0,41.82,0.0,0.0,,0.0,100.0,24.32,0.2704,41.14,0.5136
2022-09-13,350126.0,239136.06,1.42,6.74,1.04,0.26,1.0,174951.13,272781.0,256151.0,186309.42,,,20800.0,0.01,,,,0.0,19579.0,1221.0,,,0.01,20800.0,,,,0.19,,,100.0,45.05,0.0,0.0,,0.0,100.0,22.64,0.2485,38.82,0.5782
2022-09-14,338948.0,229806.74,1.38,6.59,1.01,0.25,1.0,169881.04,267192.0,250562.0,181156.18,,,,,,,,0.0,,5589.0,,,,,,,5589.0,0.18,0.0,,100.0,44.13,0.0,0.0,,0.0,100.0,23.42,0.2622,40.57,0.5598
2022-09-15,338948.0,226078.32,1.38,6.72,1.01,0.25,1.0,167124.85,267192.0,250562.0,178217.06,,,,,,,,,,,,,,,,,,0.18,,,100.0,44.13,0.0,0.0,,0.0,100.0,23.58,0.2624,40.55,0.5598
2022-09-16,338948.0,230484.64,1.38,7.26,1.01,0.25,1.0,170382.16,267192.0,250562.0,181690.56,,,,,,,,,,,,,,,,,,0.18,,,100.0,44.13,0.0,0.0,,0.0,100.0,23.77,0.2612,40.22,0.5598
2022-09-19,338948.0,230823.59,1.38,7.99,1.01,0.25,1.0,170632.72,267192.0,250562.0,181957.75,,,,,,,,,,,,,,,,,,0.18,,,100.0,44.13,0.0,0.0,,0.0,100.0,23.48,0.2619,40.49,0.5598
2022-09-20,338948.0,230484.64,1.38,8.04,1.01,0.25,1.0,170382.16,267192.0,250562.0,181690.56,,,,,,,,,,,,,,,,,,0.18,,,100.0,44.13,0.0,0.0,,0.0,100.0,23.45,0.262,40.52,0.5598
2022-09-21,338948.0,230484.64,1.38,8.0,1.01,0.25,1.0,170382.16,267192.0,250562.0,181690.56,,,,,,,,,,,,,,,,,,0.18,,,100.0,44.13,0.0,0.0,,0.0,100.0,23.47,0.262,40.5,0.5598
2022-09-22,338948.0,220316.2,1.38,8.11,1.01,0.25,1.0,162865.3,267192.0,250562.0,173674.8,,,,,,,,,,,,,,,,,,0.18,,,100.0,44.13,0.0,0.0,,0.0,100.0,23.6,0.2632,40.72,0.5598
2022-09-23,338948.0,186421.4,1.38,7.94,1.01,0.24,1.0,137809.1,267192.0,250562.0,146955.6,,,,,,,,,,,,,,,,,,0.17,,,100.0,44.13,0.0,0.0,,0.0,100.0,24.71,0.266,40.84,0.5598
2022-09-26,340948.0,170474.0,1.39,7.61,1.01,0.21,1.0,125781.0,268192.0,251562.0,134096.0,,,1000.0,,,1000.0,,,,,,,,1000.0,0.0,,,0.15,,,100.0,44.29,0.0,0.0,,0.0,100.0,27.65,0.2621,38.67,0.5631
2022-09-27,340948.0,163143.62,1.39,6.94,1.01,0.2,1.0,120372.42,268192.0,251562.0,128329.87,,,,,,,,,,,,,,,,,,0.13,,,100.0,44.51,0.0,0.0,,0.0,100.0,29.23,0.2618,37.53,0.5659
2022-09-28,360948.0,179752.1,1.47,6.06,1.07,0.2,1.0,125277.88,288192.0,251562.0,143519.62,,,20000.0,,,,,,,,,,,20000.0,,,,0.14,,,100.0,47.81,0.0,0.0,,0.0,100.0,28.13,0.2362,34.6,0.5988
2022-09-29,455116.0,213904.52,1.85,6.99,1.35,0.25,1.0,140363.62,335276.0,298646.0,157579.72,,,47084.0,0.02,,,,,47084.0,,,,0.02,47084.0,,,,0.17,,,100.0,55.54,0.0,0.0,,0.0,100.0,26.62,0.2137,27.63,0.754
2022-09-30,455116.0,212539.17,1.85,6.64,1.35,0.24,1.0,139467.68,335276.0,298646.0,156573.89,,,,,,,,,,,,,,,,,,0.16,,,100.0,55.52,0.0,0.0,,0.0,100.0,26.77,0.2138,26.95,0.7537
2022-10-03,373958.0,165289.44,1.52,5.18,1.11,0.2,1.0,114065.61,294697.0,258067.0,130256.07,,,,,,,,0.02,,40579.0,,,,,,,40579.0,0.14,0.02,,100.0,48.8,0.0,0.0,,0.0,100.0,27.82,0.227,33.36,0.6193
2022-10-04,368348.0,163546.51,1.5,5.1,1.09,0.19,1.0,113336.33,291892.0,255262.0,129600.05,,,,,,,,0.0,,2805.0,,,,,,,2805.0,0.13,0.0,,100.0,48.34,0.0,0.0,,0.0,100.0,29.22,0.232,33.17,0.61
2022-10-05,442534.0,196263.83,1.8,5.95,1.31,0.23,1.0,129659.44,328985.0,292355.0,145904.85,,,37093.0,0.02,,,,,37093.0,,,,0.02,37093.0,,,,0.15,,,100.0,51.03,0.0,0.0,,0.0,100.0,24.04,0.2114,27.51,0.6865
2022-10-06,442534.0,201131.7,1.8,5.88,1.31,0.23,1.0,132875.35,328985.0,292355.0,149523.68,,,,,,,,,,,,,,,,,,0.15,,,100.0,54.82,0.0,0.0,,0.0,100.0,24.0,0.211,27.46,0.7374
2022-10-07,401741.0,174355.59,1.63,4.69,1.19,0.21,1.0,109177.91,328985.0,251562.0,142779.49,,,,,,,,,,,,,,,,,40793.0,0.15,0.02,,100.0,54.82,0.0,0.0,,0.0,100.0,26.3,0.2143,30.84,0.6694
2022-10-10,360948.0,157373.33,1.47,3.91,1.07,0.19,1.0,109681.03,288192.0,251562.0,125651.71,,,,,,,,0.02,,40793.0,,,,,,,,0.13,,,100.0,47.72,0.0,0.0,,0.0,100.0,30.19,0.2399,33.76,0.5977
2022-10-11,360948.0,154124.8,1.47,3.87,1.07,0.19,1.0,107416.97,288192.0,251562.0,123057.98,,,,,,,,,,,,,,,,,,0.13,,,100.0,47.72,0.0,0.0,,0.0,100.0,30.17,0.2403,33.89,0.5977
2022-10-12,360948.0,144379.2,1.47,3.86,1.07,0.18,1.0,100624.8,288192.0,251562.0,115276.8,,,,,,,,,,,,,,,,,,0.12,,,100.0,47.72,0.0,0.0,,0.0,100.0,30.74,0.2421,33.82,0.5977
2022-10-13,450948.0,180379.2,1.83,4.72,1.34,0.21,1.0,118624.8,333192.0,296562.0,133276.8,,,45000.0,0.02,,,,,45000.0,,,,0.02,45000.0,,,,0.13,,,100.0,55.18,0.0,0.0,,0.0,100.0,25.58,0.2143,26.37,0.7468
2022-10-14,409348.0,165785.94,1.66,4.24,1.22,0.19,1.0,111683.61,312392.0,275762.0,126518.76,,,,,,,,0.01,,20800.0,,,,,,,20800.0,0.13,0.01,,100.0,51.73,0.0,0.0,,0.0,100.0,26.77,0.2127,27.6,0.6779
2022-10-17,351463.0,144802.76,1.43,3.53,1.04,0.17,1.0,104409.45,276848.0,253421.0,114061.38,,,,,,,,0.01,,35544.0,,,,,,,22341.0,0.11,0.01,,100.0,45.85,0.0,0.0,,0.0,100.0,30.7,0.2364,32.04,0.582
2022-10-18,325732.0,132735.79,1.32,3.21,0.97,0.16,0.0,98177.35,263612.0,240926.0,107421.89,,,,,,,,0.0,,13236.0,,,,,,,12495.0,0.11,0.01,,100.0,43.65,0.0,0.0,,0.0,100.0,32.69,0.2591,34.71,0.5394
2022-10-19,320324.0,131332.84,1.3,3.14,0.95,0.16,0.0,97671.02,260908.0,238222.0,106972.28,,,,,,,,0.0,,2704.0,,,,,,,2704.0,0.11,0.0,,100.0,43.21,0.0,0.0,,0.0,100.0,33.36,0.2656,35.08,0.5305
2022-10-20,308204.0,130986.7,1.25,3.04,0.92,0.16,0.0,98668.85,254848.0,232162.0,108310.4,,,,,,,,0.0,,6060.0,,,,,,,6060.0,0.1,0.0,,100.0,42.2,0.0,0.0,,0.0,100.0,34.36,0.2823,36.3,0.5104
2022-10-21,308108.0,130637.79,1.12,3.01,0.91,0.16,0.0,98416.34,254800.0,232114.0,108035.2,,,,,,,,0.0,,48.0,,,,,,,48.0,0.11,0.0,,100.0,42.2,0.0,0.0,,0.0,100.0,33.72,0.2824,36.93,0.5102
2022-10-24,594003.0,244729.24,2.15,5.74,1.76,0.28,1.0,213860.96,279937.0,519080.0,115334.04,,,25137.0,0.12,,,,,286966.0,,,,0.12,25137.0,,,,0.12,,,100.0,47.29,0.0,0.0,,0.0,100.0,19.58,0.2783,43.84,1.0034
2022-10-25,330870.0,134994.96,1.2,3.1,0.98,0.17,0.0,104843.76,278651.0,256970.0,113689.61,,,,,,,,0.0,,1286.0,,,,,,,262110.0,0.11,0.11,,100.0,47.07,0.0,0.0,,0.0,100.0,32.15,0.2697,34.21,0.5589
2022-10-26,330607.0,134722.35,1.2,2.98,0.98,0.16,0.0,104608.1,278651.0,256707.0,113550.28,,,,,,,,,,,,,,,,,263.0,0.11,0.0,,100.0,47.07,0.0,0.0,,0.0,100.0,32.34,0.2702,34.07,0.5584
2022-10-27,330607.0,145467.08,1.2,2.93,0.98,0.17,0.0,112951.08,278651.0,256707.0,122606.44,,,,,,,,,,,,,,,,,,0.11,,,100.0,47.07,0.0,0.0,,0.0,100.0,31.91,0.2684,33.62,0.5584
2022-10-28,330607.0,133895.84,1.2,2.8,0.98,0.17,0.0,103966.34,278651.0,256707.0,112853.66,,,,,,,,,,,,,,,,,,0.12,,,100.0,47.07,0.0,0.0,,0.0,100.0,31.18,0.2701,35.36,0.5584
2022-10-31,329504.0,128012.3,1.19,2.67,0.98,0.16,0.0,99730.67,277548.0,256707.0,107827.4,,,,,,,,0.01,,1103.0,,,,,,,,0.11,,,100.0,46.88,0.0,0.0,,0.0,100.0,32.87,0.2731,34.31,0.5566
2022-11-01,327342.0,134537.56,1.19,2.61,0.97,0.16,0.0,104618.0,275386.0,254545.0,113183.65,,,,,,,,0.0,,2162.0,,,,,,,2162.0,0.11,0.0,,100.0,46.52,0.0,0.0,,0.0,100.0,33.44,0.2755,33.49,0.5529
2022-11-02,328831.0,132190.06,1.19,2.61,0.98,0.16,0.0,106628.49,276875.0,265245.0,111303.75,,,10700.0,0.0,,,,0.0,10700.0,9211.0,,,0.0,10700.0,,,,0.11,,,100.0,45.94,0.0,0.0,,0.0,100.0,32.48,0.2855,34.48,0.5456
2022-11-03,349831.0,137833.41,1.27,2.71,1.04,0.17,1.0,112307.73,278075.0,285045.0,109561.55,,,1200.0,,,19800.0,,,,,,,,1200.0,0.01,,,0.11,,,100.0,46.14,0.0,0.0,,0.0,100.0,31.18,0.2589,32.37,0.5804
2022-11-04,349831.0,138707.99,1.27,2.74,1.04,0.17,1.0,113020.34,278075.0,285045.0,110256.74,,,,,,,,,,,,,,,,,,0.11,,,100.0,46.97,0.0,0.0,,0.0,100.0,31.43,0.2591,32.02,0.5909
2022-11-07,343938.0,137231.26,1.25,2.93,1.02,0.17,1.0,111381.65,278075.0,279152.0,110951.93,,,,,,,,,,,,,,,,,5893.0,0.11,0.0,,100.0,46.97,0.0,0.0,,0.0,100.0,31.81,0.2605,32.6,0.581
