,ALDBT FP Equity_DX_SI_QTY,ALDBT FP Equity_DX_SHORT_INTEREST_VALUE,ALDBT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALDBT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALDBT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALDBT FP Equity_DX_SI_MV,ALDBT FP Equity_DX_DSS,ALDBT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALDBT FP Equity_DX_SUPPLY_SI_QTY,ALDBT FP Equity_DX_BROKER_SI_QTY,ALDBT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALDBT FP Equity_DX_BROKER_SI_MV_NEW_x,ALDBT FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALDBT FP Equity_DX_BROKER_SI_MV_INC_x,ALDBT FP Equity_DX_BROKER_SI_QTY_ADD,ALDBT FP Equity_DX_BROKER_SI_QTY_NEW,ALDBT FP Equity_DX_SUPPLY_SI_MV_DEC,ALDBT FP Equity_DX_BROKER_SI_QTY_INC,ALDBT FP Equity_DX_SUPPLY_SI_QTY_DEC,ALDBT FP Equity_DX_BROKER_SI_MV_NEW_y,ALDBT FP Equity_DX_BROKER_SI_MV_INC_y,ALDBT FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALDBT FP Equity_DX_BROKER_SI_MV_ADD,ALDBT FP Equity_DX_SUPPLY_SI_QTY_ADD,ALDBT FP Equity_DX_BROKER_SI_QTY_DEC,ALDBT FP Equity_DX_SUPPLY_SI_MV,ALDBT FP Equity_DX_BROKER_SI_MV_DEC,ALDBT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALDBT FP Equity_DX_UTILIZATION_QUANTITY,ALDBT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALDBT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALDBT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALDBT FP Equity_DX_ACTIVE_UTILIZATION_MV,ALDBT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALDBT FP Equity_DX_BROKER_SI_CON_RATIO,ALDBT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALDBT FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-05-27,13875.0,17760.0,0.28,0.79,0.28,0.02,0.0,16480.0,12261.0,12875.0,15694.08,,,,,,,,,,,,,,,0.02,,100.0,87.21,0.0,0.0,0.0,100.0,24.24,0.3229,47.8,0.9869
2024-05-28,13875.0,17760.0,0.28,0.8,0.28,0.02,0.0,16480.0,12261.0,12875.0,15694.08,,,,,,,,,,,,,,,0.02,,100.0,87.21,0.0,0.0,0.0,100.0,24.1,0.3216,47.55,0.9869
2024-05-29,13875.0,17066.25,0.28,0.78,0.28,0.02,0.0,15836.25,12261.0,12875.0,15081.03,,,,,,,,,,,,,,,0.02,,100.0,87.21,0.0,0.0,0.0,100.0,23.54,0.3227,47.88,0.9869
2024-05-30,13875.0,17066.25,0.28,0.77,0.28,0.02,0.0,15836.25,12261.0,12875.0,15081.03,,,,,,,,,,,,,,,0.02,,100.0,87.21,0.0,0.0,0.0,100.0,23.93,0.3196,47.23,0.9869
2024-05-31,13875.0,16372.5,0.28,0.75,0.28,0.02,0.0,15192.5,12261.0,12875.0,14467.98,,,,,,,,,,,,,,,0.02,,100.0,87.21,0.0,0.0,0.0,100.0,23.37,0.3209,47.59,0.9869
2024-06-03,13875.0,15817.5,0.28,0.73,0.28,0.02,0.0,14677.5,12261.0,12875.0,13977.54,,,,,,,,,,,,,,,0.01,,100.0,87.21,0.0,0.0,0.0,100.0,23.29,0.3186,47.18,0.9869
2024-06-04,13875.0,15401.25,0.28,0.69,0.28,0.02,0.0,14291.25,12261.0,12875.0,13609.71,,,,,,,,,,,,,,,0.01,,100.0,87.21,0.0,0.0,0.0,100.0,23.24,0.3166,46.8,0.9869
2024-06-05,13875.0,14987.78,0.28,0.69,0.28,0.02,0.0,13907.58,12261.0,12875.0,13244.33,,,,,,,,,,,,,,,0.01,,100.0,86.47,0.0,0.0,0.0,100.0,23.11,0.3153,46.57,0.9786
2024-06-06,13875.0,13458.75,0.28,0.67,0.28,0.02,0.0,12488.75,12261.0,12875.0,11893.17,,,,,,,,,,,,,,,0.01,,100.0,86.47,0.0,0.0,0.0,100.0,23.33,0.3131,46.1,0.9786
2024-06-07,13875.0,15123.75,0.28,0.62,0.28,0.01,0.0,14033.75,12261.0,12875.0,13364.49,,,,,,,,,,,,,,,0.01,,100.0,86.47,0.0,0.0,0.0,100.0,24.48,0.3054,44.14,0.9786
2024-06-10,13875.0,15703.73,0.28,0.57,0.28,0.02,0.0,14571.93,12261.0,12875.0,13877.0,,,,,,,,,,,,,,,0.01,,100.0,86.47,0.0,0.0,0.0,100.0,23.92,0.3126,45.87,0.9786
2024-06-11,13875.0,15262.5,0.28,0.52,0.28,0.02,0.0,14162.5,12261.0,12875.0,13487.1,,,,,,,,,,,,,,,0.01,,100.0,77.62,0.0,0.0,0.0,100.0,23.17,0.3161,46.74,0.8784
2024-06-12,13875.0,14568.75,0.28,0.51,0.28,0.02,0.0,13518.75,12261.0,12875.0,12874.05,,,,,,,,,,,,,,,0.01,,100.0,77.62,0.0,0.0,0.0,100.0,22.82,0.3157,46.66,0.8784
2024-06-13,13875.0,13389.38,0.28,0.49,0.28,0.02,0.0,12424.38,12261.0,12875.0,11831.87,,,,,,,,,,,,,,,0.01,,100.0,77.62,0.0,0.0,0.0,100.0,22.1,0.3143,46.5,0.8784
2024-06-14,13875.0,13320.0,0.28,0.5,0.28,0.01,0.0,12360.0,12261.0,12875.0,11770.56,,,,,,,,,,,,,,,0.01,,100.0,77.62,0.0,0.0,0.0,100.0,22.75,0.3083,45.08,0.8784
2024-06-17,13875.0,13528.13,0.28,0.52,0.28,0.01,0.0,12553.13,12261.0,12875.0,11954.48,,,,,,,,,,,,,,,0.01,,100.0,77.62,0.0,0.0,0.0,100.0,23.04,0.3077,44.88,0.8784
2024-06-18,13875.0,14676.98,0.28,0.52,0.28,0.01,0.0,13619.18,12261.0,12875.0,12969.69,,,,,,,,,,,,,,,0.01,,100.0,77.62,0.0,0.0,0.0,100.0,24.01,0.3067,44.5,0.8784
2024-06-19,13875.0,14568.75,0.28,0.51,0.28,0.02,0.0,13518.75,12261.0,12875.0,12874.05,,,,,,,,,,,,,,,0.01,,100.0,77.62,0.0,0.0,0.0,100.0,23.21,0.3138,46.07,0.8784
2024-06-20,13875.0,13875.0,0.28,0.51,0.28,0.02,0.0,12875.0,12261.0,12875.0,12261.0,,,,,,,,,,,,,,,0.01,,100.0,77.62,0.0,0.0,0.0,100.0,22.57,0.3133,46.23,0.8784
2024-06-21,13875.0,13875.0,0.28,0.48,0.28,0.02,0.0,12875.0,12261.0,12875.0,12261.0,,,,,,,,,,,,,,,0.01,,100.0,77.62,0.0,0.0,0.0,100.0,23.0,0.3098,45.39,0.8784
2024-06-24,13875.0,13875.0,0.28,0.47,0.28,0.02,0.0,12875.0,12261.0,12875.0,12261.0,,,,,,,,,,,,,,,0.01,,100.0,77.62,0.0,0.0,0.0,100.0,23.01,0.31,45.41,0.8784
2024-06-25,13875.0,14013.75,0.28,0.48,0.28,0.02,0.0,13003.75,12261.0,12875.0,12383.61,,,,,,,,,,,,,,,0.01,,100.0,77.62,0.0,0.0,0.0,100.0,23.14,0.3095,45.31,0.8784
2024-06-26,13875.0,13875.0,0.28,0.47,0.28,0.02,0.0,12875.0,12261.0,12875.0,12261.0,,,,,,,,,,,,,,,0.01,,100.0,77.62,0.0,0.0,0.0,100.0,22.91,0.3105,45.56,0.8784
2024-06-27,13382.0,13248.18,0.27,0.45,0.27,0.01,0.0,12258.18,12061.0,12382.0,11940.39,,,,,,0.0,,200.0,,,,,,493.0,0.01,0.0,100.0,76.35,0.0,0.0,0.0,100.0,23.66,0.3271,47.05,0.8472
2024-06-28,12287.0,12139.56,0.24,0.39,0.24,0.01,0.0,11151.56,11287.0,11287.0,11151.56,,,,,,0.0,,774.0,,,,,,1095.0,0.01,0.0,100.0,71.45,0.0,0.0,0.0,100.0,25.72,0.3795,50.84,0.7779
2024-07-01,12287.0,12041.26,0.24,0.4,0.24,0.01,0.0,11061.26,11287.0,11287.0,11061.26,,,,,,,,,,,,,,,0.01,,100.0,71.45,0.0,0.0,0.0,100.0,25.62,0.3797,50.87,0.7779
2024-07-02,12089.0,11482.13,0.24,0.39,0.24,0.01,0.0,10532.33,11089.0,11089.0,10532.33,,,,,,0.0,,198.0,,,,,,198.0,0.01,0.0,100.0,70.2,0.0,0.0,0.0,100.0,25.62,0.3764,50.25,0.7653
2024-07-03,12089.0,11121.88,0.24,0.38,0.24,0.01,0.0,10201.88,11089.0,11089.0,10201.88,,,,,,,,,,,,,,,0.01,,100.0,70.2,0.0,0.0,0.0,100.0,25.42,0.3744,49.88,0.7653
2024-07-04,12089.0,10638.32,0.24,0.36,0.24,0.01,0.0,9758.32,11089.0,11089.0,9758.32,,,,,,,,,,,,,,,0.01,,100.0,70.2,0.0,0.0,0.0,100.0,25.36,0.373,49.6,0.7653
2024-07-05,12089.0,10880.1,0.24,0.35,0.24,0.01,0.0,9980.1,11089.0,11089.0,9980.1,,,,,,,,,,,,,,,0.01,,100.0,70.2,0.0,0.0,0.0,100.0,25.88,0.3674,48.41,0.7653
2024-07-08,12089.0,10157.18,0.24,0.35,0.24,0.01,0.0,9316.98,11089.0,11089.0,9316.98,,,,,,,,,,,,,,,0.01,,100.0,61.16,0.0,0.0,0.0,100.0,25.9,0.3728,49.54,0.6667
2024-07-09,12089.0,9308.53,0.24,0.35,0.24,0.01,0.0,8538.53,11089.0,11089.0,8538.53,,,,,,,,,,,,,,,0.01,,100.0,61.16,0.0,0.0,0.0,100.0,27.33,0.3699,48.81,0.6667
2024-07-10,12089.0,9543.06,0.24,0.31,0.24,0.01,0.0,8753.66,11089.0,11089.0,8753.66,,,,,,,,,,,,,,,0.01,,100.0,58.27,0.0,0.0,0.0,100.0,28.51,0.3606,46.66,0.6352
2024-07-11,11489.0,9191.2,0.23,0.3,0.23,0.01,0.0,8551.2,10689.0,10689.0,8551.2,,,,,,0.0,,400.0,,,,,,400.0,0.01,0.0,100.0,58.95,0.0,0.0,0.0,100.0,26.22,0.3737,49.7,0.6336
2024-07-12,4384.0,3506.76,0.09,0.12,0.09,0.0,0.0,2470.89,3089.0,3089.0,2470.89,,,,,,0.01,,7600.0,,,,,,7600.0,0.0,0.01,100.0,6.02,0.0,0.0,0.0,100.0,32.14,0.5638,67.86,0.0854
2024-07-15,3394.0,2579.44,0.07,0.09,0.07,0.0,0.0,1971.44,2594.0,2594.0,1971.44,,,,,,0.0,,495.0,,,,,,495.0,0.0,0.0,100.0,5.79,0.0,0.0,0.0,100.0,,1.0,100.0,0.0757
2024-07-16,3394.0,2681.26,0.07,0.09,0.07,0.0,0.0,2049.26,2594.0,2594.0,2049.26,,,,,,,,,,,,,,,0.0,,100.0,5.79,0.0,0.0,0.0,100.0,,1.0,100.0,0.0757
2024-07-17,3394.0,2905.26,0.07,0.09,0.07,0.0,0.0,2220.46,2594.0,2594.0,2220.46,,,,,,,,,,,,,,,0.0,,100.0,5.79,0.0,0.0,0.0,100.0,,1.0,100.0,0.0757
2024-07-18,3394.0,2800.05,0.07,0.09,0.07,0.0,0.0,2140.05,2594.0,2594.0,2140.05,,,,,,,,,,,,,,,0.0,,100.0,5.79,0.0,0.0,0.0,100.0,,1.0,100.0,0.0757
2024-07-19,3394.0,2715.2,0.07,0.09,0.07,0.0,0.0,2075.2,2594.0,2594.0,2075.2,,,,,,,,,,,,,,,0.0,,100.0,5.79,0.0,0.0,0.0,100.0,,1.0,100.0,0.0757
2024-07-22,3394.0,2681.26,0.07,0.1,0.07,0.0,0.0,2049.26,2594.0,2594.0,2049.26,,,,,,,,,,,,,,,0.0,,100.0,5.79,0.0,0.0,0.0,100.0,,1.0,100.0,0.0757
2024-07-23,3394.0,2681.26,0.07,0.1,0.07,0.0,0.0,2049.26,2594.0,2594.0,2049.26,,,,,,,,,,,,,,,0.0,,100.0,5.79,0.0,0.0,0.0,100.0,,1.0,100.0,0.0757
2024-07-24,3394.0,2681.26,0.07,0.1,0.07,0.0,0.0,2049.26,2594.0,2594.0,2049.26,,,,,,,,,,,,,,,0.0,,100.0,12.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.1595
2024-07-25,3394.0,2714.86,0.07,0.1,0.07,0.0,0.0,2074.94,2594.0,2594.0,2074.94,,,,,,,,,,,,,,,0.0,,100.0,17.75,0.0,0.0,0.0,100.0,,1.0,100.0,0.2323
2024-07-26,3394.0,2613.38,0.07,0.1,0.07,0.0,0.0,1997.38,800.0,2594.0,616.0,,,,,,0.0,,1794.0,,,,,,,0.0,,100.0,75.69,0.0,0.0,0.0,100.0,,1.0,100.0,3.211
2024-07-29,1872.0,1441.44,0.04,0.06,0.04,0.0,0.0,825.44,800.0,1072.0,616.0,,,,,,,,,,,,,,1522.0,0.0,0.0,100.0,75.69,0.0,0.0,0.0,100.0,,1.0,100.0,1.7711
2024-07-30,1600.0,1240.0,0.03,0.05,0.03,0.0,0.0,620.0,800.0,800.0,620.0,,,,,,,,,,,,,,272.0,0.0,0.0,100.0,75.69,0.0,0.0,0.0,100.0,,1.0,100.0,1.5137
2024-07-31,1600.0,1216.0,0.03,0.05,0.03,0.0,0.0,608.0,800.0,800.0,608.0,,,,,,,,,,,,,,,0.0,,100.0,62.65,0.0,0.0,0.0,100.0,,1.0,100.0,1.2529
2024-08-01,1600.0,1279.68,0.03,0.05,0.03,0.0,0.0,639.84,800.0,800.0,639.84,,,,,,,,,,,,,,,0.0,,100.0,62.65,0.0,0.0,0.0,100.0,,1.0,100.0,1.2529
2024-08-02,1600.0,1240.0,0.03,0.05,0.03,0.0,0.0,620.0,800.0,800.0,620.0,,,,,,,,,,,,,,,0.0,,100.0,62.65,0.0,0.0,0.0,100.0,,1.0,100.0,1.2529
2024-08-05,1600.0,1200.0,0.03,0.05,0.03,0.0,0.0,600.0,800.0,800.0,600.0,,,,,,,,,,,,,,,0.0,,100.0,62.65,0.0,0.0,0.0,100.0,,1.0,100.0,1.2529
2024-08-06,1600.0,1203.2,0.03,0.05,0.03,0.0,0.0,601.6,800.0,800.0,601.6,,,,,,,,,,,,,,,0.0,,100.0,62.65,0.0,0.0,0.0,100.0,,1.0,100.0,1.2529
2024-08-07,1600.0,1057.92,0.03,0.05,0.03,0.0,0.0,528.96,800.0,800.0,528.96,,,,,,,,,,,,,,,0.0,,100.0,62.65,0.0,0.0,0.0,100.0,,1.0,100.0,1.2529
2024-08-08,1600.0,1151.84,0.03,0.05,0.03,0.0,0.0,575.92,800.0,800.0,575.92,,,,,,,,,,,,,,,0.0,,100.0,62.65,0.0,0.0,0.0,100.0,,1.0,100.0,1.2529
2024-08-09,1600.0,1142.4,0.03,0.05,0.03,0.0,0.0,571.2,800.0,800.0,571.2,,,,,,,,,,,,,,,0.0,,100.0,62.65,0.0,0.0,0.0,100.0,,1.0,100.0,1.2529
2024-08-12,1600.0,1167.52,0.03,0.05,0.03,0.0,0.0,583.76,800.0,800.0,583.76,,,,,,,,,,,,,,,0.0,,100.0,62.65,0.0,0.0,0.0,100.0,,1.0,100.0,1.2529
2024-08-13,1600.0,1056.0,0.03,0.06,0.03,0.0,0.0,528.0,800.0,800.0,528.0,,,,,,,,,,,,,,,0.0,,100.0,62.65,0.0,0.0,0.0,100.0,,1.0,100.0,1.2529
2024-08-14,1600.0,1055.68,0.03,0.05,0.03,0.0,0.0,527.84,800.0,800.0,527.84,,,,,,,,,,,,,,,0.0,,100.0,62.65,0.0,0.0,0.0,100.0,,1.0,100.0,1.2529
2024-08-15,1600.0,1054.4,0.03,0.06,0.03,0.0,0.0,527.2,800.0,800.0,527.2,,,,,,,,,,,,,,,0.0,,100.0,62.65,0.0,0.0,0.0,100.0,,1.0,100.0,1.2529
2024-08-16,1600.0,1043.2,0.03,0.06,0.03,0.0,0.0,521.6,800.0,800.0,521.6,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-08-19,1600.0,1199.2,0.03,0.06,0.03,0.0,0.0,599.6,800.0,800.0,599.6,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-08-20,1600.0,1136.0,0.03,0.05,0.03,0.0,0.0,568.0,800.0,800.0,568.0,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-08-21,1600.0,1104.0,0.03,0.06,0.03,0.0,0.0,552.0,800.0,800.0,552.0,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-08-22,1600.0,1136.0,0.03,0.06,0.03,0.0,0.0,568.0,800.0,800.0,568.0,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-08-23,1600.0,1104.0,0.03,0.05,0.03,0.0,0.0,552.0,800.0,800.0,552.0,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-08-26,1600.0,1099.2,0.03,0.05,0.03,0.0,0.0,549.6,800.0,800.0,549.6,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-08-27,1600.0,1098.4,0.03,0.05,0.03,0.0,0.0,549.2,800.0,800.0,549.2,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-08-28,1600.0,1086.4,0.03,0.05,0.03,0.0,0.0,543.2,800.0,800.0,543.2,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-08-29,1600.0,1135.68,0.03,0.05,0.03,0.0,0.0,567.84,800.0,800.0,567.84,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-08-30,1600.0,1072.0,0.03,0.05,0.03,0.0,0.0,536.0,800.0,800.0,536.0,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-09-02,1600.0,1103.68,0.03,0.06,0.03,0.0,0.0,551.84,800.0,800.0,551.84,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-09-03,1600.0,1071.52,0.03,0.06,0.03,0.0,0.0,535.76,800.0,800.0,535.76,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-09-04,1600.0,1084.48,0.03,0.06,0.03,0.0,0.0,542.24,800.0,800.0,542.24,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-09-05,1600.0,1084.0,0.03,0.06,0.03,0.0,0.0,542.0,800.0,800.0,542.0,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-09-06,1600.0,1118.08,0.03,0.06,0.03,0.0,0.0,559.04,800.0,800.0,559.04,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-09-09,1600.0,1100.8,0.03,0.06,0.03,0.0,0.0,550.4,800.0,800.0,550.4,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-09-10,1600.0,1088.0,0.03,0.06,0.03,0.0,0.0,544.0,800.0,800.0,544.0,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-09-11,1600.0,1103.84,0.03,0.06,0.03,0.0,0.0,551.92,800.0,800.0,551.92,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-09-12,1600.0,1056.0,0.03,0.06,0.03,0.0,0.0,528.0,800.0,800.0,528.0,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-09-13,1600.0,1064.0,0.03,0.06,0.03,0.0,0.0,532.0,800.0,800.0,532.0,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-09-16,1600.0,1041.92,0.03,0.06,0.03,0.0,0.0,520.96,800.0,800.0,520.96,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-09-17,1600.0,1047.84,0.03,0.06,0.03,0.0,0.0,523.92,800.0,800.0,523.92,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-09-18,1600.0,1056.0,0.03,0.06,0.03,0.0,0.0,528.0,800.0,800.0,528.0,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-09-19,1600.0,1032.0,0.03,0.06,0.03,0.0,0.0,516.0,800.0,800.0,516.0,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-09-20,1600.0,1055.84,0.03,0.06,0.03,0.0,0.0,527.92,800.0,800.0,527.92,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-09-23,1600.0,1063.68,0.03,0.06,0.03,0.0,0.0,531.84,800.0,800.0,531.84,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-09-24,1600.0,1069.92,0.03,0.06,0.03,0.0,0.0,534.96,800.0,800.0,534.96,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-09-25,1600.0,1040.0,0.03,0.06,0.03,0.0,0.0,520.0,800.0,800.0,520.0,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-09-26,1600.0,1071.52,0.03,0.06,0.03,0.0,0.0,535.76,800.0,800.0,535.76,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-09-27,1600.0,1071.52,0.03,0.06,0.03,0.0,0.0,535.76,800.0,800.0,535.76,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-09-30,1600.0,1040.0,0.03,0.06,0.03,0.0,0.0,520.0,800.0,800.0,520.0,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-10-01,1600.0,1034.56,0.03,0.08,0.03,0.0,0.0,517.28,800.0,800.0,517.28,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-10-02,1600.0,1023.68,0.03,0.08,0.03,0.0,0.0,511.84,800.0,800.0,511.84,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-10-03,1600.0,960.0,0.03,0.08,0.03,0.0,0.0,480.0,800.0,800.0,480.0,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-10-04,1600.0,983.84,0.03,0.09,0.03,0.0,0.0,491.92,800.0,800.0,491.92,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-10-07,1600.0,988.48,0.03,0.09,0.03,0.0,0.0,494.24,800.0,800.0,494.24,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-10-08,1600.0,969.6,0.03,0.1,0.03,0.0,0.0,484.8,800.0,800.0,484.8,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-10-09,1600.0,960.0,0.03,0.1,0.03,0.0,0.0,480.0,800.0,800.0,480.0,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-10-10,1600.0,911.84,0.03,0.1,0.03,0.0,0.0,455.92,800.0,800.0,455.92,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-10-11,1600.0,863.84,0.03,0.09,0.03,0.0,0.0,431.92,800.0,800.0,431.92,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-10-14,1600.0,906.72,0.03,0.09,0.03,0.0,0.0,453.36,800.0,800.0,453.36,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-10-15,1600.0,952.0,0.03,0.09,0.03,0.0,0.0,476.0,800.0,800.0,476.0,,,,,,,,,,,,,,,0.0,,100.0,16.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.3281
2024-10-16,1600.0,848.64,0.03,0.08,0.03,0.0,0.0,424.32,800.0,800.0,424.32,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-10-17,1600.0,820.8,0.03,0.07,0.03,0.0,0.0,410.4,800.0,800.0,410.4,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-10-18,1600.0,830.4,0.03,0.07,0.03,0.0,0.0,415.2,800.0,800.0,415.2,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-10-21,1600.0,847.68,0.03,0.07,0.03,0.0,0.0,423.84,800.0,800.0,423.84,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-10-22,1600.0,837.28,0.03,0.07,0.03,0.0,0.0,418.64,800.0,800.0,418.64,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-10-23,1600.0,800.0,0.03,0.07,0.03,0.0,0.0,400.0,800.0,800.0,400.0,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-10-24,1600.0,806.24,0.03,0.07,0.03,0.0,0.0,403.12,800.0,800.0,403.12,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-10-25,1600.0,768.16,0.03,0.07,0.03,0.0,0.0,384.08,800.0,800.0,384.08,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-10-28,1600.0,770.08,0.03,0.07,0.03,0.0,0.0,385.04,800.0,800.0,385.04,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-10-29,1600.0,771.36,0.03,0.08,0.03,0.0,0.0,385.68,800.0,800.0,385.68,,,,,,,,,,,,,,,0.0,,100.0,62.7,0.0,0.0,0.0,100.0,,1.0,100.0,1.2539
2024-10-30,1600.0,769.6,0.03,0.08,0.03,0.0,0.0,384.8,800.0,800.0,384.8,,,,,,,,,,,,,,,0.0,,100.0,54.2,0.0,0.0,0.0,100.0,,1.0,100.0,1.084
