,GBT FP Equity_DX_SI_QTY,GBT FP Equity_DX_SHORT_INTEREST_VALUE,GBT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,GBT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,GBT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,GBT FP Equity_DX_SI_MV,GBT FP Equity_DX_DSS,GBT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,GBT FP Equity_DX_SUPPLY_SI_QTY,GBT FP Equity_DX_BROKER_SI_QTY,GBT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,GBT FP Equity_DX_BROKER_SI_MV_NEW_x,GBT FP Equity_DX_SUPPLY_SI_QTY_NEW_x,GBT FP Equity_DX_SUPPLY_SI_QTY_INC_x,GBT FP Equity_DX_BROKER_SI_MV_INC_x,GBT FP Equity_DX_SUPPLY_SI_MV_NEW,GBT FP Equity_DX_BROKER_SI_QTY_ADD,GBT FP Equity_DX_BROKER_SI_QTY_NEW,GBT FP Equity_DX_SUPPLY_SI_MV_DEC,GBT FP Equity_DX_BROKER_SI_QTY_INC,GBT FP Equity_DX_SUPPLY_SI_QTY_DEC,GBT FP Equity_DX_BROKER_SI_MV_NEW_y,GBT FP Equity_DX_SUPPLY_SI_QTY_NEW_y,GBT FP Equity_DX_BROKER_SI_MV_INC_y,GBT FP Equity_DX_SUPPLY_SI_QTY_INC_y,GBT FP Equity_DX_BROKER_SI_MV_ADD,GBT FP Equity_DX_SUPPLY_SI_QTY_ADD,GBT FP Equity_DX_BROKER_SI_QTY_DEC,GBT FP Equity_DX_SUPPLY_SI_MV,GBT FP Equity_DX_BROKER_SI_MV_DEC,GBT FP Equity_DX_SUPPLY_SI_MV_RMV,GBT FP Equity_DX_BROKER_SI_MV_RMV,GBT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,GBT FP Equity_DX_UTILIZATION_QUANTITY,GBT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,GBT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,GBT FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,GBT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,GBT FP Equity_DX_ACTIVE_UTILIZATION_MV,GBT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,GBT FP Equity_DX_BROKER_SI_CON_RATIO,GBT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,GBT FP Equity_DX_DEMAND_SUPPLY_RATIO
2006-10-10,1.0,112.28,0.0,0.0,0.0,0.0,0.0,112.28,1.0,1.0,112.28,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,49681.0,5578046.19,,6.75,0.0,,1.0,100.0,0.0
2006-10-11,1.0,110.97,0.0,0.0,0.0,0.0,0.0,110.97,1.0,1.0,110.97,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,49999.0,5548188.31,,6.8,0.0,,1.0,100.0,0.0
2006-10-12,1.0,116.62,0.0,0.0,0.0,0.0,0.0,116.62,1.0,1.0,116.62,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50085.0,5840954.03,,7.02,0.0,,1.0,100.0,0.0
2006-10-13,1.0,116.37,0.0,0.0,0.0,0.0,0.0,116.37,1.0,1.0,116.37,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,49732.0,5787559.64,,7.07,0.0,,1.0,100.0,0.0
2006-10-16,1.0,116.54,0.0,0.0,0.0,0.0,0.0,116.54,1.0,1.0,116.54,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,49558.0,5775433.37,,7.04,0.0,,1.0,100.0,0.0
2006-10-17,1.0,117.19,0.0,0.0,0.0,0.0,0.0,117.19,1.0,1.0,117.19,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,49576.0,5810034.76,,7.08,0.0,,1.0,100.0,0.0
2006-10-18,1.0,117.19,0.0,0.0,0.0,0.0,0.0,117.19,1.0,1.0,117.19,,,0.0,,,,,,,,,,,0.0,,,,0.0,,,,0.0,0.0,49845.0,5841560.08,,7.12,0.0,,1.0,100.0,0.0
2006-10-19,104.0,12111.52,0.01,0.05,0.0,0.01,0.0,5939.3,54.0,51.0,6288.67,,,53.0,,,50.0,,,,,,,,53.0,0.01,,,0.01,,,,0.11,0.11,49779.0,5797108.86,,7.08,0.11,1.97,0.9613,98.03,0.0021
2006-10-20,233.0,27306.32,0.02,0.1,0.01,0.03,0.0,17696.37,83.0,151.0,9727.14,,,30.0,0.0,,71.0,,,29.0,,,,0.0,30.0,0.01,,,0.01,,,,100.0,0.17,0.0,0.0,,0.0,100.0,0.66,0.9869,99.34,0.0047
2006-10-23,236.0,26826.23,0.02,0.11,0.01,0.03,0.0,17164.24,87.0,151.0,9889.33,,,3.0,,,,,,,,,,,3.0,,,,0.01,,,,100.0,0.17,0.0,0.0,,0.0,100.0,0.68,0.9864,99.32,0.0047
2006-10-24,234.0,26656.42,0.02,0.11,0.01,0.03,0.0,17201.37,84.0,151.0,9568.97,,,,,,,,0.0,,3.0,,,,,,,,0.01,,,,100.0,0.18,0.0,0.0,,0.0,100.0,0.66,0.9869,99.34,0.0051
2006-10-25,234.0,26618.07,0.02,0.14,0.01,0.03,0.0,17176.62,84.0,151.0,9555.2,,,0.0,,,,,,,,,,,0.0,,,,0.01,,,,100.0,0.19,0.0,0.0,,0.0,100.0,0.66,0.9868,99.34,0.0053
2006-10-26,236.0,26362.04,0.02,0.14,0.01,0.03,0.0,16867.24,86.0,151.0,9606.51,,,1.0,,,,,,,,,,,1.0,,,,0.01,,,,100.0,0.19,0.0,0.0,,0.0,100.0,0.68,0.9866,99.32,0.0053
2006-10-27,334.0,37226.88,0.03,0.19,0.01,0.05,0.0,27975.89,84.0,251.0,9362.45,,,,0.01,,,,0.0,100.0,1.0,,,0.01,,,,,0.01,,,,100.0,0.2,0.0,0.0,,0.0,100.0,0.4,0.992,99.6,0.0078
2006-10-30,336.0,36348.33,0.03,0.19,0.01,0.04,0.0,27153.07,87.0,251.0,9411.62,,,2.0,,,,,,,,,,,2.0,,,,0.01,,,,100.0,0.18,0.0,0.0,,0.0,100.0,0.41,0.9918,99.59,0.007
2006-10-31,335.0,35993.05,0.03,0.2,0.01,0.04,0.0,26967.93,85.0,251.0,9132.57,,,,,,,,0.0,,2.0,,,,,,,,0.01,,,,100.0,0.18,0.0,0.0,,0.0,100.0,0.4,0.992,99.6,0.0069
2006-11-01,1334.0,144311.51,0.12,0.79,0.04,0.18,0.0,135332.61,84.0,1251.0,9087.08,,,,0.13,,,,0.0,1000.0,1.0,,,0.13,,,,,0.01,,,,100.0,0.18,0.0,0.0,,0.0,100.0,20.09,0.6789,79.91,0.028
2006-11-02,1334.0,146498.05,0.12,0.82,0.04,0.18,0.0,137383.1,84.0,1251.0,9224.76,,,0.0,,,,,,,,,,,0.0,,,,0.01,,,,100.0,0.18,0.0,0.0,,0.0,100.0,20.32,0.6761,79.68,0.028
2006-11-03,1336.0,143761.43,0.12,1.35,0.04,0.18,0.0,134614.93,86.0,1251.0,9254.1,,,2.0,,,,,,,,,,,2.0,,,,0.01,,,,100.0,0.18,0.0,0.0,,0.0,100.0,20.04,0.6795,79.96,0.028
2006-11-06,1334.0,142343.63,0.12,1.38,0.04,0.17,0.0,133487.16,84.0,1251.0,8963.17,,,,,,,,0.0,,2.0,,,,,,,,0.01,,,,100.0,0.18,0.0,0.0,,0.0,100.0,19.86,0.6817,80.14,0.028
2006-11-07,1334.0,142124.97,0.12,1.42,0.04,0.17,0.0,133282.11,84.0,1251.0,8949.4,,,,,,,,0.0,,1.0,,,,,,,,0.01,,,,100.0,0.18,0.0,0.0,,0.0,100.0,19.83,0.682,80.17,0.0284
2006-11-08,1333.0,143220.13,0.12,1.42,0.04,0.17,0.0,134409.89,83.0,1251.0,8917.68,,,,,,,,0.0,,0.0,,,,,,,,0.01,,,,100.0,0.18,0.0,0.0,,0.0,100.0,20.0,0.68,80.0,0.0281
2006-11-09,1334.0,143218.24,0.12,1.44,0.04,0.17,0.0,134307.36,84.0,1251.0,9018.24,,,1.0,,,,,,,,,,,1.0,,,,0.01,,,,100.0,0.18,0.0,0.0,,0.0,100.0,19.94,0.6807,80.06,0.0282
2006-11-10,1334.0,142234.3,0.12,1.46,0.04,0.17,0.0,133384.64,84.0,1251.0,8956.28,,,,,,,,0.0,,0.0,,,,,,,,0.01,,,,100.0,0.18,0.0,0.0,,0.0,100.0,19.88,0.6814,80.12,0.0282
2006-11-13,1333.0,144203.33,0.12,1.54,0.04,0.18,0.0,135332.61,83.0,1251.0,8978.9,,,,,,,,0.0,,1.0,,,,,,,,0.01,,,,100.0,0.18,0.0,0.0,,0.0,100.0,20.11,0.6786,79.89,0.0282
2006-11-14,1334.0,150324.49,0.12,1.53,0.04,0.18,0.0,140971.47,84.0,1251.0,9465.71,,,1.0,,,,,,,,,,,1.0,,,,0.01,,,,100.0,0.18,0.0,0.0,,0.0,100.0,20.06,0.6793,79.94,0.0282
2006-11-15,1337.0,149018.96,0.13,1.53,0.04,0.18,0.0,139433.6,87.0,1251.0,9696.82,,,3.0,,,,,,,,,,,3.0,,,,0.01,,,,100.0,0.18,0.0,0.0,,0.0,100.0,20.55,0.6735,79.45,0.028
2006-11-16,1336.0,150549.86,0.12,1.51,0.04,0.18,0.0,140971.47,86.0,1251.0,9691.08,,,,,,,,0.0,,1.0,,,,,,,,0.01,,,,100.0,0.18,0.0,0.0,,0.0,100.0,20.76,0.671,79.24,0.028
2006-11-17,1337.0,148032.8,0.13,1.48,0.04,0.18,0.0,138510.87,88.0,1251.0,9743.37,,,1.0,,,,,,,,,,,1.0,,,,0.01,,,,100.0,0.18,0.0,0.0,,0.0,100.0,20.45,0.6747,79.55,0.028
2006-11-20,1336.0,144308.89,0.12,1.5,0.04,0.18,0.0,135127.56,86.0,1251.0,9289.34,,,,,,,,0.0,,1.0,,,,,,,,0.01,,,,100.0,0.18,0.0,0.0,,0.0,100.0,20.09,0.6789,79.91,0.0279
2006-11-21,1334.0,142999.59,0.12,1.54,0.04,0.17,0.0,134102.31,84.0,1251.0,9004.47,,,,,,,,0.0,,2.0,,,,,,,,0.01,,,,100.0,0.18,0.0,0.0,,0.0,100.0,19.92,0.6809,80.08,0.0279
2006-11-22,1334.0,143764.88,0.12,1.58,0.04,0.17,0.0,134819.98,84.0,1251.0,9052.66,,,,,,,,0.0,,1.0,,,,,,,,0.01,,,,100.0,0.2,0.0,0.0,,0.0,100.0,19.98,0.6803,80.02,0.0319
2006-11-23,1334.0,145404.78,0.12,1.34,0.04,0.18,0.0,136357.85,84.0,1251.0,9155.92,,,0.0,,,,,,,,,,,0.0,,,,0.01,,,,100.0,0.2,0.0,0.0,,0.0,100.0,20.22,0.6773,79.78,0.0319
2006-11-24,1335.0,148467.82,0.12,1.42,0.04,0.18,0.0,139126.02,85.0,1251.0,9453.01,,,1.0,,,,,,,,,,,1.0,,,,0.01,,,,100.0,0.2,0.0,0.0,,0.0,100.0,20.57,0.6732,79.43,0.032
2006-11-27,1337.0,146498.79,0.13,1.47,0.04,0.18,0.0,137075.53,87.0,1251.0,9532.83,,,2.0,,,,,,,,,,,2.0,,,,0.01,,,,100.0,0.21,0.0,0.0,,0.0,100.0,20.28,0.6766,79.72,0.032
2006-11-28,1335.0,145623.19,0.12,1.47,0.04,0.18,0.0,136460.38,85.0,1251.0,9271.89,,,,,,,,0.0,,1.0,,,,,,,,0.01,,,,100.0,0.2,0.0,0.0,,0.0,100.0,20.15,0.6782,79.85,0.0319
2006-11-29,1335.0,143982.05,0.12,1.53,0.04,0.18,0.0,134922.51,85.0,1251.0,9167.4,,,,,,,,0.0,,0.0,,,,,,,,0.01,,,,100.0,0.2,0.0,0.0,,0.0,100.0,20.05,0.6794,79.95,0.0318
2006-11-30,1334.0,146716.7,0.12,1.53,0.04,0.18,0.0,137588.15,84.0,1251.0,9238.53,,,,,,,,0.0,,1.0,,,,,,,,0.01,,,,100.0,0.2,0.0,0.0,,0.0,100.0,20.27,0.6768,79.73,0.0318
2006-12-01,1335.0,147701.96,0.12,1.55,0.04,0.18,0.0,138408.35,85.0,1251.0,9404.24,,,2.0,,,,,,,,,,,2.0,,,,0.01,,,,100.0,0.22,0.0,0.0,,0.0,100.0,20.32,0.6762,79.68,0.0345
2006-12-04,1335.0,146607.87,0.12,1.49,0.04,0.18,0.0,137383.1,85.0,1251.0,9334.58,,,0.0,,,,,,,,,,,0.0,,,,0.01,,,,100.0,0.22,0.0,0.0,,0.0,100.0,20.25,0.677,79.75,0.0345
2006-12-05,468.0,51855.37,0.04,0.56,0.02,0.06,0.0,31024.58,189.0,280.0,20941.59,,,104.0,0.01,,,,,100.0,,,,0.01,104.0,,,1071.0,0.03,0.14,,,0.49,0.49,38383.0,4252916.12,,5.18,0.49,35.46,0.5423,64.54,0.0121
2006-12-06,469.0,52158.36,0.04,0.54,0.02,0.06,0.0,31139.32,190.0,280.0,21130.25,,,1.0,,,,,,,,,,,1.0,,,,0.03,,,,1.13,1.13,16653.0,1852010.91,,2.25,1.12,35.34,0.543,64.66,0.0278
2006-12-07,472.0,51447.57,0.04,0.29,0.02,0.06,0.0,30519.74,194.0,280.0,21145.82,,,3.0,,,,,,,,,,,3.0,,,,0.03,,,,1.14,1.14,16732.0,1823772.69,,2.22,1.14,35.83,0.5401,64.17,0.0279
2006-12-08,472.0,50248.41,0.04,0.29,0.02,0.06,0.0,29808.38,193.0,280.0,20546.49,,,,,,,,0.0,,1.0,,,,,,,,0.03,,,,1.14,1.14,16696.0,1777431.19,,2.18,1.14,36.37,0.5371,63.63,0.0279
2006-12-11,469.0,49198.74,0.04,0.29,0.02,0.06,0.0,29372.38,190.0,280.0,19931.26,,,,,,,,0.0,,3.0,,,,,,,,0.02,,,,1.12,1.12,16748.0,1756888.22,,2.15,1.13,36.71,0.5353,63.29,0.0277
2006-12-12,466.0,48960.42,0.04,0.29,0.02,0.06,0.0,29418.28,187.0,280.0,19647.21,,,,,,,,0.0,,3.0,,,,,,,,0.02,,,,1.1,1.1,16757.0,1760578.95,,2.16,1.11,36.67,0.5355,63.33,0.0275
2006-12-13,466.0,48998.61,0.04,0.29,0.02,0.06,0.0,29441.23,187.0,280.0,19662.53,,,0.0,,,,,,,,,,,0.0,,,,0.02,,,,1.13,1.13,16376.0,1721891.16,,2.11,1.14,36.65,0.5356,63.35,0.0281
2006-12-14,466.0,48998.61,0.04,0.28,0.02,0.06,0.0,29441.23,187.0,280.0,19662.53,,,0.0,,,,,,,,,,,0.0,,,,0.02,,,,1.13,1.13,16384.0,1722732.34,,2.11,1.13,36.7,0.5354,63.3,0.0281
2006-12-15,465.0,49312.66,0.04,0.28,0.02,0.06,0.0,29693.65,186.0,280.0,19725.06,,,,,,,,0.0,,1.0,,,,,,,,0.02,,,,1.78,1.78,10298.0,1092089.86,,1.34,1.78,36.45,0.5367,63.55,0.0443
2006-12-18,467.0,49333.4,0.04,0.27,0.02,0.06,0.0,29578.91,188.0,280.0,19860.12,,,2.0,,,,,,,,,,,2.0,,,,0.02,,,,1.8,1.8,10295.0,1087553.12,,1.33,1.8,36.55,0.5362,63.45,0.0445
2006-12-19,463.0,50466.58,0.04,0.28,0.02,0.06,0.0,30519.74,184.0,280.0,20055.83,,,,,,,,0.0,,4.0,,,,,,,,0.02,,,,1.77,1.77,10179.0,1109501.68,,1.35,1.77,35.82,0.5402,64.18,0.0447
2006-12-20,470.0,50651.79,0.04,0.28,0.02,0.06,0.0,30175.54,191.0,280.0,20584.03,,,7.0,,,,,,,,,,,7.0,,,,0.03,,,,1.79,1.79,10466.0,1127918.43,,1.38,1.79,36.1,0.5387,63.9,0.0441
2006-12-21,470.0,49727.35,0.04,0.27,0.02,0.06,0.0,29624.8,191.0,280.0,20208.35,,,0.0,,,,,,,,,,,0.0,,,,0.02,,,,1.78,1.78,10535.0,1114633.25,,1.37,1.79,36.51,0.5364,63.49,0.0438
2006-12-22,467.0,49409.94,0.04,0.26,0.02,0.06,0.0,29624.8,188.0,280.0,19890.94,,,,,,,,0.0,,3.0,,,,,,,,0.02,,,,1.75,1.75,10540.0,1115162.26,,1.37,1.75,36.51,0.5364,63.49,0.0435
2006-12-25,179.0,18938.71,0.02,0.1,0.01,0.05,0.0,18938.71,0.0,179.0,0.0,,,,,,,,0.0,,188.0,,,,,,,,0.02,,,0.01,0.0,0.0,9895.0,1046919.41,,1.36,1.76,0.56,0.989,99.44,0.0181
2006-12-26,467.0,49409.94,0.04,0.26,0.02,0.06,0.0,29624.8,188.0,280.0,19890.94,0.01,,188.0,,,,101.0,,,,0.01,,,188.0,,,,0.02,,,,1.75,1.75,10540.0,1115162.26,,1.37,1.75,36.51,0.5364,63.49,0.0435
2006-12-27,468.0,49707.52,0.04,0.26,0.02,0.06,0.0,29739.54,188.0,280.0,19967.98,,,1.0,,,,,,,,,,,1.0,,,,0.02,,,,1.79,1.79,10325.0,1096645.53,,1.34,1.8,36.42,0.5369,63.58,0.0445
2006-12-28,469.0,49083.44,0.04,0.26,0.02,0.06,0.0,29303.54,190.0,280.0,19884.55,,,1.0,,,,,,,,,,,1.0,,,,0.02,,,,1.79,1.79,10395.0,1087894.05,,1.34,1.8,36.76,0.535,63.24,0.0443
2006-12-29,458.0,51422.98,0.04,0.24,0.02,0.06,0.0,31437.63,179.0,280.0,20097.63,,,,,,,,0.0,,11.0,,,,,,,,0.02,,,,1.75,1.75,10040.0,1127263.62,,1.36,1.74,35.14,0.5441,64.86,0.0448
2007-01-01,179.0,20097.63,0.02,0.09,0.01,0.05,0.0,20097.63,0.0,179.0,0.0,,,,,,,,0.0,,179.0,,,,,,,,0.03,,,0.01,0.0,0.0,9865.0,1107615.1,,1.37,1.86,0.56,0.989,99.44,0.0181
2007-01-02,479.0,51268.42,0.04,0.24,0.02,0.06,0.0,29969.01,200.0,280.0,21406.44,0.01,,200.0,,,,101.0,,,,0.01,,,200.0,,,,0.03,,,,1.38,1.38,14266.0,1526921.14,,1.86,1.38,35.57,0.5416,64.43,0.0331
2007-01-03,469.0,50467.15,0.04,0.24,0.02,0.06,0.0,30129.64,190.0,280.0,20445.11,,,,,,,,0.0,,10.0,,,,,,,,0.02,,,,1.79,1.79,10420.0,1121253.1,,1.36,1.78,35.44,0.5424,64.56,0.0442
2007-01-04,471.0,50064.75,0.04,0.24,0.02,0.06,0.0,29762.49,192.0,280.0,20408.56,,,3.0,,,,,,,,,,,3.0,,,,0.02,,,,1.8,1.8,10493.0,1115349.2,,1.36,1.8,35.72,0.5408,64.28,0.0441
2007-01-05,470.0,49419.2,0.04,0.24,0.02,0.06,0.0,29441.23,191.0,280.0,20083.12,,,,,,,,0.0,,1.0,,,,,,,,0.02,,,,1.78,1.78,10532.0,1107410.7,,1.35,1.78,35.97,0.5394,64.03,0.0438
2007-01-08,280.0,29372.38,0.03,0.14,0.01,0.04,0.0,29372.38,0.0,280.0,0.0,,,,,,,,0.02,,191.0,,,,,,,,0.0,,,,0.0,0.0,10748.0,1127479.98,,1.37,0.0,36.02,0.5391,63.98,0.0261
2007-01-09,279.0,29313.21,0.03,0.14,0.01,0.04,0.0,29313.21,0.0,279.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,0.0,0.0,8385.0,880972.4,,1.07,0.0,35.75,0.5406,64.25,0.0333
2007-01-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,279.0,0.0,0.04,,,0.0,0.0,8602.0,902361.63,,1.11,0.0,,0.0,,0.0
2007-01-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8759.0,908063.59,,1.11,0.0,,0.0,,0.0
2007-01-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8793.0,911588.44,,1.11,0.0,,0.0,,0.0
2007-01-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8392.0,866577.14,,1.06,0.0,,0.0,,0.0
2007-01-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8221.0,855656.75,,1.04,0.0,,0.0,,0.0
2007-01-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,8044.0,837234.26,,1.02,0.0,,0.0,,0.0
2007-01-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12015.0,1250543.22,,1.52,0.0,,0.0,,0.0
2007-01-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12115.0,1244072.53,,1.52,0.0,,0.0,,0.0
2007-01-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12355.0,1229228.57,,1.5,0.0,,0.0,,0.0
2007-01-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11789.0,1207697.57,,1.47,0.0,,0.0,,0.0
2007-01-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11722.0,1248867.26,,1.52,0.0,,0.0,,0.0
2007-01-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11987.0,1277100.48,,1.56,0.0,,0.0,,0.0
2007-01-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12066.0,1275628.58,,1.56,0.0,,0.0,,0.0
2007-01-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12031.0,1268970.38,,1.55,0.0,,0.0,,0.0
2007-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12045.0,1264524.2,,1.54,0.0,,0.0,,0.0
2007-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12031.0,1262068.44,,1.54,0.0,,0.0,,0.0
2007-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12005.0,1259341.0,,1.54,0.0,,0.0,,0.0
2007-02-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11906.0,1268470.7,,1.55,0.0,,0.0,,0.0
2007-02-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11993.0,1287568.49,,1.56,0.0,,0.0,,0.0
2007-02-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14040.0,1524593.96,,1.86,0.0,,0.0,,0.0
2007-02-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14113.0,1532520.98,,1.87,0.0,,0.0,,0.0
2007-02-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14167.0,1531418.54,,1.87,0.0,,0.0,,0.0
2007-02-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14158.0,1525804.43,,1.86,0.0,,0.0,,0.0
2007-02-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14161.0,1520324.97,,1.86,0.0,,0.0,,0.0
2007-02-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28788.0,3055290.24,,3.72,0.0,,0.0,,0.0
2007-02-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28109.0,3040818.77,,3.71,0.0,,0.0,,0.0
2007-02-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27925.0,3089570.86,,3.77,0.0,,0.0,,0.0
2007-02-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26189.0,2880332.61,,3.51,0.0,,0.0,,0.0
2007-02-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26062.0,2866364.83,,3.49,0.0,,0.0,,0.0
2007-02-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28615.0,3130734.41,,3.82,0.0,,0.0,,0.0
2007-02-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28302.0,3128034.19,,3.82,0.0,,0.0,,0.0
2007-02-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,27628.0,3185772.47,,3.88,0.0,,0.0,,0.0
2007-02-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28639.0,3283573.74,,4.01,0.0,,0.0,,0.0
2007-02-26,500.0,57367.94,0.05,0.17,0.02,0.07,0.0,0.0,500.0,0.0,57367.94,,,,,,,,,,,,,,,,500.0,,0.07,,,,1.74,1.74,28193.0,3234748.63,,3.94,1.74,,1.0,100.0,0.0174
2007-02-27,590.0,66001.81,0.05,0.19,0.02,0.08,0.0,55933.74,590.0,500.0,66001.81,,,,,,500.0,,,,,,,,,0.07,90.0,,0.08,,,,3.71,2.02,15332.0,1715152.23,,2.09,3.71,15.3,0.7408,84.7,0.0202
2007-02-28,588.0,65050.42,0.05,0.19,0.02,0.08,0.0,65050.42,589.0,588.0,65161.05,,,,,,88.0,,0.0,,1.0,,,,,0.01,,,0.08,,,,3.75,2.04,15117.0,1672393.31,,2.04,3.75,15.13,0.7432,84.87,0.0203
2007-03-01,588.0,63368.63,0.05,0.19,0.02,0.08,0.0,63368.63,590.0,588.0,63584.17,,,1.0,,,,,,,,,,,1.0,,,,0.08,,,,3.72,2.02,15285.0,1647260.96,,2.02,3.7,15.41,0.7392,84.59,0.0202
