,ALBFR FP Equity_DX_SI_QTY,ALBFR FP Equity_DX_SHORT_INTEREST_VALUE,ALBFR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALBFR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALBFR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALBFR FP Equity_DX_SI_MV,ALBFR FP Equity_DX_DSS,ALBFR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALBFR FP Equity_DX_SUPPLY_SI_QTY,ALBFR FP Equity_DX_BROKER_SI_QTY,ALBFR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALBFR FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALBFR FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALBFR FP Equity_DX_BROKER_SI_MV_INC_x,ALBFR FP Equity_DX_SUPPLY_SI_MV_NEW,ALBFR FP Equity_DX_BROKER_SI_QTY_ADD,ALBFR FP Equity_DX_SUPPLY_SI_MV_DEC,ALBFR FP Equity_DX_BROKER_SI_QTY_INC,ALBFR FP Equity_DX_SUPPLY_SI_QTY_DEC,ALBFR FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALBFR FP Equity_DX_BROKER_SI_MV_INC_y,ALBFR FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALBFR FP Equity_DX_BROKER_SI_MV_ADD,ALBFR FP Equity_DX_SUPPLY_SI_QTY_ADD,ALBFR FP Equity_DX_BROKER_SI_QTY_DEC,ALBFR FP Equity_DX_SUPPLY_SI_MV,ALBFR FP Equity_DX_BROKER_SI_MV_DEC,ALBFR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALBFR FP Equity_DX_UTILIZATION_QUANTITY,ALBFR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALBFR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALBFR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALBFR FP Equity_DX_ACTIVE_UTILIZATION_MV,ALBFR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALBFR FP Equity_DX_BROKER_SI_CON_RATIO,ALBFR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALBFR FP Equity_DX_DEMAND_SUPPLY_RATIO,ALBFR FP Equity_PX_LAST
2023-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,44968.0,6138132.0,6.86,0.0,,0.0,,0.0,136.5
2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,44968.0,6205584.0,6.87,0.0,,0.0,,0.0,138.0
2023-10-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,44968.0,5935776.0,6.86,0.0,,0.0,,0.0,132.0
2023-10-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,44968.0,6362972.0,6.88,0.0,,0.0,,0.0,141.5
2023-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,44968.0,6160616.0,6.87,0.0,,0.0,,0.0,137.0
2023-10-31,21.0,2887.5,0.0,0.04,0.0,0.0,0.0,2887.5,21.0,21.0,2887.5,,,,,21.0,,,,,,,0.0,21.0,,0.0,,100.0,0.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.0005,137.5
2023-11-01,21.0,2887.5,0.0,0.04,0.0,0.0,0.0,2887.5,21.0,21.0,2887.5,,,,,,,,,,,,,,,0.0,,100.0,0.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.0005,137.5
2023-11-02,16.0,2160.0,0.0,0.03,0.0,0.0,0.0,1080.0,8.0,8.0,1080.0,,,,,,0.0,,13.0,,,,,,13.0,0.0,0.0,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004,135.0
2023-11-03,16.0,2152.0,0.0,0.03,0.0,0.0,0.0,1076.0,8.0,8.0,1076.0,,,,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004,134.5
2023-11-06,16.0,2152.0,0.0,0.03,0.0,0.0,0.0,1076.0,8.0,8.0,1076.0,,,,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004,134.5
2023-11-07,16.0,2208.0,0.0,0.03,0.0,0.0,0.0,1104.0,8.0,8.0,1104.0,,,,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004,138.0
2023-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,8.0,,,,,,8.0,0.0,0.0,0.0,0.0,44968.0,6205584.0,6.87,0.0,,0.0,,0.0,138.0
2023-11-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,44968.0,6160616.0,6.86,0.0,,0.0,,0.0,137.0
2023-11-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,44968.0,6160616.0,6.86,0.0,,0.0,,0.0,137.0
2023-11-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,44968.0,6093164.0,6.86,0.0,,0.0,,0.0,135.5
2023-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,44968.0,6205584.0,6.86,0.0,,0.0,,0.0,138.0
2023-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,44968.0,6273036.0,6.87,0.0,,0.0,,0.0,139.5
2023-11-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,44968.0,6452908.0,6.88,0.0,,0.0,,0.0,143.5
2023-11-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,44968.0,6475392.0,6.89,0.0,,0.0,,0.0,144.0
2023-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,44968.0,6407940.0,6.89,0.0,,0.0,,0.0,142.5
2023-11-21,17.0,2439.5,0.0,0.04,0.0,0.0,0.0,0.0,17.0,0.0,2439.5,,,,,,,,,,,,,17.0,,0.0,,100.0,0.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004,143.5
2023-11-22,17.0,2431.0,0.0,0.04,0.0,0.0,0.0,0.0,17.0,0.0,2431.0,,,,,,,,,,,,,,,0.0,,100.0,0.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004,143.0
2023-11-23,17.0,2439.5,0.0,0.04,0.0,0.0,0.0,0.0,17.0,0.0,2439.5,,,,,,,,,,,,,,,0.0,,100.0,0.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004,143.5
2023-11-24,17.0,2380.0,0.0,0.04,0.0,0.0,0.0,0.0,17.0,0.0,2380.0,,,,,,,,,,,,,,,0.0,,100.0,0.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004,140.0
2023-11-27,17.0,2414.0,0.0,0.04,0.0,0.0,0.0,0.0,17.0,0.0,2414.0,,,,,,,,,,,,,,,0.0,,100.0,0.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004,142.0
2023-11-28,17.0,2431.0,0.0,0.04,0.0,0.0,0.0,0.0,17.0,0.0,2431.0,,,,,,,,,,,,,,,0.0,,100.0,0.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004,143.0
2023-11-29,17.0,2439.5,0.0,0.04,0.0,0.0,0.0,0.0,17.0,0.0,2439.5,,,,,,,,,,,,,,,0.0,,100.0,0.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004,143.5
2023-11-30,17.0,2448.0,0.0,0.04,0.0,0.0,0.0,0.0,17.0,0.0,2448.0,,,,,,,,,,,,,,,0.0,,100.0,0.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004,144.0
2023-12-01,17.0,2448.0,0.0,0.04,0.0,0.0,0.0,0.0,17.0,0.0,2448.0,,,,,,,,,,,,,,,0.0,,100.0,0.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004,144.0
2023-12-04,17.0,2380.0,0.0,0.06,0.0,0.0,0.0,0.0,17.0,0.0,2380.0,,,,,,,,,,,,,,,0.0,,100.0,0.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004,140.0
2023-12-05,17.0,2397.0,0.0,0.06,0.0,0.0,0.0,0.0,17.0,0.0,2397.0,,,,,,,,,,,,,,,0.0,,100.0,0.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004,141.0
2023-12-06,17.0,2422.5,0.0,0.06,0.0,0.0,0.0,0.0,17.0,0.0,2422.5,,,,,,,,,,,,,,,0.0,,100.0,0.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004,142.5
2023-12-07,17.0,2397.0,0.0,0.06,0.0,0.0,0.0,0.0,17.0,0.0,2397.0,,,,,,,,,,,,,,,0.0,,100.0,0.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004,141.0
2023-12-08,17.0,2414.0,0.0,0.05,0.0,0.0,0.0,0.0,17.0,0.0,2414.0,,,,,,,,,,,,,,,0.0,,100.0,0.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004,142.0
2023-12-11,17.0,2448.0,0.0,0.06,0.0,0.0,0.0,0.0,17.0,0.0,2448.0,,,,,,,,,,,,,,,0.0,,100.0,0.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004,144.0
2023-12-12,47.0,6815.0,0.01,0.15,0.0,0.01,0.0,2175.0,32.0,15.0,4640.0,,,,,15.0,,,,,,,0.0,15.0,,0.0,,100.0,0.07,0.0,0.0,0.0,100.0,36.06,0.5389,63.94,0.001,145.0
2023-12-13,247.0,35938.5,0.03,0.74,0.02,0.04,0.0,16732.5,132.0,115.0,19206.0,,100.0,0.01,,,,100.0,,,0.01,100.0,,,,0.02,,100.0,0.29,0.0,0.0,0.0,100.0,6.83,0.8728,93.17,0.0055,145.5
2023-12-14,230.0,34615.0,0.03,0.65,0.02,0.03,0.0,17307.5,115.0,115.0,17307.5,,,,,,0.0,,17.0,,,,,,,0.02,,100.0,0.26,0.0,0.0,0.0,100.0,,1.0,100.0,0.0051,150.5
2023-12-15,230.0,36570.0,0.03,0.65,0.02,0.03,0.0,18285.0,115.0,115.0,18285.0,,,,,,,,,,,,,,,0.02,,100.0,0.26,0.0,0.0,0.0,100.0,,1.0,100.0,0.0051,159.0
2023-12-18,230.0,35535.0,0.03,0.5,0.02,0.04,0.0,17767.5,115.0,115.0,17767.5,,,,,,,,,,,,,,,0.02,,100.0,0.26,0.0,0.0,0.0,100.0,,1.0,100.0,0.0051,154.5
2023-12-19,230.0,35305.0,0.03,0.45,0.02,0.04,0.0,17652.5,115.0,115.0,17652.5,,,,,,,,,,,,,,,0.02,,100.0,0.26,0.0,0.0,0.0,100.0,,1.0,100.0,0.0051,153.5
2023-12-20,200.0,29600.0,0.03,0.4,0.01,0.03,0.0,14800.0,100.0,100.0,14800.0,,,,,,0.0,,15.0,,,,,,15.0,0.02,0.0,100.0,0.22,0.0,0.0,0.0,100.0,,1.0,100.0,0.0045,148.0
2023-12-21,200.0,31600.0,0.03,0.4,0.01,0.03,0.0,15800.0,100.0,100.0,15800.0,,,,,,,,,,,,,,,0.01,,100.0,0.22,0.0,0.0,0.0,100.0,,1.0,100.0,0.0045,158.0
2023-12-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.01,,100.0,,,,,,100.0,0.0,0.01,0.0,0.0,44871.0,7022311.5,6.95,0.0,,0.0,,0.0,156.5
2023-12-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,44871.0,7022311.5,6.94,0.0,,0.0,,0.0,
2023-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,44856.0,7019964.0,6.93,0.0,,0.0,,0.0,
2023-12-27,17.0,2686.0,0.0,0.03,0.0,0.0,0.0,2686.0,0.0,17.0,0.0,,,,,17.0,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0004,158.0
2023-12-28,17.0,2703.0,0.0,0.03,0.0,0.0,0.0,2703.0,0.0,17.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0004,159.0
2023-12-29,17.0,2754.0,0.0,0.03,0.0,0.0,0.0,2754.0,0.0,17.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0004,162.0
2024-01-01,17.0,2754.0,0.0,0.03,0.0,0.0,0.0,2754.0,0.0,17.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0004,
2024-01-02,71.0,11573.0,0.01,0.13,0.0,0.01,0.0,7172.0,27.0,44.0,4401.0,,,0.0,,,,27.0,,,0.0,,,27.0,,0.0,,100.0,0.06,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016,163.0
2024-01-03,71.0,11005.0,0.01,0.14,0.0,0.01,0.0,6820.0,27.0,44.0,4185.0,,,,,,,,,,,,,,,0.0,,100.0,0.06,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016,155.0
2024-01-04,71.0,10721.0,0.01,0.14,0.0,0.01,0.0,6644.0,27.0,44.0,4077.0,,,,,,,,,,,,,,,0.0,,100.0,0.06,0.0,0.0,0.0,100.0,,1.0,100.0,0.0016,151.0
2024-01-05,54.0,8289.0,0.01,0.1,0.0,0.01,0.0,4144.5,27.0,27.0,4144.5,,,,,,,,,,,,,,17.0,0.0,0.0,100.0,0.06,0.0,0.0,0.0,100.0,,1.0,100.0,0.0012,153.5
2024-01-08,54.0,8316.0,0.01,0.1,0.0,0.01,0.0,4158.0,27.0,27.0,4158.0,,,,,,,,,,,,,,,0.0,,100.0,0.06,0.0,0.0,0.0,100.0,,1.0,100.0,0.0012,154.0
2024-01-09,54.0,8316.0,0.01,0.1,0.0,0.01,0.0,4158.0,27.0,27.0,4158.0,,,,,,,,,,,,,,,0.0,,100.0,0.06,0.0,0.0,0.0,100.0,,1.0,100.0,0.0012,154.0
2024-01-10,54.0,8451.0,0.01,0.1,0.0,0.01,0.0,4225.5,27.0,27.0,4225.5,,,,,,,,,,,,,,,0.0,,100.0,0.06,0.0,0.0,0.0,100.0,,1.0,100.0,0.0012,156.5
2024-01-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,27.0,,,,,,27.0,0.0,0.0,0.0,0.0,44856.0,7042392.0,6.94,0.0,,0.0,,0.0,157.0
2024-01-12,8.0,1248.0,0.0,0.02,0.0,0.0,0.0,624.0,4.0,4.0,624.0,,,,,4.0,,,,,,,0.0,4.0,,0.0,,100.0,0.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0002,156.0
2024-01-15,8.0,1284.0,0.0,0.02,0.0,0.0,0.0,642.0,4.0,4.0,642.0,,,,,,,,,,,,,,,0.0,,100.0,0.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0002,160.5
2024-01-16,8.0,1360.0,0.0,0.01,0.0,0.0,0.0,680.0,4.0,4.0,680.0,,,,,,,,,,,,,,,0.0,,100.0,0.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0002,170.0
2024-01-17,21.0,3633.0,0.0,0.04,0.0,0.0,0.0,2941.0,17.0,17.0,2941.0,,,0.0,,,,13.0,,,0.0,,,13.0,,0.0,,100.0,0.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.0005,173.0
2024-01-18,1417.0,237347.5,0.2,2.33,0.1,0.25,0.0,237347.5,1417.0,1417.0,237347.5,,1400.0,0.24,,,,1400.0,,,0.24,1400.0,,,,0.25,,100.0,3.07,0.0,0.0,0.0,100.0,,1.0,100.0,0.0307,167.5
2024-01-19,4808.0,831784.0,0.67,7.7,0.33,0.81,0.0,415892.0,2404.0,2404.0,415892.0,,,,,1000.0,0.0,,13.0,,,,0.17,1000.0,13.0,0.41,0.01,100.0,5.21,0.0,0.0,0.0,100.0,41.99,0.5128,58.01,0.1042,173.0
2024-01-22,4800.0,825600.0,0.67,7.64,0.33,0.83,0.0,412800.0,2400.0,2400.0,412800.0,,,,,,0.0,,4.0,,,,,,4.0,0.41,0.0,100.0,5.2,0.0,0.0,0.0,100.0,41.6,0.5141,58.4,0.104,172.0
2024-01-23,4800.0,828000.0,0.67,7.57,0.33,0.83,0.0,414000.0,2400.0,2400.0,414000.0,,,,,,,,,,,,,,,0.41,,100.0,5.2,0.0,0.0,0.0,100.0,41.7,0.5138,58.3,0.104,172.5
2024-01-24,4800.0,796800.0,0.67,7.58,0.33,0.82,0.0,398400.0,2400.0,2400.0,398400.0,,,,,,,,,,,,,,,0.41,,100.0,5.2,0.0,0.0,0.0,100.0,41.21,0.5155,58.79,0.104,166.0
2024-01-25,4800.0,792000.0,0.67,7.49,0.33,0.8,0.0,396000.0,2400.0,2400.0,396000.0,,,,,,,,,,,,,,,0.4,,100.0,5.2,0.0,0.0,0.0,100.0,41.59,0.5141,58.41,0.104,165.0
2024-01-26,2800.0,457800.0,0.39,4.51,0.19,0.46,0.0,228900.0,1400.0,1400.0,228900.0,,,,,,0.17,,1000.0,,,,,,1000.0,0.23,0.17,100.0,3.03,0.0,0.0,0.0,100.0,26.3,1.0,100.0,0.0607,163.5
2024-01-29,2800.0,481600.0,0.39,4.42,0.19,0.46,0.0,240800.0,1400.0,1400.0,240800.0,,,,,,,,,,,,,,,0.23,,100.0,3.03,0.0,0.0,0.0,100.0,,1.0,100.0,0.0607,172.0
2024-01-30,2800.0,485800.0,0.39,4.49,0.19,0.47,0.0,242900.0,1400.0,1400.0,242900.0,,,,,,,,,,,,,,,0.24,,100.0,3.03,0.0,0.0,0.0,100.0,,1.0,100.0,0.0607,173.5
2024-01-31,2842.0,488824.0,0.39,4.21,0.19,0.49,0.0,244412.0,1421.0,1421.0,244412.0,,21.0,0.02,,,,21.0,,,0.02,21.0,,,,0.25,,100.0,3.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0615,172.0
2024-02-01,2842.0,488824.0,0.39,4.77,0.19,0.49,0.0,244412.0,1421.0,1421.0,244412.0,,,,,,,,,,,,,,,0.24,,100.0,3.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0615,172.0
2024-02-02,2842.0,457562.0,0.39,5.26,0.19,0.49,0.0,228781.0,1421.0,1421.0,228781.0,,,,,,,,,,,,,,,0.24,,100.0,3.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0615,161.0
2024-02-05,2842.0,460404.0,0.39,5.07,0.19,0.46,0.0,230202.0,1421.0,1421.0,230202.0,,,,,,,,,,,,,,,0.23,,100.0,3.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0615,162.0
2024-02-06,2842.0,457562.0,0.39,5.13,0.19,0.46,0.0,228781.0,1421.0,1421.0,228781.0,,,,,,,,,,,,,,,0.23,,100.0,3.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0615,161.0
2024-02-07,2842.0,468930.0,0.39,5.26,0.19,0.46,0.0,234465.0,1421.0,1421.0,234465.0,,,,,,,,,,,,,,,0.23,,100.0,3.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0615,165.0
2024-02-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.23,,1421.0,,,,,,1421.0,0.0,0.23,0.0,0.0,44856.0,7289100.0,6.97,0.0,,0.0,,0.0,162.5
2024-02-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,44856.0,7311528.0,6.97,0.0,,0.0,,0.0,163.0
2024-02-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,44856.0,7266672.0,6.97,0.0,,0.0,,0.0,162.0
2024-02-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,44856.0,7199388.0,6.96,0.0,,0.0,,0.0,160.5
2024-02-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,44856.0,7378812.0,6.97,0.0,,0.0,,0.0,164.5
2024-02-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,44956.0,7327828.0,6.99,0.0,,0.0,,0.0,163.0
2024-02-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,44956.0,7260394.0,6.99,0.0,,0.0,,0.0,161.5
2024-02-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,44956.0,7327828.0,6.98,0.0,,0.0,,0.0,163.0
2024-02-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,44856.0,7244244.0,6.97,0.0,,0.0,,0.0,161.5
2024-02-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,44856.0,7199388.0,6.96,0.0,,0.0,,0.0,160.5
2024-02-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,44856.0,7154532.0,6.96,0.0,,0.0,,0.0,159.5
2024-02-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,44856.0,7087248.0,6.95,0.0,,0.0,,0.0,158.0
2024-02-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,44856.0,6952680.0,6.94,0.0,,0.0,,0.0,155.0
2024-02-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,44856.0,7087248.0,6.94,0.0,,0.0,,0.0,158.0
2024-02-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,44856.0,6997536.0,6.94,0.0,,0.0,,0.0,156.0
2024-02-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,44856.0,6773256.0,6.94,0.0,,0.0,,0.0,151.0
2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,44856.0,7109676.0,6.93,0.0,,0.0,,0.0,158.5
2024-03-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,44756.0,6937180.0,6.93,0.0,,0.0,,0.0,155.0
2024-03-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,44756.0,6825290.0,6.91,0.0,,0.0,,0.0,152.5
2024-03-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,44756.0,6870046.0,6.91,0.0,,0.0,,0.0,153.5
2024-03-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,44756.0,7071448.0,6.92,0.0,,0.0,,0.0,158.0
2024-03-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,44756.0,7026692.0,6.93,0.0,,0.0,,0.0,157.0
2024-03-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,44756.0,6847668.0,6.92,0.0,,0.0,,0.0,153.0
2024-03-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,44756.0,6847668.0,6.91,0.0,,0.0,,0.0,153.0
2024-03-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,44756.0,6914802.0,6.91,0.0,,0.0,,0.0,154.5
2024-03-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,44756.0,6937180.0,6.92,0.0,,0.0,,0.0,155.0
2024-03-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,44756.0,6892424.0,6.92,0.0,,0.0,,0.0,154.0
2024-03-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,44756.0,6937180.0,6.91,0.0,,0.0,,0.0,155.0
2024-03-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,44756.0,6937180.0,6.92,0.0,,0.0,,0.0,155.0
2024-03-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,44756.0,7004314.0,6.92,0.0,,0.0,,0.0,156.5
2024-03-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,44856.0,7064820.0,6.94,0.0,,0.0,,0.0,157.5
2024-03-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,44856.0,6840540.0,6.93,0.0,,0.0,,0.0,152.5
2024-03-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,44856.0,7176960.0,6.94,0.0,,0.0,,0.0,160.0
2024-03-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,44856.0,7154532.0,6.96,0.0,,0.0,,0.0,159.5
2024-03-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,44856.0,7176960.0,6.96,0.0,,0.0,,0.0,160.0
