,TNG FP Equity_DX_SI_QTY,TNG FP Equity_DX_SHORT_INTEREST_VALUE,TNG FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,TNG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,TNG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,TNG FP Equity_DX_SI_MV,TNG FP Equity_DX_DSS,TNG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,TNG FP Equity_DX_SUPPLY_SI_QTY,TNG FP Equity_DX_BROKER_SI_QTY,TNG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,TNG FP Equity_DX_BROKER_SI_MV_NEW_x,TNG FP Equity_DX_SUPPLY_SI_QTY_NEW_x,TNG FP Equity_DX_SUPPLY_SI_QTY_INC_x,TNG FP Equity_DX_BROKER_SI_MV_INC_x,TNG FP Equity_DX_SUPPLY_SI_MV_NEW,TNG FP Equity_DX_BROKER_SI_QTY_ADD,TNG FP Equity_DX_BROKER_SI_QTY_NEW,TNG FP Equity_DX_SUPPLY_SI_MV_DEC,TNG FP Equity_DX_BROKER_SI_QTY_INC,TNG FP Equity_DX_SUPPLY_SI_QTY_DEC,TNG FP Equity_DX_BROKER_SI_MV_NEW_y,TNG FP Equity_DX_SUPPLY_SI_QTY_NEW_y,TNG FP Equity_DX_BROKER_SI_MV_INC_y,TNG FP Equity_DX_SUPPLY_SI_QTY_INC_y,TNG FP Equity_DX_BROKER_SI_MV_ADD,TNG FP Equity_DX_SUPPLY_SI_QTY_ADD,TNG FP Equity_DX_BROKER_SI_QTY_DEC,TNG FP Equity_DX_SUPPLY_SI_MV,TNG FP Equity_DX_BROKER_SI_MV_DEC,TNG FP Equity_DX_SUPPLY_SI_MV_RMV,TNG FP Equity_DX_BROKER_SI_MV_RMV,TNG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,TNG FP Equity_DX_UTILIZATION_QUANTITY,TNG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,TNG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,TNG FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,TNG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,TNG FP Equity_DX_ACTIVE_UTILIZATION_MV,TNG FP Equity_DX_BROKER_SI_MARKET_SHARE_2,TNG FP Equity_DX_BROKER_SI_CON_RATIO,TNG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,TNG FP Equity_DX_DEMAND_SUPPLY_RATIO
2021-01-18,70520.0,148092.0,0.24,0.39,0.08,0.14,0.0,66112.2,41038.0,31482.0,86179.8,,,,0.0,,,,0.0,1908.0,144.0,,,0.0,,,2000.0,,0.08,,,,100.0,54.25,0.0,0.0,,0.0,100.0,37.65,0.3652,45.88,0.9323
2021-01-19,68476.0,150304.82,0.23,0.36,0.08,0.15,0.0,64616.41,43038.0,29438.0,94468.41,,,2000.0,0.01,,,,,1856.0,,,,0.01,2000.0,,,3900.0,0.09,0.01,,,100.0,54.04,0.0,0.0,,0.0,100.0,38.96,0.4261,51.58,0.8598
2021-01-20,74476.0,163102.44,0.26,0.37,0.09,0.16,0.0,75419.22,44038.0,34438.0,96443.22,,,1000.0,0.01,,,,,5000.0,,,,0.01,1000.0,,,,0.1,,,,100.0,55.3,0.0,0.0,,0.0,100.0,35.59,0.4486,56.2,0.9352
2021-01-21,66476.0,175496.64,0.23,0.32,0.08,0.16,0.0,80356.32,40038.0,30438.0,105700.32,,,,,,,,0.0,,4000.0,,,,,,,4000.0,0.1,0.01,,,100.0,50.27,0.0,0.0,,0.0,100.0,37.64,0.421,51.88,0.8347
2021-01-22,67876.0,164938.68,0.23,0.23,0.08,0.17,0.0,77366.34,41438.0,31838.0,100694.34,,,1400.0,0.01,,,,,1400.0,,,,0.01,1400.0,,,,0.11,,,,100.0,50.26,0.0,0.0,,0.0,100.0,37.85,0.4412,54.03,0.8233
2021-01-25,60336.0,148728.24,0.21,0.19,0.07,0.15,0.0,106729.57,56898.0,43298.0,140253.57,,,15460.0,,,15160.0,,,,,,,,15460.0,0.04,,3700.0,0.14,0.01,,,100.0,68.52,0.0,0.0,,0.0,100.0,35.08,0.4312,54.63,0.7266
2021-01-26,50640.0,127106.4,0.17,0.15,0.06,0.12,0.0,84341.02,47202.0,33602.0,118477.02,,,1300.0,0.0,,,,0.03,1300.0,10996.0,,,0.0,1300.0,,,10996.0,0.12,0.03,,,100.0,55.12,0.0,0.0,,0.0,100.0,12.53,0.5879,74.65,0.5913
2021-01-27,50640.0,126093.6,0.17,0.15,0.06,0.13,0.0,83668.98,47202.0,33602.0,117532.98,,,,,,,,,,,,,,,,,,0.12,,,,100.0,55.12,0.0,0.0,,0.0,100.0,12.45,0.5866,74.55,0.5913
2021-01-28,53840.0,131908.0,0.18,0.15,0.06,0.13,0.0,90164.9,47202.0,36802.0,115644.9,,,,0.01,,,,,3200.0,,,,0.01,,,,,0.12,,,,100.0,55.12,0.0,0.0,,0.0,100.0,11.3,0.499,68.19,0.6287
2021-01-29,53840.0,122755.2,0.18,0.14,0.06,0.13,0.0,83908.56,47202.0,36802.0,107620.56,,,,,,,,,,,,,,,,,,0.11,,,,100.0,55.12,0.0,0.0,,0.0,100.0,11.37,0.5043,68.65,0.6287
2021-02-01,63676.0,163010.56,0.22,0.17,0.08,0.15,0.0,119393.28,57038.0,46638.0,146017.28,,,9836.0,0.02,,,,,9836.0,,,,0.02,9836.0,,,,0.13,,,,100.0,66.6,0.0,0.0,,0.0,100.0,29.82,0.3851,53.02,0.7435
2021-02-02,77373.0,200782.94,0.26,0.19,0.09,0.2,0.0,138404.33,57735.0,53335.0,149822.33,,,7026.0,0.01,,13000.0,,0.01,26.0,6329.0,,,0.01,7026.0,0.03,,6329.0,0.15,0.01,,,100.0,67.38,0.0,0.0,,0.0,100.0,24.68,0.3163,47.7,0.9029
2021-02-03,77373.0,201169.8,0.26,0.19,0.09,0.2,0.0,138671.0,57735.0,53335.0,150111.0,,,,,,,,,,,,,,,,,,0.15,,,,100.0,67.38,0.0,0.0,,0.0,100.0,24.38,0.3113,47.01,0.9029
2021-02-04,80573.0,205461.15,0.28,0.2,0.1,0.21,0.0,144164.25,64135.0,56535.0,163544.25,,,6400.0,0.02,,,,,6400.0,,,,0.02,6400.0,,,3200.0,0.17,0.01,,,100.0,65.12,0.0,0.0,,0.0,100.0,24.95,0.3175,44.38,0.8181
2021-02-05,80573.0,208281.21,0.28,0.19,0.1,0.21,0.0,146142.98,64135.0,56535.0,165788.98,,,,,,,,,,,,,,,,,,0.16,,,,100.0,65.12,0.0,0.0,,0.0,100.0,24.76,0.3169,44.41,0.8181
2021-02-08,86273.0,222152.98,0.3,0.21,0.1,0.22,0.0,160255.13,64135.0,62235.0,165147.63,,,,0.02,,,,,5700.0,,,,0.02,,,,,0.17,,,,100.0,65.12,0.0,0.0,,0.0,100.0,31.72,0.3114,40.32,0.8759
2021-02-09,86273.0,217407.96,0.3,0.2,0.1,0.22,0.0,156832.2,64135.0,62235.0,161620.2,,,,,,,,,,,,,,,,,,0.16,,,,100.0,68.6,0.0,0.0,,0.0,100.0,31.7,0.3121,40.43,0.9228
2021-02-10,81839.0,203369.92,0.28,0.19,0.1,0.21,0.0,143635.48,59701.0,57801.0,148356.98,,,,,,,,0.01,,4434.0,,,,,,,4434.0,0.15,0.01,,,100.0,63.86,0.0,0.0,,0.0,100.0,26.63,0.3146,43.34,0.8754
2021-02-11,81839.0,201323.94,0.28,0.19,0.1,0.2,0.0,142190.46,59701.0,57801.0,146864.46,,,,,,,,,,,,,,,,,,0.15,,,,100.0,63.86,0.0,0.0,,0.0,100.0,26.52,0.3148,43.43,0.8754
2021-02-12,79327.0,198317.5,0.27,0.18,0.09,0.2,0.0,138222.5,57189.0,55289.0,142972.5,,,,,,,,0.01,,2512.0,,,,,,,2512.0,0.14,0.01,,,100.0,61.17,0.0,0.0,,0.0,100.0,23.45,0.3201,45.34,0.8485
2021-02-15,109427.0,276850.31,0.37,0.25,0.13,0.27,0.0,216034.17,57189.0,85389.0,144688.17,,,,0.08,,,,,30100.0,,,,0.08,,,,,0.14,,,,100.0,61.17,0.0,0.0,,0.0,100.0,29.34,0.26,35.47,1.1704
2021-02-16,109427.0,273567.5,0.37,0.25,0.13,0.28,0.0,213472.5,57189.0,85389.0,142972.5,,,,,,,,,,,,,,,,,,0.14,,,,100.0,61.17,0.0,0.0,,0.0,100.0,29.33,0.2604,35.52,1.1704
2021-02-17,109427.0,264813.34,0.37,0.25,0.13,0.27,0.0,206641.38,57189.0,85389.0,138397.38,,,,,,,,,,,,,,,,,,0.14,,,,100.0,61.17,0.0,0.0,,0.0,100.0,29.33,0.2601,35.46,1.1704
2021-02-18,109427.0,263719.07,0.37,0.25,0.13,0.26,0.0,205787.49,57189.0,85389.0,137825.49,,,,,,,,,,,,,,,,,,0.14,,,,100.0,61.17,0.0,0.0,,0.0,100.0,29.34,0.2604,35.52,1.1704
2021-02-19,134102.0,319162.76,0.46,0.31,0.16,0.32,0.0,201500.32,56464.0,84664.0,134384.32,,,,,,,,0.0,,725.0,,,,,,,725.0,0.14,0.0,,,100.0,60.39,0.0,0.0,,0.0,100.0,27.57,0.2592,34.03,1.4344
2021-02-22,134102.0,349335.71,0.46,0.31,0.16,0.33,0.0,220549.72,56464.0,84664.0,147088.72,,,,,,,,,,,,,,,,,,0.14,,,,100.0,60.39,0.0,0.0,,0.0,100.0,27.44,0.2575,33.9,1.4344
2021-02-23,117502.0,287879.9,0.4,0.26,0.14,0.3,0.0,166756.8,56464.0,68064.0,138336.8,,,,0.03,,,,,10000.0,,,,0.03,,,,26600.0,0.14,0.06,,,100.0,60.39,0.0,0.0,,0.0,100.0,37.62,0.3261,40.21,1.2568
2021-02-24,100602.0,249492.96,0.34,0.23,0.12,0.25,0.0,189878.72,68464.0,76564.0,169790.72,,,12000.0,0.03,,,,,12000.0,,,,0.03,12000.0,,,3500.0,0.17,0.01,,,100.0,73.23,0.0,0.0,,0.0,100.0,31.41,0.3405,45.83,1.076
2021-02-25,94902.0,233458.92,0.33,0.23,0.11,0.24,0.0,174325.44,68464.0,70864.0,168421.44,,,,,,,,,,,,,,,,,5700.0,0.17,0.01,,,100.0,73.23,0.0,0.0,,0.0,100.0,25.8,0.3502,49.64,1.0151
2021-02-26,94902.0,227764.8,0.33,0.25,0.11,0.23,0.0,170073.6,68464.0,70864.0,164313.6,,,,,,,,,,,,,,,,,,0.17,,,,100.0,73.23,0.0,0.0,,0.0,100.0,26.0,0.3505,49.58,1.0151
2021-03-01,94902.0,242474.61,0.33,0.25,0.11,0.23,0.0,181057.52,68464.0,70864.0,174925.52,,,,,,,,,,,,,,,,,,0.16,,,,100.0,73.23,0.0,0.0,,0.0,100.0,26.24,0.3464,49.04,1.0151
2021-03-02,119769.0,323376.3,0.41,0.32,0.14,0.31,0.0,258473.7,63206.0,95731.0,170656.2,,,,0.07,,,,0.01,24867.0,5258.0,,,0.07,,,,,0.16,,,,100.0,67.61,0.0,0.0,,0.0,100.0,36.78,0.3567,44.82,1.2811
2021-03-03,98741.0,269562.93,0.34,0.26,0.12,0.26,0.0,203939.19,56464.0,74703.0,154146.72,,,,,,,,0.01,,6742.0,,,,,,,21028.0,0.15,0.05,,,100.0,60.39,0.0,0.0,,0.0,100.0,28.48,0.3443,47.82,1.0561
2021-03-04,98741.0,267588.11,0.34,0.26,0.12,0.27,0.0,202445.13,50064.0,74703.0,135673.44,,,,,,,,0.02,,6400.0,,,,,,,,0.14,,,,100.0,53.55,0.0,0.0,,0.0,100.0,29.24,0.3436,47.35,1.0561
2021-03-05,99341.0,267227.29,0.34,0.33,0.12,0.27,0.0,202565.07,56464.0,75303.0,151888.16,,,6400.0,0.0,,,,,600.0,,,,0.0,6400.0,,,,0.15,,,,100.0,60.39,0.0,0.0,,0.0,100.0,29.04,0.3383,46.97,1.0626
2021-03-08,107957.0,290404.33,0.37,0.38,0.13,0.29,0.0,225742.11,71480.0,83919.0,192281.2,,,15016.0,0.02,,,,,8616.0,,,,0.02,15016.0,,,,0.19,,,,100.0,76.46,0.0,0.0,,0.0,100.0,36.65,0.3366,41.92,1.1547
2021-03-09,107957.0,297961.32,0.37,0.41,0.13,0.29,0.0,231616.44,71480.0,83919.0,197284.8,,,,,,,,,,,,,,,,,,0.19,,,,100.0,76.46,0.0,0.0,,0.0,100.0,36.52,0.3358,41.92,1.1547
2021-03-10,107957.0,290944.12,0.37,0.41,0.13,0.3,0.0,226161.71,65080.0,83919.0,175390.6,,,,,,,,0.02,,6400.0,,,,,,,,0.18,,,,100.0,80.65,0.0,0.0,,0.0,100.0,36.59,0.3373,42.05,1.3379
2021-03-11,110688.0,294430.08,0.38,0.45,0.13,0.3,0.0,230489.0,71380.0,86650.0,189870.8,,,6300.0,0.0,,1000.0,,,1731.0,,,,0.0,6300.0,0.0,,,0.19,,,,100.0,76.51,0.0,0.0,,0.0,100.0,37.4,0.3303,40.67,1.1865
2021-03-12,110088.0,292283.64,0.38,0.46,0.13,0.29,0.0,228462.75,71380.0,86050.0,189513.9,,,,,,,,,,,,,,,,,600.0,0.19,0.0,,,100.0,76.51,0.0,0.0,,0.0,100.0,37.67,0.3346,40.92,1.18
2021-03-15,110088.0,296687.16,0.38,0.48,0.13,0.29,0.0,231904.75,71380.0,86050.0,192369.1,,,,,,,,,,,,,,,,,,0.19,,,,100.0,76.51,0.0,0.0,,0.0,100.0,37.65,0.3342,40.88,1.18
2021-03-16,110088.0,299439.36,0.38,0.53,0.13,0.3,0.0,234056.0,71380.0,86050.0,194153.6,,,,,,,,,,,,,,,,,,0.19,,,,100.0,76.51,0.0,0.0,,0.0,100.0,37.55,0.3341,40.94,1.18
2021-03-17,95150.0,259759.5,0.33,0.48,0.11,0.26,0.0,194135.76,57317.0,71112.0,156475.41,,,,,,,,0.04,,14063.0,,,,,,,14938.0,0.16,0.04,,,100.0,61.44,0.0,0.0,,0.0,100.0,25.85,0.3485,49.47,1.0199
2021-03-18,95150.0,252147.5,0.33,0.49,0.11,0.26,0.0,188446.8,57317.0,71112.0,151890.05,,,,,,,,,,,,,,,,,,0.15,,,,100.0,61.44,0.0,0.0,,0.0,100.0,25.91,0.3495,49.55,1.0199
2021-03-19,94197.0,249151.07,0.32,0.49,0.11,0.25,0.0,185570.56,56364.0,70159.0,149082.78,,,,,,,,0.0,,953.0,,,,,,,953.0,0.15,0.0,,,100.0,60.42,0.0,0.0,,0.0,100.0,24.84,0.3517,50.21,1.0097
2021-03-22,94197.0,242086.29,0.32,0.49,0.11,0.25,0.0,180308.63,56364.0,70159.0,144855.48,,,,,,,,,,,,,,,,,,0.15,,,,100.0,60.42,0.0,0.0,,0.0,100.0,24.95,0.3519,50.17,1.0097
2021-03-23,72660.0,184556.4,0.25,0.39,0.09,0.19,0.0,156519.88,43364.0,61622.0,110144.56,,,,,,,,0.03,,13000.0,,,,,,,8537.0,0.11,0.02,,,100.0,57.59,0.0,0.0,,0.0,100.0,21.09,0.3969,57.18,0.965
2021-03-24,95752.0,247518.92,0.33,0.52,0.11,0.24,0.0,136265.69,50064.0,52714.0,129415.44,,,13000.0,,,,,0.02,,6300.0,,,,13000.0,,,8908.0,0.13,0.02,,,100.0,88.98,0.0,0.0,,0.0,100.0,26.59,0.3461,48.9,1.7018
2021-03-25,95752.0,237943.72,0.33,0.53,0.11,0.25,0.0,130994.29,50064.0,52714.0,124409.04,,,,,,,,,,,,,,,,,,0.13,,,,100.0,79.86,0.0,0.0,,0.0,100.0,26.65,0.3484,49.12,1.5273
2021-03-26,95752.0,242731.32,0.33,0.52,0.11,0.24,0.0,133629.99,50064.0,52714.0,126912.24,,,,,,,,,,,,,,,,,,0.13,,,,100.0,79.86,0.0,0.0,,0.0,100.0,26.42,0.3467,49.05,1.5273
2021-03-29,95752.0,241773.8,0.33,0.52,0.11,0.24,0.0,133102.85,50064.0,52714.0,126411.6,,,,,,,,,,,,,,,,,,0.13,,,,100.0,84.62,0.0,0.0,,0.0,100.0,26.58,0.347,48.99,1.6184
2021-03-30,101009.0,252522.5,0.35,0.56,0.12,0.26,0.0,144927.5,55321.0,57971.0,138302.5,,,5257.0,0.01,,,,,5257.0,,,,0.01,5257.0,,,,0.14,,,,100.0,75.57,0.0,0.0,,0.0,100.0,24.78,0.3684,52.5,1.3798
2021-03-31,101009.0,271714.21,0.35,0.56,0.12,0.25,0.0,155941.99,55321.0,57971.0,148813.49,,,,,,,,,,,,,,,,,,0.14,,,,100.0,75.57,0.0,0.0,,0.0,100.0,24.57,0.366,52.33,1.3798
2021-04-01,100875.0,283458.75,0.35,0.54,0.12,0.27,0.0,162898.51,55187.0,57971.0,155075.47,,,,,,,,0.0,,134.0,,,,,,,,0.15,,,,100.0,75.39,0.0,0.0,,0.0,100.0,24.58,0.3672,52.45,1.378
2021-04-02,100875.0,283458.75,0.35,0.51,0.12,0.28,0.0,162898.51,55187.0,57971.0,155075.47,,,,,,,,,,,,,,,,,,0.15,,,,100.0,75.39,0.0,0.0,,0.0,100.0,25.0,0.3697,52.66,1.378
2021-04-05,100875.0,283458.75,0.35,0.51,0.12,0.28,0.0,162898.51,55187.0,57971.0,155075.47,,,,,,,,,,,,,,,,,,0.15,,,,100.0,75.39,0.0,0.0,,0.0,100.0,24.93,0.3699,52.7,1.378
2021-04-06,100269.0,290780.1,0.34,0.51,0.12,0.28,0.0,167651.9,54715.0,57811.0,158673.5,,,,,,,,0.0,,472.0,,,,,,,160.0,0.16,0.0,,,100.0,74.79,0.0,0.0,,0.0,100.0,24.57,0.3671,52.43,1.3707
2021-04-07,97494.0,273470.67,0.33,0.46,0.12,0.28,0.0,160908.83,52386.0,57365.0,146942.73,,,,,,,,0.01,,2329.0,,,,,,,446.0,0.15,0.0,,,100.0,71.61,0.0,0.0,,0.0,100.0,24.88,0.3673,52.29,1.3327
2021-04-08,95165.0,273599.38,0.33,0.48,0.11,0.27,0.0,158228.5,52386.0,55036.0,150609.75,,,,,,,,,,,,,,,,,2329.0,0.15,0.01,,,100.0,71.61,0.0,0.0,,0.0,100.0,25.6,0.3558,50.61,1.3009
2021-04-09,96747.0,276212.69,0.33,0.49,0.12,0.28,0.0,161644.39,53968.0,56618.0,154078.64,,,1582.0,0.01,,,,,1582.0,,,,0.01,1582.0,,,,0.15,,,,100.0,70.71,0.0,0.0,,0.0,100.0,25.12,0.3634,51.74,1.2677
2021-04-12,92547.0,252653.31,0.32,0.45,0.11,0.26,0.0,143101.14,53968.0,52418.0,147332.64,,,,,,,,,,,,,,,,,4200.0,0.15,0.01,,,100.0,70.71,0.0,0.0,,0.0,100.0,26.54,0.4039,54.8,1.2127
2021-04-13,127647.0,355496.9,0.44,0.6,0.15,0.35,0.0,229951.88,58918.0,82568.0,164086.63,,,4950.0,0.07,,4950.0,,,25200.0,,,,0.07,4950.0,0.01,,,0.16,,,,100.0,68.34,0.0,0.0,,0.0,100.0,27.09,0.28,36.7,1.4805
2021-04-14,127947.0,353773.46,0.44,0.61,0.15,0.36,0.0,229130.02,59218.0,82868.0,163737.77,,,300.0,0.0,,,,,300.0,,,,0.0,300.0,,,,0.16,,,,100.0,68.21,0.0,0.0,,0.0,100.0,26.99,0.2806,36.92,1.4737
2021-04-15,127947.0,349295.31,0.44,0.63,0.15,0.35,0.0,226229.64,59218.0,82868.0,161665.14,,,,,,,,,,,,,,,,,,0.16,,,,100.0,68.21,0.0,0.0,,0.0,100.0,27.04,0.2806,36.91,1.4737
2021-04-16,127947.0,346096.64,0.44,0.73,0.15,0.35,0.0,224157.94,59218.0,82868.0,160184.69,,,,,,,,,,,,,,,,,,0.16,,,,100.0,68.21,0.0,0.0,,0.0,100.0,27.06,0.2805,36.86,1.4737
2021-04-19,127947.0,334581.41,0.44,0.78,0.15,0.35,0.0,216699.82,59218.0,82868.0,154855.07,,,,,,,,,,,,,,,,,,0.16,,,,100.0,68.21,0.0,0.0,,0.0,100.0,26.99,0.2805,36.9,1.4737
2021-04-20,102997.0,265217.28,0.35,0.63,0.12,0.27,0.0,149138.85,59218.0,57918.0,152486.35,,,,,,,,,,,,,,,,,24950.0,0.15,0.07,,,100.0,68.21,0.0,0.0,,0.0,100.0,29.24,0.3466,48.12,1.1864
2021-04-21,92847.0,233974.44,0.32,0.6,0.11,0.24,0.0,132849.36,54268.0,52718.0,136755.36,,,,,,,,0.01,,4950.0,,,,,,,5200.0,0.14,0.01,,,100.0,70.55,0.0,0.0,,0.0,100.0,26.49,0.4048,54.94,1.2071
2021-04-22,95347.0,248855.67,0.33,0.61,0.11,0.24,0.0,144118.98,54268.0,55218.0,141639.48,,,,0.01,,,,,2500.0,,,,0.01,,,,,0.14,,,,100.0,70.55,0.0,0.0,,0.0,100.0,25.63,0.379,53.04,1.2396
2021-04-23,92847.0,240473.73,0.32,0.62,0.11,0.24,0.0,136539.62,54268.0,52718.0,140554.12,,,,,,,,,,,,,,,,,2500.0,0.14,0.01,,,100.0,70.55,0.0,0.0,,0.0,100.0,26.38,0.405,55.0,1.2071
2021-04-26,92847.0,240473.73,0.32,0.62,0.11,0.24,0.0,136539.62,54268.0,52718.0,140554.12,,,,,,,,,,,,,,,,,,0.14,,,,100.0,70.55,0.0,0.0,,0.0,100.0,26.43,0.405,54.98,1.2071
2021-04-27,92847.0,242330.67,0.32,0.63,0.11,0.24,0.0,137593.98,54268.0,52718.0,141639.48,,,,,,,,,,,,,,,,,,0.14,,,,100.0,70.55,0.0,0.0,,0.0,100.0,26.47,0.4048,54.94,1.2071
2021-04-28,92649.0,245983.1,0.32,0.63,0.11,0.24,0.0,139440.6,54070.0,52520.0,143555.85,,,,,,,,0.0,,198.0,,,,,,,198.0,0.14,0.0,,,100.0,70.66,0.0,0.0,,0.0,100.0,26.5,0.4041,54.84,1.2108
2021-04-29,90916.0,236381.6,0.31,0.62,0.11,0.24,0.0,132046.2,52337.0,50787.0,136076.2,,,,,,,,0.0,,1733.0,,,,,,,1733.0,0.14,0.0,,,100.0,85.59,0.0,0.0,,0.0,100.0,27.15,0.3974,53.76,1.4868
2021-04-30,89032.0,229257.4,0.3,0.61,0.11,0.23,0.0,125925.23,50653.0,48903.0,130431.48,,,,,,,,0.01,,1684.0,,,,,,,1884.0,0.13,0.01,,,100.0,84.76,0.0,0.0,,0.0,100.0,28.12,0.3921,52.58,1.4897
2021-05-03,91193.0,233454.08,0.31,0.63,0.11,0.24,0.0,130723.84,52814.0,51064.0,135203.84,,,2161.0,0.01,,,,,2161.0,,,,0.01,2161.0,,,,0.14,,,,100.0,71.36,0.0,0.0,,0.0,100.0,27.02,0.4018,54.26,1.2322
2021-05-04,91193.0,229350.4,0.31,0.63,0.11,0.23,0.0,128425.96,52814.0,51064.0,132827.21,,,,,,,,,,,,,,,,,,0.14,,,,100.0,71.36,0.0,0.0,,0.0,100.0,27.19,0.401,54.11,1.2322
2021-05-05,92125.0,228470.0,0.32,0.64,0.11,0.23,0.0,128950.08,53746.0,51996.0,133290.08,,,932.0,0.0,,,,,932.0,,,,0.0,932.0,,,,0.13,,,,100.0,70.84,0.0,0.0,,0.0,100.0,26.81,0.4046,54.7,1.2142
2021-05-06,92125.0,238603.75,0.32,0.66,0.11,0.23,0.0,134669.64,53746.0,51996.0,139202.14,,,,,,,,,,,,,,,,,,0.13,,,,100.0,70.84,0.0,0.0,,0.0,100.0,26.65,0.4054,54.84,1.2142
2021-05-07,91959.0,237714.02,0.31,0.64,0.11,0.24,0.0,133980.55,53580.0,51830.0,138504.3,,,,,,,,0.0,,166.0,,,,,,,166.0,0.14,0.0,,,100.0,70.93,0.0,0.0,,0.0,100.0,26.67,0.4048,54.76,1.2173
2021-05-10,92125.0,243670.63,0.32,0.63,0.11,0.24,0.0,137529.42,53746.0,51996.0,142158.17,,,166.0,0.0,,,,,166.0,,,,0.0,166.0,,,,0.14,,,,100.0,70.84,0.0,0.0,,0.0,100.0,26.76,0.4049,54.75,1.2142
2021-05-11,92620.0,236181.0,0.32,0.64,0.11,0.24,0.0,133852.05,54241.0,52491.0,138314.55,,,495.0,0.0,,,,,495.0,,,,0.0,495.0,,,,0.14,,,,100.0,70.57,0.0,0.0,,0.0,100.0,26.61,0.4065,55.01,1.205
2021-05-12,92620.0,234791.7,0.32,0.63,0.11,0.24,0.0,133064.69,54241.0,52491.0,137500.94,,,,,,,,,,,,,,,,,,0.14,,,,100.0,70.57,0.0,0.0,,0.0,100.0,26.69,0.4066,55.0,1.205
2021-05-13,92620.0,230623.8,0.32,0.63,0.11,0.23,0.0,130702.59,54241.0,52491.0,135060.09,,,,,,,,,,,,,,,,,,0.14,,,,100.0,70.57,0.0,0.0,,0.0,100.0,26.58,0.4067,55.03,1.205
2021-05-14,92620.0,238033.4,0.32,0.63,0.11,0.23,0.0,134901.87,54241.0,52491.0,139399.37,,,,,,,,,,,,,,,,,,0.14,,,,100.0,70.57,0.0,0.0,,0.0,100.0,26.46,0.4073,55.15,1.205
2021-05-17,92620.0,234328.6,0.32,0.67,0.11,0.24,0.0,132802.23,54241.0,52491.0,137229.73,,,,,,,,,,,,,,,,,,0.14,,,,100.0,70.57,0.0,0.0,,0.0,100.0,26.53,0.4071,55.11,1.205
2021-05-18,92620.0,235254.8,0.32,0.75,0.11,0.23,0.0,133327.14,54241.0,52491.0,137772.14,,,,,,,,,,,,,,,,,,0.14,,,,100.0,70.57,0.0,0.0,,0.0,100.0,26.47,0.4071,55.13,1.205
2021-05-19,92620.0,231550.0,0.32,0.84,0.11,0.23,0.0,131227.5,54241.0,52491.0,135602.5,,,,,,,,,,,,,,,,,,0.14,,,,100.0,70.57,0.0,0.0,,0.0,100.0,26.67,0.4063,54.97,1.205
2021-05-20,92620.0,232476.2,0.32,0.89,0.11,0.23,0.0,131752.41,54241.0,52491.0,136144.91,,,,,,,,,,,,,,,,,,0.14,,,,100.0,70.57,0.0,0.0,,0.0,100.0,26.55,0.4069,55.08,1.205
2021-05-21,92620.0,231550.0,0.32,0.95,0.11,0.23,0.0,131227.5,54241.0,52491.0,135602.5,,,,,,,,,,,,,,,,,,0.14,,,,100.0,70.57,0.0,0.0,,0.0,100.0,26.64,0.4065,55.01,1.205
2021-05-24,92620.0,263040.8,0.32,1.06,0.11,0.24,0.0,149074.44,54241.0,52491.0,154044.44,,,,,,,,,,,,,,,,,,0.14,,,,100.0,70.57,0.0,0.0,,0.0,100.0,26.53,0.407,55.09,1.205
2021-05-25,92620.0,252852.6,0.32,0.75,0.11,0.26,0.0,143300.43,54241.0,52491.0,148077.93,,,,,,,,,,,,,,,,,,0.15,,,,100.0,70.57,0.0,0.0,,0.0,100.0,26.54,0.4068,55.06,1.205
2021-05-26,92620.0,272765.9,0.32,0.7,0.11,0.25,0.0,154586.0,54241.0,52491.0,159739.75,,,,,,,,,,,,,,,,,,0.15,,,,100.0,70.57,0.0,0.0,,0.0,100.0,26.67,0.4064,54.97,1.205
2021-05-27,92620.0,276470.7,0.32,0.66,0.11,0.27,0.0,156685.64,54241.0,52491.0,161909.39,,,,,,,,,,,,,,,,,,0.16,,,,100.0,70.57,0.0,0.0,,0.0,100.0,26.63,0.4064,54.99,1.205
2021-05-28,92620.0,281101.7,0.32,0.63,0.11,0.28,0.0,159310.19,54241.0,52491.0,164621.44,,,,,,,,,,,,,,,,,,0.16,,,,100.0,70.57,0.0,0.0,,0.0,100.0,26.59,0.4068,55.06,1.205
2021-05-31,92620.0,286195.8,0.32,0.6,0.11,0.28,0.0,162197.19,54241.0,52491.0,167604.69,,,,,,,,,,,,,,,,,,0.16,,,,100.0,70.57,0.0,0.0,,0.0,100.0,26.58,0.4063,54.99,1.205
