,ALEO2 FP Equity_DX_SI_QTY,ALEO2 FP Equity_DX_SHORT_INTEREST_VALUE,ALEO2 FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALEO2 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALEO2 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALEO2 FP Equity_DX_SI_MV,ALEO2 FP Equity_DX_DSS,ALEO2 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALEO2 FP Equity_DX_SUPPLY_SI_QTY,ALEO2 FP Equity_DX_BROKER_SI_QTY,ALEO2 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALEO2 FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALEO2 FP Equity_DX_BROKER_SI_MV_INC_x,ALEO2 FP Equity_DX_BROKER_SI_QTY_ADD,ALEO2 FP Equity_DX_SUPPLY_SI_MV_DEC,ALEO2 FP Equity_DX_BROKER_SI_QTY_INC,ALEO2 FP Equity_DX_SUPPLY_SI_QTY_DEC,ALEO2 FP Equity_DX_BROKER_SI_MV_INC_y,ALEO2 FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALEO2 FP Equity_DX_BROKER_SI_MV_ADD,ALEO2 FP Equity_DX_SUPPLY_SI_QTY_ADD,ALEO2 FP Equity_DX_BROKER_SI_QTY_DEC,ALEO2 FP Equity_DX_SUPPLY_SI_MV,ALEO2 FP Equity_DX_BROKER_SI_MV_DEC,ALEO2 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALEO2 FP Equity_DX_UTILIZATION_QUANTITY,ALEO2 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALEO2 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALEO2 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALEO2 FP Equity_DX_ACTIVE_UTILIZATION_MV,ALEO2 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALEO2 FP Equity_DX_BROKER_SI_CON_RATIO,ALEO2 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALEO2 FP Equity_DX_DEMAND_SUPPLY_RATIO,ALEO2 FP Equity_PX_LAST
2019-07-16,7950.0,24446.25,0.32,1.69,0.32,0.02,0.0,24446.25,7950.0,7950.0,24446.25,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.075
2019-07-17,7950.0,24247.5,0.32,1.77,0.32,0.02,0.0,24247.5,7950.0,7950.0,24247.5,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.05
2019-07-18,15900.0,46825.5,0.64,3.54,0.64,0.05,0.0,23412.75,7950.0,7950.0,23412.75,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,2.945
2019-07-19,7950.0,23691.0,0.32,1.73,0.32,0.02,0.0,23691.0,7950.0,7950.0,23691.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,2.98
2019-07-22,7950.0,23691.0,0.32,1.75,0.32,0.02,0.0,23691.0,7950.0,7950.0,23691.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,2.98
2019-07-23,7950.0,23850.0,0.32,1.73,0.32,0.02,0.0,23850.0,7950.0,7950.0,23850.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.0
2019-07-24,7950.0,24168.0,0.32,1.8,0.32,0.02,0.0,24168.0,7950.0,7950.0,24168.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.04
2019-07-25,7950.0,24645.0,0.32,1.72,0.32,0.02,0.0,24645.0,7950.0,7950.0,24645.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.1
2019-07-26,7950.0,24645.0,0.32,1.62,0.32,0.02,0.0,24645.0,7950.0,7950.0,24645.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.1
2019-07-29,7950.0,25122.0,0.32,1.65,0.32,0.03,0.0,25122.0,7950.0,7950.0,25122.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.16
2019-07-30,7950.0,25281.0,0.32,1.64,0.32,0.03,0.0,25281.0,7950.0,7950.0,25281.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.18
2019-07-31,7950.0,25678.5,0.32,1.83,0.32,0.03,0.0,25678.5,7950.0,7950.0,25678.5,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.23
2019-08-01,7999.0,26156.73,0.32,1.79,0.32,0.03,0.0,26156.73,7999.0,7999.0,26156.73,49.0,0.0,,,49.0,,0.0,49.0,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.27
2019-08-02,7999.0,26356.71,0.32,1.83,0.32,0.03,0.0,26356.71,7999.0,7999.0,26356.71,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.295
2019-08-05,7999.0,26396.7,0.32,1.72,0.32,0.03,0.0,26396.7,7999.0,7999.0,26396.7,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.3
2019-08-06,7999.0,26316.71,0.32,1.72,0.32,0.03,0.0,26316.71,7999.0,7999.0,26316.71,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.29
2019-08-07,15949.0,50957.06,0.65,3.37,0.65,0.05,0.0,25556.81,7999.0,7999.0,25556.81,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.9939,3.195
2019-08-08,7950.0,25400.25,0.32,1.63,0.32,0.03,0.0,25400.25,7950.0,7950.0,25400.25,,,,0.0,,49.0,,,,,49.0,0.02,0.0,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.195
2019-08-09,15900.0,50721.0,0.64,3.28,0.64,0.05,0.0,25360.5,7950.0,7950.0,25360.5,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,3.19
2019-08-12,7950.0,25122.0,0.32,1.84,0.32,0.03,0.0,25122.0,7950.0,7950.0,25122.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.16
2019-08-13,7950.0,25758.0,0.32,1.9,0.32,0.03,0.0,25758.0,7950.0,7950.0,25758.0,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.24
2019-08-14,7950.0,25400.25,0.32,1.8,0.32,0.03,0.0,25400.25,7950.0,7950.0,25400.25,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.195
2019-08-15,7950.0,25042.5,0.32,1.81,0.32,0.03,0.0,25042.5,7950.0,7950.0,25042.5,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.15
2019-08-16,7950.0,25400.25,0.32,1.81,0.32,0.03,0.0,25400.25,7950.0,7950.0,25400.25,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.195
2019-08-19,7950.0,25042.5,0.32,1.8,0.32,0.03,0.0,25042.5,7950.0,7950.0,25042.5,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.15
2019-08-20,7950.0,25241.25,0.32,1.84,0.32,0.03,0.0,25241.25,7950.0,7950.0,25241.25,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.175
2019-08-21,7950.0,25718.25,0.32,1.84,0.32,0.03,0.0,25718.25,7950.0,7950.0,25718.25,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.235
2019-08-22,7950.0,25599.0,0.32,1.76,0.32,0.03,0.0,25599.0,7950.0,7950.0,25599.0,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.22
2019-08-23,7950.0,25837.5,0.32,1.74,0.32,0.03,0.0,25837.5,7950.0,7950.0,25837.5,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.25
2019-08-26,7950.0,25758.0,0.32,1.74,0.32,0.03,0.0,25758.0,7950.0,7950.0,25758.0,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.24
2019-08-27,7950.0,25996.5,0.32,1.71,0.32,0.03,0.0,25996.5,7950.0,7950.0,25996.5,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.27
2019-08-28,15900.0,50880.0,0.64,3.26,0.64,0.05,0.0,25440.0,7950.0,7950.0,25440.0,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,3.2
2019-08-29,7950.0,26592.75,0.32,1.63,0.32,0.03,0.0,26592.75,7950.0,7950.0,26592.75,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.345
2019-08-30,7950.0,27825.0,0.32,1.53,0.32,0.03,0.0,27825.0,7950.0,7950.0,27825.0,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.5
2019-09-02,7950.0,28143.0,0.32,1.37,0.32,0.03,0.0,28143.0,7950.0,7950.0,28143.0,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.54
2019-09-03,7950.0,28182.75,0.32,1.33,0.32,0.03,0.0,28182.75,7950.0,7950.0,28182.75,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.545
2019-09-04,7950.0,28182.75,0.32,1.33,0.32,0.03,0.0,28182.75,7950.0,7950.0,28182.75,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.545
2019-09-05,15900.0,54537.0,0.64,2.75,0.64,0.05,0.0,27268.5,7950.0,7950.0,27268.5,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,3.43
2019-09-06,15900.0,54298.5,0.64,2.79,0.64,0.06,0.0,27149.25,7950.0,7950.0,27149.25,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,3.415
2019-09-09,7950.0,27387.75,0.32,1.42,0.32,0.03,0.0,27387.75,7950.0,7950.0,27387.75,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.445
2019-09-10,7950.0,27387.75,0.32,1.59,0.32,0.03,0.0,27387.75,7950.0,7950.0,27387.75,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.445
2019-09-11,7950.0,26990.25,0.32,1.61,0.32,0.03,0.0,26990.25,7950.0,7950.0,26990.25,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.395
2019-09-12,7950.0,26195.25,0.32,1.63,0.32,0.03,0.0,26195.25,7950.0,7950.0,26195.25,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.295
2019-09-13,15900.0,52867.5,0.64,3.13,0.64,0.05,0.0,26433.75,7950.0,7950.0,26433.75,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,3.325
2019-09-16,7950.0,27348.0,0.32,1.68,0.32,0.03,0.0,27348.0,7950.0,7950.0,27348.0,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.44
2019-09-17,7950.0,27507.0,0.32,1.66,0.32,0.03,0.0,27507.0,7950.0,7950.0,27507.0,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.46
2019-09-18,7950.0,27427.5,0.32,1.65,0.32,0.03,0.0,27427.5,7950.0,7950.0,27427.5,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.45
2019-09-19,7950.0,27348.0,0.32,1.74,0.32,0.03,0.0,27348.0,7950.0,7950.0,27348.0,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.44
2019-09-20,15900.0,53742.0,0.64,3.5,0.64,0.05,0.0,26871.0,7950.0,7950.0,26871.0,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,3.38
2019-09-23,7950.0,26632.5,0.32,1.78,0.32,0.03,0.0,26632.5,7950.0,7950.0,26632.5,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.35
2019-09-24,7950.0,27030.0,0.32,1.78,0.32,0.03,0.0,27030.0,7950.0,7950.0,27030.0,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.4
2019-09-25,7950.0,26592.75,0.32,1.89,0.32,0.03,0.0,26592.75,7950.0,7950.0,26592.75,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.345
2019-09-26,15900.0,52470.0,0.64,3.79,0.64,0.05,0.0,26235.0,7950.0,7950.0,26235.0,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,3.3
2019-09-27,7950.0,26632.5,0.32,1.96,0.32,0.03,0.0,26632.5,7950.0,7950.0,26632.5,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.35
2019-09-30,7950.0,27030.0,0.32,1.95,0.32,0.03,0.0,27030.0,7950.0,7950.0,27030.0,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.4
2019-10-01,7950.0,27666.0,0.32,1.21,0.32,0.03,0.0,27666.0,7950.0,7950.0,27666.0,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.48
2019-10-02,7950.0,27427.5,0.32,1.11,0.32,0.03,0.0,27427.5,7950.0,7950.0,27427.5,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.45
2019-10-03,7950.0,27825.0,0.32,1.15,0.32,0.03,0.0,27825.0,7950.0,7950.0,27825.0,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.5
2019-10-04,7950.0,29017.5,0.32,1.11,0.32,0.03,0.0,29017.5,7950.0,7950.0,29017.5,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.65
2019-10-07,7950.0,29892.0,0.32,0.95,0.32,0.03,0.0,29892.0,7950.0,7950.0,29892.0,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.76
2019-10-08,15900.0,58194.0,0.64,1.86,0.64,0.06,0.0,29097.0,7950.0,7950.0,29097.0,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,3.66
2019-10-09,15900.0,56922.0,0.64,1.86,0.64,0.06,0.0,28461.0,7950.0,7950.0,28461.0,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,3.58
2019-10-10,7950.0,28461.0,0.32,0.91,0.32,0.03,0.0,28461.0,7950.0,7950.0,28461.0,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.58
2019-10-11,7950.0,29017.5,0.32,0.9,0.32,0.03,0.0,29017.5,7950.0,7950.0,29017.5,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.65
2019-10-14,7950.0,29017.5,0.32,0.93,0.32,0.03,0.0,29017.5,7950.0,7950.0,29017.5,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.65
2019-10-15,7950.0,28898.25,0.32,0.95,0.32,0.03,0.0,28898.25,7950.0,7950.0,28898.25,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.635
2019-10-16,7950.0,29375.25,0.32,0.94,0.32,0.03,0.0,29375.25,7950.0,7950.0,29375.25,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.695
2019-10-17,7950.0,29812.5,0.33,0.92,0.33,0.03,0.0,29812.5,7950.0,7950.0,29812.5,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.75
2019-10-18,7950.0,30090.75,0.33,0.88,0.33,0.03,0.0,30090.75,7950.0,7950.0,30090.75,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.785
2019-10-21,7950.0,30766.5,0.33,0.87,0.33,0.03,0.0,30766.5,7950.0,7950.0,30766.5,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.87
2019-10-22,7950.0,31164.0,0.33,0.83,0.33,0.03,0.0,31164.0,7950.0,7950.0,31164.0,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.92
2019-10-23,7950.0,32197.5,0.33,0.67,0.33,0.03,0.0,32197.5,7950.0,7950.0,32197.5,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,4.05
2019-10-24,15900.0,62566.5,0.66,1.3,0.66,0.06,0.0,31283.25,7950.0,7950.0,31283.25,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,3.935
2019-10-25,7950.0,32118.0,0.33,0.65,0.33,0.03,0.0,32118.0,7950.0,7950.0,32118.0,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,4.04
2019-10-28,7950.0,32992.5,0.33,0.64,0.33,0.03,0.0,32992.5,7950.0,7950.0,32992.5,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,4.15
2019-10-29,7950.0,33231.0,0.33,0.63,0.33,0.03,0.0,33231.0,7950.0,7950.0,33231.0,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,4.18
2019-10-30,15900.0,58909.5,0.66,1.25,0.66,0.06,0.0,29454.75,7950.0,7950.0,29454.75,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,3.705
2019-10-31,15900.0,58353.0,0.66,1.15,0.66,0.06,0.0,29176.5,7950.0,7950.0,29176.5,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,3.67
2019-11-01,7950.0,29415.0,0.33,0.56,0.33,0.03,0.0,29415.0,7950.0,7950.0,29415.0,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.7
2019-11-04,7950.0,30448.5,0.33,0.56,0.33,0.03,0.0,30448.5,7950.0,7950.0,30448.5,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.83
2019-11-05,15900.0,58909.5,0.66,1.09,0.66,0.06,0.0,29454.75,7950.0,7950.0,29454.75,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,3.705
2019-11-06,7950.0,30170.25,0.33,0.53,0.33,0.03,0.0,30170.25,7950.0,7950.0,30170.25,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.795
2019-11-07,7950.0,30408.75,0.33,0.53,0.33,0.03,0.0,30408.75,7950.0,7950.0,30408.75,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.825
2019-11-08,7950.0,30528.0,0.33,0.53,0.33,0.03,0.0,30528.0,7950.0,7950.0,30528.0,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.84
2019-11-11,7950.0,30448.5,0.33,0.52,0.33,0.03,0.0,30448.5,7950.0,7950.0,30448.5,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.83
2019-11-12,7950.0,30210.0,0.33,0.61,0.33,0.03,0.0,30210.0,7950.0,7950.0,30210.0,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.8
2019-11-13,7950.0,30687.0,0.33,0.64,0.33,0.03,0.0,30687.0,7950.0,7950.0,30687.0,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.86
2019-11-14,15900.0,59704.5,0.66,1.27,0.66,0.06,0.0,29852.25,7950.0,7950.0,29852.25,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,3.755
2019-11-15,7950.0,30567.75,0.33,0.64,0.33,0.03,0.0,30567.75,7950.0,7950.0,30567.75,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.845
2019-11-18,7950.0,31919.25,0.33,0.72,0.33,0.03,0.0,31919.25,7950.0,7950.0,31919.25,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,4.015
2019-11-19,15900.0,63202.5,0.66,1.43,0.66,0.06,0.0,31601.25,7950.0,7950.0,31601.25,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,3.975
2019-11-20,15900.0,63123.0,0.66,1.43,0.66,0.06,0.0,31561.5,7950.0,7950.0,31561.5,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,3.97
2019-11-21,7950.0,31482.0,0.33,0.72,0.33,0.03,0.0,31482.0,7950.0,7950.0,31482.0,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.96
2019-11-22,7950.0,32396.25,0.33,0.75,0.33,0.03,0.0,32396.25,7950.0,7950.0,32396.25,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,4.075
2019-11-25,7950.0,32396.25,0.33,0.74,0.33,0.03,0.0,32396.25,7950.0,7950.0,32396.25,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,4.075
2019-11-26,15900.0,63838.5,0.66,1.48,0.66,0.06,0.0,31919.25,7950.0,7950.0,31919.25,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,4.015
2019-11-27,15900.0,63838.5,0.66,1.47,0.66,0.06,0.0,31919.25,7950.0,7950.0,31919.25,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,4.015
2019-11-28,7950.0,32873.25,0.33,0.74,0.33,0.03,0.0,32873.25,7950.0,7950.0,32873.25,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,4.135
2019-11-29,7950.0,32595.0,0.33,0.78,0.33,0.03,0.0,32595.0,7950.0,7950.0,32595.0,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,4.1
2019-12-02,7950.0,32356.5,0.33,0.78,0.33,0.03,0.0,32356.5,7950.0,7950.0,32356.5,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,4.07
2019-12-03,15900.0,61374.0,0.66,1.61,0.66,0.06,0.0,30687.0,7950.0,7950.0,30687.0,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,3.86
2019-12-04,7950.0,31402.5,0.33,1.04,0.33,0.03,0.0,31402.5,7950.0,7950.0,31402.5,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.95
2019-12-05,7950.0,32316.75,0.33,1.1,0.33,0.03,0.0,32316.75,7950.0,7950.0,32316.75,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,4.065
2019-12-06,7950.0,32277.0,0.33,1.11,0.33,0.03,0.0,32277.0,7950.0,7950.0,32277.0,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,4.06
2019-12-09,15900.0,63838.5,0.66,2.28,0.66,0.06,0.0,31919.25,7950.0,7950.0,31919.25,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,4.015
2019-12-10,7950.0,31641.0,0.33,1.16,0.33,0.03,0.0,31641.0,7950.0,7950.0,31641.0,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,3.98
2019-12-11,7950.0,31800.0,0.33,1.18,0.33,0.03,0.0,31800.0,7950.0,7950.0,31800.0,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,4.0
2019-12-12,7950.0,32118.0,0.33,1.41,0.33,0.03,0.0,32118.0,7950.0,7950.0,32118.0,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,4.04
2019-12-13,7950.0,32197.5,0.33,1.51,0.33,0.03,0.0,32197.5,7950.0,7950.0,32197.5,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,4.05
2019-12-16,7950.0,32197.5,0.33,1.52,0.33,0.03,0.0,32197.5,7950.0,7950.0,32197.5,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,4.05
2019-12-17,7950.0,32197.5,0.33,1.67,0.33,0.03,0.0,32197.5,7950.0,7950.0,32197.5,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,4.05
2019-12-18,15900.0,63441.0,0.66,3.71,0.66,0.06,0.0,31720.5,7950.0,7950.0,31720.5,,,,,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,3.99
