,ENGI FP Equity_DX_SI_QTY,ENGI FP Equity_DX_SHORT_INTEREST_VALUE,ENGI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ENGI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ENGI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ENGI FP Equity_DX_SI_MV,ENGI FP Equity_DX_DSS,ENGI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ENGI FP Equity_DX_SUPPLY_SI_QTY,ENGI FP Equity_DX_BROKER_SI_QTY,ENGI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ENGI FP Equity_DX_BROKER_SI_MV_NEW_x,ENGI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ENGI FP Equity_DX_SUPPLY_SI_QTY_INC_x,ENGI FP Equity_DX_BROKER_SI_MV_INC_x,ENGI FP Equity_DX_SUPPLY_SI_MV_NEW,ENGI FP Equity_DX_BROKER_SI_QTY_ADD,ENGI FP Equity_DX_BROKER_SI_QTY_NEW,ENGI FP Equity_DX_SUPPLY_SI_MV_DEC,ENGI FP Equity_DX_BROKER_SI_QTY_INC,ENGI FP Equity_DX_SUPPLY_SI_QTY_DEC,ENGI FP Equity_DX_BROKER_SI_MV_NEW_y,ENGI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ENGI FP Equity_DX_BROKER_SI_MV_INC_y,ENGI FP Equity_DX_SUPPLY_SI_QTY_INC_y,ENGI FP Equity_DX_BROKER_SI_MV_ADD,ENGI FP Equity_DX_SUPPLY_SI_QTY_ADD,ENGI FP Equity_DX_BROKER_SI_QTY_DEC,ENGI FP Equity_DX_SUPPLY_SI_MV,ENGI FP Equity_DX_BROKER_SI_MV_DEC,ENGI FP Equity_DX_SUPPLY_SI_MV_RMV,ENGI FP Equity_DX_BROKER_SI_MV_RMV,ENGI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ENGI FP Equity_DX_UTILIZATION_QUANTITY,ENGI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ENGI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ENGI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ENGI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ENGI FP Equity_DX_ACTIVE_UTILIZATION_MV,ENGI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ENGI FP Equity_DX_BROKER_SI_CON_RATIO,ENGI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ENGI FP Equity_DX_DEMAND_SUPPLY_RATIO,ENGI FP Equity_PX_LAST
2022-10-27,55256232.0,719988702.96,3.19,10.89,2.27,711.34,1.0,559719963.56,47680352.0,42956252.0,621274986.56,,,3355942.0,28.38,,1631423.0,,30.06,2079197.0,2349580.0,,,28.38,3355942.0,20.97,897371.0,983445.0,622.93,12.85,,,8.06,8.06,543980672.0,7088068156.16,,7098.44,8.07,6.93,0.2673,49.23,0.0934,13.03
2022-10-28,56188624.0,735846219.9,3.24,11.07,2.31,724.09,1.0,599492029.89,47737672.0,45776728.0,625172552.51,,,2612495.0,48.03,,29148.0,,50.7,3711891.0,3929753.0,,,48.03,2612495.0,0.4,1374579.0,920566.0,624.1,10.83,,,8.07,8.07,543634880.0,7119442388.48,,7099.88,8.08,13.15,0.2693,48.36,0.095,13.096
2022-10-31,58179376.0,765291511.9,3.36,11.78,2.39,752.66,1.0,630896041.58,48953752.0,47962296.0,643937653.81,,,373879.0,23.96,,478329.0,,15.48,1838667.0,1223853.0,,,23.96,373879.0,6.3,2066049.0,131423.0,643.49,1.8,,,8.28,8.28,541961344.0,7128959518.98,,7123.49,8.28,12.58,0.2516,46.46,0.0985,13.154
2022-11-01,56086264.0,751331592.54,3.24,11.16,2.3,729.3,1.0,632967698.0,46980180.0,47250500.0,629346491.28,,,215422.0,10.74,,,,35.46,704124.0,2696501.0,,,10.74,215422.0,,507510.0,1415920.0,619.74,17.21,,,8.29,8.29,519698784.0,6961884910.46,,6855.34,8.29,10.58,0.2682,48.68,0.099,13.396
2022-11-02,50230084.0,668160577.37,2.9,9.93,2.06,661.25,1.0,549391648.46,41104136.0,41301432.0,546767217.07,,,48044.0,0.84,,,,78.25,46786.0,5992824.0,,,0.84,48044.0,,68734.0,5995854.0,552.54,73.58,,,7.24,7.24,526377984.0,7001879943.17,,7058.84,7.26,7.32,0.3164,54.23,0.0885,13.302
2022-11-03,49824300.0,663161433.0,2.88,9.83,2.05,652.84,1.0,535979378.44,42040496.0,40268924.0,559559001.76,,,933747.0,7.68,,,,3.14,559499.0,143355.0,,,7.68,933747.0,,145972.0,1592008.0,559.55,20.71,,,7.41,7.41,525631168.0,6996150846.08,,6973.8,7.43,6.85,0.3197,54.56,0.0878,13.31
2022-11-04,50388424.0,682158484.11,2.91,9.91,2.07,666.23,1.0,559665522.92,41581920.0,41340340.0,562936032.96,,,520152.0,21.08,,38788.0,,17.04,1176811.0,1279302.0,,,21.08,520152.0,0.51,300575.0,144184.0,552.13,2.26,,,7.32,7.32,526380512.0,7126139371.46,,6935.96,7.37,6.71,0.3218,54.84,0.0887,13.538
2022-11-07,49360328.0,665574662.75,2.85,9.63,2.03,655.68,1.0,541039620.98,41064120.0,40124564.0,553708594.08,,,82637.0,1.14,,,,13.71,82637.0,1083840.0,,,1.14,82637.0,,483402.0,1298412.0,555.57,17.29,,,7.23,7.23,526840448.0,7103916600.83,,7078.36,7.28,6.82,0.3327,55.81,0.0869,13.484
2022-11-08,49435656.0,662932146.96,2.85,9.81,2.03,653.28,1.0,531197027.28,41060648.0,39612008.0,550623289.68,,,811041.0,16.39,,23817.0,,28.16,1460617.0,2070650.0,,,16.39,811041.0,0.32,1367966.0,1996992.0,554.44,27.03,1.51,,7.21,7.21,528396640.0,7085798942.4,111830.0,7086.33,7.26,6.85,0.3499,57.56,0.0868,13.41
2022-11-09,50988460.0,681817687.12,2.94,10.14,2.09,671.98,1.0,535166107.31,41975964.0,40021396.0,561302590.61,,,635800.0,8.12,,,,8.62,655326.0,535917.0,,,8.12,635800.0,,815430.0,245937.0,564.61,3.44,,,7.35,7.35,528787360.0,7070944577.92,,7102.98,7.36,6.75,0.341,56.7,0.0893,13.372
2022-11-10,55079520.0,765605328.0,3.18,10.88,2.26,730.77,1.0,612211322.0,45839724.0,44043980.0,637172163.6,,106830.0,4115183.0,72.43,1.55,,,15.02,5219763.0,1113504.0,,106830.0,72.43,4115183.0,,755254.0,1197178.0,614.79,16.3,,,8.05,8.05,523835168.0,7281308835.2,,6992.56,8.08,14.82,0.2826,49.6,0.0967,13.9
2022-11-11,57516948.0,804662102.52,3.32,10.89,2.36,783.75,1.0,615896543.44,48313400.0,44024056.0,675904466.0,,,106869.0,10.86,,91425.0,,10.27,867066.0,911542.0,,,10.86,106869.0,1.24,3278347.0,978416.0,671.02,0.0,,,8.46,8.46,522468992.0,7309341198.08,,7210.73,8.51,15.53,0.2673,47.63,0.1008,13.99
2022-11-14,57339920.0,816635140.64,3.31,11.0,2.35,787.83,1.0,630324429.88,50261760.0,44258140.0,715827985.92,,,518037.0,16.89,,1506651.0,,8.32,986149.0,664898.0,,,16.89,518037.0,21.0,2095219.0,2258716.0,704.91,30.07,,,8.79,8.79,521480640.0,7426927274.88,,7311.81,8.79,16.88,0.2669,47.27,0.1003,14.242
2022-11-15,59123928.0,849019606.08,3.41,11.3,2.43,824.98,1.0,680156230.4,51925816.0,47364640.0,745654717.76,,,1579502.0,51.24,,,,25.92,3107778.0,1787731.0,,,51.24,1579502.0,,1872290.0,1276.0,740.63,0.0,,,9.04,9.04,522517568.0,7503352276.48,,7438.38,9.06,15.88,0.2563,46.37,0.1029,14.36
2022-11-16,58437848.0,833557463.87,3.37,11.28,2.4,820.9,1.0,656745142.02,51604912.0,46042144.0,736092464.77,,,3271283.0,29.47,,,,56.04,1835687.0,3980747.0,,,29.47,3271283.0,,388559.0,3158184.0,741.77,44.42,,,8.96,8.96,524356096.0,7479415353.34,,7502.41,9.0,12.29,0.2707,48.84,0.1015,14.264
2022-11-17,57274972.0,820521248.87,3.31,10.95,2.35,801.08,1.0,644887067.55,50430376.0,45015152.0,722465566.58,,,173613.0,13.47,,,,50.99,1123237.0,3560965.0,,,13.47,173613.0,,2212816.0,2150229.0,721.48,30.63,,,8.67,8.67,531113952.0,7608738476.35,,7582.67,8.69,8.78,0.2865,51.07,0.0985,14.326
2022-11-18,56170096.0,807725980.48,3.24,10.73,2.31,790.36,1.0,631809343.36,49656536.0,43936672.0,714060987.68,,,42762.0,0.32,,,,30.6,6607.0,2146040.0,,,0.32,42762.0,,1329437.0,1085089.0,713.7,15.03,,,8.53,8.53,532308960.0,7654602844.8,,7624.08,8.56,8.97,0.2978,52.22,0.0965,14.38
2022-11-21,53068384.0,770022251.84,3.06,10.06,2.18,747.04,1.0,605447336.12,47164480.0,41726212.0,684356604.8,,,233116.0,9.03,,66595.0,,49.46,620390.0,3502491.0,,,9.03,233116.0,0.97,777321.0,2897444.0,682.17,41.59,,,8.1,8.1,534800384.0,7759953571.84,,7730.38,8.11,5.95,0.3331,55.96,0.0912,14.51
2022-11-22,50210792.0,727453954.5,2.9,9.52,2.06,712.24,1.0,584124807.97,45080688.0,40317836.0,653129007.74,,,938863.0,4.94,,,,45.65,318238.0,3062656.0,,,4.94,938863.0,,63087.0,1726612.0,654.32,18.45,0.33,,7.8,7.8,532803072.0,7719250907.14,23088.0,7693.95,7.84,6.08,0.3443,57.04,0.0869,14.488
2022-11-23,57814948.0,831957101.72,3.34,10.95,2.37,822.23,1.0,641921725.64,48069436.0,44608876.0,691719184.04,,,1531395.0,71.04,,,,17.49,4943040.0,1201386.0,,,71.04,1531395.0,,2658739.0,652001.0,696.42,9.32,,,8.3,8.3,531327104.0,7645797026.56,,7638.39,8.36,17.08,0.3028,51.2,0.0998,14.39
2022-11-24,55901784.0,807780778.8,3.23,10.67,2.3,791.37,1.0,639632486.8,46296552.0,44265224.0,668985176.4,,,138939.0,2.23,,,,30.77,149737.0,2106067.0,,,2.23,138939.0,,194243.0,493389.0,667.97,9.75,,,7.98,7.98,533680608.0,7711684785.6,,7664.06,8.02,17.72,0.3174,52.55,0.0964,14.45
2022-11-25,57013744.0,822594298.43,3.29,10.97,2.34,811.52,1.0,616849864.19,44787248.0,42753664.0,646190414.14,,,639598.0,8.33,,82000.0,,33.82,563195.0,2364335.0,,,8.33,639598.0,1.18,215434.0,2156754.0,648.65,27.36,,,7.74,7.74,533971264.0,7704137396.99,,7712.27,7.76,14.61,0.3011,50.68,0.0985,14.428
2022-11-28,54566300.0,784226863.6,3.15,10.54,2.24,788.09,1.0,569446866.61,52457976.0,39621964.0,753926031.07,,5083817.0,1014874.0,33.68,73.35,7000.0,,2.44,2323453.0,171947.0,,5083817.0,33.68,1014874.0,0.11,1743986.0,5462154.0,758.49,65.99,,,8.99,8.99,531275776.0,7635495452.67,,7683.59,8.98,18.51,0.3135,51.66,0.0935,14.372
2022-11-29,59745212.0,857941244.32,3.45,11.51,2.45,847.43,1.0,630729397.6,54016880.0,43922660.0,775682396.8,,,2300710.0,63.3,,,,25.74,5287569.0,1772258.0,,,63.3,2300710.0,,1030449.0,986874.0,777.93,14.42,,,9.26,9.26,529587072.0,7604870353.92,,7632.67,9.25,17.13,0.2779,48.06,0.1024,14.36
2022-11-30,62016888.0,900485213.76,3.58,11.96,2.55,880.15,1.0,650693472.0,54040636.0,44813600.0,784670034.72,,,5153896.0,15.22,,,,189.1,1096169.0,13178354.0,,,15.22,5153896.0,,8048216.0,205229.0,777.18,2.99,,,9.26,9.26,529491392.0,7688215011.84,,7601.97,9.28,16.49,0.2614,46.46,0.1063,14.52
2022-12-01,58018056.0,840449559.22,3.35,10.85,2.38,831.26,1.0,614505043.38,53599816.0,42420616.0,776446934.58,,,1925041.0,1.82,,1667319.0,,35.06,103027.0,2443524.0,,,1.82,1925041.0,26.03,77666.0,4163331.0,774.62,55.87,,,9.19,9.19,529692928.0,7673131755.01,,7608.59,9.24,14.15,0.28,49.32,0.0995,14.486
2022-12-02,56161924.0,811764449.5,3.24,10.45,2.31,815.98,1.0,586365304.54,54809568.0,40567684.0,792217495.87,,,764860.0,11.95,,,,18.41,858338.0,1305347.0,,,11.95,764860.0,,1750233.0,2711268.0,794.9,27.07,,,9.41,9.41,527415904.0,7623269476.42,,7616.14,9.45,14.59,0.2869,49.99,0.0965,14.454
2022-12-05,61710684.0,890978855.59,3.56,11.51,2.53,879.73,1.0,677339076.57,53489504.0,46913636.0,772281458.75,,,517402.0,118.77,,,,76.98,9173213.0,5291218.0,,,118.77,517402.0,,3453752.0,2827261.0,773.09,41.9,,,9.2,9.2,528205280.0,7626227832.64,,7629.08,9.2,13.34,0.3362,54.95,0.1061,14.438
2022-12-06,56300840.0,816136976.64,3.25,10.84,2.31,800.93,1.0,589112801.28,50127152.0,40639680.0,726643195.39,,,1802196.0,8.58,,,,87.08,594597.0,6067916.0,,,8.58,1802196.0,,903371.0,6868554.0,725.75,99.85,,,8.61,8.61,531961600.0,7711315353.6,,7707.17,8.61,16.88,0.3122,51.59,0.0967,14.496
2022-12-07,66209312.0,959372930.88,3.82,12.99,2.72,947.91,1.0,676073956.32,60738004.0,46657968.0,880093677.96,,,2919008.0,77.08,,2472730.0,,40.92,5209357.0,2833974.0,,,77.08,2919008.0,37.62,10612285.0,1663799.0,881.13,25.1,1.25,,10.43,10.43,521382112.0,7554826802.88,86469.0,7555.54,10.44,14.18,0.2939,50.25,0.1137,14.49
2022-12-08,58802572.0,840406359.02,3.39,11.59,2.41,845.58,1.0,565593780.38,53398800.0,39574152.0,763175649.6,,,1724309.0,20.71,,,,152.97,1568194.0,10543453.0,,,20.71,1724309.0,,1479942.0,8652010.0,772.22,117.11,,,9.23,9.23,525372928.0,7508629886.98,,7570.79,9.26,15.95,0.2804,48.38,0.1016,14.292
2022-12-09,58396184.0,839970710.66,3.37,11.61,2.4,836.4,1.0,536101863.87,52186016.0,37270708.0,750643654.14,,,1474412.0,1.84,,,,50.15,141957.0,3438086.0,,,1.84,1474412.0,,750891.0,2445401.0,747.9,35.37,,,9.01,9.01,526745376.0,7576705488.38,,7541.91,9.02,15.88,0.2797,48.27,0.1009,14.384
2022-12-12,56878980.0,818716038.12,3.28,11.29,2.34,819.18,1.0,531538638.05,49767048.0,36927792.0,716346888.91,,,1101958.0,13.85,,,,57.76,775608.0,4087393.0,,,13.85,1101958.0,,566462.0,1118523.0,716.97,16.07,,,8.57,8.57,530774208.0,7639963949.95,,7634.86,8.58,15.3,0.2935,49.94,0.098,14.394
2022-12-13,62517408.0,897249839.62,3.61,12.57,2.57,899.59,1.0,527901234.43,55093208.0,36782416.0,790697721.22,,,1560720.0,29.12,,,,42.09,2062021.0,2910229.0,,,29.12,1560720.0,,6675671.0,2207397.0,791.74,31.53,,,9.51,9.51,524275808.0,7524406396.42,,7509.39,9.54,16.17,0.2468,43.06,0.1079,14.352
2022-12-14,61259344.0,878826549.02,3.54,12.26,2.52,879.93,1.0,514245109.25,53023248.0,35845888.0,760671515.81,,86469.0,208187.0,3.6,1.24,,,42.88,218301.0,2961079.0,,86469.0,3.6,208187.0,,596462.0,1154829.0,761.1,17.8,,,9.12,9.12,528654592.0,7584078776.83,,7573.22,9.13,16.19,0.2438,42.57,0.1053,14.346
2022-12-15,67342320.0,941984372.16,3.89,13.28,2.77,964.41,1.0,617852142.13,59042056.0,44170156.0,825880279.33,,,3787754.0,121.7,,,,72.64,8538972.0,5068328.0,,,121.7,3787754.0,,7299381.0,214702.0,845.59,3.22,,,10.12,10.12,524590336.0,7337969619.97,,7496.37,10.14,16.04,0.2709,46.82,0.1154,13.988
2022-12-16,75091024.0,1043164505.41,4.33,14.53,3.08,1050.49,1.0,698278212.62,62052420.0,50264772.0,862032218.64,,,581600.0,97.04,,,,16.25,7061491.0,1106107.0,,,97.04,581600.0,,3534872.0,966876.0,870.17,24.7,,,10.63,10.63,521859264.0,7249668895.49,,7311.78,10.64,16.7,0.231,41.78,0.1286,13.892
2022-12-19,78678944.0,1097885984.58,4.54,14.72,3.23,1097.05,1.0,701218249.93,66956576.0,50252132.0,934312061.5,,,4490072.0,37.16,,,,38.39,2866958.0,2711446.0,,,37.16,4490072.0,,3125535.0,2879598.0,931.76,38.68,,,11.49,11.49,515607520.0,7194787334.08,,7170.29,11.5,16.62,0.2302,40.81,0.1351,13.954
2022-12-20,84857672.0,1145069425.97,4.9,15.91,3.48,1166.79,1.0,650782046.93,72233064.0,48227512.0,974712965.62,,,6083041.0,34.97,,898127.0,,51.2,3315211.0,3686418.0,,,34.97,6083041.0,12.5,2879862.0,6237959.0,1002.94,89.77,,,12.4,12.4,510451808.0,6888036697.15,,7071.63,12.42,15.6,0.1986,36.76,0.1456,13.494
2022-12-21,82300592.0,1128834919.87,4.75,14.83,3.38,1119.26,1.0,614269523.81,68528104.0,44784888.0,939931474.46,,,934343.0,10.14,,,,75.14,886419.0,5136882.0,,,10.14,934343.0,,497576.0,4329041.0,928.2,58.58,,,11.76,11.76,514392672.0,7055409889.15,,6971.0,11.75,17.11,0.2105,37.93,0.1412,13.716
2022-12-22,81883112.0,1114756686.77,4.73,14.75,3.36,1122.86,1.0,615620505.7,68198064.0,45219664.0,928448443.3,,,1864517.0,42.74,,55000.0,,52.7,3112260.0,4054828.0,,,42.74,1864517.0,0.75,1860273.0,2732486.0,936.36,34.85,,,11.65,11.65,517365120.0,7043408743.68,,7093.29,11.66,16.91,0.2256,40.11,0.1398,13.614
2022-12-23,82022976.0,1114036060.03,4.73,15.4,3.37,1118.87,1.0,589303476.25,65682416.0,43388564.0,892098574.11,,,316049.0,,,,,39.37,,2831698.0,,,,316049.0,,,1831100.0,897.29,29.22,,,11.24,11.24,518689920.0,7044846493.44,,7056.8,11.28,16.85,0.2209,39.47,0.1404,13.582
2022-12-26,82335072.0,1118274947.9,4.75,15.92,3.38,1121.2,1.0,589303476.25,65994512.0,43388564.0,896337461.98,,,120521.0,,,,,,,,,,,120521.0,,191579.0,,900.2,,,,11.22,11.22,522310272.0,7094018114.3,,7097.08,11.26,16.86,0.2208,39.44,0.14,
2022-12-27,81472240.0,1109488964.32,4.7,15.75,3.35,1107.64,1.0,587870648.46,65799084.0,43168648.0,896051925.91,,,1277892.0,,,215984.0,,30.71,,2163962.0,,,,1277892.0,3.22,690639.0,435901.0,894.66,6.05,,,11.24,11.24,519650208.0,7076596532.54,,7055.4,11.25,17.17,0.2314,40.02,0.1392,13.618
2022-12-28,77476192.0,1039265639.49,4.47,15.45,3.18,1054.56,1.0,541193785.82,64844600.0,40345444.0,869825464.4,,,260547.0,7.81,,,,19.47,544264.0,1430513.0,,,7.81,260547.0,,215483.0,3367467.0,882.0,44.64,,,11.04,11.04,522577408.0,7009853350.91,,7107.77,11.04,16.9,0.2472,41.68,0.1319,13.414
2022-12-29,74913208.0,1013725530.66,4.32,15.1,3.08,1005.77,1.0,520116060.26,63438120.0,38436008.0,858444639.84,,,168680.0,1.54,,,,32.17,136000.0,2209022.0,,,1.54,168680.0,,633865.0,2045437.0,851.38,30.2,,,10.8,10.8,523832544.0,7088501985.41,,7030.95,10.8,17.33,0.2542,42.08,0.1276,13.532
2022-12-30,74506448.0,997492325.82,4.3,15.23,3.06,1006.96,1.0,507450237.23,63602268.0,37903364.0,851507163.98,,,145233.0,,,,,4.84,,372475.0,,,,145233.0,,391386.0,532643.0,858.54,3.26,,,10.82,10.82,523948256.0,7014619251.33,,7067.64,10.83,17.2,0.2561,42.32,0.1268,13.388
2023-01-02,74565632.0,1010811707.39,4.3,15.36,3.06,1001.01,1.0,516566562.72,63442296.0,38106120.0,860023764.58,,,,3.59,,,,2.14,300000.0,159969.0,,,3.59,,,,97241.0,851.99,1.45,,,10.79,10.79,524551744.0,7110823441.66,,7047.57,10.79,17.21,0.2548,42.12,0.1268,13.556
2023-01-03,74614608.0,1007894124.86,4.31,15.5,3.06,1013.28,1.0,510361795.5,64652196.0,37782188.0,873321863.57,,,723497.0,,,,,2.58,,210770.0,,,,723497.0,,697171.0,323935.0,879.86,3.56,,,11.04,11.04,521147616.0,7039661996.93,,7101.12,11.02,17.41,0.2562,42.19,0.1274,13.508
2023-01-04,65792000.0,871480832.0,3.8,13.34,2.7,886.97,1.0,504236435.71,55727676.0,38067072.0,738168796.3,,,206222.0,3.72,,,,126.14,284885.0,9217765.0,,,3.72,206222.0,,87024.0,,750.1,,,,9.5,9.5,530801216.0,7030992907.14,,7129.03,9.52,19.8,0.2945,48.09,0.1122,13.246
2023-01-05,66540184.0,888311456.4,3.84,13.08,2.73,883.25,1.0,521309917.2,56513576.0,39049432.0,754456239.6,,622936.0,541576.0,12.41,8.31,,,11.19,1443774.0,799473.0,,622936.0,12.41,541576.0,,1043797.0,461417.0,751.27,7.68,8.77,,9.66,9.66,528575968.0,7056489172.8,622936.0,7038.55,9.64,19.3,0.2804,46.89,0.1137,13.35
2023-01-06,65038272.0,841985469.31,3.75,12.63,2.67,863.82,1.0,498242759.47,56398740.0,38486232.0,730138088.04,,,1799780.0,1.89,,390773.0,,35.96,147310.0,2729192.0,,,1.89,1799780.0,5.16,814575.0,1101282.0,747.16,11.7,,,9.66,9.66,527209440.0,6825253410.24,,6950.72,9.71,17.38,0.2776,47.25,0.1114,12.946
2023-01-09,64110128.0,843945724.99,3.69,12.0,2.63,831.21,1.0,489363906.91,56302792.0,37174408.0,741169953.89,,,520023.0,8.56,,,,14.82,710745.0,947294.0,,,8.56,520023.0,,331325.0,2022566.0,729.54,27.63,,,9.65,9.65,527222464.0,6940356516.1,,6816.18,9.67,14.8,0.2762,47.8,0.1099,13.164
2023-01-10,64273952.0,845588112.51,3.71,11.75,2.64,846.33,1.0,498844419.22,53925652.0,37917636.0,709445877.71,,,1221309.0,18.81,,461000.0,,53.74,1378546.0,4120412.0,,,18.81,1221309.0,6.07,521960.0,1096321.0,709.91,14.23,,,9.32,9.32,524481376.0,6900076982.66,,6903.18,9.32,15.26,0.2775,47.9,0.1111,13.156
2023-01-11,68164656.0,906453595.49,3.93,12.33,2.8,902.47,1.0,547057379.36,57403508.0,41138320.0,763351849.38,,403306.0,1371503.0,26.84,5.29,2736345.0,,37.74,2018601.0,2862977.0,,403306.0,26.84,1371503.0,35.83,4566026.0,1534261.0,755.5,15.76,,,9.97,9.97,518427968.0,6894055118.46,,6829.58,9.96,14.02,0.2387,44.04,0.1184,13.298
2023-01-12,68951144.0,925738059.34,3.98,12.3,2.83,918.52,1.0,572523145.77,57377864.0,42642868.0,770355202.06,,,550530.0,30.45,,,,30.85,2171718.0,2382301.0,,,30.45,550530.0,,1806124.0,667171.0,761.91,8.76,,,9.94,9.94,519654784.0,6976885129.98,,6901.31,9.94,13.92,0.2315,43.16,0.1195,13.426
2023-01-13,68904328.0,918081266.27,3.98,12.47,2.83,923.96,1.0,568682869.81,57038212.0,42681092.0,759977136.69,,,640697.0,28.76,,23817.0,,38.91,2119575.0,2964952.0,,,28.76,640697.0,0.32,1984606.0,2105167.0,764.0,27.95,,,9.86,9.86,521659008.0,6950584622.59,,6983.38,9.86,13.82,0.2226,42.02,0.1191,13.324
2023-01-16,71025960.0,937116516.24,4.1,12.79,2.92,945.88,1.0,556769806.13,60716112.0,42198712.0,801088381.73,,,4152726.0,10.4,,78548.0,,16.23,820245.0,1187532.0,,,10.4,4152726.0,1.14,712704.0,1381171.0,807.88,21.12,,,10.48,10.48,518823296.0,6845354567.42,,6902.41,10.48,15.56,0.2179,40.45,0.1226,13.194
2023-01-17,66976800.0,835334649.6,3.87,11.98,2.75,880.51,1.0,499985867.3,56080216.0,40088668.0,699432453.95,,,805107.0,15.97,,,,81.66,1206238.0,6110136.0,,,15.97,805107.0,,669134.0,3316283.0,734.99,45.16,,,9.69,9.69,522579744.0,6517614567.17,,6820.41,9.73,14.52,0.2338,42.83,0.1157,12.472
2023-01-18,67463528.0,845318005.84,3.89,11.43,2.77,848.04,1.0,483537762.12,56992844.0,38590404.0,714120335.32,,,2632088.0,0.18,,,,28.15,77487.0,1774709.0,,,0.18,2632088.0,,55248.0,1575751.0,712.4,38.32,,,9.51,9.51,542072768.0,6792171783.04,,6769.2,9.52,14.45,0.2306,41.99,0.1126,12.53
2023-01-19,65955564.0,822597794.21,3.81,11.02,2.71,828.77,1.0,438383865.57,56381808.0,35149444.0,703193909.38,,,2419257.0,21.31,,,,63.75,1687654.0,5133763.0,,,21.31,2419257.0,,2103473.0,5128615.0,706.87,64.87,,,9.43,9.43,541309568.0,6751212932.1,,6773.02,9.45,14.85,0.197,36.79,0.1104,12.472
2023-01-20,65016692.0,814139017.22,3.75,10.76,2.67,813.34,1.0,420153721.37,56116344.0,33553244.0,702688859.57,,,1595856.0,3.58,,,,34.04,288857.0,2709531.0,,,3.58,1595856.0,,848208.0,1885058.0,700.29,26.06,,,9.4,9.4,540968896.0,6774012515.71,,6734.78,9.42,14.85,0.1962,36.42,0.1089,12.522
2023-01-23,62578520.0,789115137.2,3.61,10.29,2.57,787.84,1.0,396874076.04,54201064.0,31472964.0,683475417.04,,,20712.0,,,,,23.24,,1938150.0,,,,20712.0,,2159.0,2080279.0,680.19,23.53,,,9.09,9.09,541968320.0,6834220515.2,,6787.26,9.11,15.42,0.2094,37.75,0.105,12.61
2023-01-24,62202520.0,806269064.24,3.59,10.26,2.55,788.47,1.0,410947092.46,52700092.0,31703988.0,683098592.5,,,239520.0,7.78,,82688.0,,21.52,609274.0,1775903.0,,,7.78,239520.0,1.04,35412.0,460936.0,668.57,5.88,,,8.83,8.83,544359232.0,7055984365.18,,6899.53,8.83,14.61,0.2106,38.08,0.1042,12.962
2023-01-25,64255960.0,842010099.84,3.71,10.4,2.64,834.78,1.0,430938615.74,54071776.0,32886036.0,708556552.7,,,774258.0,23.73,,,,5.66,1758531.0,456071.0,,,23.73,774258.0,,1053498.0,576484.0,700.4,0.0,,,9.05,9.05,543473920.0,7121682247.68,,7048.6,9.04,14.65,0.2037,36.98,0.1075,13.104
2023-01-26,66470920.0,868907866.24,3.84,10.8,2.73,869.86,1.0,446612880.06,55126228.0,34165612.0,720610052.42,,,211914.0,22.85,,,,9.86,1711026.0,830996.0,,,22.85,211914.0,,1673531.0,431451.0,722.94,5.26,,,9.23,9.23,541907712.0,7083817611.26,,7100.64,9.24,18.72,0.2026,35.58,0.1113,13.072
2023-01-27,69142232.0,898572447.07,3.99,11.32,2.84,903.64,1.0,455190930.14,57287680.0,35025464.0,744510689.28,,,1954134.0,22.08,,,,5.49,1676529.0,417791.0,,,22.08,1954134.0,,625110.0,816679.0,748.99,10.81,,,9.59,9.59,539968256.0,7017427454.98,,7042.72,9.61,18.3,0.1921,33.63,0.1158,12.996
2023-01-30,69819624.0,905700162.53,4.03,11.57,2.87,907.18,1.0,465712960.8,59070304.0,35901400.0,766259983.49,,,1951724.0,30.22,,,,31.62,2463052.0,2332390.0,,,30.22,1951724.0,,2163290.0,1587113.0,767.89,21.23,,,9.89,9.89,538048768.0,6979568618.5,,6986.7,9.9,16.68,0.2035,36.26,0.1169,12.972
2023-01-31,69696664.0,907450565.28,4.02,12.09,2.86,904.28,1.0,455484857.52,58191328.0,34983476.0,757651090.56,,,1059391.0,2.77,,,,52.3,222340.0,4025183.0,,,2.77,1059391.0,,2086817.0,1140265.0,755.73,15.54,,,9.75,9.75,538757120.0,7014617702.4,,6996.44,9.75,16.99,0.2005,35.58,0.1168,13.02
