,SCITY FP Equity_DX_SI_QTY,SCITY FP Equity_DX_SHORT_INTEREST_VALUE,SCITY FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SCITY FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SCITY FP Equity_DX_SI_MV,SCITY FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SCITY FP Equity_DX_SUPPLY_SI_QTY,SCITY FP Equity_DX_BROKER_SI_QTY,SCITY FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SCITY FP Equity_DX_SUPPLY_SI_QTY_INC_x,SCITY FP Equity_DX_BROKER_SI_QTY_ADD,SCITY FP Equity_DX_SUPPLY_SI_MV_DEC,SCITY FP Equity_DX_SUPPLY_SI_QTY_DEC,SCITY FP Equity_DX_SUPPLY_SI_QTY_INC_y,SCITY FP Equity_DX_BROKER_SI_MV_ADD,SCITY FP Equity_DX_SUPPLY_SI_QTY_ADD,SCITY FP Equity_DX_BROKER_SI_QTY_DEC,SCITY FP Equity_DX_SUPPLY_SI_MV,SCITY FP Equity_DX_BROKER_SI_MV_DEC,SCITY FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SCITY FP Equity_DX_UTILIZATION_QUANTITY,SCITY FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SCITY FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SCITY FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SCITY FP Equity_DX_ACTIVE_UTILIZATION_MV,SCITY FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SCITY FP Equity_DX_BROKER_SI_CON_RATIO,SCITY FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SCITY FP Equity_DX_DEMAND_SUPPLY_RATIO,SCITY FP Equity_PX_LAST
2023-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.014
2023-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.06
2023-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.126
2023-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.535
2023-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.886
2023-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.612
2023-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.977
2023-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.863
2023-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.973
2023-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.275
2023-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.895
2023-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.606
2023-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.286
2023-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.426
2023-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.857
2023-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.261
2023-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.094
2023-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.034
2023-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.941
2023-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.701
2023-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.382
2023-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.456
2024-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.305
2024-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.846
2024-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.314
2024-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.386
2024-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.124
2024-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.26
2024-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.929
2024-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.755
2024-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.92
2024-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.756
2024-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.785
2024-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.17
2024-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.269
2024-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.306
2024-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.407
2024-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.804
2024-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.261
2024-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.485
2024-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.683
2024-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.605
2024-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.145
2024-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.966
2024-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.625
2024-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.706
2024-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.509
2024-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.736
2024-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.269
2024-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.338
2024-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.428
2024-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.231
2024-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.69
2024-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.671
2024-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.11
2024-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.313
2024-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.058
2024-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.86
2024-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.816
2024-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.986
2024-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.988
2024-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.154
2024-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.827
2024-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.315
2024-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.808
2024-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.224
2024-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.844
2024-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.554
2024-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.744
2024-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.675
2024-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.811
2024-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.907
2024-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.152
2024-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.107
2024-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.873
2024-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.725
2024-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.059
2024-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.09
2024-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.251
2024-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.539
2024-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.374
2024-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.841
2024-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.195
2024-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.094
2024-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.924
2024-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.458
2024-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.384
2024-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.654
2024-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.255
2024-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.285
2024-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.304
2024-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.943
2024-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.15
2024-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.16
2024-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.01
2024-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.173
2024-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.528
2024-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.698
2024-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.345
2024-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.284
2024-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.182
2024-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.194
2024-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.69
2024-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.939
2024-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.14
2024-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0
2024-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.23
2024-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.64
2024-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.879
2024-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.644
2024-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.631
2024-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.733
2024-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.986
2024-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1036.0,58179.69,0.05,0.0,,0.0,,0.0,56.158
2024-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1036.0,58284.32,0.06,0.0,,0.0,,0.0,56.259
2024-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1036.0,58496.7,0.06,0.0,,0.0,,0.0,56.464
2024-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1036.0,58322.66,0.06,0.0,,0.0,,0.0,56.296
2024-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1036.0,58226.31,0.06,0.0,,0.0,,0.0,56.203
2024-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1036.0,58486.34,0.06,0.0,,0.0,,0.0,56.454
2024-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1036.0,58388.96,0.06,0.0,,0.0,,0.0,56.36
2024-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1036.0,58869.66,0.06,0.0,,0.0,,0.0,56.824
2024-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1036.0,58138.25,0.06,0.0,,0.0,,0.0,56.118
2024-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1036.0,58138.25,0.06,0.0,,0.0,,0.0,56.118
2024-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1036.0,58226.31,0.06,0.0,,0.0,,0.0,56.203
2024-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1036.0,58049.15,0.06,0.0,,0.0,,0.0,56.032
2024-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,57280.13,0.06,0.0,,0.0,,0.0,55.504
2024-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,57041.74,0.06,0.0,,0.0,,0.0,55.273
2024-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,56739.36,0.06,0.0,,0.0,,0.0,54.98
2024-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,56537.09,0.06,0.0,,0.0,,0.0,54.784
2024-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,56403.96,0.06,0.0,,0.0,,0.0,54.655
2024-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,56592.82,0.06,0.0,,0.0,,0.0,54.838
2024-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,56691.89,0.06,0.0,,0.0,,0.0,54.934
2024-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,56689.82,0.06,0.0,,0.0,,0.0,54.932
2024-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,57144.94,0.06,0.0,,0.0,,0.0,55.373
2024-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,57008.71,0.06,0.0,,0.0,,0.0,55.241
2024-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,58366.82,0.06,0.0,,0.0,,0.0,56.557
2024-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,57756.91,0.06,0.0,,0.0,,0.0,55.966
2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,57535.03,0.06,0.0,,0.0,,0.0,55.751
2024-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,57171.77,0.06,0.0,,0.0,,0.0,55.399
2024-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,58023.17,0.06,0.0,,0.0,,0.0,56.224
2024-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,57986.02,0.06,0.0,,0.0,,0.0,56.188
2024-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,58024.2,0.06,0.0,,0.0,,0.0,56.225
2024-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,57858.05,0.06,0.0,,0.0,,0.0,56.064
2024-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,57729.05,0.06,0.0,,0.0,,0.0,55.939
2024-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,57493.75,0.06,0.0,,0.0,,0.0,55.711
2024-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,57464.86,0.06,0.0,,0.0,,0.0,55.683
2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,57775.49,0.06,0.0,,0.0,,0.0,55.984
2024-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,58170.74,0.06,0.0,,0.0,,0.0,56.367
2024-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,57432.86,0.06,0.0,,0.0,,0.0,55.652
2024-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,58302.84,0.06,0.0,,0.0,,0.0,56.495
2024-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,58669.2,0.06,0.0,,0.0,,0.0,56.85
2024-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,58292.52,0.06,0.0,,0.0,,0.0,56.485
2024-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,57964.34,0.06,0.0,,0.0,,0.0,56.167
2024-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,58314.19,0.06,0.0,,0.0,,0.0,56.506
2024-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,58250.21,0.06,0.0,,0.0,,0.0,56.444
2024-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,58839.48,0.06,0.0,,0.0,,0.0,57.015
2024-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,59251.25,0.06,0.0,,0.0,,0.0,57.414
2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,59946.82,0.06,0.0,,0.0,,0.0,58.088
2024-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,60199.66,0.06,0.0,,0.0,,0.0,58.333
2024-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,60853.94,0.06,0.0,,0.0,,0.0,58.967
2024-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,60141.86,0.06,0.0,,0.0,,0.0,58.277
2024-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,58977.77,0.06,0.0,,0.0,,0.0,57.149
2024-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,58466.93,0.06,0.0,,0.0,,0.0,56.654
2024-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,58855.99,0.06,0.0,,0.0,,0.0,57.031
2024-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,59549.5,0.06,0.0,,0.0,,0.0,57.703
2024-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,58921.01,0.06,0.0,,0.0,,0.0,57.094
2024-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,57614.5,0.06,0.0,,0.0,,0.0,55.828
2024-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,57965.38,0.06,0.0,,0.0,,0.0,56.168
2024-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,58637.21,0.06,0.0,,0.0,,0.0,56.819
2024-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,58527.82,0.06,0.0,,0.0,,0.0,56.713
2024-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,59538.14,0.06,0.0,,0.0,,0.0,57.692
2024-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,57502.01,0.06,0.0,,0.0,,0.0,55.719
2024-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,54836.35,0.06,0.0,,0.0,,0.0,53.136
2024-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,53324.47,0.06,0.0,,0.0,,0.0,51.671
2024-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,54245.02,0.06,0.0,,0.0,,0.0,52.563
2024-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,55837.39,0.05,0.0,,0.0,,0.0,54.106
2024-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,55784.76,0.05,0.0,,0.0,,0.0,54.055
2024-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,55968.46,0.05,0.0,,0.0,,0.0,54.233
2024-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,56279.09,0.06,0.0,,0.0,,0.0,54.534
2024-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,56562.89,0.06,0.0,,0.0,,0.0,54.809
2024-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,56369.9,0.06,0.0,,0.0,,0.0,54.622
2024-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,57924.1,0.06,0.0,,0.0,,0.0,56.128
2024-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,57865.27,0.06,0.0,,0.0,,0.0,56.071
2024-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,58034.52,0.06,0.0,,0.0,,0.0,56.235
2024-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,57909.65,0.06,0.0,,0.0,,0.0,56.114
2024-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,57687.77,0.06,0.0,,0.0,,0.0,55.899
2024-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,58290.46,0.06,0.0,,0.0,,0.0,56.483
2024-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,58664.04,0.06,0.0,,0.0,,0.0,56.845
2024-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,58563.94,0.06,0.0,,0.0,,0.0,56.748
2024-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,58359.6,0.06,0.0,,0.0,,0.0,56.55
2024-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,58403.98,0.06,0.0,,0.0,,0.0,56.593
2024-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,1032.0,59276.02,0.06,0.0,,0.0,,0.0,57.438
2024-08-30,979.0,55713.91,1.42,0.07,0.06,55713.91,979.0,979.0,55713.91,,979.0,,,,0.06,979.0,,0.06,,100.0,94.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.9486,56.909
2024-09-02,979.0,55936.14,1.39,0.07,0.06,55936.14,979.0,979.0,55936.14,,,,,,,,,0.06,,100.0,94.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.9486,57.136
2024-09-03,979.0,54896.45,1.39,0.07,0.05,54896.45,979.0,979.0,54896.45,,,,,,,,,0.06,,100.0,94.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.9486,56.074
2024-09-04,979.0,54388.35,1.41,0.07,0.05,54388.35,979.0,979.0,54388.35,,,,,,,,,0.05,,100.0,94.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.9486,55.555
2024-09-05,979.0,53503.33,1.41,0.07,0.05,53503.33,979.0,979.0,53503.33,,,,,,,,,0.05,,100.0,94.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.9486,54.651
2024-09-06,979.0,52473.42,1.42,0.07,0.05,52473.42,979.0,979.0,52473.42,,,,,,,,,0.05,,100.0,94.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.9486,53.599
2024-09-09,979.0,53163.62,1.42,0.07,0.05,53163.62,979.0,979.0,53163.62,,,,,,,,,0.05,,100.0,94.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.9486,54.304
2024-09-10,979.0,53364.31,1.42,0.07,0.05,53364.31,979.0,979.0,53364.31,,,,,,,,,0.05,,100.0,94.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.9486,54.509
2024-09-11,979.0,53370.19,1.42,0.07,0.05,53370.19,979.0,979.0,53370.19,,,,,,,,,0.05,,100.0,94.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.9486,54.515
