,MEU FP Equity_DX_SI_QTY,MEU FP Equity_DX_SHORT_INTEREST_VALUE,MEU FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MEU FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MEU FP Equity_DX_SI_MV,MEU FP Equity_DX_DSS,MEU FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MEU FP Equity_DX_SUPPLY_SI_QTY,MEU FP Equity_DX_BROKER_SI_QTY,MEU FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MEU FP Equity_DX_BROKER_SI_MV_NEW_x,MEU FP Equity_DX_SUPPLY_SI_QTY_NEW_x,MEU FP Equity_DX_SUPPLY_SI_QTY_INC_x,MEU FP Equity_DX_BROKER_SI_MV_INC_x,MEU FP Equity_DX_SUPPLY_SI_MV_NEW,MEU FP Equity_DX_BROKER_SI_QTY_ADD,MEU FP Equity_DX_BROKER_SI_QTY_NEW,MEU FP Equity_DX_SUPPLY_SI_MV_DEC,MEU FP Equity_DX_BROKER_SI_QTY_INC,MEU FP Equity_DX_SUPPLY_SI_QTY_DEC,MEU FP Equity_DX_BROKER_SI_MV_NEW_y,MEU FP Equity_DX_SUPPLY_SI_QTY_NEW_y,MEU FP Equity_DX_BROKER_SI_MV_INC_y,MEU FP Equity_DX_SUPPLY_SI_QTY_INC_y,MEU FP Equity_DX_BROKER_SI_MV_ADD,MEU FP Equity_DX_SUPPLY_SI_QTY_ADD,MEU FP Equity_DX_BROKER_SI_QTY_DEC,MEU FP Equity_DX_SUPPLY_SI_MV,MEU FP Equity_DX_BROKER_SI_MV_DEC,MEU FP Equity_DX_SUPPLY_SI_MV_RMV,MEU FP Equity_DX_BROKER_SI_MV_RMV,MEU FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MEU FP Equity_DX_UTILIZATION_QUANTITY,MEU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MEU FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MEU FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,MEU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MEU FP Equity_DX_ACTIVE_UTILIZATION_MV,MEU FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MEU FP Equity_DX_BROKER_SI_CON_RATIO,MEU FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MEU FP Equity_DX_DEMAND_SUPPLY_RATIO,MEU FP Equity_PX_LAST
2024-11-25,371.0,68764.85,0.12,0.01,0.07,,51156.6,371.0,276.0,68764.85,,,,,,,,,,,,,,,,,,0.07,,,,100.0,39.18,0.0,0.0,,0.0,100.0,25.62,0.6189,74.38,0.3918,185.35
2024-11-26,371.0,68401.27,0.15,0.01,0.07,,50886.12,371.0,276.0,68401.27,,,,,,,,,,,,,,,,,,0.07,,,,100.0,39.18,0.0,0.0,,0.0,100.0,25.71,0.618,74.29,0.3918,184.37
2024-11-27,612.0,112608.0,0.27,0.02,0.11,,95128.0,327.0,517.0,60168.0,,,,0.04,,,,0.01,241.0,44.0,,,0.04,,,,,0.06,,,,100.0,35.78,0.0,0.0,,0.0,100.0,15.56,0.7373,84.44,0.6696,184.0
2024-11-28,867.0,160152.24,0.39,0.02,0.16,,89958.64,612.0,487.0,113048.64,,,,,,,,,,,,,,,,285.0,30.0,0.11,0.01,,,100.0,70.18,0.0,0.0,,0.0,100.0,16.27,0.7275,83.73,0.9943,184.72
2024-11-29,823.0,152962.78,0.35,0.02,0.15,,82335.98,538.0,443.0,99992.68,,,,,,,,0.01,,74.0,,,,,,,44.0,0.1,0.01,,,100.0,58.86,0.0,0.0,,0.0,100.0,17.6,0.71,82.4,0.9004,185.86
2024-12-02,737.0,137885.33,0.31,0.02,0.14,,53320.65,452.0,285.0,84564.68,,,,,,,,0.03,,158.0,,,,,,72.0,158.0,0.08,0.03,,,100.0,45.84,0.0,0.0,,0.0,100.0,36.87,0.5345,63.13,0.7475,187.09
2024-12-03,737.0,138533.89,0.3,0.02,0.14,,53571.45,452.0,285.0,84962.44,,,,,,,,,,,,,,,,,,0.08,,,,100.0,34.74,0.0,0.0,,0.0,100.0,36.84,0.5346,63.16,0.5665,187.97
2024-12-04,620.0,116938.2,0.26,0.02,0.12,,53753.85,335.0,285.0,63184.35,,,,,,,,0.02,,117.0,,,,,,,,0.06,,,,100.0,28.29,0.0,0.0,,0.0,100.0,14.87,0.7468,85.13,0.5236,188.61
2024-12-05,616.0,116559.52,0.24,0.02,0.12,,53927.7,331.0,285.0,62631.82,,,,,,,,0.0,,4.0,,,,,,,,0.06,,,,100.0,28.05,0.0,0.0,,0.0,100.0,13.88,0.761,86.12,0.522,189.22
2024-12-06,848.0,160772.32,0.34,0.02,0.16,,54033.15,563.0,285.0,106739.17,,,,,,,,,,,,,,,,232.0,,0.11,,,,100.0,47.71,0.0,0.0,,0.0,100.0,49.35,0.5001,50.65,0.7186,189.59
2024-12-09,841.0,159638.62,0.34,0.02,0.16,,54098.7,556.0,285.0,105539.92,,,,,,,,0.0,,7.0,,,,,,,,0.11,,,,100.0,47.4,0.0,0.0,,0.0,100.0,48.64,0.5004,51.36,0.717,189.82
2024-12-10,613.0,115728.27,0.24,0.02,0.12,,53805.15,328.0,285.0,61923.12,,,,,,,,0.04,,228.0,,,,,,,,0.06,,,,100.0,27.96,0.0,0.0,,0.0,100.0,13.2,0.7708,86.8,0.5226,188.79
2024-12-11,32.0,6058.24,0.01,0.0,0.01,,0.0,32.0,0.0,6058.24,,,,,,,,0.06,,296.0,,,,,,,285.0,0.01,0.05,,,100.0,2.74,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0274,189.32
2024-12-12,32.0,6050.24,0.01,0.0,0.01,,0.0,32.0,0.0,6050.24,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.74,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0274,189.07
2024-12-13,32.0,6017.28,0.01,0.0,0.01,,0.0,32.0,0.0,6017.28,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.74,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0274,188.04
2024-12-16,19.0,3572.0,0.01,0.0,0.0,,0.0,19.0,0.0,3572.0,,,,,,,,0.0,,13.0,,,,,,,,0.0,,,,100.0,1.65,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0165,188.0
2024-12-17,17.0,3184.61,0.01,0.0,0.0,,0.0,17.0,0.0,3184.61,,,,,,,,0.0,,2.0,,,,,,,,0.0,,,,100.0,1.48,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0148,187.33
2024-12-18,17.0,3184.27,0.01,0.0,0.0,,0.0,17.0,0.0,3184.27,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.48,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0148,187.31
2024-12-19,17.0,3136.84,0.01,0.0,0.0,,0.0,17.0,0.0,3136.84,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.48,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0148,184.52
2024-12-20,5.0,915.65,0.0,0.0,0.0,,0.0,5.0,0.0,915.65,,,,,,,,0.0,,12.0,,,,,,,,0.0,,,,100.0,0.44,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0044,183.13
2024-12-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.0,,5.0,,,,,,,,0.0,,,,0.0,0.0,1134.0,208157.04,,0.21,0.0,,0.0,,0.0,183.56
2024-12-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1134.0,205855.02,,0.21,0.0,,0.0,,0.0,181.53
2024-12-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1134.0,205855.02,,0.21,0.0,,0.0,,0.0,
2024-12-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1134.0,205855.02,,0.21,0.0,,0.0,,0.0,
2024-12-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1134.0,209574.54,,0.21,0.0,,0.0,,0.0,184.81
2024-12-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1134.0,208270.44,,0.21,0.0,,0.0,,0.0,183.66
2024-12-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1134.0,209268.36,,0.21,0.0,,0.0,,0.0,184.54
2025-01-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1134.0,209268.36,,0.21,0.0,,0.0,,0.0,
2025-01-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1134.0,211502.34,,0.21,0.0,,0.0,,0.0,186.51
2025-01-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1134.0,210028.14,,0.21,0.0,,0.0,,0.0,185.21
2025-01-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1134.0,212432.22,,0.21,0.0,,0.0,,0.0,187.33
2025-01-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1134.0,212783.76,,0.21,0.0,,0.0,,0.0,187.64
2025-01-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1134.0,212579.64,,0.21,0.0,,0.0,,0.0,187.46
2025-01-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1134.0,213656.94,,0.21,0.0,,0.0,,0.0,188.41
2025-01-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1134.0,211649.76,,0.21,0.0,,0.0,,0.0,186.64
2025-01-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1134.0,210719.88,,0.21,0.0,,0.0,,0.0,185.82
2025-01-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1134.0,210504.42,,0.21,0.0,,0.0,,0.0,185.63
2025-01-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1134.0,213180.66,,0.21,0.0,,0.0,,0.0,187.99
2025-01-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1134.0,215528.04,,0.21,0.0,,0.0,,0.0,190.06
2025-01-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1134.0,216843.48,,0.21,0.0,,0.0,,0.0,191.22
2025-01-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1134.0,217047.6,,0.21,0.0,,0.0,,0.0,191.4
2025-01-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1134.0,217784.7,,0.21,0.0,,0.0,,0.0,192.05
2025-01-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1134.0,218691.9,,0.21,0.0,,0.0,,0.0,192.85
2025-01-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1134.0,219406.32,,0.21,0.0,,0.0,,0.0,193.48
2025-01-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1134.0,219440.34,,0.22,0.0,,0.0,,0.0,193.51
2025-01-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1134.0,219417.66,,0.22,0.0,,0.0,,0.0,193.49
2025-01-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1134.0,220188.78,,0.22,0.0,,0.0,,0.0,194.17
2025-01-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1134.0,221424.84,,0.22,0.0,,0.0,,0.0,195.26
2025-01-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1134.0,223250.58,,0.22,0.0,,0.0,,0.0,196.87
2025-01-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1134.0,223579.44,,0.22,0.0,,0.0,,0.0,197.16
2025-02-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1134.0,221685.66,,0.22,0.0,,0.0,,0.0,195.49
2025-02-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1134.0,222332.04,,0.22,0.0,,0.0,,0.0,196.06
2025-02-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1134.0,223341.3,,0.22,0.0,,0.0,,0.0,196.95
2025-02-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1134.0,226017.54,,0.22,0.0,,0.0,,0.0,199.31
2025-02-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1134.0,225303.12,,0.22,0.0,,0.0,,0.0,198.68
2025-02-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1134.0,226403.1,,0.22,0.0,,0.0,,0.0,199.65
2025-02-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1134.0,226992.78,,0.22,0.0,,0.0,,0.0,200.17
2025-02-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1134.0,227185.56,,0.22,0.0,,0.0,,0.0,200.34
2025-02-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1134.0,229850.46,,0.23,0.0,,0.0,,0.0,202.69
2025-02-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1134.0,229294.8,,0.23,0.0,,0.0,,0.0,202.2
2025-02-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1134.0,230576.22,,0.23,0.0,,0.0,,0.0,203.33
2025-02-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1134.0,231301.98,,0.23,0.0,,0.0,,0.0,203.97
2025-02-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1134.0,229340.16,,0.23,0.0,,0.0,,0.0,202.24
2025-02-20,56.0,11309.2,0.03,0.0,0.01,,11309.2,56.0,56.0,11309.2,,,,,,56.0,,,,,,,,,0.01,56.0,,0.01,,,,100.0,4.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0494,201.95
2025-02-21,56.0,11371.92,0.03,0.0,0.01,,11371.92,56.0,56.0,11371.92,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0494,203.07
2025-02-24,2056.0,417244.64,0.98,0.06,0.42,,202940.0,1056.0,1000.0,214304.64,,,,,,1000.0,,,,,,,,,0.2,1000.0,56.0,0.21,0.01,,,100.0,64.63,0.0,0.0,,0.0,100.0,3.6,0.9307,96.4,1.2583,202.94
2025-02-25,3000.0,609270.0,1.37,0.08,0.61,,406180.0,1000.0,2000.0,203090.0,,,,0.21,,,,0.01,1000.0,56.0,,,0.21,,,,,0.2,,,,100.0,61.2,0.0,0.0,,0.0,100.0,,1.0,100.0,1.836,203.09
2025-02-26,4200.0,861378.0,1.89,0.12,0.87,,656288.0,1000.0,3200.0,205090.0,,,,0.25,,,,,1200.0,,,,0.25,,,,,0.21,,,,100.0,61.2,0.0,0.0,,0.0,100.0,,1.0,100.0,2.5704,205.09
2025-02-27,4200.0,858186.0,1.68,0.12,0.86,,653856.0,1000.0,3200.0,204330.0,,,,,,,,,,,,,,,,,,0.2,,,,100.0,61.2,0.0,0.0,,0.0,100.0,,1.0,100.0,2.5704,204.33
2025-02-28,9000.0,1839780.0,3.53,0.25,1.82,,1635360.0,1000.0,8000.0,204420.0,,,,0.97,,,,,4800.0,,,,0.97,,,,,0.2,,,,100.0,61.2,0.0,0.0,,0.0,100.0,,1.0,100.0,5.508,204.42
2025-03-03,9000.0,1859670.0,3.5,0.25,1.84,,1653040.0,1000.0,8000.0,206630.0,,,,,,,,,,,,,,,,,,0.2,,,,100.0,61.2,0.0,0.0,,0.0,100.0,,1.0,100.0,5.508,206.63
2025-03-04,9000.0,1820160.0,3.52,0.25,1.8,,1617920.0,1000.0,8000.0,202240.0,,,,,,,,,,,,,,,,,,0.2,,,,100.0,61.2,0.0,0.0,,0.0,100.0,,1.0,100.0,5.508,202.24
2025-03-05,9000.0,1832040.0,3.43,0.25,1.83,,1628480.0,1000.0,8000.0,203560.0,,,,,,,,,,,,,,,,,,0.2,,,,100.0,61.2,0.0,0.0,,0.0,100.0,,1.0,100.0,5.508,203.56
2025-03-06,10600.0,2159856.0,4.01,0.3,2.15,,1956096.0,1000.0,9600.0,203760.0,,,,0.33,,,,,1600.0,,,,0.33,,,,,0.2,,,,100.0,61.2,0.0,0.0,,0.0,100.0,,1.0,100.0,6.4871,203.76
2025-03-07,10100.0,2046664.0,3.58,0.28,2.04,,1945344.0,500.0,9600.0,101320.0,,,,,,,,0.1,,500.0,,,,,,,,0.1,,,,100.0,30.6,0.0,0.0,,0.0,100.0,,1.0,100.0,6.1812,202.64
2025-03-10,10332.0,2066503.32,3.67,0.29,2.06,,1966498.32,732.0,9832.0,146407.32,,,,,,232.0,,,,,,,,,0.05,232.0,,0.15,,,,100.0,44.8,0.0,0.0,,0.0,100.0,2.36,0.954,97.64,6.3231,200.01
2025-03-11,10832.0,2128379.68,3.84,0.3,2.14,,1931889.68,1232.0,9832.0,242075.68,,,,,,,,,,,,,,,,500.0,,0.25,,,,100.0,75.4,0.0,0.0,,0.0,100.0,2.24,0.9561,97.76,6.6291,196.49
2025-03-12,10833.0,2145475.65,3.17,0.3,2.15,,1947227.6,1233.0,9832.0,244195.65,,,1.0,,,,,,,,,,,1.0,,,,0.24,,,,100.0,75.41,0.0,0.0,,0.0,100.0,2.25,0.9559,97.74,6.6257,198.05
2025-03-13,1060.0,209742.2,0.29,0.03,0.21,,127824.02,647.0,646.0,128021.89,,,,,,414.0,,0.11,,586.0,,,,,0.08,,9600.0,0.13,1.9,,,100.0,55.06,0.0,0.0,,0.0,100.0,35.87,0.5399,64.13,0.9021,197.87
2025-03-14,1060.0,212127.2,0.28,0.03,0.21,,129277.52,647.0,646.0,129477.64,,,,,,,,,,,,,,,,,,0.13,,,,100.0,55.06,0.0,0.0,,0.0,100.0,36.15,0.5384,63.85,0.9021,200.12
2025-03-17,1060.0,213886.8,0.28,0.03,0.21,,130349.88,647.0,646.0,130551.66,,,,,,,,,,,,,,,,,,0.13,,,,100.0,50.78,0.0,0.0,,0.0,100.0,36.08,0.5388,63.92,0.832,201.78
2025-03-18,1060.0,215116.4,0.26,0.03,0.21,,131099.24,647.0,646.0,131302.18,,,,,,,,,,,,,,,,,,0.13,,,,100.0,50.78,0.0,0.0,,0.0,100.0,36.02,0.5391,63.98,0.832,202.94
2025-03-19,1060.0,215635.8,0.26,0.03,0.22,,131415.78,647.0,646.0,131619.21,,,,,,,,,,,,,,,,,,0.13,,,,100.0,55.06,0.0,0.0,,0.0,100.0,35.93,0.5396,64.07,0.9021,203.43
2025-03-20,1292.0,261604.16,0.31,0.04,0.26,,130802.08,646.0,646.0,130802.08,,,,,,,,0.0,,1.0,,,,,,,,0.13,,,,100.0,55.03,0.0,0.0,,0.0,100.0,47.2,0.5016,52.8,1.1005,202.48
2025-03-21,828.0,166635.0,0.19,0.02,0.17,,83317.5,414.0,414.0,83317.5,,,,,,,,0.05,,232.0,,,,,,,232.0,0.08,0.05,,,100.0,35.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7053,201.25
2025-03-24,828.0,166444.56,0.19,0.02,0.17,,83222.28,414.0,414.0,83222.28,,,,,,,,,,,,,,,,,,0.08,,,,100.0,35.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7053,201.02
2025-03-25,2228.0,451281.4,0.48,0.06,0.45,,367425.7,414.0,1814.0,83855.7,,,,,,1400.0,,,,,,,,,0.28,,,0.08,,,,100.0,35.26,0.0,0.0,,0.0,100.0,22.68,0.6493,77.32,1.8978,202.55
2025-03-26,2228.0,448251.32,0.47,0.06,0.45,,364958.66,414.0,1814.0,83292.66,,,,,,,,,,,,,,,,,,0.08,,,,100.0,35.26,0.0,0.0,,0.0,100.0,22.95,0.6463,77.05,1.8978,201.19
2025-03-27,9828.0,1971300.24,2.06,0.28,1.96,,1787970.12,914.0,8914.0,183330.12,,,,1.42,,,,,7100.0,,,,1.42,,,500.0,,0.18,,,,100.0,54.6,0.0,0.0,,0.0,100.0,5.33,0.8194,90.26,5.871,200.58
2025-03-28,9828.0,1957246.2,2.05,0.28,1.96,,1775223.1,914.0,8914.0,182023.1,,,,,,,,,,,,,,,,,,0.18,,,,100.0,54.6,0.0,0.0,,0.0,100.0,5.35,0.8189,90.23,5.871,199.15
2025-03-31,10228.0,2007142.72,2.11,0.29,2.02,,1827779.36,914.0,9314.0,179363.36,,,,0.05,,,,,400.0,,,,0.05,,,,,0.18,,,,100.0,54.6,0.0,0.0,,0.0,100.0,5.16,0.8247,90.56,6.1099,196.24
2025-04-01,10476.0,2077914.6,2.17,0.3,2.05,,1896622.7,1162.0,9562.0,230482.7,,,,,,248.0,,,,,,,,,0.05,248.0,,0.23,,,,100.0,69.41,0.0,0.0,,0.0,100.0,4.92,0.7887,88.54,6.2581,198.35
2025-04-02,10476.0,2068800.48,2.14,0.29,2.03,,1888303.76,1162.0,9562.0,229471.76,,,,,,,,,,,,,,,,,,0.23,,,,100.0,69.41,0.0,0.0,,0.0,100.0,5.0,0.7864,88.41,6.2581,197.48
2025-04-03,10476.0,2014220.52,2.15,0.29,2.04,,1838485.74,1162.0,9562.0,223417.74,,,,,,,,,,,,,,,,,,0.23,,,,100.0,69.41,0.0,0.0,,0.0,100.0,5.09,0.7825,88.18,6.2581,192.27
2025-04-04,1226.0,223646.92,0.25,0.03,0.23,,132436.92,726.0,726.0,132436.92,,,,,,,,0.09,,436.0,,,,,,,8836.0,0.14,1.72,,,100.0,43.37,0.0,0.0,,0.0,100.0,39.91,0.3687,42.07,0.7324,182.42
2025-04-07,400.0,69600.0,0.08,0.01,0.07,,34800.0,200.0,200.0,34800.0,,,,,,,,0.1,,526.0,,,,,,,526.0,0.04,0.1,,,100.0,15.7,0.0,0.0,,0.0,100.0,,1.0,100.0,0.314,174.0
2025-04-08,200.0,35854.0,0.04,0.01,0.04,,0.0,200.0,0.0,35854.0,,,,,,,,,,,,,,,,,200.0,0.04,0.03,,,100.0,17.04,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1704,179.27
2025-04-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.04,,200.0,,,,,,,,0.0,,,,0.0,0.0,1174.0,202749.8,,0.21,0.0,,0.0,,0.0,172.7
2025-04-10,2100.0,376467.0,0.4,0.06,0.36,,188233.5,1050.0,1050.0,188233.5,,,,,,1050.0,,,,,,,,,0.19,1050.0,,0.18,,,,100.0,62.72,0.0,0.0,,0.0,100.0,31.45,0.5688,68.55,1.2545,179.27
2025-04-11,4800.0,861696.0,0.9,0.14,0.86,,673200.0,1050.0,3750.0,188496.0,,,,0.49,,,,,2700.0,,,,0.49,,,,,0.19,,,,100.0,62.72,0.0,0.0,,0.0,100.0,11.76,0.7925,88.24,2.8674,179.52
2025-04-14,10700.0,1969977.0,1.95,0.3,1.97,,1776661.5,1050.0,9650.0,193315.5,,,,1.11,,,,,5900.0,,,,1.11,,,,,0.19,,,,100.0,62.72,0.0,0.0,,0.0,100.0,4.81,0.9084,95.19,6.3919,184.11
2025-04-15,10700.0,2002291.0,1.96,0.3,1.98,,1805804.5,1050.0,9650.0,196486.5,,,,,,,,,,,,,,,,,,0.19,,,,100.0,62.72,0.0,0.0,,0.0,100.0,4.85,0.9077,95.15,6.3919,187.13
2025-04-16,10700.0,1997904.0,1.99,0.3,2.01,,1801848.0,1050.0,9650.0,196056.0,,,,,,,,,,,,,,,,,,0.2,,,,100.0,62.72,0.0,0.0,,0.0,100.0,4.93,0.9063,95.07,6.3919,186.72
2025-04-17,10700.0,1992126.0,1.95,0.3,1.97,,1796637.0,1050.0,9650.0,195489.0,,,,,,,,,,,,,,,,,,0.19,,,,100.0,62.72,0.0,0.0,,0.0,100.0,4.94,0.9061,95.06,6.3919,186.18
2025-04-18,10700.0,1992126.0,2.04,0.3,1.97,,1796637.0,1050.0,9650.0,195489.0,,,,,,,,,,,,,,,,,,0.19,,,,100.0,62.72,0.0,0.0,,0.0,100.0,4.94,0.9061,95.06,6.3919,
2025-04-21,10700.0,1992126.0,2.04,0.3,2.01,,1796637.0,1050.0,9650.0,195489.0,,,,,,,,,,,,,,,,,,0.2,,,,100.0,62.72,0.0,0.0,,0.0,100.0,4.94,0.9061,95.06,6.3919,
2025-04-22,10770.0,2017651.8,2.06,0.3,2.02,,1820944.8,1120.0,9720.0,209820.8,,,70.0,,,70.0,,,,,,,,70.0,0.01,,,0.21,,,,100.0,64.22,0.0,0.0,,0.0,100.0,4.89,0.894,94.42,6.1755,187.34
2025-04-23,11317.0,2156341.18,2.22,0.31,2.15,,1949414.74,1156.0,10231.0,220264.24,,,36.0,,,511.0,,,,,,,,36.0,0.1,208.0,,0.22,,,,100.0,66.28,0.0,0.0,,0.0,100.0,4.76,0.8147,90.01,6.4891,190.54
