,ALUVI FP Equity_DX_SI_QTY,ALUVI FP Equity_DX_SHORT_INTEREST_VALUE,ALUVI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALUVI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALUVI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALUVI FP Equity_DX_SI_MV,ALUVI FP Equity_DX_DSS,ALUVI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALUVI FP Equity_DX_SUPPLY_SI_QTY,ALUVI FP Equity_DX_BROKER_SI_QTY,ALUVI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALUVI FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALUVI FP Equity_DX_BROKER_SI_MV_INC_x,ALUVI FP Equity_DX_BROKER_SI_QTY_ADD,ALUVI FP Equity_DX_SUPPLY_SI_MV_DEC,ALUVI FP Equity_DX_BROKER_SI_QTY_INC,ALUVI FP Equity_DX_SUPPLY_SI_QTY_DEC,ALUVI FP Equity_DX_BROKER_SI_MV_INC_y,ALUVI FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALUVI FP Equity_DX_BROKER_SI_MV_ADD,ALUVI FP Equity_DX_SUPPLY_SI_QTY_ADD,ALUVI FP Equity_DX_BROKER_SI_QTY_DEC,ALUVI FP Equity_DX_SUPPLY_SI_MV,ALUVI FP Equity_DX_BROKER_SI_MV_DEC,ALUVI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALUVI FP Equity_DX_UTILIZATION_QUANTITY,ALUVI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALUVI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALUVI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALUVI FP Equity_DX_ACTIVE_UTILIZATION_MV,ALUVI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALUVI FP Equity_DX_BROKER_SI_CON_RATIO,ALUVI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALUVI FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-06-14,800.0,3216.0,0.06,0.25,0.03,0.0,0.0,1608.0,400.0,400.0,1608.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-06-15,800.0,3192.0,0.06,0.25,0.03,0.0,0.0,1596.0,400.0,400.0,1596.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-06-16,800.0,3180.0,0.06,0.25,0.03,0.0,0.0,1590.0,400.0,400.0,1590.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-06-17,800.0,3184.0,0.06,0.26,0.03,0.0,0.0,1592.0,400.0,400.0,1592.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-06-20,800.0,3184.0,0.06,0.27,0.03,0.0,0.0,1592.0,400.0,400.0,1592.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-06-21,800.0,3184.0,0.06,0.27,0.03,0.0,0.0,1592.0,400.0,400.0,1592.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-06-22,800.0,3188.0,0.06,0.28,0.03,0.0,0.0,1594.0,400.0,400.0,1594.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-06-23,800.0,3840.0,0.06,0.27,0.03,0.0,0.0,1920.0,400.0,400.0,1920.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-06-24,800.0,3960.0,0.06,0.21,0.03,0.0,0.0,1980.0,400.0,400.0,1980.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-06-27,800.0,3616.0,0.06,0.24,0.03,0.0,0.0,1808.0,400.0,400.0,1808.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-06-28,800.0,3860.0,0.06,0.23,0.03,0.0,0.0,1930.0,400.0,400.0,1930.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-06-29,800.0,3820.0,0.06,0.22,0.03,0.0,0.0,1910.0,400.0,400.0,1910.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-06-30,800.0,3744.0,0.06,0.22,0.03,0.0,0.0,1872.0,400.0,400.0,1872.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-07-01,800.0,3888.0,0.06,0.25,0.03,0.0,0.0,1944.0,400.0,400.0,1944.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-07-04,800.0,3672.0,0.06,0.25,0.03,0.0,0.0,1836.0,400.0,400.0,1836.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-07-05,800.0,3740.0,0.06,0.25,0.03,0.0,0.0,1870.0,400.0,400.0,1870.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-07-06,800.0,3672.0,0.06,0.26,0.03,0.0,0.0,1836.0,400.0,400.0,1836.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-07-07,800.0,3636.0,0.06,0.27,0.03,0.0,0.0,1818.0,400.0,400.0,1818.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-07-08,800.0,3656.0,0.06,0.27,0.03,0.0,0.0,1828.0,400.0,400.0,1828.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-07-11,800.0,3656.0,0.06,0.28,0.03,0.0,0.0,1828.0,400.0,400.0,1828.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-07-12,800.0,3664.0,0.06,0.28,0.03,0.0,0.0,1832.0,400.0,400.0,1832.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-07-13,800.0,3656.0,0.06,0.28,0.03,0.0,0.0,1828.0,400.0,400.0,1828.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-07-14,800.0,3664.0,0.06,0.28,0.03,0.0,0.0,1832.0,400.0,400.0,1832.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-07-15,800.0,3552.0,0.06,0.28,0.03,0.0,0.0,1776.0,400.0,400.0,1776.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-07-18,800.0,3508.0,0.06,0.27,0.03,0.0,0.0,1754.0,400.0,400.0,1754.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-07-19,800.0,3504.0,0.06,0.35,0.03,0.0,0.0,1752.0,400.0,400.0,1752.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-07-20,800.0,3556.0,0.06,0.35,0.03,0.0,0.0,1778.0,400.0,400.0,1778.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-07-21,800.0,3556.0,0.06,0.35,0.03,0.0,0.0,1778.0,400.0,400.0,1778.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-07-22,800.0,3440.0,0.06,0.35,0.03,0.0,0.0,1720.0,400.0,400.0,1720.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-07-25,800.0,3384.0,0.06,0.34,0.03,0.0,0.0,1692.0,400.0,400.0,1692.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-07-26,800.0,3408.0,0.06,0.35,0.03,0.0,0.0,1704.0,400.0,400.0,1704.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-07-27,800.0,3600.0,0.06,0.31,0.03,0.0,0.0,1800.0,400.0,400.0,1800.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-07-28,800.0,3340.0,0.06,0.29,0.03,0.0,0.0,1670.0,400.0,400.0,1670.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-07-29,800.0,3380.0,0.06,0.26,0.03,0.0,0.0,1690.0,400.0,400.0,1690.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-08-01,800.0,3368.0,0.06,0.25,0.03,0.0,0.0,1684.0,400.0,400.0,1684.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-08-02,800.0,3320.0,0.06,0.24,0.03,0.0,0.0,1660.0,400.0,400.0,1660.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-08-03,800.0,3280.0,0.06,0.24,0.03,0.0,0.0,1640.0,400.0,400.0,1640.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-08-04,800.0,3304.0,0.06,0.24,0.03,0.0,0.0,1652.0,400.0,400.0,1652.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-08-05,800.0,3300.0,0.06,0.34,0.03,0.0,0.0,1650.0,400.0,400.0,1650.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-08-08,800.0,3280.0,0.06,0.38,0.03,0.0,0.0,1640.0,400.0,400.0,1640.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-08-09,800.0,3200.0,0.06,0.42,0.03,0.0,0.0,1600.0,400.0,400.0,1600.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-08-10,800.0,3204.0,0.06,0.42,0.03,0.0,0.0,1602.0,400.0,400.0,1602.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-08-11,800.0,3784.0,0.06,0.43,0.03,0.0,0.0,1892.0,400.0,400.0,1892.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-08-12,800.0,3840.0,0.06,0.27,0.03,0.0,0.0,1920.0,400.0,400.0,1920.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-08-15,800.0,3748.0,0.06,0.24,0.03,0.0,0.0,1874.0,400.0,400.0,1874.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-08-16,800.0,3920.0,0.06,0.24,0.03,0.0,0.0,1960.0,400.0,400.0,1960.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-08-17,800.0,3840.0,0.06,0.23,0.03,0.0,0.0,1920.0,400.0,400.0,1920.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-08-18,800.0,3760.0,0.06,0.21,0.03,0.0,0.0,1880.0,400.0,400.0,1880.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-08-19,800.0,3804.0,0.06,0.21,0.03,0.0,0.0,1902.0,400.0,400.0,1902.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-08-22,800.0,3840.0,0.06,0.21,0.03,0.0,0.0,1920.0,400.0,400.0,1920.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-08-23,800.0,3820.0,0.06,0.19,0.03,0.0,0.0,1910.0,400.0,400.0,1910.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-08-24,800.0,3736.0,0.06,0.18,0.03,0.0,0.0,1868.0,400.0,400.0,1868.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-08-25,800.0,3820.0,0.06,0.18,0.03,0.0,0.0,1910.0,400.0,400.0,1910.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-08-26,800.0,3840.0,0.06,0.18,0.03,0.0,0.0,1920.0,400.0,400.0,1920.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-08-29,800.0,3676.0,0.06,0.17,0.03,0.0,0.0,1838.0,400.0,400.0,1838.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-08-30,800.0,3724.0,0.06,0.17,0.03,0.0,0.0,1862.0,400.0,400.0,1862.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-08-31,800.0,3808.0,0.06,0.17,0.03,0.0,0.0,1904.0,400.0,400.0,1904.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-09-01,800.0,3712.0,0.06,0.17,0.03,0.0,0.0,1856.0,400.0,400.0,1856.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-09-02,800.0,3784.0,0.06,0.17,0.03,0.0,0.0,1892.0,400.0,400.0,1892.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-09-05,800.0,3720.0,0.06,0.16,0.03,0.0,0.0,1860.0,400.0,400.0,1860.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-09-06,800.0,3720.0,0.06,0.17,0.03,0.0,0.0,1860.0,400.0,400.0,1860.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-09-07,800.0,3756.0,0.06,0.17,0.03,0.0,0.0,1878.0,400.0,400.0,1878.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-09-08,800.0,3632.0,0.06,0.18,0.03,0.0,0.0,1816.0,400.0,400.0,1816.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-09-09,1400.0,6524.0,0.1,0.33,0.05,0.01,0.0,3262.0,700.0,700.0,3262.0,300.0,0.0,,,300.0,,0.0,300.0,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-09-12,1400.0,6300.0,0.1,0.34,0.05,0.01,0.0,3150.0,700.0,700.0,3150.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-09-13,1400.0,6307.0,0.1,0.34,0.05,0.01,0.0,3153.5,700.0,700.0,3153.5,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-09-14,1400.0,6272.0,0.09,0.34,0.05,0.01,0.0,3136.0,700.0,700.0,3136.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-09-15,1400.0,6286.0,0.09,0.34,0.05,0.01,0.0,3143.0,700.0,700.0,3143.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-09-16,1400.0,6167.0,0.09,0.34,0.05,0.01,0.0,3083.5,700.0,700.0,3083.5,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-09-19,1400.0,6146.0,0.09,0.34,0.05,0.01,0.0,3073.0,700.0,700.0,3073.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-09-20,1400.0,6034.0,0.09,0.34,0.05,0.01,0.0,3017.0,700.0,700.0,3017.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2022-09-21,1400.0,6160.0,0.09,0.35,0.05,0.01,0.0,3080.0,700.0,700.0,3080.0,,,,,,,,,,,,0.0,,100.0,65.73,0.0,0.0,0.0,100.0,,1.0,100.0,1.3146
2022-09-22,1000.0,4255.0,0.07,0.24,0.04,0.0,0.0,2127.5,500.0,500.0,2127.5,,,,0.0,,200.0,,,,,200.0,0.0,0.0,100.0,46.95,0.0,0.0,0.0,100.0,,1.0,100.0,0.939
2022-09-23,1000.0,4300.0,0.07,0.32,0.04,0.0,0.0,2150.0,500.0,500.0,2150.0,,,,,,,,,,,,0.0,,100.0,46.95,0.0,0.0,0.0,100.0,,1.0,100.0,0.939
2022-09-26,1000.0,4200.0,0.07,0.37,0.04,0.0,0.0,2100.0,500.0,500.0,2100.0,,,,,,,,,,,,0.0,,100.0,57.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.1561
2022-09-27,1000.0,4080.0,0.07,0.36,0.04,0.0,0.0,2040.0,500.0,500.0,2040.0,,,,,,,,,,,,0.0,,100.0,57.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.1561
2022-09-28,1000.0,4050.0,0.07,0.39,0.04,0.0,0.0,2025.0,500.0,500.0,2025.0,,,,,,,,,,,,0.0,,100.0,57.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.1561
2022-09-29,1000.0,4000.0,0.07,0.44,0.04,0.0,0.0,2000.0,500.0,500.0,2000.0,,,,,,,,,,,,0.0,,100.0,57.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.1561
2022-09-30,1000.0,4045.0,0.07,0.46,0.04,0.0,0.0,2022.5,500.0,500.0,2022.5,,,,,,,,,,,,0.0,,100.0,57.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.1561
2022-10-03,1000.0,3800.0,0.07,0.47,0.04,0.0,0.0,1900.0,500.0,500.0,1900.0,,,,,,,,,,,,0.0,,100.0,57.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.1561
2022-10-04,1000.0,3825.0,0.07,0.54,0.04,0.0,0.0,1912.5,500.0,500.0,1912.5,,,,,,,,,,,,0.0,,100.0,57.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.1561
2022-10-05,1000.0,4395.0,0.07,0.56,0.04,0.0,0.0,2197.5,500.0,500.0,2197.5,,,,,,,,,,,,0.0,,100.0,57.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.1561
2022-10-06,1000.0,4460.0,0.07,0.47,0.04,0.0,0.0,2230.0,500.0,500.0,2230.0,,,,,,,,,,,,0.0,,100.0,57.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.1561
2022-10-07,1000.0,4415.0,0.07,0.43,0.04,0.0,0.0,2207.5,500.0,500.0,2207.5,,,,,,,,,,,,0.0,,100.0,57.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.1561
2022-10-10,1000.0,4410.0,0.07,0.47,0.04,0.0,0.0,2205.0,500.0,500.0,2205.0,,,,,,,,,,,,0.0,,100.0,57.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.1561
2022-10-11,1000.0,4390.0,0.07,0.48,0.04,0.0,0.0,2195.0,500.0,500.0,2195.0,,,,,,,,,,,,0.0,,100.0,57.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.1561
2022-10-12,1000.0,4430.0,0.07,0.47,0.04,0.0,0.0,2215.0,500.0,500.0,2215.0,,,,,,,,,,,,0.0,,100.0,57.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.1561
2022-10-13,1000.0,4340.0,0.07,0.51,0.04,0.0,0.0,2170.0,500.0,500.0,2170.0,,,,,,,,,,,,0.0,,100.0,57.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.1561
2022-10-14,1000.0,4280.0,0.07,0.53,0.04,0.0,0.0,2140.0,500.0,500.0,2140.0,,,,,,,,,,,,0.0,,100.0,57.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.1561
2022-10-17,1000.0,4230.0,0.07,0.54,0.04,0.0,0.0,2115.0,500.0,500.0,2115.0,,,,,,,,,,,,0.0,,100.0,57.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.1561
2022-10-18,1000.0,4325.0,0.07,0.54,0.04,0.0,0.0,2162.5,500.0,500.0,2162.5,,,,,,,,,,,,0.0,,100.0,57.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.1561
2022-10-19,1000.0,4430.0,0.07,0.56,0.04,0.0,0.0,2215.0,500.0,500.0,2215.0,,,,,,,,,,,,0.0,,100.0,57.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.1561
2022-10-20,1000.0,4430.0,0.07,0.55,0.04,0.0,0.0,2215.0,500.0,500.0,2215.0,,,,,,,,,,,,0.0,,100.0,57.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.1561
2022-10-21,1000.0,4510.0,0.07,0.57,0.04,0.0,0.0,2255.0,500.0,500.0,2255.0,,,,,,,,,,,,0.0,,100.0,57.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.1561
2022-10-24,1000.0,4440.0,0.07,0.55,0.04,0.0,0.0,2220.0,500.0,500.0,2220.0,,,,,,,,,,,,0.0,,100.0,57.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.1561
2022-10-25,1000.0,4350.0,0.07,0.56,0.04,0.0,0.0,2175.0,500.0,500.0,2175.0,,,,,,,,,,,,0.0,,100.0,57.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.1561
2022-10-26,1000.0,4240.0,0.07,0.53,0.04,0.0,0.0,2120.0,500.0,500.0,2120.0,,,,,,,,,,,,0.0,,100.0,57.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.1561
2022-10-27,1000.0,4300.0,0.07,0.52,0.04,0.0,0.0,2150.0,500.0,500.0,2150.0,,,,,,,,,,,,0.0,,100.0,57.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.1561
2022-10-28,1000.0,4290.0,0.07,0.5,0.04,0.0,0.0,2145.0,500.0,500.0,2145.0,,,,,,,,,,,,0.0,,100.0,57.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.1561
2022-10-31,1000.0,4365.0,0.07,0.52,0.04,0.0,0.0,2182.5,500.0,500.0,2182.5,,,,,,,,,,,,0.0,,100.0,57.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.1561
2022-11-01,1000.0,4385.0,0.07,0.52,0.04,0.0,0.0,2192.5,500.0,500.0,2192.5,,,,,,,,,,,,0.0,,100.0,57.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.1561
2022-11-02,1000.0,4250.0,0.07,0.52,0.04,0.0,0.0,2125.0,500.0,500.0,2125.0,,,,,,,,,,,,0.0,,100.0,57.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.1561
2022-11-03,1000.0,4230.0,0.07,0.56,0.04,0.0,0.0,2115.0,500.0,500.0,2115.0,,,,,,,,,,,,0.0,,100.0,57.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.1561
2022-11-04,1000.0,4120.0,0.07,0.58,0.04,0.0,0.0,2060.0,500.0,500.0,2060.0,,,,,,,,,,,,0.0,,100.0,57.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.1561
2022-11-07,1000.0,4080.0,0.07,0.57,0.04,0.0,0.0,2040.0,500.0,500.0,2040.0,,,,,,,,,,,,0.0,,100.0,57.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.1561
2022-11-08,1000.0,4055.0,0.07,0.59,0.04,0.0,0.0,2027.5,500.0,500.0,2027.5,,,,,,,,,,,,0.0,,100.0,57.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.1561
2022-11-09,1000.0,3910.0,0.07,0.58,0.04,0.0,0.0,1955.0,500.0,500.0,1955.0,,,,,,,,,,,,0.0,,100.0,57.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.1561
2022-11-10,1000.0,3975.0,0.07,0.55,0.04,0.0,0.0,1987.5,500.0,500.0,1987.5,,,,,,,,,,,,0.0,,100.0,57.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.1561
2022-11-11,1000.0,3970.0,0.07,0.54,0.04,0.0,0.0,1985.0,500.0,500.0,1985.0,,,,,,,,,,,,0.0,,100.0,57.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.1561
2022-11-14,1000.0,3950.0,0.07,0.54,0.04,0.0,0.0,1975.0,500.0,500.0,1975.0,,,,,,,,,,,,0.0,,100.0,57.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.1561
2022-11-15,1000.0,3950.0,0.07,0.54,0.04,0.0,0.0,1975.0,500.0,500.0,1975.0,,,,,,,,,,,,0.0,,100.0,57.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.1561
2022-11-16,1000.0,3945.0,0.07,0.53,0.04,0.0,0.0,1972.5,500.0,500.0,1972.5,,,,,,,,,,,,0.0,,100.0,57.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.1561
2022-11-17,1000.0,3945.0,0.07,0.68,0.04,0.0,0.0,1972.5,500.0,500.0,1972.5,,,,,,,,,,,,0.0,,100.0,57.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.1561
2022-11-18,1000.0,3770.0,0.07,0.79,0.04,0.0,0.0,1885.0,500.0,500.0,1885.0,,,,,,,,,,,,0.0,,100.0,57.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.1561
2022-11-21,1000.0,3780.0,0.07,0.73,0.04,0.0,0.0,1890.0,500.0,500.0,1890.0,,,,,,,,,,,,0.0,,100.0,57.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.1561
2022-11-22,1000.0,3770.0,0.07,0.73,0.04,0.0,0.0,1885.0,500.0,500.0,1885.0,,,,,,,,,,,,0.0,,100.0,57.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.1561
2022-11-23,1000.0,3820.0,0.07,0.74,0.04,0.0,0.0,1910.0,500.0,500.0,1910.0,,,,,,,,,,,,0.0,,100.0,57.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.1561
2022-11-24,1000.0,3750.0,0.07,0.7,0.04,0.0,0.0,1875.0,500.0,500.0,1875.0,,,,,,,,,,,,0.0,,100.0,57.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.1561
2022-11-25,1000.0,3600.0,0.07,0.64,0.04,0.0,0.0,1800.0,500.0,500.0,1800.0,,,,,,,,,,,,0.0,,100.0,57.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.1561
