,KRW FP Equity_DX_SI_QTY,KRW FP Equity_DX_SHORT_INTEREST_VALUE,KRW FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,KRW FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,KRW FP Equity_DX_SI_MV,KRW FP Equity_DX_DSS,KRW FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,KRW FP Equity_DX_SUPPLY_SI_QTY,KRW FP Equity_DX_BROKER_SI_QTY,KRW FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,KRW FP Equity_DX_BROKER_SI_MV_NEW_x,KRW FP Equity_DX_SUPPLY_SI_QTY_NEW_x,KRW FP Equity_DX_SUPPLY_SI_QTY_INC_x,KRW FP Equity_DX_BROKER_SI_MV_INC_x,KRW FP Equity_DX_SUPPLY_SI_MV_NEW,KRW FP Equity_DX_BROKER_SI_QTY_ADD,KRW FP Equity_DX_BROKER_SI_QTY_NEW,KRW FP Equity_DX_SUPPLY_SI_MV_DEC,KRW FP Equity_DX_BROKER_SI_QTY_INC,KRW FP Equity_DX_SUPPLY_SI_QTY_DEC,KRW FP Equity_DX_BROKER_SI_MV_NEW_y,KRW FP Equity_DX_SUPPLY_SI_QTY_NEW_y,KRW FP Equity_DX_BROKER_SI_MV_INC_y,KRW FP Equity_DX_SUPPLY_SI_QTY_INC_y,KRW FP Equity_DX_BROKER_SI_MV_ADD,KRW FP Equity_DX_SUPPLY_SI_QTY_ADD,KRW FP Equity_DX_BROKER_SI_QTY_DEC,KRW FP Equity_DX_SUPPLY_SI_MV,KRW FP Equity_DX_BROKER_SI_MV_DEC,KRW FP Equity_DX_SUPPLY_SI_MV_RMV,KRW FP Equity_DX_BROKER_SI_MV_RMV,KRW FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,KRW FP Equity_DX_UTILIZATION_QUANTITY,KRW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,KRW FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,KRW FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,KRW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,KRW FP Equity_DX_ACTIVE_UTILIZATION_MV,KRW FP Equity_DX_BROKER_SI_MARKET_SHARE_2,KRW FP Equity_DX_BROKER_SI_CON_RATIO,KRW FP Equity_DX_BROKER_SI_MARKET_SHARE_1,KRW FP Equity_DX_DEMAND_SUPPLY_RATIO
2019-08-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22040.0,1008858.96,,1.0,0.0,,0.0,,0.0
2019-08-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22040.0,1014567.32,,1.01,0.0,,0.0,,0.0
2019-08-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22040.0,1021664.2,,1.01,0.0,,0.0,,0.0
2019-08-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22040.0,1041874.88,,1.02,0.0,,0.0,,0.0
2019-09-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22040.0,1040243.92,,1.04,0.0,,0.0,,0.0
2019-09-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22040.0,1035196.76,,1.04,0.0,,0.0,,0.0
2019-09-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22040.0,1052476.12,,1.04,0.0,,0.0,,0.0
2019-09-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22040.0,1073105.56,,1.05,0.0,,0.0,,0.0
2019-09-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22040.0,1083398.24,,1.07,0.0,,0.0,,0.0
2019-09-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22040.0,1088114.8,,1.08,0.0,,0.0,,0.0
2019-09-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22040.0,1093007.68,,1.09,0.0,,0.0,,0.0
2019-09-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22040.0,1108832.4,,1.09,0.0,,0.0,,0.0
2019-09-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22040.0,1121020.52,,1.11,0.0,,0.0,,0.0
2019-09-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22040.0,1125252.2,,1.12,0.0,,0.0,,0.0
2019-09-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22040.0,1115113.8,,1.12,0.0,,0.0,,0.0
2019-09-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22040.0,1106848.8,,1.11,0.0,,0.0,,0.0
2019-09-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22040.0,1107554.08,,1.1,0.0,,0.0,,0.0
2019-09-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22040.0,1119235.28,,1.11,0.0,,0.0,,0.0
2019-09-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22040.0,1130718.12,,1.12,0.0,,0.0,,0.0
2019-09-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22040.0,1126111.76,,1.13,0.0,,0.0,,0.0
2019-09-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22040.0,1124172.24,,1.12,0.0,,0.0,,0.0
2019-09-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22040.0,1115973.36,,1.12,0.0,,0.0,,0.0
2019-09-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22040.0,1113086.12,,1.11,0.0,,0.0,,0.0
2019-09-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22040.0,1107003.08,,1.11,0.0,,0.0,,0.0
2019-09-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22040.0,1120535.64,,1.11,0.0,,0.0,,0.0
2019-10-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22040.0,1111940.04,,1.12,0.0,,0.0,,0.0
2019-10-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22000.0,1080332.0,,1.11,0.0,,0.0,,0.0
2019-10-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22000.0,1086448.0,,1.11,0.0,,0.0,,0.0
2019-10-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22000.0,1096986.0,,1.12,0.0,,0.0,,0.0
2019-10-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22000.0,1095754.0,,1.11,0.0,,0.0,,0.0
2019-10-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22000.0,1101100.0,,1.11,0.0,,0.0,,0.0
2019-10-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22000.0,1104422.0,,1.11,0.0,,0.0,,0.0
2019-10-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22000.0,1114190.0,,1.1,0.0,,0.0,,0.0
2019-10-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22000.0,1136828.0,,1.12,0.0,,0.0,,0.0
2019-10-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22000.0,1128248.0,,1.14,0.0,,0.0,,0.0
2019-10-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22000.0,1134254.0,,1.13,0.0,,0.0,,0.0
2019-10-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,22000.0,1130360.0,,1.13,0.0,,0.0,,0.0
2019-10-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,36000.0,1851048.0,,1.85,0.0,,0.0,,0.0
2019-10-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,36000.0,1823400.0,,1.85,0.0,,0.0,,0.0
2019-10-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,36000.0,1850148.0,,1.82,0.0,,0.0,,0.0
2019-10-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,36000.0,1872396.0,,1.85,0.0,,0.0,,0.0
2019-10-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,36000.0,1868364.0,,1.87,0.0,,0.0,,0.0
2019-10-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,36000.0,1883124.0,,1.87,0.0,,0.0,,0.0
2019-10-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,36000.0,1882260.0,,1.88,0.0,,0.0,,0.0
2019-10-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,36000.0,1892628.0,,1.88,0.0,,0.0,,0.0
2019-10-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37200.0,1944109.2,,1.95,0.0,,0.0,,0.0
2019-10-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37200.0,1932986.4,,1.96,0.0,,0.0,,0.0
2019-10-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37200.0,1920784.8,,1.93,0.0,,0.0,,0.0
2019-11-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37200.0,1956608.4,,1.92,0.0,,0.0,,0.0
2019-11-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37200.0,1992506.4,,1.96,0.0,,0.0,,0.0
2019-11-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37200.0,2023010.4,,2.0,0.0,,0.0,,0.0
2019-11-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37200.0,2024163.6,,2.02,0.0,,0.0,,0.0
2019-11-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37200.0,2039973.6,,2.03,0.0,,0.0,,0.0
2019-11-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37200.0,2014045.2,,2.02,0.0,,0.0,,0.0
2019-11-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37200.0,1990386.0,,2.01,0.0,,0.0,,0.0
2019-11-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37200.0,2011701.6,,1.99,0.0,,0.0,,0.0
2019-11-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,87200.0,4656131.2,,4.68,0.0,,0.0,,0.0
2019-11-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37200.0,1998756.0,,1.99,0.0,,0.0,,0.0
2019-11-15,48600.0,2663571.6,62.45,3.1,2.61,,1331785.8,24300.0,24300.0,1331785.8,,,,,,24300.0,,,,,,,,,1.31,24300.0,,1.31,,,,100.0,65.32,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,1.3065
2019-11-18,48600.0,2641507.2,54.09,3.1,2.66,,1320753.6,24300.0,24300.0,1320753.6,,,,,,,,,,,,,,,,,,1.33,,,,69.43,65.32,10700.0,581566.4,,0.59,69.43,50.0,0.5,50.0,1.3065
2019-11-19,48600.0,2621775.6,53.89,3.1,2.64,,1310887.8,24300.0,24300.0,1310887.8,,,,,,,,,,,,,,,,,,1.32,,,,100.0,65.32,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,1.3065
2019-11-20,48600.0,2592858.6,50.23,3.1,2.63,,1296429.3,24300.0,24300.0,1296429.3,,,,,,,,,,,,,,,,,,1.32,,,,100.0,65.32,0.0,0.0,,0.0,100.0,49.81,0.5,50.19,1.3065
2019-11-21,48600.0,2540079.0,57.98,3.1,2.61,,1270039.5,24300.0,24300.0,1270039.5,,,,,,,,,,,,,,,,,,1.31,,,,100.0,65.32,0.0,0.0,,0.0,100.0,49.72,0.5,50.28,1.3065
2019-11-22,48600.0,2554221.6,57.64,3.1,2.57,,1277110.8,24300.0,24300.0,1277110.8,,,,,,,,,,,,,,,,,,1.3,,,,100.0,65.32,0.0,0.0,,0.0,100.0,49.62,0.5,50.38,1.3065
2019-11-25,48600.0,2601072.0,45.68,3.1,2.56,,1300536.0,24300.0,24300.0,1300536.0,,,,,,,,,,,,,,,,,,1.28,,,,100.0,65.32,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,1.3065
2019-11-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,1.28,,24300.0,,,,,,,24300.0,0.0,1.28,,,0.0,0.0,37200.0,1983020.4,,1.99,0.0,,0.0,,0.0
2019-11-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37200.0,1986926.4,,1.98,0.0,,0.0,,0.0
2019-11-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37200.0,1971897.6,,1.99,0.0,,0.0,,0.0
2019-11-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37200.0,1934697.6,,1.97,0.0,,0.0,,0.0
2019-12-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37200.0,1910145.6,,1.94,0.0,,0.0,,0.0
2019-12-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37200.0,1879902.0,,1.91,0.0,,0.0,,0.0
2019-12-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37200.0,1891992.0,,1.88,0.0,,0.0,,0.0
2019-12-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,37200.0,1881427.2,,1.88,0.0,,0.0,,0.0
2019-12-06,35000.0,1805090.0,20.54,2.22,1.78,,0.0,35000.0,0.0,1805090.0,,,,,,,,,,,,,,,,35000.0,,1.78,,,,100.0,94.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9409
2019-12-09,35000.0,1799630.0,20.95,2.33,1.81,,0.0,35000.0,0.0,1799630.0,,,,,,,,,,,,,,,,,,1.81,,,,100.0,94.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9409
2019-12-10,35000.0,1801275.0,21.05,2.33,1.8,,0.0,35000.0,0.0,1801275.0,,,,,,,,,,,,,,,,,,1.8,,,,100.0,94.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9409
2019-12-11,35000.0,1816990.0,21.38,2.33,1.81,,0.0,35000.0,0.0,1816990.0,,,,,,,,,,,,,,,,,,1.81,,,,100.0,94.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9409
2019-12-12,35000.0,1879010.0,21.39,2.33,1.82,,0.0,35000.0,0.0,1879010.0,,,,,,,,,,,,,,,,,,1.82,,,,100.0,94.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9409
2019-12-13,35000.0,1891120.0,21.39,2.33,1.88,,0.0,35000.0,0.0,1891120.0,,,,,,,,,,,,,,,,,,1.88,,,,100.0,97.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9722
2019-12-16,35000.0,1917720.0,18.15,2.33,1.89,,0.0,35000.0,0.0,1917720.0,,,,,,,,,,,,,,,,,,1.89,,,,100.0,97.22,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9722
2019-12-17,35000.0,1943025.0,18.99,2.33,1.92,,0.0,35000.0,0.0,1943025.0,,,,,,,,,,,,,,,,,,1.92,,,,100.0,94.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9485
2019-12-18,35000.0,1947260.0,19.01,2.33,1.94,,0.0,35000.0,0.0,1947260.0,,,,,,,,,,,,,,,,,,1.94,,,,100.0,94.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9485
2019-12-19,35000.0,1952545.0,18.95,2.33,1.95,,0.0,35000.0,0.0,1952545.0,,,,,,,,,,,,,,,,,,1.95,,,,100.0,94.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9485
2019-12-20,35000.0,1977535.0,13.31,2.33,1.95,,0.0,35000.0,0.0,1977535.0,,,,,,,,,,,,,,,,,,1.95,,,,100.0,94.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9485
2019-12-23,35000.0,1959475.0,13.36,2.33,1.98,,0.0,35000.0,0.0,1959475.0,,,,,,,,,,,,,,,,,,1.98,,,,100.0,94.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9485
2019-12-24,35000.0,1948695.0,13.31,2.33,1.96,,0.0,35000.0,0.0,1948695.0,,,,,,,,,,,,,,,,,,1.96,,,,100.0,94.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9485
2019-12-25,35000.0,1948695.0,13.37,2.3,1.95,,0.0,35000.0,0.0,1948695.0,,,,,,,,,,,,,,,,,,1.95,,,,100.0,94.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9485
2019-12-26,35000.0,1948695.0,13.37,2.3,1.95,,0.0,35000.0,0.0,1948695.0,,,,,,,,,,,,,,,,,,1.95,,,,100.0,94.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9485
2019-12-27,35000.0,1972775.0,13.37,2.3,1.95,,0.0,35000.0,0.0,1972775.0,,,,,,,,,,,,,,,,,,1.95,,,,100.0,94.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9485
2019-12-30,35000.0,1959125.0,12.07,2.3,1.97,,0.0,35000.0,0.0,1959125.0,,,,,,,,,,,,,,,,,,1.97,,,,100.0,94.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9485
2019-12-31,35000.0,1954400.0,11.74,2.3,1.97,,0.0,35000.0,0.0,1954400.0,,,,,,,,,,,,,,,,,,1.97,,,,100.0,94.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9485
2020-01-01,35000.0,1954400.0,12.23,2.3,1.95,,0.0,35000.0,0.0,1954400.0,,,,,,,,,,,,,,,,,,1.95,,,,100.0,94.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9485
2020-01-02,35000.0,1951635.0,12.23,2.32,1.95,,0.0,35000.0,0.0,1951635.0,,,,,,,,,,,,,,,,,,1.95,,,,100.0,94.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9485
2020-01-03,35000.0,1936900.0,12.2,2.28,1.95,,0.0,35000.0,0.0,1936900.0,,,,,,,,,,,,,,,,,,1.95,,,,100.0,94.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9485
2020-01-06,35000.0,1922725.0,12.48,2.24,1.94,,0.0,35000.0,0.0,1922725.0,,,,,,,,,,,,,,,,,,1.94,,,,100.0,20.35,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2035
2020-01-07,35000.0,1949150.0,12.48,2.24,1.92,,0.0,35000.0,0.0,1949150.0,,,,,,,,,,,,,,,,,,1.92,,,,100.0,20.35,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2035
2020-01-08,35000.0,1956710.0,11.68,2.23,1.95,,0.0,35000.0,0.0,1956710.0,,,,,,,,,,,,,,,,,,1.95,,,,100.0,20.35,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2035
2020-01-09,35000.0,1992865.0,12.62,2.2,1.96,,0.0,35000.0,0.0,1992865.0,,,,,,,,,,,,,,,,,,1.96,,,,100.0,18.73,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1873
2020-01-10,35000.0,2011485.0,11.39,2.2,1.99,,0.0,35000.0,0.0,2011485.0,,,,,,,,,,,,,,,,,,1.99,,,,100.0,17.21,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1721
2020-01-13,35000.0,2031645.0,10.92,2.2,2.01,,0.0,35000.0,0.0,2031645.0,,,,,,,,,,,,,,,,,,2.01,,,,100.0,22.82,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2282
2020-01-14,35000.0,2042355.0,10.88,2.2,2.03,,0.0,35000.0,0.0,2042355.0,,,,,,,,,,,,,,,,,,2.03,,,,100.0,22.82,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2282
2020-01-15,35000.0,2024470.0,10.28,2.0,2.04,,0.0,35000.0,0.0,2024470.0,,,,,,,,,,,,,,,,,,2.04,,,,100.0,20.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2066
2020-01-16,35000.0,2052505.0,10.26,2.0,2.02,,0.0,35000.0,0.0,2052505.0,,,,,,,,,,,,,,,,,,2.02,,,,100.0,10.84,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1084
2020-01-17,35000.0,2059540.0,10.24,2.02,2.05,,0.0,35000.0,0.0,2059540.0,,,,,,,,,,,,,,,,,,2.05,,,,100.0,10.84,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1084
2020-01-20,35000.0,2077040.0,10.48,2.02,2.06,,0.0,35000.0,0.0,2077040.0,,,,,,,,,,,,,,,,,,2.06,,,,100.0,10.84,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1084
2020-01-21,35000.0,2033885.0,10.66,2.02,2.08,,0.0,35000.0,0.0,2033885.0,,,,,,,,,,,,,,,,,,2.08,,,,100.0,10.84,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1084
2020-01-22,35000.0,2064475.0,11.3,2.02,2.04,,0.0,35000.0,0.0,2064475.0,,,,,,,,,,,,,,,,,,2.04,,,,100.0,10.84,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1084
2020-01-23,35000.0,2032940.0,10.05,2.02,2.07,,0.0,35000.0,0.0,2032940.0,,,,,,,,,,,,,,,,,,2.07,,,,100.0,10.84,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1084
2020-01-24,55000.0,3216180.0,15.4,3.17,3.19,,584760.0,45000.0,10000.0,2631420.0,,,10000.0,,,10000.0,,,,,,,,10000.0,0.58,,,2.61,,,,20.35,20.27,176093.0,10297214.27,,10.23,20.35,18.18,0.4711,63.64,0.2478
2020-01-27,55000.0,3081430.0,15.45,3.17,3.2,,560260.0,45000.0,10000.0,2521170.0,,,,,,,,,,,,,,,,,,2.61,,,,20.35,20.27,176093.0,9865786.42,,10.23,20.35,18.28,0.4704,63.56,0.2478
2020-01-28,55000.0,3107995.0,13.51,3.21,3.09,,565090.0,45000.0,10000.0,2542905.0,,,,,,,,,,,,,,,,,,2.52,,,,20.35,19.74,176093.0,9950839.34,,9.88,20.35,18.18,0.4711,63.64,0.2412
2020-01-29,55000.0,3106895.0,13.39,3.26,3.11,,564890.0,45000.0,10000.0,2542005.0,,,,,,,,,,,,,,,,,,2.54,,,,20.35,19.74,176093.0,9947317.48,,9.96,20.35,18.18,0.4711,63.64,0.2412
2020-01-30,55000.0,2997610.0,14.34,3.26,3.11,,545020.0,45000.0,10000.0,2452590.0,,,,,,,,,,,,,,,,,,2.54,,,,20.35,19.74,176093.0,9597420.69,,9.95,20.35,18.18,0.4711,63.64,0.2412
2020-01-31,55000.0,2915385.0,14.41,3.26,3.0,,530070.0,45000.0,10000.0,2385315.0,,,,,,,,,,,,,,,,,,2.45,,,,20.35,19.74,176093.0,9334161.65,,9.61,20.35,18.18,0.4711,63.64,0.2412
2020-02-03,35000.0,1899625.0,9.27,2.07,1.86,,0.0,35000.0,0.0,1899625.0,,,,,,,,0.6,,10000.0,,,,,,,10000.0,1.86,0.55,,,100.0,16.83,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1683
