,ALSPT FP Equity_DX_SI_QTY,ALSPT FP Equity_DX_SHORT_INTEREST_VALUE,ALSPT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALSPT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALSPT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALSPT FP Equity_DX_SI_MV,ALSPT FP Equity_DX_DSS,ALSPT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALSPT FP Equity_DX_SUPPLY_SI_QTY,ALSPT FP Equity_DX_BROKER_SI_QTY,ALSPT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALSPT FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALSPT FP Equity_DX_BROKER_SI_MV_INC_x,ALSPT FP Equity_DX_BROKER_SI_QTY_ADD,ALSPT FP Equity_DX_SUPPLY_SI_MV_DEC,ALSPT FP Equity_DX_BROKER_SI_QTY_INC,ALSPT FP Equity_DX_SUPPLY_SI_QTY_DEC,ALSPT FP Equity_DX_BROKER_SI_MV_INC_y,ALSPT FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALSPT FP Equity_DX_BROKER_SI_MV_ADD,ALSPT FP Equity_DX_SUPPLY_SI_QTY_ADD,ALSPT FP Equity_DX_BROKER_SI_QTY_DEC,ALSPT FP Equity_DX_SUPPLY_SI_MV,ALSPT FP Equity_DX_BROKER_SI_MV_DEC,ALSPT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALSPT FP Equity_DX_UTILIZATION_QUANTITY,ALSPT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALSPT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALSPT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALSPT FP Equity_DX_ACTIVE_UTILIZATION_MV,ALSPT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALSPT FP Equity_DX_BROKER_SI_CON_RATIO,ALSPT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALSPT FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-11-09,200.0,190.0,0.0,0.01,0.0,0.0,0.0,95.0,100.0,100.0,95.0,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2022-11-10,200.0,192.0,0.0,0.01,0.0,0.0,0.0,96.0,100.0,100.0,96.0,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2022-11-11,200.0,192.0,0.0,0.01,0.0,0.0,0.0,96.0,100.0,100.0,96.0,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2022-11-14,200.0,183.6,0.0,0.01,0.0,0.0,0.0,91.8,100.0,100.0,91.8,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2022-11-15,200.0,170.0,0.0,0.01,0.0,0.0,0.0,85.0,100.0,100.0,85.0,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2022-11-16,200.0,179.6,0.0,0.01,0.0,0.0,0.0,89.8,100.0,100.0,89.8,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2022-11-17,200.0,175.6,0.0,0.01,0.0,0.0,0.0,87.8,100.0,100.0,87.8,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2022-11-18,200.0,180.0,0.0,0.01,0.0,0.0,0.0,90.0,100.0,100.0,90.0,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2022-11-21,200.0,174.0,0.0,0.01,0.0,0.0,0.0,87.0,100.0,100.0,87.0,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2022-11-22,200.0,174.4,0.0,0.01,0.0,0.0,0.0,87.2,100.0,100.0,87.2,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2022-11-23,200.0,175.2,0.0,0.01,0.0,0.0,0.0,87.6,100.0,100.0,87.6,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2022-11-24,200.0,178.0,0.0,0.01,0.0,0.0,0.0,89.0,100.0,100.0,89.0,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2022-11-25,200.0,172.0,0.0,0.01,0.0,0.0,0.0,86.0,100.0,100.0,86.0,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2022-11-28,200.0,166.0,0.0,0.01,0.0,0.0,0.0,83.0,100.0,100.0,83.0,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2022-11-29,200.0,164.0,0.0,0.01,0.0,0.0,0.0,82.0,100.0,100.0,82.0,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2022-11-30,200.0,163.6,0.0,0.01,0.0,0.0,0.0,81.8,100.0,100.0,81.8,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2022-12-01,200.0,160.0,0.0,0.01,0.0,0.0,0.0,80.0,100.0,100.0,80.0,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2022-12-02,200.0,168.0,0.0,0.01,0.0,0.0,0.0,84.0,100.0,100.0,84.0,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2022-12-05,200.0,158.0,0.0,0.01,0.0,0.0,0.0,79.0,100.0,100.0,79.0,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2022-12-06,200.0,155.6,0.0,0.01,0.0,0.0,0.0,77.8,100.0,100.0,77.8,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2022-12-07,200.0,150.4,0.0,0.01,0.0,0.0,0.0,75.2,100.0,100.0,75.2,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2022-12-08,200.0,146.0,0.0,0.01,0.0,0.0,0.0,73.0,100.0,100.0,73.0,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2022-12-09,200.0,140.0,0.0,0.01,0.0,0.0,0.0,70.0,100.0,100.0,70.0,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2022-12-12,200.0,132.4,0.0,0.01,0.0,0.0,0.0,66.2,100.0,100.0,66.2,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2022-12-13,200.0,138.0,0.0,0.01,0.0,0.0,0.0,69.0,100.0,100.0,69.0,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2022-12-14,200.0,134.0,0.0,0.01,0.0,0.0,0.0,67.0,100.0,100.0,67.0,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2022-12-15,200.0,133.2,0.0,0.01,0.0,0.0,0.0,66.6,100.0,100.0,66.6,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2022-12-16,200.0,121.2,0.0,0.01,0.0,0.0,0.0,60.6,100.0,100.0,60.6,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2022-12-19,200.0,125.2,0.0,0.01,0.0,0.0,0.0,62.6,100.0,100.0,62.6,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2022-12-20,200.0,120.0,0.0,0.01,0.0,0.0,0.0,60.0,100.0,100.0,60.0,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2022-12-21,200.0,133.2,0.0,0.01,0.0,0.0,0.0,66.6,100.0,100.0,66.6,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2022-12-22,200.0,138.0,0.0,0.01,0.0,0.0,0.0,69.0,100.0,100.0,69.0,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2022-12-23,200.0,156.0,0.0,0.0,0.0,0.0,0.0,78.0,100.0,100.0,78.0,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2022-12-26,200.0,156.0,0.0,0.0,0.0,0.0,0.0,78.0,100.0,100.0,78.0,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2022-12-27,200.0,141.6,0.0,0.0,0.0,0.0,0.0,70.8,100.0,100.0,70.8,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2022-12-28,200.0,135.6,0.0,0.0,0.0,0.0,0.0,67.8,100.0,100.0,67.8,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2022-12-29,200.0,136.0,0.0,0.0,0.0,0.0,0.0,68.0,100.0,100.0,68.0,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2022-12-30,200.0,133.2,0.0,0.0,0.0,0.0,0.0,66.6,100.0,100.0,66.6,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2023-01-02,200.0,141.6,0.0,0.0,0.0,0.0,0.0,70.8,100.0,100.0,70.8,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2023-01-03,200.0,142.0,0.0,0.0,0.0,0.0,0.0,71.0,100.0,100.0,71.0,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2023-01-04,200.0,146.4,0.0,0.0,0.0,0.0,0.0,73.2,100.0,100.0,73.2,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2023-01-05,200.0,154.8,0.0,0.0,0.0,0.0,0.0,77.4,100.0,100.0,77.4,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2023-01-06,200.0,150.0,0.0,0.0,0.0,0.0,0.0,75.0,100.0,100.0,75.0,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2023-01-09,200.0,154.0,0.0,0.0,0.0,0.0,0.0,77.0,100.0,100.0,77.0,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2023-01-10,200.0,152.0,0.0,0.0,0.0,0.0,0.0,76.0,100.0,100.0,76.0,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2023-01-11,200.0,151.2,0.0,0.0,0.0,0.0,0.0,75.6,100.0,100.0,75.6,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2023-01-12,200.0,146.0,0.0,0.0,0.0,0.0,0.0,73.0,100.0,100.0,73.0,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2023-01-13,200.0,144.4,0.0,0.0,0.0,0.0,0.0,72.2,100.0,100.0,72.2,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2023-01-16,200.0,152.4,0.0,0.0,0.0,0.0,0.0,76.2,100.0,100.0,76.2,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2023-01-17,200.0,152.4,0.0,0.0,0.0,0.0,0.0,76.2,100.0,100.0,76.2,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2023-01-18,200.0,152.0,0.0,0.0,0.0,0.0,0.0,76.0,100.0,100.0,76.0,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2023-01-19,3400.0,2577.2,0.08,0.07,0.02,0.0,0.0,2501.4,3300.0,3300.0,2501.4,3200.0,,3200.0,,,,,3200.0,0.0,,,0.0,,100.0,0.7,0.0,0.0,0.0,100.0,6.02,0.8868,93.98,0.0072
2023-01-20,3400.0,2570.4,0.08,0.07,0.02,0.0,0.0,2494.8,3300.0,3300.0,2494.8,,,,,,,,,,,,0.0,,100.0,0.7,0.0,0.0,0.0,100.0,6.04,0.8866,93.96,0.0072
2023-01-23,200.0,146.0,0.0,0.0,0.0,0.0,0.0,73.0,100.0,100.0,73.0,,,,0.0,,3200.0,,,,,3200.0,0.0,0.0,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2023-01-24,200.0,143.2,0.0,0.0,0.0,0.0,0.0,71.6,100.0,100.0,71.6,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2023-01-25,200.0,151.6,0.0,0.0,0.0,0.0,0.0,75.8,100.0,100.0,75.8,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2023-01-26,200.0,149.6,0.0,0.0,0.0,0.0,0.0,74.8,100.0,100.0,74.8,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2023-01-27,200.0,145.6,0.0,0.0,0.0,0.0,0.0,72.8,100.0,100.0,72.8,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2023-01-30,200.0,146.0,0.0,0.0,0.0,0.0,0.0,73.0,100.0,100.0,73.0,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2023-01-31,200.0,150.0,0.0,0.0,0.0,0.0,0.0,75.0,100.0,100.0,75.0,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2023-02-01,200.0,156.0,0.0,0.01,0.0,0.0,0.0,78.0,100.0,100.0,78.0,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2023-02-02,200.0,168.4,0.0,0.0,0.0,0.0,0.0,84.2,100.0,100.0,84.2,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2023-02-03,200.0,160.0,0.0,0.0,0.0,0.0,0.0,80.0,100.0,100.0,80.0,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2023-02-06,200.0,154.0,0.0,0.01,0.0,0.0,0.0,77.0,100.0,100.0,77.0,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2023-02-07,200.0,154.0,0.0,0.01,0.0,0.0,0.0,77.0,100.0,100.0,77.0,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2023-02-08,200.0,158.4,0.0,0.01,0.0,0.0,0.0,79.2,100.0,100.0,79.2,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2023-02-09,200.0,162.0,0.0,0.01,0.0,0.0,0.0,81.0,100.0,100.0,81.0,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2023-02-10,200.0,162.0,0.0,0.01,0.0,0.0,0.0,81.0,100.0,100.0,81.0,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2023-02-13,200.0,175.6,0.0,0.01,0.0,0.0,0.0,87.8,100.0,100.0,87.8,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2023-02-14,200.0,171.2,0.0,0.01,0.0,0.0,0.0,85.6,100.0,100.0,85.6,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2023-02-15,200.0,176.0,0.0,0.01,0.0,0.0,0.0,88.0,100.0,100.0,88.0,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2023-02-16,200.0,178.0,0.0,0.01,0.0,0.0,0.0,89.0,100.0,100.0,89.0,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2023-02-17,200.0,176.0,0.0,0.01,0.0,0.0,0.0,88.0,100.0,100.0,88.0,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2023-02-20,200.0,172.0,0.0,0.01,0.0,0.0,0.0,86.0,100.0,100.0,86.0,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2023-02-21,200.0,164.0,0.0,0.01,0.0,0.0,0.0,82.0,100.0,100.0,82.0,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2023-02-22,200.0,159.6,0.0,0.01,0.0,0.0,0.0,79.8,100.0,100.0,79.8,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2023-02-23,200.0,160.0,0.0,0.01,0.0,0.0,0.0,80.0,100.0,100.0,80.0,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2023-02-24,200.0,162.4,0.0,0.01,0.0,0.0,0.0,81.2,100.0,100.0,81.2,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2023-02-27,200.0,161.2,0.0,0.01,0.0,0.0,0.0,80.6,100.0,100.0,80.6,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2023-02-28,200.0,161.2,0.0,0.01,0.0,0.0,0.0,80.6,100.0,100.0,80.6,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2023-03-01,200.0,160.0,0.0,0.01,0.0,0.0,0.0,80.0,100.0,100.0,80.0,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2023-03-02,200.0,160.0,0.0,0.01,0.0,0.0,0.0,80.0,100.0,100.0,80.0,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2023-03-03,200.0,156.8,0.0,0.01,0.0,0.0,0.0,78.4,100.0,100.0,78.4,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2023-03-06,200.0,158.0,0.0,0.01,0.0,0.0,0.0,79.0,100.0,100.0,79.0,,,,,,,,,,,,0.0,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0004
2023-03-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,100.0,,,,,100.0,0.0,0.0,0.0,0.0,469505.0,375604.0,0.37,0.0,,0.0,,0.0
2023-03-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,469505.0,380299.05,0.38,0.0,,0.0,,0.0
2023-03-09,1000.0,854.0,0.02,0.05,0.01,0.0,0.0,427.0,500.0,500.0,427.0,,,500.0,,,,,,0.0,500.0,,0.0,,100.0,0.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.0021
2023-03-10,1000.0,922.0,0.02,0.04,0.01,0.0,0.0,461.0,500.0,500.0,461.0,,,,,,,,,,,,0.0,,100.0,0.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.0021
2023-03-13,1000.0,890.0,0.02,0.04,0.01,0.0,0.0,445.0,500.0,500.0,445.0,,,,,,,,,,,,0.0,,100.0,0.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.0021
2023-03-14,1000.0,850.0,0.02,0.04,0.01,0.0,0.0,425.0,500.0,500.0,425.0,,,,,,,,,,,,0.0,,100.0,0.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.0021
2023-03-15,1000.0,826.0,0.02,0.03,0.01,0.0,0.0,413.0,500.0,500.0,413.0,,,,,,,,,,,,0.0,,100.0,0.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.0021
2023-03-16,1000.0,838.0,0.02,0.03,0.01,0.0,0.0,419.0,500.0,500.0,419.0,,,,,,,,,,,,0.0,,100.0,0.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.0021
2023-03-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,500.0,,,,,500.0,0.0,0.0,0.0,0.0,470005.0,369423.93,0.39,0.0,,0.0,,0.0
2023-03-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,469505.0,390628.16,0.37,0.0,,0.0,,0.0
2023-03-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,469505.0,345555.68,0.39,0.0,,0.0,,0.0
2023-03-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,469505.0,345555.68,0.35,0.0,,0.0,,0.0
2023-03-23,3198.0,2302.56,0.08,0.11,0.02,0.0,0.0,1151.28,1599.0,1599.0,1151.28,,,1599.0,,,,,,0.0,1599.0,,0.0,,100.0,0.34,0.0,0.0,0.0,100.0,,1.0,100.0,0.0068
2023-03-24,3198.0,2238.6,0.08,0.11,0.02,0.0,0.0,1119.3,1599.0,1599.0,1119.3,,,,,,,,,,,,0.0,,100.0,0.34,0.0,0.0,0.0,100.0,,1.0,100.0,0.0068
2023-03-27,3198.0,2334.54,0.08,0.11,0.02,0.0,0.0,1167.27,1599.0,1599.0,1167.27,,,,,,,,,,,,0.0,,100.0,0.34,0.0,0.0,0.0,100.0,,1.0,100.0,0.0068
2023-03-28,3198.0,2334.54,0.08,0.11,0.02,0.0,0.0,1167.27,1599.0,1599.0,1167.27,,,,,,,,,,,,0.0,,100.0,0.34,0.0,0.0,0.0,100.0,,1.0,100.0,0.0068
2023-03-29,43198.0,31448.14,1.04,1.44,0.24,0.03,0.0,15724.07,21599.0,21599.0,15724.07,20000.0,0.01,,,20000.0,,0.01,20000.0,,,,0.02,,100.0,4.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.088
2023-03-30,43198.0,31102.56,1.04,1.44,0.24,0.03,0.0,15551.28,21599.0,21599.0,15551.28,,,,,,,,,,,,0.02,,100.0,4.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.088
2023-03-31,40000.0,28000.0,0.96,1.33,0.22,0.03,0.0,14000.0,20000.0,20000.0,14000.0,,,,0.0,,1599.0,,,,,1599.0,0.01,0.0,100.0,4.07,0.0,0.0,0.0,100.0,,1.0,100.0,0.0814
2023-04-03,40000.0,27600.0,0.96,1.31,0.22,0.03,0.0,13800.0,20000.0,20000.0,13800.0,,,,,,,,,,,,0.01,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0817
2023-04-04,40000.0,27600.0,0.96,1.3,0.22,0.03,0.0,13800.0,20000.0,20000.0,13800.0,,,,,,,,,,,,0.01,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0817
2023-04-05,40000.0,26880.0,0.96,1.28,0.22,0.03,0.0,13440.0,20000.0,20000.0,13440.0,,,,,,,,,,,,0.01,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0817
2023-04-06,40000.0,26640.0,0.96,1.29,0.22,0.03,0.0,13320.0,20000.0,20000.0,13320.0,,,,,,,,,,,,0.01,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0817
2023-04-07,40000.0,26640.0,0.96,1.21,0.22,0.03,0.0,13320.0,20000.0,20000.0,13320.0,,,,,,,,,,,,0.01,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0817
2023-04-10,40000.0,26640.0,0.96,1.21,0.22,0.03,0.0,13320.0,20000.0,20000.0,13320.0,,,,,,,,,,,,0.01,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0817
2023-04-11,40000.0,28160.0,0.96,1.21,0.22,0.03,0.0,14080.0,20000.0,20000.0,14080.0,,,,,,,,,,,,0.01,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0817
2023-04-12,40000.0,30400.0,0.96,1.17,0.22,0.03,0.0,15200.0,20000.0,20000.0,15200.0,,,,,,,,,,,,0.01,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0817
2023-04-13,40000.0,31600.0,0.96,1.16,0.22,0.03,0.0,15800.0,20000.0,20000.0,15800.0,,,,,,,,,,,,0.02,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0817
2023-04-14,40000.0,33600.0,0.96,1.14,0.22,0.03,0.0,16800.0,20000.0,20000.0,16800.0,,,,,,,,,,,,0.02,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0817
2023-04-17,40000.0,32000.0,0.96,1.13,0.22,0.03,0.0,16000.0,20000.0,20000.0,16000.0,,,,,,,,,,,,0.02,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0817
2023-04-18,40000.0,30880.0,0.96,1.13,0.22,0.03,0.0,15440.0,20000.0,20000.0,15440.0,,,,,,,,,,,,0.02,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0817
2023-04-19,40000.0,31200.0,0.96,1.13,0.22,0.03,0.0,15600.0,20000.0,20000.0,15600.0,,,,,,,,,,,,0.02,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0817
2023-04-20,40000.0,31840.0,0.96,1.14,0.22,0.03,0.0,15920.0,20000.0,20000.0,15920.0,,,,,,,,,,,,0.02,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0817
2023-04-21,40000.0,30880.0,0.96,1.14,0.22,0.03,0.0,15440.0,20000.0,20000.0,15440.0,,,,,,,,,,,,0.02,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0817
2023-04-24,40000.0,30880.0,0.96,1.14,0.22,0.03,0.0,15440.0,20000.0,20000.0,15440.0,,,,,,,,,,,,0.02,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0817
2023-04-25,40000.0,31200.0,0.96,1.33,0.22,0.03,0.0,15600.0,20000.0,20000.0,15600.0,,,,,,,,,,,,0.02,,100.0,4.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.0817
