,CNB FP Equity_DX_SI_QTY,CNB FP Equity_DX_SHORT_INTEREST_VALUE,CNB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CNB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CNB FP Equity_DX_SI_MV,CNB FP Equity_DX_DSS,CNB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CNB FP Equity_DX_SUPPLY_SI_QTY,CNB FP Equity_DX_BROKER_SI_QTY,CNB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CNB FP Equity_DX_BROKER_SI_MV_INC_x,CNB FP Equity_DX_BROKER_SI_QTY_ADD,CNB FP Equity_DX_BROKER_SI_QTY_INC,CNB FP Equity_DX_BROKER_SI_MV_INC_y,CNB FP Equity_DX_BROKER_SI_MV_ADD,CNB FP Equity_DX_BROKER_SI_QTY_DEC,CNB FP Equity_DX_SUPPLY_SI_MV,CNB FP Equity_DX_BROKER_SI_MV_DEC,CNB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CNB FP Equity_DX_UTILIZATION_QUANTITY,CNB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CNB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CNB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CNB FP Equity_DX_ACTIVE_UTILIZATION_MV,CNB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CNB FP Equity_DX_BROKER_SI_CON_RATIO,CNB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CNB FP Equity_DX_DEMAND_SUPPLY_RATIO
2014-02-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2705324.37,2.67,0.0,,0.0,,0.0
2014-02-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2703984.99,2.71,0.0,,0.0,,0.0
2014-02-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2706886.98,2.71,0.0,,0.0,,0.0
2014-02-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2699297.16,2.7,0.0,,0.0,,0.0
2014-02-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2704654.68,2.71,0.0,,0.0,,0.0
2014-02-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2701752.69,2.7,0.0,,0.0,,0.0
2014-02-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2700859.77,2.7,0.0,,0.0,,0.0
2014-02-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2699743.62,2.7,0.0,,0.0,,0.0
2014-02-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2705547.6,2.7,0.0,,0.0,,0.0
2014-02-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2703761.76,2.7,0.0,,0.0,,0.0
2014-02-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2704208.22,2.7,0.0,,0.0,,0.0
2014-02-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2707333.44,2.71,0.0,,0.0,,0.0
2014-02-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2708896.05,2.7,0.0,,0.0,,0.0
2014-02-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2704877.91,2.71,0.0,,0.0,,0.0
2014-02-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2708003.13,2.71,0.0,,0.0,,0.0
2014-02-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2706663.75,2.71,0.0,,0.0,,0.0
2014-02-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2711351.58,2.71,0.0,,0.0,,0.0
2014-02-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2714923.26,2.71,0.0,,0.0,,0.0
2014-02-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2720280.78,2.71,0.0,,0.0,,0.0
2014-02-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2711351.58,2.72,0.0,,0.0,,0.0
2014-03-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2718271.71,2.71,0.0,,0.0,,0.0
2014-03-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2718718.17,2.71,0.0,,0.0,,0.0
2014-03-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2716932.33,2.72,0.0,,0.0,,0.0
2014-03-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2713807.11,2.72,0.0,,0.0,,0.0
2014-03-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2712244.5,2.72,0.0,,0.0,,0.0
2014-03-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2715146.49,2.71,0.0,,0.0,,0.0
2014-03-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2715369.72,2.71,0.0,,0.0,,0.0
2014-03-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2719387.86,2.71,0.0,,0.0,,0.0
2014-03-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2724075.69,2.72,0.0,,0.0,,0.0
2014-03-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2723406.0,2.72,0.0,,0.0,,0.0
2014-03-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2722959.54,2.72,0.0,,0.0,,0.0
2014-03-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2724522.15,2.72,0.0,,0.0,,0.0
2014-03-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2720280.78,2.71,0.0,,0.0,,0.0
2014-03-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2713137.42,2.72,0.0,,0.0,,0.0
2014-03-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2714476.8,2.72,0.0,,0.0,,0.0
2014-03-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2720280.78,2.71,0.0,,0.0,,0.0
2014-03-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2722066.62,2.71,0.0,,0.0,,0.0
2014-03-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2724298.92,2.72,0.0,,0.0,,0.0
2014-03-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2728540.29,2.72,0.0,,0.0,,0.0
2014-03-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2725861.53,2.72,0.0,,0.0,,0.0
2014-03-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2723182.77,2.72,0.0,,0.0,,0.0
2014-04-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2722066.62,2.72,0.0,,0.0,,0.0
2014-04-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2716709.1,2.72,0.0,,0.0,,0.0
2014-04-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2719611.09,2.72,0.0,,0.0,,0.0
2014-04-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2726084.76,2.72,0.0,,0.0,,0.0
2014-04-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2726307.99,2.72,0.0,,0.0,,0.0
2014-04-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2725415.07,2.73,0.0,,0.0,,0.0
2014-04-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2723182.77,2.74,0.0,,0.0,,0.0
2014-04-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2729433.21,2.73,0.0,,0.0,,0.0
2014-04-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2908524.96,2.9,0.0,,0.0,,0.0
2014-04-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,22323.0,2729879.67,2.72,0.0,,0.0,,0.0
2014-04-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2914469.46,2.91,0.0,,0.0,,0.0
2014-04-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2913756.12,2.91,0.0,,0.0,,0.0
2014-04-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2909476.08,2.91,0.0,,0.0,,0.0
2014-04-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2909476.08,2.92,0.0,,0.0,,0.0
2014-04-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2909476.08,2.91,0.0,,0.0,,0.0
2014-04-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2906384.94,2.91,0.0,,0.0,,0.0
2014-04-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2909713.86,2.91,0.0,,0.0,,0.0
2014-04-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2908524.96,2.91,0.0,,0.0,,0.0
2014-04-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2914231.68,2.91,0.0,,0.0,,0.0
2014-04-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2912805.0,2.91,0.0,,0.0,,0.0
2014-04-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2916609.48,2.91,0.0,,0.0,,0.0
2014-04-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2919700.62,2.91,0.0,,0.0,,0.0
2014-05-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2919700.62,2.92,0.0,,0.0,,0.0
2014-05-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2924456.22,2.91,0.0,,0.0,,0.0
2014-05-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2923267.32,2.91,0.0,,0.0,,0.0
2014-05-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2924931.78,2.92,0.0,,0.0,,0.0
2014-05-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2923505.1,2.92,0.0,,0.0,,0.0
2014-05-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2930400.72,2.93,0.0,,0.0,,0.0
2014-05-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2929925.16,2.93,0.0,,0.0,,0.0
2014-05-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2929687.38,2.93,0.0,,0.0,,0.0
2014-05-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2936583.0,2.93,0.0,,0.0,,0.0
2014-05-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2940625.26,2.93,0.0,,0.0,,0.0
2014-05-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2946094.2,2.94,0.0,,0.0,,0.0
2014-05-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2941338.6,2.94,0.0,,0.0,,0.0
2014-05-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2940625.26,2.94,0.0,,0.0,,0.0
2014-05-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2942527.5,2.95,0.0,,0.0,,0.0
2014-05-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2936345.22,2.97,0.0,,0.0,,0.0
2014-05-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2939911.92,2.96,0.0,,0.0,,0.0
2014-05-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2939198.58,2.94,0.0,,0.0,,0.0
2014-05-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2939911.92,2.94,0.0,,0.0,,0.0
2014-05-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2945856.42,2.94,0.0,,0.0,,0.0
2014-05-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2948472.0,2.93,0.0,,0.0,,0.0
2014-05-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2947045.32,2.94,0.0,,0.0,,0.0
2014-05-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2946094.2,2.95,0.0,,0.0,,0.0
2014-06-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2945143.08,2.92,0.0,,0.0,,0.0
2014-06-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2943716.4,2.95,0.0,,0.0,,0.0
2014-06-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2938960.8,2.95,0.0,,0.0,,0.0
2014-06-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2944429.74,2.93,0.0,,0.0,,0.0
2014-06-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2951087.58,2.94,0.0,,0.0,,0.0
2014-06-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2948472.0,2.95,0.0,,0.0,,0.0
2014-06-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2948234.22,2.95,0.0,,0.0,,0.0
2014-06-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2948947.56,2.95,0.0,,0.0,,0.0
2014-06-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2950849.8,2.95,0.0,,0.0,,0.0
2014-06-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2952038.7,2.95,0.0,,0.0,,0.0
2014-06-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2954178.72,2.95,0.0,,0.0,,0.0
2014-06-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2948947.56,2.95,0.0,,0.0,,0.0
2014-06-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2952514.26,2.96,0.0,,0.0,,0.0
2014-06-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2958220.98,2.95,0.0,,0.0,,0.0
2014-06-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2955367.62,2.96,0.0,,0.0,,0.0
2014-06-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2957507.64,2.96,0.0,,0.0,,0.0
2014-06-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,23778.0,2958458.76,2.96,0.0,,0.0,,0.0
2014-06-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,19875.0,2477418.75,2.47,0.0,,0.0,,0.0
2014-06-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,19875.0,2478611.25,2.47,0.0,,0.0,,0.0
2014-06-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,19875.0,2476623.75,2.48,0.0,,0.0,,0.0
2014-06-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,19875.0,2478412.5,2.48,0.0,,0.0,,0.0
2014-07-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,19875.0,2479605.0,2.47,0.0,,0.0,,0.0
2014-07-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,19875.0,2476425.0,2.48,0.0,,0.0,,0.0
2014-07-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,19875.0,2475630.0,2.48,0.0,,0.0,,0.0
2014-07-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,19875.0,2478810.0,2.48,0.0,,0.0,,0.0
2014-07-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,19875.0,2479605.0,2.48,0.0,,0.0,,0.0
2014-07-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,19875.0,2482785.0,2.48,0.0,,0.0,,0.0
2014-07-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,19875.0,2481791.25,2.49,0.0,,0.0,,0.0
2014-07-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,19875.0,2483977.5,2.49,0.0,,0.0,,0.0
2014-07-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,19875.0,2483778.75,2.48,0.0,,0.0,,0.0
2014-07-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,19875.0,2482983.75,2.48,0.0,,0.0,,0.0
2014-07-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,19875.0,2482983.75,2.49,0.0,,0.0,,0.0
2014-07-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,19875.0,2484176.25,2.48,0.0,,0.0,,0.0
2014-07-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,19875.0,2486760.0,2.48,0.0,,0.0,,0.0
2014-07-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,19875.0,2486362.5,2.49,0.0,,0.0,,0.0
2014-07-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,19875.0,2487157.5,2.49,0.0,,0.0,,0.0
2014-07-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,19875.0,2485567.5,2.49,0.0,,0.0,,0.0
2014-07-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,19875.0,2488747.5,2.49,0.0,,0.0,,0.0
2014-07-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,19875.0,2486958.75,2.49,0.0,,0.0,,0.0
2014-07-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,19875.0,2490337.5,2.49,0.0,,0.0,,0.0
2014-07-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,19875.0,2489741.25,2.49,0.0,,0.0,,0.0
2014-07-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,19875.0,2492921.25,2.49,0.0,,0.0,,0.0
2014-07-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,19875.0,2489940.0,2.49,0.0,,0.0,,0.0
2014-07-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,19875.0,2491728.75,2.49,0.0,,0.0,,0.0
2014-08-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,19875.0,2492921.25,2.49,0.0,,0.0,,0.0
2014-08-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,19875.0,2493915.0,2.49,0.0,,0.0,,0.0
2014-08-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,19875.0,2491530.0,2.49,0.0,,0.0,,0.0
2014-08-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,19875.0,2496101.25,2.49,0.0,,0.0,,0.0
2014-08-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,19875.0,2498287.5,2.5,0.0,,0.0,,0.0
2014-08-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,19875.0,2497890.0,2.5,0.0,,0.0,,0.0
2014-08-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,19875.0,2498287.5,2.5,0.0,,0.0,,0.0
2014-08-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,19875.0,2499480.0,2.5,0.0,,0.0,,0.0
2014-08-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,19875.0,2502262.5,2.5,0.0,,0.0,,0.0
2014-08-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,19875.0,2505243.75,2.5,0.0,,0.0,,0.0
2014-08-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,19875.0,2507231.25,2.51,0.0,,0.0,,0.0
2014-08-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,19875.0,2504250.0,2.5,0.0,,0.0,,0.0
2014-08-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,19875.0,2506038.75,2.5,0.0,,0.0,,0.0
2014-08-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,19875.0,2507628.75,2.5,0.0,,0.0,,0.0
