,BASS FP Equity_DX_SI_QTY,BASS FP Equity_DX_SHORT_INTEREST_VALUE,BASS FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,BASS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BASS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BASS FP Equity_DX_SI_MV,BASS FP Equity_DX_DSS,BASS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BASS FP Equity_DX_SUPPLY_SI_QTY,BASS FP Equity_DX_BROKER_SI_QTY,BASS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BASS FP Equity_DX_BROKER_SI_MV_NEW_x,BASS FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BASS FP Equity_DX_SUPPLY_SI_QTY_INC_x,BASS FP Equity_DX_BROKER_SI_MV_INC_x,BASS FP Equity_DX_SUPPLY_SI_MV_NEW,BASS FP Equity_DX_BROKER_SI_QTY_ADD,BASS FP Equity_DX_BROKER_SI_QTY_NEW,BASS FP Equity_DX_SUPPLY_SI_MV_DEC,BASS FP Equity_DX_BROKER_SI_QTY_INC,BASS FP Equity_DX_SUPPLY_SI_QTY_DEC,BASS FP Equity_DX_BROKER_SI_MV_NEW_y,BASS FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BASS FP Equity_DX_BROKER_SI_MV_INC_y,BASS FP Equity_DX_SUPPLY_SI_QTY_INC_y,BASS FP Equity_DX_BROKER_SI_MV_ADD,BASS FP Equity_DX_SUPPLY_SI_QTY_ADD,BASS FP Equity_DX_BROKER_SI_QTY_DEC,BASS FP Equity_DX_SUPPLY_SI_MV,BASS FP Equity_DX_BROKER_SI_MV_DEC,BASS FP Equity_DX_SUPPLY_SI_MV_RMV,BASS FP Equity_DX_BROKER_SI_MV_RMV,BASS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BASS FP Equity_DX_UTILIZATION_QUANTITY,BASS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BASS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BASS FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BASS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BASS FP Equity_DX_ACTIVE_UTILIZATION_MV,BASS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BASS FP Equity_DX_BROKER_SI_CON_RATIO,BASS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BASS FP Equity_DX_DEMAND_SUPPLY_RATIO,BASS FP Equity_PX_LAST
2015-03-02,2.0,22.96,0.0,0.0,0.0,0.0,0.0,22.96,2.0,2.0,22.96,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,12.93
2015-03-03,2.0,23.53,0.0,0.0,0.0,0.0,0.0,23.53,2.0,2.0,23.53,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,13.25
2015-03-04,2.0,22.85,0.0,0.0,0.0,0.0,0.0,22.85,2.0,2.0,22.85,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.01,,1.0,100.0,0.0001,12.87
2015-03-05,2.0,23.03,0.0,0.0,0.0,0.0,0.0,23.03,2.0,2.0,23.03,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,12.97
2015-03-06,2.0,22.69,0.0,0.0,0.0,0.0,0.0,22.69,2.0,2.0,22.69,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,12.78
2015-03-09,2.0,22.94,0.0,0.0,0.0,0.0,0.0,22.94,2.0,2.0,22.94,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,12.92
2015-03-10,2.0,23.14,0.0,0.0,0.0,0.0,0.0,23.14,2.0,2.0,23.14,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,13.03
2015-03-11,2.0,23.17,0.0,0.0,0.0,0.0,0.0,23.17,2.0,2.0,23.17,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,13.05
2015-03-12,2.0,22.84,0.0,0.0,0.0,0.0,0.0,22.84,2.0,2.0,22.84,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,12.86
2015-03-13,2.0,23.08,0.0,0.0,0.0,0.0,0.0,23.08,2.0,2.0,23.08,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,13.0
2015-03-16,2.0,23.08,0.0,0.0,0.0,0.0,0.0,23.08,2.0,2.0,23.08,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.01,,1.0,100.0,0.0001,13.0
2015-03-17,2.0,23.07,0.0,0.0,0.0,0.0,0.0,23.07,2.0,2.0,23.07,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,12.99
2015-03-18,2.0,22.94,0.0,0.0,0.0,0.0,0.0,22.94,2.0,2.0,22.94,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,12.92
2015-03-19,2.0,22.87,0.0,0.0,0.0,0.0,0.0,22.87,2.0,2.0,22.87,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,12.88
2015-03-20,2.0,23.07,0.0,0.0,0.0,0.0,0.0,23.07,2.0,2.0,23.07,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,12.99
2015-03-23,2.0,22.99,0.0,0.0,0.0,0.0,0.0,22.99,2.0,2.0,22.99,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,12.95
2015-03-24,2.0,23.08,0.0,0.0,0.0,0.0,0.0,23.08,2.0,2.0,23.08,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,13.0
2015-03-25,2.0,23.12,0.0,0.0,0.0,0.0,0.0,23.12,2.0,2.0,23.12,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,13.02
2015-03-26,2.0,24.49,0.0,0.0,0.0,0.0,0.0,24.49,2.0,2.0,24.49,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,13.79
2015-03-27,2.0,25.75,0.0,0.0,0.0,0.0,0.0,25.75,2.0,2.0,25.75,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,14.5
2015-03-30,2.0,26.79,0.0,0.0,0.0,0.0,0.0,26.79,2.0,2.0,26.79,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,99.99,,1.0,100.0,0.0001,15.09
2015-03-31,2.0,26.4,0.0,0.0,0.0,0.0,0.0,26.4,2.0,2.0,26.4,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,99.99,,1.0,100.0,0.0001,14.87
2015-04-01,2.0,26.33,0.0,0.0,0.0,0.0,0.0,26.33,2.0,2.0,26.33,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,14.83
2015-04-02,2.0,26.72,0.0,0.0,0.0,0.0,0.0,26.72,2.0,2.0,26.72,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,99.99,,1.0,100.0,0.0001,15.05
2015-04-03,2.0,26.72,0.0,0.0,0.0,0.0,0.0,26.72,2.0,2.0,26.72,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.01,,1.0,100.0,0.0001,
2015-04-06,2.0,26.72,0.0,0.0,0.0,0.0,0.0,26.72,2.0,2.0,26.72,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,
2015-04-07,2.0,26.46,0.0,0.0,0.0,0.0,0.0,26.46,2.0,2.0,26.46,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.01,,1.0,100.0,0.0001,14.9
2015-04-08,2.0,26.39,0.0,0.0,0.0,0.0,0.0,26.39,2.0,2.0,26.39,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.01,,1.0,100.0,0.0001,14.86
2015-04-09,2.0,26.28,0.0,0.0,0.0,0.0,0.0,26.28,2.0,2.0,26.28,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.01,,1.0,100.0,0.0001,14.8
2015-04-10,2.0,26.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,2.0,26.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,99.99,,1.0,100.0,0.0001,14.64
2015-04-13,2.0,25.66,0.0,0.0,0.0,0.0,0.0,25.66,2.0,2.0,25.66,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,14.45
2015-04-14,2.0,25.36,0.0,0.0,0.0,0.0,0.0,25.36,2.0,2.0,25.36,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,14.28
2015-04-15,2.0,25.75,0.0,0.0,0.0,0.0,0.0,25.75,2.0,2.0,25.75,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.01,,1.0,100.0,0.0001,14.5
2015-04-16,2.0,25.36,0.0,0.0,0.0,0.0,0.0,25.36,2.0,2.0,25.36,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,14.28
2015-04-17,2.0,25.23,0.0,0.0,0.0,0.0,0.0,25.23,2.0,2.0,25.23,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,14.21
2015-04-20,2.0,24.98,0.0,0.0,0.0,0.0,0.0,24.98,2.0,2.0,24.98,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,14.07
2015-04-21,2.0,25.13,0.0,0.0,0.0,0.0,0.0,25.13,2.0,2.0,25.13,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,99.99,,1.0,100.0,0.0001,14.15
2015-04-22,2.0,25.13,0.0,0.0,0.0,0.0,0.0,25.13,2.0,2.0,25.13,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,14.15
2015-04-23,2.0,25.09,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,25.09,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,100.0,0.01,0.0,0.0,,0.0,100.01,,1.0,100.0,0.0001,14.13
2015-04-24,2.0,24.95,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,24.95,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,99.99,,1.0,100.0,0.0001,14.05
2015-04-27,2.0,25.27,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,25.27,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.01,,1.0,100.0,0.0001,14.23
2015-04-28,2.0,25.29,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,25.29,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,14.24
2015-04-29,2.0,25.91,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,25.91,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,99.99,,1.0,100.0,0.0001,14.59
2015-04-30,2.0,25.71,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,25.71,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,14.48
2015-05-01,2.0,25.71,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,25.71,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.01,,1.0,100.0,0.0001,
2015-05-04,2.0,25.37,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,25.37,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.01,,1.0,100.0,0.0001,14.29
2015-05-05,2.0,25.21,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,25.21,,,,,,,,0.0,,2.0,,,,,,2.0,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.01,,0.0,,0.0001,14.2
2015-05-06,4.0,51.53,0.0,0.0,0.0,0.0,0.0,25.76,2.0,2.0,25.76,,,,,,2.0,,,,,,,,,0.0,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,99.98,,1.0,100.0,0.0001,14.51
2015-05-07,4.0,53.09,0.0,0.0,0.0,0.0,0.0,26.55,2.0,2.0,26.55,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.02,,1.0,100.0,0.0001,14.95
2015-05-08,4.0,53.27,0.0,0.0,0.0,0.0,0.0,26.63,2.0,2.0,26.63,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,99.99,,1.0,100.0,0.0001,15.0
2015-05-11,4.0,54.3,0.0,0.0,0.0,0.0,0.0,27.15,2.0,2.0,27.15,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,99.98,,1.0,100.0,0.0001,15.29
2015-05-12,4.0,53.7,0.0,0.0,0.0,0.0,0.0,26.85,2.0,2.0,26.85,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.02,,1.0,100.0,0.0001,15.12
2015-05-13,4.0,54.34,0.0,0.0,0.0,0.0,0.0,27.17,2.0,2.0,27.17,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,99.99,,1.0,100.0,0.0001,15.3
2015-05-14,4.0,54.44,0.0,0.0,0.0,0.0,0.0,27.22,2.0,2.0,27.22,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,99.99,,1.0,100.0,0.0001,15.33
2015-05-15,4.0,54.73,0.0,0.0,0.0,0.0,0.0,27.36,2.0,2.0,27.36,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.01,,1.0,100.0,0.0001,15.41
2015-05-18,4.0,54.8,0.0,0.0,0.0,0.0,0.0,27.4,2.0,2.0,27.4,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,15.43
2015-05-19,4.0,54.73,0.0,0.0,0.0,0.0,0.0,27.36,2.0,2.0,27.36,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.01,,1.0,100.0,0.0001,15.41
2015-05-20,4.0,54.65,0.0,0.0,0.0,0.0,0.0,27.33,2.0,2.0,27.33,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,15.39
2015-05-21,4.0,54.34,0.0,0.0,0.0,0.0,0.0,27.17,2.0,2.0,27.17,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.01,,1.0,100.0,0.0001,15.3
2015-05-22,4.0,54.69,0.0,0.0,0.0,0.0,0.0,27.35,2.0,2.0,27.35,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,15.4
2015-05-25,4.0,53.8,0.0,0.0,0.0,0.0,0.0,26.9,2.0,2.0,26.9,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.01,,1.0,100.0,0.0001,15.15
2015-05-26,2.0,26.99,0.0,0.0,0.0,0.0,0.0,26.99,0.0,2.0,0.0,,,,,,,,0.0,,2.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0001,15.2
2015-05-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,0.0,0.0,17568.0,239354.23,,0.26,0.0,,0.0,,0.0,14.74
2015-05-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,17568.0,233995.56,,0.25,0.0,,0.0,,0.0,14.41
2015-05-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,28058.0,374753.65,,0.4,0.0,,0.0,,0.0,14.45
2015-06-01,1000.0,13106.83,0.04,0.5,0.01,0.01,0.0,0.0,1000.0,0.0,13106.83,,,,,,,,,,,,,,,,1000.0,,0.01,,,,100.0,3.56,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0356,14.18
2015-06-02,1000.0,13143.8,0.04,0.46,0.01,0.01,0.0,13143.8,1000.0,1000.0,13143.8,,,,,,1000.0,,,,,,,,,0.01,,,0.01,,,,3.56,3.56,27058.0,355644.91,,0.38,3.49,,1.0,100.0,0.0356,14.22
2015-06-03,1000.0,13079.1,0.04,0.45,0.01,0.01,0.0,13079.1,1000.0,1000.0,13079.1,,,,,,,,,,,,,,,,,,0.01,,,,3.56,3.56,27058.0,353894.2,,0.38,3.53,,1.0,100.0,0.0356,14.15
2015-06-04,2.0,26.07,0.0,0.0,0.0,0.0,0.0,26.07,2.0,2.0,26.07,,,,,,,,0.01,,998.0,,,,,,,998.0,0.0,0.01,,,0.01,0.01,28056.0,365650.5,,0.4,0.01,,1.0,100.0,0.0001,14.1
2015-06-05,2.0,25.79,0.0,0.0,0.0,0.0,0.0,25.79,2.0,2.0,25.79,,,,,,,,,,,,,,,,,,0.0,,,,0.01,0.01,28056.0,361760.6,,0.39,0.01,,1.0,100.0,0.0001,13.95
2015-06-08,2.0,25.62,0.0,0.0,0.0,0.0,0.0,25.62,2.0,2.0,25.62,,,,,,,,,,,,,,,,,,0.0,,,,0.01,0.01,28056.0,359426.66,,0.39,0.01,,1.0,100.0,0.0001,13.86
2015-06-09,2.0,25.57,0.0,0.0,0.0,0.0,0.0,25.57,2.0,2.0,25.57,,,,,,,,,,,,,,,,,,0.0,,,,0.01,0.01,28056.0,358648.68,,0.39,0.01,,1.0,100.0,0.0001,13.83
2015-06-10,2.0,25.33,0.0,0.0,0.0,0.0,0.0,25.33,2.0,2.0,25.33,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,13.7
2015-06-11,2.0,24.61,0.0,0.0,0.0,0.0,0.0,24.61,2.0,2.0,24.61,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,13.31
2015-06-12,2.0,24.29,0.0,0.0,0.0,0.0,0.0,24.29,2.0,2.0,24.29,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,13.14
2015-06-15,2.0,23.29,0.0,0.0,0.0,0.0,0.0,23.29,2.0,2.0,23.29,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,12.6
2015-06-16,2.0,23.64,0.0,0.0,0.0,0.0,0.0,23.64,2.0,2.0,23.64,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,12.79
2015-06-17,2.0,23.94,0.0,0.0,0.0,0.0,0.0,23.94,2.0,2.0,23.94,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,12.95
2015-06-18,2.0,23.9,0.0,0.0,0.0,0.0,0.0,23.9,2.0,2.0,23.9,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,12.93
2015-06-19,2.0,23.68,0.0,0.0,0.0,0.0,0.0,23.68,2.0,2.0,23.68,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,12.81
2015-06-22,2.0,24.25,0.0,0.0,0.0,0.0,0.0,24.25,2.0,2.0,24.25,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,13.12
2015-06-23,2.0,25.22,0.0,0.0,0.0,0.0,0.0,25.22,2.0,2.0,25.22,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,13.64
2015-06-24,2.0,25.42,0.0,0.0,0.0,0.0,0.0,25.42,2.0,2.0,25.42,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,13.75
2015-06-25,2.0,25.88,0.0,0.0,0.0,0.0,0.0,25.88,2.0,2.0,25.88,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,99.99,,1.0,100.0,0.0001,14.0
2015-06-26,2.0,27.17,0.0,0.0,0.0,0.0,0.0,27.17,2.0,2.0,27.17,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,14.7
2015-06-29,2.0,24.05,0.0,0.0,0.0,0.0,0.0,24.05,2.0,2.0,24.05,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,99.99,,1.0,100.0,0.0001,13.01
2015-06-30,2.0,25.42,0.0,0.0,0.0,0.0,0.0,25.42,2.0,2.0,25.42,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,13.75
2015-07-01,2.0,25.59,0.0,0.0,0.0,0.0,0.0,25.59,2.0,2.0,25.59,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,13.84
2015-07-02,2.0,25.34,0.0,0.0,0.0,0.0,0.0,25.34,2.0,2.0,25.34,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,13.71
2015-07-03,2.0,25.44,0.0,0.0,0.0,0.0,0.0,25.44,2.0,2.0,25.44,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,13.76
2015-07-06,2.0,25.23,0.0,0.0,0.0,0.0,0.0,25.23,2.0,2.0,25.23,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,13.65
2015-07-07,2.0,25.14,0.0,0.0,0.0,0.0,0.0,25.14,2.0,2.0,25.14,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,99.99,,1.0,100.0,0.0001,13.6
2015-07-08,2.0,25.57,0.0,0.0,0.0,0.0,0.0,25.57,2.0,2.0,25.57,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,13.83
2015-07-09,2.0,28.1,0.0,0.0,0.0,0.0,0.0,28.1,2.0,2.0,28.1,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,15.2
2015-07-10,2.0,28.19,0.0,0.0,0.0,0.0,0.0,28.19,2.0,2.0,28.19,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,99.99,,1.0,100.0,0.0001,15.25
2015-07-13,2.0,27.29,0.0,0.0,0.0,0.0,0.0,27.29,2.0,2.0,27.29,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,14.76
2015-07-14,2.0,27.91,0.0,0.0,0.0,0.0,0.0,27.91,2.0,2.0,27.91,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,15.1
2015-07-15,2.0,27.49,0.0,0.0,0.0,0.0,0.0,27.49,2.0,2.0,27.49,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.01,,1.0,100.0,0.0001,14.87
2015-07-16,2.0,27.58,0.0,0.0,0.0,0.0,0.0,27.58,2.0,2.0,27.58,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,14.92
2015-07-17,2.0,27.73,0.0,0.0,0.0,0.0,0.0,27.73,2.0,2.0,27.73,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,15.0
2015-07-20,2.0,27.73,0.0,0.0,0.0,0.0,0.0,27.73,2.0,2.0,27.73,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,15.0
2015-07-21,2.0,27.36,0.0,0.0,0.0,0.0,0.0,27.36,2.0,2.0,27.36,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,14.8
2015-07-22,2.0,27.27,0.0,0.0,0.0,0.0,0.0,27.27,2.0,2.0,27.27,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,14.75
2015-07-23,2.0,27.25,0.0,0.0,0.0,0.0,0.0,27.25,2.0,2.0,27.25,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0001,14.74
2015-07-24,2.0,27.91,0.0,0.0,0.0,0.0,0.0,27.91,2.0,2.0,27.91,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.01,,1.0,100.0,0.0001,15.1
2015-07-27,2.0,27.73,0.0,0.0,0.0,0.0,0.0,27.73,2.0,2.0,27.73,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.01,,1.0,100.0,0.0001,15.0
2015-07-28,2.0,27.73,0.0,0.0,0.0,0.0,0.0,27.73,2.0,2.0,27.73,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.01,0.0,0.0,,0.0,100.01,,1.0,100.0,0.0001,15.0
