,DEEZR FP Equity_DX_SI_QTY,DEEZR FP Equity_DX_SHORT_INTEREST_VALUE,DEEZR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,DEEZR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,DEEZR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,DEEZR FP Equity_DX_SI_MV,DEEZR FP Equity_DX_DSS,DEEZR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,DEEZR FP Equity_DX_SUPPLY_SI_QTY,DEEZR FP Equity_DX_BROKER_SI_QTY,DEEZR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,DEEZR FP Equity_DX_BROKER_SI_MV_NEW_x,DEEZR FP Equity_DX_SUPPLY_SI_QTY_INC_x,DEEZR FP Equity_DX_BROKER_SI_MV_INC_x,DEEZR FP Equity_DX_BROKER_SI_QTY_ADD,DEEZR FP Equity_DX_BROKER_SI_QTY_NEW,DEEZR FP Equity_DX_SUPPLY_SI_MV_DEC,DEEZR FP Equity_DX_BROKER_SI_QTY_INC,DEEZR FP Equity_DX_SUPPLY_SI_QTY_DEC,DEEZR FP Equity_DX_BROKER_SI_MV_NEW_y,DEEZR FP Equity_DX_BROKER_SI_MV_INC_y,DEEZR FP Equity_DX_SUPPLY_SI_QTY_INC_y,DEEZR FP Equity_DX_BROKER_SI_MV_ADD,DEEZR FP Equity_DX_SUPPLY_SI_QTY_ADD,DEEZR FP Equity_DX_BROKER_SI_QTY_DEC,DEEZR FP Equity_DX_SUPPLY_SI_MV,DEEZR FP Equity_DX_BROKER_SI_MV_DEC,DEEZR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,DEEZR FP Equity_DX_UTILIZATION_QUANTITY,DEEZR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,DEEZR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,DEEZR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,DEEZR FP Equity_DX_ACTIVE_UTILIZATION_MV,DEEZR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,DEEZR FP Equity_DX_BROKER_SI_CON_RATIO,DEEZR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,DEEZR FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-06-16,2700.0,6048.0,0.01,0.38,0.0,0.01,0.0,6048.0,2300.0,2700.0,5152.0,,,,,,,,,,,,,,,0.01,,100.0,16.72,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.1963
2023-06-19,2700.0,6142.5,0.01,0.38,0.0,0.01,0.0,6142.5,2300.0,2700.0,5232.5,,,,,,,,,,,,,,,0.01,,100.0,16.72,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.1963
2023-06-20,2700.0,6615.0,0.01,0.39,0.0,0.01,0.0,6615.0,2300.0,2700.0,5635.0,,,,,,,,,,,,,,,0.01,,100.0,15.91,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.1868
2023-06-21,2700.0,6669.0,0.01,0.36,0.0,0.01,0.0,6669.0,2300.0,2700.0,5681.0,,,,,,,,,,,,,,,0.01,,100.0,15.91,0.0,0.0,0.0,100.0,15.85,0.7332,84.15,0.1868
2023-06-22,2700.0,6426.0,0.01,0.34,0.0,0.01,0.0,6426.0,2300.0,2700.0,5474.0,,,,,,,,,,,,,,,0.01,,100.0,15.91,0.0,0.0,0.0,100.0,15.95,0.7319,84.05,0.1868
2023-06-23,2700.0,6264.0,0.01,0.32,0.0,0.01,0.0,6264.0,2300.0,2700.0,5336.0,,,,,,,,,,,,,,,0.01,,100.0,15.91,0.0,0.0,0.0,100.0,15.42,0.7392,84.58,0.1868
2023-06-26,2700.0,6223.5,0.01,0.34,0.0,0.01,0.0,6223.5,2300.0,2700.0,5301.5,,,,,,,,,,,,,,,0.01,,100.0,15.91,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.1868
2023-06-27,2700.0,6237.0,0.01,0.36,0.0,0.01,0.0,6237.0,2300.0,2700.0,5313.0,,,,,,,,,,,,,,,0.01,,100.0,15.91,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.1868
2023-06-28,2700.0,6223.5,0.01,0.37,0.0,0.01,0.0,6223.5,2300.0,2700.0,5301.5,,,,,,,,,,,,,,,0.01,,100.0,15.91,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.1868
2023-06-29,2700.0,6196.5,0.01,0.37,0.0,0.01,0.0,6196.5,2300.0,2700.0,5278.5,,,,,,,,,,,,,,,0.01,,100.0,15.91,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.1868
2023-06-30,2700.0,6466.5,0.01,0.38,0.0,0.01,0.0,6466.5,2300.0,2700.0,5508.5,,,,,,,,,,,,,,,0.01,,100.0,15.91,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.1868
2023-07-03,2700.0,6453.0,0.01,0.38,0.0,0.01,0.0,6453.0,2300.0,2700.0,5497.0,,,,,,,,,,,,,,,0.01,,100.0,16.84,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.1977
2023-07-04,2700.0,6439.5,0.01,0.39,0.0,0.01,0.0,6439.5,2300.0,2700.0,5485.5,,,,,,,,,,,,,,,0.01,,100.0,18.32,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.2151
2023-07-05,2700.0,6439.5,0.01,0.39,0.0,0.01,0.0,6439.5,2300.0,2700.0,5485.5,,,,,,,,,,,,,,,0.01,,100.0,18.32,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.2151
2023-07-06,2700.0,6358.5,0.01,0.39,0.0,0.01,0.0,6358.5,2300.0,2700.0,5416.5,,,,,,,,,,,,,,,0.01,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-07-07,2700.0,6372.0,0.01,0.4,0.0,0.01,0.0,6372.0,2300.0,2700.0,5428.0,,,,,,,,,,,,,,,0.01,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-07-10,2700.0,6399.0,0.01,0.4,0.0,0.01,0.0,6399.0,2300.0,2700.0,5451.0,,,,,,,,,,,,,,,0.01,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-07-11,2700.0,6169.5,0.01,0.4,0.0,0.01,0.0,6169.5,2300.0,2700.0,5255.5,,,,,,,,,,,,,,,0.01,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-07-12,2700.0,6142.5,0.01,0.38,0.0,0.01,0.0,6142.5,2300.0,2700.0,5232.5,,,,,,,,,,,,,,,0.01,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-07-13,2700.0,6250.5,0.01,0.38,0.0,0.01,0.0,6250.5,2300.0,2700.0,5324.5,,,,,,,,,,,,,,,0.01,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-07-14,2700.0,6304.5,0.01,0.37,0.0,0.01,0.0,6304.5,2300.0,2700.0,5370.5,,,,,,,,,,,,,,,0.01,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-07-17,2700.0,6480.0,0.01,0.36,0.0,0.01,0.0,6480.0,2300.0,2700.0,5520.0,,,,,,,,,,,,,,,0.01,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-07-18,2700.0,6493.5,0.01,0.39,0.0,0.01,0.0,6493.5,2300.0,2700.0,5531.5,,,,,,,,,,,,,,,0.01,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-07-19,2700.0,7074.0,0.01,0.4,0.0,0.01,0.0,7074.0,2300.0,2700.0,6026.0,,,,,,,,,,,,,,,0.01,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-07-20,2700.0,6966.0,0.01,0.37,0.0,0.01,0.0,6966.0,2300.0,2700.0,5934.0,,,,,,,,,,,,,,,0.01,,100.0,52.82,0.0,0.0,0.0,100.0,14.83,0.7474,85.17,0.6201
2023-07-21,2700.0,6966.0,0.01,0.38,0.0,0.01,0.0,6966.0,2300.0,2700.0,5934.0,,,,,,,,,,,,,,,0.01,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-07-24,2700.0,6939.0,0.01,0.38,0.0,0.01,0.0,6939.0,2300.0,2700.0,5911.0,,,,,,,,,,,,,,,0.01,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-07-25,2700.0,6925.5,0.01,0.39,0.0,0.01,0.0,6925.5,2300.0,2700.0,5899.5,,,,,,,,,,,,,,,0.01,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-07-26,2700.0,6858.0,0.01,0.38,0.0,0.01,0.0,6858.0,2300.0,2700.0,5842.0,,,,,,,,,,,,,,,0.01,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-07-27,2700.0,6844.5,0.01,0.39,0.0,0.01,0.0,6844.5,2300.0,2700.0,5830.5,,,,,,,,,,,,,,,0.01,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-07-28,2700.0,6804.0,0.01,0.39,0.0,0.01,0.0,6804.0,2300.0,2700.0,5796.0,,,,,,,,,,,,,,,0.01,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-07-31,2700.0,6763.5,0.01,0.4,0.0,0.01,0.0,6763.5,2300.0,2700.0,5761.5,,,,,,,,,,,,,,,0.01,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-08-01,2700.0,6790.5,0.01,0.43,0.0,0.01,0.0,6790.5,2300.0,2700.0,5784.5,,,,,,,,,,,,,,,0.01,,100.0,52.82,0.0,0.0,0.0,100.0,14.76,0.7483,85.24,0.6201
2023-08-02,2700.0,6777.0,0.01,0.52,0.0,0.01,0.0,6777.0,2300.0,2700.0,5773.0,,,,,,,,,,,,,,,0.01,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-08-03,2700.0,6210.0,0.01,0.65,0.0,0.01,0.0,6210.0,2300.0,2700.0,5290.0,,,,,,,,,,,,,,,0.01,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-08-04,2700.0,6304.5,0.01,0.59,0.0,0.01,0.0,6304.5,2300.0,2700.0,5370.5,,,,,,,,,,,,,,,0.01,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-08-07,2700.0,6250.5,0.01,0.58,0.0,0.01,0.0,6250.5,2300.0,2700.0,5324.5,,,,,,,,,,,,,,,0.01,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-08-08,2700.0,6075.0,0.01,0.58,0.0,0.01,0.0,6075.0,2300.0,2700.0,5175.0,,,,,,,,,,,,,,,0.01,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-08-09,2700.0,6088.5,0.01,0.55,0.0,0.01,0.0,6088.5,2300.0,2700.0,5186.5,,,,,,,,,,,,,,,0.01,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-08-10,2700.0,5737.5,0.01,0.56,0.0,0.01,0.0,5737.5,2300.0,2700.0,4887.5,,,,,,,,,,,,,,,0.01,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-08-11,2700.0,5710.5,0.01,0.5,0.0,0.01,0.0,5710.5,2300.0,2700.0,4864.5,,,,,,,,,,,,,,,0.0,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-08-14,2700.0,5656.5,0.01,0.52,0.0,0.01,0.0,5656.5,2300.0,2700.0,4818.5,,,,,,,,,,,,,,,0.0,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-08-15,2700.0,5697.0,0.01,0.52,0.0,0.01,0.0,5697.0,2300.0,2700.0,4853.0,,,,,,,,,,,,,,,0.0,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-08-16,2700.0,5697.0,0.01,0.52,0.0,0.01,0.0,5697.0,2300.0,2700.0,4853.0,,,,,,,,,,,,,,,0.0,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-08-17,2700.0,5670.0,0.01,0.53,0.0,0.01,0.0,5670.0,2300.0,2700.0,4830.0,,,,,,,,,,,,,,,0.0,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-08-18,2700.0,5643.0,0.01,0.54,0.0,0.01,0.0,5643.0,2300.0,2700.0,4807.0,,,,,,,,,,,,,,,0.0,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-08-21,2700.0,5602.5,0.01,0.54,0.0,0.01,0.0,5602.5,2300.0,2700.0,4772.5,,,,,,,,,,,,,,,0.0,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-08-22,2700.0,5629.5,0.01,0.53,0.0,0.01,0.0,5629.5,2300.0,2700.0,4795.5,,,,,,,,,,,,,,,0.0,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-08-23,2700.0,5643.0,0.01,0.59,0.0,0.01,0.0,5643.0,2300.0,2700.0,4807.0,,,,,,,,,,,,,,,0.0,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-08-24,2700.0,5589.0,0.01,0.59,0.0,0.01,0.0,5589.0,2300.0,2700.0,4761.0,,,,,,,,,,,,,,,0.0,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-08-25,2700.0,5575.5,0.01,0.63,0.0,0.01,0.0,5575.5,2300.0,2700.0,4749.5,,,,,,,,,,,,,,,0.0,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-08-28,2700.0,5602.5,0.01,0.65,0.0,0.01,0.0,5602.5,2300.0,2700.0,4772.5,,,,,,,,,,,,,,,0.0,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-08-29,2700.0,5629.5,0.01,0.66,0.0,0.01,0.0,5629.5,2300.0,2700.0,4795.5,,,,,,,,,,,,,,,0.0,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-08-30,2700.0,5575.5,0.01,0.66,0.0,0.01,0.0,5575.5,2300.0,2700.0,4749.5,,,,,,,,,,,,,,,0.0,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-08-31,2700.0,5562.0,0.01,0.78,0.0,0.01,0.0,5562.0,2300.0,2700.0,4738.0,,,,,,,,,,,,,,,0.0,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-09-01,2700.0,5589.0,0.01,0.9,0.0,0.01,0.0,5589.0,2300.0,2700.0,4761.0,,,,,,,,,,,,,,,0.0,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-09-04,2700.0,5535.0,0.01,0.9,0.0,0.01,0.0,5535.0,2300.0,2700.0,4715.0,,,,,,,,,,,,,,,0.0,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-09-05,2700.0,5562.0,0.01,0.92,0.0,0.01,0.0,5562.0,2300.0,2700.0,4738.0,,,,,,,,,,,,,,,0.0,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-09-06,2700.0,5805.0,0.01,0.93,0.0,0.01,0.0,5805.0,2300.0,2700.0,4945.0,,,,,,,,,,,,,,,0.0,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-09-07,2700.0,5913.0,0.01,0.83,0.0,0.01,0.0,5913.0,2300.0,2700.0,5037.0,,,,,,,,,,,,,,,0.0,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-09-08,2700.0,5967.0,0.01,0.77,0.0,0.01,0.0,5967.0,2300.0,2700.0,5083.0,,,,,,,,,,,,,,,0.01,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-09-11,2700.0,5994.0,0.01,0.73,0.0,0.01,0.0,5994.0,2300.0,2700.0,5106.0,,,,,,,,,,,,,,,0.01,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-09-12,2700.0,5994.0,0.01,0.73,0.0,0.01,0.0,5994.0,2300.0,2700.0,5106.0,,,,,,,,,,,,,,,0.01,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-09-13,2700.0,6021.0,0.01,0.74,0.0,0.01,0.0,6021.0,2300.0,2700.0,5129.0,,,,,,,,,,,,,,,0.01,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-09-14,2700.0,6048.0,0.01,0.61,0.0,0.01,0.0,6048.0,2300.0,2700.0,5152.0,,,,,,,,,,,,,,,0.01,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-09-15,2700.0,5994.0,0.01,0.73,0.0,0.01,0.0,5994.0,2300.0,2700.0,5106.0,,,,,,,,,,,,,,,0.01,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-09-18,2700.0,6034.5,0.01,0.76,0.0,0.01,0.0,6034.5,2300.0,2700.0,5140.5,,,,,,,,,,,,,,,0.01,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-09-19,2700.0,6061.5,0.01,0.74,0.0,0.01,0.0,6061.5,2300.0,2700.0,5163.5,,,,,,,,,,,,,,,0.01,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-09-20,2700.0,6075.0,0.01,0.79,0.0,0.01,0.0,6075.0,2300.0,2700.0,5175.0,,,,,,,,,,,,,,,0.01,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-09-21,2700.0,5994.0,0.01,0.78,0.0,0.01,0.0,5994.0,2300.0,2700.0,5106.0,,,,,,,,,,,,,,,0.01,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-09-22,2700.0,6075.0,0.01,0.88,0.0,0.01,0.0,6075.0,2300.0,2700.0,5175.0,,,,,,,,,,,,,,,0.01,,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-09-25,2760.0,6251.4,0.01,0.79,0.0,0.01,0.0,6183.45,2330.0,2730.0,5277.45,,30.0,,30.0,,,,,,,30.0,0.0,,,0.01,,100.0,53.15,0.0,0.0,0.0,100.0,14.49,0.7159,83.33,0.6296
2023-09-26,2760.0,6279.0,0.01,0.8,0.0,0.01,0.0,6210.75,2330.0,2730.0,5300.75,,,,,,,,,,,,,,,0.01,,100.0,53.15,0.0,0.0,0.0,100.0,14.49,0.7159,83.33,0.6296
2023-09-27,2760.0,6444.6,0.01,0.78,0.0,0.01,0.0,6374.55,2330.0,2730.0,5440.55,,,,,,,,,,,,,,,0.01,,100.0,53.15,0.0,0.0,0.0,100.0,14.49,0.7159,83.33,0.6296
2023-09-28,2760.0,7396.8,0.01,0.75,0.0,0.01,0.0,7316.4,2330.0,2730.0,6244.4,,,,,,,,,,,,,,,0.01,,100.0,53.15,0.0,0.0,0.0,100.0,14.49,0.7159,83.33,0.6296
2023-09-29,2760.0,7548.6,0.01,0.55,0.0,0.01,0.0,7466.55,2330.0,2730.0,6372.55,,,,,,,,,,,,,,,0.01,,100.0,53.15,0.0,0.0,0.0,100.0,14.49,0.7159,83.33,0.6296
2023-10-02,3587.0,9649.03,0.01,0.54,0.0,0.01,0.0,9649.03,3187.0,3587.0,8573.03,,,0.0,,,,857.0,,,0.0,,,857.0,,0.01,,100.0,72.7,0.0,0.0,0.0,100.0,25.8,0.4782,63.21,0.8182
2023-10-03,4010.0,10927.25,0.01,0.6,0.0,0.01,0.0,10927.25,3610.0,4010.0,9837.25,,423.0,0.0,,,,423.0,,,0.0,423.0,,,,0.01,,100.0,82.34,0.0,0.0,0.0,100.0,33.14,0.444,56.95,0.9147
2023-10-04,3980.0,10984.8,0.01,0.58,0.0,0.01,0.0,10984.8,3580.0,3980.0,9880.8,,,,,,0.0,,30.0,,,,,,30.0,0.01,0.0,100.0,82.22,0.0,0.0,0.0,100.0,32.2,0.4473,57.75,0.9141
2023-10-05,3980.0,10825.6,0.01,0.56,0.0,0.01,0.0,10825.6,3580.0,3980.0,9737.6,,,,,,,,,,,,,,,0.01,,100.0,82.22,0.0,0.0,0.0,100.0,32.24,0.4472,57.72,0.9141
2023-10-06,3980.0,10746.0,0.01,0.55,0.0,0.01,0.0,10746.0,3580.0,3980.0,9666.0,,,,,,,,,,,,,,,0.01,,100.0,82.22,0.0,0.0,0.0,100.0,32.24,0.4472,57.72,0.9141
2023-10-09,3980.0,10626.6,0.01,0.55,0.0,0.01,0.0,10626.6,3580.0,3980.0,9558.6,,,,,,,,,,,,,,,0.01,,100.0,82.22,0.0,0.0,0.0,100.0,32.24,0.4472,57.72,0.9141
2023-10-10,3980.0,10467.4,0.01,0.54,0.0,0.01,0.0,10467.4,3580.0,3980.0,9415.4,,,,,,,,,,,,,,,0.01,,100.0,82.22,0.0,0.0,0.0,100.0,32.24,0.4472,57.72,0.9141
2023-10-11,3980.0,10367.9,0.01,0.52,0.0,0.01,0.0,10367.9,3580.0,3980.0,9325.9,,,,,,,,,,,,,,,0.01,,100.0,82.22,0.0,0.0,0.0,100.0,32.27,0.4469,57.68,0.9141
2023-10-12,3557.0,9230.42,0.01,0.47,0.0,0.01,0.0,9230.42,3157.0,3557.0,8192.42,,,,,,0.0,,423.0,,,,,,423.0,0.01,0.0,100.0,72.51,0.0,0.0,0.0,100.0,24.13,0.4886,64.63,0.8169
2023-10-13,3557.0,9105.92,0.01,0.47,0.0,0.01,0.0,9105.92,3157.0,3557.0,8081.92,,,,,,,,,,,,,,,0.01,,100.0,72.51,0.0,0.0,0.0,100.0,24.13,0.4886,64.63,0.8169
2023-10-16,3557.0,9390.48,0.01,0.46,0.0,0.01,0.0,9390.48,3157.0,3557.0,8334.48,,,,,,,,,,,,,,,0.01,,100.0,72.51,0.0,0.0,0.0,100.0,24.16,0.4883,64.6,0.8169
2023-10-17,3557.0,9337.13,0.01,0.45,0.0,0.01,0.0,9337.13,3157.0,3557.0,8287.13,,,,,,,,,,,,,,,0.01,,100.0,72.51,0.0,0.0,0.0,100.0,24.16,0.4884,64.6,0.8169
2023-10-18,3557.0,9319.34,0.01,0.45,0.0,0.01,0.0,9319.34,3157.0,3557.0,8271.34,,,,,,,,,,,,,,,0.01,,100.0,72.51,0.0,0.0,0.0,100.0,24.13,0.4886,64.63,0.8169
2023-10-19,3557.0,9283.77,0.01,0.47,0.0,0.01,0.0,9283.77,3157.0,3557.0,8239.77,,,,,,,,,,,,,,,0.01,,100.0,72.51,0.0,0.0,0.0,100.0,24.16,0.4883,64.6,0.8169
2023-10-20,3557.0,9034.78,0.01,0.49,0.0,0.01,0.0,9034.78,3157.0,3557.0,8018.78,,,,,,,,,,,,,,,0.01,,100.0,72.51,0.0,0.0,0.0,100.0,24.16,0.4883,64.6,0.8169
2023-10-23,3557.0,8892.5,0.01,0.49,0.0,0.01,0.0,8892.5,3157.0,3557.0,7892.5,,,,,,,,,,,,,,,0.01,,100.0,72.51,0.0,0.0,0.0,100.0,24.17,0.4883,64.6,0.8169
2023-10-24,3557.0,8928.07,0.01,0.49,0.0,0.01,0.0,8928.07,3157.0,3557.0,7924.07,,,,,,,,,,,,,,,0.01,,100.0,72.51,0.0,0.0,0.0,100.0,24.17,0.4883,64.6,0.8169
2023-10-25,3557.0,8785.79,0.01,0.49,0.0,0.01,0.0,8785.79,3157.0,3557.0,7797.79,,,,,,,,,,,,,,,0.01,,100.0,72.51,0.0,0.0,0.0,100.0,24.17,0.4883,64.6,0.8169
2023-10-26,3557.0,8679.08,0.01,0.55,0.0,0.01,0.0,8679.08,3157.0,3557.0,7703.08,,,,,,,,,,,,,,,0.01,,100.0,72.51,0.0,0.0,0.0,100.0,24.17,0.4883,64.6,0.8169
2023-10-27,3557.0,8696.87,0.01,0.55,0.0,0.01,0.0,8696.87,3157.0,3557.0,7718.87,,,,,,,,,,,,,,,0.01,,100.0,72.51,0.0,0.0,0.0,100.0,24.17,0.4883,64.6,0.8169
2023-10-30,3557.0,8785.79,0.01,0.56,0.0,0.01,0.0,8785.79,3157.0,3557.0,7797.79,,,,,,,,,,,,,,,0.01,,100.0,72.51,0.0,0.0,0.0,100.0,24.13,0.4886,64.63,0.8169
2023-10-31,3557.0,8679.08,0.01,0.56,0.0,0.01,0.0,8679.08,3157.0,3557.0,7703.08,,,,,,,,,,,,,,,0.01,,100.0,72.51,0.0,0.0,0.0,100.0,24.17,0.4883,64.6,0.8169
2023-11-01,3557.0,8679.08,0.01,0.56,0.0,0.01,0.0,8679.08,3157.0,3557.0,7703.08,,,,,,,,,,,,,,,0.01,,100.0,72.51,0.0,0.0,0.0,100.0,24.17,0.4883,64.6,0.8169
2023-11-02,3557.0,10671.0,0.01,0.56,0.0,0.01,0.0,10671.0,3157.0,3557.0,9471.0,,,,,,,,,,,,,,,0.01,,100.0,72.51,0.0,0.0,0.0,100.0,24.17,0.4883,64.6,0.8169
2023-11-03,3557.0,9319.34,0.01,0.41,0.0,0.01,0.0,9319.34,3157.0,3557.0,8271.34,,,,,,,,,,,,,,,0.01,,100.0,72.51,0.0,0.0,0.0,100.0,24.09,0.4888,64.66,0.8169
2023-11-06,3721.0,9637.39,0.01,0.41,0.0,0.01,0.0,9637.39,3321.0,3721.0,8601.39,,164.0,0.0,,,,164.0,,,0.0,164.0,,,,0.01,,100.0,76.27,0.0,0.0,0.0,100.0,27.72,0.4674,61.57,0.8546
2023-11-07,3557.0,9212.63,0.01,0.39,0.0,0.01,0.0,9212.63,3157.0,3557.0,8176.63,,,,,,0.0,,164.0,,,,,,164.0,0.01,0.0,100.0,72.51,0.0,0.0,0.0,100.0,24.16,0.4883,64.6,0.8169
2023-11-08,3557.0,9212.63,0.01,0.38,0.0,0.01,0.0,9212.63,3157.0,3557.0,8176.63,,,,,,,,,,,,,,,0.01,,100.0,72.51,0.0,0.0,0.0,100.0,24.16,0.4883,64.6,0.8169
2023-11-09,2700.0,6925.5,0.01,0.29,0.0,0.01,0.0,6925.5,2300.0,2700.0,5899.5,,,,,,0.0,,857.0,,,,,,857.0,0.01,0.0,100.0,52.82,0.0,0.0,0.0,100.0,14.81,0.7476,85.19,0.6201
2023-11-10,3112.0,7997.84,0.01,0.39,0.0,0.01,0.0,7997.84,2712.0,3112.0,6969.84,,,,412.0,,,,,,,,0.0,412.0,,0.01,,100.0,62.29,0.0,0.0,0.0,100.0,13.84,0.5741,73.4,0.7147
2023-11-13,3323.0,8357.34,0.01,0.52,0.0,0.01,0.0,8357.34,2923.0,3323.0,7351.35,,211.0,0.0,,,,211.0,,,0.0,211.0,,,,0.01,,100.0,67.13,0.0,0.0,0.0,100.0,19.05,0.5262,68.96,0.7632
