,ALKLK FP Equity_DX_SI_QTY,ALKLK FP Equity_DX_SHORT_INTEREST_VALUE,ALKLK FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALKLK FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALKLK FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALKLK FP Equity_DX_SI_MV,ALKLK FP Equity_DX_DSS,ALKLK FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALKLK FP Equity_DX_SUPPLY_SI_QTY,ALKLK FP Equity_DX_BROKER_SI_QTY,ALKLK FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALKLK FP Equity_DX_BROKER_SI_MV_NEW_x,ALKLK FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALKLK FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALKLK FP Equity_DX_BROKER_SI_MV_INC_x,ALKLK FP Equity_DX_SUPPLY_SI_MV_NEW,ALKLK FP Equity_DX_BROKER_SI_QTY_ADD,ALKLK FP Equity_DX_BROKER_SI_QTY_NEW,ALKLK FP Equity_DX_SUPPLY_SI_MV_DEC,ALKLK FP Equity_DX_BROKER_SI_QTY_INC,ALKLK FP Equity_DX_SUPPLY_SI_QTY_DEC,ALKLK FP Equity_DX_BROKER_SI_MV_NEW_y,ALKLK FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALKLK FP Equity_DX_BROKER_SI_MV_INC_y,ALKLK FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALKLK FP Equity_DX_BROKER_SI_MV_ADD,ALKLK FP Equity_DX_SUPPLY_SI_QTY_ADD,ALKLK FP Equity_DX_BROKER_SI_QTY_DEC,ALKLK FP Equity_DX_SUPPLY_SI_MV,ALKLK FP Equity_DX_BROKER_SI_MV_DEC,ALKLK FP Equity_DX_BROKER_SI_MV_RMV,ALKLK FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALKLK FP Equity_DX_UTILIZATION_QUANTITY,ALKLK FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALKLK FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALKLK FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALKLK FP Equity_DX_ACTIVE_UTILIZATION_MV,ALKLK FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALKLK FP Equity_DX_BROKER_SI_CON_RATIO,ALKLK FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALKLK FP Equity_DX_DEMAND_SUPPLY_RATIO,ALKLK FP Equity_PX_LAST
2024-10-29,73349.0,37407.99,1.6,8.95,1.44,0.04,0.0,19744.65,34634.0,38715.0,17663.34,,,,,,,,,,,,,,,,,,0.02,,,100.0,96.92,0.0,0.0,0.0,100.0,9.8,0.6153,77.34,2.0526,0.51
2024-10-30,73349.0,36674.5,1.6,8.64,1.44,0.04,0.0,19357.5,34634.0,38715.0,17317.0,,,,,,,,,,,,,,,,,,0.02,,,100.0,96.92,0.0,0.0,0.0,100.0,9.71,0.6165,77.43,2.0526,0.5
2024-10-31,73349.0,36161.06,1.6,8.61,1.44,0.04,0.0,19086.5,34634.0,38715.0,17074.56,,,,,,,,,,,,,,,,,,0.02,,,100.0,96.92,0.0,0.0,0.0,100.0,9.74,0.6162,77.4,2.0526,0.493
2024-11-01,73349.0,36454.45,1.6,8.55,1.44,0.04,0.0,19241.36,34634.0,38715.0,17213.1,,,,,,,,,,,,,,,,,,0.02,,,100.0,96.92,0.0,0.0,0.0,100.0,9.83,0.6145,77.28,2.0526,0.497
2024-11-04,73349.0,36674.5,1.6,8.76,1.44,0.04,0.0,19357.5,34634.0,38715.0,17317.0,,,,,,,,,,,,,,,,,,0.02,,,100.0,96.92,0.0,0.0,0.0,100.0,9.83,0.6152,77.33,2.0526,0.5
2024-11-05,73349.0,37407.99,1.6,8.82,1.44,0.04,0.0,19744.65,34634.0,38715.0,17663.34,,,,,,,,,,,,,,,,,,0.02,,,100.0,96.92,0.0,0.0,0.0,100.0,9.89,0.6147,77.29,2.0526,0.51
2024-11-06,73349.0,37554.69,1.6,8.82,1.44,0.04,0.0,19822.08,34634.0,38715.0,17732.61,,,,,,,,,,,,,,,,,,0.02,,,100.0,96.92,0.0,0.0,0.0,100.0,9.8,0.6135,77.21,2.0526,0.512
2024-11-07,73349.0,36674.5,1.6,10.3,1.44,0.04,0.0,19357.5,34634.0,38715.0,17317.0,,,,,,,,,,,,,,,,,,0.02,,,100.0,96.92,0.0,0.0,0.0,100.0,9.7,0.6169,77.46,2.0526,0.5
2024-11-08,73349.0,36014.36,1.6,10.69,1.44,0.04,0.0,19009.06,34634.0,38715.0,17005.29,,,,,,,,,,,,,,,,,,0.02,,,100.0,96.92,0.0,0.0,0.0,100.0,9.71,0.6155,77.36,2.0526,0.491
2024-11-11,73349.0,41808.93,1.6,10.19,1.44,0.04,0.0,22067.55,34634.0,38715.0,19741.38,,,,,,,,,,,,,,,,,,0.02,,,100.0,96.92,0.0,0.0,0.0,100.0,10.5,0.6066,76.68,2.0526,0.57
2024-11-12,73349.0,38141.48,1.6,9.45,1.44,0.04,0.0,20131.8,34634.0,38715.0,18009.68,,,,,,,,,,,,,,,,,,0.02,,,100.0,96.92,0.0,0.0,0.0,100.0,9.41,0.6195,77.65,2.0526,0.52
2024-11-13,73349.0,36014.36,1.6,8.39,1.44,0.04,0.0,19009.06,34634.0,38715.0,17005.29,,,,,,,,,,,,,,,,,,0.02,,,100.0,96.92,0.0,0.0,0.0,100.0,9.55,0.6176,77.51,2.0526,0.491
2024-11-14,73349.0,37554.69,1.6,8.25,1.44,0.04,0.0,19822.08,34634.0,38715.0,17732.61,,,,,,,,,,,,,,,,,,0.02,,,100.0,96.92,0.0,0.0,0.0,100.0,9.98,0.6128,77.15,2.0526,0.512
2024-11-15,73349.0,37407.99,1.6,8.27,1.44,0.04,0.0,19744.65,34634.0,38715.0,17663.34,,,,,,,,,,,,,,,,,,0.02,,,100.0,96.92,0.0,0.0,0.0,100.0,9.78,0.6156,77.36,2.0526,0.51
2024-11-18,73349.0,37554.69,1.6,8.27,1.44,0.04,0.0,19822.08,34634.0,38715.0,17732.61,,,,,,,,,,,,,,,,,,0.02,,,100.0,96.92,0.0,0.0,0.0,100.0,9.82,0.6154,77.34,2.0526,0.512
2024-11-19,73349.0,36674.5,1.6,8.28,1.44,0.04,0.0,19357.5,34634.0,38715.0,17317.0,,,,,,,,,,,,,,,,,,0.02,,,100.0,96.92,0.0,0.0,0.0,100.0,9.69,0.6165,77.43,2.0526,0.5
2024-11-20,73349.0,36087.71,1.6,8.68,1.44,0.04,0.0,19047.78,34634.0,38715.0,17039.93,,,,,,,,,,,,,,,,,,0.02,,,100.0,96.92,0.0,0.0,0.0,100.0,9.72,0.6156,77.36,2.0526,0.492
2024-11-21,73349.0,39608.46,1.6,8.83,1.44,0.04,0.0,20906.1,34634.0,38715.0,18702.36,,,,,,,,,,,,,,,,,,0.02,,,100.0,96.92,0.0,0.0,0.0,100.0,10.22,0.6098,76.92,2.0526,0.54
2024-11-22,75070.0,39636.96,1.64,8.13,1.48,0.04,1.0,21350.21,34634.0,40436.0,18286.75,,,,0.0,,,,,1721.0,,,,0.0,,,,,0.02,,,100.0,96.92,0.0,0.0,0.0,100.0,10.17,0.5922,75.61,2.1008,0.528
2024-11-25,75070.0,40537.8,1.64,10.78,1.48,0.04,1.0,21835.44,34634.0,40436.0,18702.36,,,,,,,,,,,,,,,,,,0.02,,,100.0,96.92,0.0,0.0,0.0,100.0,10.06,0.5909,75.52,2.1008,0.54
2024-11-26,73349.0,38141.48,1.6,10.68,1.44,0.04,0.0,20131.8,34634.0,38715.0,18009.68,,,,,,,,,,,,,,,,,1721.0,0.02,0.0,,100.0,96.92,0.0,0.0,0.0,100.0,9.63,0.6171,77.47,2.0526,0.52
2024-11-27,73349.0,37554.69,1.6,10.7,1.44,0.04,0.0,19822.08,34634.0,38715.0,17732.61,,,,,,,,,,,,,,,,,,0.02,,,100.0,96.92,0.0,0.0,0.0,100.0,9.73,0.6161,77.4,2.0526,0.512
2024-11-28,73349.0,39021.67,1.6,10.46,1.44,0.04,0.0,20596.38,34634.0,38715.0,18425.29,,,,,,,,,,,,,,,,,,0.02,,,100.0,96.92,0.0,0.0,0.0,100.0,9.96,0.6123,77.12,2.0526,0.532
2024-11-29,73349.0,40048.55,1.6,9.75,1.44,0.04,0.0,21138.39,34634.0,38715.0,18910.16,,,,,,,,,,,,,,,,,,0.02,,,100.0,96.92,0.0,0.0,0.0,100.0,9.92,0.6142,77.25,2.0526,0.546
2024-12-02,73349.0,39168.37,1.6,10.1,1.44,0.04,0.0,20673.81,34634.0,38715.0,18494.56,,,,,,,,,,,,,,,,,,0.02,,,100.0,96.92,0.0,0.0,0.0,100.0,9.69,0.6156,77.36,2.0526,0.534
2024-12-03,73349.0,38141.48,1.6,10.03,1.44,0.04,0.0,20131.8,34634.0,38715.0,18009.68,,,,,,,,,,,,,,,,,,0.02,,,100.0,96.92,0.0,0.0,0.0,100.0,9.68,0.6166,77.44,2.0526,0.52
2024-12-04,73349.0,39608.46,1.6,10.08,1.44,0.04,0.0,20906.1,34634.0,38715.0,18702.36,,,,,,,,,,,,,,,,,,0.02,,,100.0,96.92,0.0,0.0,0.0,100.0,9.97,0.6133,77.19,2.0526,0.54
2024-12-05,73349.0,39168.37,1.6,10.11,1.44,0.04,0.0,20673.81,34634.0,38715.0,18494.56,,,,,,,,,,,,,,,,,,0.02,,,100.0,96.92,0.0,0.0,0.0,100.0,9.75,0.6163,77.41,2.0526,0.534
2024-12-06,73349.0,38874.97,1.6,10.53,1.44,0.04,0.0,20518.95,34634.0,38715.0,18356.02,,,,,,,,,,,,,,,,,,0.02,,,100.0,96.92,0.0,0.0,0.0,100.0,9.76,0.6154,77.35,2.0526,0.53
2024-12-09,73349.0,41222.14,1.6,10.02,1.44,0.04,0.0,21757.83,34634.0,38715.0,19464.31,,,,,,,,,,,,,,,,,,0.02,,,100.0,96.92,0.0,0.0,0.0,100.0,10.06,0.6121,77.1,2.0526,0.562
2024-12-10,73349.0,40928.74,1.6,10.0,1.44,0.04,0.0,21602.97,34634.0,38715.0,19325.77,,,,,,,,,,,,,,,,,,0.02,,,100.0,96.92,0.0,0.0,0.0,100.0,9.76,0.6154,77.34,2.0526,0.558
2024-12-11,73349.0,40928.74,1.6,10.4,1.44,0.04,0.0,21602.97,34634.0,38715.0,19325.77,,,,,,,,,,,,,,,,,,0.02,,,100.0,96.92,0.0,0.0,0.0,100.0,9.8,0.615,77.32,2.0526,0.558
2024-12-12,73349.0,40195.25,1.6,9.92,1.44,0.04,0.0,21215.82,34634.0,38715.0,18979.43,,,,,,,,,,,,,,,,,,0.02,,,100.0,21.37,0.0,0.0,0.0,100.0,9.72,0.6159,77.38,0.4525,0.548
2024-12-13,73349.0,38728.27,1.6,9.69,1.44,0.04,0.0,20441.52,34634.0,38715.0,18286.75,,,,,,,,,,,,,,,,,,0.02,,,100.0,21.37,0.0,0.0,0.0,100.0,9.64,0.6173,77.49,0.4525,0.528
2024-12-16,73349.0,39461.76,1.6,9.45,1.44,0.04,0.0,20828.67,34634.0,38715.0,18633.09,,,,,,,,,,,,,,,,,,0.02,,,100.0,21.37,0.0,0.0,0.0,100.0,9.8,0.6153,77.34,0.4525,0.538
2024-12-17,73349.0,38141.48,1.6,8.83,1.44,0.04,0.0,20131.8,34634.0,38715.0,18009.68,,,,,,,,,,,,,,,,,,0.02,,,100.0,21.34,0.0,0.0,0.0,100.0,9.65,0.6168,77.45,0.4519,0.52
2024-12-18,71549.0,37205.48,1.56,8.46,1.41,0.04,0.0,20131.8,32834.0,38715.0,17073.68,,,,,,,,0.0,,1800.0,,,,,,,,0.02,,,100.0,20.23,0.0,0.0,0.0,100.0,10.03,0.6447,79.19,0.4408,0.52
2024-12-19,71549.0,34701.27,1.56,8.32,1.41,0.04,0.0,18776.78,32834.0,38715.0,15924.49,,,,,,,,,,,,,,,,,,0.02,,,100.0,20.03,0.0,0.0,0.0,100.0,9.74,0.6497,79.55,0.4365,0.485
2024-12-20,71549.0,33842.68,1.56,6.85,1.41,0.03,0.0,18312.2,32834.0,38715.0,15530.48,,,,,,,,,,,,,,,,,,0.02,,,100.0,20.03,0.0,0.0,0.0,100.0,9.94,0.6479,79.42,0.4365,0.473
2024-12-23,71549.0,38636.46,1.56,6.74,1.41,0.03,0.0,20906.1,32834.0,38715.0,17730.36,,,,,,,,,,,,,,,,,,0.02,,,100.0,96.76,0.0,0.0,0.0,100.0,10.68,0.6387,78.74,2.1085,0.54
2024-12-24,71549.0,36489.99,1.56,6.77,1.41,0.04,0.0,19744.65,32834.0,38715.0,16745.34,,,,,,,,,,,,,,,,,,0.02,,,100.0,96.76,0.0,0.0,0.0,100.0,9.81,0.6509,79.62,2.1085,0.51
2024-12-25,71549.0,36489.99,1.56,7.42,1.41,0.04,0.0,19744.65,32834.0,38715.0,16745.34,,,,,,,,,,,,,,,,,,0.02,,,100.0,96.76,0.0,0.0,0.0,100.0,10.08,0.6498,79.54,2.1085,
2024-12-26,71549.0,36489.99,1.56,7.42,1.41,0.04,0.0,19744.65,32834.0,38715.0,16745.34,,,,,,,,,,,,,,,,,,0.02,,,100.0,96.76,0.0,0.0,0.0,100.0,10.08,0.6483,79.45,2.1085,
2024-12-27,71549.0,35774.5,1.56,7.42,1.41,0.04,0.0,19357.5,32834.0,38715.0,16417.0,,,,,,,,,,,,,,,,,,0.02,,,100.0,96.76,0.0,0.0,0.0,100.0,9.95,0.647,79.36,2.1085,0.5
2024-12-30,71549.0,35631.4,1.56,7.5,1.41,0.04,0.0,19280.07,32834.0,38715.0,16351.33,,,,,,,,,,,,,,,,,,0.02,,,100.0,96.76,0.0,0.0,0.0,100.0,10.02,0.646,79.28,2.1085,0.498
2024-12-31,71549.0,37205.48,1.56,7.46,1.41,0.04,0.0,20131.8,32834.0,38715.0,17073.68,,,,,,,,,,,,,,,,,,0.02,,,100.0,96.76,0.0,0.0,0.0,100.0,10.24,0.6429,79.06,2.1085,0.52
2025-01-01,71549.0,37205.48,1.56,7.29,1.41,0.04,0.0,20131.8,32834.0,38715.0,17073.68,,,,,,,,,,,,,,,,,,0.02,,,100.0,96.76,0.0,0.0,0.0,100.0,10.03,0.6445,79.18,2.1085,
2025-01-02,71549.0,37777.87,1.56,7.29,1.41,0.04,0.0,20441.52,32834.0,38715.0,17336.35,,,,,,,,,,,,,,,,,,0.02,,,100.0,96.76,0.0,0.0,0.0,100.0,10.11,0.6443,79.16,2.1085,0.528
2025-01-03,71549.0,37491.68,1.56,7.31,1.41,0.04,0.0,20286.66,32834.0,38715.0,17205.02,,,,,,,,,,,,,,,,,,0.02,,,100.0,96.76,0.0,0.0,0.0,100.0,10.01,0.6468,79.34,2.1085,0.524
2025-01-06,71549.0,38350.26,1.56,7.28,1.41,0.04,0.0,20751.24,32834.0,38715.0,17599.02,,,,,,,,,,,,,,,,,,0.02,,,100.0,96.76,0.0,0.0,0.0,100.0,10.15,0.6453,79.23,2.1085,0.536
2025-01-07,71549.0,36346.89,1.56,7.21,1.41,0.04,0.0,19667.22,32834.0,38715.0,16679.67,,,,,,,,,,,,,,,,,,0.02,,,100.0,96.76,0.0,0.0,0.0,100.0,9.8,0.6483,79.45,2.1085,0.508
2025-01-08,71549.0,37491.68,1.56,8.16,1.41,0.04,0.0,20286.66,32834.0,38715.0,17205.02,,,,,,,,,,,,,,,,,,0.02,,,100.0,96.76,0.0,0.0,0.0,100.0,10.18,0.644,79.14,2.1085,0.524
2025-01-09,71549.0,37777.87,1.56,8.44,1.41,0.04,0.0,20441.52,32834.0,38715.0,17336.35,,,,,,,,,,,,,,,,,,0.02,,,100.0,96.76,0.0,0.0,0.0,100.0,10.08,0.6453,79.23,2.1085,0.528
2025-01-10,41549.0,21854.77,0.91,4.96,0.82,0.02,0.0,12474.09,17834.0,23715.0,9380.68,,,,,,,,0.01,,15000.0,,,,,,,15000.0,0.01,0.01,,100.0,52.55,0.0,0.0,0.0,100.0,17.29,0.4644,64.22,1.2244,0.526
2025-01-13,41549.0,22104.07,0.91,5.02,0.82,0.02,0.0,12616.38,17834.0,23715.0,9487.69,,,,,,,,,,,,,,,,,,0.01,,,100.0,94.19,0.0,0.0,0.0,100.0,17.37,0.4649,64.26,2.1944,0.532
2025-01-14,41549.0,22020.97,0.91,4.84,0.82,0.02,0.0,12568.95,17834.0,23715.0,9452.02,,,,,,,,,,,,,,,,,,0.01,,,100.0,10.1,0.0,0.0,0.0,100.0,17.28,0.4663,64.41,0.2353,0.53
2025-01-15,41549.0,21356.19,0.91,4.81,0.82,0.02,0.0,12189.51,17834.0,23715.0,9166.68,,,,,,,,,,,,,,,,,,0.01,,,100.0,10.1,0.0,0.0,0.0,100.0,17.07,0.4669,64.48,0.2353,0.514
2025-01-16,41549.0,21522.38,0.91,4.84,0.82,0.02,0.0,12284.37,17834.0,23715.0,9238.01,,,,,,,,,,,,,,,,,,0.01,,,100.0,94.19,0.0,0.0,0.0,100.0,17.35,0.4653,64.3,2.1944,0.518
2025-01-17,41549.0,22020.97,0.91,4.88,0.82,0.02,0.0,12568.95,17834.0,23715.0,9452.02,,,,,,,,,,,,,,,,,,0.01,,,100.0,94.19,0.0,0.0,0.0,100.0,17.45,0.4643,64.19,2.1944,0.53
2025-01-20,41549.0,22187.17,0.91,4.93,0.82,0.02,0.0,12663.81,17834.0,23715.0,9523.36,,,,,,,,,,,,,,,,,,0.01,,,100.0,94.19,0.0,0.0,0.0,100.0,17.39,0.467,64.46,2.1944,0.534
2025-01-21,41549.0,22020.97,0.91,4.7,0.82,0.02,0.0,12568.95,17834.0,23715.0,9452.02,,,,,,,,,,,,,,,,,,0.01,,,100.0,94.19,0.0,0.0,0.0,100.0,17.23,0.4659,64.38,2.1944,0.53
2025-01-22,41549.0,22104.07,0.91,4.71,0.82,0.02,0.0,12616.38,17834.0,23715.0,9487.69,,,,,,,,,,,,,,,,,,0.01,,,100.0,94.19,0.0,0.0,0.0,100.0,17.31,0.4652,64.3,2.1944,0.532
2025-01-23,41549.0,22935.05,0.91,4.84,0.82,0.02,0.0,13090.68,17834.0,23715.0,9844.37,,,,,,,,,,,,,,,,,,0.01,,,100.0,94.19,0.0,0.0,0.0,100.0,17.55,0.4636,64.12,2.1944,0.552
2025-01-24,41549.0,22851.95,0.91,4.56,0.82,0.02,0.0,13043.25,17834.0,23715.0,9808.7,,,,,,,,,,,,,,,,,,0.01,,,100.0,94.19,0.0,0.0,0.0,100.0,17.28,0.4665,64.43,2.1944,0.55
2025-01-27,41549.0,23350.54,0.91,4.5,0.82,0.02,0.0,13327.83,17834.0,23715.0,10022.71,,,,,,,,,,,,,,,,,,0.01,,,100.0,89.47,0.0,0.0,0.0,100.0,17.44,0.4644,64.2,2.0843,0.562
2025-01-28,41549.0,23350.54,0.91,4.59,0.82,0.02,0.0,13327.83,17834.0,23715.0,10022.71,,,,,,,,,,,,,,,,,,0.01,,,100.0,89.47,0.0,0.0,0.0,100.0,17.28,0.4652,64.29,2.0843,0.562
2025-01-29,41549.0,23101.24,0.91,4.38,0.82,0.02,0.0,13185.54,17834.0,23715.0,9915.7,,,,,,,,,,,,,,,,,,0.01,,,100.0,89.47,0.0,0.0,0.0,100.0,17.2,0.4657,64.36,2.0843,0.556
2025-01-30,41549.0,23267.44,0.91,4.38,0.82,0.02,0.0,13280.4,17834.0,23715.0,9987.04,,,,,,,,,,,,,,,,,,0.01,,,100.0,89.47,0.0,0.0,0.0,100.0,17.33,0.4648,64.26,2.0843,0.56
2025-01-31,41549.0,22685.75,0.91,4.63,0.82,0.02,0.0,12948.39,17834.0,23715.0,9737.36,,,,,,,,,,,,,,,,,,0.01,,,100.0,89.47,0.0,0.0,0.0,100.0,17.1,0.4664,64.43,2.0843,0.546
2025-02-03,41549.0,22519.56,0.91,4.48,0.82,0.02,0.0,12853.53,17834.0,23715.0,9666.03,,,,,,,,,,,,,,,,,,0.01,,,100.0,89.47,0.0,0.0,0.0,100.0,17.23,0.4658,64.36,2.0843,0.542
2025-02-04,41549.0,21522.38,0.91,4.41,0.82,0.02,0.0,12284.37,17834.0,23715.0,9238.01,,,,,,,,,,,,,,,,,,0.01,,,100.0,89.47,0.0,0.0,0.0,100.0,16.98,0.4681,64.61,2.0843,0.518
2025-02-05,41549.0,20691.4,0.91,5.52,0.82,0.02,0.0,11810.07,17834.0,23715.0,8881.33,,,,,,,,,,,,,,,,,,0.01,,,100.0,89.47,0.0,0.0,0.0,100.0,17.02,0.4677,64.56,2.0843,0.498
2025-02-06,41549.0,20566.76,0.91,5.84,0.82,0.02,0.0,11738.93,17834.0,23715.0,8827.83,,,,,,,,,,,,,,,,,,0.01,,,100.0,89.47,0.0,0.0,0.0,100.0,17.24,0.4656,64.35,2.0843,0.495
2025-02-07,41549.0,20691.4,0.91,5.83,0.82,0.02,0.0,11810.07,17834.0,23715.0,8881.33,,,,,,,,,,,,,,,,,,0.01,,,100.0,89.47,0.0,0.0,0.0,100.0,17.32,0.4647,64.24,2.0843,0.498
2025-02-10,41549.0,20940.7,0.91,5.74,0.82,0.02,0.0,11952.36,17834.0,23715.0,8988.34,,,,,,,,,,,,,,,,,,0.01,,,100.0,89.47,0.0,0.0,0.0,100.0,17.37,0.4647,64.25,2.0843,0.504
2025-02-11,41549.0,21023.79,0.91,5.78,0.82,0.02,0.0,11999.79,17834.0,23715.0,9024.0,,,,,,,,,,,,,,,,,,0.01,,,100.0,89.47,0.0,0.0,0.0,100.0,17.33,0.4657,64.35,2.0843,0.506
2025-02-12,41549.0,27006.85,0.91,5.81,0.82,0.02,0.0,15414.75,17834.0,23715.0,11592.1,,,,,,,,,,,,,,,,,,0.01,,,100.0,89.47,0.0,0.0,0.0,100.0,19.28,0.4523,62.81,2.0843,0.65
2025-02-13,41549.0,22851.95,0.91,4.5,0.82,0.03,0.0,13043.25,17834.0,23715.0,9808.7,,,,,,,,,,,,,,,,,,0.01,,,100.0,89.47,0.0,0.0,0.0,100.0,16.19,0.4743,65.27,2.0843,0.55
2025-02-14,41549.0,23682.93,0.91,3.99,0.82,0.02,0.0,13517.55,17834.0,23715.0,10165.38,,,,,,,,,,,,,,,,,,0.01,,,100.0,89.47,0.0,0.0,0.0,100.0,17.5,0.4613,63.97,2.0843,0.57
2025-02-17,41549.0,23849.13,0.91,3.96,0.82,0.02,0.0,13612.41,17834.0,23715.0,10236.72,,,,,,,,,,,,,,,,,,0.01,,,100.0,89.47,0.0,0.0,0.0,100.0,17.28,0.4625,64.09,2.0843,0.574
2025-02-18,38850.0,22299.9,0.85,3.71,0.76,0.02,0.0,12063.18,17834.0,21016.0,10236.72,,,,,,,,,,,,,,,,,2699.0,0.01,0.0,,100.0,85.19,0.0,0.0,0.0,100.0,15.17,0.5111,68.75,1.8558,0.574
2025-02-19,36151.0,22630.53,0.79,3.25,0.71,0.02,0.0,13156.02,15135.0,21016.0,9474.51,,,,,,,,0.0,,2699.0,,,,,,,,0.01,,,100.0,83.0,0.0,0.0,0.0,100.0,16.25,0.575,73.73,1.9825,0.626
2025-02-20,36151.0,24365.77,0.79,3.09,0.71,0.02,0.0,14164.78,15135.0,21016.0,10200.99,,,,,,,,,,,,,,,,,,0.01,,,100.0,83.0,0.0,0.0,0.0,100.0,16.12,0.5767,73.87,1.9825,0.674
2025-02-21,36151.0,24148.87,0.79,2.85,0.71,0.02,0.0,14038.69,15135.0,21016.0,10110.18,,,,,,,,,,,,,,,,,,0.01,,,100.0,83.0,0.0,0.0,0.0,100.0,16.31,0.5774,73.89,1.9825,0.668
2025-02-24,36151.0,23498.15,0.79,2.74,0.71,0.02,0.0,13660.4,15135.0,21016.0,9837.75,,,,,,,,,,,,,,,,,,0.01,,,100.0,83.0,0.0,0.0,0.0,100.0,16.31,0.5779,73.93,1.9825,0.65
2025-02-25,36151.0,22413.62,0.79,2.41,0.71,0.02,0.0,13029.92,15135.0,21016.0,9383.7,,,,,,,,,,,,,,,,,,0.01,,,100.0,83.0,0.0,0.0,0.0,100.0,16.2,0.5795,74.06,1.9825,0.62
2025-02-26,36151.0,22413.62,0.79,2.49,0.71,0.02,0.0,13029.92,15135.0,21016.0,9383.7,,,,,,,,,,,,,,,,,,0.01,,,100.0,83.0,0.0,0.0,0.0,100.0,16.29,0.5773,73.89,1.9825,0.62
2025-02-27,36151.0,22847.43,0.79,2.49,0.71,0.02,0.0,13282.11,15135.0,21016.0,9565.32,,,,,,,,,,,,,,,,,,0.01,,,100.0,83.0,0.0,0.0,0.0,100.0,16.36,0.576,73.78,1.9825,0.632
2025-02-28,36151.0,21039.88,0.79,2.49,0.71,0.02,0.0,12231.31,15135.0,21016.0,8808.57,,,,,,,,,,,,,,,,,,0.01,,,100.0,83.0,0.0,0.0,0.0,100.0,16.31,0.5795,74.04,1.9825,0.582
2025-03-03,36151.0,21835.2,0.79,2.37,0.71,0.02,0.0,12693.66,15135.0,21016.0,9141.54,,,,,,,,,,,,,,,,,,0.01,,,100.0,83.0,0.0,0.0,0.0,100.0,16.08,0.5782,73.99,1.9825,0.604
2025-03-04,36151.0,22052.11,0.79,2.37,0.71,0.02,0.0,12819.76,15135.0,21016.0,9232.35,,,,,,,,,,,,,,,,,,0.01,,,100.0,83.0,0.0,0.0,0.0,100.0,16.07,0.5792,74.06,1.9825,0.61
2025-03-05,36151.0,22630.53,0.79,2.2,0.71,0.02,0.0,13156.02,15135.0,21016.0,9474.51,,,,,,,,,,,,,,,,,,0.01,,,100.0,83.0,0.0,0.0,0.0,100.0,16.03,0.579,74.05,1.9825,0.626
2025-03-06,36151.0,21762.9,0.79,2.18,0.71,0.02,0.0,12651.63,15135.0,21016.0,9111.27,,,,,,,,,,,,,,,,,,0.01,,,100.0,83.0,0.0,0.0,0.0,100.0,16.27,0.5787,73.99,1.9825,0.602
2025-03-07,36151.0,20606.07,0.79,2.21,0.71,0.02,0.0,11979.12,15135.0,21016.0,8626.95,,,,,,,,,,,,,,,,,,0.01,,,100.0,83.0,0.0,0.0,0.0,100.0,16.22,0.5796,74.07,1.9825,0.57
2025-03-10,36151.0,22485.92,0.79,2.23,0.71,0.02,0.0,13071.95,15135.0,21016.0,9413.97,,,,,,,,,,,,,,,,,,0.01,,,100.0,83.0,0.0,0.0,0.0,100.0,16.16,0.5759,73.81,1.9825,0.622
2025-03-11,36151.0,20967.58,0.79,2.12,0.71,0.02,0.0,12189.28,15135.0,21016.0,8778.3,,,,,,,,,,,,,,,,,,0.01,,,100.0,83.0,0.0,0.0,0.0,100.0,16.17,0.5806,74.14,1.9825,0.58
2025-03-12,36151.0,20606.07,0.79,2.17,0.71,0.02,0.0,11979.12,15135.0,21016.0,8626.95,,,,,,,,,,,,,,,,,,0.01,,,100.0,83.0,0.0,0.0,0.0,100.0,16.3,0.5777,73.92,1.9825,0.57
2025-03-13,36151.0,19521.54,0.79,2.2,0.71,0.02,0.0,11348.64,15135.0,21016.0,8172.9,,,,,,,,,,,,,,,,,,0.01,,,100.0,14.24,0.0,0.0,0.0,100.0,16.32,0.5786,73.98,0.3401,0.54
2025-03-14,36151.0,20389.16,0.79,2.19,0.71,0.02,0.0,11853.02,15135.0,21016.0,8536.14,,,,,,,,,,,,,,,,,,0.01,,,100.0,14.24,0.0,0.0,0.0,100.0,16.19,0.5769,73.88,0.3401,0.564
2025-03-17,36151.0,20389.16,0.79,2.18,0.71,0.02,0.0,11853.02,15135.0,21016.0,8536.14,,,,,,,,,,,,,,,,,,0.01,,,100.0,19.11,0.0,0.0,0.0,100.0,16.19,0.5783,73.97,0.4565,0.564
