,ALDEV FP Equity_DX_SI_QTY,ALDEV FP Equity_DX_SHORT_INTEREST_VALUE,ALDEV FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALDEV FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALDEV FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALDEV FP Equity_DX_SI_MV,ALDEV FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALDEV FP Equity_DX_SUPPLY_SI_QTY,ALDEV FP Equity_DX_BROKER_SI_QTY,ALDEV FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALDEV FP Equity_DX_SUPPLY_SI_MV,ALDEV FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALDEV FP Equity_DX_UTILIZATION_QUANTITY,ALDEV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALDEV FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALDEV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALDEV FP Equity_DX_ACTIVE_UTILIZATION_MV,ALDEV FP Equity_DX_BROKER_SI_CON_RATIO,ALDEV FP Equity_DX_DEMAND_SUPPLY_RATIO,ALDEV FP Equity_PX_LAST
1993-12-08,,,,,,,,,,,,,,,,,,,,68.6021
1993-12-09,,,,,,,,,,,,,,,,,,,,68.4496
1993-12-10,,,,,,,,,,,,,,,,,,,,68.4496
1993-12-13,,,,,,,,,,,,,,,,,,,,68.4496
1993-12-14,,,,,,,,,,,,,,,,,,,,68.6021
1993-12-15,,,,,,,,,,,,,,,,,,,,67.8398
1993-12-16,,,,,,,,,,,,,,,,,,,,67.916
1993-12-17,,,,,,,,,,,,,,,,,,,,67.0776
1993-12-20,,,,,,,,,,,,,,,,,,,,67.23
1993-12-21,,,,,,,,,,,,,,,,,,,,67.23
1993-12-22,,,,,,,,,,,,,,,,,,,,67.23
1993-12-23,,,,,,,,,,,,,,,,,,,,67.23
1993-12-24,,,,,,,,,,,,,,,,,,,,67.0776
1993-12-27,,,,,,,,,,,,,,,,,,,,67.3825
1993-12-28,,,,,,,,,,,,,,,,,,,,67.3825
1993-12-29,,,,,,,,,,,,,,,,,,,,68.5563
1993-12-30,,,,,,,,,,,,,,,,,,,,68.4496
1993-12-31,,,,,,,,,,,,,,,,,,,,68.6021
1994-01-03,,,,,,,,,,,,,,,,,,,,68.6021
1994-01-04,,,,,,,,,,,,,,,,,,,,68.6021
1994-01-05,,,,,,,,,,,,,,,,,,,,69.3643
1994-01-06,,,,,,,,,,,,,,,,,,,,69.9741
1994-01-07,,,,,,,,,,,,,,,,,,,,71.9864
1994-01-10,,,,,,,,,,,,,,,,,,,,70.1265
1994-01-11,,,,,,,,,,,,,,,,,,,,72.4133
1994-01-12,,,,,,,,,,,,,,,,,,,,72.4133
1994-01-13,,,,,,,,,,,,,,,,,,,,72.4133
1994-01-14,,,,,,,,,,,,,,,,,,,,73.328
1994-01-17,,,,,,,,,,,,,,,,,,,,73.1755
1994-01-18,,,,,,,,,,,,,,,,,,,,73.328
1994-01-19,,,,,,,,,,,,,,,,,,,,73.9378
1994-01-20,,,,,,,,,,,,,,,,,,,,74.7
1994-01-21,,,,,,,,,,,,,,,,,,,,75.4623
1994-01-24,,,,,,,,,,,,,,,,,,,,75.4623
1994-01-25,,,,,,,,,,,,,,,,,,,,78.5112
1994-01-26,,,,,,,,,,,,,,,,,,,,78.5112
1994-01-27,,,,,,,,,,,,,,,,,,,,76.377
1994-01-28,,,,,,,,,,,,,,,,,,,,76.2245
1994-01-31,,,,,,,,,,,,,,,,,,,,76.2245
1994-02-01,,,,,,,,,,,,,,,,,,,,76.9868
1994-02-02,,,,,,,,,,,,,,,,,,,,77.749
1994-02-03,,,,,,,,,,,,,,,,,,,,77.749
1994-02-04,,,,,,,,,,,,,,,,,,,,79.2735
1994-02-07,,,,,,,,,,,,,,,,,,,,77.749
1994-02-08,,,,,,,,,,,,,,,,,,,,76.2245
1994-02-09,,,,,,,,,,,,,,,,,,,,74.3951
1994-02-10,,,,,,,,,,,,,,,,,,,,75.7672
1994-02-11,,,,,,,,,,,,,,,,,,,,77.749
1994-02-14,,,,,,,,,,,,,,,,,,,,77.749
1994-02-15,,,,,,,,,,,,,,,,,,,,77.2917
1994-02-16,,,,,,,,,,,,,,,,,,,,76.2245
1994-02-17,,,,,,,,,,,,,,,,,,,,76.5294
1994-02-18,,,,,,,,,,,,,,,,,,,,76.5294
1994-02-21,,,,,,,,,,,,,,,,,,,,76.377
1994-02-22,,,,,,,,,,,,,,,,,,,,76.2245
1994-02-23,,,,,,,,,,,,,,,,,,,,76.0721
1994-02-24,,,,,,,,,,,,,,,,,,,,75.9196
1994-02-28,,,,,,,,,,,,,,,,,,,,74.0902
1994-03-01,,,,,,,,,,,,,,,,,,,,74.0902
1994-03-02,,,,,,,,,,,,,,,,,,,,73.1755
1994-03-03,,,,,,,,,,,,,,,,,,,,73.9378
1994-03-07,,,,,,,,,,,,,,,,,,,,76.2245
1994-03-08,,,,,,,,,,,,,,,,,,,,75.9958
1994-03-09,,,,,,,,,,,,,,,,,,,,75.9958
1994-03-10,,,,,,,,,,,,,,,,,,,,75.9196
1994-03-11,,,,,,,,,,,,,,,,,,,,76.0721
1994-03-14,,,,,,,,,,,,,,,,,,,,75.4623
1994-03-15,,,,,,,,,,,,,,,,,,,,75.4623
1994-03-16,,,,,,,,,,,,,,,,,,,,75.9196
1994-03-17,,,,,,,,,,,,,,,,,,,,76.2245
1994-03-18,,,,,,,,,,,,,,,,,,,,76.2245
1994-03-21,,,,,,,,,,,,,,,,,,,,75.9196
1994-03-22,,,,,,,,,,,,,,,,,,,,76.2245
1994-03-23,,,,,,,,,,,,,,,,,,,,77.2917
1994-03-24,,,,,,,,,,,,,,,,,,,,76.5294
1994-03-25,,,,,,,,,,,,,,,,,,,,74.2427
1994-03-28,,,,,,,,,,,,,,,,,,,,73.9378
1994-03-30,,,,,,,,,,,,,,,,,,,,72.4133
1994-03-31,,,,,,,,,,,,,,,,,,,,71.8797
1994-04-05,,,,,,,,,,,,,,,,,,,,73.1755
1994-04-06,,,,,,,,,,,,,,,,,,,,73.7853
1994-04-07,,,,,,,,,,,,,,,,,,,,73.7853
1994-04-08,,,,,,,,,,,,,,,,,,,,72.4133
1994-04-11,,,,,,,,,,,,,,,,,,,,72.4133
1994-04-12,,,,,,,,,,,,,,,,,,,,73.0231
1994-04-13,,,,,,,,,,,,,,,,,,,,72.8706
1994-04-14,,,,,,,,,,,,,,,,,,,,72.8706
1994-04-15,,,,,,,,,,,,,,,,,,,,70.1265
1994-04-18,,,,,,,,,,,,,,,,,,,,70.1265
1994-04-19,,,,,,,,,,,,,,,,,,,,72.4133
1994-04-20,,,,,,,,,,,,,,,,,,,,72.4133
1994-04-21,,,,,,,,,,,,,,,,,,,,71.651
1994-04-22,,,,,,,,,,,,,,,,,,,,70.8888
1994-04-25,,,,,,,,,,,,,,,,,,,,70.7363
1994-04-26,,,,,,,,,,,,,,,,,,,,70.7363
1994-04-27,,,,,,,,,,,,,,,,,,,,70.7363
1994-04-28,,,,,,,,,,,,,,,,,,,,70.8888
1994-04-29,,,,,,,,,,,,,,,,,,,,70.7363
1994-05-02,,,,,,,,,,,,,,,,,,,,70.7363
1994-05-03,,,,,,,,,,,,,,,,,,,,70.7363
1994-05-04,,,,,,,,,,,,,,,,,,,,70.7363
1994-05-05,,,,,,,,,,,,,,,,,,,,71.9559
1994-05-06,,,,,,,,,,,,,,,,,,,,71.9559
1994-05-09,,,,,,,,,,,,,,,,,,,,71.9559
1994-05-10,,,,,,,,,,,,,,,,,,,,71.9559
1994-05-11,,,,,,,,,,,,,,,,,,,,72.8706
1994-05-13,,,,,,,,,,,,,,,,,,,,73.0231
1994-05-16,,,,,,,,,,,,,,,,,,,,72.7182
1994-05-17,,,,,,,,,,,,,,,,,,,,72.4133
1994-05-18,,,,,,,,,,,,,,,,,,,,71.651
1994-05-19,,,,,,,,,,,,,,,,,,,,71.6358
1994-05-20,,,,,,,,,,,,,,,,,,,,71.651
1994-05-24,,,,,,,,,,,,,,,,,,,,70.7363
1994-05-25,,,,,,,,,,,,,,,,,,,,70.1265
1994-05-26,,,,,,,,,,,,,,,,,,,,70.1265
1994-05-27,,,,,,,,,,,,,,,,,,,,70.4314
1994-05-30,,,,,,,,,,,,,,,,,,,,68.6021
1994-05-31,,,,,,,,,,,,,,,,,,,,68.6021
1994-06-01,,,,,,,,,,,,,,,,,,,,67.8398
1994-06-02,,,,,,,,,,,,,,,,,,,,66.3153
1994-06-03,,,,,,,,,,,,,,,,,,,,66.4678
1994-06-06,,,,,,,,,,,,,,,,,,,,66.6202
1994-06-07,,,,,,,,,,,,,,,,,,,,67.23
1994-06-08,,,,,,,,,,,,,,,,,,,,67.3825
1994-06-09,,,,,,,,,,,,,,,,,,,,67.0776
1994-06-10,,,,,,,,,,,,,,,,,,,,67.8398
1994-06-13,,,,,,,,,,,,,,,,,,,,67.8398
1994-06-14,,,,,,,,,,,,,,,,,,,,67.9923
1994-06-15,,,,,,,,,,,,,,,,,,,,68.1447
1994-06-16,,,,,,,,,,,,,,,,,,,,67.0776
1994-06-17,,,,,,,,,,,,,,,,,,,,67.6874
1994-06-20,,,,,,,,,,,,,,,,,,,,67.4587
1994-06-21,,,,,,,,,,,,,,,,,,,,65.5531
1994-06-22,,,,,,,,,,,,,,,,,,,,64.7908
1994-06-23,,,,,,,,,,,,,,,,,,,,64.7908
1994-06-24,,,,,,,,,,,,,,,,,,,,63.2663
1994-06-27,,,,,,,,,,,,,,,,,,,,64.0286
1994-06-28,,,,,,,,,,,,,,,,,,,,63.8761
1994-06-29,,,,,,,,,,,,,,,,,,,,64.0286
1994-06-30,,,,,,,,,,,,,,,,,,,,64.0286
1994-07-01,,,,,,,,,,,,,,,,,,,,64.0286
1994-07-04,,,,,,,,,,,,,,,,,,,,64.0286
1994-07-05,,,,,,,,,,,,,,,,,,,,64.0286
1994-07-06,,,,,,,,,,,,,,,,,,,,63.8761
1994-07-07,,,,,,,,,,,,,,,,,,,,64.0286
1994-07-08,,,,,,,,,,,,,,,,,,,,64.0286
1994-07-11,,,,,,,,,,,,,,,,,,,,63.9524
1994-07-12,,,,,,,,,,,,,,,,,,,,64.0286
1994-07-13,,,,,,,,,,,,,,,,,,,,63.8761
1994-07-18,,,,,,,,,,,,,,,,,,,,64.0286
1994-07-19,,,,,,,,,,,,,,,,,,,,63.8761
1994-07-20,,,,,,,,,,,,,,,,,,,,64.0286
1994-07-21,,,,,,,,,,,,,,,,,,,,63.9524
1994-07-22,,,,,,,,,,,,,,,,,,,,64.0286
1994-07-25,,,,,,,,,,,,,,,,,,,,63.9524
1994-07-26,,,,,,,,,,,,,,,,,,,,63.5712
1994-07-27,,,,,,,,,,,,,,,,,,,,63.6475
1994-07-28,,,,,,,,,,,,,,,,,,,,63.6627
1994-07-29,,,,,,,,,,,,,,,,,,,,64.0286
1994-08-01,,,,,,,,,,,,,,,,,,,,64.0286
1994-08-02,,,,,,,,,,,,,,,,,,,,64.0286
1994-08-03,,,,,,,,,,,,,,,,,,,,64.0438
1994-08-04,,,,,,,,,,,,,,,,,,,,65.5531
1994-08-05,,,,,,,,,,,,,,,,,,,,65.172
1994-08-08,,,,,,,,,,,,,,,,,,,,64.7908
1994-08-09,,,,,,,,,,,,,,,,,,,,64.7908
1994-08-10,,,,,,,,,,,,,,,,,,,,64.8061
1994-08-11,,,,,,,,,,,,,,,,,,,,64.7908
1994-08-12,,,,,,,,,,,,,,,,,,,,64.7908
1994-08-16,,,,,,,,,,,,,,,,,,,,64.9433
1994-08-17,,,,,,,,,,,,,,,,,,,,64.9433
1994-08-18,,,,,,,,,,,,,,,,,,,,64.7908
1994-08-19,,,,,,,,,,,,,,,,,,,,64.9433
1994-08-22,,,,,,,,,,,,,,,,,,,,65.2482
1994-08-23,,,,,,,,,,,,,,,,,,,,64.8671
1994-08-24,,,,,,,,,,,,,,,,,,,,64.8671
1994-08-25,,,,,,,,,,,,,,,,,,,,64.8671
1994-08-26,,,,,,,,,,,,,,,,,,,,64.7908
1994-08-29,,,,,,,,,,,,,,,,,,,,64.9433
1994-08-30,,,,,,,,,,,,,,,,,,,,64.9433
1994-09-01,,,,,,,,,,,,,,,,,,,,64.9433
1994-09-02,,,,,,,,,,,,,,,,,,,,64.9433
1994-09-05,,,,,,,,,,,,,,,,,,,,64.9433
1994-09-06,,,,,,,,,,,,,,,,,,,,64.7908
1994-09-07,,,,,,,,,,,,,,,,,,,,64.7908
1994-09-08,,,,,,,,,,,,,,,,,,,,64.7908
1994-09-09,,,,,,,,,,,,,,,,,,,,65.2482
1994-09-12,,,,,,,,,,,,,,,,,,,,65.2482
1994-09-13,,,,,,,,,,,,,,,,,,,,67.0776
1994-09-14,,,,,,,,,,,,,,,,,,,,68.6021
1994-09-15,,,,,,,,,,,,,,,,,,,,70.1265
1994-09-16,,,,,,,,,,,,,,,,,,,,70.1265
1994-09-19,,,,,,,,,,,,,,,,,,,,71.3461
1994-09-20,,,,,,,,,,,,,,,,,,,,71.3461
1994-09-21,,,,,,,,,,,,,,,,,,,,70.5687
1994-09-22,,,,,,,,,,,,,,,,,,,,68.4496
1994-09-23,,,,,,,,,,,,,,,,,,,,64.9433
1994-09-26,,,,,,,,,,,,,,,,,,,,64.7908
1994-09-27,,,,,,,,,,,,,,,,,,,,64.9433
1994-09-28,,,,,,,,,,,,,,,,,,,,64.7908
1994-09-29,,,,,,,,,,,,,,,,,,,,64.7908
1994-09-30,,,,,,,,,,,,,,,,,,,,66.9251
1994-10-03,,,,,,,,,,,,,,,,,,,,67.0776
1994-10-04,,,,,,,,,,,,,,,,,,,,67.0776
1994-10-05,,,,,,,,,,,,,,,,,,,,64.7908
1994-10-06,,,,,,,,,,,,,,,,,,,,64.0286
1994-10-07,,,,,,,,,,,,,,,,,,,,64.0286
1994-10-10,,,,,,,,,,,,,,,,,,,,64.181
1994-10-11,,,,,,,,,,,,,,,,,,,,64.0286
1994-10-12,,,,,,,,,,,,,,,,,,,,66.3153
1994-10-13,,,,,,,,,,,,,,,,,,,,66.3153
1994-10-14,,,,,,,,,,,,,,,,,,,,64.0286
1994-10-17,,,,,,,,,,,,,,,,,,,,66.3153
1994-10-18,,,,,,,,,,,,,,,,,,,,67.0776
1994-10-19,,,,,,,,,,,,,,,,,,,,67.8246
1994-10-20,,,,,,,,,,,,,,,,,,,,67.8398
1994-10-21,,,,,,,,,,,,,,,,,,,,67.3672
1994-10-24,,,,,,,,,,,,,,,,,,,,66.4678
1994-10-25,,,,,,,,,,,,,,,,,,,,66.4678
1994-10-26,,,,,,,,,,,,,,,,,,,,65.5531
1994-10-27,,,,,,,,,,,,,,,,,,,,65.5531
1994-10-28,,,,,,,,,,,,,,,,,,,,65.858
1994-11-02,,,,,,,,,,,,,,,,,,,,66.3001
1994-11-03,,,,,,,,,,,,,,,,,,,,65.5378
1994-11-04,,,,,,,,,,,,,,,,,,,,65.5378
1994-11-07,,,,,,,,,,,,,,,,,,,,65.4006
1994-11-09,,,,,,,,,,,,,,,,,,,,65.5378
1994-11-10,,,,,,,,,,,,,,,,,,,,65.5378
1994-11-14,,,,,,,,,,,,,,,,,,,,65.5378
1994-11-15,,,,,,,,,,,,,,,,,,,,65.5378
1994-11-16,,,,,,,,,,,,,,,,,,,,65.5378
1994-11-17,,,,,,,,,,,,,,,,,,,,66.3153
1994-11-18,,,,,,,,,,,,,,,,,,,,66.9251
1994-11-21,,,,,,,,,,,,,,,,,,,,66.9251
1994-11-22,,,,,,,,,,,,,,,,,,,,66.3153
1994-11-23,,,,,,,,,,,,,,,,,,,,66.3153
1994-11-24,,,,,,,,,,,,,,,,,,,,66.4678
1994-11-25,,,,,,,,,,,,,,,,,,,,66.4678
1994-11-28,,,,,,,,,,,,,,,,,,,,66.4678
1994-11-29,,,,,,,,,,,,,,,,,,,,68.1447
1994-11-30,,,,,,,,,,,,,,,,,,,,68.6021
1994-12-01,,,,,,,,,,,,,,,,,,,,66.4678
1994-12-02,,,,,,,,,,,,,,,,,,,,66.6202
1994-12-05,,,,,,,,,,,,,,,,,,,,66.4678
1994-12-06,,,,,,,,,,,,,,,,,,,,66.6202
1994-12-07,,,,,,,,,,,,,,,,,,,,67.0776
1994-12-08,,,,,,,,,,,,,,,,,,,,67.0776
1994-12-09,,,,,,,,,,,,,,,,,,,,67.0776
1994-12-12,,,,,,,,,,,,,,,,,,,,67.0776
1994-12-13,,,,,,,,,,,,,,,,,,,,66.4678
1994-12-14,,,,,,,,,,,,,,,,,,,,66.3153
1994-12-15,,,,,,,,,,,,,,,,,,,,66.3153
1994-12-16,,,,,,,,,,,,,,,,,,,,67.6874
1994-12-19,,,,,,,,,,,,,,,,,,,,66.3153
1994-12-20,,,,,,,,,,,,,,,,,,,,66.3153
1994-12-21,,,,,,,,,,,,,,,,,,,,66.3153
1994-12-22,,,,,,,,,,,,,,,,,,,,66.3153
1994-12-23,,,,,,,,,,,,,,,,,,,,66.3153
1994-12-26,,,,,,,,,,,,,,,,,,,,66.3153
1994-12-27,,,,,,,,,,,,,,,,,,,,66.3153
1994-12-28,,,,,,,,,,,,,,,,,,,,66.3153
1994-12-29,,,,,,,,,,,,,,,,,,,,66.2391
1994-12-30,,,,,,,,,,,,,,,,,,,,65.7055
1995-01-03,,,,,,,,,,,,,,,,,,,,65.7055
1995-01-04,,,,,,,,,,,,,,,,,,,,64.8671
1995-01-05,,,,,,,,,,,,,,,,,,,,64.7908
1995-01-06,,,,,,,,,,,,,,,,,,,,64.0286
1995-01-09,,,,,,,,,,,,,,,,,,,,64.181
1995-01-10,,,,,,,,,,,,,,,,,,,,64.0286
1995-01-11,,,,,,,,,,,,,,,,,,,,64.0286
1995-01-12,,,,,,,,,,,,,,,,,,,,64.0286
1995-01-13,,,,,,,,,,,,,,,,,,,,64.0286
1995-01-16,,,,,,,,,,,,,,,,,,,,64.1048
1995-01-17,,,,,,,,,,,,,,,,,,,,64.0286
1995-01-18,,,,,,,,,,,,,,,,,,,,64.0286
1995-01-19,,,,,,,,,,,,,,,,,,,,63.2663
1995-01-20,,,,,,,,,,,,,,,,,,,,62.5041
1995-01-23,,,,,,,,,,,,,,,,,,,,61.7571
1995-01-24,,,,,,,,,,,,,,,,,,,,61.8181
1995-01-25,,,,,,,,,,,,,,,,,,,,60.9796
1995-01-26,,,,,,,,,,,,,,,,,,,,60.9796
1995-01-27,,,,,,,,,,,,,,,,,,,,60.9796
1995-01-30,,,,,,,,,,,,,,,,,,,,60.9796
1995-01-31,,,,,,,,,,,,,,,,,,,,60.9796
1995-02-01,,,,,,,,,,,,,,,,,,,,60.9796
1995-02-02,,,,,,,,,,,,,,,,,,,,61.1321
1995-02-03,,,,,,,,,,,,,,,,,,,,61.1321
1995-02-06,,,,,,,,,,,,,,,,,,,,63.2663
1995-02-07,,,,,,,,,,,,,,,,,,,,64.0286
1995-02-08,,,,,,,,,,,,,,,,,,,,63.7237
1995-02-09,,,,,,,,,,,,,,,,,,,,61.7419
1995-02-10,,,,,,,,,,,,,,,,,,,,61.8943
1995-02-13,,,,,,,,,,,,,,,,,,,,61.8943
1995-02-14,,,,,,,,,,,,,,,,,,,,62.0468
1995-02-15,,,,,,,,,,,,,,,,,,,,62.0468
1995-02-16,,,,,,,,,,,,,,,,,,,,62.0468
1995-02-17,,,,,,,,,,,,,,,,,,,,61.8943
1995-02-20,,,,,,,,,,,,,,,,,,,,61.8943
1995-02-21,,,,,,,,,,,,,,,,,,,,61.8943
1995-02-22,,,,,,,,,,,,,,,,,,,,61.8943
1995-02-23,,,,,,,,,,,,,,,,,,,,61.8943
1995-02-24,,,,,,,,,,,,,,,,,,,,61.8943
1995-02-27,,,,,,,,,,,,,,,,,,,,61.8943
1995-02-28,,,,,,,,,,,,,,,,,,,,61.7419
1995-03-01,,,,,,,,,,,,,,,,,,,,59.76
1995-03-02,,,,,,,,,,,,,,,,,,,,60.9796
1995-03-03,,,,,,,,,,,,,,,,,,,,61.7419
1995-03-06,,,,,,,,,,,,,,,,,,,,62.5041
1995-03-07,,,,,,,,,,,,,,,,,,,,61.7419
1995-03-08,,,,,,,,,,,,,,,,,,,,61.5894
1995-03-09,,,,,,,,,,,,,,,,,,,,61.7419
1995-03-10,,,,,,,,,,,,,,,,,,,,61.5894
1995-03-13,,,,,,,,,,,,,,,,,,,,62.5803
1995-03-14,,,,,,,,,,,,,,,,,,,,62.1992
1995-03-15,,,,,,,,,,,,,,,,,,,,63.2663
1995-03-16,,,,,,,,,,,,,,,,,,,,63.2663
1995-03-17,,,,,,,,,,,,,,,,,,,,62.5803
1995-03-20,,,,,,,,,,,,,,,,,,,,61.7419
1995-03-21,,,,,,,,,,,,,,,,,,,,64.4859
1995-03-22,,,,,,,,,,,,,,,,,,,,65.5531
1995-03-23,,,,,,,,,,,,,,,,,,,,68.6021
1995-03-24,,,,,,,,,,,,,,,,,,,,68.9832
1995-03-27,,,,,,,,,,,,,,,,,,,,70.1265
1995-03-28,,,,,,,,,,,,,,,,,,,,69.0594
1995-03-29,,,,,,,,,,,,,,,,,,,,69.8216
1995-03-30,,,,,,,,,,,,,,,,,,,,69.8216
1995-03-31,,,,,,,,,,,,,,,,,,,,68.6021
1995-04-03,,,,,,,,,,,,,,,,,,,,69.6692
1995-04-04,,,,,,,,,,,,,,,,,,,,67.8398
1995-04-05,,,,,,,,,,,,,,,,,,,,68.6021
1995-04-06,,,,,,,,,,,,,,,,,,,,68.6021
1995-04-07,,,,,,,,,,,,,,,,,,,,68.6021
1995-04-10,,,,,,,,,,,,,,,,,,,,68.6021
1995-04-11,,,,,,,,,,,,,,,,,,,,69.3643
1995-04-12,,,,,,,,,,,,,,,,,,,,68.6021
1995-04-13,,,,,,,,,,,,,,,,,,,,68.6021
1995-04-18,,,,,,,,,,,,,,,,,,,,68.6021
1995-04-19,,,,,,,,,,,,,,,,,,,,68.6021
1995-04-20,,,,,,,,,,,,,,,,,,,,68.6021
1995-04-21,,,,,,,,,,,,,,,,,,,,68.6021
1995-04-24,,,,,,,,,,,,,,,,,,,,68.6021
1995-04-25,,,,,,,,,,,,,,,,,,,,68.6021
1995-04-26,,,,,,,,,,,,,,,,,,,,68.6021
1995-04-27,,,,,,,,,,,,,,,,,,,,68.6021
1995-04-28,,,,,,,,,,,,,,,,,,,,68.6021
1995-05-02,,,,,,,,,,,,,,,,,,,,71.8187
1995-05-03,,,,,,,,,,,,,,,,,,,,73.7853
1995-05-04,,,,,,,,,,,,,,,,,,,,74.7
1995-05-05,,,,,,,,,,,,,,,,,,,,74.7
1995-05-09,,,,,,,,,,,,,,,,,,,,74.7153
1995-05-10,,,,,,,,,,,,,,,,,,,,75.0964
1995-05-11,,,,,,,,,,,,,,,,,,,,76.2245
1995-05-12,,,,,,,,,,,,,,,,,,,,74.8677
1995-05-15,,,,,,,,,,,,,,,,,,,,74.8677
1995-05-16,,,,,,,,,,,,,,,,,,,,75.4623
1995-05-17,,,,,,,,,,,,,,,,,,,,75.9196
1995-05-18,,,,,,,,,,,,,,,,,,,,75.9044
1995-05-19,,,,,,,,,,,,,,,,,,,,75.0049
1995-05-22,,,,,,,,,,,,,,,,,,,,75.9196
1995-05-23,,,,,,,,,,,,,,,,,,,,75.9196
1995-05-24,,,,,,,,,,,,,,,,,,,,75.9196
1995-05-26,,,,,,,,,,,,,,,,,,,,75.5995
1995-05-29,,,,,,,,,,,,,,,,,,,,75.0202
1995-05-30,,,,,,,,,,,,,,,,,,,,75.0964
1995-05-31,,,,,,,,,,,,,,,,,,,,75.9196
1995-06-01,,,,,,,,,,,,,,,,,,,,76.2245
1995-06-02,,,,,,,,,,,,,,,,,,,,76.9868
1995-06-06,,,,,,,,,,,,,,,,,,,,76.2245
1995-06-07,,,,,,,,,,,,,,,,,,,,76.2245
1995-06-08,,,,,,,,,,,,,,,,,,,,76.2245
1995-06-09,,,,,,,,,,,,,,,,,,,,75.6147
1995-06-12,,,,,,,,,,,,,,,,,,,,75.1574
1995-06-13,,,,,,,,,,,,,,,,,,,,76.2245
1995-06-14,,,,,,,,,,,,,,,,,,,,76.2245
1995-06-15,,,,,,,,,,,,,,,,,,,,75.1726
1995-06-16,,,,,,,,,,,,,,,,,,,,75.0202
1995-06-19,,,,,,,,,,,,,,,,,,,,73.9378
1995-06-20,,,,,,,,,,,,,,,,,,,,73.9378
1995-06-21,,,,,,,,,,,,,,,,,,,,73.9378
1995-06-22,,,,,,,,,,,,,,,,,,,,73.9378
1995-06-23,,,,,,,,,,,,,,,,,,,,73.9378
1995-06-26,,,,,,,,,,,,,,,,,,,,74.3951
1995-06-27,,,,,,,,,,,,,,,,,,,,74.3951
1995-06-28,,,,,,,,,,,,,,,,,,,,74.3951
1995-06-29,,,,,,,,,,,,,,,,,,,,74.2427
1995-06-30,,,,,,,,,,,,,,,,,,,,70.8888
1995-07-03,,,,,,,,,,,,,,,,,,,,71.651
1995-07-04,,,,,,,,,,,,,,,,,,,,71.651
1995-07-05,,,,,,,,,,,,,,,,,,,,71.8035
1995-07-06,,,,,,,,,,,,,,,,,,,,71.651
1995-07-07,,,,,,,,,,,,,,,,,,,,71.8035
1995-07-10,,,,,,,,,,,,,,,,,,,,72.5657
1995-07-11,,,,,,,,,,,,,,,,,,,,73.328
1995-07-12,,,,,,,,,,,,,,,,,,,,73.328
1995-07-13,,,,,,,,,,,,,,,,,,,,71.651
1995-07-17,,,,,,,,,,,,,,,,,,,,71.8035
1995-07-18,,,,,,,,,,,,,,,,,,,,71.651
1995-07-19,,,,,,,,,,,,,,,,,,,,71.651
1995-07-20,,,,,,,,,,,,,,,,,,,,71.651
1995-07-21,,,,,,,,,,,,,,,,,,,,71.651
1995-07-24,,,,,,,,,,,,,,,,,,,,71.651
1995-07-25,,,,,,,,,,,,,,,,,,,,71.651
1995-07-26,,,,,,,,,,,,,,,,,,,,72.8706
1995-07-27,,,,,,,,,,,,,,,,,,,,72.8706
1995-07-28,,,,,,,,,,,,,,,,,,,,72.2608
1995-07-31,,,,,,,,,,,,,,,,,,,,71.651
1995-08-01,,,,,,,,,,,,,,,,,,,,72.4133
1995-08-02,,,,,,,,,,,,,,,,,,,,72.3828
1995-08-03,,,,,,,,,,,,,,,,,,,,71.651
1995-08-04,,,,,,,,,,,,,,,,,,,,72.4133
1995-08-07,,,,,,,,,,,,,,,,,,,,73.4804
1995-08-08,,,,,,,,,,,,,,,,,,,,73.0993
1995-08-09,,,,,,,,,,,,,,,,,,,,73.0993
1995-08-10,,,,,,,,,,,,,,,,,,,,73.0993
1995-08-11,,,,,,,,,,,,,,,,,,,,70.8888
1995-08-16,,,,,,,,,,,,,,,,,,,,70.1265
1995-08-17,,,,,,,,,,,,,,,,,,,,70.1265
1995-08-18,,,,,,,,,,,,,,,,,,,,70.1265
1995-08-21,,,,,,,,,,,,,,,,,,,,69.3643
1995-08-22,,,,,,,,,,,,,,,,,,,,67.6874
1995-08-23,,,,,,,,,,,,,,,,,,,,66.3153
1995-08-24,,,,,,,,,,,,,,,,,,,,67.0776
1995-08-25,,,,,,,,,,,,,,,,,,,,67.0776
1995-08-28,,,,,,,,,,,,,,,,,,,,67.3825
1995-08-29,,,,,,,,,,,,,,,,,,,,68.6021
1995-08-30,,,,,,,,,,,,,,,,,,,,68.7545
1995-08-31,,,,,,,,,,,,,,,,,,,,69.3643
1995-09-01,,,,,,,,,,,,,,,,,,,,69.6692
1995-09-04,,,,,,,,,,,,,,,,,,,,69.3643
1995-09-05,,,,,,,,,,,,,,,,,,,,69.5168
1995-09-06,,,,,,,,,,,,,,,,,,,,69.3643
1995-09-07,,,,,,,,,,,,,,,,,,,,70.1265
