,CS9 FP Equity_DX_SI_QTY,CS9 FP Equity_DX_SHORT_INTEREST_VALUE,CS9 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CS9 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CS9 FP Equity_DX_SI_MV,CS9 FP Equity_DX_DSS,CS9 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CS9 FP Equity_DX_SUPPLY_SI_QTY,CS9 FP Equity_DX_BROKER_SI_QTY,CS9 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CS9 FP Equity_DX_BROKER_SI_MV_NEW_x,CS9 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CS9 FP Equity_DX_BROKER_SI_MV_INC_x,CS9 FP Equity_DX_BROKER_SI_QTY_ADD,CS9 FP Equity_DX_BROKER_SI_QTY_NEW,CS9 FP Equity_DX_SUPPLY_SI_MV_DEC,CS9 FP Equity_DX_BROKER_SI_QTY_INC,CS9 FP Equity_DX_SUPPLY_SI_QTY_DEC,CS9 FP Equity_DX_BROKER_SI_MV_NEW_y,CS9 FP Equity_DX_BROKER_SI_MV_INC_y,CS9 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CS9 FP Equity_DX_BROKER_SI_MV_ADD,CS9 FP Equity_DX_SUPPLY_SI_QTY_ADD,CS9 FP Equity_DX_BROKER_SI_QTY_DEC,CS9 FP Equity_DX_SUPPLY_SI_MV,CS9 FP Equity_DX_BROKER_SI_MV_DEC,CS9 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CS9 FP Equity_DX_UTILIZATION_QUANTITY,CS9 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CS9 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CS9 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CS9 FP Equity_DX_ACTIVE_UTILIZATION_MV,CS9 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CS9 FP Equity_DX_BROKER_SI_CON_RATIO,CS9 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CS9 FP Equity_DX_DEMAND_SUPPLY_RATIO,CS9 FP Equity_PX_LAST
2024-08-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,480.0,154463.47,0.15,0.0,,0.0,,0.0,321.7989
2024-08-22,1600.0,516350.72,3.58,0.13,0.51,,258175.36,800.0,800.0,258175.36,,,,800.0,,,,,,,,0.26,800.0,,0.26,,100.0,62.5,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.25,322.7192
2024-08-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.26,,800.0,,,,,,800.0,0.0,0.26,0.0,0.0,480.0,155609.42,0.16,0.0,,0.0,,0.0,324.1863
2024-08-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,480.0,155738.4,0.16,0.0,,0.0,,0.0,324.455
2024-08-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,480.0,155785.63,0.16,0.0,,0.0,,0.0,324.5534
2024-08-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,480.0,156044.45,0.16,0.0,,0.0,,0.0,325.0926
2024-08-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,480.0,157518.62,0.16,0.0,,0.0,,0.0,328.1638
2024-08-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,480.0,157627.1,0.16,0.0,,0.0,,0.0,328.3898
2024-09-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,480.0,157747.97,0.16,0.0,,0.0,,0.0,328.6416
2024-09-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,480.0,156329.81,0.16,0.0,,0.0,,0.0,325.6871
2024-09-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,480.0,154532.11,0.16,0.0,,0.0,,0.0,321.9419
2024-09-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,480.0,153621.79,0.16,0.0,,0.0,,0.0,320.0454
2024-09-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,480.0,151610.59,0.15,0.0,,0.0,,0.0,315.8554
2024-09-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,480.0,152973.89,0.15,0.0,,0.0,,0.0,318.6956
2024-09-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,480.0,152213.23,0.15,0.0,,0.0,,0.0,317.1109
2024-09-11,141.0,44739.78,0.41,0.01,0.04,,44739.78,141.0,141.0,44739.78,,,,141.0,,,,,,,,0.04,141.0,,0.04,,100.0,22.71,0.0,0.0,0.0,100.0,,1.0,100.0,0.2271,317.3034
2024-09-12,141.0,45089.54,0.42,0.01,0.05,,45089.54,141.0,141.0,45089.54,,,,,,,,,,,,,,,0.04,,100.0,29.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.2938,319.784
2024-09-13,141.0,45409.99,0.48,0.01,0.05,,45409.99,141.0,141.0,45409.99,,,,,,,,,,,,,,,0.04,,100.0,29.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.2938,322.0567
2024-09-16,141.0,45359.7,0.48,0.01,0.05,,45359.7,141.0,141.0,45359.7,,,,,,,,,,,,,,,0.05,,100.0,29.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.2938,321.7
2024-09-17,141.0,45594.82,0.49,0.01,0.05,,45594.82,141.0,141.0,45594.82,,,,,,,,,,,,,,,0.05,,100.0,29.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.2938,323.3675
2024-09-18,141.0,45275.17,0.54,0.01,0.05,,45275.17,141.0,141.0,45275.17,,,,,,,,,,,,,,,0.05,,100.0,29.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.2938,321.1005
2024-09-19,141.0,45946.92,0.58,0.01,0.05,,45946.92,141.0,141.0,45946.92,,,,,,,,,,,,,,,0.05,,100.0,29.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.2938,325.8647
2024-09-20,141.0,45285.32,0.59,0.01,0.05,,45285.32,141.0,141.0,45285.32,,,,,,,,,,,,,,,0.05,,100.0,29.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.2938,321.1725
2024-09-23,141.0,45450.79,0.66,0.01,0.05,,45450.79,141.0,141.0,45450.79,,,,,,,,,,,,,,,0.05,,100.0,29.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.2938,322.346
2024-09-24,141.0,45779.4,0.5,0.01,0.05,,45779.4,141.0,141.0,45779.4,,,,,,,,,,,,,,,0.05,,100.0,29.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.2938,324.6766
2024-09-25,141.0,45777.93,0.51,0.01,0.05,,45777.93,141.0,141.0,45777.93,,,,,,,,,,,,,,,0.05,,100.0,29.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.2938,324.6662
2024-09-26,141.0,46537.29,0.47,0.01,0.05,,46537.29,141.0,141.0,46537.29,,,,,,,,,,,,,,,0.05,,100.0,29.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.2938,330.0517
2024-09-27,141.0,46746.17,0.48,0.01,0.05,,46746.17,141.0,141.0,46746.17,,,,,,,,,,,,,,,0.05,,100.0,29.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.2938,331.5331
2024-09-30,141.0,46221.14,0.49,0.01,0.05,,46221.14,141.0,141.0,46221.14,,,,,,,,,,,,,,,0.05,,100.0,29.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.2938,327.8095
2024-10-01,141.0,45780.22,0.45,0.01,0.05,,45780.22,141.0,141.0,45780.22,,,,,,,,,,,,,,,0.05,,100.0,29.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.2938,324.6824
2024-10-02,141.0,46038.09,0.44,0.01,0.05,,46038.09,141.0,141.0,46038.09,,,,,,,,,,,,,,,0.05,,100.0,29.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.2938,326.5113
2024-10-03,141.0,45601.91,0.42,0.01,0.05,,45601.91,141.0,141.0,45601.91,,,,,,,,,,,,,,,0.05,,100.0,29.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.2938,323.4178
2024-10-04,141.0,45838.0,0.41,0.01,0.05,,45838.0,141.0,141.0,45838.0,,,,,,,,,,,,,,,0.05,,100.0,29.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.2938,325.0922
2024-10-07,141.0,45948.91,0.42,0.01,0.05,,45948.91,141.0,141.0,45948.91,,,,,,,,,,,,,,,0.05,,100.0,29.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.2938,325.8788
2024-10-08,141.0,45649.16,0.44,0.01,0.05,,45649.16,141.0,141.0,45649.16,,,,,,,,,,,,,,,0.05,,100.0,29.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.2938,323.7529
2024-10-09,135.0,43976.98,0.43,0.01,0.04,,43976.98,141.0,135.0,45931.51,,,,,,,,,,,,,,6.0,0.05,0.0,100.0,29.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.2813,325.7554
2024-10-10,135.0,43862.58,0.41,0.01,0.04,,43862.58,135.0,135.0,43862.58,,,,,,0.0,,6.0,,,,,,,0.04,,100.0,28.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.2813,324.908
2024-10-11,135.0,44088.44,0.39,0.01,0.04,,44088.44,135.0,135.0,44088.44,,,,,,,,,,,,,,,0.04,,100.0,28.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.2813,326.581
2024-10-14,135.0,44270.9,0.4,0.01,0.04,,44270.9,135.0,135.0,44270.9,,,,,,,,,,,,,,,0.04,,100.0,28.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.2813,327.9326
2024-10-15,135.0,43824.7,0.38,0.01,0.04,,43824.7,135.0,135.0,43824.7,,,,,,,,,,,,,,,0.04,,100.0,28.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.2813,324.6274
2024-10-16,135.0,43584.09,0.37,0.01,0.04,,43584.09,135.0,135.0,43584.09,,,,,,,,,,,,,,,0.04,,100.0,28.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.2813,322.8451
2024-10-17,135.0,43883.67,0.34,0.01,0.04,,43883.67,135.0,135.0,43883.67,,,,,,,,,,,,,,,0.04,,100.0,28.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.2813,325.0642
2024-10-18,135.0,44044.61,0.34,0.01,0.04,,44044.61,135.0,135.0,44044.61,,,,,,,,,,,,,,,0.04,,100.0,28.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.2813,326.2564
2024-10-21,135.0,43678.14,0.34,0.01,0.04,,43678.14,135.0,135.0,43678.14,,,,,,,,,,,,,,,0.04,,100.0,28.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.2813,323.5418
2024-10-22,135.0,43576.83,0.33,0.01,0.04,,43576.83,135.0,135.0,43576.83,,,,,,,,,,,,,,,0.04,,100.0,28.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.2813,322.7913
2024-10-23,135.0,43331.98,0.32,0.01,0.04,,43331.98,135.0,135.0,43331.98,,,,,,,,,,,,,,,0.04,,100.0,28.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.2813,320.9776
2024-10-24,135.0,43430.72,0.3,0.01,0.04,,43430.72,135.0,135.0,43430.72,,,,,,,,,,,,,,,0.04,,100.0,28.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.2813,321.709
2024-10-25,135.0,43346.04,0.3,0.01,0.04,,43346.04,135.0,135.0,43346.04,,,,,,,,,,,,,,,0.04,,100.0,28.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.2813,321.0818
2024-10-28,135.0,43613.68,0.29,0.01,0.04,,43613.68,135.0,135.0,43613.68,,,,,,,,,,,,,,,0.04,,100.0,28.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.2813,323.0643
2024-10-29,135.0,43413.31,0.28,0.01,0.04,,43413.31,135.0,135.0,43413.31,,,,,,,,,,,,,,,0.04,,100.0,28.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.2813,321.5801
2024-10-30,135.0,42839.85,0.28,0.01,0.04,,42839.85,135.0,135.0,42839.85,,,,,,,,,,,,,,,0.04,,100.0,28.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.2813,317.3322
2024-10-31,135.0,42173.49,0.27,0.01,0.04,,42173.49,135.0,135.0,42173.49,,,,,,,,,,,,,,,0.04,,100.0,28.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.2813,312.3962
2024-11-01,135.0,42681.47,0.25,0.01,0.04,,42681.47,135.0,135.0,42681.47,,,,,,,,,,,,,,,0.04,,100.0,28.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.2813,316.159
2024-11-04,135.0,42493.32,0.25,0.01,0.04,,42493.32,135.0,135.0,42493.32,,,,,,,,,,,,,,,0.04,,100.0,28.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.2813,314.7653
2024-11-05,135.0,42454.41,0.29,0.01,0.04,,42454.41,135.0,135.0,42454.41,,,,,,,,,,,,,,,0.04,,100.0,28.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.2813,314.4771
2024-11-06,135.0,42074.51,0.26,0.01,0.04,,42074.51,135.0,135.0,42074.51,,,,,,,,,,,,,,,0.04,,100.0,28.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.2813,311.663
2024-11-07,135.0,42346.49,0.27,0.01,0.04,,42346.49,135.0,135.0,42346.49,,,,,,,,,,,,,,,0.04,,100.0,28.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.2813,313.6777
2024-11-08,135.0,41981.48,0.26,0.01,0.04,,41981.48,135.0,135.0,41981.48,,,,,,,,,,,,,,,0.04,,100.0,28.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.2813,310.9739
2024-11-11,135.0,42468.15,0.25,0.01,0.04,,42468.15,135.0,135.0,42468.15,,,,,,,,,,,,,,,0.04,,100.0,28.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.2813,314.5789
2024-11-12,135.0,41548.36,0.23,0.01,0.04,,41548.36,135.0,135.0,41548.36,,,,,,,,,,,,,,,0.04,,100.0,28.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.2813,307.7656
2024-11-13,135.0,41547.99,0.22,0.01,0.04,,41547.99,135.0,135.0,41547.99,,,,,,,,,,,,,,,0.04,,100.0,28.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.2813,307.7629
2024-11-14,135.0,42110.04,0.21,0.01,0.04,,42110.04,135.0,135.0,42110.04,,,,,,,,,,,,,,,0.04,,100.0,28.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.2813,311.9262
2024-11-15,135.0,41812.59,0.21,0.01,0.04,,41812.59,135.0,135.0,41812.59,,,,,,,,,,,,,,,0.04,,100.0,28.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.2813,309.7229
2024-11-18,135.0,41775.72,0.2,0.01,0.04,,41775.72,135.0,135.0,41775.72,,,,,,,,,,,,,,,0.04,,100.0,28.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.2813,309.4498
2024-11-19,135.0,41651.21,0.2,0.01,0.04,,41651.21,135.0,135.0,41651.21,,,,,,,,,,,,,,,0.04,,100.0,28.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.2813,308.5275
2024-11-20,135.0,41623.85,0.19,0.01,0.04,,41623.85,135.0,135.0,41623.85,,,,,,,,,,,,,,,0.04,,100.0,28.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.2813,308.3248
2024-11-21,135.0,41755.31,0.2,0.01,0.04,,41755.31,135.0,135.0,41755.31,,,,,,,,,,,,,,,0.04,,100.0,28.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.2813,309.2986
2024-11-22,135.0,42312.04,0.2,0.01,0.04,,42312.04,135.0,135.0,42312.04,,,,,,,,,,,,,,,0.04,,100.0,28.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.2813,313.4225
2024-11-25,135.0,42404.16,0.2,0.01,0.04,,42404.16,135.0,135.0,42404.16,,,,,,,,,,,,,,,0.04,,100.0,28.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.2813,314.1049
2024-11-26,135.0,42212.7,0.2,0.01,0.04,,42212.7,135.0,135.0,42212.7,,,,,,,,,,,,,,,0.04,,100.0,28.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.2813,312.6867
2024-11-27,135.0,42049.89,0.19,0.01,0.04,,42049.89,135.0,135.0,42049.89,,,,,,,,,,,,,,,0.04,,100.0,28.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.2813,311.4807
2024-11-28,270.0,84415.23,0.39,0.02,0.08,,42207.62,135.0,135.0,42207.62,,,,,,,,,,,,,,,0.04,,100.0,28.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.5625,312.649
2024-11-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.04,,135.0,,,,,,135.0,0.0,0.04,0.0,0.0,151.0,47487.73,0.05,0.0,,0.0,,0.0,314.4883
2024-12-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,151.0,47770.13,0.05,0.0,,0.0,,0.0,316.3585
2024-12-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,150.0,47786.28,0.05,0.0,,0.0,,0.0,318.5752
2024-12-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,150.0,47886.11,0.05,0.0,,0.0,,0.0,319.2407
2024-12-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,150.0,48089.6,0.05,0.0,,0.0,,0.0,320.5973
2024-12-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,150.0,48218.1,0.05,0.0,,0.0,,0.0,321.454
2024-12-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,150.0,48375.15,0.05,0.0,,0.0,,0.0,322.501
2024-12-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,150.0,48035.39,0.05,0.0,,0.0,,0.0,320.2359
2024-12-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,150.0,48268.02,0.05,0.0,,0.0,,0.0,321.7868
2024-12-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,150.0,48122.76,0.05,0.0,,0.0,,0.0,320.8184
2024-12-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,150.0,47832.26,0.05,0.0,,0.0,,0.0,318.8817
2024-12-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,150.0,47876.54,0.05,0.0,,0.0,,0.0,319.1769
2024-12-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,150.0,47611.08,0.05,0.0,,0.0,,0.0,317.4072
2024-12-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,150.0,47679.21,0.05,0.0,,0.0,,0.0,317.8614
2024-12-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,150.0,46910.69,0.05,0.0,,0.0,,0.0,312.7379
2024-12-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,150.0,46434.78,0.05,0.0,,0.0,,0.0,309.5652
2024-12-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,150.0,46420.56,0.05,0.0,,0.0,,0.0,309.4704
2024-12-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,150.0,46705.04,0.05,0.0,,0.0,,0.0,311.3669
2024-12-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,150.0,46705.04,0.05,0.0,,0.0,,0.0,
2024-12-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,150.0,46705.04,0.05,0.0,,0.0,,0.0,
2024-12-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,150.0,46869.2,0.05,0.0,,0.0,,0.0,312.4613
2024-12-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,150.0,46591.38,0.05,0.0,,0.0,,0.0,310.6092
2024-12-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,150.0,46894.29,0.05,0.0,,0.0,,0.0,312.6286
2025-01-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,150.0,46894.29,0.05,0.0,,0.0,,0.0,
2025-01-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,150.0,47232.69,0.05,0.0,,0.0,,0.0,314.8846
2025-01-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,150.0,46918.25,0.05,0.0,,0.0,,0.0,312.7883
2025-01-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,150.0,47576.51,0.05,0.0,,0.0,,0.0,317.1767
2025-01-07,128.0,40614.08,0.16,0.01,0.04,,40614.08,128.0,128.0,40614.08,,,,128.0,,,,,,,,0.04,128.0,,0.04,,100.0,51.2,0.0,0.0,0.0,100.0,,1.0,100.0,0.512,317.2975
2025-01-08,128.0,40405.58,0.16,0.01,0.04,,40405.58,128.0,128.0,40405.58,,,,,,,,,,,,,,,0.04,,100.0,85.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8533,315.6686
2025-01-09,128.0,40696.41,0.16,0.01,0.04,,40696.41,128.0,128.0,40696.41,,,,,,,,,,,,,,,0.04,,100.0,85.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8533,317.9407
2025-01-10,128.0,40345.86,0.16,0.01,0.04,,40345.86,128.0,128.0,40345.86,,,,,,,,,,,,,,,0.04,,100.0,85.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8533,315.202
2025-01-13,128.0,40137.41,0.18,0.01,0.04,,40137.41,128.0,128.0,40137.41,,,,,,,,,,,,,,,0.04,,100.0,85.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8533,313.5735
2025-01-14,128.0,40048.63,0.18,0.01,0.04,,40048.63,128.0,128.0,40048.63,,,,,,,,,,,,,,,0.04,,100.0,85.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8533,312.8799
2025-01-15,128.0,40608.83,0.18,0.01,0.04,,40608.83,128.0,128.0,40608.83,,,,,,,,,,,,,,,0.04,,100.0,85.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8533,317.2565
2025-01-16,128.0,41058.73,0.17,0.01,0.04,,41058.73,128.0,128.0,41058.73,,,,,,,,,,,,,,,0.04,,100.0,85.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8533,320.7713
2025-01-17,128.0,41352.95,0.16,0.01,0.04,,41352.95,128.0,128.0,41352.95,,,,,,,,,,,,,,,0.04,,100.0,85.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8533,323.0699
2025-01-20,128.0,41310.31,0.17,0.01,0.04,,41310.31,128.0,128.0,41310.31,,,,,,,,,,,,,,,0.04,,100.0,85.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8533,322.7368
2025-01-21,128.0,41517.68,0.16,0.01,0.04,,41517.68,128.0,128.0,41517.68,,,,,,,,,,,,,,,0.04,,100.0,85.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8533,324.3569
2025-01-22,128.0,41657.25,0.16,0.01,0.04,,41657.25,128.0,128.0,41657.25,,,,,,,,,,,,,,,0.04,,100.0,85.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8533,325.4473
2025-01-23,128.0,41749.43,0.15,0.01,0.04,,41749.43,128.0,128.0,41749.43,,,,,,,,,,,,,,,0.04,,100.0,85.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8533,326.1674
2025-01-24,128.0,41761.82,0.15,0.01,0.04,,41761.82,128.0,128.0,41761.82,,,,,,,,,,,,,,,0.04,,100.0,85.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8533,326.2642
2025-01-27,128.0,41715.37,0.17,0.01,0.04,,41715.37,128.0,128.0,41715.37,,,,,,,,,,,,,,,0.04,,100.0,85.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8533,325.9013
2025-01-28,128.0,41820.8,0.17,0.01,0.04,,41820.8,128.0,128.0,41820.8,,,,,,,,,,,,,,,0.04,,100.0,85.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8533,326.725
2025-01-29,128.0,41887.08,0.17,0.01,0.04,,41887.08,128.0,128.0,41887.08,,,,,,,,,,,,,,,0.04,,100.0,85.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8533,327.2428
2025-01-30,128.0,42293.94,0.17,0.01,0.04,,42293.94,128.0,128.0,42293.94,,,,,,,,,,,,,,,0.04,,100.0,85.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8533,330.4214
2025-01-31,284.0,93815.65,0.37,0.02,0.09,,42283.11,156.0,128.0,51532.54,,,,,,,,,,,,,28.0,,0.05,,100.0,87.64,0.0,0.0,0.0,100.0,9.82,0.8229,90.18,1.5955,330.3368
2025-02-03,28.0,9165.26,0.04,0.0,0.01,,0.0,28.0,0.0,9165.26,,,,,,0.04,,128.0,,,,,,128.0,0.01,0.04,100.0,15.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.1573,327.3308
2025-02-04,28.0,9206.49,0.04,0.0,0.01,,0.0,28.0,0.0,9206.49,,,,,,,,,,,,,,,0.01,,100.0,15.73,0.0,0.0,0.0,100.0,,1.0,100.0,0.1573,328.8033
