,BUR FP Equity_DX_SI_QTY,BUR FP Equity_DX_SHORT_INTEREST_VALUE,BUR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,BUR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BUR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BUR FP Equity_DX_SI_MV,BUR FP Equity_DX_DSS,BUR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BUR FP Equity_DX_SUPPLY_SI_QTY,BUR FP Equity_DX_BROKER_SI_QTY,BUR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BUR FP Equity_DX_BROKER_SI_MV_NEW_x,BUR FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BUR FP Equity_DX_SUPPLY_SI_QTY_INC_x,BUR FP Equity_DX_BROKER_SI_MV_INC_x,BUR FP Equity_DX_SUPPLY_SI_MV_NEW,BUR FP Equity_DX_BROKER_SI_QTY_ADD,BUR FP Equity_DX_BROKER_SI_QTY_NEW,BUR FP Equity_DX_SUPPLY_SI_MV_DEC,BUR FP Equity_DX_BROKER_SI_QTY_INC,BUR FP Equity_DX_SUPPLY_SI_QTY_DEC,BUR FP Equity_DX_BROKER_SI_MV_NEW_y,BUR FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BUR FP Equity_DX_BROKER_SI_MV_INC_y,BUR FP Equity_DX_SUPPLY_SI_QTY_INC_y,BUR FP Equity_DX_BROKER_SI_MV_ADD,BUR FP Equity_DX_SUPPLY_SI_QTY_ADD,BUR FP Equity_DX_BROKER_SI_QTY_DEC,BUR FP Equity_DX_SUPPLY_SI_MV,BUR FP Equity_DX_BROKER_SI_MV_DEC,BUR FP Equity_DX_SUPPLY_SI_MV_RMV,BUR FP Equity_DX_BROKER_SI_MV_RMV,BUR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BUR FP Equity_DX_UTILIZATION_QUANTITY,BUR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BUR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BUR FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BUR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BUR FP Equity_DX_ACTIVE_UTILIZATION_MV,BUR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BUR FP Equity_DX_BROKER_SI_CON_RATIO,BUR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BUR FP Equity_DX_DEMAND_SUPPLY_RATIO
2011-04-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15536.0,3180729.69,,3.46,0.0,,0.0,,0.0
2011-04-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15536.0,3180729.69,,3.46,0.0,,0.0,,0.0
2011-04-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15536.0,3152202.96,,3.46,0.0,,0.0,,0.0
2011-04-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15536.0,3052359.43,,3.43,0.0,,0.0,,0.0
2011-04-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15536.0,3080886.15,,3.32,0.0,,0.0,,0.0
2011-04-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15536.0,3052359.43,,3.36,0.0,,0.0,,0.0
2011-05-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15536.0,3049364.12,,3.32,0.0,,0.0,,0.0
2011-05-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15536.0,3009569.34,,3.32,0.0,,0.0,,0.0
2011-05-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15536.0,3009569.34,,3.28,0.0,,0.0,,0.0
2011-05-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15536.0,3009569.34,,3.28,0.0,,0.0,,0.0
2011-05-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15536.0,3066622.79,,3.28,0.0,,0.0,,0.0
2011-05-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15536.0,3066622.79,,3.34,0.0,,0.0,,0.0
2011-05-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15536.0,3180729.69,,3.34,0.0,,0.0,,0.0
2011-05-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15536.0,3137939.6,,3.46,0.0,,0.0,,0.0
2011-05-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15536.0,3194993.05,,3.42,0.0,,0.0,,0.0
2011-05-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15536.0,3237783.13,,3.48,0.0,,0.0,,0.0
2011-05-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15536.0,3113406.62,,3.53,0.0,,0.0,,0.0
2011-05-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15536.0,3145071.28,,3.39,0.0,,0.0,,0.0
2011-05-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15536.0,3178590.18,,3.43,0.0,,0.0,,0.0
2011-05-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15536.0,3222806.6,,3.46,0.0,,0.0,,0.0
2011-05-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15536.0,3209256.41,,3.51,0.0,,0.0,,0.0
2011-05-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15536.0,2984037.93,,3.49,0.0,,0.0,,0.0
2011-05-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15536.0,3250477.53,,3.25,0.0,,0.0,,0.0
2011-05-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15536.0,3273441.54,,3.54,0.0,,0.0,,0.0
2011-05-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15536.0,3195135.68,,3.56,0.0,,0.0,,0.0
2011-05-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15536.0,3264312.99,,3.48,0.0,,0.0,,0.0
2011-05-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15536.0,3408943.48,,3.56,0.0,,0.0,,0.0
2011-05-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15536.0,3280573.22,,3.71,0.0,,0.0,,0.0
2011-06-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15536.0,3280573.22,,3.57,0.0,,0.0,,0.0
2011-06-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15536.0,3408943.48,,3.57,0.0,,0.0,,0.0
2011-06-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15536.0,3480260.28,,3.72,0.0,,0.0,,0.0
2011-06-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15536.0,3480260.28,,3.79,0.0,,0.0,,0.0
2011-06-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15536.0,3480260.28,,3.79,0.0,,0.0,,0.0
2011-06-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15536.0,3465996.92,,3.79,0.0,,0.0,,0.0
2011-06-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15536.0,3451733.56,,3.78,0.0,,0.0,,0.0
2011-06-10,15126.0,3360641.05,4.99,109.45,0.81,3.66,0.0,0.0,15126.0,0.0,3360641.05,,,,,,,,,,,,,,,,15126.0,,3.66,,,,100.0,97.36,0.0,0.0,,0.0,100.0,,0.0,,0.9736
2011-06-13,15126.0,3360501.32,4.99,110.09,0.81,3.64,0.0,0.0,15126.0,0.0,3360501.32,,,,,,,,,,,,,,,,,,3.64,,,,100.0,97.36,0.0,0.0,,0.0,100.0,,0.0,,0.9736
2011-06-14,15126.0,3346527.76,4.99,112.85,0.81,3.64,0.0,0.0,15126.0,0.0,3346527.76,,,,,,,,,,,,,,,,,,3.64,,,,100.0,97.36,0.0,0.0,,0.0,100.0,,0.0,,0.9736
2011-06-15,15126.0,3346527.76,4.99,114.07,0.81,3.62,0.0,0.0,15126.0,0.0,3346527.76,,,,,,,,,,,,,,,,,,3.62,,,,100.0,97.36,0.0,0.0,,0.0,100.0,,0.0,,0.9736
2011-06-16,15126.0,3255839.36,4.99,114.62,0.81,3.62,0.0,0.0,15126.0,0.0,3255839.36,,,,,,,,,,,,,,,,,,3.62,,,,100.0,97.36,0.0,0.0,,0.0,100.0,,0.0,,0.9736
2011-06-17,15126.0,3214058.41,4.99,116.83,0.81,3.52,0.0,0.0,15126.0,0.0,3214058.41,,,,,,,,,,,,,,,,,,3.52,,,,100.0,97.36,0.0,0.0,,0.0,100.0,,0.0,,0.9736
2011-06-20,15126.0,3178984.78,4.99,118.51,0.81,3.48,0.0,0.0,15126.0,0.0,3178984.78,,,,,,,,,,,,,,,,,,3.48,,,,100.0,97.36,0.0,0.0,,0.0,100.0,,0.0,,0.9736
2011-06-21,15126.0,3206931.9,4.99,115.26,0.81,3.44,0.0,0.0,15126.0,0.0,3206931.9,,,,,,,,,,,,,,,,,,3.44,,,,100.0,97.36,0.0,0.0,,0.0,100.0,,0.0,,0.9736
2011-06-22,15126.0,3171998.0,4.99,152.69,0.81,3.47,0.0,0.0,15126.0,0.0,3171998.0,,,,,,,,,,,,,,,,,,3.47,,,,100.0,97.36,0.0,0.0,,0.0,100.0,,0.0,,0.9736
2011-06-23,15126.0,3213918.68,4.99,155.46,0.81,3.43,0.0,0.0,15126.0,0.0,3213918.68,,,,,,,,,,,,,,,,,,3.43,,,,100.0,97.36,0.0,0.0,,0.0,100.0,,0.0,,0.9736
2011-06-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,3.43,,15126.0,,,,,,,,0.0,,,,0.0,0.0,15536.0,3301034.02,,3.57,0.0,,0.0,,0.0
2011-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15536.0,3309645.41,,3.57,0.0,,0.0,,0.0
2011-06-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15536.0,3257977.05,,3.58,0.0,,0.0,,0.0
2011-06-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15536.0,3257977.05,,3.53,0.0,,0.0,,0.0
2011-06-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15536.0,3301034.02,,3.53,0.0,,0.0,,0.0
2011-07-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,3224464.9,,3.6,0.0,,0.0,,0.0
2011-07-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,3282302.83,,3.49,0.0,,0.0,,0.0
2011-07-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,3282302.83,,3.55,0.0,,0.0,,0.0
2011-07-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,3311221.8,,3.55,0.0,,0.0,,0.0
2011-07-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,3325681.29,,3.58,0.0,,0.0,,0.0
2011-07-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,3455816.64,,3.6,0.0,,0.0,,0.0
2011-07-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,3441357.16,,3.74,0.0,,0.0,,0.0
2011-07-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,3354600.25,,3.73,0.0,,0.0,,0.0
2011-07-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,3426897.67,,3.63,0.0,,0.0,,0.0
2011-07-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,3491965.35,,3.71,0.0,,0.0,,0.0
2011-07-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,3426897.67,,3.78,0.0,,0.0,,0.0
2011-07-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,3354600.25,,3.71,0.0,,0.0,,0.0
2011-07-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,3325681.29,,3.63,0.0,,0.0,,0.0
2011-07-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,3369059.74,,3.6,0.0,,0.0,,0.0
2011-07-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,3622100.7,,3.65,0.0,,0.0,,0.0
2011-07-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,3659695.36,,3.92,0.0,,0.0,,0.0
2011-07-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,3888588.99,,3.96,0.0,,0.0,,0.0
2011-07-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,3860682.19,,4.21,0.0,,0.0,,0.0
2011-07-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,3759465.8,,4.18,0.0,,0.0,,0.0
2011-07-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,3643789.93,,4.07,0.0,,0.0,,0.0
2011-07-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,3513654.58,,3.94,0.0,,0.0,,0.0
2011-08-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,3585952.0,,3.8,0.0,,0.0,,0.0
2011-08-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,3383519.22,,3.88,0.0,,0.0,,0.0
2011-08-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,3181086.45,,3.66,0.0,,0.0,,0.0
2011-08-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,3244418.99,,3.44,0.0,,0.0,,0.0
2011-08-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,3253239.27,,3.51,0.0,,0.0,,0.0
2011-08-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,2964194.19,,3.52,0.0,,0.0,,0.0
2011-08-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,2776220.9,,3.21,0.0,,0.0,,0.0
2011-08-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,2891896.77,,3.01,0.0,,0.0,,0.0
2011-08-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,2964194.19,,3.13,0.0,,0.0,,0.0
2011-08-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,2876135.93,,3.21,0.0,,0.0,,0.0
2011-08-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,2964194.19,,3.11,0.0,,0.0,,0.0
2011-08-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,2961157.7,,3.21,0.0,,0.0,,0.0
2011-08-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,2967230.68,,3.21,0.0,,0.0,,0.0
2011-08-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,2808754.74,,3.21,0.0,,0.0,,0.0
2011-08-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,2602707.09,,3.03,0.0,,0.0,,0.0
2011-08-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,2616443.6,,2.82,0.0,,0.0,,0.0
2011-08-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,2675004.51,,2.83,0.0,,0.0,,0.0
2011-08-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,2675004.51,,2.9,0.0,,0.0,,0.0
2011-08-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,2775497.93,,2.9,0.0,,0.0,,0.0
2011-08-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,2775497.93,,3.0,0.0,,0.0,,0.0
2011-08-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,2805139.87,,3.0,0.0,,0.0,,0.0
2011-08-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,2790680.38,,3.04,0.0,,0.0,,0.0
2011-08-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,2833914.24,,3.02,0.0,,0.0,,0.0
2011-09-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,2834058.84,,3.07,0.0,,0.0,,0.0
2011-09-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,2819454.76,,3.07,0.0,,0.0,,0.0
2011-09-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,2675004.51,,3.05,0.0,,0.0,,0.0
2011-09-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,2675004.51,,2.9,0.0,,0.0,,0.0
2011-09-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,2675004.51,,2.9,0.0,,0.0,,0.0
2011-09-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,2675004.51,,2.9,0.0,,0.0,,0.0
2011-09-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,2617311.17,,2.89,0.0,,0.0,,0.0
2011-09-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,2617166.58,,2.83,0.0,,0.0,,0.0
2011-09-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,2675004.51,,2.83,0.0,,0.0,,0.0
2011-09-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,2674859.92,,2.9,0.0,,0.0,,0.0
2011-09-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,2674859.92,,2.9,0.0,,0.0,,0.0
2011-09-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,2631626.06,,2.89,0.0,,0.0,,0.0
2011-09-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,2631626.06,,2.85,0.0,,0.0,,0.0
2011-09-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,2530409.67,,2.85,0.0,,0.0,,0.0
2011-09-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,2544869.16,,2.74,0.0,,0.0,,0.0
2011-09-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,2544869.16,,2.76,0.0,,0.0,,0.0
2011-09-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,2501490.71,,2.76,0.0,,0.0,,0.0
2011-09-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,2501490.71,,2.71,0.0,,0.0,,0.0
2011-09-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,2602707.09,,2.71,0.0,,0.0,,0.0
2011-09-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,2747301.93,,2.82,0.0,,0.0,,0.0
2011-09-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,15652.0,2631626.06,,2.97,0.0,,0.0,,0.0
