,ALKLH FP Equity_DX_SI_QTY,ALKLH FP Equity_DX_SHORT_INTEREST_VALUE,ALKLH FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALKLH FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALKLH FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALKLH FP Equity_DX_SI_MV,ALKLH FP Equity_DX_DSS,ALKLH FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALKLH FP Equity_DX_SUPPLY_SI_QTY,ALKLH FP Equity_DX_BROKER_SI_QTY,ALKLH FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALKLH FP Equity_DX_BROKER_SI_MV_NEW_x,ALKLH FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALKLH FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALKLH FP Equity_DX_BROKER_SI_MV_INC_x,ALKLH FP Equity_DX_SUPPLY_SI_MV_NEW,ALKLH FP Equity_DX_BROKER_SI_QTY_ADD,ALKLH FP Equity_DX_BROKER_SI_QTY_NEW,ALKLH FP Equity_DX_SUPPLY_SI_MV_DEC,ALKLH FP Equity_DX_BROKER_SI_QTY_INC,ALKLH FP Equity_DX_SUPPLY_SI_QTY_DEC,ALKLH FP Equity_DX_BROKER_SI_MV_NEW_y,ALKLH FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALKLH FP Equity_DX_BROKER_SI_MV_INC_y,ALKLH FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALKLH FP Equity_DX_BROKER_SI_MV_ADD,ALKLH FP Equity_DX_SUPPLY_SI_QTY_ADD,ALKLH FP Equity_DX_BROKER_SI_QTY_DEC,ALKLH FP Equity_DX_SUPPLY_SI_MV,ALKLH FP Equity_DX_BROKER_SI_MV_DEC,ALKLH FP Equity_DX_SUPPLY_SI_MV_RMV,ALKLH FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALKLH FP Equity_DX_UTILIZATION_QUANTITY,ALKLH FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALKLH FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALKLH FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALKLH FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALKLH FP Equity_DX_ACTIVE_UTILIZATION_MV,ALKLH FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALKLH FP Equity_DX_BROKER_SI_CON_RATIO,ALKLH FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALKLH FP Equity_DX_DEMAND_SUPPLY_RATIO
2016-09-13,55025.0,156271.0,0.47,0.22,0.44,0.16,0.0,95495.0,21400.0,33625.0,60776.0,,,,,,,,,,,,,,,,,,0.06,,,100.0,100.0,0.0,0.0,,0.0,100.0,24.4,0.5937,73.04,2.5713
2016-09-14,55025.0,160673.0,0.47,0.24,0.44,0.16,0.0,98185.0,21400.0,33625.0,62488.0,,,,,,,,,,,,,,,,,,0.06,,,100.0,100.0,0.0,0.0,,0.0,100.0,25.06,0.5873,72.38,2.5713
2016-09-15,55025.0,163424.25,0.47,0.27,0.44,0.16,0.0,99866.25,21400.0,33625.0,63558.0,,,,,,,,,,,,,,,,,,0.06,,,100.0,100.0,0.0,0.0,,0.0,100.0,25.08,0.5876,72.39,2.5713
2016-09-16,55025.0,156821.25,0.47,0.34,0.44,0.16,0.0,95831.25,21400.0,33625.0,60990.0,,,,,,,,,,,,,,,,,,0.06,,,100.0,100.0,0.0,0.0,,0.0,100.0,24.02,0.5973,73.41,2.5713
2016-09-19,55025.0,154620.25,0.47,0.36,0.44,0.16,0.0,94486.25,21400.0,33625.0,60134.0,,,,,,,,,,,,,,,,,,0.06,,,100.0,100.0,0.0,0.0,,0.0,100.0,24.51,0.5927,72.93,2.5713
2016-09-20,55025.0,153519.75,0.47,0.36,0.44,0.15,0.0,93813.75,21400.0,33625.0,59706.0,,,,,,,,,,,,,,,,,,0.06,,,100.0,100.0,0.0,0.0,,0.0,100.0,24.65,0.5914,72.8,2.5713
2016-09-21,55025.0,154070.0,0.47,0.37,0.44,0.15,0.0,94150.0,21400.0,33625.0,59920.0,,,,,,,,,,,,,,,,,,0.06,,,100.0,100.0,0.0,0.0,,0.0,100.0,24.68,0.591,72.76,2.5713
2016-09-22,68025.0,187068.75,0.59,0.49,0.55,0.19,0.0,128218.75,21400.0,46625.0,58850.0,,,,0.04,,,,,13000.0,,,,0.04,,,,,0.06,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.71,0.5009,59.21,3.1787
2016-09-23,68025.0,182987.25,0.59,0.49,0.55,0.19,0.0,125421.25,31400.0,46625.0,84466.0,,,10000.0,,,,,,,,,,,10000.0,,,,0.09,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.6,0.5014,59.32,2.1664
2016-09-26,68025.0,187749.0,0.59,0.49,0.55,0.18,0.0,128685.0,31400.0,46625.0,86664.0,,,,,,,,,,,,,,,,,,0.08,,,100.0,100.0,0.0,0.0,,0.0,100.0,39.77,0.4972,58.19,2.1664
2016-09-27,68025.0,178225.5,0.59,0.43,0.55,0.18,0.0,122157.5,31400.0,46625.0,82268.0,,,,,,,,,,,,,,,,,,0.09,,,100.0,100.0,0.0,0.0,,0.0,100.0,37.89,0.5041,60.01,2.1664
2016-09-28,68025.0,178905.75,0.59,0.43,0.55,0.18,0.0,122623.75,31400.0,46625.0,82582.0,,,,,,,,,,,,,,,,,,0.08,,,100.0,100.0,0.0,0.0,,0.0,100.0,39.19,0.4992,58.75,2.1664
2016-09-29,68025.0,183667.5,0.59,0.43,0.55,0.18,0.0,125887.5,31400.0,46625.0,84780.0,,,,,,,,,,,,,,,,,,0.08,,,100.0,100.0,0.0,0.0,,0.0,100.0,39.78,0.4972,58.19,2.1664
2016-09-30,68025.0,180946.5,0.59,0.41,0.55,0.18,0.0,124022.5,31400.0,46625.0,83524.0,,,,,,,,,,,,,,,,,,0.08,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.78,0.5007,59.15,2.1664
2016-10-03,68025.0,188429.25,0.59,0.4,0.55,0.18,0.0,129151.25,31400.0,46625.0,86978.0,,,,,,,,,,,,,,,,,,0.08,,,100.0,100.0,0.0,0.0,,0.0,100.0,40.12,0.4961,57.86,2.1664
2016-10-04,68025.0,190470.0,0.59,0.4,0.55,0.19,0.0,130550.0,31400.0,46625.0,87920.0,,,,,,,,,,,,,,,,,,0.09,,,100.0,100.0,0.0,0.0,,0.0,100.0,39.33,0.4987,58.62,2.1664
2016-10-05,68025.0,185708.25,0.59,0.41,0.55,0.19,0.0,127286.25,31400.0,46625.0,85722.0,,,,,,,,,,,,,,,,,,0.09,,,100.0,100.0,0.0,0.0,,0.0,100.0,38.53,0.5016,59.4,2.1664
2016-10-06,32025.0,86787.75,0.28,0.2,0.26,0.09,0.0,77573.75,13400.0,28625.0,36314.0,,,,,,,,0.05,,18000.0,,,,,,,18000.0,0.04,0.05,,100.0,100.0,0.0,0.0,,0.0,100.0,12.56,0.7074,83.05,2.3899
2016-10-07,32025.0,86147.25,0.28,0.21,0.26,0.09,0.0,77001.25,13400.0,28625.0,36046.0,,,,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,,0.0,100.0,12.58,0.7069,83.01,2.3899
2016-10-10,32025.0,84866.25,0.28,0.21,0.26,0.09,0.0,75856.25,13400.0,28625.0,35510.0,,,,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,,0.0,100.0,12.63,0.7059,82.95,2.3899
2016-10-11,32025.0,81984.0,0.27,0.21,0.25,0.08,0.0,73280.0,13400.0,28625.0,34304.0,,,,,,,,,,,,,,,,,,0.04,,,100.0,100.0,0.0,0.0,,0.0,100.0,12.85,0.7016,82.65,2.3899
2016-10-12,32025.0,80062.5,0.27,0.21,0.25,0.08,0.0,71562.5,13400.0,28625.0,33500.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,12.74,0.7039,82.81,2.3899
2016-10-13,32025.0,76539.75,0.27,0.21,0.25,0.08,0.0,68413.75,13400.0,28625.0,32026.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,12.98,0.6992,82.48,2.3899
2016-10-14,32025.0,77180.25,0.27,0.21,0.25,0.08,0.0,68986.25,13400.0,28625.0,32294.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,12.39,0.7107,83.28,2.3899
2016-10-17,32025.0,76539.75,0.27,0.21,0.25,0.08,0.0,68413.75,13400.0,28625.0,32026.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,12.58,0.7069,83.01,2.3899
2016-10-18,32025.0,77820.75,0.27,0.22,0.25,0.08,0.0,69558.75,13400.0,28625.0,32562.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,12.33,0.712,83.36,2.3899
2016-10-19,32025.0,77180.25,0.27,0.22,0.25,0.08,0.0,68986.25,13400.0,28625.0,32294.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,12.58,0.707,83.02,2.3899
2016-10-20,32025.0,76539.75,0.27,0.23,0.25,0.08,0.0,68413.75,13400.0,28625.0,32026.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,12.58,0.707,83.02,2.3899
2016-10-21,32025.0,77820.75,0.27,0.24,0.25,0.08,0.0,69558.75,13400.0,28625.0,32562.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,12.33,0.7119,83.36,2.3899
2016-10-24,32025.0,71736.0,0.27,0.24,0.25,0.07,0.0,64120.0,13400.0,28625.0,30016.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,13.36,0.6919,81.97,2.3899
2016-10-25,32025.0,69494.25,0.27,0.23,0.25,0.07,0.0,62116.25,13400.0,28625.0,29078.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,12.84,0.7018,82.66,2.3899
2016-10-26,32025.0,68853.75,0.27,0.22,0.25,0.07,0.0,61543.75,13400.0,28625.0,28810.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,12.58,0.7069,83.01,2.3899
2016-10-27,32025.0,70134.75,0.27,0.23,0.25,0.07,0.0,62688.75,13400.0,28625.0,29346.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,12.29,0.7127,83.41,2.3899
2016-10-28,32025.0,72376.5,0.27,0.24,0.25,0.07,0.0,64692.5,13400.0,28625.0,30284.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,12.2,0.7145,83.53,2.3899
2016-10-31,32025.0,69494.25,0.27,0.24,0.25,0.07,0.0,62116.25,13400.0,28625.0,29078.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,12.93,0.7002,82.55,2.3899
2016-11-01,32025.0,68533.5,0.27,0.24,0.25,0.07,0.0,61257.5,13400.0,28625.0,28676.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,12.64,0.7057,82.93,2.3899
2016-11-02,32025.0,69494.25,0.27,0.24,0.25,0.07,0.0,62116.25,13400.0,28625.0,29078.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,12.33,0.7118,83.35,2.3899
2016-11-03,32025.0,73017.0,0.27,0.24,0.25,0.07,0.0,65265.0,13400.0,28625.0,30552.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,11.99,0.7186,83.81,2.3899
2016-11-04,32025.0,69814.5,0.27,0.23,0.25,0.07,0.0,62402.5,13400.0,28625.0,29212.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,12.98,0.6992,82.48,2.3899
2016-11-07,33025.0,71664.25,0.28,0.24,0.26,0.07,0.0,64286.25,13400.0,29625.0,29078.0,,,,0.0,,,,,1000.0,,,,0.0,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,12.16,0.7151,83.58,2.4646
2016-11-08,35325.0,76655.25,0.3,0.28,0.28,0.08,0.0,69277.25,13400.0,31925.0,29078.0,,,,0.01,,,,,2300.0,,,,0.01,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,11.31,0.7323,84.73,2.6362
2016-11-09,36325.0,76645.75,0.31,0.31,0.29,0.08,0.0,69471.75,13400.0,32925.0,28274.0,,,,0.0,,,,,1000.0,,,,0.0,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,11.26,0.7334,84.8,2.7108
2016-11-10,35325.0,74889.0,0.3,0.29,0.28,0.07,0.0,67681.0,13400.0,31925.0,28408.0,,,,,,,,,,,,,,,,,1000.0,0.03,0.0,,100.0,100.0,0.0,0.0,,0.0,100.0,11.29,0.7328,84.76,2.6362
2016-11-11,35325.0,73829.25,0.3,0.32,0.28,0.07,0.0,66723.25,13400.0,31925.0,28006.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,11.46,0.7292,84.53,2.6362
2016-11-14,35325.0,74535.75,0.29,0.33,0.27,0.07,0.0,67361.75,13400.0,31925.0,28274.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,11.24,0.7338,84.83,2.6362
2016-11-15,35325.0,73829.25,0.29,0.33,0.27,0.07,0.0,66723.25,13400.0,31925.0,28006.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,11.36,0.7316,84.68,2.6362
2016-11-16,35325.0,73829.25,0.29,0.34,0.27,0.07,0.0,66723.25,13400.0,31925.0,28006.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,11.33,0.7318,84.7,2.6362
2016-11-17,35325.0,72416.25,0.29,0.33,0.27,0.07,0.0,65446.25,13400.0,31925.0,27470.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,11.48,0.7288,84.5,2.6362
2016-11-18,35325.0,73476.0,0.29,0.33,0.27,0.07,0.0,66404.0,13400.0,31925.0,27872.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,11.19,0.7347,84.89,2.6362
2016-11-21,35325.0,74535.75,0.29,0.32,0.27,0.07,0.0,67361.75,13400.0,31925.0,28274.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,11.19,0.7347,84.89,2.6362
2016-11-22,35325.0,73829.25,0.29,0.32,0.27,0.07,0.0,66723.25,13400.0,31925.0,28006.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,11.44,0.7297,84.56,2.6362
2016-11-23,35325.0,73122.75,0.29,0.32,0.27,0.07,0.0,66084.75,13400.0,31925.0,27738.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,11.43,0.7299,84.57,2.6362
2016-11-24,35325.0,72416.25,0.29,0.32,0.27,0.07,0.0,65446.25,13400.0,31925.0,27470.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,11.34,0.7318,84.7,2.6362
2016-11-25,35325.0,70650.0,0.29,0.33,0.27,0.07,0.0,63850.0,13400.0,31925.0,26800.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,11.56,0.7273,84.4,2.6362
2016-11-28,35325.0,67117.5,0.29,0.31,0.27,0.07,0.0,60657.5,13400.0,31925.0,25460.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,11.84,0.7216,84.01,2.6362
2016-11-29,35325.0,74182.5,0.29,0.3,0.27,0.07,0.0,67042.5,13400.0,31925.0,28140.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,10.41,0.7508,85.94,2.6362
2016-11-30,35325.0,72769.5,0.29,0.28,0.27,0.07,0.0,65765.5,13400.0,31925.0,27604.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,11.5,0.7285,84.48,2.6362
2016-12-01,35325.0,70296.75,0.29,0.27,0.27,0.07,0.0,63530.75,13400.0,31925.0,26666.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,11.69,0.7246,84.22,2.6362
2016-12-02,35325.0,68530.5,0.29,0.26,0.27,0.07,0.0,61934.5,13400.0,31925.0,25996.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,11.57,0.7271,84.38,2.6362
2016-12-05,35325.0,67824.0,0.29,0.26,0.27,0.07,0.0,61296.0,13400.0,31925.0,25728.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,11.45,0.7295,84.55,2.6362
2016-12-06,35325.0,67117.5,0.29,0.27,0.27,0.07,0.0,60657.5,13400.0,31925.0,25460.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,11.42,0.7302,84.59,2.6362
2016-12-07,35325.0,66057.75,0.29,0.27,0.27,0.07,0.0,59699.75,13400.0,31925.0,25058.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,11.47,0.729,84.51,2.6362
2016-12-08,35325.0,66764.25,0.29,0.26,0.27,0.07,0.0,60338.25,13400.0,31925.0,25326.0,,,,,,,,,,,,,,,,,16656.0,0.03,0.03,,100.0,100.0,0.0,0.0,,0.0,100.0,11.22,0.7341,84.85,2.6362
2016-12-09,35325.0,72063.0,0.29,0.26,0.27,0.07,0.0,65127.0,13400.0,31925.0,27336.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,10.62,0.7464,85.66,2.6362
2016-12-12,35325.0,81247.5,0.29,0.23,0.27,0.08,0.0,73427.5,13400.0,31925.0,30820.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,10.23,0.7545,86.18,2.6362
2016-12-13,35325.0,75595.5,0.29,0.19,0.27,0.08,0.0,68319.5,13400.0,31925.0,28676.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,12.02,0.718,83.77,2.6362
2016-12-14,35325.0,74889.0,0.29,0.17,0.27,0.08,0.0,67681.0,13400.0,31925.0,28408.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,11.35,0.7315,84.68,2.6362
2016-12-15,35325.0,73829.25,0.29,0.17,0.27,0.07,0.0,66723.25,13400.0,31925.0,28006.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,11.5,0.728,84.45,2.6362
2016-12-16,35325.0,74182.5,0.29,0.18,0.27,0.07,0.0,67042.5,13400.0,31925.0,28140.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,11.42,0.7292,84.53,2.6362
2016-12-19,35325.0,74182.5,0.29,0.18,0.27,0.07,0.0,67042.5,13400.0,31925.0,28140.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,11.39,0.73,84.58,2.6362
2016-12-20,35325.0,76302.0,0.29,0.18,0.27,0.08,0.0,68958.0,13400.0,31925.0,28944.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,11.14,0.7352,84.93,2.6362
2016-12-21,35325.0,75948.75,0.29,0.17,0.27,0.08,0.0,68638.75,13400.0,31925.0,28810.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,11.29,0.7331,84.78,2.6362
2016-12-22,35325.0,75242.25,0.29,0.18,0.27,0.08,0.0,68000.25,13400.0,31925.0,28542.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,11.32,0.7326,84.75,2.6362
2016-12-23,35325.0,73829.25,0.29,0.18,0.27,0.07,0.0,66723.25,13400.0,31925.0,28006.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,11.46,0.7296,84.55,2.6362
2016-12-26,35325.0,73829.25,0.29,0.18,0.27,0.07,0.0,66723.25,13400.0,31925.0,28006.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,11.36,0.7309,84.64,2.6362
2016-12-27,35325.0,75595.5,0.29,0.18,0.27,0.08,0.0,68319.5,13400.0,31925.0,28676.0,,,,,,,,,,,,,,,,,,0.03,,,100.0,100.0,0.0,0.0,,0.0,100.0,11.2,0.7337,84.83,2.6362
2016-12-28,62076.0,133463.4,0.5,0.31,0.47,0.13,0.0,72403.4,38400.0,33676.0,82560.0,,,25000.0,0.0,,,,,1751.0,,,,0.0,25000.0,,,,0.08,,,100.0,100.0,0.0,0.0,,0.0,100.0,24.24,0.3559,50.9,1.6166
2016-12-29,71876.0,161002.24,0.58,0.36,0.55,0.16,0.0,97386.24,38400.0,43476.0,86016.0,,,,0.02,,,,,9800.0,,,,0.02,,,,,0.08,,,100.0,100.0,0.0,0.0,,0.0,100.0,20.44,0.4122,58.59,1.8718
2016-12-30,60576.0,137507.52,0.49,0.3,0.46,0.14,0.0,107089.52,29400.0,47176.0,66738.0,,,,0.01,,,,0.02,3700.0,9000.0,,,0.01,,,,,0.07,,,100.0,100.0,0.0,0.0,,0.0,100.0,18.63,0.5991,74.84,2.0604
2017-01-02,60576.0,184756.8,0.49,0.3,0.46,0.17,0.0,143886.8,29400.0,47176.0,89670.0,,,,,,,,,,,,,,,,,,0.07,,,100.0,100.0,0.0,0.0,,0.0,100.0,14.93,0.6624,79.84,2.0604
2017-01-03,60576.0,205958.4,0.49,0.23,0.46,0.2,0.0,160398.4,29400.0,47176.0,99960.0,,,,,,,,,,,,,,,,,,0.09,,,100.0,100.0,0.0,0.0,,0.0,100.0,17.35,0.62,76.56,2.0604
2017-01-04,60576.0,193843.2,0.49,0.16,0.46,0.2,0.0,150963.2,29400.0,47176.0,94080.0,,,,,,,,,,,,,,,,,,0.1,,,100.0,100.0,0.0,0.0,,0.0,100.0,19.69,0.5823,73.4,2.0604
2017-01-05,60576.0,173853.12,0.48,0.14,0.45,0.18,0.0,135395.12,29400.0,47176.0,84378.0,,,,,,,,,,,,,,,,,,0.09,,,100.0,100.0,0.0,0.0,,0.0,100.0,20.39,0.5717,72.46,2.0604
2017-01-06,60576.0,168401.28,0.48,0.13,0.45,0.17,0.0,131149.28,29400.0,47176.0,81732.0,,,,,,,,,,,,,,,,,,0.08,,,100.0,100.0,0.0,0.0,,0.0,100.0,18.88,0.595,74.5,2.0604
2017-01-09,60576.0,155680.32,0.48,0.12,0.45,0.17,0.0,121242.32,29400.0,47176.0,75558.0,,,,,,,,,,,,,,,,,,0.08,,,100.0,100.0,0.0,0.0,,0.0,100.0,18.62,0.5991,74.84,2.0604
2017-01-10,80576.0,201440.0,0.63,0.15,0.59,0.22,0.0,117940.0,49400.0,47176.0,123500.0,,,20000.0,,,,,,,,,,,20000.0,,,,0.13,,,100.0,100.0,0.0,0.0,,0.0,100.0,23.5,0.4165,58.41,1.6311
2017-01-11,81076.0,201068.48,0.64,0.15,0.6,0.2,0.0,118236.48,49400.0,47676.0,122512.0,,,,0.0,,,,,500.0,,,,0.0,,,,,0.12,,,100.0,100.0,0.0,0.0,,0.0,100.0,24.86,0.3979,55.99,1.6412
2017-01-12,61076.0,148414.68,0.48,0.11,0.45,0.15,0.0,115852.68,29400.0,47676.0,71442.0,,,,,,,,0.05,,20000.0,,,,,,,,0.07,,,100.0,100.0,0.0,0.0,,0.0,100.0,18.92,0.5943,74.44,2.0774
2017-01-13,58076.0,139382.4,0.46,0.1,0.43,0.14,0.0,107222.4,29400.0,44676.0,70560.0,,,,,,,,,,,,,,,,,3000.0,0.07,0.01,,100.0,100.0,0.0,0.0,,0.0,100.0,19.81,0.5804,73.23,1.9754
2017-01-16,58076.0,141124.68,0.46,0.1,0.43,0.14,0.0,108562.68,29400.0,44676.0,71442.0,,,,,,,,,,,,,,,,,,0.07,,,100.0,100.0,0.0,0.0,,0.0,100.0,19.44,0.5861,73.73,1.9754
2017-01-17,56325.0,128421.0,0.44,0.09,0.42,0.13,0.0,97869.0,29400.0,42925.0,67032.0,,,,,,,,,,,,,,,,,1751.0,0.07,0.01,,100.0,100.0,0.0,0.0,,0.0,100.0,21.2,0.5597,71.36,1.9158
2017-01-18,55325.0,125587.75,0.43,0.09,0.41,0.13,0.0,95169.75,29400.0,41925.0,66738.0,,,,,,,,,,,,,,,,,1000.0,0.07,0.0,,100.0,100.0,0.0,0.0,,0.0,100.0,20.63,0.5682,72.14,1.8818
2017-01-19,55325.0,127800.75,0.43,0.09,0.41,0.13,0.0,96846.75,29400.0,41925.0,67914.0,,,,,,,,,,,,,,,,,,0.07,,,100.0,100.0,0.0,0.0,,0.0,100.0,20.38,0.5718,72.46,1.8818
2017-01-20,55325.0,127247.5,0.43,0.08,0.41,0.13,0.0,96427.5,29400.0,41925.0,67620.0,,,,,,,,,,,,,,,,,,0.07,,,100.0,100.0,0.0,0.0,,0.0,100.0,20.69,0.5672,72.05,1.8818
2017-01-23,55325.0,120608.5,0.4,0.08,0.38,0.12,0.0,91396.5,29400.0,41925.0,64092.0,,,,,,,,,,,,,,,,,,0.07,,,100.0,100.0,0.0,0.0,,0.0,100.0,21.42,0.5565,71.06,1.8818
2017-01-24,57325.0,124968.5,0.42,0.09,0.39,0.13,0.0,95756.5,29400.0,43925.0,64092.0,,,,0.0,,,,,2000.0,,,,0.0,,,,,0.06,,,100.0,100.0,0.0,0.0,,0.0,100.0,19.87,0.5795,73.15,1.9498
2017-01-25,57425.0,123463.75,0.42,0.09,0.39,0.12,0.0,94653.75,29400.0,44025.0,63210.0,,,,0.0,,,,,100.0,,,,0.0,,,,,0.06,,,100.0,100.0,0.0,0.0,,0.0,100.0,20.06,0.5767,72.9,1.9532
2017-01-26,57425.0,126909.25,0.42,0.09,0.39,0.13,0.0,97295.25,29400.0,44025.0,64974.0,,,,,,,,,,,,,,,,,,0.06,,,100.0,100.0,0.0,0.0,,0.0,100.0,19.46,0.5859,73.71,1.9532
2017-01-27,58261.0,123513.32,0.42,0.09,0.4,0.13,0.0,94393.0,31443.0,44525.0,66659.16,,,2043.0,0.0,,,,,500.0,,,,0.0,2043.0,,,,0.07,,,100.0,100.0,0.0,0.0,,0.0,100.0,20.16,0.5675,72.18,1.8529
2017-01-30,66061.0,140049.32,0.48,0.1,0.45,0.14,0.0,103085.0,35143.0,48625.0,74503.16,,,3700.0,,,4100.0,,,,,,,,3700.0,0.01,,,0.07,,,100.0,100.0,0.0,0.0,,0.0,100.0,16.65,0.4618,64.37,1.8798
2017-01-31,69004.0,142838.28,0.49,0.11,0.47,0.14,0.0,96395.76,40143.0,46568.0,83096.01,,,5000.0,0.0,,,,,2043.0,,,,0.0,5000.0,,,4100.0,0.09,0.01,,100.0,100.0,0.0,0.0,,0.0,100.0,16.18,0.4439,63.56,1.719
