,OVH FP Equity_DX_SI_QTY,OVH FP Equity_DX_SHORT_INTEREST_VALUE,OVH FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,OVH FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,OVH FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,OVH FP Equity_DX_SI_MV,OVH FP Equity_DX_DSS,OVH FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,OVH FP Equity_DX_SUPPLY_SI_QTY,OVH FP Equity_DX_BROKER_SI_QTY,OVH FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,OVH FP Equity_DX_BROKER_SI_MV_NEW_x,OVH FP Equity_DX_SUPPLY_SI_QTY_NEW_x,OVH FP Equity_DX_SUPPLY_SI_QTY_INC_x,OVH FP Equity_DX_BROKER_SI_MV_INC_x,OVH FP Equity_DX_SUPPLY_SI_MV_NEW,OVH FP Equity_DX_BROKER_SI_QTY_ADD,OVH FP Equity_DX_BROKER_SI_QTY_NEW,OVH FP Equity_DX_SUPPLY_SI_MV_DEC,OVH FP Equity_DX_BROKER_SI_QTY_INC,OVH FP Equity_DX_SUPPLY_SI_QTY_DEC,OVH FP Equity_DX_BROKER_SI_MV_NEW_y,OVH FP Equity_DX_SUPPLY_SI_QTY_NEW_y,OVH FP Equity_DX_BROKER_SI_MV_INC_y,OVH FP Equity_DX_SUPPLY_SI_QTY_INC_y,OVH FP Equity_DX_BROKER_SI_MV_ADD,OVH FP Equity_DX_SUPPLY_SI_QTY_ADD,OVH FP Equity_DX_BROKER_SI_QTY_DEC,OVH FP Equity_DX_SUPPLY_SI_MV,OVH FP Equity_DX_BROKER_SI_MV_DEC,OVH FP Equity_DX_SUPPLY_SI_MV_RMV,OVH FP Equity_DX_BROKER_SI_MV_RMV,OVH FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,OVH FP Equity_DX_UTILIZATION_QUANTITY,OVH FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,OVH FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,OVH FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,OVH FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,OVH FP Equity_DX_ACTIVE_UTILIZATION_MV,OVH FP Equity_DX_BROKER_SI_MARKET_SHARE_2,OVH FP Equity_DX_BROKER_SI_CON_RATIO,OVH FP Equity_DX_BROKER_SI_MARKET_SHARE_1,OVH FP Equity_DX_DEMAND_SUPPLY_RATIO,OVH FP Equity_PX_LAST
2025-01-22,1642102.0,13325657.73,4.86,16.57,0.86,17.09,0.0,7056146.69,1328575.0,869519.0,10781386.13,,,8660.0,0.0,,,,1.1,40599.0,132235.0,,,0.0,8660.0,,3721.0,56024.0,11.25,0.31,,,100.0,67.19,0.0,0.0,,0.0,100.0,18.17,0.1432,21.16,0.8305,8.115
2025-01-23,1615654.0,13312988.96,4.78,16.08,0.85,15.71,0.0,7061729.44,1245948.0,857006.0,10266611.52,,,3857.0,0.0,,,,1.28,78452.0,147024.0,,,0.0,3857.0,,60540.0,90965.0,10.12,0.38,,,100.0,62.87,0.0,0.0,,0.0,100.0,17.7,0.142,20.13,0.8152,8.24
2025-01-24,1590439.0,13041599.8,4.71,15.7,0.83,15.25,0.0,7067826.0,1214286.0,861930.0,9957145.2,,,2300.0,0.13,,,,0.68,15000.0,83962.0,,,0.13,2300.0,,50000.0,10076.0,9.98,0.07,,,100.0,63.34,0.0,0.0,,0.0,100.0,17.42,0.1422,20.93,0.8296,8.2
2025-01-27,1140501.0,9243760.61,3.38,11.17,0.6,11.02,0.0,7443923.78,700683.0,918436.0,5679035.72,,,17634.0,0.64,,,,4.4,74900.0,532416.0,,,0.64,17634.0,,1179.0,18394.0,5.73,0.71,,,59.2,37.28,482913.0,3914009.87,,3.96,59.15,15.55,0.1586,28.19,0.6068,8.105
2025-01-28,1030031.0,8281449.24,3.05,10.15,0.54,9.99,0.0,7125964.56,567789.0,886314.0,4565023.56,,,18442.0,0.11,,,,1.25,14203.0,151336.0,,,0.11,18442.0,,,46325.0,4.6,0.44,,,51.27,31.53,539654.0,4338818.16,,4.37,51.26,17.22,0.1703,28.97,0.572,8.04
2025-01-29,737237.0,5916326.93,2.18,7.18,0.49,6.1,0.0,4781134.5,468177.0,595780.0,3757120.43,,,459.0,,,,,0.82,,100071.0,,,,459.0,,,290534.0,3.76,3.86,,,44.72,26.18,578714.0,4644179.85,,4.65,44.71,16.29,0.1643,28.05,0.4122,8.025
2025-01-30,605029.0,4924936.06,2.7,5.94,0.4,5.0,0.0,4255852.48,331117.0,522832.0,2695292.38,,,,,,,,1.1,,137060.0,,,,,,,72948.0,2.67,0.62,,,36.39,19.44,578714.0,4710731.96,,4.64,36.5,17.04,0.1885,33.49,0.3552,8.14
2025-01-31,616014.0,5069795.22,2.75,6.19,0.41,5.13,0.0,4352065.15,348896.0,528805.0,2871414.08,,,20383.0,0.32,,,,0.02,38800.0,2604.0,,,0.32,20383.0,,,32827.0,2.85,0.27,,,38.44,20.48,558714.0,4598216.22,,4.55,38.56,14.7,0.1824,33.09,0.3616,8.23
2025-02-03,339456.0,2742804.48,1.51,3.4,0.22,2.81,0.0,2700909.68,228986.0,334271.0,1850206.88,,,3290.0,,,,,1.0,,123200.0,,,,3290.0,,,194534.0,1.87,1.65,,,28.48,12.91,575021.0,4646169.68,,4.73,28.36,23.76,0.178,26.45,0.1913,8.08
2025-02-04,384161.0,3127070.54,1.71,4.04,0.25,3.16,0.0,3084864.64,182463.0,378976.0,1485248.82,,,1884.0,,,100000.0,,0.39,,48407.0,,,,1884.0,0.85,,55295.0,1.47,0.48,,,24.09,10.34,575021.0,4680670.94,,4.65,24.09,22.8,0.1784,26.91,0.2177,8.14
2025-02-05,388962.0,3121420.05,1.73,3.98,0.26,3.22,0.0,3019478.48,348225.0,376259.0,2794505.63,,,12000.0,0.25,,,,0.16,30564.0,20665.0,,,0.25,12000.0,,174427.0,33281.0,2.81,0.26,,,25.57,19.07,1013488.0,8133241.2,,8.2,25.54,26.66,0.193,28.95,0.213,8.025
2025-02-06,280002.0,2230215.93,1.25,2.97,0.18,2.24,0.0,1332536.53,261783.0,167299.0,2085101.6,,,,0.12,,,,0.7,14800.0,86442.0,,,0.12,,,,223760.0,2.09,1.89,,,19.22,14.22,1099957.0,8761157.51,,8.8,19.22,17.09,0.2035,35.78,0.1521,7.965
2025-02-07,253036.0,1980006.7,1.13,2.68,0.17,2.06,0.0,1939434.08,232642.0,247851.0,1820423.65,,,,,,100000.0,,0.24,,29141.0,,,,,0.84,,19448.0,1.84,0.15,,,17.18,12.64,1121580.0,8776363.5,,8.86,17.17,18.47,0.2415,40.89,0.1374,7.825
2025-02-10,262906.0,2157143.73,1.17,2.7,0.17,2.12,0.0,2105025.57,241345.0,256554.0,1980235.73,,,1167.0,,,8703.0,,,,,,,,1167.0,0.07,7536.0,,1.94,,,,17.71,13.09,1121580.0,9202563.9,,8.97,17.77,17.56,0.2218,38.87,0.1426,8.205
2025-02-11,298524.0,2440433.7,1.33,3.05,0.2,2.48,0.0,2265881.1,269795.0,277172.0,2205574.13,,,28450.0,0.18,,,,,20618.0,,,,0.18,28450.0,,,,2.21,,,,19.7,14.83,1099647.0,8989614.23,,9.01,19.69,15.69,0.1847,34.83,0.1641,8.175
2025-02-12,304777.0,2499171.4,1.36,3.08,0.2,2.54,0.0,2324085.0,268216.0,283425.0,2199371.2,,,6746.0,0.08,,15000.0,,0.15,9521.0,17846.0,,,0.08,6746.0,0.12,9521.0,18268.0,2.19,0.15,,,19.46,14.74,1109995.0,9101959.0,,9.09,19.45,15.32,0.1788,33.98,0.1675,8.2
2025-02-13,314750.0,2569933.75,1.4,3.12,0.21,2.62,0.0,2395594.67,278189.0,293398.0,2271413.19,,,9973.0,0.09,,,,,9973.0,,,,0.09,9973.0,,,,2.27,,,,20.02,15.29,1111345.0,9074131.93,,9.09,19.98,14.84,0.1743,32.96,0.1729,8.165
2025-02-14,315663.0,2575810.08,1.41,3.06,0.21,2.63,0.0,2401577.76,279102.0,294311.0,2277472.32,,,8408.0,0.07,,,,0.06,8408.0,7495.0,,,0.07,8408.0,,,7495.0,2.27,0.06,,,19.97,15.96,1118840.0,9129734.4,,9.13,19.94,17.39,0.1783,32.77,0.1805,8.16
2025-02-17,350928.0,2807424.0,1.56,3.4,0.23,2.91,0.0,2563248.0,303072.0,320406.0,2424576.0,,,26095.0,0.22,,,,0.02,27295.0,2125.0,,,0.22,26095.0,,,1200.0,2.45,0.01,,,21.51,17.28,1105679.0,8845432.0,,8.95,21.52,20.19,0.1692,29.64,0.2001,8.0
2025-02-18,350928.0,2700390.96,1.56,3.36,0.23,2.85,0.0,2465524.17,303072.0,320406.0,2332139.04,,,,,,,,,,,,,,,,,,2.38,,,,21.51,17.27,1105679.0,8508199.9,,8.69,21.52,20.24,0.1692,29.61,0.2,7.695
2025-02-19,367344.0,2824875.36,1.64,3.39,0.24,2.91,0.0,2587085.18,319088.0,336422.0,2453786.72,,,16016.0,0.1,,400.0,,,15616.0,,,,0.1,16016.0,0.0,,,2.46,,,,22.63,17.56,1090679.0,8387321.51,,8.39,22.65,19.23,0.1582,28.4,0.2022,7.69
2025-02-20,393183.0,2958702.08,1.75,3.66,0.26,3.09,0.0,2621612.17,324640.0,348387.0,2442916.0,,,8849.0,0.22,,,,0.06,27874.0,8322.0,,,0.22,8849.0,,5025.0,15909.0,2.47,0.12,,,24.09,17.83,1023054.0,7698481.35,,7.79,24.05,26.73,0.1844,28.63,0.216,7.525
2025-02-21,400612.0,3044651.2,1.79,3.72,0.26,3.1,0.0,2680482.0,335361.0,352695.0,2548743.6,,,15221.0,0.08,,,,0.04,10721.0,4500.0,,,0.08,15221.0,,,6413.0,2.54,0.05,,,23.23,18.26,1108371.0,8423619.6,,8.38,23.23,26.01,0.1792,27.95,0.2181,7.6
2025-02-24,400838.0,3068414.89,1.79,4.08,0.26,3.13,0.0,2701610.26,335587.0,352921.0,2568918.49,,,5000.0,0.0,,,,0.03,226.0,4774.0,,,0.0,5000.0,,,,2.56,,,,23.24,18.27,1108145.0,8482849.98,,8.45,23.24,26.08,0.1796,27.97,0.2182,7.655
2025-02-25,407738.0,3074344.52,1.82,5.46,0.27,3.19,0.0,2697970.34,340487.0,357821.0,2567271.98,,,,0.04,,,,,4900.0,,,,0.04,,,4900.0,,2.59,,,,24.87,18.51,1028622.0,7755809.88,,7.82,24.85,25.75,0.1752,27.61,0.2216,7.54
2025-02-26,390406.0,2935853.12,1.74,5.36,0.26,3.03,0.0,2547257.12,343987.0,338731.0,2586782.24,,,15600.0,0.02,,,,0.1,3500.0,12100.0,,,0.02,15600.0,,,22590.0,2.59,0.17,,,25.35,18.64,1013022.0,7617925.44,,7.63,25.36,26.73,0.1846,28.72,0.2116,7.52
2025-02-27,379452.0,2815533.84,1.69,5.28,0.25,2.94,0.0,2528958.6,337934.0,340830.0,2507470.28,,,11625.0,0.02,,,,0.13,2099.0,17678.0,,,0.02,11625.0,,,,2.53,,,,25.14,18.28,1006022.0,7464683.24,,7.52,25.19,27.48,0.1948,29.6,0.2053,7.42
2025-02-28,387274.0,2819354.72,1.73,5.48,0.26,2.96,0.0,2538186.56,340855.0,348652.0,2481424.4,,,10821.0,0.06,,,,0.08,7822.0,7900.0,,,0.06,10821.0,,,,2.51,,,,25.42,18.44,1000201.0,7281463.28,,7.36,25.44,26.94,0.1898,29.03,0.2095,7.28
2025-03-03,366454.0,2665952.85,1.63,5.19,0.24,2.75,0.0,2413437.6,329243.0,331744.0,2395242.83,,,,,,,,0.1,,11612.0,,,,,,,16908.0,2.39,0.14,,,24.62,17.72,1007901.0,7332479.78,,7.34,24.59,28.42,0.1943,28.43,0.1973,7.275
2025-03-04,362245.0,2582806.85,1.62,5.14,0.24,2.76,0.0,2400685.26,334718.0,336702.0,2386539.34,,,8700.0,0.07,,3942.0,,0.07,9596.0,9964.0,,,0.07,8700.0,0.03,6739.0,8580.0,2.41,0.01,,,25.08,17.88,999801.0,7128581.13,,7.21,25.02,25.47,0.1794,28.31,0.1935,7.13
2025-03-05,376247.0,2757890.51,1.68,5.29,0.25,2.76,0.0,2558199.32,355160.0,349004.0,2603322.8,,,24384.0,0.1,,400.0,,0.03,13286.0,3942.0,,,0.1,24384.0,0.0,,1384.0,2.55,0.08,,,26.53,18.8,983607.0,7209839.31,,7.1,26.45,22.34,0.1623,27.69,0.1992,7.33
2025-03-06,317522.0,2394115.88,1.42,4.49,0.21,2.38,0.0,2188703.66,282679.0,290279.0,2131399.66,,,7077.0,0.05,,,,0.55,7077.0,79558.0,,,0.05,7077.0,,,65802.0,2.09,0.48,,,21.0,15.04,1063165.0,8016264.1,,7.9,20.94,13.53,0.1422,26.73,0.1689,7.54
2025-03-07,301828.0,2369349.8,1.35,4.27,0.2,2.32,0.0,2171192.25,268585.0,276585.0,2108392.25,,,4600.0,0.02,,,,0.12,2400.0,18694.0,,,0.02,4600.0,,,16094.0,2.05,0.12,,,20.03,13.99,1072659.0,8420373.15,,8.24,19.96,14.22,0.1567,28.27,0.1572,7.85
2025-03-10,293328.0,2337824.16,1.31,4.06,0.19,2.32,0.0,2136637.45,264456.0,268085.0,2107714.32,,,,0.01,,,,0.0,1571.0,4129.0,,,0.01,,,,8500.0,2.09,0.06,,,19.72,13.68,1076788.0,8582000.36,,8.51,19.7,14.81,0.1633,29.37,0.1518,7.97
2025-03-11,294628.0,2368809.12,1.31,3.9,0.19,2.37,0.0,2165855.4,268366.0,269385.0,2157662.64,,,3910.0,0.01,,,,,1300.0,,,,0.01,3910.0,,,,2.14,,,,20.0,13.9,1073788.0,8633255.52,,8.59,19.95,14.64,0.1621,29.2,0.1526,8.04
2025-03-12,289028.0,2312224.0,1.29,3.8,0.19,2.35,0.0,2123880.0,279148.0,265485.0,2233184.0,,,12482.0,,,,,0.01,,1700.0,,,,12482.0,,,3900.0,2.24,0.03,,,20.82,14.43,1061306.0,8490448.0,,8.51,20.85,15.04,0.1678,29.74,0.1494,8.0
2025-03-13,500170.0,3896324.3,2.23,6.45,0.33,4.0,0.0,2156793.93,312163.0,276867.0,2431749.77,,,33015.0,0.09,,,,,11382.0,,,,0.09,33015.0,,,,2.47,,,,22.51,15.98,1074606.0,8371180.74,,8.49,22.56,21.6,0.1795,27.18,0.256,7.79
2025-03-14,501999.0,4005952.02,2.24,6.39,0.33,3.98,0.0,2201418.66,314992.0,275867.0,2513636.16,,,10000.0,,,,,0.05,,7171.0,,,,10000.0,,,1000.0,2.48,0.01,,,22.72,16.13,1071177.0,8547992.46,,8.44,22.67,22.4,0.1804,26.7,0.257,7.98
2025-03-17,422599.0,3175831.49,1.88,5.42,0.28,3.32,0.0,1765025.51,276592.0,234867.0,2078588.88,,,,,,,,0.31,,38400.0,,,,,,,41000.0,2.17,0.34,,,19.92,14.16,1112257.0,8358611.36,,8.62,20.08,26.48,0.2095,32.58,0.2163,7.515
2025-03-18,418399.0,3127532.53,1.87,5.2,0.28,3.17,0.0,1733205.83,275392.0,231867.0,2058555.2,,,1800.0,,,,,0.02,,3000.0,,,,1800.0,,,3000.0,2.06,0.03,,,19.8,14.07,1115257.0,8336546.08,,8.36,19.81,27.55,0.2121,32.31,0.2138,7.475
2025-03-19,438221.0,3372110.6,1.95,5.48,0.29,3.32,0.0,1926881.87,294014.0,250407.0,2262437.73,,,19598.0,,,18540.0,,0.02,,4918.0,,,,19598.0,0.14,3942.0,,2.21,,,,21.14,15.02,1096859.0,8440330.01,,8.32,21.01,26.47,0.195,30.68,0.2238,7.695
2025-03-20,433050.0,3371294.25,1.93,5.3,0.29,3.36,0.0,1942085.03,285843.0,249465.0,2225287.76,,,,0.02,,,,0.08,3000.0,11171.0,,,0.02,,,3000.0,3942.0,2.21,0.03,,,34.83,14.56,534731.0,4162880.84,,4.11,34.91,24.96,0.1908,31.24,0.2205,7.785
2025-03-21,449926.0,3439684.27,2.01,5.5,0.3,3.5,0.0,1959405.86,302719.0,256299.0,2314286.76,,,18676.0,0.05,,,,0.01,6834.0,1800.0,,,0.05,18676.0,,,,2.35,,,,36.97,15.42,516055.0,3945240.48,,4.02,36.9,23.49,0.179,30.22,0.2291,7.645
2025-03-24,330726.0,2546590.2,1.47,3.9,0.22,2.56,0.0,2338359.1,292083.0,303683.0,2249039.1,,,688.0,0.38,,,,0.1,49866.0,11324.0,,,0.38,688.0,,,2482.0,2.24,0.02,,,35.77,13.52,524437.0,4038164.9,,4.01,35.82,23.42,0.1632,25.96,0.1531,7.7
2025-03-25,358439.0,2720552.01,1.6,4.15,0.24,2.79,0.0,2515295.64,309290.0,331396.0,2347511.1,,,9906.0,0.32,,,,0.06,40644.0,6937.0,,,0.32,9906.0,,14238.0,12931.0,2.38,0.09,,,28.02,14.27,794480.0,6030103.2,,6.12,27.96,20.43,0.1591,23.99,0.1654,7.59
2025-03-26,350766.0,2672836.92,1.56,3.91,0.23,2.71,0.0,2466769.26,303617.0,323723.0,2313561.54,,,4000.0,0.03,,,,0.09,4169.0,9673.0,,,0.03,4000.0,,,11842.0,2.31,0.09,,,20.5,15.39,1177162.0,8969974.44,,8.95,20.51,21.77,0.1666,24.32,0.1778,7.62
2025-03-27,978037.0,7491763.42,4.36,10.8,0.64,7.5,0.0,2479718.18,787725.0,323723.0,6033973.5,,,486295.0,,,,,0.02,,3000.0,,,,486295.0,,813.0,,6.01,,,,52.8,37.43,704278.0,5394769.48,,5.38,52.78,13.96,0.3069,50.8,0.4647,7.66
2025-03-28,1105298.0,8195784.67,4.93,11.6,0.73,8.56,0.0,7995260.83,838746.0,1078255.0,6219301.59,,,48021.0,5.85,,,,,754532.0,,,,5.85,48021.0,,3000.0,,6.36,,,,56.03,39.15,658197.0,4880530.76,,4.95,56.24,25.63,0.2898,45.58,0.5159,7.415
2025-03-31,1149517.0,8615629.91,5.13,11.73,0.76,8.66,0.0,8412942.63,1092368.0,1122474.0,8187298.16,,,267860.0,0.24,,,,0.11,58021.0,14238.0,,,0.24,267860.0,,,13802.0,8.14,0.11,,,77.33,50.55,320285.0,2400536.08,,2.38,77.35,25.48,0.3083,47.77,0.5319,7.495
2025-04-01,1954274.0,14999052.95,8.71,19.25,1.29,14.79,1.0,14407747.93,1520860.0,1877231.0,11672600.5,,,50921.0,2.24,,463300.0,,,291457.0,,,,2.24,50921.0,3.47,377571.0,,11.51,,,,87.57,69.75,215827.0,1656472.23,,1.59,87.85,18.81,0.2449,42.2,0.8962,7.675
2025-04-02,1184024.0,9383390.2,5.28,11.85,0.78,9.1,0.0,8772824.43,945794.0,1106981.0,7495417.45,,,,0.03,,,,4.29,3000.0,575066.0,,,0.03,,,,773250.0,7.38,5.82,,,63.52,43.32,543129.0,4304297.33,,4.2,63.75,23.99,0.156,24.95,0.5423,7.925
2025-04-03,539128.0,4800934.84,2.4,5.34,0.36,4.36,0.0,3666054.93,399076.0,411685.0,3553771.78,,,400.0,,,,,4.22,,547118.0,,,,400.0,,,695296.0,3.27,5.31,,,29.54,18.28,951816.0,8475921.48,,8.06,28.87,15.73,0.1577,28.43,0.2469,8.905
2025-04-04,563189.0,5997962.85,2.51,4.5,0.37,5.11,0.0,4363794.9,402337.0,409746.0,4284889.05,,,28230.0,0.02,,25000.0,,0.19,2230.0,24969.0,,,0.02,28230.0,0.27,,29169.0,3.8,0.25,,,28.5,18.41,1009331.0,10749375.15,,10.02,27.49,15.13,0.1535,27.9,0.2577,10.65
2025-04-07,546980.0,5787048.4,2.44,3.38,0.36,5.6,0.0,4208057.46,388137.0,397737.0,4106489.46,,,,,,,,0.04,,14200.0,,,,,,,12009.0,4.13,0.08,,,27.58,18.1,1019331.0,10784521.98,,10.81,27.63,16.52,0.162,28.53,0.2551,10.58
2025-04-08,536571.0,6127640.82,2.39,2.81,0.35,5.56,0.0,4519213.76,377728.0,395728.0,4313653.76,,,,,,,,0.03,,10409.0,,,,,,,2009.0,4.08,0.02,,,26.84,17.59,1029740.0,11759630.8,,11.4,26.34,16.5,0.1665,29.37,0.2499,11.42
2025-04-09,529271.0,5800810.16,2.36,2.59,0.35,5.74,0.0,4257170.88,377728.0,388428.0,4139898.88,,,,,,,,,,,,,,,,,7300.0,4.27,0.08,,,26.84,17.35,1029740.0,11285950.4,,11.49,27.1,17.26,0.1716,29.52,0.2431,10.96
2025-04-10,513934.0,5601880.6,2.29,2.42,0.34,5.4,0.0,4111251.1,377179.0,377179.0,4111251.1,,,2451.0,0.01,,863.0,,0.04,1388.0,3000.0,,,0.01,2451.0,0.01,,13500.0,4.12,0.15,,,26.75,17.22,1032740.0,11256866.0,,11.28,26.75,17.57,0.1782,30.46,0.2347,10.9
2025-04-11,506471.0,5566116.29,2.26,2.3,0.33,5.3,0.0,4135712.84,369716.0,376316.0,4063178.84,,,,,,,,0.08,,7463.0,,,,,,,863.0,4.03,0.01,,,26.24,15.86,1039340.0,11422346.6,,11.38,26.15,17.81,0.1835,31.01,0.2172,10.99
2025-04-14,510483.0,5615313.0,2.28,2.29,0.34,5.38,0.0,4182508.0,369816.0,380228.0,4067976.0,,,100.0,0.05,,,,,3912.0,,,,0.05,100.0,,,,4.06,,,,26.24,15.71,1039340.0,11432740.0,,11.43,26.23,17.71,0.1809,30.71,0.2168,11.0
2025-04-15,508883.0,5628245.98,2.27,2.25,0.34,5.38,0.0,4198685.68,373628.0,379628.0,4132325.68,,,,0.07,,,,,6000.0,,,,0.07,,,3812.0,6600.0,4.12,0.07,,,26.44,15.76,1039340.0,11495100.4,,11.47,26.42,17.75,0.1814,30.8,0.2147,11.06
2025-04-16,499320.0,5507499.6,2.23,2.2,0.33,5.32,0.0,4081816.95,364965.0,370065.0,4025563.95,,,,,,,,0.1,,8663.0,,,,,,,9563.0,4.03,0.07,,,27.42,15.41,965825.0,10653049.75,,10.67,27.42,18.03,0.1842,31.25,0.2108,11.03
2025-04-17,498004.0,6015888.32,2.22,2.19,0.33,5.34,0.0,4454487.92,362749.0,368749.0,4382007.92,,,,,,,,0.03,,2216.0,,,,,,,1316.0,4.02,0.01,,,27.3,15.55,965825.0,11667166.0,,10.65,27.41,17.92,0.1829,31.05,0.2135,12.08
2025-04-18,498004.0,6015888.32,2.22,2.13,0.33,5.61,0.0,4454487.92,362749.0,368749.0,4382007.92,,,,,,,,,,,,,,,,,,4.25,,,,27.3,15.53,965825.0,11667166.0,,11.09,27.68,18.69,0.1854,31.47,0.2132,
2025-04-21,473004.0,5713888.32,2.11,2.03,0.31,5.42,0.0,4152487.92,362749.0,343749.0,4382007.92,,,,,,,,,,,,,,,,,25000.0,4.31,0.3,,,27.3,15.64,965825.0,11667166.0,,11.67,26.96,19.31,0.1996,33.52,0.204,
2025-04-22,451004.0,5948742.76,2.01,1.93,0.3,5.26,0.0,4573619.31,337749.0,346749.0,4454909.31,,,,0.04,,,,0.24,3000.0,25000.0,,,0.04,,,,,4.18,,,,25.91,14.47,965825.0,12739231.75,,12.27,25.39,19.97,0.2182,35.63,0.1932,13.19
2025-04-23,415762.0,5018247.34,1.85,1.69,0.27,5.11,0.0,3784439.87,308958.0,313541.0,3729123.06,,,3000.0,,,,,0.2,,31791.0,,,,3000.0,,,33208.0,3.99,0.33,,,23.87,13.22,985488.0,11894840.16,,12.39,24.36,18.57,0.2272,37.6,0.1779,12.07
2025-04-24,387479.0,4738868.17,1.73,1.52,0.26,4.5,0.0,3488705.34,275400.0,285258.0,3368142.0,,,,0.05,,,,0.63,3800.0,34358.0,,,0.05,,,800.0,32083.0,3.33,0.39,,,20.75,11.52,1052029.0,12866314.67,,12.8,20.65,19.18,0.2398,40.41,0.162,12.23
2025-04-25,380933.0,4666429.25,1.7,1.49,0.25,4.49,0.0,3429179.25,273933.0,279933.0,3355679.25,,,,,,,,0.02,,1467.0,,,,,,,5325.0,3.35,0.04,,,20.66,11.44,1052029.0,12887355.25,,12.88,20.65,19.53,0.2437,40.91,0.1591,12.25
2025-04-28,378224.0,4659719.68,1.69,1.49,0.25,4.47,0.0,3415399.68,271224.0,277224.0,3341479.68,,,,,,,,0.03,,2709.0,,,,,,,2709.0,3.32,0.02,,,20.48,11.23,1053008.0,12973058.56,,12.94,20.43,19.58,0.2458,41.17,0.1566,12.32
2025-04-29,388352.0,4586437.12,1.73,1.52,0.26,4.52,0.0,3393627.12,271224.0,287352.0,3203155.44,,,,,,13128.0,,,,,,,,,0.09,,3000.0,3.31,0.04,,,20.52,11.25,1050708.0,12408861.48,,12.63,20.77,19.49,0.238,40.29,0.1611,11.81
2025-04-30,372372.0,4356752.4,1.66,1.44,0.25,4.23,0.0,3175052.4,255244.0,271372.0,2986354.8,,,,,,,,0.26,,15980.0,,,,,,,15980.0,3.02,0.16,,,19.33,10.58,1065300.0,12464010.0,,12.58,19.36,20.03,0.2518,41.89,0.1544,11.7
2025-05-01,398975.0,4668007.5,1.78,1.55,0.26,4.5,0.0,3486307.5,242374.0,297975.0,2835775.8,,,,0.31,,,,0.17,26603.0,12870.0,,,0.31,,,,,2.84,,,,28.34,10.05,612962.0,7171655.4,,7.18,28.38,18.65,0.2269,38.97,0.1655,
2025-05-02,360044.0,4320528.0,1.61,1.4,0.24,4.11,0.0,3108528.0,219313.0,259044.0,2631756.0,,,,,,,,0.27,,23061.0,,,,,,,38931.0,2.58,0.4,,,26.14,9.1,619683.0,7436196.0,,7.42,25.8,20.34,0.2625,43.04,0.1493,12.0
2025-05-05,154479.0,1884643.8,0.69,0.6,0.1,1.73,0.0,1872443.8,140351.0,153479.0,1712282.2,,,,,,,,1.23,,105565.0,,,,,,26603.0,105565.0,1.69,1.22,,,46.04,5.77,164498.0,2006875.6,,2.01,45.71,23.98,0.3245,49.75,0.0636,12.2
2025-05-06,162465.0,2061680.85,0.72,0.63,0.11,1.88,0.0,2023610.85,145337.0,159465.0,1844326.53,,,13.0,0.1,,,,0.07,5986.0,7000.0,,,0.1,13.0,,11973.0,,1.79,,,,42.15,6.01,199511.0,2531794.59,,2.51,41.61,22.71,0.2891,46.36,0.0672,12.69
2025-05-07,147889.0,1857485.84,0.66,0.56,0.1,1.77,0.0,1819805.84,130761.0,144889.0,1642358.16,,,,,,,,0.16,,14576.0,,,,,,,14576.0,1.66,0.15,,,39.24,5.41,202511.0,2543538.16,,2.57,39.29,16.98,0.315,51.29,0.0612,12.56
2025-05-08,147889.0,1897415.87,0.66,0.57,0.1,1.77,0.0,1858925.87,124319.0,144889.0,1595012.77,,,,,,,,0.09,,6442.0,,,,,,,,1.58,,,,37.56,5.15,206625.0,2650998.75,,2.65,37.29,16.89,0.3134,51.13,0.0612,12.83
2025-05-09,139575.0,1800517.5,0.62,0.55,0.09,1.72,0.0,1714087.5,118747.0,132875.0,1531836.3,,,,,,,,0.07,,5572.0,,,,,,,12014.0,1.53,0.13,,,43.97,4.9,151298.0,1951744.2,,1.95,43.96,17.56,0.3368,53.44,0.0576,12.9
2025-05-12,129175.0,1657315.25,0.58,0.51,0.09,1.62,0.0,1618825.25,115047.0,126175.0,1476053.01,,,,,,,,0.05,,3700.0,,,,,,,6700.0,1.49,0.07,,,59.54,4.73,78194.0,1003229.02,,1.01,59.73,19.03,0.3822,57.06,0.0531,12.83
2025-05-13,132175.0,1613856.75,0.59,0.53,0.09,1.64,0.0,1577226.75,115047.0,129175.0,1404723.87,,,,0.04,,,,,3000.0,,,,0.04,,,,,1.46,,,,59.54,4.71,78194.0,954748.74,,0.95,60.53,18.33,0.3667,55.93,0.0541,12.21
2025-05-14,132175.0,1660118.0,0.59,0.53,0.09,1.57,0.0,1622438.0,115047.0,129175.0,1444990.32,,,,,,,,,,,,,,,,,,1.42,,,,59.54,4.71,78194.0,982116.64,,0.99,58.96,18.34,0.3624,55.53,0.0541,12.56
