,JBEM FP Equity_DX_SI_QTY,JBEM FP Equity_DX_SHORT_INTEREST_VALUE,JBEM FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,JBEM FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,JBEM FP Equity_DX_SI_MV,JBEM FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,JBEM FP Equity_DX_SUPPLY_SI_QTY,JBEM FP Equity_DX_BROKER_SI_QTY,JBEM FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,JBEM FP Equity_DX_SUPPLY_SI_QTY_INC_x,JBEM FP Equity_DX_BROKER_SI_MV_INC_x,JBEM FP Equity_DX_BROKER_SI_QTY_ADD,JBEM FP Equity_DX_SUPPLY_SI_MV_DEC,JBEM FP Equity_DX_BROKER_SI_QTY_INC,JBEM FP Equity_DX_SUPPLY_SI_QTY_DEC,JBEM FP Equity_DX_BROKER_SI_MV_INC_y,JBEM FP Equity_DX_SUPPLY_SI_QTY_INC_y,JBEM FP Equity_DX_BROKER_SI_MV_ADD,JBEM FP Equity_DX_SUPPLY_SI_QTY_ADD,JBEM FP Equity_DX_BROKER_SI_QTY_DEC,JBEM FP Equity_DX_SUPPLY_SI_MV,JBEM FP Equity_DX_BROKER_SI_MV_DEC,JBEM FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,JBEM FP Equity_DX_UTILIZATION_QUANTITY,JBEM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,JBEM FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,JBEM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,JBEM FP Equity_DX_ACTIVE_UTILIZATION_MV,JBEM FP Equity_DX_BROKER_SI_MARKET_SHARE_2,JBEM FP Equity_DX_BROKER_SI_CON_RATIO,JBEM FP Equity_DX_BROKER_SI_MARKET_SHARE_1,JBEM FP Equity_DX_DEMAND_SUPPLY_RATIO,JBEM FP Equity_PX_LAST
2024-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4861243.0,46278061.11,46.11,0.0,,0.0,,0.0,9.5198
2024-10-02,23200.0,220344.32,1.26,0.01,0.22,220344.32,0.0,23200.0,0.0,,,23200.0,,,,,,0.22,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0048,9.4976
2024-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,23200.0,0.0,0.22,0.0,0.0,4861243.0,45998053.51,46.32,0.0,,0.0,,0.0,9.4622
2024-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4861243.0,45822076.52,45.93,0.0,,0.0,,0.0,9.426
2024-10-07,180200.0,1694366.54,7.54,0.1,1.7,847183.27,90100.0,90100.0,847183.27,,,90100.0,,,,,,0.85,90100.0,,0.85,,100.0,1.85,0.0,0.0,0.0,100.0,,1.0,100.0,0.0371,9.4027
2024-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.85,,90100.0,,,,,90100.0,0.0,0.85,0.0,0.0,4861243.0,45769575.09,45.96,0.0,,0.0,,0.0,9.4152
2024-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4861243.0,45699573.19,45.77,0.0,,0.0,,0.0,9.4008
2024-10-10,23000.0,216457.6,0.91,0.01,0.22,108228.8,11500.0,11500.0,108228.8,,,11500.0,,,,,,0.11,11500.0,,0.11,,8.75,0.24,119894.0,1128346.41,1.13,8.75,,1.0,100.0,0.0047,9.4112
2024-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.11,,11500.0,,,,,11500.0,0.0,0.11,0.0,0.0,4861243.0,45682072.72,45.91,0.0,,0.0,,0.0,9.3972
2024-10-14,11400.0,107178.24,0.43,0.01,0.11,0.0,11400.0,0.0,107178.24,,,,,,,,,,11400.0,,0.11,,8.68,0.23,119994.0,1128135.59,1.13,8.68,,1.0,100.0,0.0023,9.4016
2024-10-15,51800.0,489546.26,1.94,0.03,0.49,190904.14,31600.0,20200.0,298642.12,20200.0,,20200.0,,,,,20200.0,0.19,,,0.3,,24.05,0.65,99794.0,943123.16,0.94,24.05,,1.0,100.0,0.0107,9.4507
2024-10-16,151800.0,1439762.28,5.8,0.08,1.44,719881.14,75900.0,75900.0,719881.14,44300.0,0.53,,,55700.0,,0.53,44300.0,,,,0.72,,100.0,1.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.0312,9.4846
2024-10-17,31600.0,299489.0,1.18,0.02,0.3,299489.0,0.0,31600.0,0.0,,,,0.72,,75900.0,,,,,44300.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0065,9.4775
2024-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,31600.0,0.0,0.3,0.0,0.0,4861243.0,46118612.34,46.27,0.0,,0.0,,0.0,9.487
2024-10-21,175800.0,1655121.84,6.55,0.1,1.66,827560.92,87900.0,87900.0,827560.92,,,87900.0,,,,,,0.83,87900.0,,0.84,,100.0,1.81,0.0,0.0,0.0,100.0,,1.0,100.0,0.0362,9.4148
2024-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.84,,87900.0,,,,,87900.0,0.0,0.83,0.0,0.0,4861243.0,45700059.32,45.8,0.0,,0.0,,0.0,9.4009
2024-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4861243.0,45715615.3,45.46,0.0,,0.0,,0.0,9.4041
2024-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4861243.0,45911037.26,45.79,0.0,,0.0,,0.0,9.4443
2024-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4861243.0,45788533.94,45.9,0.0,,0.0,,0.0,9.4191
2024-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4861243.0,45842979.86,45.79,0.0,,0.0,,0.0,9.4303
2024-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4861243.0,45697142.57,45.72,0.0,,0.0,,0.0,9.4003
2024-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4861243.0,45569291.88,45.62,0.0,,0.0,,0.0,9.374
2024-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4861243.0,45540124.42,45.49,0.0,,0.0,,0.0,9.368
2024-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4861243.0,45515818.21,45.4,0.0,,0.0,,0.0,9.363
2024-11-04,175000.0,1640782.5,6.85,0.1,1.66,820391.25,87500.0,87500.0,820391.25,,,87500.0,,,,,,0.83,87500.0,,0.83,,100.0,1.8,0.0,0.0,0.0,100.0,,1.0,100.0,0.036,9.3759
2024-11-05,175000.0,1637597.5,6.71,0.1,1.67,818798.75,87500.0,87500.0,818798.75,,,,,,,,,,,,0.84,,100.0,1.8,0.0,0.0,0.0,100.0,,1.0,100.0,0.036,9.3577
2024-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.83,,87500.0,,,,,87500.0,0.0,0.83,0.0,0.0,4861243.0,45506095.72,45.32,0.0,,0.0,,0.0,9.361
2024-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4861243.0,45377272.78,45.91,0.0,,0.0,,0.0,9.3345
2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4861243.0,45623737.8,45.75,0.0,,0.0,,0.0,9.3852
2024-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4861243.0,45781728.2,45.75,0.0,,0.0,,0.0,9.4177
2024-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4861243.0,45681100.47,46.1,0.0,,0.0,,0.0,9.397
2024-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4861243.0,45649988.52,45.8,0.0,,0.0,,0.0,9.3906
2024-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4835523.0,45577222.04,45.4,0.0,,0.0,,0.0,9.4255
2024-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4835523.0,45594629.92,45.41,0.0,,0.0,,0.0,9.4291
2024-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4835523.0,45525481.94,45.65,0.0,,0.0,,0.0,9.4148
2024-11-19,21400.0,201936.82,1.18,0.01,0.2,100968.41,10700.0,10700.0,100968.41,,,10700.0,,,,,,0.1,10700.0,,0.1,,10.13,0.22,94974.0,896203.16,0.9,10.13,,1.0,100.0,0.0044,9.4363
2024-11-20,42800.0,403693.88,2.38,0.02,0.41,201846.94,21400.0,21400.0,201846.94,10700.0,0.1,,,10700.0,,0.1,10700.0,,,,0.2,,20.25,0.44,84274.0,794880.8,0.8,20.25,,1.0,100.0,0.0089,9.4321
2024-11-21,42800.0,403907.88,2.43,0.02,0.4,201953.94,21400.0,21400.0,201953.94,,,,,,,,,,,,0.2,,20.25,0.44,84274.0,795302.17,0.8,20.25,,1.0,100.0,0.0089,9.4371
2024-11-22,21400.0,202675.12,1.29,0.01,0.2,0.0,21400.0,0.0,202675.12,,,,,,,,,,,21400.0,0.2,0.2,20.25,0.44,84274.0,798142.2,0.79,20.25,,1.0,100.0,0.0044,9.4708
2024-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.2,,21400.0,,,,,,0.0,,0.0,0.0,4835523.0,45946655.99,45.86,0.0,,0.0,,0.0,9.5019
2024-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4835523.0,45912323.78,45.66,0.0,,0.0,,0.0,9.4948
2024-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4835523.0,46018705.29,45.91,0.0,,0.0,,0.0,9.5168
2024-11-28,21200.0,202500.28,1.32,0.01,0.2,101250.14,10600.0,10600.0,101250.14,,,10600.0,,,,,,0.1,10600.0,,0.1,,10.03,0.22,95074.0,908137.34,0.91,10.03,,1.0,100.0,0.0044,9.5519
2024-11-29,10600.0,101605.24,0.65,0.01,0.1,0.0,10600.0,0.0,101605.24,,,,,,,,,,,10600.0,0.1,0.1,10.03,0.22,95074.0,911322.32,0.92,10.03,,1.0,100.0,0.0022,9.5854
2024-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.1,,10600.0,,,,,,0.0,,0.0,0.0,4835523.0,46460672.09,46.48,0.0,,0.0,,0.0,9.6082
2024-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4835523.0,46437945.13,46.42,0.0,,0.0,,0.0,9.6035
2024-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4835523.0,46450033.94,46.19,0.0,,0.0,,0.0,9.606
2024-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4835523.0,46456320.12,46.61,0.0,,0.0,,0.0,9.6073
2024-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4835523.0,46438912.24,46.53,0.0,,0.0,,0.0,9.6037
2024-12-09,73000.0,701143.1,3.81,0.04,0.7,350571.55,36500.0,36500.0,350571.55,,,36500.0,,,,,,0.35,36500.0,,0.35,,34.54,0.75,69174.0,664395.52,0.67,34.54,,1.0,100.0,0.0151,9.6047
2024-12-10,136200.0,1308160.14,6.99,0.08,1.31,654080.07,68100.0,68100.0,654080.07,31600.0,0.3,,,31600.0,,0.3,31600.0,,,,0.66,,100.0,1.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.0282,9.6047
2024-12-11,176400.0,1692064.08,9.31,0.1,1.7,846032.04,88200.0,88200.0,846032.04,20100.0,0.19,,,20100.0,,0.19,20100.0,,,,0.85,,100.0,1.82,0.0,0.0,0.0,100.0,,1.0,100.0,0.0365,9.5922
2024-12-12,119800.0,1143670.7,6.27,0.07,1.14,842001.3,31600.0,88200.0,301669.4,,,,0.54,,56600.0,,,,,,0.3,,29.9,0.65,74074.0,707147.44,0.71,29.9,,1.0,100.0,0.0248,9.5465
2024-12-13,97200.0,924410.88,4.79,0.06,0.93,462205.44,48600.0,48600.0,462205.44,17000.0,,,,,,,17000.0,,,39600.0,0.46,0.38,100.0,1.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0201,9.5104
2024-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.46,,48600.0,,,,,48600.0,0.0,0.46,0.0,0.0,4835523.0,45937952.05,46.05,0.0,,0.0,,0.0,9.5001
2024-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4835523.0,46016287.52,46.48,0.0,,0.0,,0.0,9.5163
2024-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4835523.0,45975669.13,45.99,0.0,,0.0,,0.0,9.5079
2024-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4835523.0,45790468.6,45.61,0.0,,0.0,,0.0,9.4696
2024-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4835523.0,45876057.36,45.93,0.0,,0.0,,0.0,9.4873
2024-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4835523.0,45725672.59,45.88,0.0,,0.0,,0.0,9.4562
2024-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4835523.0,45695692.35,46.09,0.0,,0.0,,0.0,9.45
2024-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4835523.0,45695692.35,46.13,0.0,,0.0,,0.0,
2024-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4835523.0,45695692.35,46.18,0.0,,0.0,,0.0,
2024-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4835523.0,45610103.59,46.19,0.0,,0.0,,0.0,9.4323
2024-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4835523.0,45686504.86,45.85,0.0,,0.0,,0.0,9.4481
2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4835523.0,45721320.62,45.61,0.0,,0.0,,0.0,9.4553
2025-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4835523.0,45721320.62,46.09,0.0,,0.0,,0.0,
2025-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4835523.0,45625577.27,45.48,0.0,,0.0,,0.0,9.4355
2025-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4835523.0,45461653.04,45.29,0.0,,0.0,,0.0,9.4016
2025-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4835523.0,45433607.0,45.62,0.0,,0.0,,0.0,9.3958
2025-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4835523.0,45301113.67,45.6,0.0,,0.0,,0.0,9.3684
2025-01-08,105000.0,981813.0,3.74,0.06,0.98,981813.0,0.0,105000.0,0.0,,,105000.0,,,,,,0.98,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0217,9.3506
2025-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,105000.0,0.0,0.99,0.0,0.0,4835523.0,45114462.49,45.54,0.0,,0.0,,0.0,9.3298
2025-01-10,10700.0,99667.29,0.39,0.01,0.1,0.0,10700.0,0.0,99667.29,,,,,,,,,,10700.0,,0.1,,10.13,0.22,94974.0,884654.32,0.89,10.13,,1.0,100.0,0.0022,9.3147
2025-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.1,,10700.0,,,,,,0.0,,0.0,0.0,4835523.0,44906051.44,44.81,0.0,,0.0,,0.0,9.2867
2025-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4835523.0,44834969.26,45.04,0.0,,0.0,,0.0,9.272
2025-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4835523.0,45179742.05,44.82,0.0,,0.0,,0.0,9.3433
2025-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4835523.0,45196182.82,45.17,0.0,,0.0,,0.0,9.3467
2025-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4835523.0,45286123.55,44.77,0.0,,0.0,,0.0,9.3653
2025-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4835523.0,45332061.02,45.35,0.0,,0.0,,0.0,9.3748
2025-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4835523.0,45398791.24,45.4,0.0,,0.0,,0.0,9.3886
2025-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4835523.0,45393472.16,45.26,0.0,,0.0,,0.0,9.3875
2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4835523.0,45316103.79,45.16,0.0,,0.0,,0.0,9.3715
2025-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,44245372.47,44.6,0.0,,0.0,,0.0,9.3545
2025-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,44348010.19,44.53,0.0,,0.0,,0.0,9.3762
2025-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,44308752.45,44.5,0.0,,0.0,,0.0,9.3679
2025-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,44247737.4,44.44,0.0,,0.0,,0.0,9.355
2025-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,44410917.19,44.92,0.0,,0.0,,0.0,9.3895
2025-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,44592543.39,44.61,0.0,,0.0,,0.0,9.4279
2025-02-03,458.0,4340.15,0.02,0.0,0.0,4340.15,458.0,458.0,4340.15,,,458.0,,,,,,0.0,458.0,,0.0,,100.0,0.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0001,9.4763
2025-02-04,458.0,4339.64,0.01,0.0,0.0,4339.64,458.0,458.0,4339.64,,,,,,,,,,,,0.0,,100.0,0.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0001,9.4752
2025-02-05,458.0,4350.77,0.02,0.0,0.0,4350.77,458.0,458.0,4350.77,,,,,,,,,,,,0.0,,100.0,0.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0001,9.4995
2025-02-06,458.0,4349.9,0.02,0.0,0.0,4349.9,458.0,458.0,4349.9,,,,,,,,,,,,0.0,,100.0,0.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0001,9.4976
2025-02-07,458.0,4345.64,0.02,0.0,0.0,4345.64,458.0,458.0,4345.64,,,,,,,,,,,,0.0,,100.0,0.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0001,9.4883
2025-02-10,458.0,4349.72,0.02,0.0,0.0,4349.72,458.0,458.0,4349.72,,,,,,,,,,,,0.0,,100.0,0.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0001,9.4972
2025-02-11,458.0,4325.12,0.01,0.0,0.0,4325.12,458.0,458.0,4325.12,,,,,,,,,,,,0.0,,100.0,0.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0001,9.4435
2025-02-12,458.0,4313.81,0.01,0.0,0.0,4313.81,458.0,458.0,4313.81,,,,,,,,,,,,0.0,,100.0,0.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0001,9.4188
2025-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,458.0,,,,,458.0,0.0,0.0,0.0,0.0,4729849.0,44796399.88,44.51,0.0,,0.0,,0.0,9.471
2025-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,44790724.06,44.9,0.0,,0.0,,0.0,9.4698
2025-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,44654031.42,44.94,0.0,,0.0,,0.0,9.4409
2025-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,44670585.9,44.73,0.0,,0.0,,0.0,9.4444
2025-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,44470513.28,44.3,0.0,,0.0,,0.0,9.4021
2025-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,44506460.14,44.39,0.0,,0.0,,0.0,9.4097
2025-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,44677207.68,44.45,0.0,,0.0,,0.0,9.4458
2025-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,44665383.06,44.48,0.0,,0.0,,0.0,9.4433
2025-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,44752885.27,44.84,0.0,,0.0,,0.0,9.4618
2025-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,44830454.79,45.18,0.0,,0.0,,0.0,9.4782
2025-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,44870185.52,44.71,0.0,,0.0,,0.0,9.4866
2025-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,44907078.35,44.4,0.0,,0.0,,0.0,9.4944
2025-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,44659707.24,44.36,0.0,,0.0,,0.0,9.4421
2025-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,44629436.21,43.94,0.0,,0.0,,0.0,9.4357
2025-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,43901512.45,44.38,0.0,,0.0,,0.0,9.2818
2025-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,43699547.9,43.7,0.0,,0.0,,0.0,9.2391
2025-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,43795563.83,43.58,0.0,,0.0,,0.0,9.2594
2025-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,43794144.88,43.47,0.0,,0.0,,0.0,9.2591
2025-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,43699074.91,43.85,0.0,,0.0,,0.0,9.239
2025-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,43748265.34,43.86,0.0,,0.0,,0.0,9.2494
2025-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,43763873.84,43.59,0.0,,0.0,,0.0,9.2527
2025-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4729849.0,43711845.5,43.63,0.0,,0.0,,0.0,9.2417
2025-03-17,71.0,659.66,0.0,0.0,0.0,659.66,71.0,71.0,659.66,,,71.0,,,,,,0.0,71.0,,0.0,,100.0,0.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.0,9.291
2025-03-18,71.0,658.07,0.0,0.0,0.0,658.07,71.0,71.0,658.07,,,,,,,,,,,,0.0,,100.0,0.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.0,9.2686
2025-03-19,71.0,659.12,0.0,0.0,0.0,659.12,71.0,71.0,659.12,,,,,,,,,,,,0.0,,100.0,0.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.0,9.2834
