,ALKLA FP Equity_DX_SI_QTY,ALKLA FP Equity_DX_SHORT_INTEREST_VALUE,ALKLA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALKLA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALKLA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALKLA FP Equity_DX_SI_MV,ALKLA FP Equity_DX_DSS,ALKLA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALKLA FP Equity_DX_SUPPLY_SI_QTY,ALKLA FP Equity_DX_BROKER_SI_QTY,ALKLA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALKLA FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALKLA FP Equity_DX_BROKER_SI_MV_INC_x,ALKLA FP Equity_DX_BROKER_SI_QTY_ADD,ALKLA FP Equity_DX_SUPPLY_SI_MV_DEC,ALKLA FP Equity_DX_BROKER_SI_QTY_INC,ALKLA FP Equity_DX_SUPPLY_SI_QTY_DEC,ALKLA FP Equity_DX_BROKER_SI_MV_INC_y,ALKLA FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALKLA FP Equity_DX_BROKER_SI_MV_ADD,ALKLA FP Equity_DX_SUPPLY_SI_QTY_ADD,ALKLA FP Equity_DX_BROKER_SI_QTY_DEC,ALKLA FP Equity_DX_SUPPLY_SI_MV,ALKLA FP Equity_DX_BROKER_SI_MV_DEC,ALKLA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALKLA FP Equity_DX_UTILIZATION_QUANTITY,ALKLA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALKLA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALKLA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALKLA FP Equity_DX_ACTIVE_UTILIZATION_MV,ALKLA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALKLA FP Equity_DX_BROKER_SI_CON_RATIO,ALKLA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALKLA FP Equity_DX_DEMAND_SUPPLY_RATIO,ALKLA FP Equity_PX_LAST
2024-03-08,6315.0,16355.85,0.7,0.44,0.19,0.02,0.0,16355.85,4321.0,6315.0,11191.39,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,32.01,0.5648,67.99,1.4615,2.59
2024-03-11,6315.0,15976.95,0.7,0.47,0.19,0.02,0.0,15976.95,4321.0,6315.0,10932.13,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,31.65,0.5674,68.35,1.4615,2.53
2024-03-12,4421.0,11052.5,0.49,0.34,0.13,0.01,0.0,10927.5,4371.0,4371.0,10927.5,50.0,,,,,,,50.0,,,1944.0,0.01,0.01,100.0,100.0,0.0,0.0,0.0,100.0,2.26,0.9558,97.74,1.0114,2.5
2024-03-13,4421.0,11494.6,0.49,0.37,0.13,0.01,0.0,11364.6,4371.0,4371.0,11364.6,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,2.26,0.9558,97.74,1.0114,2.6
2024-03-14,4421.0,11185.13,0.49,0.37,0.13,0.01,0.0,11058.63,4371.0,4371.0,11058.63,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,2.26,0.9558,97.74,1.0114,2.53
2024-03-15,6521.0,16302.5,0.73,0.55,0.2,0.02,0.0,15427.5,4671.0,6171.0,11677.5,300.0,0.0,1500.0,,300.0,,0.0,300.0,0.0,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,22.82,0.5048,66.42,1.3961,2.5
2024-03-18,6521.0,16302.5,0.73,0.54,0.2,0.02,0.0,15427.5,4671.0,6171.0,11677.5,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,23.08,0.503,66.2,1.3961,2.5
2024-03-19,6885.0,18589.5,0.77,0.57,0.21,0.02,0.0,17018.1,2903.0,6303.0,7838.1,,0.0,,0.0,232.0,1768.0,0.0,,,,100.0,0.01,0.0,100.0,62.15,0.0,0.0,0.0,100.0,21.87,0.4515,61.25,1.474,2.7
2024-03-20,3893.0,10822.54,0.43,0.32,0.12,0.01,0.0,9204.58,2903.0,3311.0,8070.34,,,,,,,,,,,2992.0,0.01,0.01,100.0,62.15,0.0,0.0,0.0,100.0,28.06,0.4611,60.83,0.8334,2.78
2024-03-21,6643.0,18135.39,0.74,0.55,0.2,0.02,0.0,12861.03,4253.0,4711.0,11610.69,1350.0,0.0,,,1400.0,,0.0,1350.0,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,35.17,0.4705,58.55,1.562,2.73
2024-03-22,6643.0,19264.7,0.74,0.59,0.2,0.02,0.0,13661.9,4253.0,4711.0,12333.7,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,35.12,0.4694,58.47,1.562,2.9
2024-03-25,6043.0,16920.4,0.67,0.52,0.18,0.02,0.0,12350.8,3953.0,4411.0,11068.4,,,,0.0,,300.0,,,,,300.0,0.01,0.0,100.0,100.0,0.0,0.0,0.0,100.0,38.8,0.4526,54.56,1.5287,2.8
2024-03-26,7243.0,20135.54,0.81,0.63,0.22,0.02,0.0,15598.58,5153.0,5611.0,14325.34,1200.0,0.0,,,1200.0,,0.0,1200.0,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,45.35,0.4483,48.92,1.4056,2.78
2024-03-27,6779.0,18371.09,0.75,0.6,0.2,0.02,0.0,14577.09,4921.0,5379.0,13335.91,,,,0.0,,232.0,,,,,232.0,0.01,0.0,100.0,100.0,0.0,0.0,0.0,100.0,41.57,0.4498,52.27,1.3776,2.71
2024-03-28,6779.0,18574.46,0.75,0.58,0.2,0.02,0.0,14738.46,4921.0,5379.0,13483.54,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,41.49,0.4484,52.17,1.3776,2.74
2024-03-29,6779.0,18574.46,0.75,0.58,0.2,0.02,0.0,14738.46,4921.0,5379.0,13483.54,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,41.55,0.4486,52.16,1.3776,
2024-04-01,6779.0,18574.46,0.75,0.58,0.2,0.02,0.0,14738.46,4921.0,5379.0,13483.54,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,41.53,0.4483,52.14,1.3776,
2024-04-02,6779.0,18845.62,0.75,0.58,0.2,0.02,0.0,14953.62,4921.0,5379.0,13680.38,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,41.51,0.4488,52.21,1.3776,2.78
2024-04-03,6779.0,18845.62,0.75,0.6,0.2,0.02,0.0,14953.62,4921.0,5379.0,13680.38,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,41.57,0.4498,52.27,1.3776,2.78
2024-04-04,8679.0,24040.83,0.97,0.79,0.26,0.02,0.0,20162.83,4921.0,7279.0,13631.17,,0.01,,,1900.0,,0.01,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,32.42,0.5015,62.77,1.7637,2.77
2024-04-05,8679.0,23867.25,0.97,0.76,0.26,0.02,0.0,20017.25,4921.0,7279.0,13532.75,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,32.42,0.5013,62.76,1.7637,2.75
2024-04-08,8679.0,23823.86,0.97,0.75,0.26,0.02,0.0,19980.86,4921.0,7279.0,13508.15,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,32.5,0.5006,62.66,1.7637,2.745
2024-04-09,7479.0,20529.86,0.83,0.66,0.23,0.02,0.0,16686.86,3721.0,6079.0,10214.15,,,,0.0,,1200.0,,,,,1200.0,0.01,0.0,100.0,100.0,0.0,0.0,0.0,100.0,37.74,0.4663,56.64,2.0099,2.745
2024-04-10,7479.0,21315.15,0.83,0.69,0.23,0.02,0.0,17325.15,3721.0,6079.0,10604.85,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,37.62,0.4664,56.72,2.0099,2.85
2024-04-11,7879.0,23243.05,0.88,0.69,0.24,0.02,0.0,19113.05,4121.0,6479.0,12156.95,400.0,0.0,,,400.0,,0.0,400.0,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,35.74,0.479,59.04,1.9119,2.95
2024-04-12,7421.0,21409.59,0.83,0.59,0.22,0.02,0.0,17370.59,4121.0,6021.0,11889.09,,,,,,,,,,,458.0,0.01,0.0,100.0,100.0,0.0,0.0,0.0,100.0,37.66,0.5305,62.34,1.8008,2.885
2024-04-15,7421.0,21520.9,0.83,0.53,0.22,0.02,0.0,17460.9,4121.0,6021.0,11950.9,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,37.71,0.5302,62.29,1.8008,2.9
2024-04-16,6421.0,18075.12,0.71,0.45,0.19,0.02,0.0,14134.12,5021.0,5021.0,14134.12,900.0,,,,,,,900.0,,,1000.0,0.01,0.0,100.0,100.0,0.0,0.0,0.0,100.0,43.54,0.5083,56.46,1.2788,2.815
2024-04-17,6421.0,17978.8,0.71,0.41,0.19,0.02,0.0,14058.8,5021.0,5021.0,14058.8,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,43.91,0.5074,56.09,1.2788,2.8
2024-04-18,6421.0,17657.75,0.71,0.41,0.19,0.02,0.0,13807.75,5021.0,5021.0,13807.75,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,43.98,0.5073,56.02,1.2788,2.75
2024-04-19,4100.0,11890.0,0.46,0.26,0.12,0.01,0.0,7830.0,2700.0,2700.0,7830.0,,,,0.01,,2321.0,,,,,2321.0,0.01,0.01,100.0,53.77,0.0,0.0,0.0,100.0,31.71,0.5669,68.29,0.8166,2.9
2024-04-22,6000.0,17700.0,0.67,0.36,0.18,0.02,0.0,8850.0,3000.0,3000.0,8850.0,300.0,0.0,,,1600.0,,0.0,300.0,,,1300.0,0.01,0.0,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,2.95
2024-04-23,7800.0,23205.0,0.87,0.47,0.24,0.02,0.0,14280.0,4800.0,4800.0,14280.0,1800.0,,1800.0,,,,,1800.0,0.01,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,23.08,0.645,76.92,1.625,2.975
2024-04-24,9794.0,29284.06,1.09,0.57,0.3,0.03,0.0,20314.06,4800.0,6794.0,14352.0,,0.01,,,1994.0,,0.01,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,38.74,0.5254,61.26,2.0404,2.99
2024-04-25,9794.0,27619.08,1.09,0.55,0.3,0.03,0.0,19159.08,4800.0,6794.0,13536.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,38.7,0.5255,61.3,2.0404,2.82
2024-04-26,9794.0,27668.05,1.09,0.51,0.3,0.03,0.0,19193.05,4800.0,6794.0,13560.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,38.78,0.5252,61.22,2.0404,2.825
2024-04-29,8794.0,24623.2,0.98,0.43,0.27,0.02,0.0,16223.2,3800.0,5794.0,10640.0,,,,0.0,,1000.0,,,,,1000.0,0.01,0.0,100.0,100.0,0.0,0.0,0.0,100.0,31.73,0.5667,68.27,2.3142,2.8
2024-04-30,2894.0,7567.81,0.32,0.14,0.09,0.01,0.0,7437.06,850.0,2844.0,2222.75,,,,0.01,,2950.0,,,,,2950.0,0.0,0.01,100.0,22.37,0.0,0.0,0.0,100.0,3.44,0.9335,96.56,0.7616,2.615
2024-05-01,2894.0,7567.81,0.32,0.14,0.09,0.01,0.0,7437.06,850.0,2844.0,2222.75,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,3.58,0.9309,96.42,3.4047,
2024-05-02,921.0,2090.67,0.1,0.04,0.03,0.0,0.0,1977.17,850.0,871.0,1929.5,,,,,,,,,,,1973.0,0.0,0.01,100.0,100.0,0.0,0.0,0.0,100.0,10.86,0.8064,89.14,1.0835,2.27
2024-05-03,921.0,2016.99,0.1,0.04,0.03,0.0,0.0,1907.49,850.0,871.0,1861.5,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,10.86,0.8064,89.14,1.0835,2.19
2024-05-06,900.0,1980.0,0.1,0.04,0.03,0.0,0.0,1870.0,850.0,850.0,1870.0,,,,,,,,,,,21.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,10.76,0.8079,89.24,1.0588,2.2
2024-05-07,900.0,2137.5,0.1,0.04,0.03,0.0,0.0,2018.75,850.0,850.0,2018.75,,,,,,,,,,,,0.0,,100.0,85.0,0.0,0.0,0.0,100.0,11.11,0.8025,88.89,0.9,2.375
2024-05-08,900.0,2097.0,0.1,0.03,0.03,0.0,0.0,1980.5,850.0,850.0,1980.5,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,11.11,0.8025,88.89,1.0588,2.33
2024-05-09,900.0,2025.0,0.1,0.04,0.03,0.0,0.0,1912.5,850.0,850.0,1912.5,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,11.11,0.8025,88.89,1.0588,2.25
2024-05-10,900.0,2043.0,0.1,0.04,0.03,0.0,0.0,1929.5,850.0,850.0,1929.5,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,11.11,0.8025,88.89,1.0588,2.27
2024-05-13,900.0,2065.5,0.1,0.04,0.03,0.0,0.0,1950.75,850.0,850.0,1950.75,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,11.11,0.8025,88.89,1.0588,2.295
2024-05-14,900.0,1989.0,0.1,0.04,0.03,0.0,0.0,1878.5,850.0,850.0,1878.5,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,11.06,0.8033,88.94,1.0588,2.21
2024-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25
2024-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.27
2024-05-17,3094.0,6868.68,0.34,0.12,0.09,0.01,0.0,3434.34,1547.0,1547.0,3434.34,,,1547.0,,,,,,0.0,1547.0,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,2.22
2024-05-20,3094.0,7007.91,0.34,0.12,0.09,0.01,0.0,3503.96,1547.0,1547.0,3503.96,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,2.265
2024-05-21,3094.0,7054.32,0.34,0.12,0.09,0.01,0.0,3527.16,1547.0,1547.0,3527.16,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,2.28
2024-05-22,3094.0,7023.38,0.34,0.12,0.09,0.01,0.0,3511.69,1547.0,1547.0,3511.69,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,2.27
2024-05-23,3094.0,6884.15,0.34,0.12,0.09,0.01,0.0,3442.08,1547.0,1547.0,3442.08,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,2.225
2024-05-24,3094.0,6497.4,0.34,0.12,0.09,0.01,0.0,3248.7,1547.0,1547.0,3248.7,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,2.1
2024-05-27,3094.0,6481.93,0.34,0.12,0.09,0.01,0.0,3240.97,1547.0,1547.0,3240.97,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,2.095
2024-05-28,100.0,202.0,0.01,0.0,0.0,0.0,0.0,101.0,50.0,50.0,101.0,,,,0.0,,1497.0,,,,,1497.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,2.02
2024-05-29,100.0,197.0,0.01,0.0,0.0,0.0,0.0,98.5,50.0,50.0,98.5,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,1.97
2024-05-30,100.0,190.0,0.01,0.0,0.0,0.0,0.0,95.0,50.0,50.0,95.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,1.9
2024-05-31,100.0,192.6,0.01,0.0,0.0,0.0,0.0,96.3,50.0,50.0,96.3,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,1.926
2024-06-03,100.0,199.0,0.01,0.0,0.0,0.0,0.0,99.5,50.0,50.0,99.5,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,1.99
2024-06-04,12200.0,23424.0,1.36,0.45,0.37,0.02,0.0,23328.0,12150.0,12150.0,23328.0,12100.0,,12100.0,,,,,12100.0,0.02,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,0.82,0.9837,99.18,1.0041,1.92
2024-06-05,12200.0,22326.0,1.36,0.45,0.37,0.02,0.0,22234.5,12150.0,12150.0,22234.5,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,0.82,0.9837,99.18,1.0041,1.83
2024-06-06,12641.0,24245.44,1.41,0.47,0.38,0.02,0.0,17242.82,8990.0,8990.0,17242.82,,0.01,,0.01,3601.0,3160.0,0.01,,,,6761.0,0.02,0.01,100.0,100.0,0.0,0.0,0.0,100.0,42.24,0.5121,57.76,1.4061,1.918
2024-06-07,11341.0,21547.9,1.26,0.43,0.34,0.02,0.0,14611.0,7690.0,7690.0,14611.0,,,,0.0,,1300.0,,,,,1300.0,0.01,0.0,100.0,100.0,0.0,0.0,0.0,100.0,35.61,0.5414,64.39,1.4748,1.9
2024-06-10,11241.0,20571.03,1.25,0.45,0.34,0.02,0.0,13981.2,7640.0,7640.0,13981.2,,,,0.0,,50.0,,,,,50.0,0.01,0.0,100.0,100.0,0.0,0.0,0.0,100.0,35.93,0.5396,64.07,1.4713,1.83
2024-06-11,11241.0,20346.21,1.25,0.47,0.34,0.02,0.0,13828.4,7640.0,7640.0,13828.4,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,35.93,0.5396,64.07,1.4713,1.81
2024-06-12,12541.0,23501.83,1.4,0.52,0.38,0.02,0.0,16753.56,8940.0,8940.0,16753.56,1300.0,0.0,,,1300.0,,0.0,1300.0,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,42.57,0.511,57.43,1.4028,1.874
2024-06-13,12540.0,21995.16,1.39,0.53,0.38,0.02,0.0,15679.01,8940.0,8939.0,15680.76,,,,,,,,,,,1.0,0.02,0.0,100.0,100.0,0.0,0.0,0.0,100.0,42.58,0.511,57.42,1.4027,1.754
2024-06-14,5439.0,8267.28,0.61,0.24,0.16,0.01,0.0,8191.28,5389.0,5389.0,8191.28,,,,0.01,,3551.0,,,,,3550.0,0.01,0.01,100.0,60.28,0.0,0.0,0.0,100.0,1.84,0.9639,98.16,0.6084,1.52
2024-06-17,5439.0,8158.5,0.61,0.23,0.16,0.01,0.0,6133.5,5389.0,4089.0,8083.5,,,,,,,,,,,1300.0,0.01,0.0,100.0,60.28,0.0,0.0,0.0,100.0,1.91,0.9626,98.09,0.6084,1.5
2024-06-18,4139.0,6622.4,0.46,0.17,0.12,0.01,0.0,6542.4,4089.0,4089.0,6542.4,,,,0.0,,1300.0,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,2.42,0.9528,97.58,1.0122,1.6
2024-06-19,4139.0,6605.84,0.46,0.18,0.12,0.01,0.0,6526.04,4089.0,4089.0,6526.04,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,2.42,0.9528,97.58,1.0122,1.596
2024-06-20,4139.0,6208.5,0.46,0.18,0.12,0.01,0.0,6133.5,4089.0,4089.0,6133.5,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,2.42,0.9528,97.58,1.0122,1.5
2024-06-21,4165.0,7546.98,0.46,0.18,0.13,0.01,0.0,7432.82,4102.0,4102.0,7432.82,13.0,0.0,,,13.0,,0.0,13.0,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,3.03,0.9413,96.97,1.0154,1.812
2024-06-24,4795.0,9350.25,0.53,0.19,0.14,0.01,0.0,8613.15,4417.0,4417.0,8613.15,315.0,0.0,,,315.0,,0.0,315.0,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,15.76,0.7345,84.24,1.0856,1.95
2024-06-25,6263.0,11285.93,0.7,0.21,0.19,0.01,0.0,10604.77,4417.0,5885.0,7959.43,,0.0,,,1468.0,,0.0,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,35.44,0.5424,64.56,1.4179,1.802
2024-06-26,6024.0,10493.81,0.67,0.2,0.18,0.01,0.0,9922.43,4228.0,5696.0,7365.18,,,,0.0,,189.0,,,,,189.0,0.01,0.0,100.0,100.0,0.0,0.0,0.0,100.0,35.3,0.5432,64.7,1.4248,1.742
2024-06-27,4556.0,7918.33,0.51,0.15,0.14,0.01,0.0,7348.26,4228.0,4228.0,7348.26,,,,,,,,,,,1468.0,0.01,0.0,100.0,100.0,0.0,0.0,0.0,100.0,14.4,0.7535,85.6,1.0776,1.738
2024-06-28,656.0,1049.6,0.07,0.02,0.02,0.0,0.0,524.8,328.0,328.0,524.8,,,,0.01,,3900.0,,,,,3900.0,0.0,0.01,100.0,7.76,0.0,0.0,0.0,100.0,,1.0,100.0,0.1552,1.6
2024-07-01,630.0,1052.1,0.07,0.02,0.02,0.0,0.0,526.05,315.0,315.0,526.05,,,,0.0,,13.0,,,,,13.0,0.0,0.0,100.0,7.45,0.0,0.0,0.0,100.0,,1.0,100.0,0.149,1.67
2024-07-02,100.0,169.6,0.01,0.0,0.0,0.0,0.0,84.8,50.0,50.0,84.8,,,,0.0,,265.0,,,,,265.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,1.696
2024-07-03,100.0,169.0,0.01,0.0,0.0,0.0,0.0,84.5,50.0,50.0,84.5,,,,,,,,,,,,0.0,,100.0,6.25,0.0,0.0,0.0,100.0,,1.0,100.0,0.125,1.69
2024-07-04,100.0,169.0,0.01,0.0,0.0,0.0,0.0,84.5,50.0,50.0,84.5,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,1.69
2024-07-05,100.0,165.0,0.01,0.0,0.0,0.0,0.0,82.5,50.0,50.0,82.5,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,1.65
2024-07-08,100.0,168.0,0.01,0.0,0.0,0.0,0.0,84.0,50.0,50.0,84.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,1.68
2024-07-09,100.0,165.4,0.01,0.0,0.0,0.0,0.0,82.7,50.0,50.0,82.7,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,1.654
2024-07-10,100.0,162.0,0.01,0.0,0.0,0.0,0.0,81.0,50.0,50.0,81.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,1.62
2024-07-11,100.0,162.0,0.01,0.0,0.0,0.0,0.0,81.0,50.0,50.0,81.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,1.62
2024-07-12,100.0,164.0,0.01,0.0,0.0,0.0,0.0,82.0,50.0,50.0,82.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,1.64
2024-07-15,100.0,171.0,0.01,0.0,0.0,0.0,0.0,85.5,50.0,50.0,85.5,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,1.71
2024-07-16,100.0,164.2,0.01,0.0,0.0,0.0,0.0,82.1,50.0,50.0,82.1,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,1.642
2024-07-17,100.0,169.0,0.01,0.0,0.0,0.0,0.0,84.5,50.0,50.0,84.5,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,1.69
2024-07-18,102.0,172.38,0.01,0.0,0.0,0.0,0.0,86.19,51.0,51.0,86.19,1.0,0.0,,,1.0,,0.0,1.0,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,1.69
2024-07-19,17802.0,29907.36,1.98,0.83,0.54,0.03,0.0,14953.68,8901.0,8901.0,14953.68,8850.0,0.02,,,8850.0,,0.02,8850.0,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,1.68
2024-07-22,17802.0,29017.26,1.98,0.82,0.54,0.03,0.0,14508.63,8901.0,8901.0,14508.63,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,1.63
2024-07-23,17802.0,29230.88,1.98,0.84,0.54,0.03,0.0,14615.44,8901.0,8901.0,14615.44,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,1.642
2024-07-24,17802.0,28839.24,1.98,0.86,0.54,0.03,0.0,14419.62,8901.0,8901.0,14419.62,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,1.62
2024-07-25,17801.0,28837.62,1.98,0.87,0.54,0.03,0.0,14418.0,8901.0,8900.0,14419.62,,,,,,,,,,,1.0,0.01,0.0,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.9999,1.62
2024-07-26,17800.0,27768.0,1.98,0.92,0.54,0.03,0.0,13884.0,8900.0,8900.0,13884.0,,,,0.0,,1.0,,,,,,0.01,,100.0,99.99,0.0,0.0,0.0,100.0,,1.0,100.0,1.9998,1.56
2024-07-29,100.0,152.0,0.01,0.01,0.0,0.0,0.0,76.0,50.0,50.0,76.0,,,,0.01,,8850.0,,,,,8850.0,0.0,0.01,100.0,0.56,0.0,0.0,0.0,100.0,,1.0,100.0,0.0112,1.52
2024-07-30,100.0,152.0,0.01,0.01,0.0,0.0,0.0,76.0,50.0,50.0,76.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,1.52
2024-07-31,100.0,150.0,0.01,0.01,0.0,0.0,0.0,75.0,50.0,50.0,75.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,1.5
2024-08-01,100.0,146.0,0.01,0.01,0.0,0.0,0.0,73.0,50.0,50.0,73.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,1.46
2024-08-02,100.0,151.4,0.01,0.01,0.0,0.0,0.0,75.7,50.0,50.0,75.7,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,1.514
2024-08-05,100.0,141.6,0.01,0.01,0.0,0.0,0.0,70.8,50.0,50.0,70.8,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,1.416
2024-08-06,100.0,145.4,0.01,0.01,0.0,0.0,0.0,72.7,50.0,50.0,72.7,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,1.454
