,ALAFY FP Equity_DX_SI_QTY,ALAFY FP Equity_DX_SHORT_INTEREST_VALUE,ALAFY FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALAFY FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALAFY FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALAFY FP Equity_DX_SI_MV,ALAFY FP Equity_DX_DSS,ALAFY FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALAFY FP Equity_DX_SUPPLY_SI_QTY,ALAFY FP Equity_DX_BROKER_SI_QTY,ALAFY FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALAFY FP Equity_DX_BROKER_SI_MV_NEW_x,ALAFY FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALAFY FP Equity_DX_BROKER_SI_MV_INC_x,ALAFY FP Equity_DX_BROKER_SI_QTY_ADD,ALAFY FP Equity_DX_BROKER_SI_QTY_NEW,ALAFY FP Equity_DX_SUPPLY_SI_MV_DEC,ALAFY FP Equity_DX_BROKER_SI_QTY_INC,ALAFY FP Equity_DX_SUPPLY_SI_QTY_DEC,ALAFY FP Equity_DX_BROKER_SI_MV_NEW_y,ALAFY FP Equity_DX_BROKER_SI_MV_INC_y,ALAFY FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALAFY FP Equity_DX_BROKER_SI_MV_ADD,ALAFY FP Equity_DX_SUPPLY_SI_QTY_ADD,ALAFY FP Equity_DX_BROKER_SI_QTY_DEC,ALAFY FP Equity_DX_SUPPLY_SI_MV,ALAFY FP Equity_DX_BROKER_SI_MV_DEC,ALAFY FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALAFY FP Equity_DX_UTILIZATION_QUANTITY,ALAFY FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALAFY FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALAFY FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALAFY FP Equity_DX_ACTIVE_UTILIZATION_MV,ALAFY FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALAFY FP Equity_DX_BROKER_SI_CON_RATIO,ALAFY FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALAFY FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-09-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,96350.0,0.1,0.0,,0.0,,0.0
2023-09-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,95386.5,0.1,0.0,,0.0,,0.0
2023-09-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,95579.2,0.1,0.0,,0.0,,0.0
2023-09-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,95579.2,0.1,0.0,,0.0,,0.0
2023-09-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,95579.2,0.09,0.0,,0.0,,0.0
2023-09-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,95579.2,0.1,0.0,,0.0,,0.0
2023-09-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,97120.8,0.1,0.0,,0.0,,0.0
2023-09-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,97120.8,0.1,0.0,,0.0,,0.0
2023-09-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,96735.4,0.1,0.0,,0.0,,0.0
2023-09-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,96350.0,0.1,0.0,,0.0,,0.0
2023-09-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,95001.1,0.1,0.0,,0.0,,0.0
2023-09-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,96350.0,0.1,0.0,,0.0,,0.0
2023-09-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,95001.1,0.1,0.0,,0.0,,0.0
2023-09-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,94423.0,0.1,0.0,,0.0,,0.0
2023-09-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,93266.8,0.09,0.0,,0.0,,0.0
2023-09-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,93652.2,0.09,0.0,,0.0,,0.0
2023-09-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,91339.8,0.09,0.0,,0.0,,0.0
2023-09-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,89990.9,0.09,0.0,,0.0,,0.0
2023-09-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,89412.8,0.09,0.0,,0.0,,0.0
2023-09-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,88834.7,0.09,0.0,,0.0,,0.0
2023-10-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,87100.4,0.09,0.0,,0.0,,0.0
2023-10-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,86715.0,0.09,0.0,,0.0,,0.0
2023-10-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,86522.3,0.09,0.0,,0.0,,0.0
2023-10-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,84402.6,0.09,0.0,,0.0,,0.0
2023-10-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,83631.8,0.08,0.0,,0.0,,0.0
2023-10-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,85558.8,0.08,0.0,,0.0,,0.0
2023-10-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,81897.5,0.09,0.0,,0.0,,0.0
2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,84017.2,0.08,0.0,,0.0,,0.0
2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,80548.6,0.08,0.0,,0.0,,0.0
2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,73996.8,0.08,0.0,,0.0,,0.0
2023-10-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,74767.6,0.07,0.0,,0.0,,0.0
2023-10-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,75923.8,0.07,0.0,,0.0,,0.0
2023-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,75731.1,0.08,0.0,,0.0,,0.0
2023-10-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,74574.9,0.08,0.0,,0.0,,0.0
2023-10-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,72069.8,0.07,0.0,,0.0,,0.0
2023-10-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,71299.0,0.07,0.0,,0.0,,0.0
2023-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,70913.6,0.07,0.0,,0.0,,0.0
2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,70913.6,0.07,0.0,,0.0,,0.0
2023-10-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,70720.9,0.07,0.0,,0.0,,0.0
2023-10-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,70142.8,0.07,0.0,,0.0,,0.0
2023-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,22370.0,73821.0,0.08,0.0,,0.0,,0.0
2023-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,22370.0,69123.3,0.07,0.0,,0.0,,0.0
2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,59544.3,0.06,0.0,,0.0,,0.0
2023-11-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,59737.0,0.06,0.0,,0.0,,0.0
2023-11-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,58195.4,0.06,0.0,,0.0,,0.0
2023-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,57231.9,0.06,0.0,,0.0,,0.0
2023-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,57231.9,0.06,0.0,,0.0,,0.0
2023-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,58773.5,0.06,0.0,,0.0,,0.0
2023-11-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,60893.2,0.06,0.0,,0.0,,0.0
2023-11-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,58580.8,0.06,0.0,,0.0,,0.0
2023-11-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,57424.6,0.06,0.0,,0.0,,0.0
2023-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,57231.9,0.06,0.0,,0.0,,0.0
2023-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,57617.3,0.06,0.0,,0.0,,0.0
2023-11-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,58002.7,0.06,0.0,,0.0,,0.0
2023-11-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,58966.2,0.06,0.0,,0.0,,0.0
2023-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,58388.1,0.06,0.0,,0.0,,0.0
2023-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,57424.6,0.06,0.0,,0.0,,0.0
2023-11-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,56075.7,0.06,0.0,,0.0,,0.0
2023-11-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,55304.9,0.06,0.0,,0.0,,0.0
2023-11-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,54726.8,0.06,0.0,,0.0,,0.0
2023-11-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,54341.4,0.05,0.0,,0.0,,0.0
2023-11-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,48175.0,0.05,0.0,,0.0,,0.0
2023-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,46633.4,0.05,0.0,,0.0,,0.0
2023-11-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,46248.0,0.05,0.0,,0.0,,0.0
2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,46440.7,0.05,0.0,,0.0,,0.0
2023-12-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,45284.5,0.05,0.0,,0.0,,0.0
2023-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,46248.0,0.05,0.0,,0.0,,0.0
2023-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,46248.0,0.05,0.0,,0.0,,0.0
2023-12-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,45477.2,0.05,0.0,,0.0,,0.0
2023-12-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,42394.0,0.05,0.0,,0.0,,0.0
2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,19270.0,41237.8,0.04,0.0,,0.0,,0.0
2023-12-12,8800.0,18568.0,0.08,0.88,0.03,0.02,0.0,9284.0,4400.0,4400.0,9284.0,,,,4400.0,,,,,,,,0.01,4400.0,,0.01,,18.59,18.59,19270.0,40659.7,0.04,18.42,,1.0,100.0,0.3718
2023-12-13,8800.0,18568.0,0.08,0.88,0.03,0.02,0.0,9284.0,4400.0,4400.0,9284.0,,,,,,,,,,,,,,,0.01,,18.59,18.59,19270.0,40659.7,0.04,18.42,,1.0,100.0,0.3718
2023-12-14,8800.0,18656.0,0.08,0.88,0.03,0.02,0.0,9328.0,4400.0,4400.0,9328.0,,,,,,,,,,,,,,,0.01,,18.59,18.59,19270.0,40852.4,0.04,18.42,,1.0,100.0,0.3718
2023-12-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.01,,4400.0,,,,,,4400.0,0.0,0.01,0.0,0.0,23670.0,48760.2,0.05,0.0,,0.0,,0.0
2023-12-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,22670.0,44886.6,0.05,0.0,,0.0,,0.0
2023-12-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,22670.0,44886.6,0.04,0.0,,0.0,,0.0
2023-12-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,22670.0,44999.95,0.04,0.0,,0.0,,0.0
2023-12-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,22670.0,46020.1,0.05,0.0,,0.0,,0.0
2023-12-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,22670.0,45340.0,0.05,0.0,,0.0,,0.0
2023-12-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,22670.0,45340.0,0.05,0.0,,0.0,,0.0
2023-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,22570.0,45140.0,0.05,0.0,,0.0,,0.0
2023-12-27,468.0,936.0,0.0,0.04,0.0,0.0,0.0,936.0,468.0,468.0,936.0,,,,468.0,,,,,,,,0.0,468.0,,0.0,,2.16,2.16,21202.0,42404.0,0.04,2.16,,1.0,100.0,0.0216
2023-12-28,468.0,936.0,0.0,0.04,0.0,0.0,0.0,936.0,468.0,468.0,936.0,,,,,,,,,,,,,,,0.0,,2.11,2.11,21702.0,43404.0,0.04,2.11,,1.0,100.0,0.0211
2023-12-29,468.0,928.98,0.0,0.04,0.0,0.0,0.0,928.98,468.0,468.0,928.98,,,,,,,,,,,,,,,0.0,,2.11,2.11,21702.0,43078.47,0.04,2.11,,1.0,100.0,0.0211
2024-01-01,468.0,928.98,0.0,0.03,0.0,0.0,0.0,928.98,468.0,468.0,928.98,,,,,,,,,,,,,,,0.0,,2.11,2.11,21702.0,43078.47,0.04,2.12,,1.0,100.0,0.0211
2024-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,468.0,,,,,,468.0,0.0,0.0,0.0,0.0,19470.0,43223.4,0.04,0.0,,0.0,,0.0
2024-01-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,20070.0,40140.0,0.04,0.0,,0.0,,0.0
2024-01-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,20070.0,39136.5,0.04,0.0,,0.0,,0.0
2024-01-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,20070.0,41745.6,0.04,0.0,,0.0,,0.0
2024-01-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1.0,2.0,0.0,0.0,,0.0,,0.0
2024-01-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1.0,2.08,0.0,0.0,,0.0,,0.0
2024-01-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1901.0,4334.28,0.0,0.0,,0.0,,0.0
2024-01-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1.0,2.22,0.0,0.0,,0.0,,0.0
2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1.0,2.09,0.0,0.0,,0.0,,0.0
2024-01-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3401.0,6870.02,0.01,0.0,,0.0,,0.0
2024-01-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1.0,1.86,0.0,0.0,,0.0,,0.0
2024-01-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,2901.0,5424.87,0.01,0.0,,0.0,,0.0
2024-01-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3401.0,6767.99,0.01,0.0,,0.0,,0.0
2024-01-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3401.0,6767.99,0.01,0.0,,0.0,,0.0
2024-01-22,19800.0,39600.0,0.17,0.75,0.08,0.04,0.0,19800.0,9900.0,9900.0,19800.0,,,,9900.0,,,,,,,,0.02,9900.0,,0.02,,99.99,99.99,1.0,2.0,0.0,95.23,,1.0,100.0,1.9998
2024-01-23,19800.0,39204.0,0.17,0.74,0.08,0.04,0.0,19602.0,9900.0,9900.0,19602.0,,,,,,,,,,,,,,,0.02,,99.99,99.99,1.0,1.98,0.0,95.23,,1.0,100.0,1.9998
2024-01-24,19800.0,39996.0,0.17,0.73,0.08,0.04,0.0,19998.0,9900.0,9900.0,19998.0,,,,,,,,,,,,,,,0.02,,99.99,99.99,1.0,2.02,0.0,95.23,,1.0,100.0,1.9998
2024-01-25,19800.0,41976.0,0.17,0.74,0.08,0.04,0.0,20988.0,9900.0,9900.0,20988.0,,,,,,,,,,,,,,,0.02,,99.99,99.99,1.0,2.12,0.0,95.23,,1.0,100.0,1.9998
2024-01-26,19800.0,42570.0,0.17,0.72,0.08,0.04,0.0,21285.0,9900.0,9900.0,21285.0,,,,,,,,,,,,,,,0.02,,99.99,99.99,1.0,2.15,0.0,99.94,,1.0,100.0,1.9998
2024-01-29,19800.0,42570.0,0.17,0.67,0.08,0.04,0.0,21285.0,9900.0,9900.0,21285.0,,,,,,,,,,,,,,,0.02,,99.99,99.99,1.0,2.15,0.0,95.23,,1.0,100.0,1.9998
2024-01-30,16200.0,33696.0,0.14,0.54,0.06,0.03,0.0,13104.0,9900.0,6300.0,20592.0,,,,,,,,,,,,,,3600.0,0.02,0.01,33.94,33.94,19270.0,40081.6,0.04,33.37,,1.0,100.0,0.5554
2024-01-31,12600.0,25011.0,0.11,0.41,0.05,0.03,0.0,12505.5,6300.0,6300.0,12505.5,,,,,,0.01,,3600.0,,,,,,,0.01,,99.98,99.98,1.0,1.99,0.0,95.22,,1.0,100.0,1.9997
2024-02-01,12600.0,25326.0,0.11,0.41,0.05,0.03,0.0,12663.0,6300.0,6300.0,12663.0,,,,,,,,,,,,,,,0.01,,99.98,99.98,1.0,2.01,0.0,95.22,,1.0,100.0,1.9997
2024-02-02,12600.0,25200.0,0.11,0.41,0.05,0.03,0.0,12600.0,6300.0,6300.0,12600.0,,,,,,,,,,,,,,,0.01,,99.98,99.98,1.0,2.0,0.0,96.42,,1.0,100.0,1.9997
2024-02-05,12600.0,24129.0,0.11,0.39,0.05,0.02,0.0,12064.5,6300.0,6300.0,12064.5,,,,,,,,,,,,,,,0.01,,99.98,99.98,1.0,1.92,0.0,95.22,,1.0,100.0,1.9997
2024-02-06,12600.0,24948.0,0.11,0.36,0.05,0.02,0.0,12474.0,6300.0,6300.0,12474.0,,,,,,,,,,,,,,,0.01,,99.98,99.98,1.0,1.98,0.0,95.22,,1.0,100.0,1.9997
2024-02-07,12600.0,24570.0,0.11,0.35,0.05,0.02,0.0,12285.0,6300.0,6300.0,12285.0,,,,,,,,,,,,,,,0.01,,99.98,99.98,1.0,1.95,0.0,98.46,,1.0,100.0,1.9997
2024-02-08,12600.0,23814.0,0.11,0.35,0.05,0.02,0.0,11907.0,6300.0,6300.0,11907.0,,,,,,,,,,,,,,,0.01,,99.98,99.98,1.0,1.89,0.0,95.22,,1.0,100.0,1.9997
2024-02-09,12600.0,23562.0,0.11,0.35,0.05,0.02,0.0,11781.0,6300.0,6300.0,11781.0,,,,,,,,,,,,,,,0.01,,99.98,99.98,1.0,1.87,0.0,92.29,,1.0,100.0,1.9997
2024-02-12,12600.0,22806.0,0.11,0.35,0.05,0.02,0.0,11403.0,6300.0,6300.0,11403.0,,,,,,,,,,,,,,,0.01,,99.98,99.98,1.0,1.81,0.0,91.32,,1.0,100.0,1.9997
2024-02-13,12600.0,18963.0,0.11,0.34,0.05,0.02,0.0,9481.5,6300.0,6300.0,9481.5,,,,,,,,,,,,,,,0.01,,99.98,99.98,1.0,1.51,0.0,95.22,,1.0,100.0,1.9997
2024-02-14,12600.0,22491.0,0.11,0.33,0.05,0.02,0.0,11245.5,6300.0,6300.0,11245.5,,,,,,,,,,,,,,,0.01,,84.97,84.97,1114.0,1988.49,0.0,81.53,,1.0,100.0,1.6995
2024-02-15,12600.0,22491.0,0.11,0.31,0.05,0.02,0.0,11245.5,6300.0,6300.0,11245.5,,,,,,,,,,,,,,,0.01,,84.97,84.97,1114.0,1988.49,0.0,81.57,,1.0,100.0,1.6995
2024-02-16,12600.0,20412.0,0.11,0.31,0.05,0.02,0.0,10206.0,6300.0,6300.0,10206.0,,,,,,,,,,,,,,,0.01,,65.76,65.76,3280.0,5313.6,0.01,63.69,,1.0,100.0,1.3152
2024-02-19,12600.0,20916.0,0.11,0.31,0.05,0.02,0.0,10458.0,6300.0,6300.0,10458.0,,,,,,,,,,,,,,,0.01,,65.76,65.76,3280.0,5444.8,0.01,59.63,,1.0,100.0,1.3152
