,JBOG FP Equity_DX_SI_QTY,JBOG FP Equity_DX_SHORT_INTEREST_VALUE,JBOG FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,JBOG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,JBOG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,JBOG FP Equity_DX_SI_MV,JBOG FP Equity_DX_DSS,JBOG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,JBOG FP Equity_DX_SUPPLY_SI_QTY,JBOG FP Equity_DX_BROKER_SI_QTY,JBOG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,JBOG FP Equity_DX_SUPPLY_SI_QTY_INC_x,JBOG FP Equity_DX_BROKER_SI_MV_INC_x,JBOG FP Equity_DX_BROKER_SI_QTY_ADD,JBOG FP Equity_DX_SUPPLY_SI_MV_DEC,JBOG FP Equity_DX_BROKER_SI_QTY_INC,JBOG FP Equity_DX_SUPPLY_SI_QTY_DEC,JBOG FP Equity_DX_BROKER_SI_MV_INC_y,JBOG FP Equity_DX_SUPPLY_SI_QTY_INC_y,JBOG FP Equity_DX_BROKER_SI_MV_ADD,JBOG FP Equity_DX_SUPPLY_SI_QTY_ADD,JBOG FP Equity_DX_BROKER_SI_QTY_DEC,JBOG FP Equity_DX_SUPPLY_SI_MV,JBOG FP Equity_DX_BROKER_SI_MV_DEC,JBOG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,JBOG FP Equity_DX_UTILIZATION_QUANTITY,JBOG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,JBOG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,JBOG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,JBOG FP Equity_DX_ACTIVE_UTILIZATION_MV,JBOG FP Equity_DX_BROKER_SI_MARKET_SHARE_2,JBOG FP Equity_DX_BROKER_SI_CON_RATIO,JBOG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,JBOG FP Equity_DX_DEMAND_SUPPLY_RATIO,JBOG FP Equity_PX_LAST
2018-09-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,994.0,6262.2,0.01,0.0,,0.0,,0.0,6.3
2018-09-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,994.0,6361.6,0.01,0.0,,0.0,,0.0,6.4
2018-09-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,994.0,6242.32,0.01,0.0,,0.0,,0.0,6.28
2018-09-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,994.0,6262.2,0.01,0.0,,0.0,,0.0,6.3
2018-09-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,994.0,6202.56,0.01,0.0,,0.0,,0.0,6.24
2018-09-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,994.0,6123.04,0.01,0.0,,0.0,,0.0,6.16
2018-09-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,994.0,6103.16,0.01,0.0,,0.0,,0.0,6.14
2018-09-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,994.0,6142.92,0.01,0.0,,0.0,,0.0,6.18
2018-09-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,4158.72,0.0,0.0,,0.0,,0.0,6.08
2018-09-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,4145.04,0.0,0.0,,0.0,,0.0,6.06
2018-09-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,4145.04,0.0,0.0,,0.0,,0.0,6.06
2018-09-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,4172.4,0.0,0.0,,0.0,,0.0,6.1
2018-09-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,4172.4,0.0,0.0,,0.0,,0.0,6.1
2018-09-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,4172.4,0.0,0.0,,0.0,,0.0,6.1
2018-09-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,4213.44,0.0,0.0,,0.0,,0.0,6.16
2018-09-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,4199.76,0.0,0.0,,0.0,,0.0,6.14
2018-09-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,4199.76,0.0,0.0,,0.0,,0.0,6.14
2018-09-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,4213.44,0.0,0.0,,0.0,,0.0,6.16
2018-09-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,4172.4,0.0,0.0,,0.0,,0.0,6.1
2018-09-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,4186.08,0.0,0.0,,0.0,,0.0,6.12
2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,4172.4,0.0,0.0,,0.0,,0.0,6.1
2018-10-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,3693.6,0.0,0.0,,0.0,,0.0,5.4
2018-10-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,3597.84,0.0,0.0,,0.0,,0.0,5.26
2018-10-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,3420.0,0.0,0.0,,0.0,,0.0,5.0
2018-10-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,3283.2,0.0,0.0,,0.0,,0.0,4.8
2018-10-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,3153.24,0.0,0.0,,0.0,,0.0,4.61
2018-10-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,3071.16,0.0,0.0,,0.0,,0.0,4.49
2018-10-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,3002.76,0.0,0.0,,0.0,,0.0,4.39
2018-10-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,2845.44,0.0,0.0,,0.0,,0.0,4.16
2018-10-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,3420.0,0.0,0.0,,0.0,,0.0,5.0
2018-10-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,4309.2,0.0,0.0,,0.0,,0.0,6.3
2018-10-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,4309.2,0.0,0.0,,0.0,,0.0,6.3
2018-10-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,4199.76,0.0,0.0,,0.0,,0.0,6.14
2018-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,3844.08,0.0,0.0,,0.0,,0.0,5.62
2018-10-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,4062.96,0.0,0.0,,0.0,,0.0,5.94
2018-10-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,3980.88,0.0,0.0,,0.0,,0.0,5.82
2018-10-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,3830.4,0.0,0.0,,0.0,,0.0,5.6
2018-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,3734.64,0.0,0.0,,0.0,,0.0,5.46
2018-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,3638.88,0.0,0.0,,0.0,,0.0,5.32
2018-10-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,3666.24,0.0,0.0,,0.0,,0.0,5.36
2018-10-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,3611.52,0.0,0.0,,0.0,,0.0,5.28
2018-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,3488.4,0.0,0.0,,0.0,,0.0,5.1
2018-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,3515.76,0.0,0.0,,0.0,,0.0,5.14
2018-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,3980.88,0.0,0.0,,0.0,,0.0,5.82
2018-11-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,3926.16,0.0,0.0,,0.0,,0.0,5.74
2018-11-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,3967.2,0.0,0.0,,0.0,,0.0,5.8
2018-11-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,3967.2,0.0,0.0,,0.0,,0.0,5.8
2018-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,4117.68,0.0,0.0,,0.0,,0.0,6.02
2018-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,4199.76,0.0,0.0,,0.0,,0.0,6.14
2018-11-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,4446.0,0.0,0.0,,0.0,,0.0,6.5
2018-11-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,4514.4,0.0,0.0,,0.0,,0.0,6.6
2018-11-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,4240.8,0.0,0.0,,0.0,,0.0,6.2
2018-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,4500.72,0.0,0.0,,0.0,,0.0,6.58
2018-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,4404.96,0.0,0.0,,0.0,,0.0,6.44
2018-11-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,4487.04,0.0,0.0,,0.0,,0.0,6.56
2018-11-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,4432.32,0.0,0.0,,0.0,,0.0,6.48
2018-11-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,4240.8,0.0,0.0,,0.0,,0.0,6.2
2018-11-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,4131.36,0.0,0.0,,0.0,,0.0,6.04
2018-11-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,4104.0,0.0,0.0,,0.0,,0.0,6.0
2018-11-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,4131.36,0.0,0.0,,0.0,,0.0,6.04
2018-11-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,684.0,3967.2,0.0,0.0,,0.0,,0.0,5.8
2018-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.66
2018-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.62
2018-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6
2018-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.46
2018-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.28
2018-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5
2018-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.36
2018-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.32
2018-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4
2018-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3
2018-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5
2018-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3
2018-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.36
2018-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3
2018-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3
2018-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.44
2018-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.42
2018-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3
2018-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.48
2018-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.54
2018-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5
2018-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.48
2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.98
2019-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.88
2019-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.88
2019-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.88
2019-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.98
2019-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2
2019-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1
2019-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2
2019-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.08
2019-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.24
2019-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.24
2019-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.24
2019-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.12
2019-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.24
2019-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2
2019-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2
2019-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.18
2019-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6
2019-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8
2019-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.28
2019-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2
2019-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.18
2019-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.02
2019-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2
2019-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1
2019-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1
2019-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.02
2019-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.98
2019-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.08
2019-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4
2019-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.68
2019-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8
2019-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8
2019-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.82
2019-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.42
2019-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9
2019-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.82
2019-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.06
2019-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.12
2019-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.02
2019-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2
2019-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1
2019-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.08
2019-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1
2019-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9
2019-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8
2019-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.68
2019-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5
2019-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3
2019-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4
2019-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.32
2019-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.28
2019-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.34
2019-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.52
2019-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.74
2019-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.04
2019-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1
2019-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9
2019-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1
2019-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8
2019-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.84
2019-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8
2019-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8
2019-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8
2019-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.06
2019-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.92
2019-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.94
2019-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.94
2019-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.94
2019-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.06
2019-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.02
2019-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.02
2019-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.06
2019-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.92
2019-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.98
2019-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
2019-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.08
2019-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.08
2019-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.98
2019-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.02
2019-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.14
2019-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.48
2019-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.04
2019-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.04
2019-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.08
2019-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.16
2019-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9
2019-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8
2019-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.56
2019-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.52
2019-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.46
2019-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7
2019-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.16
2019-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1
2019-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1
2019-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1
2019-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.86
2019-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8
2019-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7
2019-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.56
2019-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4
2019-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4
2019-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.48
2019-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.38
2019-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.38
2019-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4
2019-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.52
2019-06-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,467.0,4044.22,0.0,0.0,,0.0,,0.0,8.66
2019-06-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,467.0,4044.22,0.0,0.0,,0.0,,0.0,8.66
2019-06-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,467.0,4090.92,0.0,0.0,,0.0,,0.0,8.76
2019-06-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,467.0,4203.0,0.0,0.0,,0.0,,0.0,9.0
2019-06-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,467.0,4118.94,0.0,0.0,,0.0,,0.0,8.82
2019-06-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,467.0,4174.98,0.0,0.0,,0.0,,0.0,8.94
2019-06-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,467.0,4203.0,0.0,0.0,,0.0,,0.0,9.0
2019-06-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,467.0,4100.26,0.0,0.0,,0.0,,0.0,8.78
