,FR FP Equity_DX_SI_QTY,FR FP Equity_DX_SHORT_INTEREST_VALUE,FR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,FR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,FR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,FR FP Equity_DX_SI_MV,FR FP Equity_DX_DSS,FR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,FR FP Equity_DX_SUPPLY_SI_QTY,FR FP Equity_DX_BROKER_SI_QTY,FR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,FR FP Equity_DX_BROKER_SI_MV_NEW_x,FR FP Equity_DX_SUPPLY_SI_QTY_NEW_x,FR FP Equity_DX_SUPPLY_SI_QTY_INC_x,FR FP Equity_DX_BROKER_SI_MV_INC_x,FR FP Equity_DX_SUPPLY_SI_MV_NEW,FR FP Equity_DX_BROKER_SI_QTY_ADD,FR FP Equity_DX_BROKER_SI_QTY_NEW,FR FP Equity_DX_SUPPLY_SI_MV_DEC,FR FP Equity_DX_BROKER_SI_QTY_INC,FR FP Equity_DX_SUPPLY_SI_QTY_DEC,FR FP Equity_DX_BROKER_SI_MV_NEW_y,FR FP Equity_DX_SUPPLY_SI_QTY_NEW_y,FR FP Equity_DX_BROKER_SI_MV_INC_y,FR FP Equity_DX_SUPPLY_SI_QTY_INC_y,FR FP Equity_DX_BROKER_SI_MV_ADD,FR FP Equity_DX_SUPPLY_SI_QTY_ADD,FR FP Equity_DX_BROKER_SI_QTY_DEC,FR FP Equity_DX_SUPPLY_SI_MV,FR FP Equity_DX_BROKER_SI_MV_DEC,FR FP Equity_DX_SUPPLY_SI_MV_RMV,FR FP Equity_DX_BROKER_SI_MV_RMV,FR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,FR FP Equity_DX_UTILIZATION_QUANTITY,FR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,FR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,FR FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,FR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,FR FP Equity_DX_ACTIVE_UTILIZATION_MV,FR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,FR FP Equity_DX_BROKER_SI_CON_RATIO,FR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,FR FP Equity_DX_DEMAND_SUPPLY_RATIO,FR FP Equity_PX_LAST
2014-06-13,3107028.0,300430711.44,4.49,10.84,3.91,326.85,1.0,278909062.58,1600874.0,2884453.0,154794779.69,,,2873.0,0.06,,,,7.85,1800.0,76570.0,,,0.06,2873.0,,,199994.0,164.17,20.47,,,6.16,6.16,24390442.0,2358407404.86,,2503.7,6.15,38.28,0.3194,38.7,0.1195,102.25
2014-06-16,3095028.0,298831356.96,4.47,10.85,3.89,324.41,1.0,278113696.76,1593874.0,2880453.0,153891832.4,,,1000.0,,,,,1.02,,9900.0,,,,1000.0,,1900.0,4000.0,161.77,0.41,,,6.13,6.13,24414790.0,2357298488.27,,2489.65,6.1,38.28,0.3203,38.83,0.119,102.1
2014-06-17,2473028.0,242751671.81,3.58,8.67,3.11,256.92,1.0,221689055.46,1564874.0,2258453.0,153607553.03,,,6992.0,13.51,,,,6.17,133000.0,67992.0,,,13.51,6992.0,,32000.0,755000.0,160.27,80.96,,,6.05,6.05,24297106.0,2384996490.75,,2491.21,6.04,23.15,0.3281,49.18,0.0956,103.8
2014-06-18,2134790.0,210055030.55,3.09,7.48,2.69,219.33,1.0,102466166.15,1471685.0,1041364.0,144808078.38,,,,0.11,,,,9.36,1000.0,93189.0,,,0.11,,,,1218089.0,152.34,128.81,,,5.66,5.66,24509656.0,2411654795.02,,2538.46,5.66,19.49,0.357,54.64,0.0822,104.05
2014-06-19,1271699.0,124528935.45,1.84,4.5,1.6,131.32,1.0,95098583.69,720003.0,971154.0,70505054.35,,,,,,,,84.33,,815500.0,,,,,,63818.0,70210.0,74.67,6.18,,,2.78,2.78,25222564.0,2469876161.1,,2614.44,2.78,30.06,0.229,30.56,0.049,103.55
2014-06-20,1628625.0,155090933.54,2.35,5.75,2.05,167.25,1.0,114471083.68,697511.0,1202072.0,66422676.88,,,,41.28,,,,6.76,402918.0,64000.0,,,41.28,,,41508.0,172000.0,71.61,17.75,,,2.68,2.68,25344580.0,2413517275.17,,2598.72,2.68,23.44,0.2187,32.61,0.0625,100.7
2014-06-23,1188692.0,111836769.4,1.72,3.53,1.5,122.27,1.0,69475685.33,661007.0,738444.0,62190111.0,,,115635.0,,,40372.0,,16.55,,159248.0,,,,115635.0,4.48,7109.0,504000.0,66.69,50.55,,,2.54,2.54,25376856.0,2387553371.71,,2544.52,2.55,21.18,0.1916,33.05,0.0457,99.49
2014-06-24,1320065.0,122961000.82,1.91,3.78,1.66,133.91,1.0,70472093.16,752761.0,756563.0,70117945.66,,,57981.0,0.36,,8018.0,,0.47,10101.0,4500.0,,,0.36,57981.0,0.82,38273.0,,74.67,,,,2.88,2.88,25411476.0,2367020200.73,,2516.33,2.88,22.93,0.1915,32.13,0.0505,98.5
2014-06-25,1618116.0,150494233.37,2.34,4.59,2.04,162.52,1.0,73537948.41,1012694.0,790681.0,94186453.36,,,106894.0,4.03,,,,13.5,41018.0,135417.0,,,4.03,106894.0,,288456.0,6900.0,99.63,0.71,,,3.91,3.91,24919346.0,2317644638.74,,2448.57,3.91,18.8,0.1581,29.0,0.0624,98.35
2014-06-26,1874815.0,175343856.29,2.71,5.33,2.36,187.81,1.0,93709729.74,1098109.0,1001965.0,102701688.8,,,45415.0,20.76,,,,,211284.0,,,,20.76,45415.0,,40000.0,,108.13,,,,4.21,4.21,24958924.0,2334307109.21,,2456.39,4.22,24.37,0.1655,27.15,0.072,98.9
2014-06-27,1382448.0,130314480.29,2.0,3.99,1.74,137.36,1.0,63593784.61,927992.0,674638.0,87475836.48,,,6310.0,1.68,,,,17.94,16978.0,182443.0,,,1.68,6310.0,,6016.0,344305.0,91.71,36.18,,,3.59,3.59,24932756.0,2350250526.8,,2465.09,3.59,12.69,0.1351,25.2,0.0535,99.68
2014-06-30,1322126.0,122640361.74,1.91,4.07,1.66,131.97,1.0,59058692.92,900625.0,636683.0,83541943.65,,,,0.51,,,,2.74,4291.0,29102.0,,,0.51,,,1735.0,42246.0,89.55,3.95,,,3.52,3.52,24671092.0,2288489635.26,,2440.62,3.54,13.43,0.1406,25.9,0.0517,98.09
2014-07-01,1154243.0,108224555.42,1.67,3.6,1.45,114.22,1.0,54716060.47,759682.0,583561.0,71229582.26,,,14903.0,0.08,,,,15.68,793.0,155958.0,,,0.08,14903.0,,112.0,53915.0,74.67,5.74,,,2.97,2.97,24836222.0,2328702954.49,,2441.83,2.97,15.63,0.1424,24.84,0.0451,99.15
2014-07-02,1040533.0,98340190.62,1.5,3.29,1.31,103.88,1.0,52297932.47,675171.0,553362.0,63810032.78,,,10925.0,,,,,9.02,,95436.0,,,,10925.0,,,30199.0,67.07,2.66,,,2.59,2.59,25375408.0,2398215587.45,,2519.12,2.59,15.04,0.1401,23.93,0.0399,99.94
2014-07-03,1118669.0,105735359.01,1.62,3.55,1.41,112.3,1.0,52753926.02,752636.0,558131.0,71138323.91,,,52360.0,1.17,,,,3.81,11497.0,38385.0,,,1.17,52360.0,,63490.0,6728.0,75.34,0.6,,,2.93,2.93,24941578.0,2357450420.28,,2491.12,2.94,19.98,0.1482,22.08,0.0435,99.95
2014-07-04,1017520.0,95655263.1,1.47,3.23,1.28,101.11,1.0,41422004.17,649899.0,440621.0,61095860.36,,,,,,,,12.49,,124448.0,,,,,,21711.0,117510.0,64.93,12.75,,,2.54,2.54,24928512.0,2343485508.06,,2484.03,2.55,22.56,0.17,25.03,0.0398,99.41
2014-07-07,970913.0,90346484.24,1.4,3.1,1.22,96.06,1.0,35511304.0,640289.0,381624.0,59580889.38,,,6303.0,,,,,1.59,,15913.0,,,,6303.0,,,58997.0,63.5,5.78,,,2.49,2.49,25043420.0,2330368375.27,,2476.13,2.5,23.46,0.1754,24.05,0.0378,98.4
2014-07-08,985174.0,89186032.22,1.42,3.12,1.24,96.56,1.0,34524469.33,654807.0,381367.0,59278501.26,,,20810.0,,,,,1.36,,13333.0,,,,20810.0,,7041.0,257.0,64.13,0.0,,,2.52,2.52,25314140.0,2291643613.96,,2465.02,2.54,23.56,0.1759,24.04,0.0379,95.73
2014-07-09,912214.0,82736370.77,1.32,2.87,1.15,87.76,1.0,27972028.38,654807.0,308407.0,59389961.93,,,,0.65,,,,,9240.0,,,,0.65,,,,82200.0,62.64,7.92,,,2.56,2.56,24913112.0,2259579957.69,,2381.11,2.56,26.19,0.1821,26.23,0.0357,95.91
2014-07-10,794426.0,71196750.51,1.15,2.48,1.0,76.11,1.0,33606562.57,525438.0,374988.0,47089946.95,,,61745.0,5.97,,,,19.14,66581.0,200434.0,,,5.97,61745.0,,9320.0,,50.32,,,,2.06,2.06,24936150.0,2234786940.64,,2380.3,2.07,20.84,0.1824,26.53,0.0312,94.77
2014-07-11,821869.0,74277970.35,1.19,2.48,1.03,78.23,1.0,35910446.82,529528.0,397341.0,47857097.77,,,11588.0,1.29,,6400.0,,2.4,15953.0,23561.0,,,1.29,11588.0,0.62,16063.0,,50.3,,,,2.08,2.08,24915492.0,2251784866.13,,2363.41,2.08,22.13,0.1805,25.92,0.0323,95.57
2014-07-14,855984.0,78680616.53,1.24,2.6,1.08,81.74,1.0,33330136.59,624878.0,362606.0,57437739.84,,,69028.0,1.2,,,,2.28,11599.0,24084.0,,,1.2,69028.0,,50406.0,46334.0,59.88,4.46,,,2.41,2.41,25287328.0,2324368863.85,,2425.01,2.41,24.32,0.2038,26.12,0.033,97.2
2014-07-15,835342.0,75677307.03,1.21,2.53,1.05,81.04,1.0,29624821.67,620299.0,327005.0,56195615.53,,,6221.0,,,,,1.88,,20294.0,,,,6221.0,,9494.0,35601.0,60.21,2.73,,,2.37,2.37,25507532.0,2310839549.15,,2466.37,2.38,24.68,0.2002,25.31,0.032,95.8
2014-07-16,771759.0,71383987.54,1.12,2.32,0.97,74.25,0.0,24284424.49,601467.0,262548.0,55632798.37,,,18978.0,,,,,3.84,,37810.0,,,,18978.0,,,64457.0,57.97,6.53,,,2.31,2.31,25399964.0,2349374239.48,,2449.16,2.31,25.53,0.1973,27.08,0.0297,97.81
2014-07-17,690836.0,63239169.92,1.0,2.08,0.87,67.45,0.0,23156614.73,529125.0,252967.0,48436135.03,,,,,,,,9.9,,105621.0,,,,,,33279.0,9581.0,51.62,0.62,,,2.02,2.02,25674548.0,2350249702.49,,2498.28,2.02,23.28,0.1796,26.2,0.0264,96.8
2014-07-18,683562.0,62224241.54,0.99,2.08,0.86,66.18,0.0,22686166.03,522851.0,249218.0,47594814.97,,,20575.0,,,,,2.62,,26849.0,,,,20575.0,,,3749.0,50.55,0.41,,,2.02,2.02,25394444.0,2311641105.18,,2447.83,2.02,23.49,0.1977,29.57,0.0264,96.26
2014-07-21,669437.0,60672565.59,0.97,2.09,0.84,64.48,0.0,22678176.9,512514.0,250222.0,46450284.76,,,,1.32,,15000.0,,2.46,14792.0,25129.0,,,1.32,,1.52,14792.0,28788.0,49.29,2.85,,,2.0,2.0,25171326.0,2281333310.86,,2414.9,2.0,19.33,0.1926,30.17,0.0261,95.84
2014-07-22,672177.0,61276863.07,0.97,2.07,0.85,64.69,0.0,21899069.14,524254.0,240222.0,47791936.6,,,12971.0,,,,,0.2,,2000.0,,,,12971.0,,769.0,10000.0,50.43,1.01,,,1.99,1.99,25810286.0,2352912046.83,,2477.58,1.99,18.5,0.1849,29.95,0.0255,96.4
2014-07-23,666624.0,61375826.42,0.96,2.05,0.84,64.42,0.0,14638703.22,600927.0,158996.0,55327127.8,,,75855.0,,,,,0.71,,7345.0,,,,75855.0,,8163.0,81226.0,58.04,7.77,,,2.27,2.27,25871012.0,2381934556.57,,2498.08,2.27,21.43,0.1945,32.13,0.0252,97.36
2014-07-24,594247.0,54610950.46,0.86,1.84,0.75,57.89,0.0,14519739.65,529550.0,157996.0,48665334.14,,,3770.0,,,,,7.59,,79116.0,,,,3770.0,,3969.0,1000.0,51.52,0.07,,,2.03,2.03,25568974.0,2349773700.71,,2484.04,2.03,21.34,0.1931,32.02,0.0228,97.18
2014-07-25,600048.0,53702755.08,0.87,1.84,0.76,58.26,0.0,15203465.76,529471.0,169876.0,47386294.83,,,,0.96,,2110.0,,0.59,9770.0,6079.0,,,0.96,,0.21,6000.0,,51.24,,,,2.03,2.03,25528252.0,2284712997.77,,2457.58,2.04,22.92,0.1951,31.69,0.023,94.64
2014-07-28,565015.0,49301069.51,0.82,1.68,0.71,53.3,0.0,14216218.6,513549.0,162925.0,44810341.22,,,7160.0,0.0,,,,2.74,333.0,28082.0,,,0.0,7160.0,,5000.0,7284.0,48.3,0.84,,,1.97,1.97,25609704.0,2234605801.57,,2405.21,1.97,24.55,0.2193,33.84,0.0216,92.27
2014-07-29,437979.0,37963739.36,0.63,1.28,0.55,40.56,0.0,13207680.78,379686.0,152374.0,32910939.43,,,5096.0,0.57,,,,14.94,6827.0,156142.0,,,0.57,5096.0,,17183.0,17378.0,34.99,1.8,,,1.44,1.44,25922192.0,2246919009.04,,2385.08,1.45,20.76,0.1742,27.74,0.0167,91.66
2014-07-30,414048.0,35638824.0,0.6,1.18,0.52,38.09,0.0,12551158.41,360555.0,145818.0,31034460.22,,,2015.0,,,14606.0,,3.82,,40884.0,,,,2015.0,1.37,19738.0,21162.0,32.98,2.03,,,1.39,1.39,25639072.0,2206860978.57,,2341.68,1.39,22.23,0.1602,24.49,0.0159,91.02
2014-07-31,478821.0,40629988.51,0.69,1.36,0.6,43.66,0.0,12470432.59,424183.0,146963.0,35993722.95,,,36959.0,0.1,,,,0.1,1271.0,1054.0,,,0.1,36959.0,,27723.0,126.0,38.43,0.01,,,1.61,1.61,25917448.0,2199205161.33,,2344.08,1.61,19.18,0.1423,21.34,0.0182,89.73
2014-08-01,411219.0,35107553.43,0.59,1.13,0.52,36.94,0.0,8879188.17,365668.0,104003.0,31218666.57,,,1517.0,,,5519.0,,7.75,,84866.0,,,,1517.0,0.51,24834.0,48479.0,32.83,4.66,,,1.39,1.39,26011618.0,2220724890.73,,2332.39,1.39,18.09,0.1462,22.09,0.0156,90.28
2014-08-04,414732.0,35454537.06,0.6,1.28,0.52,37.52,0.0,9191309.1,365668.0,107516.0,31260162.36,,,,0.38,,,,,3513.0,,,,0.38,,,,,33.04,,,,1.4,1.4,25697770.0,2196846490.7,,2317.81,1.41,17.9,0.1461,21.75,0.0159,90.4
2014-08-05,486071.0,41088897.72,0.7,1.54,0.61,43.99,0.0,10636158.87,433002.0,125823.0,36602831.46,,,52606.0,1.66,,,,,18307.0,,,,1.66,52606.0,,14728.0,,39.06,,,,1.66,1.66,25586930.0,2162932472.17,,2303.49,1.67,16.48,0.14,19.79,0.0187,89.39
2014-08-06,544622.0,45003165.57,0.79,1.72,0.69,48.54,0.0,16551009.79,491553.0,200298.0,40617971.81,,,36905.0,6.56,,,,1.93,74475.0,20169.0,,,6.56,36905.0,,41815.0,,43.64,,,,1.89,1.89,25564296.0,2112427051.14,,2262.99,1.89,16.68,0.1617,27.54,0.0209,87.38
2014-08-07,541053.0,44831048.97,0.78,1.69,0.68,47.72,0.0,16596469.19,487984.0,200298.0,40433810.74,,,41459.0,,,,,4.48,,48967.0,,,,41459.0,,3939.0,,42.76,,,,1.91,1.91,25051064.0,2075703261.95,,2186.41,1.92,18.33,0.1786,30.19,0.0212,87.62
2014-08-08,625087.0,51214714.14,0.9,1.92,0.79,54.6,0.0,20049613.41,522606.0,244710.0,42818226.74,,,32756.0,3.6,,,,,44412.0,,,,3.6,32756.0,,1866.0,,45.55,,,,2.01,2.01,25497962.0,2089102533.02,,2219.35,2.01,15.39,0.1839,33.41,0.024,86.64
2014-08-11,615734.0,52137003.6,0.89,1.85,0.77,53.58,0.0,20720710.81,466624.0,244710.0,39511180.43,,,25667.0,,,,,7.15,,81649.0,,,,25667.0,,,,40.73,,,,1.79,1.79,25605500.0,2168134366.0,,2241.86,1.78,15.23,0.1789,31.83,0.0236,89.54
2014-08-12,661912.0,54676285.98,0.96,1.99,0.83,58.58,0.0,22115202.65,480614.0,267727.0,39700426.21,,,23357.0,0.91,,24000.0,,0.71,10000.0,9367.0,,,0.91,23357.0,2.08,,10983.0,42.83,0.67,,,1.85,1.85,25493538.0,2105856933.28,,2261.31,1.86,14.41,0.1627,30.19,0.0255,87.35
2014-08-13,1076584.0,88155924.29,1.56,3.24,1.35,94.03,1.0,54532447.18,497048.0,665965.0,40700703.2,,,14696.0,35.74,,11949.0,,1.0,410198.0,10000.0,,,35.74,14696.0,1.06,11738.0,23909.0,43.34,2.07,,,1.91,1.91,25501508.0,2088187274.29,,2217.95,1.92,15.69,0.2601,46.06,0.0414,86.59
2014-08-14,1066471.0,88628814.69,1.54,3.21,1.34,92.56,1.0,56000723.11,479043.0,673857.0,39810752.73,,,2075.0,0.57,,,,2.37,7892.0,26519.0,,,0.57,2075.0,,6439.0,,41.61,,,,1.85,1.85,25399944.0,2110856206.89,,2207.9,1.85,16.45,0.2604,45.94,0.0412,87.88
2014-08-15,1071748.0,88003171.8,1.55,3.21,1.35,94.15,1.0,54035649.5,500103.0,658074.0,41064364.22,,,,,,1900.0,,0.66,,7880.0,,,,,0.17,28940.0,17683.0,43.81,1.58,,,1.93,1.93,25435484.0,2088553716.35,,2221.3,1.93,16.53,0.2625,45.81,0.0413,86.83
2014-08-18,1024027.0,85663178.59,1.48,3.01,1.29,89.53,1.0,54554880.13,460976.0,652155.0,38562136.95,,,7700.0,0.3,,,,4.34,2675.0,49502.0,,,0.3,7700.0,,2675.0,8594.0,40.29,0.75,,,1.77,1.77,25565288.0,2138619227.36,,2233.69,1.77,17.8,0.2829,47.77,0.0393,88.46
2014-08-19,1065236.0,92767136.38,1.54,3.13,1.34,94.73,1.0,59633963.5,488185.0,684771.0,42514076.2,,,21712.0,2.99,,,,2.11,32616.0,24042.0,,,2.99,21712.0,,29539.0,,43.54,,,,1.88,1.88,25419536.0,2213685570.83,,2277.59,1.88,19.21,0.2814,46.89,0.0411,92.09
2014-08-20,1116744.0,96629685.12,1.61,3.26,1.41,102.57,1.0,60912808.05,520498.0,703966.0,45037679.04,,,7518.0,1.99,,4334.0,,0.0,17378.0,87.0,,,1.99,7518.0,0.41,24882.0,2517.0,47.97,0.22,,,2.02,2.02,25275538.0,2187043116.57,,2322.53,2.02,19.82,0.2683,44.9,0.0433,91.5
2014-08-21,1096685.0,97196365.57,1.59,3.19,1.38,100.23,1.0,61989564.86,493011.0,699440.0,43694294.52,,,,,,,,2.6,,27487.0,,,,,,,4526.0,45.29,0.41,,,1.92,1.92,25201292.0,2233525570.36,,2321.88,1.91,20.13,0.2749,45.43,0.0427,93.72
2014-08-22,1122672.0,99393359.62,1.62,3.37,1.41,104.65,1.0,64673694.69,537933.0,730505.0,47624745.36,,,,4.74,,,,0.0,38689.0,78.0,,,4.74,,,45000.0,7624.0,50.47,0.58,,,2.09,2.09,25234588.0,2234090170.47,,2362.06,2.09,22.6,0.2762,44.56,0.0436,93.62
2014-08-25,1191318.0,105639773.7,1.72,3.56,1.5,111.01,1.0,66166228.22,590916.0,746168.0,52399302.72,,,31065.0,0.21,,12939.0,,,2724.0,,,,0.21,31065.0,1.21,21918.0,,55.43,,,,2.28,2.28,25325388.0,2245721341.65,,2370.82,2.28,21.7,0.2616,42.7,0.046,93.77
2014-08-26,1208523.0,108079705.25,1.75,3.64,1.52,112.88,1.0,67951909.79,594466.0,759823.0,53163828.95,,,,1.45,,,,0.72,15455.0,7700.0,,,1.45,,,11250.0,1800.0,55.78,0.0,,,2.3,2.3,25267080.0,2259666186.61,,2373.85,2.3,22.75,0.2621,42.04,0.0467,94.57
2014-08-27,1394085.0,124318794.31,2.02,4.17,1.75,131.08,1.0,83618910.36,708809.0,937685.0,63208685.47,,,37050.0,17.23,,,,,178311.0,,,,17.23,37050.0,,77293.0,449.0,66.98,0.04,,,2.73,2.73,25301540.0,2256287778.08,,2387.45,2.73,26.45,0.2409,37.59,0.0536,94.3
2014-08-28,1319507.0,114710930.09,1.91,3.95,1.66,123.69,1.0,81630281.6,636130.0,938984.0,55301763.43,,,3271.0,0.17,,,,7.17,3198.0,75950.0,,,0.17,3271.0,,,1899.0,59.75,0.18,,,2.46,2.46,25224808.0,2192910827.36,,2355.88,2.47,26.53,0.2428,37.8,0.051,91.93
2014-08-29,1370632.0,119207312.22,1.98,4.08,1.72,126.28,1.0,82649111.31,729133.0,950290.0,63414530.8,,,10555.0,1.56,,,,2.68,19927.0,26686.0,,,1.56,10555.0,,109134.0,8621.0,67.11,1.97,,,2.82,2.82,25094976.0,2182573177.28,,2307.71,2.83,27.12,0.2377,35.73,0.0531,91.97
2014-09-01,1310602.0,113564960.82,1.89,3.89,1.65,120.72,1.0,82150684.2,699039.0,948064.0,60572421.41,,,5979.0,,,624.0,,14.05,,152788.0,,,,5979.0,0.06,116715.0,2850.0,64.29,0.3,,,2.72,2.72,25047092.0,2170355318.88,,2300.15,2.72,28.15,0.2586,37.44,0.0509,91.63
2014-09-02,1362215.0,116014812.72,1.97,4.1,1.71,125.04,1.0,79852775.48,761106.0,937610.0,64820582.69,,,8145.0,,,,,0.41,,4404.0,,,,8145.0,,58326.0,10454.0,69.46,0.98,,,2.95,2.95,25066946.0,2134859068.3,,2280.14,2.96,27.07,0.2566,35.9,0.0527,90.06
2014-09-03,1383611.0,120205285.68,2.0,4.06,1.74,126.48,1.0,81195783.48,820388.0,934596.0,71273626.7,,,6233.0,,,,,0.12,,697.0,,,,6233.0,,53746.0,3014.0,74.08,0.44,,,3.22,3.22,24690466.0,2145057042.19,,2233.7,3.21,26.7,0.2525,35.11,0.0542,91.87
2014-09-04,1418639.0,126119369.25,2.05,4.09,1.79,131.37,1.0,83334020.5,843777.0,937373.0,75013180.26,,,32899.0,3.45,,427.0,,1.05,31074.0,13648.0,,,3.45,32899.0,0.04,4138.0,28724.0,78.27,2.6,,,3.3,3.3,24704048.0,2196231001.5,,2295.15,3.3,28.85,0.2594,34.24,0.0555,94.01
2014-09-05,1434679.0,128807102.6,2.07,4.09,1.81,134.54,1.0,85616363.47,843578.0,953612.0,75737386.55,,,4834.0,2.31,,,,5.03,24027.0,54175.0,,,2.31,4834.0,,49142.0,7788.0,79.0,0.42,,,3.32,3.32,24530830.0,2202405650.74,,2306.79,3.31,27.17,0.2399,32.9,0.0565,94.94
2014-09-08,779697.0,69544933.76,1.13,2.28,0.98,72.82,1.0,34212011.23,685183.0,383565.0,61114774.52,,,,0.72,,,,14.66,7588.0,156102.0,,,0.72,,,,577635.0,64.24,54.33,0.22,,2.7,2.7,24666668.0,2200139018.16,2293.0,2329.18,2.68,35.65,0.2834,36.84,0.0308,94.32
2014-09-09,1268816.0,113711756.9,1.83,3.76,1.6,118.9,1.0,78861263.62,642726.0,879948.0,57601340.67,,,1100.0,50.36,,,,5.18,531576.0,54463.0,,,50.36,1100.0,,10906.0,35193.0,59.94,3.5,,,2.55,2.55,24569694.0,2201945019.05,,2309.49,2.53,20.48,0.2352,37.67,0.0503,94.77
2014-09-10,1277620.0,113884594.45,1.85,3.83,1.61,120.29,1.0,79882160.53,607151.0,896162.0,54120274.73,,,6048.0,2.18,,1100.0,,3.91,22479.0,41623.0,,,2.18,6048.0,0.1,,7365.0,56.82,0.52,,,2.38,2.38,24896840.0,2219256528.9,,2344.5,2.37,19.12,0.2326,39.06,0.0501,94.26
2014-09-11,1259280.0,113059582.08,1.82,3.77,1.58,118.3,1.0,81985973.67,566797.0,913176.0,50887675.45,,,,1.75,,,,3.82,19693.0,40354.0,,,1.75,,,,2679.0,52.98,0.26,,,2.21,2.21,25053396.0,2249322217.0,,2357.47,2.2,20.04,0.2314,38.25,0.0492,94.94
2014-09-12,1183290.0,105532148.92,1.71,3.63,1.49,111.5,1.0,79090383.13,525251.0,886809.0,46844701.43,,,,0.11,,,,4.7,1100.0,49623.0,,,0.11,,,8077.0,27467.0,49.08,2.27,,,2.06,2.06,24949580.0,2225137364.5,,2349.95,2.05,21.2,0.2313,38.32,0.0464,94.31
2014-09-15,996201.0,88318989.66,1.44,3.21,1.25,93.92,1.0,77653875.07,349742.0,875903.0,31006654.36,,,8720.0,,,,,16.87,,184655.0,,,,8720.0,,426.0,10906.0,32.94,1.06,,,1.37,1.37,25144608.0,2229215162.36,,2364.33,1.37,25.05,0.2861,45.19,0.0391,93.75
2014-09-16,1100766.0,96236044.6,1.59,3.63,1.39,103.17,1.0,82025577.38,465213.0,938224.0,40671913.03,,,,6.76,,,,0.08,73227.0,740.0,,,6.76,,,116211.0,10906.0,43.48,1.08,,,1.82,1.82,25096168.0,2194068442.37,,2337.35,1.83,30.55,0.2913,42.55,0.0431,92.45
2014-09-17,1229447.0,107195505.13,1.78,4.14,1.55,114.22,1.0,91685098.58,554655.0,1051555.0,48360379.01,,,304.0,6.01,,42984.0,,,74161.0,,,,6.01,304.0,4.08,89138.0,3814.0,51.46,0.37,,,2.18,2.18,24914844.0,2172325677.89,,2304.97,2.18,33.46,0.2695,37.75,0.0483,92.2
2014-09-18,1197945.0,107009088.05,1.73,4.1,1.51,111.07,1.0,94960365.59,523222.0,1063062.0,46737962.98,,,10.0,0.81,,,,4.01,11507.0,43019.0,,,0.81,10.0,,11576.0,,48.47,,,,2.05,2.05,25034522.0,2236264076.3,,2325.11,2.04,33.94,0.2698,37.36,0.0469,94.46
2014-09-19,1138240.0,101600459.49,1.65,3.94,1.43,107.6,1.0,91053199.26,506542.0,1020078.0,45214453.85,,,,,,,,1.51,,16721.0,,,,,,41.0,42984.0,47.93,4.05,,,1.99,1.99,25007342.0,2232180768.5,,2363.91,1.99,35.97,0.2999,39.51,0.0446,94.39
2014-09-22,1139045.0,100110445.18,1.65,3.97,1.43,107.34,1.0,89658061.99,507931.0,1020119.0,44641957.54,,,1389.0,0.0,,,,0.18,41.0,1927.0,,,0.0,1389.0,,1927.0,,47.82,,,,2.03,2.03,24521116.0,2155156151.83,,2298.86,2.04,35.91,0.2999,39.58,0.0455,92.94
2014-09-23,1213009.0,102103038.54,1.75,4.21,1.53,112.71,1.0,85676944.78,581895.0,1017863.0,48980055.06,,,946.0,,,,,0.26,,2256.0,,,,946.0,,75274.0,2256.0,53.87,0.73,,,2.33,2.33,24343268.0,2049054566.55,,2227.5,2.36,35.79,0.2993,39.6,0.0487,89.01
2014-09-24,1123611.0,94726866.69,1.62,3.71,1.41,102.49,1.0,80905107.79,547221.0,959663.0,46133876.15,,,,,,,,4.02,,42123.0,,,,,,7449.0,58200.0,48.84,5.31,,,2.2,2.2,24357888.0,2053509986.38,,2171.43,2.2,38.52,0.3268,40.72,0.0451,89.15
2014-09-25,1251104.0,105676390.13,1.81,4.06,1.57,112.37,1.0,82638655.97,630349.0,978360.0,53243380.92,,,1526.0,,,45717.0,,2.29,,25737.0,,,,1526.0,4.17,107339.0,27020.0,56.28,4.09,,,2.54,2.54,24173688.0,2041867090.09,,2155.7,2.54,31.93,0.2606,37.05,0.0504,89.32
2014-09-26,1247830.0,106107861.86,1.8,3.98,1.57,112.38,1.0,83187907.24,634585.0,978291.0,53961242.73,,,174.0,,,,,0.28,,3379.0,,,,174.0,,7441.0,69.0,56.87,0.0,,,2.53,2.53,24402716.0,2075058315.92,,2184.91,2.54,31.96,0.2606,37.03,0.0498,89.92
