,ALVDM FP Equity_DX_SI_QTY,ALVDM FP Equity_DX_SHORT_INTEREST_VALUE,ALVDM FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALVDM FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALVDM FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALVDM FP Equity_DX_SI_MV,ALVDM FP Equity_DX_DSS,ALVDM FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALVDM FP Equity_DX_SUPPLY_SI_QTY,ALVDM FP Equity_DX_BROKER_SI_QTY,ALVDM FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALVDM FP Equity_DX_BROKER_SI_MV_NEW_x,ALVDM FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALVDM FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALVDM FP Equity_DX_BROKER_SI_MV_INC_x,ALVDM FP Equity_DX_SUPPLY_SI_MV_NEW,ALVDM FP Equity_DX_BROKER_SI_QTY_ADD,ALVDM FP Equity_DX_BROKER_SI_QTY_NEW,ALVDM FP Equity_DX_SUPPLY_SI_MV_DEC,ALVDM FP Equity_DX_BROKER_SI_QTY_INC,ALVDM FP Equity_DX_SUPPLY_SI_QTY_DEC,ALVDM FP Equity_DX_BROKER_SI_MV_NEW_y,ALVDM FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALVDM FP Equity_DX_BROKER_SI_MV_INC_y,ALVDM FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALVDM FP Equity_DX_BROKER_SI_MV_ADD,ALVDM FP Equity_DX_SUPPLY_SI_QTY_ADD,ALVDM FP Equity_DX_BROKER_SI_QTY_DEC,ALVDM FP Equity_DX_SUPPLY_SI_MV,ALVDM FP Equity_DX_BROKER_SI_MV_DEC,ALVDM FP Equity_DX_BROKER_SI_MV_RMV,ALVDM FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALVDM FP Equity_DX_UTILIZATION_QUANTITY,ALVDM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALVDM FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALVDM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALVDM FP Equity_DX_ACTIVE_UTILIZATION_MV,ALVDM FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALVDM FP Equity_DX_BROKER_SI_CON_RATIO,ALVDM FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALVDM FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-04-23,3230.0,416670.0,0.19,1.92,0.07,0.42,0.0,351138.0,2722.0,2722.0,351138.0,,,,,,,,0.01,,68.0,,,,,,,68.0,0.35,0.01,,100.0,13.14,0.0,0.0,0.0,100.0,15.58,0.6401,78.23,0.1559
2024-04-24,2990.0,418600.0,0.18,2.0,0.07,0.39,0.0,347480.0,2482.0,2482.0,347480.0,,,,,,,,0.02,,240.0,,,,,,,240.0,0.33,0.03,,100.0,12.09,0.0,0.0,0.0,100.0,16.85,0.7199,83.15,0.1457
2024-04-25,3042.0,429530.4,0.18,1.81,0.07,0.43,0.0,357800.8,2534.0,2534.0,357800.8,,,52.0,0.03,,,,,52.0,,,,0.03,52.0,,,,0.36,,,100.0,12.35,0.0,0.0,0.0,100.0,16.59,0.7232,83.41,0.1483
2024-04-26,3043.0,433931.8,0.18,1.78,0.07,0.43,0.0,361491.0,2535.0,2535.0,361491.0,,,524.0,0.0,,,,0.07,1.0,523.0,,,0.0,524.0,,,,0.36,,,100.0,12.31,0.0,0.0,0.0,100.0,16.58,0.7233,83.42,0.1478
2024-04-29,3055.0,433810.0,0.18,1.78,0.07,0.44,0.0,347474.0,2447.0,2447.0,347474.0,,,,,,100.0,,0.01,,88.0,,,,,0.01,,188.0,0.35,0.02,,100.0,12.23,0.0,0.0,0.0,100.0,16.52,0.6233,76.93,0.1527
2024-04-30,3408.0,482572.8,0.2,2.0,0.08,0.48,0.0,369859.2,2612.0,2612.0,369859.2,,,188.0,0.02,,,,0.0,165.0,23.0,,,0.02,188.0,,,,0.37,,,100.0,13.06,0.0,0.0,0.0,100.0,15.67,0.6386,78.11,0.1704
2024-05-01,3408.0,482572.8,0.2,2.05,0.08,0.48,0.0,369859.2,2612.0,2612.0,369859.2,,,,,,,,,,,,,,,,,,0.37,,,100.0,13.07,0.0,0.0,0.0,100.0,15.67,0.6384,78.1,0.1705
2024-05-02,3408.0,482572.8,0.2,2.05,0.08,0.48,0.0,369859.2,2612.0,2612.0,369859.2,,,,,,,,,,,,,,,,,,0.37,,,100.0,12.96,0.0,0.0,0.0,100.0,15.67,0.6386,78.12,0.1691
2024-05-03,3427.0,483892.4,0.2,2.06,0.08,0.49,0.0,371497.2,2631.0,2631.0,371497.2,,,,0.0,,,,,19.0,,,,0.0,,,19.0,,0.37,,,100.0,13.05,0.0,0.0,0.0,100.0,15.58,0.6402,78.24,0.17
2024-05-06,3259.0,462778.0,0.19,1.97,0.08,0.46,0.0,349746.0,2463.0,2463.0,349746.0,,,153.0,,,,,0.04,,321.0,,,,153.0,,,168.0,0.35,0.02,,100.0,11.88,0.0,0.0,0.0,100.0,16.42,0.6251,77.06,0.1571
2024-05-07,3119.0,444145.6,0.19,1.88,0.07,0.44,0.0,345035.2,2423.0,2423.0,345035.2,,,32.0,0.01,,,,0.01,60.0,72.0,,,0.01,32.0,,,100.0,0.34,0.01,,100.0,11.74,0.0,0.0,0.0,100.0,17.22,0.7149,82.78,0.1512
2024-05-08,3154.0,448498.8,0.19,1.63,0.07,0.45,0.0,349527.6,2458.0,2458.0,349527.6,,,16.0,0.01,,,,,35.0,,,,0.01,16.0,,19.0,,0.35,,,100.0,12.17,0.0,0.0,0.0,100.0,17.02,0.7176,82.98,0.1561
2024-05-09,3265.0,470160.0,0.19,1.56,0.08,0.46,0.0,369936.0,2569.0,2569.0,369936.0,,,131.0,0.02,,,,0.0,111.0,20.0,,,0.02,131.0,,,,0.37,,,100.0,12.62,0.0,0.0,0.0,100.0,16.4,0.7258,83.6,0.1604
2024-05-10,1139.0,164699.4,0.07,0.55,0.03,0.16,0.0,91821.0,635.0,635.0,91821.0,,,,,,,,0.28,,1934.0,,,,,,,1934.0,0.09,0.27,,100.0,3.23,0.0,0.0,0.0,100.0,44.25,0.5066,55.75,0.0579
2024-05-13,1139.0,163332.6,0.07,0.56,0.03,0.16,0.0,91059.0,635.0,635.0,91059.0,,,,,,,,,,,,,,,,,,0.09,,,100.0,3.05,0.0,0.0,0.0,100.0,44.25,0.5066,55.75,0.0548
2024-05-14,1008.0,145353.6,0.06,0.49,0.02,0.14,0.0,72676.8,504.0,504.0,72676.8,,,,,,,,0.02,,131.0,,,,,,,131.0,0.07,0.02,,3.09,2.42,15786.0,2276341.2,2.26,3.09,50.0,0.5,50.0,0.0485
2024-05-15,1027.0,147888.0,0.06,0.49,0.02,0.15,0.0,75312.0,523.0,523.0,75312.0,,,,0.0,,,,,19.0,,,,0.0,,,19.0,,0.08,,,3.21,2.47,15786.0,2273184.0,2.28,3.21,49.07,0.5002,50.93,0.0485
2024-05-16,1010.0,144632.0,0.06,0.48,0.02,0.15,0.0,72459.2,506.0,506.0,72459.2,,,,,,,,0.0,,17.0,,,,,,,17.0,0.07,0.0,,3.11,2.38,15786.0,2260555.2,2.27,3.11,49.9,0.5,50.1,0.0476
2024-05-17,1008.0,144950.4,0.06,0.47,0.02,0.14,0.0,72475.2,504.0,504.0,72475.2,,,,,,,,0.0,,2.0,,,,,,,2.0,0.07,0.0,,3.09,2.37,15786.0,2270026.8,2.26,3.09,50.0,0.5,50.0,0.0475
2024-05-20,1008.0,144950.4,0.06,0.45,0.02,0.14,0.0,72475.2,504.0,504.0,72475.2,,,,,,,,,,,,,,,,,,0.07,,,3.09,2.37,15786.0,2270026.8,2.27,3.09,50.0,0.5,50.0,0.0475
2024-05-21,1008.0,144950.4,0.06,0.46,0.02,0.14,0.0,72475.2,504.0,504.0,72475.2,,,,,,,,,,,,,,,,,,0.07,,,3.09,2.59,15786.0,2270026.8,2.27,3.09,50.0,0.5,50.0,0.0518
2024-05-22,1008.0,143740.8,0.06,0.51,0.02,0.14,0.0,71870.4,504.0,504.0,71870.4,,,,,,,,,,,,,,,,,,0.07,,,3.09,2.53,15786.0,2251083.6,2.27,3.09,50.0,0.5,50.0,0.0506
2024-05-23,1008.0,143539.2,0.06,0.52,0.02,0.14,0.0,71769.6,504.0,504.0,71769.6,,,,,,,,,,,,,,,,,,0.07,,,3.09,2.52,15786.0,2247926.4,2.25,3.09,50.0,0.5,50.0,0.0504
2024-05-24,1008.0,144748.8,0.06,0.51,0.02,0.14,0.0,72374.4,504.0,504.0,72374.4,,,,,,,,,,,,,,,,,,0.07,,,3.09,2.52,15786.0,2266869.6,2.25,3.09,50.0,0.5,50.0,0.0505
2024-05-27,1008.0,145555.2,0.06,0.49,0.02,0.14,0.0,72777.6,504.0,504.0,72777.6,,,,,,,,,,,,,,,,,,0.07,,,3.09,2.54,15786.0,2279498.4,2.27,3.09,50.0,0.5,50.0,0.0507
2024-05-28,1008.0,145152.0,0.06,0.49,0.02,0.15,0.0,72576.0,504.0,504.0,72576.0,,,,,,,,,,,,,,,,,,0.07,,,3.09,2.51,15786.0,2273184.0,2.27,3.09,49.85,0.5,50.15,0.0502
2024-05-29,1008.0,145353.6,0.06,0.49,0.02,0.15,0.0,72676.8,504.0,504.0,72676.8,,,,,,,,,,,,,,,,,,0.07,,,3.09,2.52,15786.0,2276341.2,2.27,3.09,50.0,0.5,50.0,0.0505
2024-05-30,1008.0,146160.0,0.06,0.49,0.02,0.15,0.0,73080.0,504.0,504.0,73080.0,,,,,,,,,,,,,,,,,,0.07,,,3.09,2.54,15786.0,2288970.0,2.28,3.09,50.0,0.5,50.0,0.0507
2024-05-31,1008.0,147974.4,0.06,0.47,0.02,0.15,0.0,73987.2,504.0,504.0,73987.2,,,,,,,,,,,,,,,,,,0.07,,,3.09,2.54,15786.0,2317384.8,2.29,3.09,50.0,0.5,50.0,0.0507
2024-06-03,1008.0,147772.8,0.06,0.47,0.02,0.15,0.0,73886.4,504.0,504.0,73886.4,,,,,,,,,,,,,,,,,,0.07,,,3.09,2.48,15786.0,2314227.6,2.32,3.09,50.0,0.5,50.0,0.0497
2024-06-04,1008.0,147369.6,0.06,0.45,0.02,0.15,0.0,73684.8,504.0,504.0,73684.8,,,,,,,,,,,,,,,,,,0.07,,,3.09,2.53,15786.0,2307913.2,2.31,3.09,50.0,0.5,50.0,0.0507
2024-06-05,1008.0,147369.6,0.06,0.46,0.02,0.15,0.0,73684.8,504.0,504.0,73684.8,,,,,,,,,,,,,,,,,,0.07,,,3.09,2.53,15786.0,2307913.2,2.31,3.09,50.0,0.5,50.0,0.0506
2024-06-06,1008.0,148377.6,0.06,0.43,0.02,0.15,0.0,74188.8,504.0,504.0,74188.8,,,,,,,,,,,,,,,,,,0.07,,,3.09,2.5,15786.0,2323699.2,2.31,3.09,50.0,0.5,50.0,0.05
2024-06-07,1608.0,236376.0,0.1,0.71,0.04,0.24,0.0,132888.0,704.0,904.0,103488.0,,,200.0,,,400.0,,,,,,,,200.0,0.06,,,0.1,,,4.32,3.54,15586.0,2291142.0,2.29,4.32,31.34,0.3209,43.78,0.0809
2024-06-10,1608.0,232838.4,0.1,0.73,0.04,0.24,0.0,130899.2,704.0,904.0,101939.2,,,,,,,,,,,,,,,,,,0.1,,,4.32,3.54,15586.0,2256852.8,2.29,4.32,31.34,0.3209,43.78,0.0809
2024-06-11,1608.0,232195.2,0.1,0.71,0.04,0.23,0.0,130537.6,704.0,904.0,101657.6,,,,,,,,,,,,,,,,,,0.1,,,4.32,3.6,15586.0,2250618.4,2.26,4.32,31.34,0.3209,43.78,0.0821
2024-06-12,1608.0,232195.2,0.1,0.68,0.04,0.23,0.0,130537.6,704.0,904.0,101657.6,,,,,,,,,,,,,,,,,,0.1,,,4.32,3.06,15586.0,2250618.4,2.25,4.32,31.34,0.3209,43.78,0.0699
2024-06-13,1808.0,261798.4,0.11,0.78,0.04,0.26,0.0,145379.2,804.0,1004.0,116419.2,,,100.0,,,100.0,,,,,,,,100.0,0.01,,,0.12,,,4.94,3.9,15486.0,2242372.8,2.24,4.94,27.88,0.303,44.47,0.0878
2024-06-14,1608.0,230908.8,0.1,0.69,0.04,0.23,0.0,115454.4,804.0,804.0,115454.4,,,,,,,,,,,,,,,,,200.0,0.12,0.03,,4.94,3.9,15486.0,2223789.6,2.24,4.94,31.34,0.3598,50.0,0.0781
2024-06-17,1508.0,211421.6,0.09,0.61,0.03,0.22,0.0,112720.8,704.0,804.0,98700.8,,,,,,,,0.02,,100.0,,,,,,,,0.1,,,4.32,3.42,15586.0,2185157.2,2.24,4.32,33.4,0.3425,46.66,0.0732
2024-06-18,1208.0,172744.0,0.07,0.47,0.03,0.17,0.0,86372.0,604.0,604.0,86372.0,,,,,,,,0.02,,100.0,,,,,,,200.0,0.08,0.03,,3.74,3.04,15526.0,2220218.0,2.18,3.74,41.72,0.4309,50.0,0.0609
2024-06-19,1208.0,171294.4,0.07,0.48,0.03,0.17,0.0,85647.2,604.0,604.0,85647.2,,,,,,,,,,,,,,,,,,0.09,,,3.74,3.01,15526.0,2201586.8,2.22,3.74,41.75,0.4314,50.03,0.0602
2024-06-20,1008.0,144950.4,0.06,0.43,0.02,0.14,0.0,72475.2,504.0,504.0,72475.2,,,,,,,,0.01,,100.0,,,,,,,100.0,0.07,0.01,,100.0,2.48,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.0495
2024-06-21,1008.0,142934.4,0.06,0.42,0.02,0.14,0.0,71467.2,504.0,504.0,71467.2,,,,,,,,,,,,,,,,,,0.07,,,100.0,2.48,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.0495
2024-06-24,1008.0,142128.0,0.06,0.41,0.02,0.14,0.0,71064.0,504.0,504.0,71064.0,,,,,,,,,,,,,,,,,,0.07,,,100.0,2.49,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.0498
2024-06-25,1008.0,142128.0,0.06,0.41,0.02,0.14,0.0,71064.0,504.0,504.0,71064.0,,,,,,,,,,,,,,,,,,0.07,,,100.0,2.66,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.0532
2024-06-26,1008.0,143136.0,0.06,0.42,0.02,0.14,0.0,71568.0,504.0,504.0,71568.0,,,,,,,,,,,,,,,,,,0.07,,,100.0,2.66,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.0532
2024-06-27,1008.0,143539.2,0.06,0.43,0.02,0.14,0.0,71769.6,504.0,504.0,71769.6,,,,,,,,,,,,,,,,,,0.07,,,100.0,2.63,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.0526
2024-06-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.07,,504.0,,,,,,,504.0,0.0,0.07,,0.0,0.0,19122.0,2722972.8,2.72,0.0,,0.0,,0.0
2024-07-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,19122.0,2742094.8,2.73,0.0,,0.0,,0.0
2024-07-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4100.0,593680.0,0.59,0.0,,0.0,,0.0
2024-07-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4254.0,620233.2,0.62,0.0,,0.0,,0.0
2024-07-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4256.0,615417.6,0.62,0.0,,0.0,,0.0
2024-07-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4180.0,606100.0,0.61,0.0,,0.0,,0.0
2024-07-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3880.0,563376.0,0.56,0.0,,0.0,,0.0
2024-07-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3880.0,564152.0,0.56,0.0,,0.0,,0.0
2024-07-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3658.0,534068.0,0.53,0.0,,0.0,,0.0
2024-07-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3882.0,565219.2,0.57,0.0,,0.0,,0.0
2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4164.0,604612.8,0.61,0.0,,0.0,,0.0
2024-07-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3864.0,563371.2,0.56,0.0,,0.0,,0.0
2024-07-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3378.0,495214.8,0.49,0.0,,0.0,,0.0
2024-07-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3346.0,475132.0,0.49,0.0,,0.0,,0.0
2024-07-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3169.0,448730.4,0.45,0.0,,0.0,,0.0
2024-07-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3169.0,450631.8,0.45,0.0,,0.0,,0.0
2024-07-22,1680.0,236880.0,0.1,0.93,0.04,0.24,0.0,210090.0,1490.0,1490.0,210090.0,,,,,,1490.0,,,,,,,,,0.21,1490.0,,0.21,,,100.0,21.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.2442
2024-07-23,5340.0,779640.0,0.32,2.93,0.12,0.75,0.0,484720.0,3320.0,3320.0,484720.0,,,,0.26,,,,0.02,1830.0,170.0,,,0.26,,,2000.0,,0.47,,,100.0,77.86,0.0,0.0,0.0,100.0,37.55,0.531,62.45,1.2523
2024-07-24,4658.0,682862.8,0.28,2.54,0.11,0.68,0.0,436721.4,2979.0,2979.0,436721.4,,,,,,,,0.04,,341.0,,,,,,,341.0,0.43,0.03,,100.0,86.12,0.0,0.0,0.0,100.0,36.03,0.539,63.97,1.3466
2024-07-25,3777.0,549931.2,0.48,1.92,0.11,0.55,0.0,276348.8,1898.0,1898.0,276348.8,,,,,,219.0,,0.16,,1100.0,,,,,0.03,19.0,1300.0,0.28,0.19,,100.0,79.55,0.0,0.0,0.0,100.0,44.45,0.4077,44.49,1.583
2024-07-26,3419.0,495755.0,0.43,1.67,0.1,0.5,0.0,249255.0,1719.0,1719.0,249255.0,,,,,,,,0.03,,179.0,,,,,,,179.0,0.25,0.03,,100.0,69.96,0.0,0.0,0.0,100.0,43.85,0.4001,43.91,1.3915
2024-07-29,3019.0,436547.4,0.38,1.54,0.09,0.44,0.0,219647.4,1519.0,1519.0,219647.4,,,,,,,,0.03,,200.0,,,,,,,200.0,0.22,0.03,,100.0,61.92,0.0,0.0,0.0,100.0,49.69,0.4938,49.69,1.2307
2024-07-30,3016.0,439732.8,0.38,1.6,0.09,0.44,0.0,221032.8,1516.0,1516.0,221032.8,,,,,,,,0.0,,3.0,,,,,,,3.0,0.22,0.0,,100.0,67.29,0.0,0.0,0.0,100.0,49.73,0.4947,49.73,1.3387
2024-07-31,16.0,2339.2,0.0,0.01,0.0,0.0,0.0,2339.2,16.0,16.0,2339.2,,,,,,,,0.22,,1500.0,,,,,,,1500.0,0.0,0.22,,100.0,0.71,0.0,0.0,0.0,100.0,,1.0,100.0,0.0071
2024-08-01,16.0,2345.6,0.0,0.01,0.0,0.0,0.0,2345.6,16.0,16.0,2345.6,,,,,,,,,,,,,,,,,,0.0,,,100.0,0.71,0.0,0.0,0.0,100.0,,1.0,100.0,0.0071
2024-08-02,16.0,2352.0,0.0,0.01,0.0,0.0,0.0,2352.0,16.0,16.0,2352.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,2.74,0.0,0.0,0.0,100.0,,1.0,100.0,0.0274
2024-08-05,16.0,2291.2,0.0,0.01,0.0,0.0,0.0,2291.2,16.0,16.0,2291.2,,,,,,,,,,,,,,,,,,0.0,,,100.0,2.74,0.0,0.0,0.0,100.0,,1.0,100.0,0.0274
2024-08-06,16.0,2278.4,0.0,0.01,0.0,0.0,0.0,2278.4,16.0,16.0,2278.4,,,,,,,,,,,,,,,,,,0.0,,,100.0,2.74,0.0,0.0,0.0,100.0,,1.0,100.0,0.0274
2024-08-07,16.0,2297.6,0.0,0.01,0.0,0.0,0.0,2297.6,16.0,16.0,2297.6,,,,,,,,,,,,,,,,,,0.0,,,100.0,2.76,0.0,0.0,0.0,100.0,,1.0,100.0,0.0276
2024-08-08,16.0,2377.6,0.0,0.01,0.0,0.0,0.0,2377.6,16.0,16.0,2377.6,,,,,,,,,,,,,,,,,,0.0,,,100.0,3.08,0.0,0.0,0.0,100.0,,1.0,100.0,0.0308
2024-08-09,16.0,2358.4,0.0,0.01,0.0,0.0,0.0,2358.4,16.0,16.0,2358.4,,,,,,,,,,,,,,,,,,0.0,,,100.0,3.06,0.0,0.0,0.0,100.0,,1.0,100.0,0.0306
2024-08-12,16.0,2348.8,0.0,0.01,0.0,0.0,0.0,2348.8,16.0,16.0,2348.8,,,,,,,,,,,,,,,,,,0.0,,,100.0,3.06,0.0,0.0,0.0,100.0,,1.0,100.0,0.0306
2024-08-13,16.0,2396.8,0.0,0.01,0.0,0.0,0.0,2396.8,16.0,16.0,2396.8,,,,,,,,,,,,,,,,,,0.0,,,100.0,3.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.0305
2024-08-14,16.0,2390.4,0.0,0.01,0.0,0.0,0.0,2390.4,16.0,16.0,2390.4,,,,,,,,,,,,,,,,,,0.0,,,100.0,3.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0301
2024-08-15,16.0,2416.0,0.0,0.01,0.0,0.0,0.0,2416.0,16.0,16.0,2416.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,3.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0301
2024-08-16,16.0,2438.4,0.0,0.01,0.0,0.0,0.0,2438.4,16.0,16.0,2438.4,,,,,,,,,,,,,,,,,,0.0,,,100.0,3.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0314
2024-08-19,16.0,2448.0,0.0,0.01,0.0,0.0,0.0,2448.0,16.0,16.0,2448.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,3.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.0314
2024-08-20,16.0,2464.0,0.0,0.01,0.0,0.0,0.0,2464.0,16.0,16.0,2464.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,3.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.0315
2024-08-21,16.0,2502.4,0.0,0.01,0.0,0.0,0.0,2502.4,16.0,16.0,2502.4,,,,,,,,,,,,,,,,,,0.0,,,100.0,3.35,0.0,0.0,0.0,100.0,,1.0,100.0,0.0335
2024-08-22,16.0,2512.0,0.0,0.01,0.0,0.0,0.0,2512.0,16.0,16.0,2512.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,3.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.0361
2024-08-23,16.0,2508.8,0.0,0.01,0.0,0.0,0.0,2508.8,16.0,16.0,2508.8,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.22,0.0,0.0,0.0,100.0,,1.0,100.0,0.0422
2024-08-26,16.0,2521.6,0.0,0.01,0.0,0.0,0.0,2521.6,16.0,16.0,2521.6,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.22,0.0,0.0,0.0,100.0,,1.0,100.0,0.0422
2024-08-27,16.0,2515.2,0.0,0.01,0.0,0.0,0.0,2515.2,16.0,16.0,2515.2,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.46,0.0,0.0,0.0,100.0,,1.0,100.0,0.0446
2024-08-28,16.0,2512.0,0.0,0.01,0.0,0.0,0.0,2512.0,16.0,16.0,2512.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.0465
2024-08-29,16.0,2508.8,0.0,0.01,0.0,0.0,0.0,2508.8,16.0,16.0,2508.8,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.8,0.0,0.0,0.0,100.0,,1.0,100.0,0.048
2024-08-30,16.0,2492.8,0.0,0.01,0.0,0.0,0.0,2492.8,16.0,16.0,2492.8,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.95,0.0,0.0,0.0,100.0,,1.0,100.0,0.0495
2024-09-02,16.0,2464.0,0.0,0.01,0.0,0.0,0.0,2464.0,16.0,16.0,2464.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.95,0.0,0.0,0.0,100.0,,1.0,100.0,0.0495
2024-09-03,16.0,2448.0,0.0,0.02,0.0,0.0,0.0,2448.0,16.0,16.0,2448.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.0494
2024-09-04,16.0,2364.8,0.0,0.02,0.0,0.0,0.0,2364.8,16.0,16.0,2364.8,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.98,0.0,0.0,0.0,100.0,,1.0,100.0,0.0498
2024-09-05,16.0,2323.2,0.0,0.02,0.0,0.0,0.0,2323.2,16.0,16.0,2323.2,,,,,,,,,,,,,,,,,,0.0,,,100.0,5.06,0.0,0.0,0.0,100.0,,1.0,100.0,0.0506
2024-09-06,16.0,2291.2,0.0,0.02,0.0,0.0,0.0,2291.2,16.0,16.0,2291.2,,,,,,,,,,,,,,,,,,0.0,,,100.0,5.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.05
2024-09-09,16.0,2288.0,0.0,0.03,0.0,0.0,0.0,2288.0,16.0,16.0,2288.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,5.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.05
2024-09-10,16.0,2320.0,0.0,0.03,0.0,0.0,0.0,2320.0,16.0,16.0,2320.0,,,,,,,,,,,,,,,,,,0.0,,,100.0,4.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.0494
2024-09-11,16.0,2291.2,0.0,0.03,0.0,0.0,0.0,2291.2,16.0,16.0,2291.2,,,,,,,,,,,,,,,,,,0.0,,,100.0,5.18,0.0,0.0,0.0,100.0,,1.0,100.0,0.0518
2024-09-12,16.0,2300.8,0.0,0.03,0.0,0.0,0.0,2300.8,16.0,16.0,2300.8,,,,,,,,,,,,,,,,,,0.0,,,100.0,5.18,0.0,0.0,0.0,100.0,,1.0,100.0,0.0518
2024-09-13,16.0,2291.2,0.0,0.03,0.0,0.0,0.0,2291.2,16.0,16.0,2291.2,,,,,,,,,,,,,,,,,,0.0,,,100.0,5.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.0523
