,FCMC FP Equity_DX_SI_QTY,FCMC FP Equity_DX_SHORT_INTEREST_VALUE,FCMC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,FCMC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,FCMC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,FCMC FP Equity_DX_SI_MV,FCMC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,FCMC FP Equity_DX_SUPPLY_SI_QTY,FCMC FP Equity_DX_BROKER_SI_QTY,FCMC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,FCMC FP Equity_DX_SUPPLY_SI_MV,FCMC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,FCMC FP Equity_DX_UTILIZATION_QUANTITY,FCMC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,FCMC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,FCMC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,FCMC FP Equity_DX_ACTIVE_UTILIZATION_MV,FCMC FP Equity_DX_BROKER_SI_CON_RATIO,FCMC FP Equity_DX_DEMAND_SUPPLY_RATIO,FCMC FP Equity_PX_LAST
2011-12-21,,,,,,,,,,,,,,,,,,,,1199.0
2011-12-22,,,,,,,,,,,,,,,,,,,,1199.0
2011-12-28,,,,,,,,,,,,,,,,,,,,1150.0
2011-12-30,,,,,,,,,,,,,,,,,,,,1199.0
2012-01-03,,,,,,,,,,,,,,,,,,,,1199.0
2012-01-05,,,,,,,,,,,,,,,,,,,,1199.0
2012-01-09,,,,,,,,,,,,,,,,,,,,1348.9
2012-01-11,,,,,,,,,,,,,,,,,,,,1359.9
2012-02-02,,,,,,,,,,,,,,,,,,,,1349.99
2012-02-09,,,,,,,,,,,,,,,,,,,,1335.0
2012-02-10,,,,,,,,,,,,,,,,,,,,1335.0
2012-03-05,,,,,,,,,,,,,,,,,,,,1397.0
2012-03-06,,,,,,,,,,,,,,,,,,,,1400.0
2012-03-07,,,,,,,,,,,,,,,,,,,,1479.5
2012-03-09,,,,,,,,,,,,,,,,,,,,1400.0
2012-03-12,,,,,,,,,,,,,,,,,,,,1400.0
2012-03-14,,,,,,,,,,,,,,,,,,,,1400.0
2012-03-19,,,,,,,,,,,,,,,,,,,,1483.0
2012-04-03,,,,,,,,,,,,,,,,,,,,1335.0
2012-04-04,,,,,,,,,,,,,,,,,,,,1202.0
2012-04-16,,,,,,,,,,,,,,,,,,,,1322.0
2012-05-03,,,,,,,,,,,,,,,,,,,,1322.0
2012-05-07,,,,,,,,,,,,,,,,,,,,1250.0
2012-05-17,,,,,,,,,,,,,,,,,,,,1200.0
2012-05-31,,,,,,,,,,,,,,,,,,,,1199.0
2012-06-01,,,,,,,,,,,,,,,,,,,,1199.0
2012-06-04,,,,,,,,,,,,,,,,,,,,1102.01
2012-06-06,,,,,,,,,,,,,,,,,,,,1099.99
2012-06-07,,,,,,,,,,,,,,,,,,,,1100.01
2012-06-20,,,,,,,,,,,,,,,,,,,,1100.0
2012-06-21,,,,,,,,,,,,,,,,,,,,1100.0
2012-06-26,,,,,,,,,,,,,,,,,,,,1002.03
2012-06-28,,,,,,,,,,,,,,,,,,,,1003.0
2012-06-29,,,,,,,,,,,,,,,,,,,,1003.0
2012-07-02,,,,,,,,,,,,,,,,,,,,1000.0
2012-07-11,,,,,,,,,,,,,,,,,,,,1000.0
2012-07-12,,,,,,,,,,,,,,,,,,,,999.99
2012-07-19,,,,,,,,,,,,,,,,,,,,999.99
2012-07-24,,,,,,,,,,,,,,,,,,,,920.0
2012-07-26,,,,,,,,,,,,,,,,,,,,1000.0
2012-08-02,,,,,,,,,,,,,,,,,,,,966.0
2012-08-06,,,,,,,,,,,,,,,,,,,,990.0
2012-08-16,,,,,,,,,,,,,,,,,,,,990.0
2012-09-07,,,,,,,,,,,,,,,,,,,,1089.0
2012-09-12,,,,,,,,,,,,,,,,,,,,981.0
2012-09-21,,,,,,,,,,,,,,,,,,,,982.0
2012-09-24,,,,,,,,,,,,,,,,,,,,1010.0
2012-09-27,,,,,,,,,,,,,,,,,,,,1000.0
2012-09-28,,,,,,,,,,,,,,,,,,,,1010.0
2012-10-10,,,,,,,,,,,,,,,,,,,,1100.0
2012-10-17,,,,,,,,,,,,,,,,,,,,1050.0
2012-10-23,,,,,,,,,,,,,,,,,,,,1050.0
2012-10-26,,,,,,,,,,,,,,,,,,,,1099.99
2012-10-31,,,,,,,,,,,,,,,,,,,,1099.98
2012-11-02,,,,,,,,,,,,,,,,,,,,1074.99
2012-11-16,,,,,,,,,,,,,,,,,,,,1009.0
2012-11-21,,,,,,,,,,,,,,,,,,,,1074.9
2012-11-22,,,,,,,,,,,,,,,,,,,,1075.0
2012-11-23,,,,,,,,,,,,,,,,,,,,1075.0
2012-11-26,,,,,,,,,,,,,,,,,,,,1075.0
2012-11-28,,,,,,,,,,,,,,,,,,,,1075.0
2012-12-04,,,,,,,,,,,,,,,,,,,,1003.0
2012-12-06,,,,,,,,,,,,,,,,,,,,1125.0
2012-12-07,,,,,,,,,,,,,,,,,,,,1025.0
2012-12-14,,,,,,,,,,,,,,,,,,,,1036.01
2012-12-19,,,,,,,,,,,,,,,,,,,,1025.0
2012-12-20,,,,,,,,,,,,,,,,,,,,1025.0
2012-12-27,,,,,,,,,,,,,,,,,,,,1026.0
2013-01-11,,,,,,,,,,,,,,,,,,,,1036.01
2013-01-22,,,,,,,,,,,,,,,,,,,,1070.0
2013-01-23,,,,,,,,,,,,,,,,,,,,1073.01
2013-01-24,,,,,,,,,,,,,,,,,,,,1120.0
2013-01-25,,,,,,,,,,,,,,,,,,,,1150.0
2013-01-30,,,,,,,,,,,,,,,,,,,,1160.01
2013-01-31,,,,,,,,,,,,,,,,,,,,1239.0
2013-02-01,,,,,,,,,,,,,,,,,,,,1239.0
2013-02-04,,,,,,,,,,,,,,,,,,,,1300.0
2013-02-06,,,,,,,,,,,,,,,,,,,,1239.0
2013-02-25,,,,,,,,,,,,,,,,,,,,1239.0
2013-02-26,,,,,,,,,,,,,,,,,,,,1230.0
2013-03-07,,,,,,,,,,,,,,,,,,,,1230.01
2013-03-14,,,,,,,,,,,,,,,,,,,,1202.01
2013-03-22,,,,,,,,,,,,,,,,,,,,1200.0
2013-03-25,,,,,,,,,,,,,,,,,,,,1200.0
2013-03-26,,,,,,,,,,,,,,,,,,,,1300.0
2013-03-27,,,,,,,,,,,,,,,,,,,,1350.0
2013-03-28,,,,,,,,,,,,,,,,,,,,1350.0
2013-04-03,,,,,,,,,,,,,,,,,,,,1300.01
2013-04-04,,,,,,,,,,,,,,,,,,,,1499.0
2013-05-17,,,,,,,,,,,,,,,,,,,,1550.0
2013-05-24,,,,,,,,,,,,,,,,,,,,1330.0
2013-06-06,,,,,,,,,,,,,,,,,,,,1197.0
2013-06-07,,,,,,,,,,,,,,,,,,,,1300.0
2013-06-24,,,,,,,,,,,,,,,,,,,,1378.9
2013-07-16,,,,,,,,,,,,,,,,,,,,1300.0
2013-08-01,,,,,,,,,,,,,,,,,,,,1340.01
2013-08-26,,,,,,,,,,,,,,,,,,,,1359.01
2013-08-27,,,,,,,,,,,,,,,,,,,,1359.0
2013-08-28,,,,,,,,,,,,,,,,,,,,1360.01
2013-09-18,,,,,,,,,,,,,,,,,,,,1370.0
2013-09-20,,,,,,,,,,,,,,,,,,,,1370.01
2013-09-23,,,,,,,,,,,,,,,,,,,,1370.0
2013-09-25,,,,,,,,,,,,,,,,,,,,1370.0
2013-10-10,,,,,,,,,,,,,,,,,,,,1255.0
2013-10-15,,,,,,,,,,,,,,,,,,,,1380.5
2013-10-16,,,,,,,,,,,,,,,,,,,,1380.5
2013-10-25,,,,,,,,,,,,,,,,,,,,1358.0
2013-11-27,,,,,,,,,,,,,,,,,,,,1256.0
2013-11-29,,,,,,,,,,,,,,,,,,,,1250.0
2013-12-04,,,,,,,,,,,,,,,,,,,,1210.0
2013-12-13,,,,,,,,,,,,,,,,,,,,1215.0
2013-12-16,,,,,,,,,,,,,,,,,,,,1209.99
2013-12-19,,,,,,,,,,,,,,,,,,,,1208.18
2013-12-27,,,,,,,,,,,,,,,,,,,,1250.0
2013-12-30,,,,,,,,,,,,,,,,,,,,1248.0
2013-12-31,,,,,,,,,,,,,,,,,,,,1248.0
2014-01-03,,,,,,,,,,,,,,,,,,,,1230.0
2014-01-15,,,,,,,,,,,,,,,,,,,,1349.0
2014-02-18,,,,,,,,,,,,,,,,,,,,1275.0
2014-02-21,,,,,,,,,,,,,,,,,,,,1275.0
2014-02-26,,,,,,,,,,,,,,,,,,,,1239.9
2014-04-02,,,,,,,,,,,,,,,,,,,,1274.0
2014-05-13,,,,,,,,,,,,,,,,,,,,1185.5
2014-05-28,,,,,,,,,,,,,,,,,,,,1180.51
2014-06-06,,,,,,,,,,,,,,,,,,,,1175.0
2014-06-10,,,,,,,,,,,,,,,,,,,,1190.01
2014-06-27,,,,,,,,,,,,,,,,,,,,1273.0
2014-06-30,,,,,,,,,,,,,,,,,,,,1158.0
2014-07-01,,,,,,,,,,,,,,,,,,,,1159.02
2014-08-08,,,,,,,,,,,,,,,,,,,,1160.01
2014-08-11,,,,,,,,,,,,,,,,,,,,1195.0
2014-08-25,,,,,,,,,,,,,,,,,,,,1249.82
2014-10-03,,,,,,,,,,,,,,,,,,,,1162.03
2014-10-07,,,,,,,,,,,,,,,,,,,,1273.0
2014-10-16,,,,,,,,,,,,,,,,,,,,1160.01
2014-10-24,,,,,,,,,,,,,,,,,,,,1165.01
2014-10-27,,,,,,,,,,,,,,,,,,,,1281.0
2014-11-27,,,,,,,,,,,,,,,,,,,,1163.1
2014-11-28,,,,,,,,,,,,,,,,,,,,1229.99
2014-12-19,,,,,,,,,,,,,,,,,,,,1200.01
2015-01-14,,,,,,,,,,,,,,,,,,,,1220.0
2015-01-21,,,,,,,,,,,,,,,,,,,,1240.0
2015-01-28,,,,,,,,,,,,,,,,,,,,1281.0
2015-01-29,,,,,,,,,,,,,,,,,,,,1176.71
2015-01-30,,,,,,,,,,,,,,,,,,,,1280.0
2015-02-02,,,,,,,,,,,,,,,,,,,,1285.0
2015-02-03,,,,,,,,,,,,,,,,,,,,1285.0
2015-02-05,,,,,,,,,,,,,,,,,,,,1285.0
2015-02-10,,,,,,,,,,,,,,,,,,,,1300.0
2015-02-13,,,,,,,,,,,,,,,,,,,,1300.0
2015-02-16,,,,,,,,,,,,,,,,,,,,1300.0
2015-02-17,,,,,,,,,,,,,,,,,,,,1300.0
2015-02-19,,,,,,,,,,,,,,,,,,,,1300.0
2015-02-20,,,,,,,,,,,,,,,,,,,,1300.0
2015-02-23,,,,,,,,,,,,,,,,,,,,1310.0
2015-02-24,,,,,,,,,,,,,,,,,,,,1309.99
2015-03-02,,,,,,,,,,,,,,,,,,,,1265.01
2015-03-06,,,,,,,,,,,,,,,,,,,,1250.0
2015-03-10,,,,,,,,,,,,,,,,,,,,1268.2
2015-03-16,,,,,,,,,,,,,,,,,,,,1286.0
2015-03-18,,,,,,,,,,,,,,,,,,,,1290.0
2015-03-20,,,,,,,,,,,,,,,,,,,,1290.0
2015-03-23,,,,,,,,,,,,,,,,,,,,1288.89
2015-03-31,,,,,,,,,,,,,,,,,,,,1250.0
2015-05-07,,,,,,,,,,,,,,,,,,,,1188.0
2015-05-22,,,,,,,,,,,,,,,,,,,,1203.02
2015-05-25,,,,,,,,,,,,,,,,,,,,1249.99
2015-06-11,,,,,,,,,,,,,,,,,,,,1244.27
2015-06-22,,,,,,,,,,,,,,,,,,,,1244.28
2015-06-23,,,,,,,,,,,,,,,,,,,,1244.25
2015-07-21,,,,,,,,,,,,,,,,,,,,1244.23
2015-07-22,,,,,,,,,,,,,,,,,,,,1244.0
2015-07-28,,,,,,,,,,,,,,,,,,,,1242.99
2015-08-26,,,,,,,,,,,,,,,,,,,,1240.0
2015-08-28,,,,,,,,,,,,,,,,,,,,1210.0
2015-09-01,,,,,,,,,,,,,,,,,,,,1167.01
2015-09-02,,,,,,,,,,,,,,,,,,,,1186.01
2015-09-04,,,,,,,,,,,,,,,,,,,,1150.0
2015-09-07,,,,,,,,,,,,,,,,,,,,1150.0
2015-09-08,,,,,,,,,,,,,,,,,,,,1150.01
2015-09-11,,,,,,,,,,,,,,,,,,,,1150.01
2015-09-21,,,,,,,,,,,,,,,,,,,,1237.0
2015-10-09,,,,,,,,,,,,,,,,,,,,1230.0
2015-10-13,,,,,,,,,,,,,,,,,,,,1141.0
2015-11-04,,,,,,,,,,,,,,,,,,,,1141.01
2015-11-12,,,,,,,,,,,,,,,,,,,,1180.0
2015-11-20,,,,,,,,,,,,,,,,,,,,1179.98
2015-11-24,,,,,,,,,,,,,,,,,,,,1220.0
2015-12-17,,,,,,,,,,,,,,,,,,,,1234.99
2015-12-21,,,,,,,,,,,,,,,,,,,,1234.99
2015-12-23,,,,,,,,,,,,,,,,,,,,1225.0
2015-12-30,,,,,,,,,,,,,,,,,,,,1145.21
2015-12-31,,,,,,,,,,,,,,,,,,,,1142.0
2016-01-04,,,,,,,,,,,,,,,,,,,,1094.0
2016-01-05,,,,,,,,,,,,,,,,,,,,1203.4
2016-01-06,,,,,,,,,,,,,,,,,,,,1203.4
2016-01-11,,,,,,,,,,,,,,,,,,,,1203.41
2016-01-13,,,,,,,,,,,,,,,,,,,,1250.0
2016-01-14,,,,,,,,,,,,,,,,,,,,1250.0
2016-01-15,,,,,,,,,,,,,,,,,,,,1274.0
2016-01-18,,,,,,,,,,,,,,,,,,,,1274.0
2016-02-04,,,,,,,,,,,,,,,,,,,,1379.0
2016-02-10,,,,,,,,,,,,,,,,,,,,1255.0
2016-02-22,,,,,,,,,,,,,,,,,,,,1250.0
2016-03-15,,,,,,,,,,,,,,,,,,,,1345.0
2016-03-16,,,,,,,,,,,,,,,,,,,,1350.0
2016-03-18,,,,,,,,,,,,,,,,,,,,1350.0
2016-03-21,,,,,,,,,,,,,,,,,,,,1340.0
2016-03-22,,,,,,,,,,,,,,,,,,,,1340.0
2016-03-23,,,,,,,,,,,,,,,,,,,,1340.0
2016-03-24,,,,,,,,,,,,,,,,,,,,1340.0
2016-03-29,,,,,,,,,,,,,,,,,,,,1350.0
2016-03-30,,,,,,,,,,,,,,,,,,,,1350.0
2016-03-31,,,,,,,,,,,,,,,,,,,,1320.0
2016-04-11,,,,,,,,,,,,,,,,,,,,1340.0
2016-04-13,,,,,,,,,,,,,,,,,,,,1321.0
2016-04-14,,,,,,,,,,,,,,,,,,,,1340.0
2016-04-28,,,,,,,,,,,,,,,,,,,,1340.0
2016-04-29,,,,,,,,,,,,,,,,,,,,1340.0
2016-05-02,,,,,,,,,,,,,,,,,,,,1440.0
2016-05-04,,,,,,,,,,,,,,,,,,,,1540.0
2016-05-20,,,,,,,,,,,,,,,,,,,,1386.0
2016-05-23,,,,,,,,,,,,,,,,,,,,1342.0
2016-05-24,,,,,,,,,,,,,,,,,,,,1340.0
2016-05-25,,,,,,,,,,,,,,,,,,,,1350.0
2016-05-30,,,,,,,,,,,,,,,,,,,,1308.0
2016-06-09,,,,,,,,,,,,,,,,,,,,1340.0
2016-06-10,,,,,,,,,,,,,,,,,,,,1340.0
2016-06-14,,,,,,,,,,,,,,,,,,,,1310.0
2016-06-21,,,,,,,,,,,,,,,,,,,,1310.01
2016-06-22,,,,,,,,,,,,,,,,,,,,1310.0
2016-07-13,,,,,,,,,,,,,,,,,,,,1310.0
2016-07-20,,,,,,,,,,,,,,,,,,,,1310.0
2016-07-27,,,,,,,,,,,,,,,,,,,,1270.0
2016-08-01,,,,,,,,,,,,,,,,,,,,1270.0
2016-08-04,,,,,,,,,,,,,,,,,,,,1270.01
2016-08-05,,,,,,,,,,,,,,,,,,,,1270.0
2016-08-30,,,,,,,,,,,,,,,,,,,,1300.0
2016-08-31,,,,,,,,,,,,,,,,,,,,1270.03
2016-09-06,,,,,,,,,,,,,,,,,,,,1266.25
2016-09-08,,,,,,,,,,,,,,,,,,,,1260.0
2016-09-12,,,,,,,,,,,,,,,,,,,,1249.99
2016-09-13,,,,,,,,,,,,,,,,,,,,1193.2
2016-09-14,,,,,,,,,,,,,,,,,,,,1197.0
2016-09-15,,,,,,,,,,,,,,,,,,,,1195.0
2016-10-12,,,,,,,,,,,,,,,,,,,,1200.01
2016-11-15,,,,,,,,,,,,,,,,,,,,1259.0
2016-11-16,,,,,,,,,,,,,,,,,,,,1200.0
2016-12-05,,,,,,,,,,,,,,,,,,,,1150.0
2016-12-16,,,,,,,,,,,,,,,,,,,,1178.99
2016-12-30,,,,,,,,,,,,,,,,,,,,1137.02
2017-01-06,,,,,,,,,,,,,,,,,,,,1197.0
2017-01-09,,,,,,,,,,,,,,,,,,,,1195.99
2017-01-11,,,,,,,,,,,,,,,,,,,,1197.0
2017-01-12,,,,,,,,,,,,,,,,,,,,1260.0
2017-01-13,,,,,,,,,,,,,,,,,,,,1260.0
2017-01-16,,,,,,,,,,,,,,,,,,,,1313.0
2017-02-06,,,,,,,,,,,,,,,,,,,,1313.0
2017-02-13,,,,,,,,,,,,,,,,,,,,1299.99
2017-02-16,,,,,,,,,,,,,,,,,,,,1260.2
2017-02-22,,,,,,,,,,,,,,,,,,,,1280.0
2017-03-13,,,,,,,,,,,,,,,,,,,,1408.0
2017-03-22,,,,,,,,,,,,,,,,,,,,1305.0
2017-03-29,,,,,,,,,,,,,,,,,,,,1311.01
2017-04-05,,,,,,,,,,,,,,,,,,,,1389.99
2017-04-10,,,,,,,,,,,,,,,,,,,,1389.98
2017-04-18,,,,,,,,,,,,,,,,,,,,1330.0
2017-04-19,,,,,,,,,,,,,,,,,,,,1350.0
2017-04-24,,,,,,,,,,,,,,,,,,,,1350.0
2017-05-04,,,,,,,,,,,,,,,,,,,,1255.02
2017-05-05,,,,,,,,,,,,,,,,,,,,1280.01
2017-05-08,,,,,,,,,,,,,,,,,,,,1349.99
2017-05-11,,,,,,,,,,,,,,,,,,,,1349.99
2017-05-12,,,,,,,,,,,,,,,,,,,,1349.99
2017-05-15,,,,,,,,,,,,,,,,,,,,1379.97
2017-05-16,,,,,,,,,,,,,,,,,,,,1401.01
2017-05-19,,,,,,,,,,,,,,,,,,,,1386.0
2017-05-29,,,,,,,,,,,,,,,,,,,,1405.0
2017-05-30,,,,,,,,,,,,,,,,,,,,1405.0
2017-05-31,,,,,,,,,,,,,,,,,,,,1404.99
2017-06-01,,,,,,,,,,,,,,,,,,,,1430.0
2017-06-02,,,,,,,,,,,,,,,,,,,,1405.0
2017-06-06,,,,,,,,,,,,,,,,,,,,1430.0
2017-06-07,,,,,,,,,,,,,,,,,,,,1375.02
2017-06-13,,,,,,,,,,,,,,,,,,,,1442.99
2017-06-15,,,,,,,,,,,,,,,,,,,,1448.0
2017-06-19,,,,,,,,,,,,,,,,,,,,1448.0
2017-06-21,,,,,,,,,,,,,,,,,,,,1448.0
2017-06-28,,,,,,,,,,,,,,,,,,,,1425.0
2017-06-29,,,,,,,,,,,,,,,,,,,,1425.01
2017-06-30,,,,,,,,,,,,,,,,,,,,1401.0
2017-07-03,,,,,,,,,,,,,,,,,,,,1419.99
2017-07-04,,,,,,,,,,,,,,,,,,,,1492.0
2017-08-07,,,,,,,,,,,,,,,,,,,,1487.99
2017-08-17,,,,,,,,,,,,,,,,,,,,1425.0
2017-08-29,,,,,,,,,,,,,,,,,,,,1430.01
2017-08-31,,,,,,,,,,,,,,,,,,,,1430.01
2017-09-04,,,,,,,,,,,,,,,,,,,,1500.0
2017-09-15,,,,,,,,,,,,,,,,,,,,1499.99
2017-10-02,,,,,,,,,,,,,,,,,,,,1480.0
2017-10-05,,,,,,,,,,,,,,,,,,,,1480.0
2017-10-06,,,,,,,,,,,,,,,,,,,,1480.0
2017-10-09,,,,,,,,,,,,,,,,,,,,1480.0
2017-10-23,,,,,,,,,,,,,,,,,,,,1441.0
2017-10-27,,,,,,,,,,,,,,,,,,,,1479.5
2017-11-08,,,,,,,,,,,,,,,,,,,,1441.0
2017-11-10,,,,,,,,,,,,,,,,,,,,1469.0
2017-11-13,,,,,,,,,,,,,,,,,,,,1420.01
2017-11-23,,,,,,,,,,,,,,,,,,,,1450.0
2017-11-24,,,,,,,,,,,,,,,,,,,,1450.0
2017-11-27,,,,,,,,,,,,,,,,,,,,1450.0
2017-11-28,,,,,,,,,,,,,,,,,,,,1450.0
2017-11-29,,,,,,,,,,,,,,,,,,,,1450.0
2017-11-30,,,,,,,,,,,,,,,,,,,,1450.0
2017-12-08,,,,,,,,,,,,,,,,,,,,1450.0
2017-12-11,,,,,,,,,,,,,,,,,,,,1450.0
2017-12-12,,,,,,,,,,,,,,,,,,,,1450.0
2017-12-13,,,,,,,,,,,,,,,,,,,,1468.0
2017-12-14,,,,,,,,,,,,,,,,,,,,1498.0
2017-12-15,,,,,,,,,,,,,,,,,,,,1547.0
2017-12-18,,,,,,,,,,,,,,,,,,,,1666.66
2017-12-19,,,,,,,,,,,,,,,,,,,,1600.0
2017-12-21,,,,,,,,,,,,,,,,,,,,1600.0
2017-12-22,,,,,,,,,,,,,,,,,,,,1640.0
2017-12-27,,,,,,,,,,,,,,,,,,,,1600.0
2017-12-28,,,,,,,,,,,,,,,,,,,,1570.0
2017-12-29,,,,,,,,,,,,,,,,,,,,1520.0
2018-01-03,,,,,,,,,,,,,,,,,,,,1600.0
2018-01-08,,,,,,,,,,,,,,,,,,,,1620.0
2018-01-10,,,,,,,,,,,,,,,,,,,,1600.0
2018-01-12,,,,,,,,,,,,,,,,,,,,1710.0
2018-01-15,,,,,,,,,,,,,,,,,,,,1600.0
2018-01-18,,,,,,,,,,,,,,,,,,,,1600.0
2018-01-23,,,,,,,,,,,,,,,,,,,,1600.0
2018-01-31,,,,,,,,,,,,,,,,,,,,1620.0
2018-02-01,,,,,,,,,,,,,,,,,,,,1700.0
2018-02-27,,,,,,,,,,,,,,,,,,,,1610.0
2018-03-06,,,,,,,,,,,,,,,,,,,,1610.0
2018-03-21,,,,,,,,,,,,,,,,,,,,1630.0
2018-03-26,,,,,,,,,,,,,,,,,,,,1610.0
2018-04-03,,,,,,,,,,,,,,,,,,,,1620.0
2018-04-09,,,,,,,,,,,,,,,,,,,,1610.0
2018-04-17,,,,,,,,,,,,,,,,,,,,1580.0
2018-04-19,,,,,,,,,,,,,,,,,,,,1570.0
2018-04-26,,,,,,,,,,,,,,,,,,,,1570.0
2018-05-08,,,,,,,,,,,,,,,,,,,,1570.0
2018-06-04,,,,,,,,,,,,,,,,,,,,1540.0
2018-06-14,,,,,,,,,,,,,,,,,,,,1570.0
2018-06-18,,,,,,,,,,,,,,,,,,,,1570.0
2018-06-22,,,,,,,,,,,,,,,,,,,,1640.0
2018-06-26,,,,,,,,,,,,,,,,,,,,1630.0
2018-08-10,,,,,,,,,,,,,,,,,,,,1620.0
2018-08-17,,,,,,,,,,,,,,,,,,,,1610.0
2018-09-17,,,,,,,,,,,,,,,,,,,,1590.0
2018-10-05,,,,,,,,,,,,,,,,,,,,1540.0
2018-10-11,,,,,,,,,,,,,,,,,,,,1500.0
2018-10-19,,,,,,,,,,,,,,,,,,,,1500.0
2018-10-22,,,,,,,,,,,,,,,,,,,,1480.0
2018-10-23,,,,,,,,,,,,,,,,,,,,1480.0
2018-11-08,,,,,,,,,,,,,,,,,,,,1520.0
2018-11-09,,,,,,,,,,,,,,,,,,,,1540.0
2018-11-13,,,,,,,,,,,,,,,,,,,,1470.0
2018-11-16,,,,,,,,,,,,,,,,,,,,1470.0
2018-12-03,,,,,,,,,,,,,,,,,,,,1450.0
2018-12-05,,,,,,,,,,,,,,,,,,,,1450.0
2018-12-06,,,,,,,,,,,,,,,,,,,,1420.0
2018-12-20,,,,,,,,,,,,,,,,,,,,1410.0
2018-12-27,,,,,,,,,,,,,,,,,,,,1370.0
2019-01-02,,,,,,,,,,,,,,,,,,,,1400.0
2019-01-10,,,,,,,,,,,,,,,,,,,,1350.0
2019-01-17,,,,,,,,,,,,,,,,,,,,1380.0
2019-01-28,,,,,,,,,,,,,,,,,,,,1460.0
2019-01-31,,,,,,,,,,,,,,,,,,,,1500.0
2019-02-04,,,,,,,,,,,,,,,,,,,,1570.0
2019-02-05,,,,,,,,,,,,,,,,,,,,1420.0
2019-02-06,,,,,,,,,,,,,,,,,,,,1510.0
2019-02-13,,,,,,,,,,,,,,,,,,,,1450.0
2019-02-18,,,,,,,,,,,,,,,,,,,,1430.0
2019-02-21,,,,,,,,,,,,,,,,,,,,1490.0
2019-02-22,,,,,,,,,,,,,,,,,,,,1510.0
2019-02-25,,,,,,,,,,,,,,,,,,,,1540.0
2019-03-11,,,,,,,,,,,,,,,,,,,,1540.0
2019-03-12,,,,,,,,,,,,,,,,,,,,1540.0
2019-03-13,,,,,,,,,,,,,,,,,,,,1540.0
2019-03-19,,,,,,,,,,,,,,,,,,,,1540.0
2019-04-02,,,,,,,,,,,,,,,,,,,,1610.0
2019-04-05,,,,,,,,,,,,,,,,,,,,1700.0
2019-04-11,,,,,,,,,,,,,,,,,,,,1700.0
2019-04-16,,,,,,,,,,,,,,,,,,,,1700.0
2019-04-17,,,,,,,,,,,,,,,,,,,,1700.0
2019-05-06,,,,,,,,,,,,,,,,,,,,1600.0
2019-05-13,,,,,,,,,,,,,,,,,,,,1580.0
2019-05-24,,,,,,,,,,,,,,,,,,,,1580.0
2019-05-27,,,,,,,,,,,,,,,,,,,,1550.0
2019-05-28,,,,,,,,,,,,,,,,,,,,1550.0
2019-05-29,,,,,,,,,,,,,,,,,,,,1560.0
2019-05-30,,,,,,,,,,,,,,,,,,,,1560.0
2019-05-31,,,,,,,,,,,,,,,,,,,,1560.0
2019-06-06,,,,,,,,,,,,,,,,,,,,1580.0
2019-06-10,,,,,,,,,,,,,,,,,,,,1580.0
2019-06-18,,,,,,,,,,,,,,,,,,,,1650.0
2019-06-19,,,,,,,,,,,,,,,,,,,,1690.0
2019-06-20,,,,,,,,,,,,,,,,,,,,1650.0
2019-06-25,,,,,,,,,,,,,,,,,,,,1650.0
2019-06-26,,,,,,,,,,,,,,,,,,,,1650.0
2019-07-16,,,,,,,,,,,,,,,,,,,,1630.0
2019-07-22,,,,,,,,,,,,,,,,,,,,1630.0
2019-07-23,,,,,,,,,,,,,,,,,,,,1630.0
2019-07-26,,,,,,,,,,,,,,,,,,,,1600.0
2019-07-30,,,,,,,,,,,,,,,,,,,,1600.0
2019-08-02,,,,,,,,,,,,,,,,,,,,1600.0
2019-08-05,,,,,,,,,,,,,,,,,,,,1540.0
2019-08-26,,,,,,,,,,,,,,,,,,,,1600.0
2019-09-10,,,,,,,,,,,,,,,,,,,,1710.0
2019-10-25,,,,,,,,,,,,,,,,,,,,1600.0
2019-10-28,,,,,,,,,,,,,,,,,,,,1600.0
2019-11-04,,,,,,,,,,,,,,,,,,,,1650.0
2019-11-15,,,,,,,,,,,,,,,,,,,,1650.0
2019-12-03,,,,,,,,,,,,,,,,,,,,1700.0
2019-12-11,,,,,,,,,,,,,,,,,,,,1700.0
2019-12-12,,,,,,,,,,,,,,,,,,,,1700.0
2019-12-13,,,,,,,,,,,,,,,,,,,,1710.0
2019-12-16,,,,,,,,,,,,,,,,,,,,1750.0
2019-12-17,,,,,,,,,,,,,,,,,,,,1700.0
2019-12-20,,,,,,,,,,,,,,,,,,,,1680.0
2019-12-23,,,,,,,,,,,,,,,,,,,,1660.0
2020-01-06,,,,,,,,,,,,,,,,,,,,1650.0
2020-01-07,,,,,,,,,,,,,,,,,,,,1690.0
2020-01-09,,,,,,,,,,,,,,,,,,,,1690.0
2020-01-14,,,,,,,,,,,,,,,,,,,,1690.0
2020-01-15,,,,,,,,,,,,,,,,,,,,1700.0
2020-01-16,,,,,,,,,,,,,,,,,,,,1740.0
