,CU2 FP Equity_DX_SI_QTY,CU2 FP Equity_DX_SHORT_INTEREST_VALUE,CU2 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CU2 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CU2 FP Equity_DX_SI_MV,CU2 FP Equity_DX_DSS,CU2 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CU2 FP Equity_DX_SUPPLY_SI_QTY,CU2 FP Equity_DX_BROKER_SI_QTY,CU2 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CU2 FP Equity_DX_BROKER_SI_MV_NEW_x,CU2 FP Equity_DX_SUPPLY_SI_QTY_NEW_x,CU2 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CU2 FP Equity_DX_BROKER_SI_MV_INC_x,CU2 FP Equity_DX_SUPPLY_SI_MV_NEW,CU2 FP Equity_DX_BROKER_SI_QTY_ADD,CU2 FP Equity_DX_BROKER_SI_QTY_NEW,CU2 FP Equity_DX_SUPPLY_SI_MV_DEC,CU2 FP Equity_DX_BROKER_SI_QTY_INC,CU2 FP Equity_DX_SUPPLY_SI_QTY_DEC,CU2 FP Equity_DX_BROKER_SI_MV_NEW_y,CU2 FP Equity_DX_SUPPLY_SI_QTY_NEW_y,CU2 FP Equity_DX_BROKER_SI_MV_INC_y,CU2 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CU2 FP Equity_DX_BROKER_SI_MV_ADD,CU2 FP Equity_DX_SUPPLY_SI_QTY_ADD,CU2 FP Equity_DX_BROKER_SI_QTY_DEC,CU2 FP Equity_DX_SUPPLY_SI_MV,CU2 FP Equity_DX_BROKER_SI_MV_DEC,CU2 FP Equity_DX_SUPPLY_SI_MV_RMV,CU2 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CU2 FP Equity_DX_UTILIZATION_QUANTITY,CU2 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CU2 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CU2 FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CU2 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CU2 FP Equity_DX_ACTIVE_UTILIZATION_MV,CU2 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CU2 FP Equity_DX_BROKER_SI_CON_RATIO,CU2 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CU2 FP Equity_DX_DEMAND_SUPPLY_RATIO,CU2 FP Equity_PX_LAST
2018-03-23,100.0,25580.0,0.02,0.0,0.03,,25580.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0001,255.8
2018-03-26,100.0,25192.0,0.02,0.0,0.03,,25192.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0001,251.92
2018-03-27,100.0,25754.0,0.02,0.0,0.03,,25754.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0001,257.54
2018-03-28,100.0,25281.0,0.02,0.0,0.03,,25281.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0001,252.81
2018-03-29,100.0,25638.0,0.02,0.0,0.03,,25638.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0001,256.38
2018-03-30,100.0,25638.0,0.02,0.0,0.03,,25638.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0001,
2018-04-02,100.0,25638.0,0.02,0.0,0.03,,25638.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0001,
2018-04-03,100.0,25352.0,0.02,0.0,0.03,,25352.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0001,253.52
2018-04-04,100.0,25408.0,0.01,0.0,0.03,,25408.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0001,254.08
2018-04-05,100.0,26184.0,0.01,0.0,0.03,,26184.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0001,261.84
2018-04-06,100.0,25739.0,0.01,0.0,0.03,,25739.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0001,257.39
2018-04-09,100.0,25720.0,0.01,0.0,0.03,,25720.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0001,257.2
2018-04-10,100.0,25844.0,0.01,0.0,0.03,,25844.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0001,258.44
2018-04-11,100.0,25641.0,0.01,0.0,0.03,,25641.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0001,256.41
2018-04-12,100.0,25971.0,0.01,0.0,0.03,,25971.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0001,259.71
2018-04-13,100.0,25894.0,0.01,0.0,0.03,,25894.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0001,258.94
2018-04-16,100.0,25908.0,0.01,0.0,0.03,,25908.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0001,259.08
2018-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.73
2018-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.1409
2018-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.75
2018-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.37
2018-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.2661
2018-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.1899
2018-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.9127
2018-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.25
2018-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.5778
2018-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.9191
2018-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.4081
2018-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.27
2018-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.0009
2018-05-07,100.0,26944.84,0.01,0.0,0.03,,26944.84,0.0,100.0,0.0,,,,,,100.0,,,,,,,,,0.03,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,269.4484
2018-05-08,100.0,27016.02,0.01,0.0,0.03,,27016.02,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,270.1602
2018-05-09,100.0,27137.0,0.01,0.0,0.03,,27137.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,271.37
2018-05-10,100.0,27413.37,0.01,0.0,0.03,,27413.37,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,274.1337
2018-05-11,100.0,27435.0,0.01,0.0,0.03,,27435.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,274.35
2018-05-14,900.0,247131.0,0.07,0.02,0.25,,247131.0,0.0,900.0,0.0,,,,,,800.0,,,,,,,,,0.22,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,11.12,0.8023,88.88,0.0,274.59
2018-05-15,4900.0,1343250.23,0.36,0.1,1.32,,1343250.23,0.0,4900.0,0.0,,,,0.55,,2000.0,,,2000.0,,,,0.55,,0.52,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,39.69,0.4971,58.24,0.0,274.1327
2018-05-16,7700.0,2130975.0,0.56,0.17,2.08,,1356075.0,2800.0,4900.0,774900.0,,,,,,,,,,,,,,,,2800.0,,0.77,,,0.28,0.28,985347.0,272694782.25,,269.89,0.28,36.78,0.3338,36.78,0.0078,276.75
2018-05-17,7700.0,2138392.41,0.76,0.17,2.1,,1360795.17,2800.0,4900.0,777597.24,,,,,,,,,,,,,,,,,,0.77,,,0.28,0.28,985347.0,273643967.02,,272.49,0.28,36.87,0.3343,36.87,0.0078,277.7133
2018-05-18,7700.0,2132669.0,0.77,0.17,2.11,,1357153.0,2800.0,4900.0,775516.0,,,,,,,,,,,,,,,,,,0.78,,,0.28,0.28,985347.0,272911558.59,,273.46,0.28,36.91,0.3345,36.91,0.0078,276.97
2018-05-21,7700.0,2145659.67,0.76,0.17,2.11,,1365419.79,2800.0,4900.0,780239.88,,,,,,,,,,,,,,,,,,0.78,,,0.28,0.28,986147.0,274796863.19,,273.61,0.28,36.88,0.3343,36.88,0.0078,278.6571
2018-05-22,7700.0,2146452.0,1.2,0.17,2.1,,1365924.0,2800.0,4900.0,780528.0,,,,,,,,,,,,,,,,,,0.78,,,0.28,0.28,986147.0,274898337.72,,273.43,0.28,36.87,0.3343,36.9,0.0078,278.76
2018-05-23,7700.0,2147530.0,1.2,0.17,2.11,,1366610.0,2800.0,4900.0,780920.0,,,,,,,,,,,,,,,,,,0.78,,,0.28,0.28,986147.0,275036398.3,,275.01,0.28,36.94,0.3346,36.94,0.0078,278.9
2018-05-24,7700.0,2143962.59,1.12,0.17,2.11,,1364339.83,2800.0,4900.0,779622.76,,,,,,,,,,,,,,,,,,0.78,,,0.28,0.28,986147.0,274579516.39,,274.7,0.28,36.95,0.3346,36.95,0.0078,278.4367
2018-05-25,1700.0,477114.18,0.25,0.04,0.47,,252589.86,800.0,900.0,224524.32,,,,,,,,0.56,,2000.0,,,,,,,4000.0,0.22,1.09,,0.08,0.08,988147.0,277328791.54,,275.2,0.08,47.04,0.446,47.04,0.0017,280.6554
2018-05-28,1700.0,478198.78,0.25,0.04,0.48,,253164.06,800.0,900.0,225034.72,,,,,,,,,,,,,,,,,,0.22,,,0.08,0.08,986147.0,277396642.53,,276.66,0.08,47.05,0.4463,47.05,0.0017,281.2934
2018-05-29,5300.0,1486389.77,0.78,0.11,1.47,,925487.97,2000.0,3300.0,560901.8,,,1200.0,0.34,,1200.0,,,1200.0,,,,0.34,1200.0,0.31,,,0.56,,,0.2,0.2,986947.0,276790174.4,,277.56,0.2,38.33,0.3402,38.33,0.0054,280.4509
2018-05-30,5300.0,1486172.47,0.78,0.11,1.46,,925352.67,2000.0,3300.0,560819.8,,,,,,,,,,,,,,,,,,0.56,,,0.2,0.2,986947.0,276749709.58,,276.84,0.2,38.31,0.34,38.31,0.0054,280.4099
2018-05-31,5300.0,1481689.73,0.73,0.11,1.47,,922561.53,2000.0,3300.0,559128.2,,,,,,,,,,,,,,,,,,0.56,,,0.2,0.2,986947.0,275914949.8,,277.36,0.2,38.31,0.34,38.31,0.0054,279.5641
2018-06-01,20900.0,5878793.8,2.88,0.45,5.73,,3853563.4,7200.0,13700.0,2025230.4,,,5200.0,2.81,,,,,10400.0,,,,2.81,5200.0,,,,2.01,,,0.73,0.73,981747.0,276147759.65,,274.53,0.73,35.13,0.3324,35.13,0.0211,281.282
2018-06-04,20900.0,5898015.53,2.89,0.45,5.76,,3866163.29,7200.0,13700.0,2031852.24,,,,,,,,,,,,,,,,,,2.03,,,0.73,0.73,981747.0,277050672.37,,276.21,0.73,35.19,0.3325,35.19,0.0211,282.2017
2018-06-05,20900.0,5908639.0,2.3,0.45,5.77,,3873127.0,7200.0,13700.0,2035512.0,,,,,,,,,,,,,,,,,,2.03,,,0.73,0.73,981747.0,277549694.37,,277.25,0.73,35.22,0.3326,35.22,0.0211,282.71
2018-06-06,17300.0,4882149.96,1.77,0.37,4.78,,3188918.76,6000.0,11300.0,1693231.2,,,,,,,,0.33,,1200.0,,,,,,,2400.0,1.7,0.63,,0.61,0.61,982947.0,277392754.72,,277.8,0.61,35.46,0.3327,35.46,0.0175,282.2052
2018-06-07,17300.0,4885189.57,1.79,0.37,4.77,,3190904.17,6000.0,11300.0,1694285.4,,,,,,,,,,,,,,,,,,1.69,,,0.61,0.61,982947.0,277565458.51,,277.21,0.61,35.45,0.3326,35.45,0.0175,282.3809
2018-06-08,17300.0,4895538.43,1.82,0.37,4.78,,3197663.83,6000.0,11300.0,1697874.6,,,,,,,,,,,,,,,,,,1.69,,,0.61,0.61,982947.0,278153457.41,,277.62,0.61,35.45,0.3327,35.45,0.0175,282.9791
2018-06-11,1700.0,482227.78,0.18,0.04,0.48,,255297.06,800.0,900.0,226930.72,,,,,,,,1.47,,5200.0,,,,,,,10400.0,0.23,2.83,,100.0,0.08,0.0,0.0,,0.0,100.0,47.05,0.4463,47.05,0.0017,283.6634
2018-06-12,900.0,255942.0,0.1,0.02,0.25,,255942.0,0.0,900.0,0.0,,,,,,,,0.23,,800.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,11.14,0.8021,88.86,0.0009,284.38
2018-06-13,100.0,28524.0,0.01,0.0,0.03,,28524.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,800.0,0.0,0.23,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0001,285.24
2018-06-14,900.0,258823.98,0.07,0.02,0.26,,258823.98,0.0,900.0,0.0,,,,,,800.0,,,,,,,,,0.23,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,11.19,0.8012,88.81,0.0009,287.5822
2018-06-15,862.0,247403.31,0.07,0.02,0.25,,247403.31,0.0,862.0,0.0,,,,,,,,,,,,,,,,,38.0,0.0,0.01,,0.0,0.0,0.0,0.0,,0.0,0.0,11.58,0.7952,88.42,0.0009,287.0108
2018-06-18,862.0,247565.97,0.09,0.02,0.25,,247565.97,0.0,862.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,11.61,0.7948,88.39,0.0009,287.1995
2018-06-19,862.0,247097.21,0.09,0.02,0.25,,247097.21,0.0,862.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,11.58,0.7952,88.42,0.0009,286.6557
2018-06-20,100.0,28785.0,0.01,0.0,0.03,,28785.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,762.0,0.0,0.22,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0001,287.85
2018-06-21,100.0,28652.71,0.01,0.0,0.03,,28652.71,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0001,286.5271
2018-06-22,100.0,28572.17,0.01,0.0,0.03,,28572.17,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0001,285.7217
2018-06-25,100.0,27900.0,0.01,0.0,0.03,,27900.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0001,279.0
2018-06-26,100.0,28084.3,0.01,0.0,0.03,,28084.3,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0001,280.843
2018-06-27,100.0,28386.0,0.01,0.0,0.03,,28386.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0001,283.86
2018-06-28,100.0,28167.4,0.01,0.0,0.03,,28167.4,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0001,281.674
2018-06-29,100.0,28261.06,0.01,0.0,0.03,,28261.06,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0001,282.6106
2018-07-02,100.0,28101.6,0.01,0.0,0.03,,28101.6,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0001,281.016
2018-07-03,100.0,28228.0,0.01,0.0,0.03,,28228.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0001,282.28
2018-07-04,100.0,28125.37,0.01,0.0,0.03,,28125.37,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0001,281.2537
2018-07-05,100.0,28070.05,0.01,0.0,0.03,,28070.05,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0001,280.7005
2018-07-06,100.0,28260.2,0.01,0.0,0.03,,28260.2,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0001,282.602
2018-07-09,100.0,28494.9,0.01,0.0,0.03,,28494.9,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0001,284.949
2018-07-10,100.0,28677.22,0.01,0.0,0.03,,28677.22,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0001,286.7722
2018-07-11,100.0,28557.91,0.01,0.0,0.03,,28557.91,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0001,285.5791
2018-07-12,100.0,28787.39,0.01,0.0,0.03,,28787.39,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0001,287.8739
2018-07-13,100.0,28963.0,0.01,0.0,0.03,,28963.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0001,289.63
2018-07-16,100.0,28803.0,0.01,0.0,0.03,,28803.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0001,288.03
2018-07-17,100.0,28887.4,0.02,0.0,0.03,,28887.4,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0001,288.874
2018-07-18,100.0,29138.86,0.02,0.0,0.03,,29138.86,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0001,291.3886
2018-07-19,50.0,14580.31,0.01,0.0,0.01,,14580.31,0.0,50.0,0.0,,,,,,,,,,,,,,,,,50.0,0.0,0.01,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0001,291.6062
2018-07-20,50.0,14451.88,0.01,0.0,0.01,,14451.88,0.0,50.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0001,289.0376
2018-07-23,50.0,14425.61,0.01,0.0,0.01,,14425.61,0.0,50.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0001,288.5121
2018-07-24,50.0,14537.5,0.01,0.0,0.01,,14537.5,0.0,50.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0001,290.75
2018-07-25,50.0,14574.5,0.04,0.0,0.01,,14574.5,0.0,50.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0001,291.49
2018-07-26,50.0,14675.0,0.04,0.0,0.01,,14675.0,0.0,50.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0001,293.5
2018-07-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,50.0,0.0,0.01,,0.0,0.0,988947.0,289669894.51,,290.09,0.0,,0.0,,0.0,292.9074
2018-07-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,988947.0,285523140.84,,289.51,0.0,,0.0,,0.0,288.7143
2018-07-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,988947.0,286806398.47,,285.25,0.0,,0.0,,0.0,290.0119
2018-08-01,8700.0,2527747.59,6.23,0.19,2.52,,0.0,8700.0,0.0,2527747.59,,,,,,,,,,,,,,,,8700.0,,2.52,,,0.88,0.88,980247.0,284806550.79,,284.2,0.88,,1.0,100.0,0.0088,290.5457
2018-08-02,17400.0,5075811.42,12.61,0.38,5.05,,2537905.71,8700.0,8700.0,2537905.71,,,,,,8700.0,,,,,,,,,2.52,,,2.52,,,0.88,0.88,980247.0,285951087.19,,284.4,0.88,50.0,0.5,50.0,0.0176,291.7133
2018-08-03,17400.0,5121188.88,13.63,0.38,5.07,,2560594.44,8700.0,8700.0,2560594.44,,,,,,,,,,,,,,,,,,2.53,,,0.88,0.88,980247.0,288507473.34,,285.42,0.88,50.0,0.5,50.0,0.0176,294.3212
2018-08-06,18100.0,5364963.08,13.86,0.39,5.32,,2786223.92,8700.0,9400.0,2578739.16,,,,,,700.0,,,,,,,,,0.21,,,2.56,,,0.88,0.88,980247.0,290551876.48,,288.24,0.88,48.06,0.4627,48.06,0.0183,296.4068
2018-08-07,17750.0,5271993.18,13.81,0.39,5.26,,2687973.99,8700.0,9050.0,2584019.19,,,,,,,,,,,,,,,,,350.0,2.58,0.1,,0.88,0.88,980247.0,291146788.38,,290.61,0.88,49.01,0.4809,49.01,0.0179,297.0137
2018-08-08,29850.0,8863223.19,23.17,0.66,8.88,,2687174.87,20800.0,9050.0,6176048.32,,,12100.0,,,,,,,,,,,12100.0,,,,6.19,,,2.1,2.1,968147.0,287467435.23,,287.93,2.1,29.15,0.5706,69.68,0.0302,296.9254
2018-08-09,12450.0,3710861.94,9.03,0.28,3.69,,104321.42,12100.0,350.0,3606540.52,,,,,,,,2.62,,8700.0,,,,,,,8700.0,3.58,2.6,,1.22,1.22,976847.0,291160189.04,,289.31,1.22,2.81,0.9454,97.19,0.0126,298.0612
2018-08-10,15950.0,4787901.31,11.42,0.35,4.76,,1155700.32,14100.0,3850.0,4232564.79,,,2000.0,0.17,,2925.0,,,575.0,,,,0.17,2000.0,0.87,,,4.21,,,1.43,1.43,974847.0,292631424.67,,290.83,1.43,15.2,0.603,75.86,0.0161,300.1819
2018-08-13,15950.0,4775270.5,11.97,0.36,4.79,,1152651.5,14100.0,3850.0,4221399.0,,,,,,,,,,,,,,,,,,4.24,,,1.43,1.43,974847.0,291859443.33,,293.08,1.43,15.12,0.6039,75.94,0.0161,299.39
2018-08-14,15950.0,4802545.0,12.14,0.35,4.78,,1159235.0,14100.0,3850.0,4245510.0,,,,,,,,,,,,,,,,,,4.22,,,1.43,1.43,974847.0,293526431.7,,292.08,1.43,15.16,0.6031,75.87,0.0161,301.1
2018-08-15,15950.0,4779077.76,12.2,0.36,4.8,,1153570.5,14100.0,3850.0,4224764.67,,,,,,,,,,,,,,,,,,4.25,,,1.43,1.43,974847.0,292092139.31,,293.6,1.43,15.08,0.6043,75.97,0.0161,299.6287
2018-08-16,15950.0,4803342.5,12.18,0.36,4.8,,1159427.5,14100.0,3850.0,4246215.0,,,,,,,,,,,,,,,,,,4.25,,,1.43,1.43,974847.0,293575174.05,,293.57,1.43,15.11,0.6044,75.98,0.0161,301.15
2018-08-17,15950.0,4790263.5,11.99,0.36,4.81,,1156270.5,14100.0,3850.0,4234653.0,,,,,,,,,,,,,,,,,,4.26,,,1.43,1.43,974847.0,292775799.51,,294.4,1.43,15.09,0.6042,75.97,0.0161,300.33
2018-08-20,3850.0,1158060.37,2.81,0.09,1.15,,1158060.37,2000.0,3850.0,601589.8,,,,,,,,3.64,,12100.0,,,,,,,,0.6,,,0.2,0.2,986947.0,296868624.17,,297.07,0.2,24.12,0.4701,62.84,0.0039,300.7949
2018-08-21,3850.0,1154200.36,2.79,0.09,1.15,,1154200.36,2000.0,3850.0,599584.6,,,,,,,,,,,,,,,,,,0.6,,,0.2,0.2,986947.0,295879111.11,,297.17,0.2,24.15,0.4697,62.79,0.0039,299.7923
2018-08-22,3425.0,1020663.7,2.56,0.08,1.02,,1020663.7,2000.0,3425.0,596008.0,,,,,,,,,,,,,,,,,425.0,0.6,0.13,,0.2,0.2,986947.0,294114153.79,,296.12,0.2,27.1,0.4342,58.25,0.0035,298.004
2018-08-23,3425.0,1019060.12,2.67,0.08,1.02,,1019060.12,2000.0,3425.0,595071.6,,,,,,,,,,,,,,,,,,0.6,,,0.2,0.2,986947.0,293652065.2,,293.8,0.2,27.01,0.4352,58.39,0.0035,297.5358
2018-08-24,3425.0,1021711.75,2.46,0.08,1.02,,425091.75,2000.0,1425.0,596620.0,,,,,,,,,,,,,,,,,2000.0,0.59,0.59,,0.2,0.2,986947.0,294416159.57,,293.48,0.2,27.01,0.4352,58.39,0.0035,298.31
2018-08-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.59,,2000.0,,,,,,,1425.0,0.0,0.42,,0.0,0.0,988947.0,295931016.86,,294.83,0.0,,0.0,,0.0,299.2385
2018-08-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,988947.0,295032558.51,,295.64,0.0,,0.0,,0.0,298.33
2018-08-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,988947.0,297027561.29,,299.4,0.0,,0.0,,0.0,300.3473
