,CMO FP Equity_DX_SI_QTY,CMO FP Equity_DX_SHORT_INTEREST_VALUE,CMO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,CMO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CMO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CMO FP Equity_DX_SI_MV,CMO FP Equity_DX_DSS,CMO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CMO FP Equity_DX_SUPPLY_SI_QTY,CMO FP Equity_DX_BROKER_SI_QTY,CMO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CMO FP Equity_DX_BROKER_SI_MV_NEW_x,CMO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,CMO FP Equity_DX_SUPPLY_SI_QTY_INC_x,CMO FP Equity_DX_BROKER_SI_MV_INC_x,CMO FP Equity_DX_SUPPLY_SI_MV_NEW,CMO FP Equity_DX_BROKER_SI_QTY_ADD,CMO FP Equity_DX_BROKER_SI_QTY_NEW,CMO FP Equity_DX_SUPPLY_SI_MV_DEC,CMO FP Equity_DX_BROKER_SI_QTY_INC,CMO FP Equity_DX_SUPPLY_SI_QTY_DEC,CMO FP Equity_DX_BROKER_SI_MV_NEW_y,CMO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,CMO FP Equity_DX_BROKER_SI_MV_INC_y,CMO FP Equity_DX_SUPPLY_SI_QTY_INC_y,CMO FP Equity_DX_BROKER_SI_MV_ADD,CMO FP Equity_DX_SUPPLY_SI_QTY_ADD,CMO FP Equity_DX_BROKER_SI_QTY_DEC,CMO FP Equity_DX_SUPPLY_SI_MV,CMO FP Equity_DX_BROKER_SI_MV_DEC,CMO FP Equity_DX_SUPPLY_SI_MV_RMV,CMO FP Equity_DX_BROKER_SI_MV_RMV,CMO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CMO FP Equity_DX_UTILIZATION_QUANTITY,CMO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CMO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CMO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CMO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CMO FP Equity_DX_ACTIVE_UTILIZATION_MV,CMO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CMO FP Equity_DX_BROKER_SI_CON_RATIO,CMO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CMO FP Equity_DX_DEMAND_SUPPLY_RATIO,CMO FP Equity_PX_LAST
2023-05-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3800.0,262200.0,,0.26,0.0,,0.0,,0.0,69.0
2023-05-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3800.0,254828.0,,0.26,0.0,,0.0,,0.0,70.0
2023-05-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3800.0,256538.0,,0.27,0.0,,0.0,,0.0,67.51
2023-05-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3800.0,266000.0,,0.26,0.0,,0.0,,0.0,70.0
2023-06-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3800.0,267140.0,,0.27,0.0,,0.0,,0.0,70.3
2023-06-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3860.0,272361.6,,0.27,0.0,,0.0,,0.0,70.56
2023-06-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3860.0,271551.0,,0.27,0.0,,0.0,,0.0,70.35
2023-06-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3860.0,274291.6,,0.27,0.0,,0.0,,0.0,71.06
2023-06-07,37.0,2701.0,0.0,0.12,0.0,0.0,0.0,2701.0,37.0,37.0,2701.0,,,,,,37.0,,,,,,,,,0.0,37.0,,0.0,,,,100.0,0.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0096,73.0
2023-06-08,37.0,2726.9,0.0,0.11,0.0,0.0,0.0,2726.9,37.0,37.0,2726.9,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0096,73.7
2023-06-09,37.0,2726.53,0.0,0.1,0.0,0.0,0.0,2726.53,37.0,37.0,2726.53,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0096,73.69
2023-06-12,37.0,2738.0,0.0,0.1,0.0,0.0,0.0,2738.0,37.0,37.0,2738.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0096,74.0
2023-06-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.0,,37.0,,,,,,,37.0,0.0,0.0,,,0.0,0.0,3860.0,288342.0,,0.29,0.0,,0.0,,0.0,74.7
2023-06-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3860.0,287570.0,,0.29,0.0,,0.0,,0.0,74.5
2023-06-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3860.0,287570.0,,0.29,0.0,,0.0,,0.0,74.5
2023-06-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3860.0,285640.0,,0.29,0.0,,0.0,,0.0,74.0
2023-06-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4560.0,341088.0,,0.34,0.0,,0.0,,0.0,74.8
2023-06-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4560.0,342000.0,,0.34,0.0,,0.0,,0.0,75.0
2023-06-21,52.0,3874.0,0.0,0.12,0.0,0.0,0.0,1937.0,26.0,26.0,1937.0,,,,,,26.0,,,,,,,,,0.0,26.0,,0.0,,,,100.0,0.57,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0114,74.5
2023-06-22,52.0,3877.12,0.0,0.13,0.0,0.0,0.0,1938.56,26.0,26.0,1938.56,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.57,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0114,74.56
2023-06-23,52.0,3894.8,0.0,0.13,0.0,0.0,0.0,1947.4,26.0,26.0,1947.4,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.57,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0114,74.9
2023-06-26,52.0,3876.6,0.0,0.13,0.0,0.0,0.0,1938.3,26.0,26.0,1938.3,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.57,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0114,74.55
2023-06-27,52.0,3938.48,0.0,0.13,0.0,0.0,0.0,1969.24,26.0,26.0,1969.24,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.57,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0114,75.74
2023-06-28,52.0,3901.04,0.0,0.13,0.0,0.0,0.0,1950.52,26.0,26.0,1950.52,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.57,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0114,75.02
2023-06-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.0,,26.0,,,,,,,26.0,0.0,0.0,,,0.0,0.0,4560.0,345420.0,,0.34,0.0,,0.0,,0.0,75.75
2023-06-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4560.0,345420.0,,0.35,0.0,,0.0,,0.0,75.75
2023-07-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4460.0,334544.6,,0.34,0.0,,0.0,,0.0,75.01
2023-07-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4560.0,339720.0,,0.34,0.0,,0.0,,0.0,74.5
2023-07-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4560.0,337440.0,,0.34,0.0,,0.0,,0.0,74.0
2023-07-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4560.0,332880.0,,0.34,0.0,,0.0,,0.0,73.0
2023-07-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4560.0,326040.0,,0.33,0.0,,0.0,,0.0,71.5
2023-07-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4560.0,328320.0,,0.33,0.0,,0.0,,0.0,72.0
2023-07-11,30.0,2145.0,0.0,0.08,0.0,0.0,0.0,1072.5,15.0,15.0,1072.5,,,,,,15.0,,,,,,,,,0.0,15.0,,0.0,,,,100.0,0.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0066,71.5
2023-07-12,30.0,2130.0,0.0,0.09,0.0,0.0,0.0,1065.0,15.0,15.0,1065.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.39,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0077,71.0
2023-07-13,30.0,2130.0,0.0,0.09,0.0,0.0,0.0,1065.0,15.0,15.0,1065.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.39,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0077,71.0
2023-07-14,30.0,2130.0,0.0,0.09,0.0,0.0,0.0,1065.0,15.0,15.0,1065.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.39,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0077,71.0
2023-07-17,30.0,2124.0,0.0,0.1,0.0,0.0,0.0,1062.0,15.0,15.0,1062.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0066,70.8
2023-07-18,30.0,2088.3,0.0,0.1,0.0,0.0,0.0,1044.15,15.0,15.0,1044.15,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.34,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0067,69.61
2023-07-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.0,,15.0,,,,,,,15.0,0.0,0.0,,,0.0,0.0,4460.0,327765.4,,0.31,0.0,,0.0,,0.0,73.49
2023-07-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3860.0,274060.0,,0.28,0.0,,0.0,,0.0,71.0
2023-07-21,2000.0,139200.0,0.17,7.06,0.13,0.14,0.0,69600.0,1000.0,1000.0,69600.0,,,,,,1000.0,,,,,,,,,0.07,1000.0,,0.07,,,,100.0,20.58,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4115,69.6
2023-07-24,2000.0,139200.0,0.17,7.3,0.13,0.14,0.0,69600.0,1000.0,1000.0,69600.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,20.58,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4115,69.6
2023-07-25,2000.0,139220.0,0.17,7.78,0.13,0.14,0.0,69610.0,1000.0,1000.0,69610.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,20.58,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4115,69.61
2023-07-26,2000.0,140000.0,0.17,8.2,0.13,0.14,0.0,70000.0,1000.0,1000.0,70000.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,20.58,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4115,70.0
2023-07-27,2100.0,147042.0,0.18,8.91,0.13,0.15,0.0,77022.0,1000.0,1100.0,70020.0,,,,,,100.0,,,,,,,,,0.01,,,0.07,,,,100.0,20.58,0.0,0.0,,0.0,100.0,5.03,0.9045,94.97,0.4321,70.02
2023-07-28,2100.0,147084.0,0.18,9.31,0.13,0.15,0.0,77044.0,1000.0,1100.0,70040.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,20.58,0.0,0.0,,0.0,100.0,4.98,0.9054,95.02,0.4321,70.04
2023-07-31,100.0,6960.0,0.01,0.47,0.01,0.01,0.0,6960.0,0.0,100.0,0.0,,,,,,,,0.07,,1000.0,,,,,,,1000.0,0.0,0.07,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0219,69.6
2023-08-01,100.0,6960.0,0.01,0.48,0.01,0.01,0.0,6960.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0219,69.6
2023-08-02,100.0,6960.0,0.01,0.5,0.01,0.01,0.0,6960.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0219,69.6
2023-08-03,100.0,6962.0,0.01,0.51,0.01,0.01,0.0,6962.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0259,69.62
2023-08-04,100.0,6950.0,0.01,0.53,0.01,0.01,0.0,6950.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0259,69.5
2023-08-07,100.0,7000.0,0.01,0.53,0.01,0.01,0.0,7000.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0259,70.0
2023-08-08,100.0,7000.0,0.01,0.53,0.01,0.01,0.0,7000.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0259,70.0
2023-08-09,100.0,7141.0,0.01,0.54,0.01,0.01,0.0,7141.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0259,71.41
2023-08-10,100.0,7142.0,0.01,0.55,0.01,0.01,0.0,7142.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0219,71.42
2023-08-11,100.0,7080.0,0.01,0.56,0.01,0.01,0.0,7080.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0219,70.8
2023-08-14,100.0,7050.0,0.01,0.62,0.01,0.01,0.0,7050.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0219,70.5
2023-08-15,100.0,7050.0,0.01,0.61,0.01,0.01,0.0,7050.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0219,70.5
2023-08-16,100.0,7050.0,0.01,0.63,0.01,0.01,0.0,7050.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0219,70.5
2023-08-17,100.0,7200.0,0.01,0.66,0.01,0.01,0.0,7200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0219,72.0
2023-08-18,100.0,7300.0,0.01,0.66,0.01,0.01,0.0,7300.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0219,73.0
2023-08-21,100.0,7200.0,0.01,0.7,0.01,0.01,0.0,7200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0215,72.0
2023-08-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,100.0,0.0,0.01,,,0.0,0.0,4660.0,335566.6,,0.34,0.0,,0.0,,0.0,72.01
2023-08-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4660.0,344840.0,,0.34,0.0,,0.0,,0.0,74.0
2023-08-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4660.0,342976.0,,0.34,0.0,,0.0,,0.0,73.6
2023-08-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4660.0,343908.0,,0.34,0.0,,0.0,,0.0,73.8
2023-08-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4660.0,345119.6,,0.34,0.0,,0.0,,0.0,74.06
2023-08-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4660.0,347263.2,,0.34,0.0,,0.0,,0.0,74.52
2023-08-30,34.0,2499.0,0.0,0.26,0.0,0.0,0.0,1249.5,17.0,17.0,1249.5,,,,,,17.0,,,,,,,,,0.0,17.0,,0.0,,,,100.0,0.36,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0073,73.5
2023-08-31,34.0,2499.34,0.0,0.27,0.0,0.0,0.0,1249.67,17.0,17.0,1249.67,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.44,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0088,73.51
2023-09-01,34.0,2509.2,0.0,0.31,0.0,0.0,0.0,1254.6,17.0,17.0,1254.6,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.44,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0088,73.8
2023-09-04,34.0,2567.0,0.0,0.33,0.0,0.0,0.0,1283.5,17.0,17.0,1283.5,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.37,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0075,75.5
2023-09-05,34.0,2611.2,0.0,0.32,0.0,0.0,0.0,1305.6,17.0,17.0,1305.6,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.37,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0075,76.8
2023-09-06,40.0,3020.0,0.0,0.34,0.0,0.0,0.0,1510.0,20.0,20.0,1510.0,,,3.0,0.0,,,,,3.0,,,,0.0,3.0,,,,0.0,,,,100.0,0.44,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0088,75.5
2023-09-07,244.0,18422.0,0.02,2.12,0.02,0.02,0.0,18422.0,244.0,244.0,18422.0,,,200.0,0.02,,,,,224.0,,,,0.02,200.0,,24.0,,0.02,,,,100.0,5.98,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0598,75.5
2023-09-08,406.0,30450.0,0.03,3.63,0.03,0.03,0.0,15225.0,203.0,203.0,15225.0,,,,,,,,0.0,,41.0,,,,,,,41.0,0.02,0.0,,,100.0,5.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0999,75.0
2023-09-11,406.0,30458.12,0.03,3.53,0.03,0.03,0.0,15229.06,203.0,203.0,15229.06,,,,,,,,,,,,,,,,,,0.02,,,,100.0,5.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0999,75.02
2023-09-12,406.0,30287.6,0.03,3.43,0.03,0.03,0.0,15143.8,203.0,203.0,15143.8,,,,,,,,,,,,,,,,,,0.02,,,,100.0,4.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0931,74.6
2023-09-13,406.0,30287.6,0.03,3.26,0.03,0.03,0.0,15143.8,203.0,203.0,15143.8,,,,,,,,,,,,,,,,,,0.02,,,,100.0,4.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0931,74.6
2023-09-14,400.0,29848.0,0.03,3.12,0.03,0.03,0.0,14924.0,200.0,200.0,14924.0,,,,,,,,0.0,,3.0,,,,,,,3.0,0.01,0.0,,,100.0,4.93,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0985,74.62
2023-09-15,400.0,29864.0,0.03,3.13,0.03,0.03,0.0,14932.0,200.0,200.0,14932.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.93,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0985,74.66
2023-09-18,400.0,29868.0,0.03,3.16,0.03,0.03,0.0,14934.0,200.0,200.0,14934.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.93,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0985,74.67
2023-09-19,400.0,29280.0,0.03,3.16,0.03,0.03,0.0,14640.0,200.0,200.0,14640.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.93,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0985,73.2
2023-09-20,400.0,29284.0,0.03,2.54,0.03,0.03,0.0,14642.0,200.0,200.0,14642.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.93,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0985,73.21
2023-09-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.01,,200.0,,,,,,,200.0,0.0,0.01,,,0.0,0.0,4660.0,344840.0,,0.34,0.0,,0.0,,0.0,74.0
2023-09-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4660.0,344840.0,,0.34,0.0,,0.0,,0.0,74.0
2023-09-25,12.0,870.0,0.0,0.08,0.0,0.0,0.0,435.0,6.0,6.0,435.0,,,,,,6.0,,,,,,,,,0.0,6.0,,0.0,,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,72.5
2023-09-26,12.0,870.12,0.0,0.07,0.0,0.0,0.0,435.06,6.0,6.0,435.06,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0031,72.51
2023-09-27,12.0,859.2,0.0,0.07,0.0,0.0,0.0,429.6,6.0,6.0,429.6,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0031,71.6
2023-09-28,12.0,859.2,0.0,0.07,0.0,0.0,0.0,429.6,6.0,6.0,429.6,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0031,71.6
2023-09-29,12.0,859.2,0.0,0.07,0.0,0.0,0.0,429.6,6.0,6.0,429.6,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0031,71.6
2023-10-02,12.0,859.2,0.0,0.07,0.0,0.0,0.0,429.6,6.0,6.0,429.6,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0026,71.6
2023-10-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.0,,6.0,,,,,,,6.0,0.0,0.0,,,0.0,0.0,4660.0,333236.6,,0.33,0.0,,0.0,,0.0,71.51
2023-10-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4660.0,333236.6,,0.33,0.0,,0.0,,0.0,71.51
2023-10-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4660.0,330906.6,,0.33,0.0,,0.0,,0.0,71.01
2023-10-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4660.0,330953.2,,0.33,0.0,,0.0,,0.0,71.02
2023-10-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4660.0,330906.6,,0.33,0.0,,0.0,,0.0,71.01
2023-10-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4660.0,330953.2,,0.33,0.0,,0.0,,0.0,71.02
2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4660.0,340180.0,,0.33,0.0,,0.0,,0.0,73.0
2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4660.0,342510.0,,0.34,0.0,,0.0,,0.0,73.5
2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4660.0,330953.2,,0.34,0.0,,0.0,,0.0,71.02
2023-10-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4660.0,330906.6,,0.33,0.0,,0.0,,0.0,71.01
2023-10-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3860.0,274098.6,,0.27,0.0,,0.0,,0.0,71.01
2023-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3860.0,274098.6,,0.27,0.0,,0.0,,0.0,71.01
2023-10-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3860.0,274137.2,,0.27,0.0,,0.0,,0.0,71.02
2023-10-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3860.0,274098.6,,0.27,0.0,,0.0,,0.0,71.01
