,TUR FP Equity_DX_SI_QTY,TUR FP Equity_DX_SHORT_INTEREST_VALUE,TUR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,TUR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,TUR FP Equity_DX_SI_MV,TUR FP Equity_DX_DSS,TUR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,TUR FP Equity_DX_SUPPLY_SI_QTY,TUR FP Equity_DX_BROKER_SI_QTY,TUR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,TUR FP Equity_DX_BROKER_SI_MV_NEW_x,TUR FP Equity_DX_SUPPLY_SI_QTY_NEW_x,TUR FP Equity_DX_SUPPLY_SI_QTY_INC_x,TUR FP Equity_DX_BROKER_SI_MV_INC_x,TUR FP Equity_DX_SUPPLY_SI_MV_NEW,TUR FP Equity_DX_BROKER_SI_QTY_ADD,TUR FP Equity_DX_BROKER_SI_QTY_NEW,TUR FP Equity_DX_SUPPLY_SI_MV_DEC,TUR FP Equity_DX_BROKER_SI_QTY_INC,TUR FP Equity_DX_SUPPLY_SI_QTY_DEC,TUR FP Equity_DX_BROKER_SI_MV_NEW_y,TUR FP Equity_DX_SUPPLY_SI_QTY_NEW_y,TUR FP Equity_DX_BROKER_SI_MV_INC_y,TUR FP Equity_DX_SUPPLY_SI_QTY_INC_y,TUR FP Equity_DX_BROKER_SI_MV_ADD,TUR FP Equity_DX_SUPPLY_SI_QTY_ADD,TUR FP Equity_DX_BROKER_SI_QTY_DEC,TUR FP Equity_DX_SUPPLY_SI_MV,TUR FP Equity_DX_BROKER_SI_MV_DEC,TUR FP Equity_DX_SUPPLY_SI_MV_RMV,TUR FP Equity_DX_BROKER_SI_MV_RMV,TUR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,TUR FP Equity_DX_UTILIZATION_QUANTITY,TUR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,TUR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,TUR FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,TUR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,TUR FP Equity_DX_ACTIVE_UTILIZATION_MV,TUR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,TUR FP Equity_DX_BROKER_SI_CON_RATIO,TUR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,TUR FP Equity_DX_DEMAND_SUPPLY_RATIO,TUR FP Equity_PX_LAST
2020-04-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,85463.0,1911123.61,,1.82,0.0,,0.0,,0.0,22.362
2020-04-17,3000.0,68535.0,0.23,0.13,0.07,,68535.0,0.0,3000.0,0.0,,,,,,3000.0,,,,,,,,,0.07,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0351,22.845
2020-04-20,3000.0,68760.0,0.23,0.13,0.07,,68760.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0351,22.92
2020-04-21,3000.0,66555.0,0.23,0.13,0.07,,66555.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0351,22.185
2020-04-22,3000.0,67200.0,0.23,0.13,0.07,,67200.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0351,22.4
2020-04-23,3000.0,68535.0,0.23,0.13,0.07,,68535.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0351,22.845
2020-04-24,3000.0,67431.0,0.23,0.13,0.07,,67431.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0351,22.477
2020-04-27,3000.0,68676.0,0.23,0.13,0.07,,68676.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0351,22.892
2020-04-28,3000.0,68550.0,0.25,0.13,0.07,,68550.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0351,22.85
2020-04-29,3000.0,69201.0,0.24,0.13,0.07,,69201.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0351,23.067
2020-04-30,3000.0,67926.0,0.25,0.13,0.07,,67926.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0351,22.642
2020-05-01,3000.0,67926.0,0.24,0.13,0.07,,67926.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0351,
2020-05-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3000.0,0.0,0.07,,,0.0,0.0,85463.0,1877194.8,,1.84,0.0,,0.0,,0.0,21.965
2020-05-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,85463.0,1869075.81,,1.78,0.0,,0.0,,0.0,21.87
2020-05-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,85463.0,1836172.56,,1.77,0.0,,0.0,,0.0,21.485
2020-05-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,85463.0,1864802.66,,1.75,0.0,,0.0,,0.0,21.82
2020-05-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,85463.0,1837539.96,,1.77,0.0,,0.0,,0.0,21.501
2020-05-11,3000.0,65226.0,0.25,0.14,0.06,,65226.0,0.0,3000.0,0.0,,,,,,3000.0,,,,,,,,,0.06,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0351,21.742
2020-05-12,3000.0,66621.0,0.24,0.14,0.07,,66621.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0373,22.207
2020-05-13,3000.0,66786.0,0.25,0.13,0.07,,66786.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0373,22.262
2020-05-14,3000.0,66765.0,0.26,0.13,0.07,,66765.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0373,22.255
2020-05-15,3000.0,67245.0,0.26,0.13,0.07,,67245.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0451,22.415
2020-05-18,3000.0,69015.0,0.3,0.13,0.07,,69015.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0451,23.005
2020-05-19,3000.0,70332.0,0.65,0.13,0.07,,70332.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0451,23.444
2020-05-20,8000.0,185984.0,1.73,0.35,0.19,,185984.0,5000.0,8000.0,116240.0,,,,0.12,,,,,5000.0,,,,0.12,,,5000.0,,0.12,,,,100.0,6.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1045,23.248
2020-05-21,8000.0,186176.0,1.41,0.35,0.19,,186176.0,5000.0,8000.0,116360.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,6.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1045,23.272
2020-05-22,8000.0,188160.0,1.4,0.35,0.19,,188160.0,5000.0,8000.0,117600.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,6.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1045,23.52
2020-05-25,8000.0,190176.0,1.46,0.35,0.19,,190176.0,5000.0,8000.0,118860.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,6.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1045,23.772
2020-05-26,8000.0,192432.0,1.48,0.35,0.19,,192432.0,5000.0,8000.0,120270.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,6.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1045,24.054
2020-05-27,8000.0,190576.0,1.49,0.35,0.19,,190576.0,5000.0,8000.0,119110.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,6.57,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1052,23.822
2020-05-28,3000.0,71016.0,0.7,0.13,0.07,,71016.0,0.0,3000.0,0.0,,,,,,,,0.12,,5000.0,,,,,,,5000.0,0.0,0.12,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0451,23.672
2020-05-29,3000.0,70632.0,0.7,0.13,0.07,,70632.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.045,23.544
2020-06-01,3000.0,72105.0,0.76,0.13,0.07,,72105.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.045,24.035
2020-06-02,7200.0,175572.0,1.59,0.31,0.09,,175572.0,0.0,7200.0,0.0,,,,0.02,,,,,4200.0,,,,0.02,,,4200.0,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.108,24.385
2020-06-03,7200.0,176940.0,1.35,0.31,0.09,,176940.0,4200.0,7200.0,103215.0,,,,,,,,,,,,,,,,,,0.1,,,,100.0,5.6,0.0,0.0,,0.0,100.0,,1.0,100.0,0.096,24.575
2020-06-04,7200.0,174045.6,1.34,0.31,0.09,,174045.6,4200.0,7200.0,101526.6,,,,,,,,,,,,,,,,,,0.1,,,,100.0,5.6,0.0,0.0,,0.0,100.0,,1.0,100.0,0.096,24.173
2020-06-05,7200.0,177602.4,1.39,0.31,0.09,,177602.4,4200.0,7200.0,103601.4,,,,,,,,,,,,,,,,,,0.1,,,,100.0,5.6,0.0,0.0,,0.0,100.0,,1.0,100.0,0.096,24.667
2020-06-08,7200.0,175860.0,1.34,0.31,0.09,,175860.0,4200.0,7200.0,102585.0,,,,,,,,,,,,,,,,,,0.1,,,,100.0,6.47,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1108,24.425
2020-06-09,7200.0,173246.4,1.32,0.31,0.09,,173246.4,4200.0,7200.0,101060.4,,,,,,,,,,,,,,,,,,0.1,,,,100.0,6.52,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1117,24.062
2020-06-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.1,,4200.0,,,,,,,7200.0,0.0,0.09,,,0.0,0.0,57763.0,1393185.8,,1.29,0.0,,0.0,,0.0,24.119
2020-06-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,57863.0,1366897.65,,1.29,0.0,,0.0,,0.0,23.623
2020-06-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,57563.0,1386865.36,,1.26,0.0,,0.0,,0.0,24.093
2020-06-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,57863.0,1376676.5,,1.3,0.0,,0.0,,0.0,23.792
2020-06-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,57863.0,1397044.27,,1.27,0.0,,0.0,,0.0,24.144
2020-06-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,57863.0,1393919.67,,1.3,0.0,,0.0,,0.0,24.09
2020-06-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,57863.0,1422098.95,,1.29,0.0,,0.0,,0.0,24.577
2020-06-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,57863.0,1439805.03,,1.32,0.0,,0.0,,0.0,24.883
2020-06-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,59563.0,1494793.05,,1.38,0.0,,0.0,,0.0,25.096
2020-06-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,58663.0,1464697.78,,1.37,0.0,,0.0,,0.0,24.968
2020-06-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,58563.0,1450781.2,,1.35,0.0,,0.0,,0.0,24.773
2020-06-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,56763.0,1413398.7,,1.3,0.0,,0.0,,0.0,24.9
2020-06-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,58563.0,1464484.94,,1.35,0.0,,0.0,,0.0,25.007
2020-06-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,59063.0,1477933.45,,1.37,0.0,,0.0,,0.0,25.023
2020-06-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,58963.0,1475549.08,,1.37,0.0,,0.0,,0.0,25.025
2020-07-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,57763.0,1421605.19,,1.34,0.0,,0.0,,0.0,24.611
2020-07-02,4100.0,102364.7,0.44,0.17,0.02,,102364.7,4100.0,4100.0,102364.7,,,,,,4100.0,,,,,,,,,0.02,4100.0,,0.1,,,,100.0,6.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0625,24.967
2020-07-03,7698.0,189008.99,0.83,0.32,0.11,,189008.99,7698.0,7698.0,189008.99,,,3598.0,0.09,,,,,3598.0,,,,0.09,3598.0,,,,0.19,,,,100.0,11.34,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1134,24.553
2020-07-06,7698.0,191179.83,0.78,0.32,0.1,,191179.83,7698.0,7698.0,191179.83,,,,,,,,,,,,,,,,,,0.19,,,,100.0,11.2,0.0,0.0,,0.0,100.0,,1.0,100.0,0.112,24.835
2020-07-07,7698.0,192942.67,0.78,0.32,0.11,,192942.67,7698.0,7698.0,192942.67,,,,,,,,,,,,,,,,,,0.19,,,,100.0,11.2,0.0,0.0,,0.0,100.0,,1.0,100.0,0.112,25.064
2020-07-08,7698.0,189701.81,0.76,0.32,0.11,,189701.81,7698.0,7698.0,189701.81,,,,,,,,,,,,,,,,,,0.19,,,,100.0,11.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1115,24.643
2020-07-09,7698.0,186799.67,0.76,0.32,0.11,,186799.67,7698.0,7698.0,186799.67,,,,,,,,,,,,,,,,,,0.19,,,,100.0,11.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1115,24.266
2020-07-10,7698.0,185544.89,0.74,0.32,0.1,,185544.89,7698.0,7698.0,185544.89,,,,,,,,,,,,,,,,,,0.19,,,,100.0,11.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1114,24.103
2020-07-13,7698.0,189909.66,0.72,0.32,0.1,,189909.66,7698.0,7698.0,189909.66,,,,,,,,,,,,,,,,,,0.19,,,,100.0,11.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1114,24.67
2020-07-14,7698.0,188254.59,0.78,0.33,0.11,,188254.59,7698.0,7698.0,188254.59,,,,,,,,,,,,,,,,,,0.19,,,,100.0,11.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1114,24.455
2020-07-15,7698.0,187138.38,0.86,0.33,0.1,,187138.38,7698.0,7698.0,187138.38,,,,,,,,,,,,,,,,,,0.19,,,,100.0,11.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1114,24.31
2020-07-16,7698.0,189817.28,0.85,0.33,0.1,,189817.28,7698.0,7698.0,189817.28,,,,,,,,,,,,,,,,,,0.19,,,,100.0,11.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1114,24.658
2020-07-17,7698.0,188724.17,0.84,0.33,0.11,,188724.17,7698.0,7698.0,188724.17,,,,,,,,,,,,,,,,,,0.19,,,,100.0,11.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1115,24.516
2020-07-20,7698.0,188539.42,0.84,0.33,0.1,,188539.42,7698.0,7698.0,188539.42,,,,,,,,,,,,,,,,,,0.19,,,,100.0,11.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1114,24.492
2020-07-21,7698.0,186838.16,0.86,0.33,0.1,,186838.16,7698.0,7698.0,186838.16,,,,,,,,,,,,,,,,,,0.19,,,,100.0,11.17,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1117,24.271
2020-07-22,7698.0,185875.91,0.83,0.33,0.1,,185875.91,7698.0,7698.0,185875.91,,,,,,,,,,,,,,,,,,0.19,,,,100.0,11.27,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1127,24.146
2020-07-23,28998.0,706478.27,3.14,1.25,0.62,,706478.27,7698.0,28998.0,187546.37,,,,0.51,,,,,21300.0,,,,0.51,,,,,0.19,,,,100.0,11.3,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4257,24.363
2020-07-24,28998.0,701635.61,3.12,1.25,0.62,,701635.61,28998.0,28998.0,701635.61,,,,,,,,,,,,,,,,21300.0,,0.71,,,,49.36,42.02,29750.0,719831.0,,0.73,49.36,,1.0,100.0,0.4202,24.196
2020-07-27,28998.0,695807.01,3.12,1.25,0.62,,695807.01,28998.0,28998.0,695807.01,,,,,,,,,,,,,,,,,,0.7,,,,49.36,42.02,29750.0,713851.25,,0.72,49.36,,1.0,100.0,0.4202,23.995
2020-07-28,28998.0,666664.02,2.97,1.25,0.61,,666664.02,28998.0,28998.0,666664.02,,,,,,,,,,,,,,,,,,0.7,,,,49.36,41.95,29750.0,683952.5,,0.72,49.26,,1.0,100.0,0.4195,22.99
2020-07-29,28998.0,642740.67,3.08,1.25,0.59,,642740.67,28998.0,28998.0,642740.67,,,,,,,,,,,,,,,,,,0.67,,,,49.36,42.02,29750.0,659408.75,,0.69,49.36,,1.0,100.0,0.4202,22.165
2020-07-30,28998.0,628589.65,3.0,1.25,0.57,,628589.65,28998.0,28998.0,628589.65,,,,,,,,,,,,,,,,,,0.65,,,,49.36,42.08,29750.0,644890.75,,0.66,49.36,,1.0,100.0,0.4208,21.677
2020-07-31,7698.0,165884.2,0.73,0.33,0.09,,165884.2,7698.0,7698.0,165884.2,,,,,,,,0.47,,21300.0,,,,,,,21300.0,0.17,0.48,,,100.0,14.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1402,21.549
2020-08-03,7698.0,168193.6,1.26,0.33,0.09,,168193.6,7698.0,7698.0,168193.6,,,,,,,,,,,,,,,,,,0.17,,,,100.0,13.97,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1397,21.849
2020-08-04,7698.0,165830.32,1.2,0.33,0.1,,165830.32,7698.0,7698.0,165830.32,,,,,,,,,,,,,,,,,,0.17,,,,100.0,13.97,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1397,21.542
2020-08-05,7698.0,160980.58,1.11,0.31,0.09,,160980.58,7698.0,7698.0,160980.58,,,,,,,,,,,,,,,,,,0.17,,,,100.0,14.28,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1428,20.912
2020-08-06,44698.0,871298.11,6.57,1.82,0.86,,871298.11,44698.0,44698.0,871298.11,,,,0.77,,,,,37000.0,,,,0.77,,,37000.0,,0.93,,,,100.0,81.39,0.0,0.0,,0.0,100.0,,1.0,100.0,0.8139,19.493
2020-08-07,44748.0,898629.34,6.9,1.83,0.81,,898629.34,7698.0,44748.0,154591.24,,,,0.0,,,,0.78,50.0,37000.0,,,0.0,,,,,0.15,,,,100.0,43.09,0.0,0.0,,0.0,100.0,,1.0,100.0,2.5045,20.082
2020-08-10,44748.0,899345.3,6.94,1.92,0.83,,899345.3,7698.0,44748.0,154714.4,,,,,,,,,,,,,,,,,,0.15,,,,100.0,42.61,0.0,0.0,,0.0,100.0,,1.0,100.0,2.4768,20.098
2020-08-11,44748.0,934427.74,6.63,1.92,0.83,,934427.74,7698.0,44748.0,160749.64,,,,,,,,,,,,,,,,,,0.15,,,,100.0,42.85,0.0,0.0,,0.0,100.0,,1.0,100.0,2.4906,20.882
2020-08-12,44698.0,939820.15,6.57,1.92,0.87,,939820.15,7698.0,44698.0,161858.15,,,,,,,,,,,,,,,,,50.0,0.16,0.0,,,100.0,45.1,0.0,0.0,,0.0,100.0,,1.0,100.0,2.619,21.026
2020-08-13,8698.0,180126.88,1.21,0.36,0.11,,180126.88,7698.0,8698.0,159417.88,,,,,,,,,,,,,,,,,36000.0,0.16,0.75,,,100.0,42.61,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4814,20.709
2020-08-14,8698.0,177013.0,1.16,0.35,0.11,,177013.0,7698.0,8698.0,156662.0,,,,,,,,,,,,,,,,,,0.16,,,,100.0,42.61,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4814,20.351
2020-08-17,7698.0,155345.64,1.08,0.3,0.09,,155345.64,7698.0,7698.0,155345.64,,,,,,,,,,,,,,,,,1000.0,0.16,0.02,,,100.0,37.43,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3743,20.18
2020-08-18,7698.0,157385.61,1.08,0.3,0.09,,157385.61,7698.0,7698.0,157385.61,,,,,,,,,,,,,,,,,,0.16,,,,100.0,37.61,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3761,20.445
2020-08-19,7698.0,165214.48,1.11,0.3,0.09,,165214.48,7698.0,7698.0,165214.48,,,,,,,,,,,,,,,,,,0.16,,,,100.0,37.43,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3743,21.462
2020-08-20,7698.0,162928.17,1.07,0.3,0.09,,162928.17,7698.0,7698.0,162928.17,,,,,,,,,,,,,,,,,,0.17,,,,100.0,39.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3995,21.165
2020-08-21,7698.0,160934.39,1.11,0.3,0.09,,160934.39,7698.0,7698.0,160934.39,,,,,,,,,,,,,,,,,,0.16,,,,100.0,39.75,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3975,20.906
2020-08-24,7698.0,160541.79,1.15,0.3,0.09,,160541.79,7698.0,7698.0,160541.79,,,,,,,,,,,,,,,,,,0.16,,,,100.0,39.75,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3975,20.855
2020-08-25,7698.0,156808.26,1.15,0.3,0.09,,156808.26,7698.0,7698.0,156808.26,,,,,,,,,,,,,,,,,,0.16,,,,100.0,39.75,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3975,20.37
2020-08-26,7698.0,158594.2,1.13,0.3,0.09,,158594.2,7698.0,7698.0,158594.2,,,,,,,,,,,,,,,,,,0.16,,,,100.0,39.75,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3975,20.602
2020-08-27,7698.0,159779.69,1.11,0.3,0.09,,159779.69,7698.0,7698.0,159779.69,,,,,,,,,,,,,,,,,,0.16,,,,100.0,41.24,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4124,20.756
2020-08-28,7698.0,157516.48,1.14,0.3,0.09,,157516.48,7698.0,7698.0,157516.48,,,,,,,,,,,,,,,,,,0.16,,,,100.0,39.95,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3995,20.462
2020-08-31,7698.0,152135.57,1.15,0.3,0.09,,152135.57,7698.0,7698.0,152135.57,,,,,,,,,,,,,,,,,,0.16,,,,100.0,37.61,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3761,19.763
2020-09-01,7698.0,153459.63,1.14,0.3,0.09,,153459.63,7698.0,7698.0,153459.63,,,,,,,,,,,,,,,,,,0.15,,,,100.0,37.8,0.0,0.0,,0.0,100.0,,1.0,100.0,0.378,19.935
2020-09-02,9498.0,190615.36,1.49,0.37,0.12,,190615.36,9498.0,9498.0,190615.36,,,1800.0,0.04,,,,,1800.0,,,,0.04,1800.0,,,,0.19,,,,100.0,39.46,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3946,20.069
2020-09-03,9498.0,187053.61,1.47,0.37,0.12,,187053.61,9498.0,9498.0,187053.61,,,,,,,,,,,,,,,,,,0.19,,,,100.0,41.54,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4154,19.694
2020-09-04,9498.0,189418.61,1.46,0.37,0.12,,189418.61,9498.0,9498.0,189418.61,,,,,,,,,,,,,,,,,,0.19,,,,100.0,41.54,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4154,19.943
2020-09-07,9498.0,190140.46,1.42,0.37,0.12,,190140.46,9498.0,9498.0,190140.46,,,,,,,,,,,,,,,,,,0.19,,,,100.0,41.54,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4154,20.019
2020-09-08,9498.0,188601.79,1.49,0.37,0.12,,188601.79,9498.0,9498.0,188601.79,,,,,,,,,,,,,,,,,,0.19,,,,100.0,41.54,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4154,19.857
2020-09-09,9498.0,189979.0,1.46,0.37,0.12,,189979.0,9498.0,9498.0,189979.0,,,,,,,,,,,,,,,,,,0.19,,,,100.0,41.54,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4154,20.002
2020-09-10,9498.0,188753.75,1.54,0.37,0.12,,188753.75,9498.0,9498.0,188753.75,,,,,,,,,,,,,,,,,,0.18,,,,100.0,41.54,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4154,19.873
2020-09-11,9498.0,190083.47,1.76,0.37,0.12,,190083.47,9498.0,9498.0,190083.47,,,,,,,,,,,,,,,,,,0.19,,,,100.0,43.84,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4384,20.013
2020-09-14,9498.0,189931.51,1.89,0.37,0.12,,189931.51,9498.0,9498.0,189931.51,,,,,,,,,,,,,,,,,,0.19,,,,100.0,43.84,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4384,19.997
2020-09-15,9498.0,190995.28,2.02,0.37,0.12,,190995.28,9498.0,9498.0,190995.28,,,,,,,,,,,,,,,,,,0.19,,,,100.0,43.84,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4384,20.109
