,LNA FP Equity_DX_SI_QTY,LNA FP Equity_DX_SHORT_INTEREST_VALUE,LNA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,LNA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,LNA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,LNA FP Equity_DX_SI_MV,LNA FP Equity_DX_DSS,LNA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,LNA FP Equity_DX_SUPPLY_SI_QTY,LNA FP Equity_DX_BROKER_SI_QTY,LNA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,LNA FP Equity_DX_BROKER_SI_MV_NEW_x,LNA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,LNA FP Equity_DX_SUPPLY_SI_QTY_INC_x,LNA FP Equity_DX_BROKER_SI_MV_INC_x,LNA FP Equity_DX_SUPPLY_SI_MV_NEW,LNA FP Equity_DX_BROKER_SI_QTY_ADD,LNA FP Equity_DX_BROKER_SI_QTY_NEW,LNA FP Equity_DX_SUPPLY_SI_MV_DEC,LNA FP Equity_DX_BROKER_SI_QTY_INC,LNA FP Equity_DX_SUPPLY_SI_QTY_DEC,LNA FP Equity_DX_BROKER_SI_MV_NEW_y,LNA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,LNA FP Equity_DX_BROKER_SI_MV_INC_y,LNA FP Equity_DX_SUPPLY_SI_QTY_INC_y,LNA FP Equity_DX_BROKER_SI_MV_ADD,LNA FP Equity_DX_SUPPLY_SI_QTY_ADD,LNA FP Equity_DX_BROKER_SI_QTY_DEC,LNA FP Equity_DX_SUPPLY_SI_MV,LNA FP Equity_DX_BROKER_SI_MV_DEC,LNA FP Equity_DX_SUPPLY_SI_MV_RMV,LNA FP Equity_DX_BROKER_SI_MV_RMV,LNA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,LNA FP Equity_DX_UTILIZATION_QUANTITY,LNA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,LNA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,LNA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,LNA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,LNA FP Equity_DX_ACTIVE_UTILIZATION_MV,LNA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,LNA FP Equity_DX_BROKER_SI_CON_RATIO,LNA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,LNA FP Equity_DX_DEMAND_SUPPLY_RATIO,LNA FP Equity_PX_LAST
2017-06-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,240593.0,15065775.72,,15.54,0.0,,0.0,,0.0,62.88
2017-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,242337.0,14629572.54,,15.08,0.0,,0.0,,0.0,60.62
2017-06-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,244914.0,14780264.73,,14.82,0.0,,0.0,,0.0,60.6
2017-06-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,250141.0,15225242.01,,15.16,0.0,,0.0,,0.0,61.12
2017-06-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,255838.0,15266266.29,,15.57,0.0,,0.0,,0.0,59.92
2017-07-03,1500.0,88103.27,0.03,0.06,0.02,0.09,0.0,0.0,1500.0,0.0,88103.27,,,,,,,,,,,,,,,,1500.0,,0.09,,,,0.59,0.59,254338.0,14938672.19,,15.21,0.59,,1.0,100.0,0.0059,58.98
2017-07-04,1500.0,87236.87,0.03,0.06,0.02,0.09,0.0,0.0,1500.0,0.0,87236.87,,,,,,,,,,,,,,,,,,0.09,,,,0.58,0.58,257008.0,14947049.28,,15.17,0.58,,1.0,100.0,0.0058,58.4
2017-07-05,1500.0,84682.5,0.03,0.06,0.02,0.09,0.0,84682.5,1500.0,1500.0,84682.5,,,,,,1500.0,,,,,,,,,0.09,,,0.09,,,,0.58,0.58,256589.0,14485732.75,,14.91,0.58,,1.0,100.0,0.0058,56.69
2017-07-06,1500.0,85260.0,0.03,0.06,0.02,0.09,0.0,85260.0,1500.0,1500.0,85260.0,,,,,,,,,,,,,,,,,,0.08,,,,0.58,0.58,257579.0,14640790.36,,14.59,0.58,,1.0,100.0,0.0058,56.84
2017-07-07,1500.0,84285.0,0.03,0.06,0.02,0.09,0.0,84285.0,1500.0,1500.0,84285.0,,,,,,,,,,,,,,,,,,0.09,,,,0.58,0.58,258590.0,14530172.1,,14.67,0.58,,1.0,100.0,0.0058,56.19
2017-07-10,1500.0,83400.0,0.03,0.06,0.02,0.09,0.0,83400.0,1500.0,1500.0,83400.0,,,,,,,,,,,,,,,,,,0.08,,,,0.57,0.57,260600.0,14489360.0,,14.62,0.57,,1.0,100.0,0.0057,55.6
2017-07-11,3131.0,180032.5,0.05,0.12,0.03,0.17,0.0,0.0,3131.0,0.0,180032.5,,,,,,,,0.08,,1500.0,,,,,,3131.0,1500.0,0.17,0.09,,,100.0,1.18,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0118,57.5
2017-07-12,8140.0,473910.8,0.14,0.3,0.08,0.47,0.0,0.0,8140.0,0.0,473910.8,,,3273.0,,,,,,,,,,,3273.0,,1736.0,,0.47,,,,100.0,3.07,0.0,0.0,,0.0,100.0,40.39,0.5185,59.61,0.0307,58.22
2017-07-13,7494.0,434577.06,0.12,0.31,0.08,0.46,0.0,190671.12,7494.0,3288.0,434577.06,,,,,,3288.0,,0.03,,646.0,,,,,0.21,,,0.44,,,,100.0,2.82,0.0,0.0,,0.0,100.0,46.36,0.5026,53.64,0.0282,57.99
2017-07-14,4280.0,254018.0,0.07,0.18,0.04,0.25,0.0,16736.7,4280.0,282.0,254018.0,,,,,,,,0.19,,3214.0,,,,,,,3006.0,0.25,0.19,,,100.0,1.64,0.0,0.0,,0.0,100.0,7.25,0.8655,92.75,0.0164,59.35
2017-07-17,4280.0,250508.4,0.07,0.19,0.04,0.26,0.0,16505.46,4280.0,282.0,250508.4,,,,,,,,,,,,,,,,,,0.25,,,,100.0,1.61,0.0,0.0,,0.0,100.0,7.17,0.867,92.83,0.0161,58.53
2017-07-18,4250.0,246287.5,0.07,0.2,0.04,0.25,0.0,16341.9,4250.0,282.0,246287.5,,,,,,,,0.0,,30.0,,,,,,,,0.25,,,,100.0,1.58,0.0,0.0,,0.0,100.0,7.19,0.8666,92.81,0.0158,57.95
2017-07-19,4250.0,232050.0,0.07,0.2,0.04,0.25,0.0,15397.2,4250.0,282.0,232050.0,,,,,,,,,,,,,,,,,,0.25,,,,100.0,1.58,0.0,0.0,,0.0,100.0,7.29,0.8648,92.71,0.0158,54.6
2017-07-20,5698.0,303247.56,0.08,0.27,0.06,0.31,0.0,15008.04,5698.0,282.0,303247.56,,,2255.0,,,,,0.05,,807.0,,,,2255.0,,,,0.31,,,,100.0,2.1,0.0,0.0,,0.0,100.0,5.34,0.8989,94.66,0.021,53.22
2017-07-21,5867.0,311831.05,0.09,0.28,0.06,0.31,0.0,14988.3,5867.0,282.0,311831.05,,,169.0,,,,,,,,,,,169.0,,,,0.31,,,,100.0,2.14,0.0,0.0,,0.0,100.0,5.25,0.9005,94.75,0.0214,53.15
2017-07-24,8379.0,430931.97,0.12,0.4,0.09,0.45,0.0,147552.67,5792.0,2869.0,297882.56,,,,,,2587.0,,0.0,,75.0,,,,,0.14,,,0.31,,,,2.09,2.09,271322.0,13954090.46,,14.34,2.1,31.89,0.5186,64.46,0.0302,51.43
2017-07-25,6976.0,357310.72,0.1,0.31,0.07,0.37,0.0,139676.94,4389.0,2727.0,224804.58,,,,,,,,0.08,,1403.0,,,,,,,142.0,0.23,0.01,,,1.58,1.58,272725.0,13968974.5,,14.01,1.59,38.15,0.5023,59.7,0.0252,51.22
2017-07-26,6557.0,328505.7,0.1,0.3,0.07,0.34,0.0,131612.7,3970.0,2627.0,198897.0,,,,,,,,0.02,,419.0,,,,,,,100.0,0.2,0.01,,,1.43,1.43,273161.0,13685366.1,,13.91,1.44,39.27,0.515,60.06,0.0237,50.1
2017-07-27,6360.0,323088.0,0.09,0.29,0.07,0.32,0.0,133451.6,4015.0,2627.0,203962.0,0.13,,242.0,,,,2627.0,0.01,,197.0,0.13,,,242.0,,4015.0,,0.2,,,,1.45,1.45,273452.0,13891361.6,,13.72,1.44,40.75,0.5091,58.57,0.0229,50.8
2017-07-28,8149.0,403538.48,0.12,0.37,0.08,0.41,0.0,140092.08,5562.0,2829.0,275430.24,,,1573.0,0.01,,,,0.0,202.0,26.0,,,0.01,1573.0,,,,0.28,,,,100.0,2.1,0.0,0.0,,0.0,100.0,31.53,0.5258,65.22,0.0308,49.52
2017-07-31,7907.0,395270.93,0.11,0.36,0.08,0.39,0.0,129324.13,5320.0,2587.0,265946.8,,,,,,,,0.02,,242.0,,,,,,,242.0,0.26,0.01,,,100.0,2.0,0.0,0.0,,0.0,100.0,32.57,0.5608,67.43,0.0298,49.99
2017-08-01,779.0,40679.38,0.01,0.04,0.01,0.04,0.0,40679.38,0.0,779.0,0.0,,,,,,,,0.26,,5320.0,,,,,,,1808.0,0.0,0.09,,,0.0,0.0,267107.0,13948327.54,,13.65,0.0,,1.0,100.0,0.0029,52.22
2017-08-02,779.0,41855.67,0.01,0.04,0.01,0.04,0.0,41855.67,0.0,779.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,266435.0,14315552.55,,13.98,0.0,,1.0,100.0,0.0029,53.73
2017-08-03,779.0,42393.18,0.01,0.03,0.01,0.04,0.0,42393.18,0.0,779.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,266730.0,14515446.6,,14.36,0.0,,1.0,100.0,0.0029,54.42
2017-08-04,2779.0,150149.37,0.04,0.12,0.03,0.15,0.0,150149.37,0.0,2779.0,0.0,,,,,,2000.0,,,,,,,,,0.11,,,0.0,,,,0.0,0.0,266732.0,14411529.96,,14.52,0.0,29.36,0.5852,70.64,0.0104,54.03
2017-08-07,2779.0,151622.24,0.04,0.12,0.03,0.15,0.0,151622.24,0.0,2779.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,266732.0,14552897.92,,14.43,0.0,29.11,0.5873,70.89,0.0104,54.56
2017-08-08,4374.0,237726.9,0.06,0.2,0.05,0.24,0.0,108700.0,2374.0,2000.0,129026.9,,,,,,,,,,,,,,,,2374.0,779.0,0.13,0.04,,,100.0,0.89,0.0,0.0,,0.0,100.0,45.63,0.5038,54.37,0.0164,54.35
2017-08-09,4374.0,232653.06,0.06,0.21,0.05,0.24,0.0,106380.0,2374.0,2000.0,126273.06,,,,,,,,,,,,,,,,,,0.13,,,,100.0,0.89,0.0,0.0,,0.0,100.0,45.19,0.5046,54.81,0.0164,53.19
2017-08-10,6099.0,323734.92,0.09,0.3,0.06,0.32,0.0,106160.0,4099.0,2000.0,217574.92,,,1725.0,,,,,,,,,,,1725.0,,,,0.22,,,,100.0,1.54,0.0,0.0,,0.0,100.0,32.75,0.5595,67.25,0.0229,53.08
2017-08-11,6099.0,315745.23,0.09,0.31,0.06,0.32,0.0,103540.0,4099.0,2000.0,212205.23,,,,,,,,,,,,,,,,,,0.22,,,,100.0,1.53,0.0,0.0,,0.0,100.0,32.24,0.5631,67.76,0.0228,51.77
2017-08-14,6099.0,323247.0,0.09,0.31,0.06,0.32,0.0,106000.0,4099.0,2000.0,217247.0,,,,,,,,,,,,,,,,,,0.21,,,,100.0,1.53,0.0,0.0,,0.0,100.0,33.31,0.5557,66.69,0.0228,53.0
2017-08-15,3736.0,198082.72,0.05,0.19,0.04,0.2,0.0,106040.0,1736.0,2000.0,92042.72,,,,,,,,0.12,,2363.0,,,,,,,,0.09,,,,100.0,0.65,0.0,0.0,,0.0,100.0,46.46,0.5025,53.54,0.014,53.02
2017-08-16,3679.0,197194.4,0.05,0.19,0.04,0.2,0.0,107200.0,1679.0,2000.0,89994.4,,,,,,,,0.0,,57.0,,,,,,,,0.09,,,,100.0,0.63,0.0,0.0,,0.0,100.0,45.37,0.5043,54.63,0.0138,53.6
2017-08-17,3679.0,196385.02,0.05,0.2,0.04,0.2,0.0,106760.0,1679.0,2000.0,89625.02,,,,,,,,,,,,,,,,,,0.09,,,,100.0,0.63,0.0,0.0,,0.0,100.0,45.74,0.5036,54.26,0.0138,53.38
2017-08-18,3679.0,192963.55,0.05,0.2,0.04,0.19,0.0,104900.0,1679.0,2000.0,88063.55,,,,,,,,,,,,,,,,,,0.09,,,,100.0,0.63,0.0,0.0,,0.0,100.0,46.07,0.5031,53.93,0.0138,52.45
2017-08-21,3679.0,193515.4,0.05,0.21,0.04,0.19,0.0,105200.0,1679.0,2000.0,88315.4,,,,,,,,,,,,,,,,,,0.09,,,,100.0,0.63,0.0,0.0,,0.0,100.0,45.57,0.5039,54.43,0.0138,52.6
2017-08-22,2930.0,156520.6,0.04,0.17,0.03,0.16,0.0,106840.0,930.0,2000.0,49680.6,,,,,,,,0.04,,749.0,,,,,,,,0.05,,,,100.0,0.35,0.0,0.0,,0.0,100.0,31.41,0.5691,68.59,0.011,53.42
2017-08-23,2000.0,107380.0,0.03,0.12,0.02,0.11,0.0,107380.0,0.0,2000.0,0.0,,,,,,,,0.05,,930.0,,,,,,,,0.0,,,,0.0,0.0,267512.0,14362719.28,,14.29,0.0,,1.0,100.0,0.0075,53.69
2017-08-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2000.0,0.0,0.11,,,0.0,0.0,267887.0,14160506.82,,14.35,0.0,,0.0,,0.0,52.86
2017-08-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,269812.0,14362092.76,,14.25,0.0,,0.0,,0.0,53.23
2017-08-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,270050.0,13853565.0,,14.25,0.0,,0.0,,0.0,51.3
2017-08-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,270050.0,13956184.0,,13.87,0.0,,0.0,,0.0,51.68
2017-08-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,270611.0,14136718.64,,14.05,0.0,,0.0,,0.0,52.24
2017-08-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,271315.0,14640157.4,,14.26,0.0,,0.0,,0.0,53.96
2017-09-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,271364.0,14680792.4,,14.66,0.0,,0.0,,0.0,54.1
2017-09-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,271364.0,14422996.6,,14.63,0.0,,0.0,,0.0,53.15
2017-09-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,271729.0,14619020.2,,14.49,0.0,,0.0,,0.0,53.8
2017-09-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,271729.0,15002158.09,,14.7,0.0,,0.0,,0.0,55.21
2017-09-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,271825.0,15358112.5,,15.05,0.0,,0.0,,0.0,56.5
2017-09-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272311.0,15385571.5,,15.36,0.0,,0.0,,0.0,56.5
2017-09-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272407.0,15884052.17,,15.5,0.0,,0.0,,0.0,58.31
2017-09-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272599.0,15701702.4,,15.86,0.0,,0.0,,0.0,57.6
2017-09-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272599.0,15748044.23,,15.73,0.0,,0.0,,0.0,57.77
2017-09-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272626.0,15853201.9,,15.76,0.0,,0.0,,0.0,58.15
2017-09-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272626.0,16134006.68,,15.89,0.0,,0.0,,0.0,59.18
2017-09-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272626.0,15774140.36,,16.07,0.0,,0.0,,0.0,57.86
2017-09-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272636.0,15654759.12,,15.77,0.0,,0.0,,0.0,57.42
2017-09-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272353.0,15567697.48,,15.69,0.0,,0.0,,0.0,57.16
2017-09-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272166.0,15785628.0,,15.61,0.0,,0.0,,0.0,58.0
2017-09-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272292.0,15844671.48,,15.8,0.0,,0.0,,0.0,58.19
2017-09-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272340.0,15714018.0,,15.86,0.0,,0.0,,0.0,57.7
2017-09-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272309.0,15458981.93,,15.69,0.0,,0.0,,0.0,56.77
2017-09-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272309.0,15616921.15,,15.49,0.0,,0.0,,0.0,57.35
2017-09-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,272845.0,15819553.1,,15.66,0.0,,0.0,,0.0,57.98
2017-09-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,273009.0,15400437.69,,15.72,0.0,,0.0,,0.0,56.41
2017-10-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,276728.0,15773496.0,,15.64,0.0,,0.0,,0.0,57.0
2017-10-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,276759.0,15872128.65,,15.79,0.0,,0.0,,0.0,57.35
2017-10-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,277217.0,15876217.59,,15.89,0.0,,0.0,,0.0,57.27
2017-10-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,277553.0,15914889.02,,15.91,0.0,,0.0,,0.0,57.34
2017-10-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,277501.0,15997932.65,,15.92,0.0,,0.0,,0.0,57.65
2017-10-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,277806.0,15732153.78,,15.96,0.0,,0.0,,0.0,56.63
2017-10-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,277711.0,16135009.1,,15.8,0.0,,0.0,,0.0,58.1
2017-10-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,277711.0,16110015.11,,16.12,0.0,,0.0,,0.0,58.01
2017-10-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,277216.0,16203275.2,,16.11,0.0,,0.0,,0.0,58.45
2017-10-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,277216.0,16447225.28,,16.25,0.0,,0.0,,0.0,59.33
2017-10-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,277216.0,16619099.2,,16.48,0.0,,0.0,,0.0,59.95
2017-10-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,277216.0,17021062.4,,16.69,0.0,,0.0,,0.0,61.4
2017-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,277543.0,16880165.26,,17.0,0.0,,0.0,,0.0,60.82
2017-10-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,278123.0,16715192.3,,16.86,0.0,,0.0,,0.0,60.1
2017-10-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,279236.0,16899362.72,,16.82,0.0,,0.0,,0.0,60.52
2017-10-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,277087.0,16830264.38,,16.78,0.0,,0.0,,0.0,60.74
2017-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,287855.0,17254028.7,,17.43,0.0,,0.0,,0.0,59.94
2017-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,291223.0,17327768.5,,17.41,0.0,,0.0,,0.0,59.5
2017-10-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,291223.0,17383100.87,,17.38,0.0,,0.0,,0.0,59.69
2017-10-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,293795.0,17245766.5,,17.5,0.0,,0.0,,0.0,58.7
2017-10-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,293123.0,17660660.75,,17.28,0.0,,0.0,,0.0,60.25
2017-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,293123.0,17640142.14,,17.65,0.0,,0.0,,0.0,60.18
2017-11-01,490.0,29566.6,0.01,0.05,0.01,0.03,0.0,29566.6,0.0,490.0,0.0,,,,,,490.0,,,,,,,,,0.03,,,0.0,,,,0.0,0.0,295028.0,17801989.52,,17.77,0.0,,1.0,100.0,0.0017,60.34
2017-11-02,490.0,28640.5,0.01,0.05,0.01,0.03,0.0,28640.5,0.0,490.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,295666.0,17281677.7,,17.71,0.0,,1.0,100.0,0.0017,58.45
2017-11-03,490.0,28968.8,0.01,0.05,0.01,0.03,0.0,28968.8,308.0,490.0,18208.96,,,,,,,,,,,,,,,,308.0,,0.02,,,,0.1,0.1,295358.0,17461564.96,,17.36,0.1,,1.0,100.0,0.0017,59.12
2017-11-06,490.0,29414.7,0.01,0.05,0.01,0.03,0.0,29414.7,308.0,490.0,18489.24,,,,,,,,,,,,,,,,,,0.02,,,,0.1,0.1,295358.0,17730340.74,,17.54,0.1,,1.0,100.0,0.0017,60.03
2017-11-07,798.0,47800.2,0.01,0.09,0.01,0.05,0.0,47800.2,308.0,798.0,18449.2,,,,0.02,,,,,308.0,,,,0.02,,,,,0.02,,,,0.1,0.1,296210.0,17742979.0,,17.77,0.1,,1.0,100.0,0.0027,59.9
2017-11-08,798.0,46299.96,0.01,0.09,0.01,0.05,0.0,46299.96,308.0,798.0,17870.16,,,,,,,,,,,,,,,,,,0.02,,,,0.1,0.1,297335.0,17251376.7,,17.68,0.1,,1.0,100.0,0.0027,58.02
2017-11-09,798.0,44887.5,0.01,0.09,0.01,0.05,0.0,44887.5,308.0,798.0,17325.0,,,,,,,,,,,,,,,,,,0.02,,,,0.1,0.1,298083.0,16767168.75,,17.17,0.1,,1.0,100.0,0.0027,56.25
2017-11-10,798.0,44967.3,0.01,0.08,0.01,0.05,0.0,44967.3,308.0,798.0,17355.8,,,,,,,,,,,,,,,,,,0.02,,,,0.1,0.1,298857.0,16840591.95,,16.81,0.1,,1.0,100.0,0.0027,56.35
2017-11-13,798.0,42772.8,0.01,0.09,0.01,0.04,0.0,42772.8,308.0,798.0,16508.8,,,,,,,,,,,,,,,,,,0.02,,,,0.1,0.1,298857.0,16018735.2,,16.66,0.1,,1.0,100.0,0.0027,53.6
2017-11-14,798.0,43483.02,0.01,0.08,0.01,0.05,0.0,43483.02,308.0,798.0,16782.92,,,,,,,,,,,,,,,,,,0.02,,,,0.1,0.1,301465.0,16426827.85,,16.18,0.1,,1.0,100.0,0.0026,54.49
2017-11-15,798.0,42860.58,0.01,0.08,0.01,0.04,0.0,42860.58,308.0,798.0,16542.68,,,,,,,,,,,,,,,,,,0.02,,,,0.1,0.1,301465.0,16191685.15,,16.36,0.1,,1.0,100.0,0.0026,53.71
