,INDO FP Equity_DX_SI_QTY,INDO FP Equity_DX_SHORT_INTEREST_VALUE,INDO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,INDO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,INDO FP Equity_DX_SI_MV,INDO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,INDO FP Equity_DX_SUPPLY_SI_QTY,INDO FP Equity_DX_BROKER_SI_QTY,INDO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,INDO FP Equity_DX_BROKER_SI_MV_NEW_x,INDO FP Equity_DX_SUPPLY_SI_QTY_INC_x,INDO FP Equity_DX_BROKER_SI_MV_INC_x,INDO FP Equity_DX_BROKER_SI_QTY_ADD,INDO FP Equity_DX_BROKER_SI_QTY_NEW,INDO FP Equity_DX_SUPPLY_SI_MV_DEC,INDO FP Equity_DX_BROKER_SI_QTY_INC,INDO FP Equity_DX_SUPPLY_SI_QTY_DEC,INDO FP Equity_DX_BROKER_SI_MV_NEW_y,INDO FP Equity_DX_BROKER_SI_MV_INC_y,INDO FP Equity_DX_SUPPLY_SI_QTY_INC_y,INDO FP Equity_DX_BROKER_SI_MV_ADD,INDO FP Equity_DX_SUPPLY_SI_QTY_ADD,INDO FP Equity_DX_BROKER_SI_QTY_DEC,INDO FP Equity_DX_SUPPLY_SI_MV,INDO FP Equity_DX_BROKER_SI_MV_DEC,INDO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,INDO FP Equity_DX_UTILIZATION_QUANTITY,INDO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,INDO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,INDO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,INDO FP Equity_DX_ACTIVE_UTILIZATION_MV,INDO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,INDO FP Equity_DX_BROKER_SI_CON_RATIO,INDO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,INDO FP Equity_DX_DEMAND_SUPPLY_RATIO,INDO FP Equity_PX_LAST
2019-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,700.0,86093.0,0.09,0.0,,0.0,,0.0,122.99
2019-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,700.0,85253.0,0.09,0.0,,0.0,,0.0,121.79
2019-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,700.0,84665.0,0.09,0.0,,0.0,,0.0,120.95
2019-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.65
2019-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.7
2019-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.2
2019-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.1
2019-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.24
2019-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.815
2019-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.03
2019-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.44
2019-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.56
2019-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.29
2019-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.35
2019-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.01
2019-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.56
2019-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.036
2019-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.43
2019-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.52
2019-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.1
2019-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.52
2019-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.9
2019-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.0
2019-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.96
2019-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.38
2019-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.807
2019-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.527
2019-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.317
2019-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.07
2019-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.24
2019-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.86
2019-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.71
2019-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.046
2019-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.98
2019-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.03
2019-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.207
2019-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.74
2019-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.21
2019-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.45
2019-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.42
2019-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.53
2019-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.486
2019-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.572
2019-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.43
2019-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.202
2019-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.315
2019-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.199
2019-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.935
2019-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.853
2019-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.673
2019-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.531
2019-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,32.0,3779.97,0.0,0.0,,0.0,,0.0,118.124
2019-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,32.0,3853.86,0.0,0.0,,0.0,,0.0,120.433
2019-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,32.0,3807.49,0.0,0.0,,0.0,,0.0,118.984
2019-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,32.0,3879.04,0.0,0.0,,0.0,,0.0,121.22
2019-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,32.0,3904.32,0.0,0.0,,0.0,,0.0,122.01
2019-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,32.0,4023.68,0.0,0.0,,0.0,,0.0,125.74
2019-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,32.0,4046.08,0.0,0.0,,0.0,,0.0,126.44
2019-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,32.0,4001.82,0.0,0.0,,0.0,,0.0,125.057
2019-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,32.0,4001.92,0.0,0.0,,0.0,,0.0,125.06
2019-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,32.0,3994.24,0.0,0.0,,0.0,,0.0,124.82
2019-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,32.0,4012.35,0.0,0.0,,0.0,,0.0,125.386
2019-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,32.0,4059.65,0.0,0.0,,0.0,,0.0,126.864
2019-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.092
2019-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.823
2019-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.246
2019-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.215
2019-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.238
2019-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.284
2019-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.522
2019-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.57
2019-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.17
2019-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.35
2019-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.48
2019-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.72
2019-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.32
2019-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.45
2019-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.64
2019-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.82
2019-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.42
2019-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.583
2019-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.18
2019-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.66
2019-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.78
2019-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.04
2019-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.86
2019-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.0
2019-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.64
2019-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.98
2019-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.68
2019-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.35
2019-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.88
2019-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.81
2019-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.4
2019-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,150.0,20020.5,0.02,0.0,,0.0,,0.0,133.47
2019-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,150.0,19905.0,0.02,0.0,,0.0,,0.0,132.7
2019-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,150.0,19845.0,0.02,0.0,,0.0,,0.0,132.3
2019-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,150.0,19706.85,0.02,0.0,,0.0,,0.0,131.379
2019-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,220.0,29020.2,0.02,0.0,,0.0,,0.0,131.91
2019-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,220.0,29238.66,0.02,0.0,,0.0,,0.0,132.903
2019-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,220.0,29229.86,0.02,0.0,,0.0,,0.0,132.863
2019-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,220.0,28382.42,0.02,0.0,,0.0,,0.0,129.011
2019-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,220.0,26952.2,0.02,0.0,,0.0,,0.0,122.51
2019-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,220.0,26793.8,0.02,0.0,,0.0,,0.0,121.79
2019-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,8673.0,0.0,0.0,,0.0,,0.0,123.9
2019-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,8885.94,0.0,0.0,,0.0,,0.0,126.942
2019-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,8797.6,0.0,0.0,,0.0,,0.0,125.68
2019-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,8694.98,0.0,0.0,,0.0,,0.0,124.214
2019-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,8796.2,0.0,0.0,,0.0,,0.0,125.66
2019-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,8720.25,0.0,0.0,,0.0,,0.0,124.575
2019-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,8748.39,0.0,0.0,,0.0,,0.0,124.977
2019-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,8850.8,0.0,0.0,,0.0,,0.0,126.44
2019-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,8827.91,0.0,0.0,,0.0,,0.0,126.113
2019-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,8820.21,0.0,0.0,,0.0,,0.0,126.003
2019-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,8753.71,0.0,0.0,,0.0,,0.0,125.053
2019-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,8726.27,0.0,0.0,,0.0,,0.0,124.661
2019-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,8633.87,0.0,0.0,,0.0,,0.0,123.341
2019-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,8689.45,0.0,0.0,,0.0,,0.0,124.135
2019-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,8915.13,0.0,0.0,,0.0,,0.0,127.359
2019-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,8879.5,0.0,0.0,,0.0,,0.0,126.85
2019-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,8957.2,0.0,0.0,,0.0,,0.0,127.96
2019-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,9117.5,0.0,0.0,,0.0,,0.0,130.25
2019-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,9020.2,0.0,0.0,,0.0,,0.0,128.86
2019-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,8996.75,0.0,0.0,,0.0,,0.0,128.525
2019-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,9004.03,0.0,0.0,,0.0,,0.0,128.629
2019-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,9057.3,0.0,0.0,,0.0,,0.0,129.39
2019-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,9142.49,0.0,0.0,,0.0,,0.0,130.607
2019-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,9176.51,0.0,0.0,,0.0,,0.0,131.093
2019-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,9189.39,0.0,0.0,,0.0,,0.0,131.277
2019-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,9308.18,0.0,0.0,,0.0,,0.0,132.974
2019-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,9271.5,0.0,0.0,,0.0,,0.0,132.45
2019-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,9209.55,0.0,0.0,,0.0,,0.0,131.565
2019-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,9126.81,0.0,0.0,,0.0,,0.0,130.383
2019-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,9070.6,0.0,0.0,,0.0,,0.0,129.58
2019-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,9052.82,0.0,0.0,,0.0,,0.0,129.326
2019-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,9026.43,0.0,0.0,,0.0,,0.0,128.949
2019-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,8998.57,0.0,0.0,,0.0,,0.0,128.551
2019-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,8997.24,0.0,0.0,,0.0,,0.0,128.532
2019-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,8792.77,0.0,0.0,,0.0,,0.0,125.611
2019-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,8848.21,0.0,0.0,,0.0,,0.0,126.403
2019-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,8939.56,0.0,0.0,,0.0,,0.0,127.708
2019-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,8952.79,0.0,0.0,,0.0,,0.0,127.897
2019-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,8912.54,0.0,0.0,,0.0,,0.0,127.322
2019-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,8782.2,0.0,0.0,,0.0,,0.0,125.46
2019-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,8574.44,0.0,0.0,,0.0,,0.0,122.492
2019-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,8558.34,0.0,0.0,,0.0,,0.0,122.262
2019-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,8646.47,0.0,0.0,,0.0,,0.0,123.521
2019-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,8501.08,0.0,0.0,,0.0,,0.0,121.444
2019-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,8478.61,0.0,0.0,,0.0,,0.0,121.123
2019-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,8520.12,0.0,0.0,,0.0,,0.0,121.716
2019-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,8589.7,0.0,0.0,,0.0,,0.0,122.71
2019-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,8736.28,0.0,0.0,,0.0,,0.0,124.804
2019-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,8709.47,0.0,0.0,,0.0,,0.0,124.421
2019-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,8775.97,0.0,0.0,,0.0,,0.0,125.371
2019-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,8764.28,0.0,0.0,,0.0,,0.0,125.204
2019-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,8757.49,0.0,0.0,,0.0,,0.0,125.107
2019-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,8824.2,0.0,0.0,,0.0,,0.0,126.06
2019-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,8898.68,0.0,0.0,,0.0,,0.0,127.124
2019-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,8930.46,0.0,0.0,,0.0,,0.0,127.578
2019-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,9056.81,0.0,0.0,,0.0,,0.0,129.383
2019-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,9204.37,0.0,0.0,,0.0,,0.0,131.491
2019-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,9085.86,0.0,0.0,,0.0,,0.0,129.798
2019-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,9161.53,0.0,0.0,,0.0,,0.0,130.879
2019-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,9097.97,0.0,0.0,,0.0,,0.0,129.971
2019-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,9135.49,0.0,0.0,,0.0,,0.0,130.507
2019-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,8888.39,0.0,0.0,,0.0,,0.0,126.977
2019-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,8980.16,0.0,0.0,,0.0,,0.0,128.288
2019-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,8952.02,0.0,0.0,,0.0,,0.0,127.886
2019-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,9193.45,0.0,0.0,,0.0,,0.0,131.335
2019-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,9105.81,0.0,0.0,,0.0,,0.0,130.083
2019-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,70.0,9036.09,0.0,0.0,,0.0,,0.0,129.087
