,ALVG FP Equity_DX_SI_QTY,ALVG FP Equity_DX_SHORT_INTEREST_VALUE,ALVG FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALVG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALVG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALVG FP Equity_DX_SI_MV,ALVG FP Equity_DX_DSS,ALVG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALVG FP Equity_DX_SUPPLY_SI_QTY,ALVG FP Equity_DX_BROKER_SI_QTY,ALVG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALVG FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALVG FP Equity_DX_BROKER_SI_MV_INC_x,ALVG FP Equity_DX_BROKER_SI_QTY_ADD,ALVG FP Equity_DX_SUPPLY_SI_MV_DEC,ALVG FP Equity_DX_BROKER_SI_QTY_INC,ALVG FP Equity_DX_SUPPLY_SI_QTY_DEC,ALVG FP Equity_DX_BROKER_SI_MV_INC_y,ALVG FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALVG FP Equity_DX_BROKER_SI_MV_ADD,ALVG FP Equity_DX_SUPPLY_SI_QTY_ADD,ALVG FP Equity_DX_BROKER_SI_QTY_DEC,ALVG FP Equity_DX_SUPPLY_SI_MV,ALVG FP Equity_DX_BROKER_SI_MV_DEC,ALVG FP Equity_DX_SUPPLY_SI_MV_RMV,ALVG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALVG FP Equity_DX_UTILIZATION_QUANTITY,ALVG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALVG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALVG FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALVG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALVG FP Equity_DX_ACTIVE_UTILIZATION_MV,ALVG FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALVG FP Equity_DX_BROKER_SI_CON_RATIO,ALVG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALVG FP Equity_DX_DEMAND_SUPPLY_RATIO
2015-02-11,15413.0,164764.97,0.97,2.57,0.43,0.17,0.0,164764.97,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-02-12,15413.0,163686.06,0.97,2.77,0.43,0.17,0.0,163686.06,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-02-13,15413.0,169543.0,0.97,2.74,0.43,0.16,0.0,169543.0,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-02-16,15413.0,169234.74,0.97,2.6,0.43,0.17,0.0,169234.74,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-02-17,15413.0,166152.14,0.97,2.58,0.43,0.16,0.0,166152.14,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-02-18,15413.0,165689.75,0.97,2.5,0.43,0.17,0.0,165689.75,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-02-19,15413.0,165689.75,0.97,2.49,0.43,0.17,0.0,165689.75,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-02-20,15413.0,164919.1,0.97,2.46,0.43,0.17,0.0,164919.1,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-02-23,15413.0,165535.62,0.97,2.43,0.43,0.17,0.0,165535.62,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-02-24,15413.0,163223.67,0.97,2.31,0.43,0.16,0.0,163223.67,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-02-25,15413.0,160911.72,0.97,2.28,0.43,0.17,0.0,160911.72,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-02-26,15413.0,160141.07,0.97,2.21,0.43,0.16,0.0,160141.07,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-02-27,15413.0,152896.96,0.97,2.16,0.43,0.16,0.0,152896.96,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-03-02,15413.0,151663.92,0.97,1.64,0.43,0.16,0.0,151663.92,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-03-03,15413.0,151047.4,0.97,1.44,0.43,0.16,0.0,151047.4,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-03-04,15413.0,150276.75,0.97,1.42,0.43,0.15,0.0,150276.75,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-03-05,15413.0,150276.75,0.97,1.45,0.43,0.15,0.0,150276.75,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-03-06,15413.0,151047.4,0.88,1.47,0.43,0.15,0.0,151047.4,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-03-09,15413.0,150276.75,0.88,1.46,0.43,0.15,0.0,150276.75,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-03-10,15413.0,158599.77,0.88,1.47,0.43,0.15,0.0,158599.77,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-03-11,15413.0,158753.9,0.88,1.24,0.43,0.15,0.0,158753.9,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-03-12,15413.0,160757.59,0.88,1.22,0.43,0.16,0.0,160757.59,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-03-13,15413.0,166306.27,0.88,1.19,0.43,0.16,0.0,166306.27,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-03-16,15413.0,169543.0,0.88,1.17,0.43,0.16,0.0,169543.0,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-03-17,15413.0,163686.06,0.88,1.17,0.43,0.17,0.0,163686.06,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-03-18,15413.0,161990.63,0.88,1.18,0.43,0.17,0.0,161990.63,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-03-19,15413.0,161065.85,0.88,1.18,0.43,0.16,0.0,161065.85,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-03-20,15413.0,160603.46,0.88,1.19,0.43,0.16,0.0,160603.46,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-03-23,15413.0,160141.07,0.88,1.2,0.43,0.16,0.0,160141.07,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-03-24,15413.0,160757.59,0.88,1.2,0.43,0.16,0.0,160757.59,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-03-25,15413.0,159986.94,0.88,1.2,0.43,0.16,0.0,159986.94,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-03-26,15413.0,158291.51,0.88,1.19,0.43,0.16,0.0,158291.51,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-03-27,15413.0,154900.65,0.88,1.19,0.43,0.16,0.0,154900.65,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-03-30,15413.0,155671.3,0.88,1.17,0.43,0.16,0.0,155671.3,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-03-31,15413.0,154130.0,0.88,1.19,0.43,0.15,0.0,154130.0,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-04-01,15413.0,155208.91,0.88,1.17,0.43,0.16,0.0,155208.91,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-04-06,15413.0,155979.56,0.88,1.18,0.43,0.16,0.0,155979.56,0.0,15413.0,0.0,,,15413.0,,,,,,0.16,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-04-07,15413.0,157058.47,0.88,1.18,0.43,0.16,0.0,157058.47,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-04-08,15413.0,155671.3,0.88,1.16,0.43,0.16,0.0,155671.3,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-04-09,15413.0,155671.3,0.88,1.15,0.43,0.16,0.0,155671.3,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-04-10,15413.0,155671.3,0.88,1.13,0.43,0.16,0.0,155671.3,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-04-13,15413.0,154746.52,0.88,1.14,0.43,0.16,0.0,154746.52,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-04-14,15413.0,153667.61,0.88,1.14,0.43,0.16,0.0,153667.61,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-04-15,15413.0,153667.61,0.88,1.37,0.43,0.15,0.0,153667.61,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-04-16,15413.0,152588.7,0.88,1.53,0.43,0.15,0.0,152588.7,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-04-17,15413.0,152588.7,0.88,1.56,0.43,0.15,0.0,152588.7,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-04-20,15413.0,152588.7,0.88,1.54,0.43,0.15,0.0,152588.7,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-04-21,15413.0,152588.7,0.88,1.55,0.43,0.15,0.0,152588.7,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-04-22,15413.0,153359.35,0.88,1.6,0.43,0.15,0.0,153359.35,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-04-23,15413.0,144111.55,0.88,1.64,0.43,0.15,0.0,144111.55,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-04-24,15413.0,147656.54,0.88,1.89,0.43,0.15,0.0,147656.54,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-04-27,15413.0,147194.15,0.88,1.93,0.43,0.14,0.0,147194.15,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-04-28,15413.0,147040.02,0.88,2.03,0.43,0.15,0.0,147040.02,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-04-29,15413.0,147040.02,0.88,2.14,0.43,0.15,0.0,147040.02,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-04-30,15413.0,145498.72,0.88,2.25,0.43,0.15,0.0,145498.72,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-05-01,15413.0,145498.72,0.88,2.33,0.43,0.15,0.0,145498.72,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-05-04,15413.0,145344.59,0.88,2.33,0.43,0.15,0.0,145344.59,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-05-06,15413.0,143186.77,0.88,2.35,0.43,0.14,0.0,143186.77,0.0,15413.0,0.0,,,15413.0,,,,,,0.14,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-05-07,15413.0,141799.6,0.88,2.33,0.43,0.14,0.0,141799.6,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-05-08,15413.0,141491.34,0.88,2.32,0.43,0.14,0.0,141491.34,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-05-11,15413.0,141645.47,0.88,2.34,0.43,0.14,0.0,141645.47,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-05-12,15413.0,139641.78,0.88,2.38,0.43,0.14,0.0,139641.78,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-05-13,15413.0,138871.13,0.88,2.41,0.43,0.14,0.0,138871.13,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-05-14,15413.0,139179.39,0.88,2.54,0.43,0.14,0.0,139179.39,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-05-15,15413.0,138717.0,0.88,2.56,0.43,0.14,0.0,138717.0,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-05-18,15413.0,138871.13,0.88,2.64,0.43,0.14,0.0,138871.13,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-05-19,15413.0,140412.43,0.88,2.67,0.43,0.14,0.0,140412.43,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-05-20,15413.0,139641.78,0.88,2.64,0.43,0.14,0.0,139641.78,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-05-21,15413.0,140566.56,0.88,2.26,0.43,0.14,0.0,140566.56,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-05-22,15413.0,141491.34,0.88,2.23,0.43,0.14,0.0,141491.34,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-05-25,15413.0,142724.38,0.88,2.27,0.43,0.14,0.0,142724.38,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-05-26,15413.0,141645.47,0.88,2.26,0.43,0.14,0.0,141645.47,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-05-27,15413.0,141645.47,0.88,2.22,0.43,0.14,0.0,141645.47,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-05-28,15413.0,141337.21,0.88,2.23,0.43,0.14,0.0,141337.21,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-05-29,15413.0,140874.82,0.88,2.22,0.43,0.14,0.0,140874.82,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-06-01,15413.0,141953.73,0.88,2.23,0.43,0.14,0.0,141953.73,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-06-02,15413.0,141183.08,0.88,2.28,0.43,0.14,0.0,141183.08,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-06-03,15413.0,141799.6,0.88,2.29,0.43,0.14,0.0,141799.6,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-06-04,15413.0,142416.12,0.88,2.31,0.43,0.14,0.0,142416.12,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-06-05,15413.0,142107.86,0.88,2.35,0.43,0.14,0.0,142107.86,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-06-08,15413.0,141491.34,0.88,2.66,0.43,0.14,0.0,141491.34,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-06-09,15413.0,140720.69,0.88,2.7,0.43,0.14,0.0,140720.69,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-06-10,15413.0,139025.26,0.88,2.69,0.43,0.14,0.0,139025.26,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-06-11,15413.0,138562.87,0.88,2.71,0.43,0.14,0.0,138562.87,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-06-12,15413.0,138717.0,0.88,2.71,0.43,0.14,0.0,138717.0,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-06-15,15413.0,138871.13,0.88,2.76,0.43,0.14,0.0,138871.13,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-06-16,15413.0,141799.6,0.88,2.82,0.43,0.14,0.0,141799.6,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-06-17,15413.0,141337.21,0.88,2.72,0.43,0.14,0.0,141337.21,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-06-18,15413.0,138871.13,0.88,2.76,0.43,0.14,0.0,138871.13,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-06-19,15413.0,139333.52,0.88,2.82,0.43,0.14,0.0,139333.52,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-06-22,15413.0,139641.78,0.88,1.8,0.43,0.14,0.0,139641.78,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-06-23,15413.0,139795.91,0.88,1.79,0.43,0.14,0.0,139795.91,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-06-24,15413.0,139487.65,1.19,1.83,0.43,0.14,0.0,139487.65,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-06-25,15413.0,139641.78,1.19,1.86,0.43,0.14,0.0,139641.78,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-06-26,15413.0,139487.65,1.19,1.86,0.43,0.14,0.0,139487.65,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-06-29,15413.0,135326.14,1.19,1.88,0.43,0.14,0.0,135326.14,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-06-30,15413.0,132243.54,1.19,1.84,0.43,0.14,0.0,132243.54,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-07-01,15413.0,132705.93,1.19,1.81,0.43,0.13,0.0,132705.93,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-07-02,15413.0,132705.93,1.19,2.14,0.43,0.13,0.0,132705.93,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-07-03,15413.0,132397.67,1.19,2.31,0.43,0.13,0.0,132397.67,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-07-06,15413.0,131627.02,1.19,2.42,0.43,0.13,0.0,131627.02,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-07-07,15413.0,132089.41,1.19,2.51,0.43,0.13,0.0,132089.41,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-07-08,15413.0,134093.1,1.19,2.62,0.43,0.13,0.0,134093.1,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-07-09,15413.0,133476.58,1.19,2.68,0.43,0.13,0.0,133476.58,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-07-10,15413.0,133938.97,1.19,2.67,0.43,0.13,0.0,133938.97,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-07-13,15413.0,134093.1,1.19,2.65,0.43,0.13,0.0,134093.1,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-07-14,15413.0,134093.1,1.19,2.67,0.43,0.13,0.0,134093.1,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-07-15,15413.0,134247.23,1.19,2.67,0.43,0.13,0.0,134247.23,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-07-16,15413.0,134401.36,1.19,2.68,0.43,0.13,0.0,134401.36,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-07-17,15413.0,134863.75,1.19,2.68,0.43,0.13,0.0,134863.75,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-07-20,15413.0,134093.1,1.19,2.64,0.43,0.13,0.0,134093.1,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-07-21,15413.0,131472.89,1.19,2.56,0.43,0.13,0.0,131472.89,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-07-22,15413.0,130856.37,1.19,2.5,0.43,0.13,0.0,130856.37,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-07-23,15413.0,128544.42,1.19,2.46,0.43,0.13,0.0,128544.42,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-07-24,15413.0,128544.42,1.19,2.43,0.43,0.13,0.0,128544.42,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-07-27,15413.0,127157.25,1.19,2.41,0.43,0.13,0.0,127157.25,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2015-07-28,15413.0,126694.86,1.19,2.34,0.43,0.13,0.0,126694.86,0.0,15413.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
