,CF1 FP Equity_DX_SI_QTY,CF1 FP Equity_DX_SHORT_INTEREST_VALUE,CF1 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CF1 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CF1 FP Equity_DX_SI_MV,CF1 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CF1 FP Equity_DX_SUPPLY_SI_QTY,CF1 FP Equity_DX_BROKER_SI_QTY,CF1 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CF1 FP Equity_DX_BROKER_SI_MV_INC_x,CF1 FP Equity_DX_BROKER_SI_QTY_ADD,CF1 FP Equity_DX_SUPPLY_SI_MV_DEC,CF1 FP Equity_DX_BROKER_SI_QTY_INC,CF1 FP Equity_DX_SUPPLY_SI_QTY_DEC,CF1 FP Equity_DX_BROKER_SI_MV_INC_y,CF1 FP Equity_DX_BROKER_SI_MV_ADD,CF1 FP Equity_DX_SUPPLY_SI_QTY_ADD,CF1 FP Equity_DX_BROKER_SI_QTY_DEC,CF1 FP Equity_DX_SUPPLY_SI_MV,CF1 FP Equity_DX_BROKER_SI_MV_DEC,CF1 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CF1 FP Equity_DX_UTILIZATION_QUANTITY,CF1 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CF1 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CF1 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CF1 FP Equity_DX_ACTIVE_UTILIZATION_MV,CF1 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CF1 FP Equity_DX_BROKER_SI_CON_RATIO,CF1 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CF1 FP Equity_DX_DEMAND_SUPPLY_RATIO
2016-09-26,2200.0,418462.0,1.54,1.69,0.43,418462.0,0.0,2200.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-09-27,2200.0,417494.0,1.54,1.69,0.42,417494.0,0.0,2200.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-09-28,2200.0,420662.0,1.55,1.69,0.42,420662.0,0.0,2200.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-09-29,2200.0,421410.0,1.55,1.69,0.42,421410.0,0.0,2200.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-09-30,2200.0,422114.0,1.55,1.69,0.42,422114.0,0.0,2200.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-10-03,2200.0,422202.0,1.47,1.69,0.42,422202.0,0.0,2200.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-10-04,2200.0,426756.0,1.52,1.69,0.42,426756.0,0.0,2200.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-10-05,2200.0,425238.0,1.52,1.69,0.43,425238.0,0.0,2200.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-10-18,2000.0,389300.0,1.42,1.54,0.38,389300.0,0.0,2000.0,0.0,,2000.0,,,,,0.38,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-10-19,2000.0,390560.0,1.42,1.54,0.39,390560.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-10-20,2000.0,391800.0,6.23,1.54,0.39,391800.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-10-21,2000.0,391640.0,6.22,1.54,0.39,391640.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-10-24,2000.0,393040.0,6.22,1.54,0.39,393040.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-10-25,2000.0,391540.0,6.22,1.54,0.39,391540.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-10-26,2000.0,391060.0,6.22,1.41,0.39,391060.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-10-27,2000.0,391460.0,6.22,1.41,0.39,391460.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-10-28,2000.0,393760.0,3.04,1.41,0.39,393760.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-10-31,2000.0,390840.0,3.09,1.41,0.39,390840.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-11-01,6000.0,1162620.0,9.26,4.23,1.17,1162620.0,0.0,6000.0,0.0,0.78,,,4000.0,,0.78,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-11-02,6000.0,1148280.0,9.26,4.23,1.16,1148280.0,0.0,6000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-11-03,6000.0,1148220.0,9.26,4.23,1.15,1148220.0,0.0,6000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-11-04,6000.0,1140660.0,8.99,4.23,1.15,1140660.0,0.0,6000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-11-07,6000.0,1157760.0,8.75,4.23,1.14,1157760.0,0.0,6000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-11-08,6000.0,1163040.0,8.49,4.23,1.16,1163040.0,0.0,6000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-11-09,6000.0,1177800.0,8.49,4.23,1.16,1177800.0,0.0,6000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-11-10,6000.0,1172940.0,8.49,4.23,1.18,1172940.0,0.0,6000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-11-11,6000.0,1163700.0,8.49,4.23,1.17,1163700.0,0.0,6000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-11-14,6000.0,1168260.0,9.24,4.23,1.16,1168260.0,0.0,6000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-11-15,6000.0,1176480.0,9.24,4.23,1.17,1176480.0,0.0,6000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2016-11-16,6000.0,1168140.0,3.35,4.23,1.18,1168140.0,0.0,6000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-01-16,1400.0,296184.0,2.78,1.09,0.3,296184.0,0.0,1400.0,0.0,,1400.0,,,,,0.3,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-01-17,1400.0,294952.0,2.78,1.09,0.3,294952.0,0.0,1400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-01-18,1400.0,294672.0,3.22,1.09,0.29,294672.0,0.0,1400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-01-19,1400.0,294238.0,3.23,1.09,0.3,294238.0,0.0,1400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-01-20,1400.0,295008.0,2.92,1.09,0.3,295008.0,0.0,1400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.93,0.5,50.07,0.0
2017-01-23,1400.0,293314.0,4.21,1.09,0.3,293314.0,0.0,1400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-01-24,1400.0,293930.0,4.18,1.09,0.29,293930.0,0.0,1400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-01-25,1400.0,296576.0,3.91,1.09,0.29,296576.0,0.0,1400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-01-26,1400.0,295736.0,3.9,1.09,0.3,295736.0,0.0,1400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-01-27,1400.0,294378.0,3.97,1.09,0.3,294378.0,0.0,1400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.88,0.5,50.12,0.0
2017-01-30,1400.0,291130.0,4.24,1.09,0.29,291130.0,0.0,1400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.72,0.5,50.28,0.0
2017-01-31,1400.0,289282.0,4.08,1.09,0.29,289282.0,0.0,1400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-02-01,1400.0,291648.0,4.39,1.09,0.29,291648.0,0.0,1400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-02-02,1400.0,291858.0,4.39,1.09,0.29,291858.0,0.0,1400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-02-03,1400.0,293860.0,5.48,1.09,0.29,293860.0,0.0,1400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.83,0.5,50.17,0.0
2017-02-06,1400.0,290612.0,10.85,1.09,0.29,290612.0,0.0,1400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-02-07,1400.0,289156.0,10.85,1.09,0.29,289156.0,0.0,1400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-02-08,1400.0,290038.0,10.85,1.09,0.29,290038.0,0.0,1400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-02-09,1400.0,293300.0,10.32,1.09,0.29,293300.0,0.0,1400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-02-10,1400.0,293580.0,10.42,1.09,0.29,293580.0,0.0,1400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.98,0.5,50.02,0.0
2017-02-13,1400.0,296856.0,10.53,1.09,0.29,296856.0,0.0,1400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-02-14,1400.0,297332.0,10.58,1.09,0.3,297332.0,0.0,1400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-02-15,1400.0,298942.0,10.58,1.09,0.3,298942.0,0.0,1400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-02-16,1400.0,297388.0,10.58,1.09,0.3,297388.0,0.0,1400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-02-17,1400.0,295484.0,12.62,1.09,0.3,295484.0,0.0,1400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.84,0.5,50.16,0.0
2017-02-20,1400.0,295512.0,12.64,1.09,0.3,295512.0,0.0,1400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-02-21,1400.0,296632.0,12.83,1.09,0.3,296632.0,0.0,1400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-02-22,1400.0,297304.0,12.83,1.09,0.3,297304.0,0.0,1400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-02-23,1400.0,296982.0,12.83,1.09,0.3,296982.0,0.0,1400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-02-24,1400.0,294406.0,5.01,1.09,0.3,294406.0,0.0,1400.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.78,0.5,50.22,0.0
2017-02-27,2600.0,546624.0,7.39,2.02,0.55,546624.0,0.0,2600.0,0.0,0.25,,,1200.0,,0.25,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-02-28,2600.0,548028.0,7.38,2.02,0.55,548028.0,0.0,2600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-03-01,2600.0,558688.0,7.39,2.02,0.55,558688.0,0.0,2600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-03-02,2600.0,558688.0,6.52,2.02,0.56,558688.0,0.0,2600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-03-03,2600.0,562250.0,7.38,2.02,0.56,562250.0,0.0,2600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.84,0.5,50.16,0.0
2017-03-06,2600.0,559754.0,7.38,2.02,0.56,559754.0,0.0,2600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-03-07,2600.0,557596.0,7.4,2.02,0.56,557596.0,0.0,2600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-03-08,2600.0,558688.0,8.05,2.02,0.56,558688.0,0.0,2600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-03-09,2600.0,561002.0,8.17,2.02,0.56,561002.0,0.0,2600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-03-10,2600.0,562354.0,8.17,2.02,0.56,562354.0,0.0,2600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.94,0.5,50.06,0.0
2017-03-13,2600.0,563108.0,8.13,2.02,0.56,563108.0,0.0,2600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-03-14,2600.0,560144.0,8.45,2.02,0.56,560144.0,0.0,2600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-03-15,2600.0,561184.0,8.56,2.02,0.57,561184.0,0.0,2600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-03-16,2600.0,565240.0,8.56,1.49,0.56,565240.0,0.0,2600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-03-17,2600.0,566098.0,6.99,1.49,0.57,566098.0,0.0,2600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.96,0.5,50.04,0.0
2017-03-20,2600.0,565136.0,6.97,1.49,0.57,565136.0,0.0,2600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-03-21,2600.0,564226.0,6.96,1.49,0.57,564226.0,0.0,2600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-03-22,2600.0,562796.0,6.96,1.49,0.56,562796.0,0.0,2600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-03-23,2600.0,567216.0,7.09,1.49,0.56,567216.0,0.0,2600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-03-24,2600.0,566774.0,7.09,1.49,0.57,566774.0,0.0,2600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.98,0.5,50.02,0.0
2017-03-27,2600.0,566592.0,7.1,1.49,0.57,566592.0,0.0,2600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-03-28,2600.0,570024.0,6.76,1.49,0.57,570024.0,0.0,2600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-03-29,2600.0,571922.0,6.76,1.49,0.57,571922.0,0.0,2600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-03-30,2600.0,573846.0,6.76,1.49,0.57,573846.0,0.0,2600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-03-31,2600.0,578500.0,6.53,1.49,0.57,578500.0,0.0,2600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-04-03,2600.0,575172.0,6.53,1.49,0.58,575172.0,0.0,2600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-04-04,2600.0,576524.0,6.53,1.49,0.58,576524.0,0.0,2600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-04-05,2600.0,575406.0,6.42,1.49,0.58,575406.0,0.0,2600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-04-06,2600.0,578890.0,6.42,1.49,0.58,578890.0,0.0,2600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-04-07,2600.0,580606.0,11.08,1.49,0.58,580606.0,0.0,2600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.93,0.5,50.07,0.0
2017-04-10,2600.0,577616.0,16.17,1.49,0.58,577616.0,0.0,2600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-04-11,2600.0,576992.0,16.21,1.49,0.58,576992.0,0.0,2600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-04-12,2600.0,577044.0,16.04,1.49,0.58,577044.0,0.0,2600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-04-13,2600.0,573898.0,17.2,1.49,0.58,573898.0,0.0,2600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-04-14,2600.0,573898.0,16.67,1.49,0.58,573898.0,0.0,2600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.86,0.5,50.14,0.0
2017-04-17,2600.0,573898.0,16.67,1.49,0.57,573898.0,0.0,2600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.86,0.5,50.14,0.0
2017-04-18,2600.0,565578.0,16.67,1.49,0.57,565578.0,0.0,2600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-04-19,2600.0,566904.0,15.7,1.49,0.57,566904.0,0.0,2600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-06-06,1600.0,375792.0,4.59,0.92,0.38,375792.0,0.0,1600.0,0.0,,1600.0,,,,,0.38,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-06-07,1600.0,375728.0,4.77,0.92,0.38,375728.0,0.0,1600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-06-08,1600.0,375680.0,5.55,0.92,0.38,375680.0,0.0,1600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-06-09,1600.0,377872.0,5.56,0.92,0.38,377872.0,0.0,1600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.85,0.5,50.15,0.0
2017-06-12,1600.0,373504.0,5.58,0.92,0.38,373504.0,0.0,1600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-06-13,1600.0,375312.0,5.13,0.92,0.37,375312.0,0.0,1600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-06-14,1600.0,374560.0,5.4,0.92,0.37,374560.0,0.0,1600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-06-15,1600.0,372528.0,5.57,0.92,0.37,372528.0,0.0,1600.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-06-21,2000.0,471500.0,5.55,1.14,0.47,471500.0,0.0,2000.0,0.0,,2000.0,,,,,0.47,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-06-22,2000.0,472140.0,6.67,1.14,0.47,472140.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-06-23,2000.0,470900.0,6.59,1.14,0.47,470900.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.93,0.5,50.07,0.0
2017-06-26,2000.0,473420.0,6.49,1.07,0.47,473420.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-06-27,2000.0,469720.0,6.42,1.07,0.47,469720.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-06-28,2000.0,469020.0,2.81,1.07,0.47,469020.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-06-29,2000.0,460460.0,2.75,1.07,0.47,460460.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-06-30,2000.0,458040.0,2.8,1.07,0.46,458040.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-07-03,2000.0,463540.0,2.85,1.07,0.46,463540.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-07-04,2000.0,462240.0,2.84,1.07,0.46,462240.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-07-05,2000.0,462840.0,2.84,1.07,0.46,462840.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-07-06,2000.0,459880.0,3.01,1.07,0.46,459880.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-07-07,2000.0,459540.0,3.0,1.07,0.46,459540.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.98,0.5,50.02,0.0
2017-07-10,2000.0,461180.0,3.0,1.07,0.46,461180.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-07-11,2000.0,458820.0,3.0,1.07,0.46,458820.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-07-12,2000.0,465600.0,2.92,1.07,0.46,465600.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-07-13,3000.0,701130.0,3.93,1.61,0.7,701130.0,0.0,3000.0,0.0,0.24,,,1000.0,,0.24,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-07-14,3000.0,701340.0,3.85,1.61,0.7,701340.0,0.0,3000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.5,50.01,0.0
2017-07-17,1000.0,233600.0,1.33,0.54,0.23,233600.0,0.0,1000.0,0.0,,,,,,,,,2000.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-07-18,1000.0,231260.0,1.36,0.54,0.23,231260.0,0.0,1000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-07-19,1000.0,233000.0,1.35,0.54,0.23,233000.0,0.0,1000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-07-20,1000.0,232200.0,1.28,0.54,0.23,232200.0,0.0,1000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
