,C3M FP Equity_DX_SI_QTY,C3M FP Equity_DX_SHORT_INTEREST_VALUE,C3M FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,C3M FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,C3M FP Equity_DX_SI_MV,C3M FP Equity_DX_DSS,C3M FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,C3M FP Equity_DX_SUPPLY_SI_QTY,C3M FP Equity_DX_BROKER_SI_QTY,C3M FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,C3M FP Equity_DX_BROKER_SI_MV_NEW_x,C3M FP Equity_DX_SUPPLY_SI_QTY_NEW_x,C3M FP Equity_DX_SUPPLY_SI_QTY_INC_x,C3M FP Equity_DX_BROKER_SI_MV_INC_x,C3M FP Equity_DX_SUPPLY_SI_MV_NEW,C3M FP Equity_DX_BROKER_SI_QTY_ADD,C3M FP Equity_DX_BROKER_SI_QTY_NEW,C3M FP Equity_DX_SUPPLY_SI_MV_DEC,C3M FP Equity_DX_BROKER_SI_QTY_INC,C3M FP Equity_DX_SUPPLY_SI_QTY_DEC,C3M FP Equity_DX_BROKER_SI_MV_NEW_y,C3M FP Equity_DX_SUPPLY_SI_QTY_NEW_y,C3M FP Equity_DX_BROKER_SI_MV_INC_y,C3M FP Equity_DX_SUPPLY_SI_QTY_INC_y,C3M FP Equity_DX_BROKER_SI_MV_ADD,C3M FP Equity_DX_SUPPLY_SI_QTY_ADD,C3M FP Equity_DX_BROKER_SI_QTY_DEC,C3M FP Equity_DX_SUPPLY_SI_MV,C3M FP Equity_DX_BROKER_SI_MV_DEC,C3M FP Equity_DX_SUPPLY_SI_MV_RMV,C3M FP Equity_DX_BROKER_SI_MV_RMV,C3M FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,C3M FP Equity_DX_UTILIZATION_QUANTITY,C3M FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,C3M FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,C3M FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,C3M FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,C3M FP Equity_DX_ACTIVE_UTILIZATION_MV,C3M FP Equity_DX_BROKER_SI_MARKET_SHARE_2,C3M FP Equity_DX_BROKER_SI_CON_RATIO,C3M FP Equity_DX_BROKER_SI_MARKET_SHARE_1,C3M FP Equity_DX_DEMAND_SUPPLY_RATIO
2019-12-11,3900.0,458328.0,13.58,0.09,0.46,,305552.0,2600.0,2600.0,305552.0,,,,,,,,,,,,,,,,,,0.31,,,,6.79,5.58,35700.0,4195464.0,,4.21,6.79,33.33,0.3333,33.34,0.0837
2019-12-12,3900.0,458308.5,8.85,0.09,0.46,,305539.0,2600.0,2600.0,305539.0,,,,,,,,,,,,,,,,,,0.31,,,,6.79,5.58,35700.0,4195285.5,,4.2,6.79,33.33,0.3333,33.33,0.0837
2019-12-13,3900.0,458289.0,8.85,0.09,0.46,,152763.0,2600.0,1300.0,305526.0,,,,,,,,,,,,,,,,,1300.0,0.31,0.15,,,6.79,5.58,35700.0,4195107.0,,4.2,6.79,33.33,0.3333,33.33,0.0837
2019-12-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.3,,2600.0,,,,,,,1300.0,0.0,0.15,,,0.0,0.0,44000.0,5170440.0,,5.17,0.0,,0.0,100.0,0.0
2019-12-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44000.0,5170440.0,,5.17,0.0,,0.0,,0.0
2019-12-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44000.0,5170440.0,,5.17,0.0,,0.0,,0.0
2019-12-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44000.0,5170000.0,,5.17,0.0,,0.0,,0.0
2019-12-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44000.0,5169780.0,,5.18,0.0,,0.0,,0.0
2019-12-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44000.0,5169560.0,,5.17,0.0,,0.0,,0.0
2019-12-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44000.0,5169560.0,,5.17,0.0,,0.0,,0.0
2019-12-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44000.0,5169560.0,,5.17,0.0,,0.0,,0.0
2019-12-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44000.0,5169560.0,,5.17,0.0,,0.0,,0.0
2019-12-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44000.0,5169340.0,,5.17,0.0,,0.0,,0.0
2019-12-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44000.0,5169340.0,,5.16,0.0,,0.0,,0.0
2019-12-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44000.0,5169120.0,,5.16,0.0,,0.0,,0.0
2020-01-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44000.0,5169120.0,,5.17,0.0,,0.0,,0.0
2020-01-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44000.0,5168680.0,,5.17,0.0,,0.0,,0.0
2020-01-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44000.0,5168460.0,,5.17,0.0,,0.0,,0.0
2020-01-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44000.0,5168240.0,,5.17,0.0,,0.0,,0.0
2020-01-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44000.0,5168240.0,,5.17,0.0,,0.0,,0.0
2020-01-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44000.0,5168020.0,,5.16,0.0,,0.0,,0.0
2020-01-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44000.0,5167580.0,,5.17,0.0,,0.0,,0.0
2020-01-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44000.0,5167580.0,,5.17,0.0,,0.0,,0.0
2020-01-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44000.0,5167360.0,,5.17,0.0,,0.0,,0.0
2020-01-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44000.0,5166260.0,,5.17,0.0,,0.0,,0.0
2020-01-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44000.0,5167360.0,,5.16,0.0,,0.0,,0.0
2020-01-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44000.0,5166920.0,,5.17,0.0,,0.0,,0.0
2020-01-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44000.0,5167140.0,,5.17,0.0,,0.0,,0.0
2020-01-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44000.0,5166920.0,,5.17,0.0,,0.0,,0.0
2020-01-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44000.0,5166700.0,,5.16,0.0,,0.0,,0.0
2020-01-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44000.0,5166480.0,,5.17,0.0,,0.0,,0.0
2020-01-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44000.0,5166260.0,,5.17,0.0,,0.0,,0.0
2020-01-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44000.0,5166040.0,,5.17,0.0,,0.0,,0.0
2020-01-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44000.0,5165160.0,,5.17,0.0,,0.0,,0.0
2020-01-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44000.0,5166040.0,,5.17,0.0,,0.0,,0.0
2020-01-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44000.0,5166040.0,,5.17,0.0,,0.0,,0.0
2020-01-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44000.0,5165820.0,,5.16,0.0,,0.0,,0.0
2020-01-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44000.0,5165820.0,,5.19,0.0,,0.0,,0.0
2020-02-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44000.0,5165820.0,,5.17,0.0,,0.0,,0.0
2020-02-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44000.0,5164500.0,,5.17,0.0,,0.0,,0.0
2020-02-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44000.0,5164500.0,,5.16,0.0,,0.0,,0.0
2020-02-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44000.0,5165160.0,,5.17,0.0,,0.0,,0.0
2020-02-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44000.0,5165160.0,,5.17,0.0,,0.0,,0.0
2020-02-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44000.0,5164940.0,,5.17,0.0,,0.0,,0.0
2020-02-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44000.0,5164940.0,,5.18,0.0,,0.0,,0.0
2020-02-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44000.0,5164940.0,,5.2,0.0,,0.0,,0.0
2020-02-13,8400.0,985992.0,46.37,0.2,0.99,,985992.0,4200.0,8400.0,492996.0,,,,,,8400.0,,,,,,,,,0.99,4200.0,,0.49,,,,100.0,8.02,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.1603
2020-02-14,8400.0,985950.0,45.61,0.2,0.99,,985950.0,4200.0,8400.0,492975.0,,,,,,,,,,,,,,,,,,0.49,,,,100.0,8.02,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.1603
2020-02-17,8400.0,985950.0,45.61,0.2,0.99,,985950.0,4200.0,8400.0,492975.0,,,,,,,,,,,,,,,,,,0.49,,,,100.0,8.02,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.1603
2020-02-18,12600.0,1478925.0,68.42,0.29,1.48,,985950.0,8400.0,8400.0,985950.0,,,,,,,,,,,,,,,,4200.0,,0.98,,,,17.43,16.03,39800.0,4671525.0,,4.67,17.43,33.33,0.3333,33.34,0.2405
2020-02-19,12600.0,1478862.0,68.42,0.29,1.48,,985908.0,8400.0,8400.0,985908.0,,,,,,,,,,,,,,,,,,0.99,,,,17.43,16.03,39800.0,4671326.0,,4.68,17.43,33.33,0.3333,33.33,0.2405
2020-02-20,20100.0,2359036.5,109.14,0.47,2.36,,1572691.0,13400.0,13400.0,1572691.0,,,5000.0,0.58,,,,,5000.0,,,,0.58,5000.0,,,,1.57,,,,26.43,24.41,37300.0,4377714.5,,4.37,26.43,33.33,0.3333,33.33,0.3661
2020-02-21,20100.0,2358936.0,109.14,0.47,2.36,,1572624.0,13400.0,13400.0,1572624.0,,,,,,,,,,,,,,,,,,1.57,,,,26.43,24.41,37300.0,4377528.0,,4.37,26.43,33.33,0.3333,33.33,0.3661
2020-02-24,20100.0,2358936.0,107.72,0.47,2.36,,1572624.0,13400.0,13400.0,1572624.0,,,,,,,,,,,,,,,,,,1.57,,,,26.43,24.41,37300.0,4377528.0,,4.37,26.43,33.33,0.3333,33.33,0.3661
2020-02-25,30900.0,3626424.0,158.49,0.73,3.63,,2089008.0,22000.0,17800.0,2581920.0,,,8600.0,0.52,,,,,4400.0,,,,0.52,8600.0,,,,2.58,,,,37.1,37.1,37300.0,4377528.0,,4.47,36.63,28.8,0.3456,42.39,0.5211
2020-02-26,29400.0,3450237.0,1964.37,0.7,3.45,,2300158.0,19600.0,19600.0,2300158.0,,,900.0,0.21,,,,0.39,1800.0,3300.0,,,0.21,900.0,,,,2.3,,,,32.08,32.08,41500.0,4870232.5,,4.97,31.64,33.33,0.3333,33.33,0.4812
2020-02-27,31200.0,3662100.0,2260.87,0.74,3.67,,2511825.0,20500.0,21400.0,2406187.5,,,900.0,0.24,,,,,1800.0,,,,0.24,900.0,,,,2.41,,,,32.59,32.59,42400.0,4976700.0,,5.1,32.11,34.29,0.3339,34.3,0.496
2020-02-28,27000.0,3167640.0,142.06,0.64,3.18,,2017904.0,16300.0,17200.0,1912316.0,,,,,,,,0.49,,4200.0,,,,,,,4200.0,1.92,0.49,,,32.28,29.91,34200.0,4012344.0,,4.02,32.28,36.3,0.3468,39.63,0.4954
2020-03-02,24500.0,2875565.0,73.85,0.57,2.85,,1725339.0,16300.0,14700.0,1913131.0,,,,,,,,,,,,,,,,,2500.0,1.89,0.28,,,32.28,29.91,34200.0,4014054.0,,3.94,32.41,33.66,0.3417,39.65,0.4495
2020-03-03,24500.0,2875075.0,46.07,0.55,2.86,,1725045.0,16300.0,14700.0,1912805.0,,,,,,,,,,,,,,,,,,1.9,,,,32.28,29.91,34200.0,4013370.0,,3.96,32.4,33.66,0.3418,39.66,0.4495
2020-03-04,24500.0,2875932.5,46.07,0.55,2.87,,1725559.5,16300.0,14700.0,1913375.5,,,,,,,,,,,,,,,,,,1.91,,,,32.28,29.91,34200.0,4014567.0,,3.99,32.33,33.55,0.3421,39.86,0.4495
2020-03-05,24500.0,2874830.0,23.59,0.55,2.87,,1724898.0,16300.0,14700.0,1912642.0,,,,,,,,,,,,,,,,,,1.91,,,,32.28,29.91,34200.0,4013028.0,,3.99,32.35,33.59,0.342,39.79,0.4495
2020-03-06,22800.0,2675352.0,21.96,0.51,2.66,,1525420.0,16300.0,13000.0,1912642.0,,,,,,,,,,,,,,,,,1700.0,1.9,0.2,,,32.28,29.91,34200.0,4013028.0,,3.98,32.32,28.58,0.3469,42.85,0.4183
2020-03-09,16300.0,1912479.0,15.7,0.38,1.9,,762645.0,9800.0,6500.0,1149834.0,,,,,,,,0.75,,6500.0,,,,,,,6500.0,1.13,0.75,,,22.27,18.7,34200.0,4012686.0,,3.96,22.27,40.21,0.5192,59.79,0.3111
2020-03-10,16300.0,1912153.0,15.59,0.38,1.89,,762515.0,9800.0,6500.0,1149638.0,,,,,,,,,,,,,,,,,,1.13,,,,22.27,17.98,34200.0,4012002.0,,3.94,22.27,40.25,0.519,59.75,0.2991
2020-03-11,22800.0,2675010.0,21.81,0.54,2.65,,1525225.0,16300.0,13000.0,1912397.5,,,,,,6500.0,,,,,,,,,0.76,6500.0,,1.89,,,,32.28,29.91,34200.0,4012515.0,,3.92,32.47,28.78,0.3458,42.45,0.4183
2020-03-12,22800.0,2672844.0,21.81,0.53,2.64,,1523990.0,16300.0,13000.0,1910849.0,,,,,,,,,,,,,,,,,,1.87,,,,32.28,29.91,34200.0,4009266.0,,3.88,32.57,28.92,0.345,42.16,0.4183
2020-03-13,19500.0,2287252.5,12.9,0.45,2.29,,1524835.0,13000.0,13000.0,1524835.0,,,2102.0,,,,,0.61,,5402.0,,,,2102.0,,,,1.53,,,,28.26,23.85,33000.0,3870735.0,,3.88,28.26,33.38,0.3333,33.38,0.3578
2020-03-16,19500.0,2286570.0,12.78,0.45,2.29,,1524380.0,13000.0,13000.0,1524380.0,,,,,,,,,,,,,,,,,,1.53,,,,28.26,23.85,33000.0,3869580.0,,3.88,28.26,33.33,0.3333,33.34,0.3578
2020-03-17,10100.0,1183922.0,6.62,0.23,1.18,,421992.0,8300.0,3600.0,972926.0,,,,,,,,0.56,,4700.0,,,,,,,9400.0,0.97,1.13,,,20.1,17.44,33000.0,3868260.0,,3.87,20.1,17.84,0.4779,64.38,0.2122
2020-03-18,10100.0,1183922.0,4.99,0.23,1.17,,421992.0,8300.0,3600.0,972926.0,,,,,,,,,,,,,,,,,,0.96,,,,15.9,14.64,43900.0,5145958.0,,5.06,15.89,18.23,0.4709,63.61,0.1781
2020-03-19,5400.0,632988.0,1.97,0.12,0.63,,421992.0,3600.0,3600.0,421992.0,,,,,,,,0.54,,4700.0,,,,,,,,0.42,,,,6.22,5.55,54300.0,6365046.0,,6.37,6.22,33.33,0.3333,33.33,0.0832
2020-03-20,10400.0,1219816.0,3.79,0.21,1.22,,715469.0,6100.0,6100.0,715469.0,,,,0.29,,,,,2500.0,,,,0.29,,,2500.0,,0.72,,,,10.1,9.4,54300.0,6368847.0,,6.37,10.1,41.34,0.3718,41.34,0.1602
2020-03-23,8200.0,961409.0,2.99,0.17,0.96,,457255.5,6100.0,3900.0,715194.5,,,,,,,,,,,,,,,,,2200.0,0.71,0.25,,,10.1,9.4,54300.0,6366403.5,,6.36,10.1,25.61,0.3887,52.43,0.1263
2020-03-24,55400.0,6495096.0,20.08,1.13,6.52,,3411684.0,29700.0,29100.0,3482028.0,,,23600.0,0.38,,22000.0,,,3200.0,,,,0.38,23600.0,2.59,,,3.49,,,,56.68,52.2,22700.0,2661348.0,,2.67,56.68,39.73,0.3913,47.46,0.9736
2020-03-25,55400.0,6494819.0,20.04,1.32,6.51,,3411538.5,29700.0,29100.0,3481879.5,,,,,,,,,,,,,,,,,,3.49,,,,47.9,44.66,32300.0,3786690.5,,3.8,47.9,39.73,0.3913,47.46,0.8331
2020-03-26,55400.0,6496481.0,19.48,1.32,6.5,,3412411.5,29700.0,29100.0,3482770.5,,,,,,,,,,,,,,,,,,3.48,,,,69.23,58.46,13200.0,1547898.0,,1.55,69.23,39.73,0.3913,47.46,1.0906
2020-03-27,75800.0,8888687.0,26.68,1.67,8.93,,5804617.5,29700.0,49500.0,3482770.5,,,,2.41,,,,,20400.0,,,,2.41,,,,,3.5,,,,69.23,58.46,13200.0,1547898.0,,1.56,69.23,31.39,0.3056,34.69,1.4921
2020-03-30,75800.0,8888308.0,25.68,1.72,8.91,,5804370.0,29700.0,49500.0,3482622.0,,,,,,,,,,,,,,,,,,3.49,,,,69.23,58.46,13200.0,1547832.0,,1.55,69.23,31.4,0.3056,34.7,1.4921
2020-03-31,75800.0,8879212.0,25.68,1.72,8.93,,5798430.0,29700.0,49500.0,3479058.0,,,,,,,,,,,,,,,,,,3.5,,,,69.23,58.46,13200.0,1546248.0,,1.56,69.23,31.41,0.3056,34.71,1.4921
2020-04-01,72600.0,8512350.0,24.51,1.65,8.55,,5428675.0,28100.0,46300.0,3294725.0,,,,,,,,0.19,,1600.0,,,,,,,3200.0,3.31,0.4,,,68.04,59.03,13200.0,1547700.0,,1.56,68.03,30.54,0.3175,36.29,1.5252
2020-04-02,72300.0,8477175.0,24.39,1.64,8.53,,5393500.0,28100.0,46000.0,3294725.0,,,,,,,,,,,,,,,,,300.0,3.34,0.04,,,68.04,59.03,13200.0,1547700.0,,1.57,68.02,30.55,0.3203,36.7,1.5189
2020-04-03,72300.0,8476452.0,24.37,1.7,8.51,,5393040.0,28100.0,46000.0,3294444.0,,,,,,,,,,,,,,,,,,3.32,,,,68.04,59.03,13200.0,1547568.0,,1.56,68.03,30.61,0.3201,36.59,1.5189
2020-04-06,72300.0,8484766.5,24.38,1.7,8.49,,5398330.0,28100.0,46000.0,3297675.5,,,,,,,,,,,,,,,,,,3.31,,,,68.04,59.03,13200.0,1549086.0,,1.56,68.03,30.62,0.32,36.52,1.5189
2020-04-07,50300.0,5898429.5,16.91,1.15,5.92,,2814360.0,28100.0,24000.0,3295146.5,,,,,,,,,,,,,,,,,22000.0,3.31,2.56,,,68.04,59.03,13200.0,1547898.0,,1.56,68.03,44.02,0.4697,52.41,1.0567
2020-04-08,29900.0,3508017.5,9.89,0.68,3.54,,422370.0,28100.0,3600.0,3296832.5,,,,,,,,,,,,,,,,,20400.0,3.33,2.4,,,68.04,59.03,13200.0,1548690.0,,1.57,68.02,5.95,0.7832,88.1,0.6282
2020-04-09,29900.0,3504280.0,5.07,0.68,3.54,,421920.0,28100.0,3600.0,3293320.0,,,,,,,,,,,,,,,,,,3.33,,,,68.04,59.03,13200.0,1547040.0,,1.57,68.02,5.96,0.783,88.08,0.6282
2020-04-10,29900.0,3504280.0,5.22,0.68,3.54,,421920.0,28100.0,3600.0,3293320.0,,,,,,,,,,,,,,,,,,3.33,,,,68.04,59.03,13200.0,1547040.0,,1.56,68.02,5.97,0.7828,88.08,0.6282
2020-04-13,29900.0,3504280.0,5.22,0.68,3.51,,421920.0,28100.0,3600.0,3293320.0,,,,,,,,,,,,,,,,,,3.3,,,,68.04,59.03,13200.0,1547040.0,,1.55,68.04,6.02,0.7809,87.96,0.6282
2020-04-14,29900.0,3508466.0,5.22,0.69,3.52,,422424.0,28100.0,3600.0,3297254.0,,,,,,,,,,,,,,,,,,3.31,,,,68.04,59.03,13200.0,1548888.0,,1.56,68.03,6.0,0.7816,88.0,0.6282
2020-04-15,7600.0,890378.0,1.36,0.17,0.89,,421758.0,5800.0,3600.0,679499.0,,,,,,,,2.64,,22300.0,,,,,,,,0.68,,,,100.0,12.18,0.0,0.0,,0.0,100.0,23.69,0.3893,52.65,0.1597
2020-04-16,25600.0,2999552.0,4.73,0.59,3.0,,1827852.0,17800.0,15600.0,2085626.0,,,12000.0,1.4,,,,,12000.0,,,,1.4,12000.0,,,,2.09,,,,37.3,33.21,29920.0,3505726.4,,3.51,37.3,30.47,0.3383,39.06,0.4776
2020-04-17,25600.0,2999552.0,4.73,0.59,3.0,,1827852.0,17800.0,15600.0,2085626.0,,,,,,,,,,,,,,,,,,2.09,,,,37.3,33.21,29920.0,3505726.4,,3.51,37.3,30.47,0.3383,39.06,0.4776
2020-04-20,25600.0,3000064.0,5.21,0.59,3.0,,1828164.0,17800.0,15600.0,2085982.0,,,,,,,,,,,,,,,,,,2.08,,,,37.3,33.21,29920.0,3506324.8,,3.5,37.3,30.47,0.3383,39.06,0.4776
2020-04-21,25600.0,2999808.0,5.2,0.6,3.0,,1828008.0,17800.0,15600.0,2085804.0,,,,,,,,,,,,,,,,,,2.09,,,,37.3,33.21,29920.0,3506025.6,,3.51,37.3,30.47,0.3383,39.06,0.4776
2020-04-22,37000.0,4336215.0,7.52,0.86,4.34,,2718924.0,25400.0,23200.0,2976753.0,,,7600.0,0.89,,,,,7600.0,,,,0.89,7600.0,,,,2.98,,,,44.47,41.5,31720.0,3717425.4,,3.82,43.81,31.35,0.3357,37.3,0.6046
2020-04-23,37000.0,4335845.0,7.52,0.86,4.32,,2718692.0,25400.0,23200.0,2976499.0,,,,,,,,,,,,,,,,,,2.97,,,,44.47,41.5,31720.0,3717108.2,,3.81,43.81,31.36,0.3357,37.29,0.6046
2020-04-24,34800.0,4078386.0,7.08,0.81,4.09,,2718924.0,23200.0,23200.0,2718924.0,,,,,,,,0.26,,2200.0,,,,,,,,2.73,,,,37.91,37.91,38000.0,4453410.0,,4.57,37.38,33.33,0.3333,33.34,0.5686
2020-04-27,34800.0,4078386.0,5.88,0.81,4.08,,2718924.0,23200.0,23200.0,2718924.0,,,,,,,,,,,,,,,,,,2.72,,,,37.91,37.91,38000.0,4453410.0,,4.56,37.38,33.33,0.3333,33.33,0.5686
2020-04-28,15000.0,1759800.0,2.75,0.35,1.76,,1313984.0,9400.0,11200.0,1102808.0,,,,,,,,1.62,,13800.0,,,,,,,12000.0,1.1,1.41,,,19.5,17.03,38800.0,4552016.0,,4.61,19.28,37.33,0.3429,37.34,0.2717
2020-04-29,70500.0,8259075.0,12.53,1.67,8.28,,5646630.0,46400.0,48200.0,5435760.0,,,33779.0,4.35,,,,,37000.0,,,,4.35,33779.0,,3221.0,,5.46,,,,66.36,62.96,23521.0,2755485.15,,2.94,64.98,34.11,0.3337,34.23,0.9566
2020-04-30,90300.0,10584063.0,15.52,2.14,10.6,,7056042.0,60200.0,60200.0,7056042.0,,,13800.0,1.45,,,,,12000.0,,,,1.45,13800.0,,,,7.06,,,,77.46,75.53,17521.0,2053636.41,,2.27,75.72,33.33,0.3333,33.33,1.133
2020-05-01,86500.0,10138665.0,16.27,2.01,10.13,,6610644.0,60200.0,56400.0,7056042.0,,,,,,,,,,,,,,,,,3800.0,7.05,0.43,,,77.46,75.53,17521.0,2053636.41,,2.26,75.73,34.79,0.3346,34.81,1.0853
2020-05-04,78900.0,9247474.5,14.84,1.84,9.25,,6164983.0,52600.0,52600.0,6164983.0,,,,,,,,0.94,,7600.0,,,,,,,3800.0,6.17,0.47,,,76.99,72.95,15721.0,1842579.81,,1.84,76.99,33.35,0.3333,33.35,1.0943
2020-05-05,78900.0,9248263.5,17.14,1.86,9.23,,6165509.0,52600.0,52600.0,6165509.0,,,,,,,,,,,,,,,,,,6.17,,,,76.99,72.95,15721.0,1842737.02,,1.84,76.99,33.38,0.3333,33.38,1.0943
2020-05-06,78900.0,9244318.5,17.13,1.8,9.23,,6162879.0,52600.0,52600.0,6162879.0,,,,,,,,,,,,,,,,,,6.16,,,,76.99,72.95,15721.0,1841950.97,,1.84,76.99,33.35,0.3333,33.35,1.0943
